"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","typeStatus","locality","phylum","order","identifiedBy","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"1289","2019-06-10 10:11:19-03","FZB-BH","BHZB","11113","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Maielo, L.",NA,"2015","12","05",NA,"Brasil",NA,NA,"unicata, 561006/9297740.  banco de macrófitas,Duplicata doada para Herbário HSTM em maio de 2016",NA,"PA",NA,"Lagoa do Cromossomo",NA,NA,NA,"-50.448333","-6.353056",NA,NA,"Canaã dos Carajás","712","712",NA,NA,NA,"50W26'54","6S 21' 11",NA,NA,NA,NA,NA,NA,NA,NA
"1290","2021-01-26 13:56:57-03","IMA","MAC","30880","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","L.P.Félix; M.F.O.Pires; M.M.Souza","7982","1997","11","27",NA,"Brasil",NA,NA,"Arbusto. Flores amarelas.; Terrenos alagados.","MAC0030880","Maranhão",NA,NA,NA,NA,"A.O.S.Vieira","-43.353664","-4.865419","MAC0030880","(Poir.) H.Hara","Caxias",NA,NA,"2003",NA,NA,"-43.353664","-4.865419",NA,NA,NA,NA,NA,NA,NA,NA
"1291","2021-01-26 13:56:57-03","IMA","MAC","396","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","J.E.Paula","1312","1979","05","15",NA,"Brasil",NA,NA,"Sub-arbusto Planta com folhas coriáceas. Flores amarelas, pétalas caducas.; Cerrado","MAC0000396","Distrito Federal",NA,"Área palustre próxima ao Córrego do Torto.",NA,NA,"J.E.de Paula","-47.929719","-15.779719","MAC0000396","(Poir.) H.Hara","Brasilia",NA,NA,"1979",NA,NA,"-47.929719","-15.779719",NA,NA,NA,NA,NA,NA,NA,NA
"1292","2014-11-06 16:18:11-02","UFPB","EAN","5742","S","Plantae","Onagraceae","Jussiaea","nervosa","Jussiaea nervosa","L. P. Felix; E. S. Santana","3023","1990","05","23",NA,"Brasil",NA,NA,"Arbusto 3,5 m; flores amarelas. Frequente em vegetação de Paul..Habitat: Terrestre.",NA,"Paraíba",NA,"Mata do Maracujá - Sema III",NA,NA,"L. P. Felix","-35.0806","-6.80306",NA,"Poir.","Rio Tinto",NA,NA,"1991","02","28",NA,NA,"24573","auto",NA,NA,NA,NA,NA,NA
"1293","2021-02-04 10:29:35-03","UFRPE","HST","8398","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","L.P.Félix; et G.Trajano","8771","1998","07","21",NA,"Brasil",NA,NA,"Arbusto ca. 2,5m alt.; ramos avermelhados; flores amarelas.","HST008398","Bahia",NA,NA,NA,NA,"A.O.S.Vieira","-41.1561012268066","-11.5500001907349",NA,"(Poir.) H.Hara","Morro do Chapéu",NA,NA,"2012","09","24",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"1294","2021-02-04 10:29:35-03","UFRPE","HST","7493","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","L.P.Félix; M.F.O.Pires et M.M.Souza","7982","1997","11","27",NA,"Brasil",NA,NA,"Arbusto; flores amarelas.","HST007493","Maranhão",NA,NA,NA,NA,"A.O.S.Vieira","-43.3560981750488","-4.85889005661011",NA,"(Poir.) H.Hara","Caxias",NA,NA,"2003",NA,NA,NA,NA,"72086","auto",NA,NA,NA,NA,NA,NA
"1295","2021-02-04 10:29:35-03","UFRPE","HST","6995","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","A.M.Miranda; L.P.Félix, S.C.Rodrigues","1838","1994","06","19",NA,"Brasil",NA,NA,"Arbusto; caule amarronzado; folhas membranáceas; flores amarelas; frutos imaturos vinhos.","HST006995","Pernambuco",NA,"Serra de Catimbau",NA,NA,"A.O.S.Vieira","-37.1557998657227","-8.62306022644043",NA,"(Poir.) H.Hara","Buíque",NA,NA,"2003",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA
"1296","2014-07-30 10:41:04-03","CITSF","HXBH","015023","S","Plantae","Onagraceae","Ludwigia","nervosa (poir) hara","Ludwigia nervosa (poir) hara","Saraiva, A .C.",NA,"2002","03","01",NA,"BR",NA,NA,"Flor amarela",NA,"MG",NA,"Olhos d'água",NA,NA,"Meyer, S. T.","-43.8897","-19.6272",NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"1297","2021-02-25 10:13:11-03","CVRD","CVRD","13920","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Pivari, M.O.D.","508","2007","02","09","América do Sul","BRASIL",NA,NA,"Arbusto, emergente, ca. 1,6 m alt., há 0,6 m prof. Corola amarela, caule avermelhado, frutos imaturos verdes, maduros castanhos. <ll>dwc_commonname:</ll> Erva de bicho","CVRD013920","ES",NA,"Curso de Taxonomia UFMG","Magnoliophyta","Myrtales","Pivari, M.O.D.","-40.048611","-19.099167",NA,"(Poir.) Hara","Linhares","25","25","2007","02","09","40°02'55W","19°05'57S",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1298","2021-02-25 10:13:11-03","CVRD","CVRD","10303","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Luz, A.A. da","434","2007","06","04","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Erva de bicho","CVRD010303","ES",NA,NA,"Magnoliophyta","Myrtales","Domingos A. Folli","-39.985366","-19.256114",NA,"(Poir.) Hara","Linhares","29","29","2007","06","04","-39,985366","-19,256114",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1299","2021-02-25 10:13:11-03","CVRD","CVRD","16350","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Devecchi, M. F.","139","2011","04","21","América do Sul","BRASIL",NA,NA,"Flores com pétalas amarelas. <ll>dwc_commonname:</ll> Erva de bicho","CVRD016350","ES",NA,NA,"Magnoliophyta","Myrtales",NA,"-40.0722007751465","-19.3910999298096",NA,"(Poir.) Hara","Linhares",NA,NA,NA,NA,NA,"39,95314 W","19,19633 S","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1300","2021-02-25 10:13:11-03","CVRD","CVRD","1508","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Folli, D.A.","650","1987","05","23","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Erva de bicho","CVRD001508","ES",NA,NA,"Magnoliophyta","Myrtales","Ana Odete Santos Vieira","-40.0722007751465","-19.3910999298096",NA,"(Poir.) Hara","Linhares",NA,NA,"1998","06","17",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1301","2021-02-25 10:13:11-03","CVRD","CVRD","1590","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Sobral, M.","4076","1985","07","15","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Erva de bicho","CVRD001590","ES",NA,"Arbusto em banhado.","Magnoliophyta","Myrtales","Domingos A. Folli","-40.0722007751465","-19.3910999298096",NA,"(Poir.) Hara","Linhares",NA,NA,"1998","06","17",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1302","2021-02-25 10:13:11-03","CVRD","CVRD","1608","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Sobral, M.","4099","1985","07","15","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Erva de bicho","CVRD001608","ES",NA,"Arbusto em banhado à beira do rio.","Magnoliophyta","Myrtales","Domingos A. Folli","-40.0722007751465","-19.3910999298096","CVRD001608","(Poir.) Hara","Linhares",NA,NA,"1998","06","17",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1303","2021-02-25 10:13:11-03","CVRD","CVRD","11688","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Lopes, M.M.M.","1602","2008","05","01","América do Sul","BRASIL",NA,NA,"Folhas subcoriáceas concolores. Cálice verde; corola amarela. Frutos imaturos. <ll>dwc_commonname:</ll> Erva de bicho","CVRD011688","ES",NA,"Colet. Adic. A.R. Zuntini & G.S. Siqueira","Magnoliophyta","Myrtales","Geovane S. Siqueira","-40.0722007751465","-19.3910999298096",NA,"(Poir.) Hara","Linhares",NA,NA,"2008","05","01",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1304","2021-02-25 10:13:11-03","CVRD","CVRD","1564","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Sobral, M.","4042","1985","07","15","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Erva de bicho","CVRD001564","ES",NA,"Erva em banhado à beira do rio.","Magnoliophyta","Myrtales","Domingos A. Folli","-40.0722007751465","-19.3910999298096","CVRD001564","(Poir.) Hara","Linhares",NA,NA,"1998","06","17",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1305","2021-02-25 10:13:11-03","CVRD","CVRD","11599","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Romão, G.O.","1319","2006","04","10","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Erva de bicho","CVRD011599","ES",NA,"Taxonomia de Campo USP, UNICAMP, ESAlq","Magnoliophyta","Myrtales","J.Paula-Souza","-40.0722007751465","-19.3910999298096",NA,"(Poir.) Hara","Linhares",NA,NA,"2006","04","14",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1306","2021-03-01 11:49:54-03","UFPE","UFP","14533","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Luceño, M; Alves, M; Vanzela, A; Mendes, AP; Rocha, EA; Costa; Silva, MB","521","1996","06","27",NA,"Brasil",NA,NA,"Frequente.; Solo alagado em Mata Ciliar.","UFP014533","Bahia",NA,NA,NA,NA,"Araújo, CBL","-45.6","-11.883333",NA,"(Poir.) M. Mara","Barreiras","820","820","2014","09","25","-45.6","-11.883333",NA,NA,NA,NA,NA,NA,NA,NA
"1307","2021-03-01 11:49:54-03","UFPE","UFP","48115","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Oliveira, M","3050","2007","10","05",NA,"Brasil",NA,NA,"UTM: 23L 482178 8624854.; Arbusto aquático, flores amareladas. Fruto ocre. Frequente.; Cerrado arbóreo-arbustivo espaçado. Solo arenoso de coloração esbranquiçada, com pouca serrapilheira.","UFP048115","Bahia",NA,NA,NA,NA,"Araújo, CBL","-44.9733009338379","-12.3633003234863",NA,"(Poir.) M. Mara","São Desidério",NA,NA,"2014","09","25",NA,NA,"175149","auto",NA,NA,NA,NA,NA,NA
"1308","2020-09-12 05:00:02-03","US","US","115939","PreservedSpecimen","Plantae","Onagraceae","Jussiaea","marginata","Jussiaea marginata","R. S. Williams","21","1901","3","2","South America - Neotropics","Bolivia",NA,NA,NA,"US00123980","La Paz","Isotype","Apolo.",NA,"Myrtales",NA,NA,NA,NA,"Rusby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1309","2020-09-12 05:00:02-03","US","US","2567101","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G. T. Prance & N. T. Silva","58467","1964","7","29","South America - Neotropics","Brazil",NA,NA,NA,"US01356957","Goiás",NA,"New Brazilian Highways, Northern Goiás. 2-6 km. north of Miracema do Norte",NA,"Myrtales",NA,NA,NA,"US01356957_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1310","2020-09-12 05:00:02-03","US","US","2567292","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","J. M. Pires & P. B. Cavalcante","52360","1962","8","4","South America - Neotropics","Brazil",NA,NA,NA,"US01356961","Amapá",NA,"Coastal Region, Igarape Ariramba",NA,"Myrtales",NA,"-51.05","1.22","US01356961_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1311","2020-09-12 05:00:02-03","US","US","3136303","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","C. A. Cid Ferreira, J. Lima, J. Guedes & J. Coêlho","4630","1984","6","19","South America - Neotropics","Brazil",NA,NA,NA,"US01356895","Rondônia",NA,"Município de Pimenta Bueno, rodovia Cuiabá-Porto Velho, BR 364, km 188.",NA,"Myrtales",NA,NA,NA,"US01356895_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1312","2020-09-12 05:00:02-03","US","US","1043782","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","F. W. Pennell","3720","1918","1","11","South America - Neotropics","Colombia",NA,NA,NA,"US01357021","Antioquia",NA,"Puerto Berrio",NA,"Myrtales",NA,NA,NA,NA,"(Poir.) H. Hara",NA,"130","140",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1313","2020-09-12 05:00:02-03","US","US","3347855","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","J. F. Pruski, D. Campbell, D. Williams, E. Sette Silva & W. Miliken","3430","1987","10","9","South America - Neotropics","Brazil",NA,NA,NA,"US01356891","Roraima",NA,"5 km s of Ilha de Maracá on the road to the Ecological Station on the SE end of the island",NA,"Myrtales",NA,"-61.42","3.33","US01356891_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1314","2020-09-12 05:00:02-03","US","US","1120038","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","J. S. de la Cruz","1204","1921","9","21","South America - Neotropics","Guyana",NA,NA,NA,"US00696211","Barima-Waini",NA,"Kamwatta, Pomeroon Dist.",NA,"Myrtales",NA,"-58.93","7.7",NA,"(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1315","2020-09-12 05:00:02-03","US","US","3387235","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E. M. Zardini & L. Guerrero","42964","1995","6","21","South America","Paraguay",NA,NA,NA,"US01356984","San Pedro",NA,"Yaguareté forest (Sustainable Forest Systems Site). Arroyo Mboi",NA,"Myrtales",NA,"-56.1233","-23.8078",NA,"(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1316","2020-09-12 05:00:02-03","US","US","2533663","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","R. F. Steinbach","816","1967","3","10","South America - Neotropics","Bolivia",NA,NA,NA,"US01356980","Santa Cruz",NA,"Buena Vista Prov. Ichilo",NA,"Myrtales",NA,NA,NA,NA,"(Poir.) H. Hara",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1317","2020-09-12 05:00:02-03","US","US","3561195","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","T. P. Ramamoorthy","484","1976","5","16","South America - Neotropics","Brazil",NA,NA,NA,"US01356934","Minas Gerais",NA,"Pato de Minas",NA,"Myrtales",NA,NA,NA,"US01356934_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1318","2020-09-12 05:00:02-03","US","US","2993238","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G. Eiten & L. T. Eiten","5431","1963","8","30","South America - Neotropics","Brazil",NA,NA,NA,"US01356958","Maranhão",NA,"Município de São Felix de Balsas: at km 244-245 on highway BR-24",NA,"Myrtales",NA,"-44.9","-6.9","US01356958_01","(Poir.) H. Hara",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1319","2020-09-12 05:00:02-03","US","US","3345164","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M. Nee","40432","1991","5","13","South America - Neotropics","Bolivia",NA,NA,NA,"US01356979","Santa Cruz",NA,"Prov. Ichilo, 1 km. SE of Buena Vista and along road to Huaytu",NA,"Myrtales",NA,"-63.67","-17.45","US01356979_01","(Poir.) H. Hara",NA,"360",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1320","2020-09-12 05:00:02-03","US","US","1562579","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","J. C. B. Mutis","2051","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01357023",NA,NA,"Madrid",NA,"Myrtales",NA,NA,NA,NA,"(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1321","2020-09-12 05:00:02-03","US","US","2861776","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17750","1966","6","26","South America - Neotropics","Brazil",NA,NA,NA,"US01356946","Goiás",NA,"Serra do Caiapó. Côrrego d' Anta, ca. 40 km. S. of Caiapônia, road to Jataí",NA,"Myrtales",NA,NA,NA,"US01356946_01","(Poir.) H. Hara",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1322","2020-09-12 05:00:02-03","US","US","1796744","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","J. Cuatrecasas","7719","1939","11","13","South America - Neotropics","Colombia",NA,NA,NA,"US01357014","Guaviare",NA,"Río Guaviare: San José del Guaviare, sabana",NA,"Myrtales",NA,NA,NA,NA,"(Poir.) H. Hara",NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1323","2020-09-12 05:00:02-03","US","US","2989921","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","D. Austin, C. E. Nauman, B. V. Rabelo, C. S. Rosario & M. R. dos Santos","7376",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01356925","Amapá",NA,"Estrada do Igarapé Pacoval NE de Macapá",NA,"Myrtales",NA,NA,NA,"US01356925_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1324","2020-09-12 05:00:02-03","US","US","3564610","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","T. P. Ramamoorthy","656","1977","3","31","South America - Neotropics","Brazil",NA,NA,NA,"US01356928","Distrito Federal",NA,"Seasonal swamps 8.5 km NNE of Brasilia",NA,"Myrtales",NA,NA,NA,"US01356928_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1325","2020-09-12 05:00:02-03","US","US","3564606","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","B. K. Holst & H. van der Werff","2568","1985","11","4","South America - Neotropics","Venezuela",NA,NA,NA,"US01018231","Bolívar",NA,"Morichal el Caballo; ca 225 km at S de Caicara del Orinoco by road",NA,"Myrtales","Zardini, E. M.","-67.25","6.28",NA,"(Poir.) H. Hara","Cedeño","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1326","2020-09-12 05:00:02-03","US","US","3136301","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","C. A. Cid Ferreira, J. Lima, J. Guedes & J. Coêlho","4401","1984","6","9","South America - Neotropics","Brazil",NA,NA,NA,"US01356896","Mato Grosso",NA,"BR 364, Cuiabá-Porto Velho a 15km da divisa dos Estados de Rondônia e Mato Grosso, Dis trito de Patronal, Vila Bela da Santissima Trindade",NA,"Myrtales",NA,"-60.98","-12.22","US01356896_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1327","2020-09-12 05:00:02-03","US","US","3265780","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","A. Stoffers, A. .R. A. Görts-van Rijn, B. Welle & K. Bonsen","502","1982","11","20","South America - Neotropics","Guyana",NA,NA,NA,"US00696216","U. Takutu-U. Essequibo",NA,"Aishalton, 5 km SE of, near Lake Awakawau",NA,"Myrtales","Görts-van Rijn, A. R. A.","-59.25","2.5",NA,"(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1328","2020-09-12 05:00:02-03","US","US","3268595","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","L. J. Gillespie & H. Persaud","888","1989","3","25","South America - Neotropics","Guyana",NA,NA,NA,"US00456162","Potaro-Siparuni",NA,"2-2.5 km W of Kato, along Chiung River just downstream of large waterfall",NA,"Myrtales","Zardini, E. M.","-59.8417","4.66667",NA,"(Poir.) H. Hara",NA,"650","675",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1329","2020-09-12 05:00:02-03","US","US","2567289","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","W. A. Egler & H. S. Irwin","45945","1961","7","24","South America - Neotropics","Brazil",NA,NA,NA,"US01356963","Amapá",NA,"Rio Jari. Ca. 1 km. No. of Arumanduba, Pará",NA,"Myrtales",NA,"-53","-1.5","US01356963_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1330","2020-09-12 05:00:02-03","US","US","2861786","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","H. S. Irwin, R. Souza & R. Reis dos Santos","8154","1965","9","10","South America - Neotropics","Brazil",NA,NA,NA,"US01356954","Distrito Federal",NA,"Córrego Samambaia, near Taguatinga, D.F.",NA,"Myrtales",NA,NA,NA,"US01356954_01","(Poir.) H. Hara",NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1331","2020-09-12 05:00:02-03","US","US","3128232","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G. Hatschbach","38621","1976","5","12","South America - Neotropics","Brazil",NA,NA,NA,"US01356935","Mato Grosso",NA,"Carapatinho (mun. Miranda)",NA,"Myrtales",NA,NA,NA,"US01356935_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1332","2020-09-12 05:00:02-03","US","US","1185721","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Cardenas, --","1406","1921","10","11","South America - Neotropics","Bolivia",NA,NA,NA,"US01356983",NA,NA,"Pampas near Lake Rogagua",NA,"Myrtales",NA,NA,NA,NA,"(Poir.) H. Hara",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1333","2020-09-12 05:00:02-03","US","US","1282447","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","J. S. de la Cruz","3154","1922","12","17","South America - Neotropics","Guyana",NA,NA,NA,"US00696206","Pomeroon-Supenaam",NA,"Pomeroon R.",NA,"Myrtales","Ramamoorthy, T. P.",NA,NA,NA,"(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1334","2020-09-12 05:00:02-03","US","US","1693837","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","H. García Barriga","5142a","1937","1","31","South America - Neotropics","Colombia",NA,NA,NA,"US01357017","Meta",NA,"Sabana del Fua [interpreted]",NA,"Myrtales",NA,NA,NA,"US01357017_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1335","2020-09-12 05:00:02-03","US","US","3108589","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","C. A. Cid Ferreira","5890",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01356893","Amazonas",NA,"Mun. de Novo Aripuaña, BR 230. Rod. Transamazônica entre os kms 350 e 400 ao leste de Humaitá",NA,"Myrtales",NA,NA,NA,"US01356893_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1336","2020-09-12 05:00:02-03","US","US","3403947","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","D. R. Hunt","5984","1966","6","13","South America - Neotropics","Brazil",NA,NA,NA,"US01356948","Mato Grosso",NA,"Barra do Garças - Xavantina road, 25 km. from Xavantina. Wet campo between cerrado and ponds",NA,"Myrtales",NA,NA,NA,"US01356948_01","(Poir.) H. Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1337","2020-09-12 05:00:02-03","US","US","3670594","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","R. Guillén V. & S. Coria","2056","1994","7","4","South America - Neotropics","Bolivia",NA,NA,NA,"US01356978","Santa Cruz",NA,"Velasco. Campameto El Refugio, a 500 m al NO de la casa, yendo hacia la Bahia Las Petas",NA,"Myrtales",NA,"-61.03","-14.75",NA,"(Poir.) H. Hara",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1338","2020-09-12 05:00:02-03","US","US","3368718","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","T. Henkel & R. James","3957","1994","7","30","South America - Neotropics","Guyana",NA,NA,NA,"US00588203","Upper Takutu-Upper Essequibo",NA,"Region: U. Takutu-U. Essequibo. South Rupununi savanna; base of Makatau Mt, S. of Aishalton. Upland savanna",NA,"Myrtales",NA,"-59.33","2.5",NA,"(Poir.) H. Hara",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
