"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","locality","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","order","individualCount","fieldNumber","class","relatedCatalogItem"
"289","2017-08-28 22:11:00-03","MO","MOBOT","100994970","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Henri Pittier","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Pittier 8839","1920","5","22","Carabobo","Guaremales, road from El Palito to San Felipe.",NA,"R.E. Stotler","-68.2333333","10.4666667","10.00000000",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"290","2017-09-02 12:07:00-03","MO","MOBOT","100995626","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Julian A. Steyermark","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Steyermark 88503","1961","1","16","Bolívar","Summit of west-facing wooded escarpment, E. of Miamo, leading to Hato de Nuria, Altiplanice de Nuria.",NA,NA,"-61.3333333","7.6666667","500.00000000",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"291","2018-02-09 05:22:00-02","MO","MOBOT","101027848","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Benítez, Ángel Raimundo","South America","Ecuador",NA,NA,NA,NA,NA,"(Sw.) Nees","Benítez 127","2009","12","15","Zamora-Chinchipe","Bombuscaro.",NA,NA,"-78.95","-4.0833333","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"292","2019-09-10 15:17:00-03","MO","MOBOT","101153774","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"David N. Smith","South America","Peru",NA,NA,NA,NA,NA,"(Sw.) Nees","Smith C-423","1984","3","30","Pasco","Gran Pajonal, trail between Chequitavo and Shumahuani. Primary forest.",NA,"J. Atwood","-74.3833333","-10.75","1200.00000000","Oxapampa","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1","84-199",NA,NA
"293","2013-06-27 16:33:00-03","MO","MOBOT","90050826","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bruce Allen","South America","Suriname",NA,NA,NA,NA,NA,"(Sw.) Nees","Allen 19457","1997","6","23","Brokopondo","Irene Falls area, Brownsberg Massif, 15 km SW of Brownsweg <19422-19458>.",NA,"John J. Atwood","-55.2333333","4.8666667","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","97-41",NA,NA
"294","2009-09-08 19:25:00-03","MO","MOBOT","90098947","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Jan-Peter Frahm","South America","Brazil",NA,NA,NA,NA,NA,"(Sw.) Nees","Frahm 1699","1977","8","31","São Paulo","Road Sao Paulo to Curitiba 277 km.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2010-05-09 06:27:00-03","MO","MOBOT","90171297","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Alfons Schäfer-Verwimp|Inge Verwimp","South America","Brazil",NA,NA,NA,NA,NA,"(Sw.) Nees","Schäfer-Verwimp 7837","1986","12","12","São Paulo","Litoral Norte, Serra do Mar bei Ubatuba, epiphytisch in Kakao-Plantagen der Fazenda Capricornio.",NA,"S-V","-45.06666","-23.4","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2016-04-29 11:03:00-03","MO","MOBOT","90176719","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Alfredo F. Fuentes","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Fuentes Claros 6270","2003","11","10","La Paz","Área Natural de Manejo Integrado Madidi. Piedra Blanca, 10,4 km S de Pata, el camino a Santa Cruz del Valle Ameno.",NA,"S. Churchill, Dic","-68.6719445","-14.6288889","1920.00000000","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","03-30",NA,NA
"297","2020-08-25 07:52:00-03","MO","MOBOT","90195165","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"L. Cayola","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Cayola Pérez 1214","2004","9","7","La Paz","Area Natural de Manejo Integrado Apolobamba, Pauje Yuyo, 0.8 km al NE. Bosuqe yungueno subandino inferior pluvial, con Rubiaceae, Melastomataceae, Oenocarpus.",NA,"S. Churchill","-68.4588889","-15.0380555","930.00000000","Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"298","2020-08-28 22:30:00-03","MO","MOBOT","90195166","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"L. Cayola","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Cayola Pérez 1539A","2004","9","7","La Paz","Area Natural de Manejo Integrado Apolobamba, Pauje Yuyo, 0.8 km al NE. Bosuqe yungueno subandino inferior pluvial, con Rubiaceae, Melastomataceae, Oenocarpus.",NA,"S. Churchill","-68.4588889","-15.0380555","930.00000000","Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"299","2008-05-27 22:02:00-03","MO","MOBOT","90199033","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"S. P. Churchill","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Churchill 23846","2005","5","17","Santa Cruz","Municipio Samaipata. El Cañón, 5 km NO de Bella Vista (11 km SE de carretera Santa Cruz-Cochabamba). Bosque montano de Tucumano-Boliviano y Chiquitano. <23840-23870>",NA,"S. Churchill","-63.68055","-18.23916","1350.00000000","Florida","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3","05-1",NA,NA
"300","2012-02-29 17:34:00-03","MO","MOBOT","90234538","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Amparo Acebey|Thorsten Krömer","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Acebey 839","1999","7","12","La Paz","Alto Beni Sapecho. Conseción Cooperativa Sapecho.",NA,NA,"-67.33333","-15.51666","650.00000000","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","90234539","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"S.R. Gradstein","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Gradstein 9923","1999","9","29","La Paz","Alto Beni Sapecho.",NA,NA,"-67.33333","-15.53333","500.00000000","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2012-02-29 17:34:00-03","MO","MOBOT","90234540","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Amparo Acebey|Thorsten Krömer","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Acebey 838","1999","4","28","La Paz","Alto Beni Sapecho. Colonia Tarapacá, Parcela Permanente II (PIAF).",NA,NA,"-67.35","-15.53333","650.00000000","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2016-11-16 11:27:00-02","MO","MOBOT","90235597","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Michael H. Nee","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Nee 36012","1988","1","20","Santa Cruz","Parque Nacional Amboro. On steep slopes of Rio Saguayo at Quebrada Ancha, some trees to 2 m.",NA,"S.R. Gradstein","-63.7333333","-17.6666667","500.00000000","Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"304","2008-07-21 10:45:00-03","MO","MOBOT","90252532","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Daniel M. Vital","South America","Brazil",NA,NA,NA,NA,NA,"(Sw.) Nees","Vital 2805","1973","12","6","São Paulo","Munic. de Barra do Turvo.",NA,"O. Yano","-48.5","-24.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"305","2013-02-16 06:20:00-02","MO","MOBOT","90252533","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Uwe Drehwald","South America","Argentina",NA,NA,NA,NA,NA,"(Sw.) Nees","Drehwald 847","1987","1","20","Misiones","Oberá, Salto Berrondo.",NA,"M.E. Reiner-Drehwald","-55.13333","-27.48333",NA,"Oberá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2017-08-28 20:55:00-03","MO","MOBOT","90252534","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Dana G. Griffin, III|R.C. Wingfield|M. Arends","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Griffin III PV-1662","1985","3","22","Falcón","Peninsula de Paraguana",NA,"D. Griffin","-70","11.9166667","350.00000000",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"307","2016-11-16 10:43:00-02","MO","MOBOT","100938306","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Julian A. Steyermark|G.C.K. Dunsterville|E. Dunsterville","South America","Venezuela",NA,NA,NA,NA,NA,"(Sw.) Nees","Steyermark 112291","1976","8","23","Bolívar","Faldas en selva húmeda, vecinadades de Matacuchillo, 22-25 kilómeters oeste-suroeste del aeropuerto de Santa Elena, cerca de los límites entre Venezuela & Brasil.",NA,"S.R. Gradstein","-61.3333333","4.4166667","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"308","2015-04-21 05:44:00-03","MO","MOBOT","100602219","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Ivan Linneo|Alejandro Araujo M.","South America","Bolivia",NA,NA,NA,NA,NA,"(Sw.) Nees","Linneo Foronda 3202","2012","11","5","Beni","A 8 km de Warnes de ida al río Beni. <3176-3211>",NA,"S. Churchill","-66.9622222","-10.8813889","154.00000000","Vaca Diez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","12-32",NA,NA
"309","2020-08-31 08:49:47-03","INPA","INPA","132369","S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Strudwick, JJ","Southern America","Brasil",NA,NA,NA,"INPA0132369","Bryophyta","(Sw.) Nees","4117","1981","08","04","Pará","Rio Curua","INPA0132369_e","Strudwick, JJ",NA,NA,NA,"Sete Varas",NA,NA,NA,"1981",NA,NA,NA,NA,"Antoceros",NA,NA,NA,NA
"310","2020-07-10 09:47:01-03","MBML","MBML-HERBARIO","18727",NA,"Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"J. Rossini; et al",NA,"Brasil",NA,NA,"Sobre palmeira, filídios marrom esverdeados.","MBML018727",NA,"(Sw.) Nees","145","2002","12","11","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"O. Yano/2010","-40.553056","-19.9075",NA,"Santa Teresa",NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-07-10 09:47:01-03","MBML","MBML-HERBARIO","18774",NA,"Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"J. Rossini; et al",NA,"Brasil",NA,NA,"Sobre arbusto. Mata em regeneração.","MBML018774",NA,"(Sw.) Nees","162","2002","12","18","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"O. Yano/2010","-40.553056","-19.9075",NA,"Santa Teresa",NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-07-10 09:47:01-03","MBML","MBML-HERBARIO","20898",NA,"Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"J. Rossini; et al",NA,"Brasil",NA,NA,"Sobre árvore, filídios verde oliva.","MBML020898",NA,"(Sw.) Nees","322","2003","05","13","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Olga Yano/2010","-40.553056","-19.9075",NA,"Santa Teresa",NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-07-10 09:47:01-03","MBML","MBML-HERBARIO","5644",NA,"Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"H. Q. Boudet Fernandes",NA,"Brasil",NA,NA,"Informações transcritas do banco de dados, material não localizado no inventário de 2010","MBML005644",NA,"(Sw.) Nees",NA,"1985","05","15","Espírito Santo","Nova Lombardia",NA,"Olga Yano/1990","-40.568611","-19.903056",NA,"Santa Teresa",NA,"40W34'7","19S54'11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2017-03-23 15:28:45-03","MNHN","RECOLNAT_MNHN_PC","PC0728059","PreservedSpecimen",NA,"Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.|Shirata, M.T.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0728059' target='other'> <mi>dwc_moreinfo</mi></a>","PC0728059",NA,"(Sw.) Nees",NA,"2004","7","12","Parana","Brasil, Parana, Tijuca do Sul, Distrito da Lagoa, Vivat Floresta Sistemas Ecologicos",NA,"Yano","-49.11556","-25.55417","880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27837",NA,NA
"315","2013-12-09 15:59:42-02","MNHN","RECOLNAT_MNHN_PC","PC0741539","PreservedSpecimen",NA,"Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Glaziou, A.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0741539' target='other'> <mi>dwc_moreinfo</mi></a>","PC0741539",NA,"(Sw.) Nees",NA,"1873","3","25",NA,"Campo Bello",NA,"Costa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7108",NA,NA
"316","2017-01-11 12:46:43-02","MNHN","RECOLNAT_MNHN_PC","PC0741686","PreservedSpecimen",NA,"Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Glaziou, A.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0741686' target='other'> <mi>dwc_moreinfo</mi></a>","PC0741686",NA,"(Sw.) Nees",NA,"1889","4","15",NA,"Alto Macahé","PC0741686_01 PC0741686_02 PC0741686_03 PC0741686_04 PC0741686_05 PC0741686_06 PC0741686_07 PC0741686_08 PC0741686_09 PC0741686_10 PC0741686_11 PC0741686_12 PC0741686_13 PC0741686_14 PC0741686_15 PC0741686_16 PC0741686_17 PC0741686_18 PC0741686_19 PC0741686_20 PC0741686_21 PC0741686_22","Costa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18004",NA,NA
"317","2018-08-28 10:49:07-03","MNHN","RECOLNAT_MNHN_PC","PC0741762","PreservedSpecimen",NA,"Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Glaziou, A.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0741762' target='other'> <mi>dwc_moreinfo</mi></a>","PC0741762",NA,"(Sw.) Nees",NA,NA,NA,NA,NA,"Rio Janeiro","PC0741762_01 PC0741762_02","Costa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18014",NA,NA
"318","2015-11-06 15:54:58-02","MNHN","RECOLNAT_MNHN_PC","PC0741684","PreservedSpecimen",NA,"Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Glaziou, A.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0741684' target='other'> <mi>dwc_moreinfo</mi></a>","PC0741684",NA,"(Sw.) Nees",NA,NA,NA,NA,NA,"s.l.","PC0741684_01 PC0741684_02 PC0741684_03 PC0741684_04 PC0741684_05 PC0741684_06 PC0741684_07 PC0741684_08 PC0741684_09 PC0741684_10 PC0741684_11 PC0741684_12","Costa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18704",NA,NA
"319","2011-01-18 13:39:27-02","MNHN","RECOLNAT_MNHN_PC","PC0741763","PreservedSpecimen",NA,"Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Glaziou, A.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0741763' target='other'> <mi>dwc_moreinfo</mi></a>","PC0741763",NA,"(Sw.) Nees",NA,NA,NA,NA,NA,"Rio Janeiro","PC0741763_01","Costa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18014",NA,NA
"320","2008-09-30 17:23:25-03","MNHN","RECOLNAT_MNHN_PC","PC0721743","PreservedSpecimen",NA,"Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"s.c.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0721743' target='other'> <mi>dwc_moreinfo</mi></a>","PC0721743",NA,"(Sw.) Nees",NA,NA,NA,NA,NA,"Serra dos Orgaos","PC0721743_01 PC0721743_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2015-11-06 18:04:24-02","MNHN","RECOLNAT_MNHN_PC","PC0741592","PreservedSpecimen",NA,"Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Glaziou, A.",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0741592' target='other'> <mi>dwc_moreinfo</mi></a>","PC0741592",NA,"(Sw.) Nees",NA,"1868","5","20",NA,"Preade Trannin","PC0741592_01 PC0741592_02 PC0741592_03 PC0741592_04 PC0741592_05 PC0741592_06 PC0741592_07 PC0741592_08 PC0741592_09 PC0741592_10 PC0741592_11 PC0741592_12 PC0741592_13 PC0741592_14 PC0741592_15 PC0741592_16 PC0741592_17 PC0741592_18","Costa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2226",NA,NA
"322","2021-02-25 10:11:18-03","CVRD","CVRD","7818","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","América do Sul","BRASIL",NA,NA,"Na base do tronco de arbusto <ll>dwc_commonname:</ll> Bryopteris diffusa","CVRD007818",NA,"(Swartz) Nees","26582","2000","10","18","ES",NA,NA,NA,"-40.0722007751465","-19.3910999298096",NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"323","2021-02-25 10:11:18-03","CVRD","CVRD","7812","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","América do Sul","BRASIL",NA,NA,"Nos galhos de arbusto <ll>dwc_commonname:</ll> Bryopteris diffusa","CVRD007812",NA,"(Swartz) Nees","26576","2000","10","18","ES",NA,NA,NA,"-40.0722007751465","-19.3910999298096",NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"324","2021-02-25 10:11:18-03","CVRD","CVRD","7884","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","América do Sul","BRASIL",NA,NA,"Sobre tronco de arbusto <ll>dwc_commonname:</ll> Bryopteris diffusa","CVRD007884",NA,"(Swartz) Nees","26648","2000","10","20","ES",NA,NA,NA,"-40.0722007751465","-19.3910999298096",NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"325","2021-02-25 10:11:18-03","CVRD","CVRD","7603","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","América do Sul","BRASIL",NA,NA,"Nos galhos caídos <ll>dwc_commonname:</ll> Bryopteris diffusa","CVRD007603",NA,"(Swartz) Nees","26362","2000","10","16","ES",NA,NA,NA,"-40.0722007751465","-19.3910999298096",NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"326","2021-02-25 10:11:18-03","CVRD","CVRD","7885","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","América do Sul","BRASIL",NA,NA,"Sobre tronco de arbusto <ll>dwc_commonname:</ll> Bryopteris diffusa","CVRD007885",NA,"(Swartz) Nees","26649","2000","10","20","ES",NA,NA,NA,"-40.0722007751465","-19.3910999298096",NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"327","2021-02-25 10:11:18-03","CVRD","CVRD","7623","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","América do Sul","BRASIL",NA,NA,"Sobre tronco caido <ll>dwc_commonname:</ll> Bryopteris diffusa","CVRD007623",NA,"(Swartz) Nees","26382","2000","10","16","ES",NA,NA,NA,"-40.0722007751465","-19.3910999298096",NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"328","2021-02-25 10:11:18-03","CVRD","CVRD","7536","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","América do Sul","BRASIL",NA,NA,"Na base do tronco de arbusto <ll>dwc_commonname:</ll> Bryopteris diffusa","CVRD007536",NA,"(Swartz) Nees","26294","2000","10","16","ES",NA,NA,NA,"-40.0722007751465","-19.3910999298096",NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"329","2020-09-25 10:36:30-03","UFPE","UFP","50489","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Campelo, MJA",NA,NA,NA,NA,NA,"UFP050489",NA,"(SW.) Nees","129","2003","10","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-01 11:47:27-03","UFPE","UFP","35737","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Oliveira, M; Grillo, AA",NA,"Brasil",NA,NA,NA,"UFP035737",NA,"(SW.) Nees","676","2001","12","11","Alagoas",NA,NA,"Pôrto, KC","-35.9393997192383","-8.97249984741211",NA,"Ibateguara",NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA
"331","2021-03-01 11:47:27-03","UFPE","UFP","25033","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP025033",NA,"(SW.) Nees","UFP25033","1987","08","25","Pernambuco",NA,NA,NA,"-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"332","2021-03-01 11:47:25-03","UFPE","UFP","18194","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP018194",NA,"(SW.) Nees","1904B","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"333","2021-03-01 11:47:25-03","UFPE","UFP","18193","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP018193",NA,"(SW.) Nees","1832","1987","08","11","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"334","2021-03-01 11:47:25-03","UFPE","UFP","18192a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,NA,"UFP18192a",NA,"(SW.) Nees","2160","1987","08","19","Pernambuco",NA,NA,"Pôrto, KC","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA
"335","2021-03-01 11:47:27-03","UFPE","UFP","37972","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pôrto, KC",NA,"Brasil",NA,NA,"Substrato: caído sobre o folhedo de galho.; Substrato: caído sobre o folhedo de galho.","UFP037972",NA,"(SW.) Nees","s.n.","2003","10","31","Pernambuco",NA,NA,"Soares, FJM","-35.7933006286621","-8.72667026519775","750","Jaqueira","750",NA,NA,NA,NA,"11830","auto",NA,NA,NA,NA,NA,NA
"336","2021-03-01 11:47:27-03","UFPE","UFP","50502","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Campelo, MJA",NA,"Brasil",NA,NA,"Substrato: Tronco vivo. Guapira opposita (Vell.) Reitz (Nyctaginaceae) nível (8-8,5).&nf;Obs.: No interior da mata","UFP050502",NA,"(SW.) Nees","116","2003","10","03","Pernambuco",NA,NA,"Pôrto, KC; Campelo, MJA","35.841778","-8.711389","700","Jaqueira","700","35.841778","-8.711389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-01 11:47:27-03","UFPE","UFP","50406 a","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Campelo, MJA",NA,"Brasil",NA,NA,"Substrato: Tronco vivo de <em>Eritheca crenulaticalyx</em> A. Robyns (Bombaceae) nível III 2-2,5m, no interior da mata.","UFP50406",NA,"(SW.) Nees","217","2002","10","09","Pernambuco",NA,NA,"Pôrto, KC; Campleo, MJA","-35.841667","-8.711389",NA,"Jaqueira",NA,"-35.841667","-8.711389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
