"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"440","2020-12-11 11:33:04-03","UFMG","BHCB","22893","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Santos, EM; Tameirão Neto, E; Bacariça, EM","61","1990","06","06","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG., Trilha J.","-43.937801361084","-19.9207992553711",NA,NA,"Subarbustivo. Flores roxas.",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-12-11 11:33:04-03","UFMG","BHCB","150485","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Fontana, AP; Britto, RC de; Vervloet, RR","672","2003","12","24","Southern America","Brasil","Espírito Santo","São Roque do Canaã","Misterioso, córrego Misterioso","-40.6568984985352","-19.738899230957","540",NA,"Herbácea, dentro do córrego, flores roxas","BHCB004989",NA,"540",NA,"2010","14641","auto",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"442","2020-12-11 11:33:04-03","UFMG","BHCB","43071","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Sousa, G","225","1998","08","13","Southern America","Brasil","Minas Gerais","Belo Horizonte","Parque das Mangabeiras.","-43.937801361084","-19.9207992553711",NA,NA,"Plantas do Brasil - Levantamento de Abelhas Silvestres. Margem da mata. Herbáceo, 1,8m. Flores rosa.",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-12-11 11:33:04-03","UFMG","BHCB","94200","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Santos, TRR; Miguel, A; Sousa, FS","47","2005","04","29","Southern America","Brasil","Mato Grosso","Nova Xavantina","Parque Municipal do Bacaba., Trilha do Pequi.","-52.353099822998","-14.6732997894287",NA,NA,"Próximo a cerradão, início da trilha. Herbáceo, ca. 0,6m. Folhas e caules pilosos. Capítulos lilases.",NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-12-11 11:33:04-03","UFMG","BHCB","19948","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.",NA,"s.n.","1990","10","15","Southern America","Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Jambreiro., Área I.","-43.8466987609863","-19.9855995178223",NA,NA,"Beira de mata, local úmido. Escandente. Flor lilás.",NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-12-11 11:33:04-03","UFMG","BHCB","43080","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Moreira, JC","236","1998","08","28","Southern America","Brasil","Minas Gerais","Belo Horizonte","Reserva da COPASA.","-43.937801361084","-19.9207992553711",NA,NA,"Plantas do Brasil - Levantamento de Abelhas Silvestres. Margem da mata. Arbustivo, 1,2m. Inflorescências brancas e roxas.","BHCB002254","BHCB002254",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-12-11 11:33:04-03","UFMG","BHCB","38689","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Moreira, JC","181","1997","09","11","Southern America","Brasil","Minas Gerais","Belo Horizonte","Reserva da COPASA.","-43.937801361084","-19.9207992553711",NA,NA,"Plantas do Brasil - Levantamento das Abelhas Silvestres (LAS) da Região Metalúrgica de Minas Gerais. Margem da mata. Arbustivo, 1,5m. Folha com limbo ondulado. Flor roxa, sem néctar visível.",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-12-11 11:33:04-03","UFMG","BHCB","150562","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H.Rob.","Fontana, AP; Kollmann, L; Brahim, KA","4906","2008","04","14","Southern America","Brasil","Espírito Santo","Santa Leopoldina","Rio das Farinha, Beiora da estrada próximo do mata burro, afloramento rochoso granítico","-40.5297012329102","-20.1005992889404","478",NA,"Arbustiva, 1m, no sol. Flores lilás","BHCB003223",NA,"478",NA,"2010","23799","auto",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"448","2020-12-11 11:33:43-03","UFMG","BHCB","106148","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Rezende, SG; Werneck, MS","1551",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Catas Altas","Área da CVRD","-21.025","-43.405556",NA,NA,"Arbustivo.; Campo rupestre.","BHCB007249",NA,NA,NA,"2012",NA,NA,NA,"-21.025","-43.405556","03",NA,NA,NA,NA,NA,NA,NA
"449","2020-12-11 11:33:43-03","UFMG","BHCB","61104","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Hind, DJN; Queiroz, RF","s.n.","1992","01","21","Southern America","Brasil","Bahia","Abaíra","Campo de Ouro Fino (alto).","-41.9","-13.25","1700",NA,"Projeto Campos rupestres do Brasil. Extremo rochoso; entre rochas. Arbustivo pouco ramificado, exceto no ápice, até 1,75m. Folhas mais ou menos discolores, verde-acinzentadas claras na face inferior, mais escuras na face superior, exceto quando molha",NA,NA,"1800",NA,NA,NA,NA,NA,"-41.9","-13.25",NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-12-11 11:33:43-03","UFMG","BHCB","70338","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Harley, RM; Souza, VC de; Sakuragui, CM; Nic Lughadha, E; Hind, DJN; Ganev, W","s.n.","1991","12","26","Southern America","Brasil","Bahia","Abaíra","Perto do riacho da Quebrada, ao pé da Serra do Atalho.","-41.833333","-13.233333","1100",NA,"Projeto Campos Rupestres do Brasil. Carrascal denso na base da encosta. Arbustivo, até 1,5m. Folhas inf. Acinzentadas. Flores purpúreas.",NA,NA,"1300",NA,NA,NA,NA,NA,"-41.833333","-13.233333",NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-12-11 11:33:43-03","UFMG","BHCB","74942","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Alves, TMA; Sobral, M","s.n.","2002","04","10","Southern America","Brasil","Minas Gerais","Caeté","Serra da Piedade.","-43.666667","-19.816667",NA,NA,"Plantas do Brasil.",NA,NA,NA,NA,NA,NA,NA,NA,"-43.666667","-19.816667",NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-12-11 11:33:43-03","UFMG","BHCB","16620","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Pequeno, PHA; et al.","73","1989","09","14","Southern America","Brasil","Minas Gerais","João Monlevade",NA,"-43.1735992431641","-19.8099994659424",NA,NA,"Mata Atlântica. Herbáceo.",NA,NA,NA,NA,NA,"9985","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-12-11 11:33:43-03","UFMG","BHCB","55473","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Barreto, HLM","11218","1941","10","06","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Experimental.","-43.937801361084","-19.9207992553711",NA,NA,"Capoeira. Pouco frequente. Arbustivo cespitoso, 1m. Flor violácea.",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-02-11 17:18:05-03","UFPR","UPCB","52269","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","H.Robinson","Hatschbach, G.","77828","2004","06","11",NA,"Brasil","Minas Gerais","Janaúba","Vale do Rio Gorotuba","-43.3088989257812","-15.8024997711182",NA,NA,"Ereta, 1,2m, capítulo lilás. Encosta do morro..",NA,NA,NA,"Robinson, H.","2005","55466","auto",NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"455","2014-12-18 17:01:00-02","MO","MOBOT","100766951","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H. Rob.","Gert G. Hatschbach|Maria M. Hatschbach|E. Barbosa","Hatschbach 78493","2004","11","23","South America","Brazil","Bahia","Caetité",NA,"-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,"M. Dematteis",NA,"53684","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"456","2015-03-03 13:55:00-03","MO","MOBOT","100783561","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H. Rob.","Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"457","2015-04-02 15:50:00-03","MO","MOBOT","100803957","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H. Rob.","A. Melo|E.C.O. Chargas|G.A. Gomes-Costa|M.A. Chagas|S.O. Santos","Melo 537","2010","10","6","South America","Brazil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada, Trilha Valdivino.","-36.43","-9.2588889","588.00000000",NA,NA,NA,NA,NA,"H.E. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"458","2009-12-05 05:29:00-02","MO","MOBOT","3345389","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H. Rob.","Gert G. Hatschbach|O.S. Ribas|F. Deodato","Hatschbach 65710","1997",NA,NA,"South America","Brazil","Minas Gerais",NA,"Serra do espinhaco, subida via Montividiu (Mun. Monte Azul).",NA,NA,NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2014-01-07 15:42:00-02","MO","MOBOT","3346396","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H. Rob.","Amorim","Amorim 982","1993","2","21","South America","Brazil",NA,NA,"Municipio de Jacobina. Estrada Jacobina-Itaitu, ca. de 22 km a partir da Sede do municipio Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"460","2008-05-27 22:02:00-03","MO","MOBOT","597150","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa","cotoneaster","Lepidaploa cotoneaster","(Willd. ex Spreng.) H. Rob.","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49952","1985","2","8","South America","Brazil","Bahia",NA,"BR-101, ca. l90 km S of São João de Paraiso. Disturbed roadside.",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-96","3",NA,NA
"461","2013-10-05 06:32:00-03","MO","MOBOT","1321046","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Ronald L. Liesner|Ángel C. González","Liesner 11441","1981","4","9","South America","Venezuela","Bolívar",NA,"5 km north of Ciudad Piar. Pond formed by road damming morichal (stream with Mauritia flexuosa).","-63.28333","7.46666","350.00000000",NA,NA,NA,NA,NA,"V.M.Badillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"102",NA,NA,NA
"462","2008-05-27 22:02:00-03","MO","MOBOT","1824069","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11961","1976","4","4","South America","Brazil","Bahia",NA,"Chapada da Diamantina, along waterfall of the Rio Ferro Doido, ca. 21 km E of Morro do Chapéu.","-39.083333","-11.65","850.00000000",NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1216",NA,NA,NA
"463","2011-03-24 16:29:00-03","MO","MOBOT","2453126","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Maria M. Arbo|M. Silvia Ferrucci|L.A. Mattos Silva","Arbo 7846","1997","1","31","South America","Brazil","Bahia",NA,"Ilhéus. Fazenda Barra do Manguinho, 3 km al W de la Rodovia Ilhéus-Olivença, entrada en el km 10",NA,NA,NA,NA,NA,NA,NA,NA,"Dematteis, M., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2015-08-13 05:50:00-03","MO","MOBOT","3343584","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 32599","1971","2","19","South America","Brazil",NA,NA,"Disturbed gallery and adjacent caatinga scrub, Rio Ferro Foido, ca. 18 km E of Morro do Chapeu, sand on sandstone.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2011-06-08 12:29:00-03","MO","MOBOT","3343610","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","David J.N. Hind","Hind 26918","1988",NA,NA,"South America","Brazil","Bahia",NA,"Mun. Barra da Estiva. Ao pe da Serra do Sincora, 28 km Ne da cidade, porto do pooado Sincora da Serra. Campo rupestre e cultivacao.","-41.3","-13.46666","900.00000000",NA,NA,NA,NA,"950.00000000","D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2014-08-23 05:35:00-03","MO","MOBOT","3343714","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","L. Coradín|et al.","Coradín 6030","1983",NA,NA,"South America","Brazil","Bahia",NA,"Senhor do bonfim. Mata de montanha. Solo areno argiloso. Undulado. Rodovia senhor do bonfim-jacobina (BR-374) km 21.","-40.3","-10.63333",NA,NA,NA,NA,NA,NA,"D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-10-30 04:39:00-03","MO","MOBOT","3344374","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 15681","1974","1","30","South America","Brazil","Bahia",NA,"N. face of Serra de Cuto. 7 km S of Barra da Estiva on the Ituacu road. Sandsotne hills, dry grassland among rocks and woodland along small stream","-41.33333","-13.66666","1150.00000000",NA,NA,NA,NA,NA,"C. Jeffrey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2015-02-08 13:46:00-02","MO","MOBOT","3344820","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","André M. Amorim|Sérgio C. de Sant'Ana|H.S. Brito|J.A.L. Santos","Amorim 1991","1996","9","26","South America","Brazil","Bahia",NA,"Municipio de una, Reserva Biolofica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 llheus/Una. Regiao da Mata Higrofila Sul Biana. Coletas efetuadas na estrada que leva a Fazwenda Jaqueiral. Mata higrofila sul baiana.","-39.0833333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"469","2011-06-08 12:29:00-03","MO","MOBOT","3345072","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","David J.N. Hind","Hind 50017","1991",NA,NA,"South America","Brazil","Bahia",NA,"Mun. Abaira: Arredores de Catoles. Beira do cafezal.","-41.85","-13.28333","850.00000000",NA,NA,NA,NA,"1100.00000000","D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2015-08-23 05:45:00-03","MO","MOBOT","3345136","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","B.L. Stannard|Wilson Ganev|R.F. Queiroz","Stannard 51956","1992",NA,NA,"South America","Brazil","Bahia",NA,"Mun. Abaira: Estrada Catoles-Catoles de Cima, Engenho dos Vieiras.","-41.86666","-13.28333","1200.00000000",NA,NA,NA,NA,NA,"D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2009-08-28 05:32:00-03","MO","MOBOT","3345150","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Robert M. King|Luther E. Bishop","King 8783","1981","2","3","South America","Brazil","Bahia",NA,"53 km along road W from Seabra, toward Ibotirama.",NA,NA,"853.44000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2009-08-28 05:32:00-03","MO","MOBOT","3345258","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Robert M. King|Luther E. Bishop","King 8593","1981","1","22","South America","Brazil","Bahia",NA,"2 km along road E of Caetite towards Brumado.",NA,NA,"640.08000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2009-08-28 05:32:00-03","MO","MOBOT","3345421","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Robert M. King|Luther E. Bishop","King 8603","1981","1","23","South America","Brazil","Bahia",NA,"11 km N of Livramento do Brumado along road to the town of Rio das Contas.",NA,NA,"701.04000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2011-09-26 16:13:00-03","MO","MOBOT","3345511","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","M.L. Guedes|David J.N. Hind","Guedes 01","1991","12","13","South America","Brazil","Bahia",NA,"Balvia- Salvador.",NA,NA,NA,NA,NA,NA,NA,NA,"D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"475","2009-08-28 05:32:00-03","MO","MOBOT","3345523","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Robert M. King|Luther E. Bishop","King 8706","1981","1","30","South America","Brazil","Bahia",NA,"46 km S from road between Itaberaba and Ibotirama, along to Andarail.",NA,NA,"182.88000000",NA,NA,NA,NA,"213.36000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2009-08-28 05:32:00-03","MO","MOBOT","3345566","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Robert M. King|Luther E. Bishop","King 8750","1981","2","1","South America","Brazil","Bahia",NA,"8 km along road S of Mucuge.",NA,NA,"853.44000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2015-08-13 05:50:00-03","MO","MOBOT","3345626","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","R.M. Harley|David J.N. Hind","Harley 27209","1988","12","11","South America","Brazil","Bahia",NA,"Mun. Agua Quente. Pico das Almas. Vertente norte. Acima do vale n ao N da Gaz. Silvina.","-41.98333","-13.5","1550.00000000",NA,NA,NA,NA,NA,"D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2015-08-13 05:50:00-03","MO","MOBOT","3345787","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","R.M. Harley|et al.","Harley 25652","1988",NA,NA,"South America","Brazil","Bahia",NA,"Mun. Rio de Contas. 9 km ao norte da cidade na estrada para o povoado de Mato Grosso. Capoeira/cerrado, brejo com mata ciliar, margen de riacho. solo arenoso. Margem de afloramento das rochas perto do rio.","-41.83333","-13.5","1250.00000000",NA,NA,NA,NA,NA,"D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2009-08-28 05:32:00-03","MO","MOBOT","3346191","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Robert M. King|Luther E. Bishop","King 8738","1981","2","1","South America","Brazil","Bahia",NA,"6 km. along road S of Mucuge.",NA,NA,"853.44000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2012-10-17 05:07:00-03","MO","MOBOT","3346331","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8098","1979","7","22","South America","Brazil","Bahia",NA,"Municipio de Rio de Contas. Base de Pico das Almas, a 18 km as NW de Rio de Contas.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2011-06-08 12:29:00-03","MO","MOBOT","3346539","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","David J.N. Hind","Hind 50037","1992",NA,NA,"South America","Brazil","Bahia",NA,"Mun. Abaira: Campo de Ouro Fino (baixo). Campo rupestre, entre rochas.",NA,NA,"1600.00000000",NA,NA,NA,NA,"1700.00000000","D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2015-08-13 05:50:00-03","MO","MOBOT","3346633","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","R.M. Harley","Harley 50444","1991",NA,NA,"South America","Brazil","Bahia",NA,"Mun. Abaira: Perto do riacho da Quebrada, ao pe da Serra do Atalho.","-41.83333","-13.23333","1100.00000000",NA,NA,NA,NA,"1300.00000000","D.J.N. Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2018-05-11 05:21:00-03","MO","MOBOT","3346779","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Vinicius C. Souza|C. M. Sakuragui","Souza 50260","1991",NA,NA,"South America","Brazil","Bahia",NA,"Mun Abaira: Arredores de Catoles.","-41.85","-13.28333","1000.00000000",NA,NA,NA,NA,"1200.00000000","D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2015-08-23 05:45:00-03","MO","MOBOT","3347214","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","B.L. Stannard|Wilson Ganev|R.F. Queiroz","Stannard 51666","1992",NA,NA,"South America","Brazil","Bahia",NA,"Mun. Abaira: Gerais do Pastinho.","-41.75","-13.25","1100.00000000",NA,NA,NA,NA,NA,"D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2015-08-23 05:45:00-03","MO","MOBOT","3347409","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","B.L. Stannard|Wilson Ganev|R.F. Queiroz","Stannard 51793","1992",NA,NA,"South America","Brazil","Bahia",NA,"Mun. Abaira: Guarda Mor, perto do Morro do Cuscuz.",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,"D.J.N.Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2015-02-28 17:02:00-03","MO","MOBOT","3347426","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","cotoneaster","Vernonia cotoneaster","(Willd. ex Spreng.) Less.","Robert M. King|Scott A. Mori|A.M. de Carvalho","King 7980","1979","7","4","South America","Brazil","Bahia",NA,"Municipio de Santa Cruz de Cabralia. BR 367, ca. 26 km E of Eunapolis. Region or tropical wet forest, forest devasted.",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
