"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"44","2021-02-18 09:28:40-03","UNESP-IBB","BOTU","12487","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Cruz, N.J.",NA,NA,"Brasil","São Paulo","Botucatu","Fazenda Alvorada.",NA,NA,NA,NA,"BOTU012487","BOTU012487 BOTU012487_2","(Vell.) Miers","Kinoshita, L.S.","1967","07","05",NA,NA,NA,NA,"1996","9999","9999",NA,NA,NA,NA,NA,NA,NA
"45","2021-02-18 09:28:40-03","UNESP-IBB","BOTU","7483","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Almeida, C.M.P.R.","16",NA,"Brasil","São Paulo","Botucatu",NA,NA,NA,NA,NA,"BOTU007483",NA,"(Vell.) Miers","Kinoshita, L.S.","1979","11","13",NA,NA,NA,NA,"1996","9999","9999","11",NA,NA,NA,NA,NA,NA
"46","2021-02-18 09:28:40-03","UNESP-IBB","BOTU","8878","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Amaral Jr., A.","1725",NA,"Brasil","São Paulo","Agudos",NA,NA,NA,NA,NA,"BOTU008878","BOTU008878","(Vell.) Miers","Kinoshita, L.S.","1974","02","19",NA,NA,NA,NA,"1996","9999","9999","11",NA,NA,NA,NA,NA,NA
"47","2021-02-08 11:07:09-03","UNESP-IBB","BOTU","24524","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Destro, G.F.G.","186",NA,"Brasil","São Paulo","Botucatu","Centroflora, Anidro do Brasil, Rodovia Eduardo Zucari, km 21,177","-48.522222","-22.959444",NA,NA,"BOTU024524","BOTU024524","(Vell.) Miers","Koch, I","2004","09","16",NA,NA,NA,NA,NA,"48°31'20w","22°57'34s",NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:28:40-03","UNESP-IBB","BOTU","24816","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Paschoal, M.E.S.","2380",NA,"Brasil","São Paulo","Agudos",NA,NA,NA,NA,NA,"BOTU024816","BOTU024816","(Vell.) Miers","Paschoal, M.E.S.","2000","07","12",NA,NA,NA,NA,"2000","9999","9999","07","17",NA,NA,NA,NA,NA
"49","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","28931","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Lara, N.O.T","17",NA,"Brasil","São Paulo","Pardinho",NA,"-48.345","-23.051111",NA,NA,"BOTU028931","BOTU028931","(Vell.) Miers",NA,"2013","04","10",NA,NA,NA,NA,NA,"48°20'42w","23°03'04s",NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:28:40-03","UNESP-IBB","BOTU","20036","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Bertoncini, A.P.","179",NA,"Brasil","São Paulo","Agudos",NA,NA,NA,NA,NA,"BOTU020036","BOTU020036","(Vell.) Miers","Koch, I.","1994","04","28",NA,NA,NA,NA,"1995","9999","9999","02","21",NA,NA,NA,NA,NA
"51","2021-02-18 09:28:40-03","UNESP-IBB","BOTU","298","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Silva, H.B.","18",NA,"Brasil","São Paulo","Vitoriana",NA,NA,NA,NA,NA,"BOTU000298","BOTU000298","(Vell.) Miers","Kinoshita, L.S.","1971","11","11",NA,NA,NA,NA,"1996","9999","9999","11",NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","28886","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Silva, A.V.","35",NA,"Brasil","São Paulo","Pratânia",NA,"-48.743056","-22.813889",NA,NA,"BOTU028886","BOTU028886","(Vell.) Miers",NA,"2013","04","09",NA,NA,NA,NA,NA,"48°44'35w","22°48'50s",NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","25845","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Paschoal, M.E.S.","129161208",NA,"Brasil","São Paulo","Botucatu",NA,"-48.895833","-22.988333",NA,NA,"BOTU025845","BOTU025845","(Vell.) Miers","Paschoal, M.E.S.","2008","12","16",NA,NA,NA,NA,NA,"48°53'45w","22°59'18s",NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:28:40-03","UNESP-IBB","BOTU","3969","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Simões, H.",NA,NA,"Brasil","São Paulo","Botucatu",NA,NA,NA,NA,NA,"BOTU003969","BOTU003969","(Vell.) Miers","Gottsberger, I.S.","1974","10","23",NA,NA,NA,NA,"1975","9999","9999",NA,NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","13718","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Bicudo, L.R.H.","869",NA,"Brasil","São Paulo","Botucatu","À margem da rodovia municipal (estrada do Roberto), que liga Vitoriana ao Rio Bonito, Campo e Naútica, a mais ou menos 5 km de vitoriana, Fazenda Golg Farm","-48.284722","-22.8",NA,NA,"BOTU013718","BOTU013718","(Vell.) Miers ",NA,"1986","04","01",NA,NA,NA,NA,NA,"48°17'05w","22°48's",NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:07:09-03","UNESP-IBB","BOTU","29180","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Ishara, K.L.","593",NA,"Brasil","São Paulo","Botucatu",NA,"-48.443333","-22.988889",NA,"Jardim Botânico UNESP Botucatu","BOTU029180","BOTU029180","(Vell.) Miers",NA,"2005","11","28",NA,NA,NA,NA,NA,"48°26'36w","22°59'20s",NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","27213","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Ishara, K.L.","28",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.733333","-22.8",NA,"Trepadeira, flores rosas, tubo floral amarelo-esverdeado, com látex","BOTU027213","BOTU027213","(Vell.) Miers","Ishara, K.L.","2008","01","09",NA,NA,NA,NA,NA,"48°44'w","22°48's",NA,NA,NA,NA,NA,NA,NA
"58","2021-02-08 11:07:09-03","UNESP-IBB","BOTU","23774","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Campos, C.J.","188",NA,"Brasil","São Paulo","Pratânia","Reserva Particular Fazenda Palmeira da Serra, Rodovia João mellão , Km 218","-48.743278","-22.813944",NA,"Cerradão. Trepadeira, flores violáceas.; Coleção: Biota - Cerrado Pratânia","BOTU023774","BOTU023774","(Vell.) Miers",NA,"2003","01","09",NA,NA,NA,NA,NA,"48°44'35,8w","22° 48' 50,2s",NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 11:07:09-03","UNESP-IBB","BOTU","13719","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Bicudo, L.R.H.","375",NA,"Brasil","São Paulo","Botucatu",NA,"-48.284722","-22.8",NA,NA,"BOTU013719","BOTU013719","(Vell.) Miers","Bicudo, L.R.H.","1986","01","21",NA,NA,NA,NA,NA,"48°17'5''W","22°48'S",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:28:58-03","UFRJ","RFA","10414","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Úzio","139",NA,"Brasil","São Paulo","São Paulo","Entre Itú e Sorocaba.","-46.6300010681152","-23.5400009155273",NA,"Trepadeira latescente","RFA32532",NA,"(Vell.) Miers","L. B. Santos","1995","04","10",NA,NA,"53584","auto","1995",NA,NA,"06","26",NA,NA,NA,NA,NA
"61","2016-10-18 16:23:58-02","UNEMAT","TANG","2040","S","Plantae",NA,NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Chagas-Silva, F","1357",NA,"Brasil","São Paulo","Itararé","Rio Verde.&nf;Material vindo do Herbário FUEL.","-49.3400001525879","-24.1100006103516",NA,"Voluvel 60cm, campo pedregoso, botão floral e flores púrpuras, frequente.&nf;Material vindo do Herbário FUEL.","TANG000002040",NA,"(Vell.) Miers","Koch, AK","1988","01","03",NA,NA,"27729","auto","2009",NA,NA,"05","13",NA,NA,NA,NA,NA
"62","2019-11-19 15:43:11-03","UNEB","HUNEB","8291","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"França, F.","4213",NA,"Brasil","Bahia","Abaíra","Catolés, trilha para Serra do barbado.","-41.891667","-13.288611",NA,"Vegetação arbustiva de encosta pedregosa.","HUNEB0008291",NA,"Miers",NA,"2003","02","03","1245","1334",NA,NA,NA,"41W53'30''","13S17'19''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"63","2021-03-30 12:34:15-03","EAO","IAN","96995","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, TN","502","Southern America","Brasil","Ceará",NA,"Serra do Araripe.",NA,NA,NA,"Cipó com látex ,flôres roxas.","IAN096995",NA,"(Vell.) Miers","Markgraf, F","1958","02","14",NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:34:15-03","EAO","IAN","129552","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Irwin, HS; Souza, R","10149","Southern America","Brasil","Distrito Federal",NA,"Parque Municipal do Gama, 25km S of Brasília, DF. Gallery forest.",NA,NA,NA,NA,"IAN129552",NA,"(Vell.) Miers","Markgraf, F","1965","11","10","1150","1150",NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:34:15-03","EAO","IAN","129878","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Irwin, HS; Grear Jr., JW; Grear Jr., JW","13371","Southern America","Brasil","Goiás",NA,"Creek margin, ca. 5km S of Crsitalina, Goiás.",NA,NA,NA,NA,"IAN129878",NA,"(Vell.) Miers","Markgraf, F","1966","03","03","1200","1200",NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:34:15-03","EAO","IAN","130692","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Irwin, HS; Maxwell, HS","20442","Southern America","Brasil","Minas Gerais",NA,"Cerrado thicket. Western slopes, cerrado with exposed sandstone cliffs and outcrops, Serra do Cipó, Minas Gerais, ca. 112 (ca. 135km N of Belo Horizonte).",NA,NA,NA,NA,"IAN130692",NA,"(Vell.) Miers","Markgraf, F","1968","02","18","1200","1200",NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:34:15-03","EAO","IAN","131042","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Irwin, HS; Santos, RR dos; Souza, R; Fonseca, SF da","23121","Southern America","Brasil","Minas Gerais",NA,"Twining climber to ca. 3m high, cerrado on gravelly slopes, ca. 33 km NE of Francisco Sá, road to Salinas.",NA,NA,NA,"Corolla wine red.","IAN131042",NA,"(Vell.) Miers","Markgraf, F","1969","02","11","1100","1100",NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:34:15-03","EAO","IAN","14187","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Magalhães, M","928","Southern America","Brasil","Minas Gerais","Belo Horizonte","Capoeira serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,"Flores violaceas ,trepadeira.","IAN014187","IAN014187 IAN014187_e","(Vell.) Miers","Fontella, J","1942","02","07",NA,NA,"17082","auto","2011",NA,NA,"11","05",NA,NA,NA,NA,NA
"69","2019-12-04 15:24:43-03","PUCPR","HUCP","10583","S","Plantae","Eudicotiledonea",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Cervi, AC","4030",NA,"Brasil","Paraná","Sengés",NA,"-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"(Vell.) Miers","Hatschbach, GG","1992","12","29",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:09:07-03","UFBA","ALCB","75683","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Santos, JS; Valadão, RM; Carvalho, G","13037","Southern America","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Entorno da Entrada do Parque Sete Passagens. Ponto nº 01","-40.546389","-11.939722",NA,"herbácea, látex branco. Folhas membranáceas, vilosas, discolores. Inflorescência com botões esverdeados com ápice vináceos, flores com corola vinácea.",NA,NA,"(Vell.) Mi","Guedes, ML","2006","12","21",NA,NA,NA,NA,"2007","-40.546389","-11.939722","01",NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:09:07-03","UFBA","ALCB","69652","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Velozo, ES","11757","Southern America","Brasil","Bahia","Piatã","Chapada Diamantina","-41.766667","-13.15",NA,"herbácea, com látex alvo. Folhas membranáceas, discolores, vilosas. Flores violaceas. Frutos vináceos.",NA,NA,"(Vell.) Mi","Guedes, ML","2005","03","24",NA,NA,NA,NA,"2005","-41.766667","-13.15","11",NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:09:07-03","UFBA","ALCB","20858","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Campos, L; Alves, M","2","Southern America","Brasil","Bahia","Brotas de Macaúbas","Trilha fazenda Lapinha até a fazenda poção.","-42.7425","-11.7425",NA,"folhas discolores, sépalas verdes, corola lilás passando a verde, lacínea rocha.",NA,NA,"(Vell.) Mi","Rapini, A","2013","02","08",NA,NA,NA,NA,"2019","-42.7425","-11.7425","04",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:09:07-03","UFBA","ALCB","029126","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Paraguassú, LA; Argôlo, AS; Silva, MP da; Andrade, F","3846","Southern America","Brasil","Bahia","Lençóis","Beira da estrada.","-41.372222","-12.512778",NA,"Herbácea. Latescente com caule tomentoso. Folhas membranáceas vilosas. Botões esverdeados, flores com cálice verde, pétalas com tubo esverdeado e porções terminais vináceas. Frequência: Ocasional.; Campo rupestre. Substrato areno-argiloso.",NA,NA,"(Vell.) Mi","Souza-Silva, RF","1995","06","28","510","510",NA,NA,"2005","-41.372222","-12.512778","08",NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:09:07-03","UFBA","ALCB","041178","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Passos Júnior, LA; Velozo, ES","6280","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Chapada Diamantina, 12km S da cidade, na BA-142.","-41.366667","-13",NA,"Herbácea: folhas membranáceas vilosas, nervura principal vinácea. Flores amarelas. Látex alvo. Ocasional.",NA,NA,"(Vell.) Mi","Watanabe, MTC","1999","01","31","1000","1000",NA,NA,"2007","-41.366667","-13","05",NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:09:07-03","UFBA","ALCB","042738","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Stradmann, MTS; Poveda, A; Gomes, DF","0169","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina. Rio Ribeirão. Ponto conhecido como Ribeirão do meio.","-41.45","-12.466667",NA,"Terrestre, trepadeira. Folhas membranáceas, discolores. Frutos imaturos vináceos. Ocasional.; Leito pedregoso com vegetação raliada.",NA,NA,"(Vell.) Mi","Guedes, ML; Stradmann, MTS","1995","03","03",NA,NA,NA,NA,"1997","-41.45","-12.466667","06",NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:09:07-03","UFBA","ALCB","101936","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Velozo, ES; et al.","18898","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Caminho para o ventura.","-41.016667","-11.666667",NA,"látex leitoso, ramos vináceos pubérulos.Folhas discolores, face abaxial velutina. Fruto folículo, fusiforme.",NA,NA,"(Vell.) Mi","Guedes, ML","2011","07","17",NA,NA,NA,NA,"2012","-41.016667","-11.666667","01",NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:09:07-03","UFBA","ALCB","105495","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Mattos Andrade, PE de; Queiroz, EP; Gomes, FS","19945","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Ilha dos Frades, Ponta de Nossa Senhora","-38.616667","-12.766667",NA,"com látex leitoso, discolores. Inflorescência axilar, flores passadas.",NA,NA,"(Vell.) Mi","Guedes, ML","2012","07","16",NA,NA,NA,NA,"2012","-38.616667","-12.766667","10",NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:09:07-03","UFBA","ALCB","108120","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Roque, N; Alunos de Botânica III","3846","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Ilha Estrada Real caminho para Drenagem do Ventura.","-41.089722","-11.676389",NA,"Folhas discolores. Sépalas verdes, corola vinácea. Latex transparente.; Mata Ciliar.",NA,NA,"(Vell.) Mi","Rapini, A","2013","02","23","1007","1007",NA,NA,"2019","-41.089722","-11.676389","04",NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:09:07-03","UFBA","ALCB","113126","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Costa, TF; Alunos de Botânica III","21235","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Capão do Pinho, Vila Ecológica Catinguara.","-41.016667","-11.6",NA,"látex leitoso. Folhas discolores, face abaxial vilosa. Inflorescência com botões esverdeados e flores violáceas.",NA,NA,"(Vell.) Mi","Guedes, ML","2014","01","18","840","840",NA,NA,"2014","-41.016667","-11.6","02",NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:09:07-03","UFBA","ALCB","113189","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Gomes, FS; Guedes, ML; Kelmo, F; Alunos de Ecologia","1302","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Mangue Seco.","-37.783333","-11.55",NA,"com látex leitoso. Folhas discolores, vilosa. Inflorescência axilar, flores com corola de base esverdeada e lóbulos violáceos.",NA,NA,"(Vell.) Mi","Guedes, ML","2014","02","01",NA,NA,NA,NA,"2014","-37.783333","-11.55","03",NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:09:07-03","UFBA","ALCB","116689","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Kelmo, F; Alunos de Ecologia","21991a","Southern America","Brasil","Bahia","Maraú","Litoral Sul, Ponto 20.","-38.947222","-13.965",NA,"látex leitoso. Folhas discolores, face abaxial vilosa. Inflorescência com flores violácea, fauce esverdeada.",NA,NA,"(Vell.) Mi","Guedes, ML","2014","04","15",NA,NA,NA,NA,"2014","-38.947222","-13.965","11",NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:09:07-03","UFBA","ALCB","120948","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Costa, MA; Costa, TF","23421","Southern America","Brasil","Bahia","Conde","Litoral Norte, Cavalo Russo.","-37.6","-11.8",NA,"látex leitoso, ramos vináceos. Fruto folículo, imaturo vináceo.",NA,NA,"(Vell.) Mi","Guedes, ML","2015","05","02",NA,NA,NA,NA,"2015","-37.6","-11.8","06",NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:09:07-03","UFBA","ALCB","121532","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Costa, MA; Gomes, FS","23867","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Mangue Seco.","-37.783333","-11.55",NA,"Látex leitoso. Folhas cartáceas, discolores. Frutos imaturos .","ALCB003921","ALCB003921","(Vell.) Mi","Guedes, ML","2015","08","09",NA,NA,NA,NA,"2015","-37.783333","-11.55","08",NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:09:07-03","UFBA","ALCB","124682","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Alunos de Botânica Econômica","24749","Southern America","Brasil","Bahia","Porto Seguro","Trancoso","-39.05","-16.433333",NA,"Látex leitoso. Folhas discolores. Inflorescência com flores vistosas, vináceas.","ALCB021988","ALCB021988","(Vell.) Mi","Guedes, ML","2016","04","29",NA,NA,NA,NA,"2016","-39.05","-16.433333","09",NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:09:07-03","UFBA","ALCB","123383","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Temnadenia","violacea","Temnadenia violacea",NA,"Guedes, ML; Alunos de Botânica BIOC05","24393","Southern America","Brasil","Bahia","Wagner","Ponto nº 8. Rio Tijuco.","-41","-12",NA,"látex leitoso. Folhas membranáceas, discolores, vilosas. Inflorescência axilar, flores com corola vinácea e fause esverdeadas.","ALCB010615","ALCB010615","(Vell.) Mi","Guedes, ML","2016","03","12","600","600",NA,NA,"2016","-41","-12","04",NA,NA,NA,NA,NA,NA
