"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"47","2021-03-15 16:37:00-03","NY","NYBG","03687056","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. S. Souza","R. S. Moreira","431","2014","09","04","Brazil","Bahia","Jiquiriçá","-39.602861","-13.19025",NA,NA,"665","665","NY03687056","NY03687056_01",NA,NA,NA,"Fazenda Araçá.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3920205' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1075240","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","J. W. Grimes","B. W. P. de Albuquerque","1353","1979","02","10","Brazil","Acre","Rio Branco","-67.6305914","-10.0345143",NA,NA,NA,NA,"NY01075240","NY01075240_01",NA,NA,NA,"Rio Branco-Porto Velho Highway, km 22-37","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=395909' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","583649","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. P. Wunderlin","R. P. Belém","3289","1967","02","08","Brazil","Bahia","Santa Cruz Cabrália","-39.0440986","-16.2986237",NA,NA,NA,NA,"NY00583649","NY00583649_01",NA,NA,NA,"2-4 Km a W de Sta. Cruz de Cabrália, pela estrada antiga. Folha SE-24 (16-39c).","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352819' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","583634","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","J. W. Grimes","J. B. de Andrade","2552","1976","06","13","Brazil","São Paulo","Santa Cruz da Conçeiçao","-47.45","-22.14",NA,NA,NA,NA,"NY00583634","NY00583634_01 NY00583634_02",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352791' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","583679","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. P. Wunderlin","R. Reitz","6111","1958","12","30","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"300","300","NY00583679","NY00583679_01",NA,NA,NA,"Matador. Rio do Sul","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352838' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","583628","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. H. Fortunato","I. H. Alcantara de","110","1982","12","21","Brazil","Rio de Janeiro","Cabo Frio","-42.0183","-22.8794",NA,NA,NA,NA,"NY00583628","NY00583628_01",NA,NA,NA,"Estrada Búzios - Cabo Frio","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352802' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","595113","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. C. Barneby","L. A. Mattos Silva","2936","1993","04","02","Brazil","Bahia","Wenceslau Guimaraes","-39.4792","-13.6869",NA,NA,"550","550","NY00595113","NY00595113_01",NA,NA,NA,"Reserva estadual. Coletas próximas ao Pico do Urubu","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352808' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","583627","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. H. Fortunato","C. M. Lira","410","1981","02","19","Brazil","Rio de Janeiro",NA,"-43.434173","-22.934444",NA,NA,NA,NA,"NY00583627","NY00583627_01",NA,NA,NA,"Jacarepaguá, Morro do Pau-da-fome","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352801' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00957988","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. P. Wunderlin","H. S. Irwin","23206","1969","02","13","Brazil","Minas Gerais","Francisco Sá","-43.44565","-16.4661",NA,NA,"950","950","NY00957988","NY00957988_01",NA,NA,NA,"Serra do Espinhaço, ca. 5 km N.E. of Francisco Sá, on road to Salinas","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1020772' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","595112","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. C. Barneby","A. M. V. de Carvalho","3777","1992","02","19","Brazil","Bahia","Caetité","-42.47","-14.06",NA,NA,NA,NA,"NY00595112","NY00595112_01",NA,NA,NA,"Ramal a 29 km na estrada Caetité/Brumado. Ca. 3 km ramal adentro","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352807' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00957971","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. P. Wunderlin","G. Davidse","10548","1976","02","25","Brazil","Minas Gerais","Extrema","-46.3181","-22.8547",NA,NA,"900","900","NY00957971","NY00957971_01 NY00957971_02 NY00957971_03 NY00957971_04 NY00957971_05",NA,NA,NA,"4 km SW of Extrema along highway 381 between Sao Paulo and Belo Horizonte near border between states of Sao Paulo and Minas Gerais","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1020833' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","583676","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"A. P. Duarte","3400","1950","12","08","Brazil","Santa Catarina","Florianópolis","-48.443021","-27.570082",NA,NA,NA,NA,"NY00583676","NY00583676_01",NA,NA,NA,"Lagoa da Conceiçao","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352848' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1099556","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","C. O. Moura","L. M. M. Carreira","403","1983","01","31","Brazil","Rondônia","Porto Velho","-63.9039","-8.76194",NA,NA,NA,NA,"NY01099556","NY01099556_01",NA,NA,NA,"Guajará-Mirim, Ramal do Brito, Km 3.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373273' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","583643","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","J. Aguiar","C. Lage","s.n.","1938","01","24","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"NY00583643","NY00583643_01",NA,NA,NA,"Horto Ph. 103","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352787' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","583658","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","J. W. Grimes","G. G. Hatschbach","21065","1969","02","08","Brazil","Paraná","Cerro Azul","-49.2608","-24.8236",NA,NA,NA,NA,"NY00583658","NY00583658_01",NA,NA,NA,"Boa Vista","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352794' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02636978","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. S. Souza","R. S. Souza","535","2014","08","12","Brazil","Bahia","Nova Ibiá","-39.566361","-13.734917",NA,NA,"274","274","NY02636978","NY02636978_01",NA,NA,NA,"Fazenda Dois Irmãos","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3407893' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","583678","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. E. Burkart","R. Reitz","2868","1948","02","23","Brazil","Santa Catarina",NA,"-48.910147","-27.126635",NA,NA,"35","35","NY00583678","NY00583678_01",NA,NA,NA,"Azambuja, Brusque","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352826' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","583670","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"I. A. Silva","39","1978","12","20","Brazil","Espírito Santo","Linhares","-40.0719","-19.3911",NA,NA,NA,NA,"NY00583670","NY00583670_01",NA,NA,NA,"Linhares. Lado esquerdo com aceiro Silvestre Milanes","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352853' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00957989","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. P. Wunderlin","Y. E. J. Mexia","4156","1929","12","24","Brazil","Minas Gerais","Viçosa","-42.8817","-20.7542",NA,NA,"680","680","NY00957989","NY00957989_01",NA,NA,NA,"Viçosa. Agricultural College grounds. Road to Sao Miguel, km 2½","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1020774' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00957970","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","J. W. Grimes","H. E. Strang","1141","1967","11","04","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00957970","NY00957970_01",NA,NA,NA,"Poços de Caldas, Véu das Noivas","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1020814' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1099564","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"C. A. Cid Ferreira","5977","1985","05","02","Brazil","Amazonas","Novo Aripuanã","-60","-7.25",NA,NA,NA,NA,"NY01099564","NY01099564_01",NA,NA,NA,"BR 230, Rod. Transamazônica a 400 Km de Humaitá, vicinal Corujá a 25 Km da Transamazonica.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373272' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1099566","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. P. Wunderlin","G. T. Prance","8911","1968","11","26","Brazil","Rondônia",NA,"-66","-9.55",NA,NA,NA,NA,"NY01099566","NY01099566_01",NA,NA,NA,"Basin of Rio Madeira; vicinity of São Lorenço mines.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373274' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","583687","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. P. Wunderlin","H. S. Irwin","55886","1963","09","20","Suriname",NA,NA,"-56.65","3.25",NA,NA,"220","250","NY00583687","NY00583687_01",NA,NA,NA,"3 km above confluence with Lucie River","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352833' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","03687055","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. S. Souza","R. S. Moreira","431","2014","09","04","Brazil","Bahia","Jiquiriçá","-39.602861","-13.19025",NA,NA,"665","665","NY03687055","NY03687055_01",NA,NA,NA,"Fazenda Araçá.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2656594' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","583639","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","G. P. Lewis","S. L. Ginzbarg","802","1988","03","22","Brazil","Bahia","Iaçú","-40.17","-12.82",NA,NA,"240","240","NY00583639","NY00583639_01",NA,NA,NA,"Rodovia Iaçu/Milagres (BA 046), km 13. Coletas no inicio do ramal para as fazendas Suíbra e Morros. Lado esquerdo da Rodovia","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352814' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","583667","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","P. K. H. Dusén","P. K. H. Dusén","7586","1909","01","27","Brazil","Paraná","Ponta Grossa","-50.077154","-25.140873",NA,NA,NA,NA,"NY00583667","NY00583667_01",NA,NA,NA,"Ponta Grossa: Capao","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352786' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","583650","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. P. Wunderlin","R. P. Belém","3219","1967","01","30","Brazil","Bahia","Belmonte","-38.88","-15.86",NA,NA,NA,NA,"NY00583650","NY00583650_01",NA,NA,NA,"Belmonte","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352820' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1099563","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. M. S. da F. Vaz","C. A. Cid Ferreira","4911","1984","06","30","Brazil","Rondônia","Ouro Preto","-63.05","-10.183333",NA,NA,NA,NA,"NY01099563","NY01099563_01",NA,NA,NA,"BR 364, estrada Cuiabá-Porto Velho, Km 353, linha 206, 48 Km de Ji-Paraná. Mata de terra firme, solo argiloso.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373268' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","583674","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. E. Burkart","R. Reitz","6290","1958","01","23","Brazil","Santa Catarina","Sao Francisco do Sul","-48.6381","-26.2433",NA,NA,"200","200","NY00583674","NY00583674_01",NA,NA,NA,"Tres Barras, Garuva","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352827' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","583630","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. M. S. da F. Vaz","M. B. Casari","419","1981","01","29","Brazil","Rio de Janeiro","Cabo Frio","-42.0183","-22.8794",NA,NA,NA,NA,"NY00583630","NY00583630_01",NA,NA,NA,"Estrada Cabo Frio-Búzios, perto da Vila do Peró","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352823' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","583663","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","J. W. Grimes","J. C. Lindeman","4249","1967","01","19","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"NY00583663","NY00583663_01 NY00583663_02",NA,NA,NA,"Serra dos Dourados between Umuarama and Icaraima","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352830' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","634077","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","J. W. Grimes","J. B. de Andrade","2552","1976","06","13","Brazil","São Paulo","Santa Cruz da Conçeiçao","-47.45","-22.14",NA,NA,NA,NA,"NY00634077","NY00634077_01",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352800' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","583647","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","J. W. Grimes","S. A. Mori","10734","1978","09","20","Brazil","Bahia","Itamarajú","-39.5815229","-17.0363517",NA,NA,NA,NA,"NY00583647","NY00583647_01",NA,NA,NA,"Ca. 5 km a W de Itamaraju. Folha SE-24 (17-40d)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352792' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","583675","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link",NA,"R. Kral","75477","1988","11","03","Brazil","Bahia","Urandi","-42.6547","-14.7717",NA,NA,NA,NA,"NY00583675","NY00583675_01",NA,NA,NA,"BR 122, sand; between Urandi and Pindai","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352854' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","1099557","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. P. Wunderlin","J. M. Pires","3793","1952","01","05","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"NY01099557","NY01099557_01",NA,NA,NA,"R. São Manoel, Igarapé Prata, margem direita.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373271' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00957995","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","R. P. Wunderlin","G. Davidse","10548","1976","02","25","Brazil","Minas Gerais","Extrema","-46.3181","-22.8547",NA,NA,"900","900","NY00957995","NY00957995_01",NA,NA,NA,"4 km SW of Extrema along highway 381 between Sao Paulo and Belo Horizonte near border between states of Sao Paulo and Minas Gerais","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1020828' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","634191","PreservedSpecimen","Plantae","Fabaceae","Bauhinia","forficata","Bauhinia forficata","Link","A. M. S. da F. Vaz","S. A. Mori","10734","1978","09","20","Brazil","Bahia","Itamarajú","-39.5815229","-17.0363517",NA,NA,NA,NA,"NY00634191","NY00634191_01 NY00634191_02 NY00634191_03",NA,NA,NA,"Ca. 5 km a W de Itamaraju","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=352821' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA
