"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber","sex"
"346","2019-10-07 09:37:33-03","UEFS","HUEFS","150100","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Nascimento, F.H.F.","546","2008","12",NA,NA,"Brasil","Bahia","Rio de Contas","Serra das Almas - Sítio Gaia da Mata.","-41.903889","-13.538333","1350","1350",NA,"Floresta alto-montana.","HUEFS0150100","HUEFS0150100",NA,NA,NA,"Santalanae","41W54'14''","13S32'18''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-10-07 09:37:33-03","UEFS","HUEFS","158406","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Popovkin, A.V.","266","2008","05","16",NA,"Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667",NA,NA,NA,NA,"HUEFS0158406","HUEFS0158406",NA,NA,NA,"Santalanae","38W2'","12S1'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-10-07 09:37:33-03","UEFS","HUEFS","179956","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Melo, E.","10767","2011","12","09",NA,"Brasil","Paraíba","Areia","Brejo Paraibano.","-35.750556","-6.965556","645","645",NA,NA,"HUEFS0179956","HUEFS0179956",NA,NA,NA,"Santalanae","35W45'2''","6S57'56''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-10-07 09:37:33-03","UEFS","HUEFS","183159","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Matos, E.N.de","441","2011","08","26",NA,"Brasil","Bahia","Caravelas","Ilha de Cassurubá-Mata de Wilson.","-39.266944","-17.789167",NA,NA,NA,"Floresta.","HUEFS0183159","HUEFS0183159",NA,NA,NA,"Santalanae","39W16'1''","17S47'21''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-10-07 09:37:33-03","UEFS","HUEFS","188845","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Matos, E.N.de","3079","2011","10","29",NA,"Brasil","Bahia","Valença","Estrada para Maricultura Bahia","-39.002222","-13.3025",NA,NA,NA,"Restinga. Floresta.","HUEFS0188845","HUEFS0188845",NA,NA,NA,"Santalanae","39W0'8''","13S18'9''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-10-07 09:37:33-03","UEFS","HUEFS","219350","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","D.S.Lucena","Fonseca, M.L.","6713","2012","12","01",NA,"Brasil","Tocantins","Mateiros","Parque Estadual do Jalapão. Cerca 8km da cidade.","-46.494167","-10.578889","483","483",NA,"Cerrado na borda de vereda.","HUEFS0219350","HUEFS0219350 HUEFS0219350_e1",NA,NA,"2018","Santalanae","46W29'39''","10S34'44''","09",NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-10-07 09:37:33-03","UEFS","HUEFS","30464","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Funch, L.S.","70","1992","11","18",NA,"Brasil","Bahia","Lençóis","Rio Lençóis. Mata ciliar, próximo ao ponto em que o rio engruna.","-41.433333","-12.55","600","600",NA,NA,"HUEFS0030464","HUEFS0030464 HUEFS0030464_01",NA,NA,NA,"Santalanae","41W26'","12S33'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-10-07 09:37:33-03","UEFS","HUEFS","30497","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Funch, L.S.","676","1993","08","31",NA,"Brasil","Bahia","Lençóis","Rio Lençóis.","-41.411111","-12.556389","600","600",NA,NA,"HUEFS0030497","HUEFS0030497",NA,NA,NA,"Santalanae","41W24'40''","12S33'23''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-10-07 09:37:33-03","UEFS","HUEFS","30498","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Funch, L.S.","435","1993","08","10",NA,"Brasil","Bahia","Lençóis","rio Lençóis. Mata ciliar, próximo ao ponto em que o rioengruna.","-41.433333","-12.55","600","600",NA,NA,"HUEFS0030498","HUEFS0030498",NA,NA,NA,"Santalanae","41W26'","12S33'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-10-07 09:37:33-03","UEFS","HUEFS","153456","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Sousa,L.A.","270","2009","02","09",NA,"Brasil","Bahia","Pindobaçu","Serra da Fumaça - Mata do acampamento dos adventistas.","-19.701944","-10.668889",NA,NA,NA,"Mata.","HUEFS0153456","HUEFS0153456",NA,NA,NA,"Santalanae","19W42'7''","10S40'8''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-10-07 09:37:33-03","UEFS","HUEFS","31824","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Giulietti, A.M.","1543","1994","02","04",NA,"Brasil","Bahia","Palmeiras","Morro do Pai Inácio.","-41.470833","-12.455556","1080","1080",NA,"Mata de encosta com muitas gramíneas e maratáceas, ao longo do riacho pedregoso seco. Areno-argiloso, com afloramentos rochosos.","HUEFS0031824","HUEFS0031824",NA,NA,NA,"Santalanae","41W28'15''","12S27'20''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-10-07 09:37:33-03","UEFS","HUEFS","43915","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Ribeiro-Filho, A.A.","13","2000","01","22",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia, Barro Branco, Parque Nacional da Chapada Diamantina.","-41.341667","-12.341667",NA,NA,NA,"Mata ciliar","HUEFS0043915","HUEFS0043915",NA,NA,NA,"Santalanae","41W20'30''","12S20'30''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-10-07 09:37:33-03","UEFS","HUEFS","43935","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Ribeiro-Filho, A.A.","33","2000","01","26",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia, Barro Branco, Parque Nacional da Chapada Diamantina.","-41.341667","-12.341667",NA,NA,NA,"Mata ciliar","HUEFS0043935","HUEFS0043935",NA,NA,NA,"Santalanae","41W20'30''","12S20'30''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-10-07 09:37:33-03","UEFS","HUEFS","48180","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","A.A.Ribeiro-Filho","Ribeiro-Filho, A.A.","82","2000","07","01",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia.","-41.341667","-12.341667",NA,NA,NA,"Mata.","HUEFS0048180","HUEFS0048180",NA,NA,"2001","Santalanae","41W20'30''","12S20'30''","10",NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-10-07 09:37:33-03","UEFS","HUEFS","48184","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","A.A.Ribeiro-Filho","Ribeiro-Filho, A.A.","93","2000","09","05",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia, Barro Branco, Parque Nacional da Chapada Diamantina.","-41.341667","-12.341667",NA,NA,NA,"Mata ciliar.","HUEFS0048184","HUEFS0048184",NA,NA,"2001","Santalanae","41W20'30''","12S20'30''","10",NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-10-07 09:37:33-03","UEFS","HUEFS","51726","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Thomas, W.W.","10679","1994","09","28",NA,"Brasil","Bahia","Ilhéus","2.0km NNE of Banco da Vitoria on road leading to west edge of Mata da Esperança.","-39.091111","-14.777222",NA,NA,NA,NA,"HUEFS0051726","HUEFS0051726",NA,NA,NA,"Santalanae","39W5'28''","14S46'38''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-10-07 09:37:33-03","UEFS","HUEFS","54906","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Ribeiro-Filho, A.A.","289","2001","06","09",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia.","-41.433333","-12.466667",NA,NA,NA,"Mata ciliar.","HUEFS0054906","HUEFS0054906",NA,NA,NA,"Santalanae","41W26'","12S28'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-10-07 09:37:33-03","UEFS","HUEFS","54913","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Ribeiro-Filho, A.A.","296","2001","06","20",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia.","-41.433333","-12.466667",NA,NA,NA,"Mata ciliar.","HUEFS0054913","HUEFS0054913",NA,NA,NA,"Santalanae","41W26'","12S28'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-10-07 09:37:33-03","UEFS","HUEFS","84996","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Hoehne, W.","5913","1964","12","19",NA,"Brasil","Rio de Janeiro","Guanabara","Barra da Tijuca",NA,NA,NA,NA,NA,NA,"HUEFS0084996","HUEFS0084996",NA,NA,NA,"Santalanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-10-07 09:37:33-03","UEFS","HUEFS","98879","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Funch, L.S.","70","1992","11","18",NA,"Brasil","Bahia","Lençóis","Rio Lençóis.","-41.383333","-12.533333",NA,NA,NA,NA,"HUEFS0098879","HUEFS0098879",NA,NA,NA,"Santalanae","41W23'","12S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-10-07 09:37:33-03","UEFS","HUEFS","98894","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Funch, L.S.","92","1992","11","17",NA,"Brasil","Bahia","Lençóis","Rio Lençóis.","-41.383333","-12.533333",NA,NA,NA,"Rio acima, parte mais preservada.","HUEFS0098894","HUEFS0098894",NA,NA,NA,"Santalanae","41W23'","12S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-10-07 09:37:33-03","UEFS","HUEFS","98943","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Funch, L.S.","435","1993","08","31",NA,"Brasil","Bahia","Lençóis","Rio Lençóis.","-41.383333","-12.533333",NA,NA,NA,NA,"HUEFS0098943","HUEFS0098943",NA,NA,NA,"Santalanae","41W23'","12S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-10-07 09:37:33-03","UEFS","HUEFS","98946","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer",NA,"Funch, L.S.","676","1993","08","31",NA,"Brasil","Bahia","Lençóis","Rio Lençóis.","-41.383333","-12.533333",NA,NA,NA,NA,"HUEFS0098946","HUEFS0098946",NA,NA,NA,"Santalanae","41W23'","12S32'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-10-07 09:37:33-03","UEFS","HUEFS","72066","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","D.S.Lucena","Jost, T.","154","1995","12","13",NA,"Brasil","Bahia","Esplanada","Fazenda do Bu, Mata do Bonito.","-37.707222","-12.040556","65","65",NA,"Floresta Ombrófila Aberta.","HUEFS0072066","HUEFS0072066 HUEFS0072066_e1",NA,NA,"2018","Santalanae","37W42'26''","12S2'26''","09",NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-04 11:17:49-03","UEFS","HUEFS","31096","PreservedSpecimen","Plantae","Angiospermae","Santalales","Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","D.S.Lucena","Pirani, J.R.","1980","1987","02","13",NA,"Brasil","Bahia","Seabra",NA,"-41.7703018188477","-12.4186000823975",NA,NA,NA,NA,"HUEFS0031096","HUEFS0031096","57155","auto","2017","Santalanae",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-09-05 16:17:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,NA,"C. F. P. von Martius","s.n.",NA,NA,NA,"South America","Brazil","São Paulo",NA,"São Paulo","-46.65","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA
"372","2019-01-23 10:07:35-02","F","FMNH-SEEDPLANTS","V0066216F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,NA,"C. Gaudichaud","848","1833",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0066216F","V0066216F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA
"373","2019-09-04 17:57:43-03","F","FMNH-SEEDPLANTS","V0066220F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,NA,"C. Gaudichaud","848 quint [848 (5)]","1833",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,"V0066220F","V0066220F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA
"374","2019-01-23 10:07:31-02","F","FMNH-SEEDPLANTS","V0066221F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,NA,"H. Wawra & F. de P. Maly","119",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0066221F","V0066221F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA
"375","2019-09-04 17:58:51-03","F","FMNH-SEEDPLANTS","V0066218F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis blanchetiana",NA,NA,"J. S. Blanchet","3581",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0066218F","V0066218F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA,NA,NA,"blanchetiana",NA,NA
"376","2019-09-04 17:58:50-03","F","FMNH-SEEDPLANTS","V0066219F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis blanchetiana",NA,NA,"J. S. Blanchet","3581",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,"V0066219F","V0066219F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA,NA,NA,"blanchetiana",NA,NA
"377","2019-09-04 18:16:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega",NA,NA,"A. Glaziou","18152",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2015-06-25 10:13:33-03","F","FMNH-SEEDPLANTS","V0162843F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0162843F","V0162843F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2015-03-07 09:05:55-03","F","FMNH-SEEDPLANTS","V0176893F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0176893F","V0176893F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2015-03-07 09:05:55-03","F","FMNH-SEEDPLANTS","V0176894F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0176894F","V0176894F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2015-03-07 09:05:55-03","F","FMNH-SEEDPLANTS","V0176895F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0176895F","V0176895F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2015-03-07 09:05:55-03","F","FMNH-SEEDPLANTS","V0176896F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0176896F","V0176896F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2015-03-07 09:05:55-03","F","FMNH-SEEDPLANTS","V0176897F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0176897F","V0176897F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2015-03-07 09:05:55-03","F","FMNH-SEEDPLANTS","V0176898F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0176898F","V0176898F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-06-11 12:44:43-03","F","FMNH-SEEDPLANTS","V0354741F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega",NA,"RRC ID Flag","A. P. Duarte","3939","1953","11","18","South America","Brazil","Espírito Santo",NA,NA,"-40.75","-20",NA,NA,NA,NA,"V0354741F","V0354741F_01 V0354741F_02",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"3939",NA,NA,NA,NA
"386","2019-09-04 20:06:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","salicifolia","Heisteria salicifolia",NA,NA,"C. Gaudichaud","848 bis",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA
"387","2019-01-23 10:58:44-02","F","FMNH-SEEDPLANTS","V0066234F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Olacaceae","Heisteria","salicifolia","Heisteria salicifolia",NA,NA,"C. Gaudichaud","848 bis",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0066234F","V0066234F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA
"388","2019-01-25 15:43:38-02","IAC","IAC","45205","S","Plantae",NA,NA,"Olacaceae","Heisteria","perianthomega","Heisteria perianthomega","(Vell.) Sleumer","E.A. Rodrigues","W. Hoehne","5913","1964","12","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,"-43.2075","-22.9028","06",NA,NA,"19",NA,NA,NA,NA,NA
"389","2020-07-23 12:16:56-03","CEPLAC","CEPEC","27719","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,"A. M. Amorim","S. A. Mori","13908","2010","05","02",NA,"Brasil","Bahia","UNA","Arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença, Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA,NA,NA
"390","2020-07-23 12:16:56-03","CEPLAC","CEPEC","27583","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,"A. M. Amorim","S. A. Mori","13779","1981","04","28",NA,"Brasil","Bahia","UNA","Arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença. Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA,NA,NA
"391","2020-07-23 12:16:56-03","CEPLAC","CEPEC","27805","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,"A. M. Amorim","S. A. Mori","13985","1981","05","13",NA,"Brasil","Bahia","UNA","Arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW de Olivença, Rod. Olovença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA,NA,NA
"392","2020-07-23 12:16:56-03","CEPLAC","CEPEC","113276","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,"Sem Informação","Queiroz, E. P.","1258","2005","11","25",NA,"Brasil","Bahia","SALVADOR","Jardim Botânico de Salvador - JBSSA.","-38.426944","-13.926944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W25'37","13S55'37",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-07-23 12:16:56-03","CEPLAC","CEPEC","123709","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,"Sem Informação","Piotto, D.","427","2007","07","05",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667","120","120",NA,"Floresta secundária, idade: 10 anos, sítio: 12 , linha: 6 , #: 30 , dist.: 33.5 , dap: 3.2 cm, altura: 6 m",NA,NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-07-23 12:16:56-03","CEPLAC","CEPEC","79376","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,"W. W. Thomas","W. W. Thomas","11751","1998","02","09",NA,"Brasil","Bahia","JUSSARÍ","7,5Km ao N de Jussari Rod. P/ Palmira, depois 2Km ao W p/ Faz. Teimoso, depois 45min. Ao W p/ Reserva.Árvore 002.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,"30/12/1998",NA,NA,NA,NA,NA,NA
"395","2020-07-23 12:16:56-03","CEPLAC","CEPEC","79354","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,"B. Clifton","W. W. Thomas","11780","1998","02","09",NA,"Brasil","Bahia","JUSSARÍ","Ca.7,5Km a N de Jussari Rd. P/ Palmira, depois 2Km ao W p/ Faz. Teimoso, depois 45min. Ao W p/ Reserva. Árvore 004.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,"30/12/2003",NA,NA,NA,NA,NA,NA
"396","2020-07-23 12:16:56-03","CEPLAC","CEPEC","79372","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,"B. Clifton","W. W. Thomas","11767","1998","02","09",NA,"Brasil","Bahia","JUSSARÍ","Ca. 7,5Km ao N de Jussari Rod. p/ Palmira, depois 2Km a W p/ Faz. Faz. Teimoso,depois 45min. A W p/ Reserva. Árvore 026.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,"30/12/2003",NA,NA,NA,NA,NA,NA
"397","2020-07-23 12:16:56-03","CEPLAC","CEPEC","79383","PreservedSpecimen","Plantae",NA,NA,"Olacaceae","Heisteria","brasiliensis","Heisteria brasiliensis",NA,"W. W. Thomas","W. W. Thomas","11753","1998","02","09",NA,"Brasil","Bahia","JUSSARÍ","ca. 7,5Km ao N de Jussari R. p/ Palmira, depois 2Km ao W p/ Faz. Teimoso depois 45min. Ao W p/ Reserva. Árvore","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,"30/12/1998",NA,NA,NA,NA,NA,NA
