"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","typeStatus","stateProvince","imagecode","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem"
"147","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Egler; Irwin, HS","46035","1961","07","27","Southern America","Brazil","Arumanduba, Brazil. Pará: E of Arumanduba.",NA,"usbgn","CONV005192",NA,"Pará",NA,"(Moric.) O'Donell",NA,"-52.483333","-1.483333",NA,NA,NA,NA,"-52.483333","-1.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Simon, MF; et al.","1904","2013","06","25","Southern America","Brazil","12 Km N de Abunã, PORTO VELHO - RO: 12 km N de Abunã, margem direita do rio Madeira. Várzea. Relevo plano Solo argiloso.",NA,"Liana crescendo sob vegetação na beira do rio. Cálice verde, corola branca, anteras creme e estigma branco.","CONV018891",NA,"Rondonia",NA,"(Moric.) O'Donell","Staples, G","-65.369444","-9.599167","Porto Velho","2016","05","04","-65.369444","-9.599167",NA,NA,NA,NA,NA,NA,NA,"voucher","HUEFS210627"
"149","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT; Lleras, E; Steward, WC; Ongley, JC; Coelho, DF; Ramos, JF; Lima, JF","16839","1973","07","24","Southern America","Brazil","El Marco, Brazil, El Marco. Disturbed area N of Leticia-Tabatinga road, 300m from border.",NA,"usbgn; Vine, 2m. Buds green-white; corolla white.","CONV013495",NA,"Amazonas",NA,"(Moric.) O'Donell","Staples, G","-69.941667","-4.233611",NA,"2016","04","19","-69.941667","-4.233611",NA,NA,NA,NA,NA,NA,NA,"voucher","40029"
"150","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Black","46-55","1946","08","21","Southern America","Brazil","Loureiro, Brazil. Amazonas: entre Loureiro e Tabatinga",NA,"No results for loureiro, several places with locality name Tabatinga, usbgn","CONV005175",NA,"Amazonas",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Blanchet","2914","1838",NA,NA,"Southern America","Brazil","Salvador, Brazil. Bahia: Bahia. &nf;one K dupe has handwritten Serra Accurua (sp?)&nf;the other K dupe has handwritten on sheet Utingen, Bahia (sp?)",NA,"Bahia = Salvador, usbgn","CONV005186","isotype","Bahia",NA,"(Moric.) O'Donell","Staples, G","-38.516667","-12.983333",NA,"1979",NA,NA,"-38.516667","-12.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT; Lleras, E; Steward, WC; Ongley, JC; Coelho, DF; Ramos, JF; Lima, JF","16839","1973","07","24","Southern America","Brazil","El Marco, Brazil, El Marco. Disturbed area N of Leticia-Tabatinga road, 300m from border.",NA,"usbgn; Vine, 2m. Buds green-white; corolla white.","CONV005217",NA,"Amazonas",NA,"(Moric.) O'Donell","Staples, G","-69.941667","-4.233611",NA,"2016","04","19","-69.941667","-4.233611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Prance, GT; et al.","5341","1968","06","29","Southern America","Brazil","Rio Jaciparaná, Brazil. Rondonia: Island in Rio Madeira at mouth of Rio Jaciparaná",NA,"usbg","CONV005197",NA,"Rondonia",NA,"(Moric.) O'Donell",NA,"-64.366667","-9.366667",NA,NA,NA,NA,"-64.366667","-9.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Jost, T","526","2002","05","03","Southern America","Brazil","Pontal, margem do rio Carinhanha, Bahia, Carinhanha: Pontal, margem do rio Carinhanha. Savana Estépica.",NA,"Projeto IMSEAR; Erva escandente. Folhas membranáceas, pilosas na face abaxial. Flores brancas.","CONV018618",NA,"Bahia",NA,"(Moric.) O'Donell","Staples, G","-43.786667","-14.336667","Carinhanha","2016","06","20","-43.786667","-14.336667",NA,NA,NA,NA,NA,NA,NA,"voucher","IPA61551"
"155","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Guedes, MLS","13510",NA,NA,NA,"Southern America","Brazil","Carinhanha, Foz do Rio Carinhanha",NA,"Fitossociologia do São Francisco","CONV016845",NA,"Bahia",NA,"(Moric.) O'Donell","Simão-Bianchini, R","-43.784444","-14.336389","Feira da Mata",NA,NA,NA,"-43.784444","-14.336389",NA,NA,NA,NA,NA,NA,NA,"voucher","123809"
"156","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Damasceno-Junior, GA; Pott, VJ; Ishii, IH; Assis, EM","230","2001","05","04","Southern America","Brazil","Parque Nacional do Pantanal, Parque Nacional do Pantanal.",NA,"Trepadeira. Flor branca.; Mata ciliar do Rio São Lourenço. Solo argiloso. Relevo plano.","CONV019877,13134",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Athiê-Souza, SM","-57.476667","-17.690278","Corumbá","2015","12","15","-57.476667","-17.690278",NA,NA,NA,NA,NA,NA,NA,"voucher","CGMS13134"
"157","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Guedes, ML; Valadão, R de M; Prates, ARS; Gomes, FS","13510","2007","05","26","Southern America","Brazil","Foz do Rio Carinhanha, Médio São Francisco. Carinhanha, na Foz do Rio Carinhanha. Caatinga.",NA,"Trepadeira: herbácea. Folhas membranáceas, levemente discolores. Frutos maduros marrons.","CONV018893",NA,"Bahia",NA,"(Moric.) O'Donell","Simão-Bianchini, R","-43.784444","-14.336389","Carinhanha","2012","06","16","-43.784444","-14.336389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Guedes, ML; Valadão, R de M; Prates, ARS; Gomes, FS","13510","2007","05","26","Southern America","Brazil","Foz do Rio Carinhanha, Médio São Francisco. Carinhanha, na Foz do Rio Carinhanha. Caatinga.",NA,"Trepadeira: herbácea. Folhas membranáceas, levemente discolores. Frutos maduros marrons.","CONV018892",NA,"Bahia",NA,"(Moric.) O'Donell","Simão-Bianchini, R","-43.784444","-14.336389","Carinhanha","2012","06","16","-43.784444","-14.336389",NA,NA,NA,NA,NA,NA,NA,"voucher","HUEFS123809"
"159","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Damasceno-Junior, GA; Pott, VJ; Ishii, IH; Assis, EM","230","2001","05","04","Southern America","Brazil","Parque Nacional do Pantanal, Parque Nacional do Pantanal.",NA,"Trepadeira. Flor branca.; Mata ciliar do Rio São Lourenço. Solo argiloso. Relevo plano.","CONV019878",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Athiê-Souza, SM","-57.476667","-17.690278","Corumbá","2015","12","15","-57.476667","-17.690278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Guedes, ML; Valadão, R de M; Oliveira, MRA; Gomes, FS","13444","2007","05","26","Southern America","Brazil","Foz do Rio Carinhanha, Médio São Francisco. Carinhanha, Foz do Rio Carinhanha. Caatinga.",NA,"Trepadeira: com latex branco. Folhas membranáceas, discolores, pubescente. Flores alvas.","CONV018894",NA,"Bahia",NA,"(Moric.) O'Donell","Simão-Bianchini, R","-43.784444","-14.336389","Carinhanha","2012","06","16","-43.784444","-14.336389",NA,NA,NA,NA,NA,NA,NA,"voucher","HUEFS123818"
"161","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Guedes, MLS","13444",NA,NA,NA,"Southern America","Brazil","Carinhanha, Foz do Rio Carinhanha",NA,"Fitossociologia do São Francisco","CONV016844",NA,"Bahia",NA,"(Moric.) O'Donell","Simão-Bianchini, R","-43.784444","-14.336389","Feira da Mata",NA,NA,NA,"-43.784444","-14.336389",NA,NA,NA,NA,NA,NA,NA,"voucher","123818"
"162","2018-04-26 14:54:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Iseia","luxurians","Iseia luxurians","Damasceno-Junior, GA; Pott, VJ; Ishii, IH; Assis, EM","230","2001","05","04","Southern America","Brazil","Parque Nacional do Pantanal, Parque Nacional do Pantanal.",NA,"Trepadeira. Flor branca.; Mata ciliar do Rio São Lourenço. Solo argiloso. Relevo plano.","CONV019879",NA,"Mato Grosso do Sul",NA,"(Moric.) O'Donell","Athiê-Souza, SM","-57.476667","-17.690278","Corumbá","2015","12","15","-57.476667","-17.690278",NA,NA,NA,NA,NA,NA,NA,"voucher","COR8726"
"163","2020-09-12 05:00:02-03","US","US","533245","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Herbert H. Smith","875","1898","12",NA,"South America - Neotropics","Colombia","Santa Marta, United States of Colombia.",NA,NA,"US03144643",NA,NA,NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"152",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","2865696","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","A. H. Alston","6089",NA,NA,NA,"South America - Neotropics","Venezuela","Between Moron and El Palito.",NA,NA,"US03144634",NA,"Carabobo",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","2967642","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","D. Austin, C. E. Nauman, R. Sousa Secco, M. Silva & C. S. Rosário","6960","1979","9","30","South America - Neotropics","Brazil","Amazônia. T. F. Amapá: Macapá, river-front next to Rio Amazonas, E of town.",NA,NA,"US03144639",NA,"Amapá","US03144639_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","2432972","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","T. Pederson","4557","1957","5","11","South America","Argentina","Estancia Las Tres Marias. Dep. Empedrado.",NA,NA,"US03144661",NA,"Corrientes",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","1350682","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. P. Killip & A. C. Smith","14709","1926","11","23","South America - Neotropics","Colombia","Dept. Bolívar: Calamar.",NA,NA,"US03144640",NA,"Bolívar",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","1953259","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Bro. Daniel","3907","1946","10","5","South America - Neotropics","Colombia","Dept. Antioquia: Río Cauca. La Pintada.",NA,NA,"US03144645",NA,"Antioquia","US03144645_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","1853606","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","J. Cuatrecasas","4294","1938","10","30","South America - Neotropics","Colombia","Los Llanos. Río Meta; Matacormena.",NA,NA,"US03144621",NA,"Meta",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","1995856","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","R. E. Schultes","6022","1944","9",NA,"South America - Neotropics","Colombia","Trapecio amazónico. Loretoyacu River.",NA,NA,"US03144638",NA,"Amazônas",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","1989135","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","A. Dugand","4424","1950","1","28","South America - Neotropics","Colombia","Depto. del Atlántico: entre Palmar de Varela y Ponedera; hacienda El Paraiso, orillas del río Magdalena.",NA,NA,"US03144629",NA,"Atlántico","US03144629_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","1350634","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. P. Killip & A. C. Smith","14654","1926","11","7","South America - Neotropics","Colombia","Dept. Bolívar: Torrecilla, near Turbaco.",NA,NA,"US03144623",NA,"Bolívar","US03144623_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150","300",NA,"Dicotyledonae",NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","2109081","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","F. R. Fosberg","21401","1943","12","11","South America - Neotropics","Colombia","Magdalena Valley. Gamarra, on east bank of Río Magdalena, Dept. del Magdalena.",NA,NA,"US03144622",NA,"Magdalena","US03144622_01","(Moric.) O'Donell",NA,"-73.75","8.32",NA,NA,NA,NA,NA,NA,NA,"69",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","1515821","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ll. Williams","1870","1929","7",NA,"South America - Neotropics","Peru","Pebas on the Amazon River. Dept. Loreto.",NA,NA,"US03144657",NA,"Loreto",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","1462607","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. P. Killip, A. C. Smith & W. J. Dennis","29209","1929","8","20","South America - Neotropics","Peru","San Lorenzo, between mouths of Río Pastaya and Río Huallaga. Dept. Loreto: Río Marañon valley.",NA,NA,"US03144656",NA,"Loreto",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","1731838","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Bro. Elias","1591","1937","11",NA,"South America - Neotropics","Colombia","Dept. Atlántico: Barranquilla and vicinity.",NA,NA,"US03144624",NA,"Atlántico",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","2103504","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","J. A. Molina & F. A. Barkley","19Bo158","1949","1","8","South America - Neotropics","Colombia","Departamento de Bolivar. Orillas del río Sinú alotro lado de Monetería.",NA,NA,"US03144620",NA,"Bolívar",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","2525969","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","C. Belshaw","3165","1937","7","31","South America - Neotropics","Peru","Department San Martin, District San Martin. East side of Río Huallaga. North and south of Shapaja 1-2 km., on grassy slopes of slip soil.",NA,NA,"US03144626",NA,"San Martin",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"274",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","2699580","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","G. T. Prance, D. Philcox, E. Forero, L. F. Coelho & et al.","5341","1968","6","29","South America - Neotropics","Brazil","Brazilian Amazonia. Basin of Rio Madeira. Island in Rio Madeira at mouth of Rio Jaciparaná.",NA,NA,"US03144636",NA,"Rondônia","US03144636_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","2223733","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. Asplund","5775","1939","4","21","South America - Neotropics","Ecuador","Milagro climbing in tree on riverbank.",NA,NA,"US03144637",NA,"Guayas",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","1799258","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","A. Dugand & R. Jaramillo","2710","1941","1","6","South America - Neotropics","Colombia","Los Pendales, cerca de la laguna de Sábalo.",NA,NA,"US03144641",NA,"Atlántico",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","30",NA,"Dicotyledonae",NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","1543582","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Bro. Elias","831","1932","1",NA,"South America - Neotropics","Colombia","Puerto Colombia. Barranquilla and vicinity.",NA,NA,"US03144644",NA,NA,"US03144644_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","3011737","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","F. Encarnación","26321","1982","9","21","South America - Neotropics","Peru","Padre Isla, Restinga Barbón, frente a Iquitos. Prov. Maynas. Dpto. Loreto.",NA,NA,"US03144631",NA,"Loreto",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","1461919","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. P. Killip & A. C. Smith","28308","1929","8","22","South America - Neotropics","Peru","Dept. Loreto: Yurimaguas, lower Río Huallaga.",NA,NA,"US03144660",NA,"Loreto",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","2882521","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","L. Aristeguieta","4087","1960","2",NA,"South America - Neotropics","Venezuela","Carretera Río Chico-Caucagua.",NA,NA,"US03144625",NA,"Miranda",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","2564408","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","G. Hatschbach","14496","1966","6","23","South America","Brazil","Mun. S. Antonio do Caiua. Rio Paranapanema.",NA,NA,"US03144627",NA,"Paraná","US03144627_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","2616926","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","J. Schunke Vigo","2095","1967","6","29","South America - Neotropics","Peru","Dpto. Huánuco: Prov. Pachitea. Dtto. Honoria. Miel de Abejas. Bosque Nacional de Iparia: Región de bosque seco tropical a lo largo del Río Pachitea cerca del campamento Miel de Abeja (1 km. arriba del pueblo de Tournavista o unos 20 km. arriba de la confluencia con el",NA,NA,"US03144632",NA,"Huánuco","US03144632_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300","400",NA,"Dicotyledonae",NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","2863824","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","T. Koyama & G. Agostini","7227","1967","2","19","South America - Neotropics","Venezuela","Laguna Los Francos, 1 km E of Ciudad Bolívar",NA,NA,"US00760100",NA,"Bolívar","US00760100_01","(Moric.) O'Donell",NA,"-63.55","8.13",NA,NA,NA,NA,NA,NA,NA,"10","20",NA,"Dicotyledonae",NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","531114","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","H. F. Pittier","921","1906","1","4","South America - Neotropics","Colombia","Barrionuevo, road from Palmira to Calé. Cauca Valley.",NA,NA,"US03144648",NA,"Cauca","US03144648_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1100",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","1187846","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","W. E. Broadway","141","1923","1","5","South America - Neotropics","Venezuela","Near the sea. Vicinity of Cristobal Colon.",NA,NA,"US03144651",NA,NA,NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","1832830","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","E. Dryander","2623",NA,NA,NA,"South America - Neotropics","Colombia","Dep. Valle Rio-Tulua.",NA,NA,"US03144649",NA,"Valle del Cauca",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","1570837","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","Ll. Williams","5567","1929","12",NA,"South America - Neotropics","Peru","Tarapoto. Dept. San Martin.",NA,NA,"US03144662",NA,"San Martin","US03144662_01","(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"750",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","1900118","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","A. Dugand & R. Jaramillo","4109","1946","1","21","South America - Neotropics","Colombia","Depto. Atlántico (en el límite con el Depto. de Bolívar): Los Pendales, hacienda Riodulce.",NA,NA,"US03144628",NA,"Atlántico",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","50",NA,"Dicotyledonae",NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","1709400","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","O. Haught","4483","1944","12","8","South America - Neotropics","Colombia","Dept. Magdalena. On highway at Km. 50, southeast of Riohacha.",NA,NA,"US03144642",NA,"Magdalena",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","2967942","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","H. Murphy & G. Parra","601","1982","6","20","South America - Neotropics","Colombia","Depto. Valle. Buga, Laguna Sonso. Bosque La Chacra.",NA,NA,"US03144633",NA,"Valle del Cauca",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"950",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","2339213","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","H. Daniel","4686","1954","1",NA,"South America - Neotropics","Colombia","La Pintada.",NA,NA,"US03144646",NA,NA,NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","1458787","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Iseia","luxurians","Iseia luxurians","G. Klug","4383","1936","6",NA,"South America - Neotropics","Peru","Department of San Martín: Juan Jui, Alto Río Huallaga.",NA,NA,"US03144658",NA,"San Martin",NA,"(Moric.) O'Donell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400","800",NA,"Dicotyledonae",NA,"1",NA,NA
