"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"47","2019-08-27 13:28:01-03","IAP","PACA-AGP","109934","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","M. Verdi","2009","05","07","M. Verdi & A.L. de Gasper","2009","05","07","Brasil","SC","Rio Rufino","Morro das Torres.","-49.86","-27.9","49°51'36W","27°54'00S","1432","1432","FURB 12803 Habitat: entorno do framento Fenofase: flor amarela Hábito: erva terrícola Ecossistema: Floresta Ombrófila Mista","PACA109934",NA,"2036",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"48","2019-08-27 13:28:01-03","IAP","PACA-AGP","113846","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Christ, A.L.","2019","05","09","Bottega kerber, K.T.","2004","12","20","Brasil","RS","Cambará do Sul","Parque Nacional Aparados da Serra.","-50.133333","-29.033333","50°08'W","29°02'S",NA,NA,"Habitat: terrestre","PACA113846",NA,"43",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:28:01-03","IAP","PACA-AGP","1822","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fenofase: flor","PACA001822",NA,NA,NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:28:01-03","IAP","PACA-AGP","99423","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","N.I. Matzembacher","2005","07","02","Bottega kerber, K.T.","2004","12","20","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparados da Serra","-50.133333","-29.033333","50°08'W","29°02'S",NA,NA,"Hasu Habitat: terrestre","PACA099423",NA,"21",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:28:01-03","IAP","PACA-AGP","99430","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","N.I. Matzembacher","2005","07","02","Bottega kerber, K.T.","2004","12","20","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparados da Serra","-50.133333","-29.033333","50°08'W","29°02'S",NA,NA,"Hasu Habitat: terrestre","PACA099430",NA,"40",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:28:01-03","IAP","PACA-AGP","99456","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","N.I. Matzembacher","2005","07","02","Bottega kerber, K.T.","2005","01","27","Brasil","RS","Cambará do Sul","Parque Nacional dos Aparados da Serra","-50.133333","-29.033333","50°08'W","29°02'S",NA,NA,"Hasu Habitat: terrestre","PACA099456",NA,"111a",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:28:01-03","IAP","PACA-AGP","8913","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.","1942","01","15","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA008913",NA,NA,"55856","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:28:01-03","IAP","PACA-AGP","92134","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. Mondin","2002","08",NA,"E. Boldo","2002","08","17","Brasil","RS","Bom Jesus","Fazenda Casa Branca","-50.4166984558105","-28.6678009033203",NA,NA,"1000","1000","HASU 14490 Habitat: em beira de estrada","PACA092134",NA,"2","55856","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:28:01-03","IAP","PACA-AGP","103078","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Kerber, K.T.B.","2005",NA,NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"PACA103078",NA,"304","30776","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:28:01-03","IAP","PACA-AGP","11854","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Irm. Augusto","1932",NA,NA,"Brasil","RS","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA011854",NA,NA,"49662","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:28:01-03","IAP","PACA-AGP","31167","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.","1946","01","10","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA031167",NA,NA,"49662","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:28:01-03","IAP","PACA-AGP","57943","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E.","2012","10",NA,"J. Pivetta","1955","05","23","Brasil","RS","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"EM PERIGO Habitat: in campestribus Fenofase: flor","PACA057943",NA,"1113","44498","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:28:01-03","IAP","PACA-AGP","92136","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Pasini, E.","2016","06","03","Mondin, C.","1998","02","24","Brasil","RS","Júlio de Castilhos","B. Popular Velho","-53.6817016601562","-29.226900100708",NA,NA,NA,NA,"Lígulas amarelas&nf;HASU 6431 Habitat: campo pedregoso","PACA092136",NA,"1318","41205","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:28:01-03","IAP","PACA-AGP","30038","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","E. Passini","2012","05",NA,"Edesio","1942",NA,NA,"Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA030038",NA,NA,"25060","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:28:01-03","IAP","PACA-AGP","36350","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.","1948","02",NA,"Brasil","RS","São Francisco de Paula","Cambara","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA036350",NA,NA,"76715","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:28:01-03","IAP","PACA-AGP","56289","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.","1955","01","02","Brasil","RS","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA056289",NA,NA,"76715","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:28:01-03","IAP","PACA-AGP","112622","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","E. Passini","2012","10",NA,"Sehnem, A.","1964","01","10","Brasil","RS","São Francisco de Paula","Rincão dos Kroeff.","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","Habitat: herba in campo","PACA112622",NA,"8272","76715","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:28:01-03","IAP","PACA-AGP","69250","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","01",NA,"Sehnem, A.","1959","02","26","Brasil","RS","São Francisco de Paula","Taimbe","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in campo","PACA069250",NA,NA,"76715","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:28:01-03","IAP","PACA-AGP","4342","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.","1941","02","07","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA004342",NA,NA,"76715","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:28:01-03","IAP","PACA-AGP","58533","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.","1956","02","12","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA058533",NA,NA,"76715","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:28:01-03","IAP","PACA-AGP","109299.1","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","E. Passini","2012","10",NA,"Sehnem, A.","1961","01","02","Brasil","RS","São Francisco de Paula","Taimbézinho","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","Habitat: herba in campo","PACA109299-1",NA,NA,"76715","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:28:01-03","IAP","PACA-AGP","34911","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.","1947","01","06","Brasil","RS","Vacaria","Fazenda da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA034911",NA,NA,"63451","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:28:01-03","IAP","PACA-AGP","51428","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.","1951","12","26","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA051428",NA,NA,"63451","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:28:01-03","IAP","PACA-AGP","35095.2","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Rambo, B.","1947","01","13","Brasil","RS","Vacaria","Fazenda da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in campestribus saxosis","PACA035095-2",NA,NA,"63451","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:28:01-03","IAP","PACA-AGP","54305","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Reitz, R.","1950","01","22","Brasil","SC","Bom Jesus","Fachinal","-52.3941993713379","-26.7339000701904",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA054305",NA,"4968","7315","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:28:01-03","IAP","PACA-AGP","69252","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis catharinensis","Cabrera","Carmem Critobal",NA,NA,NA,"Sehnem, A.","1951","01","10","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"det. (A. Sehnem): Trichocline speciosa Less. Habitat: in campo","PACA069252",NA,NA,"70701","auto","Magnoliophyta","Asterales",NA,NA,"catharinensis","Magnoliatae",NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:36:49-03","IAP","PACA-AGP","6935","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Bruxel, A.","1935",NA,NA,"Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA006935",NA,NA,"70701","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:36:49-03","IAP","PACA-AGP","6931","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Bruxel, A.","1935",NA,NA,"Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA006931",NA,NA,"70701","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:28:01-03","IAP","PACA-AGP","54309","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","C. A. Mondin","1994","02",NA,"Reitz, R.","1950","01","22","Brasil","SC","São Joaquim","Cambajuva","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"Habitat: in campestribus graminosis Fenofase: flor","PACA054309",NA,"4977","48290","auto","Magnoliophyta","Asterales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:28:01-03","IAP","PACA-AGP","69252","PreservedSpecimen","Plantae","Compositae","Trichocline","catharinensis","Trichocline catharinensis catharinensis","Cabrera","Carmem Critobal",NA,NA,NA,"Sehnem, A.","1951","01","10","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"det. (A. Sehnem): Trichocline speciosa Less. Habitat: in campo","PACA069252",NA,NA,"70701","auto","Magnoliophyta","Asterales",NA,NA,"catharinensis","Magnoliatae",NA,NA,NA,NA,NA,NA
"77","2020-12-20 21:16:02-03","UFV","VIC","26122","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","2001",NA,NA,"Ribas, O.S.; et al.","2001","04","28","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri - Rio dos Alemães, Campo de altitude.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Erva ereta; capítulo amarelo.","VIC026122","VIC026122","3561","37493","auto",NA,NA,NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:16:02-03","UFV","VIC","26122","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G.","2001",NA,NA,"Ribas, O.S.; et al.","2001","04","28","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri - Rio dos Alemães, Campo de altitude.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Erva ereta; capítulo amarelo.","VIC026122","VIC026122","3561","37493","auto",NA,NA,NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:41:36-03","UFMS","CGMS","45087","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,"2020",NA,NA,"G. Hatschbach; E. Barbosa; E.F. Costa","2005","03","10","Brasil","Santa Catarina","Urubici","Topo do Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,NA,"1850","1850","Flor amarela. Fruto ausente. Habitat: Campo de altitude. Habito: Erva.","CGMS1075051",NA,"79003","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-27 13:46:19-03","UFS","ASE","39607","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,"2015",NA,NA,"Funez, LA; Trevisan, R; Ferreira, JPR; Venturi, S","2014","11","04","Brasil","Santa Catarina","Garuva","Alto Quiriri","-48.5716","-26.0221","-48.5716","-26.0221","1200","1200","Erva, flores amarelas; Afloramentos rochosos","ASE0041128",NA,"4027",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:06:50-03","UNICAMP","UEC","129812","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Lewinsohn, TM; Macedo; Prado; Almeida","1995","10","04","Brazil","Minas Gerais","Pericó","Estrada de Lajeado","-49.643889","-28.205","-49.643889","-28.205",NA,NA,NA,NA,NA,"PIC95564",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:06:50-03","UNICAMP","UEC","129811","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera",NA,NA,NA,NA,"Lewinsohn, TM; Macedo; Prado; Almeida","1995","10","05","Brazil","Santa Catarina","Lages","Estrada de S. José do Cerrito","-50.475556","-27.815","-50.475556","-27.815",NA,NA,NA,"UEC128078","UEC128078","PIC95570",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:25:24-03","UNICAMP","UEC","141055","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Moraes, MD",NA,NA,NA,"Moraes, MD","2005","11","14","Brazil","Santa Catarina",NA,"Serra do quiriri.",NA,NA,NA,NA,NA,NA,"Flores laranja, brácteas involucrais internas e as vezes as flores do disco vináceas.; Campo de altitude, topo do morro, solo raso e turfoso.","UEC130519","UEC130519","802",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:25:24-03","UNICAMP","UEC","141043","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis catharinense","Cabrera","Moraes, MD",NA,NA,NA,"Moraes, MD","2005","11","13","Brazil","Santa Catarina",NA,"ca. BR116, ca. 38km S de Lages.",NA,NA,NA,NA,NA,NA,"Flores amarela, as do raio vináceas abaxialmente.; Morro com pedras, área de campo e Araucária.","UEC129283","UEC129283","794",NA,NA,"Magnoliopsida",NA,NA,NA,"catharinense",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:25:24-03","UNICAMP","UEC","63543","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G","1993",NA,NA,"Cordeiro, J; Barbosa, E","1992","11","19","Brazil","Santa Catarina","Campo Alegre","Serra do Iquererim.","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1300","Capítulos amarelos; Campo graminoso das encostas de morro.","UEC129282","UEC129282","922","37493","auto","Magnoliopsida",NA,NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:25:24-03","UNICAMP","UEC","63543","S","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis discolor","Cabrera","Hatschbach, G","1993",NA,NA,"Cordeiro, J; Barbosa, E","1992","11","19","Brazil","Santa Catarina","Campo Alegre","Serra do Iquererim.","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1300","Capítulos amarelos; Campo graminoso das encostas de morro.","UEC129282","UEC129282","922","37493","auto","Magnoliopsida",NA,NA,NA,"discolor",NA,NA,NA,NA,NA,NA,NA
"87","2019-11-19 14:04:57-03","UFRPE","PEUFR","7752","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis var. catharinensis","Cabrera","C. Cristobal",NA,NA,NA,"A. Sehnem","1951","01","10","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"950","950",NA,"PEUFR007752",NA,NA,"70701","auto",NA,NA,NA,NA,"var. catharinensis",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-19 14:04:57-03","UFRPE","PEUFR","7752","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis var. catharinensis","Cabrera","C. Cristobal",NA,NA,NA,"A. Sehnem","1951","01","10","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"950","950",NA,"PEUFR007752",NA,NA,"70701","auto",NA,NA,NA,NA,"var. catharinensis",NA,NA,NA,NA,NA,NA,NA
"89","2020-12-04 13:18:59-03","UDESC","LUSC","8877","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","A.C. Lemos",NA,NA,NA,"A.C. Lemos","2016","02","24","Brasil","Santa Catarina","Painel","Serra da Farofa - Fazenda das Nascentes.","-49.9275","-27.875833","49º55'39''W","27º52'33''S","1450","1450","Habitat: Campo Habito: Erva","LUSC009120","LUSC009120","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-04 13:18:59-03","UDESC","LUSC","7752","PreservedSpecimen","Plantae","Asteraceae","Trichocline","catharinensis","Trichocline catharinensis","Cabrera","Verdi, M.",NA,NA,NA,"Verdi, M.; Boeni, B.O.","2015","03","26","Brasil","Rio Grande do Sul","Lagoa Vermelha","Boqueirão/ PCH Boqueirão.","-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,NA,"LUSC000204","LUSC000204","6122","42261","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
