"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","year","month","day","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"369","2020-12-11 11:40:38-03","UFMG","BHCB","184376","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Mota, RC da","Brasil","Minas Gerais","Catas Altas","Chapada de Canga","-43.395","-20.165","-43.395","-20.165","875","875","Projeto desenvolvido pelo Instituto Prístino!; Árvore; corola branca.; Coletada em Mata de Galeria","BHCB041426",NA,"2016","03","16","2016","03","30","3733","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-12-11 11:40:38-03","UFMG","BHCB","186659","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Gontijo, FD; Tameirão Neto, E","Brasil","Minas Gerais","Mariana",NA,"-43.444167","-20.179444","-43.444167","-20.179444","874","874","Floresta Semidecidual","BHCB186659",NA,"2016","03","15",NA,NA,NA,"1021","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-12-11 11:40:38-03","UFMG","BHCB","194815","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Giorni, VT; Jales, TF","Brasil","Minas Gerais","Morro do Pilar","Bacia do Rio Preto","-43.379167","-19.158611","-43.379167","-19.158611","550","800","Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB194815",NA,"2018","04","25",NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-12-11 11:40:39-03","UFMG","BHCB","194861","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Rezende, SG; Santos, JG","Brasil","Minas Gerais","Morro do Pilar","Bacia do Rio Preto","-43.387222","-19.165278","-43.387222","-19.165278","550","800","Árvore; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB194861",NA,"2018","04","05",NA,NA,NA,"6353","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-12-11 11:40:39-03","UFMG","BHCB","197021","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Rezende, SG; Justo, AG","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.674167","-20.109722","-43.674167","-20.109722","1437","1437","Arbóreo; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB197021",NA,"2018","02","28",NA,NA,NA,"6730","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-12-11 11:40:39-03","UFMG","BHCB","47244","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-12-11 11:40:39-03","UFMG","BHCB","51151","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-12-11 11:40:39-03","UFMG","BHCB","52459","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Costa, LVC","Brasil","Minas Gerais","Antônio Dias",NA,"-42.872200012207","-19.6527996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"31237","auto",NA,NA,NA,NA,NA
"377","2020-12-11 11:40:38-03","UFMG","BHCB","1581","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,NA,"Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Árvore",NA,NA,"1942",NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"22051","auto",NA,NA,NA,NA,NA
"378","2020-12-11 11:40:38-03","UFMG","BHCB","10236","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Andrade, IR; Costa, LVC","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"1987","07","07",NA,NA,NA,"111","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA
"379","2020-12-11 11:40:38-03","UFMG","BHCB","15906","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Costa, LVC; et al.","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"1988","08","22",NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA
"380","2020-12-11 11:40:39-03","UFMG","BHCB","22150","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Costa, LVC","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"1992","02","24",NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA
"381","2020-12-11 11:40:39-03","UFMG","BHCB","22150","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Costa, LVC","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"1992","02","24",NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA
"382","2020-12-11 11:40:39-03","UFMG","BHCB","7538","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Andrade, PM de; et al.","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata atlântica;arbóreo;flores brancas;estípulas caducas;",NA,NA,"1986","03","22",NA,NA,NA,"729","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA
"383","2020-12-11 11:40:39-03","UFMG","BHCB","93285","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Mota, NFO; Stehmann, JR","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda.","-43.8064002990723","-20.9535999298096",NA,NA,"1200","1200","Árvore de 7-8 m. de altura no interior de mata. Frutos imaturos verdes",NA,NA,"2005","06","04",NA,NA,NA,"249","Dicotyledon",NA,"Southern America",NA,"23079","auto",NA,NA,NA,NA,NA
"384","2020-12-11 11:40:39-03","UFMG","BHCB","71477","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Figueiredo, RA","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,"2002","05","03",NA,NA,NA,"p25","Dicotyledon",NA,"Southern America",NA,"17840","auto",NA,NA,NA,NA,NA
"385","2021-02-11 17:21:30-03","UFPR","UPCB","37929","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 45","Gatti, A.L.S.","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Quiosques","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore 10m, mesófila, flores esverdeadas, com botões florais. Floresta ombrófila densa submontana - capoeirão. Nome vulgar: queima-casa..",NA,NA,"1999","01","21",NA,NA,NA,"118",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"386","2021-02-11 17:21:30-03","UFPR","UPCB","86464","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Uhlmann, A.","Caglioni, E. et al.","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí","-49.078333","-27.059167","-49.078333","-27.059167","320","320","Árvore com 7m de altura, em floresta secundária, com frutos secos e botão floral. Floresta Ombrófila Densa..",NA,NA,"2011","12","01","2012","02","01","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-02-11 17:21:30-03","UFPR","UPCB","45983","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 45","Dunaiski Jr., A.","Brasil","Paraná","São José dos Pinhais","Castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Coletada no interior da floresta, flores creme..",NA,NA,"1997","12","09",NA,NA,NA,"372",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"388","2021-02-11 17:21:30-03","UFPR","UPCB","6970","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 45","Hatschbach, G.","Brasil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Arvoreta, flor creme, anteras amarelas, mata de encosta de morro..",NA,NA,"1967","12","07",NA,NA,NA,"18053",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"389","2021-02-11 17:21:30-03","UFPR","UPCB","13112","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 45","Cardoso da Silva, F.","Brasil","Paraná","Morretes","Parque Estadual do Marumbí, ca. 800m da estação ferroviária, ca. 50km L de Curitiba","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 7m, área de floresta atlântica. Alt.: 500m s.n.m..",NA,NA,"1984","11","30",NA,NA,NA,"718",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"390","2021-02-11 17:21:30-03","UFPR","UPCB","4224","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 45","Hatschbach, G.","Brasil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arvoreta 5m, flor creme, mata pluvial, vertente atlântica. Alt.: 50-150m s.n.m..",NA,NA,"1962","12","13",NA,NA,NA,"9676",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"391","2021-02-11 17:21:30-03","UFPR","UPCB","22635","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 45","Cervi, A.C.","Brasil","Paraná","Antonina","Reserva Biológica Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 10m, interior de mata..",NA,NA,"1986","12","05",NA,NA,NA,"2415",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"392","2021-02-11 17:21:30-03","UFPR","UPCB","1482","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 45","Mattos, A.","Brasil","Paraná","Morretes","Serra do Mar, km 57","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto 1,5m, flor rosa, margem da estrada, mata pluvial tropical do litoral..","UPCB0038080",NA,"1951","12","09",NA,NA,NA,"4697",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"393","2021-02-11 17:21:30-03","UFPR","UPCB","24173","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 45","Mattos, A.","Brasil","Paraná","Morretes","Serra do Mar, km 57","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto 1,5m, flor rosa, margem da estrada, mata pluvial tropical do litoral..",NA,NA,"1951","12","09",NA,NA,NA,"4697",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"394","2021-02-11 17:21:30-03","UFPR","UPCB","6070","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 45","Hatschbach, G.","Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta 5m, folhas até 40cm, mata pluvial da encosta de morro. Alt.: 100m s.n.m..",NA,NA,"1967","04","13",NA,NA,NA,"16322",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"395","2021-02-11 17:21:30-03","UFPR","UPCB","24583","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Fl. Il. Catarinense - Rubiáceas, vol. 1 pg. 45","Lima, R.X.","Brasil","Paraná","Guaraqueçaba","Tagaçaba-de-cima","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta 10m, flores amarelas, casca fina, floresta ombrófila densa em bom estado de conservação. Nome vulgar: pau-de-colher..",NA,NA,"1993","11","19",NA,NA,NA,"193",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"396","2020-11-10 04:40:00-03","MO","MOBOT","100908314","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Hook. f. ex K. Schum.","C. M. Taylor (MO)","Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botlho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"2014","11","20",NA,NA,NA,"Moraes 4046",NA,NA,"South America",NA,"27904","auto",NA,NA,"1",NA,NA
"397","2014-04-04 05:49:00-03","MO","MOBOT","1159460","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","C. M. Taylor (MO)","Rodolfo Vásquez|et al.","Peru","Amazonas","Bagua","Distrito Imaza, Yamayakat. Bosque primario, Quebrada Kusú, transecto 2 x 500 m.","-78.33972","-5.05555",NA,NA,"380.00000000",NA,NA,NA,NA,"1996","11","1",NA,NA,NA,"Vásquez Martínez 21395",NA,NA,"South America",NA,NA,NA,NA,NA,"2",NA,NA
"398","2011-02-26 21:41:00-03","MO","MOBOT","1415450","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.",NA,"F.C. Hoehne","Brazil","São Paulo",NA,"Mata Atlantica","-46.4833333","-24",NA,NA,NA,NA,NA,NA,NA,"2000","10","1",NA,NA,NA,"Hoehne 11392",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","1437565","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","C. Taylor (MO)","R.W. Pearce","Bolivia",NA,NA,"Monterico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1884","3",NA,NA,NA,NA,"Pearce s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Holotype"
"400","2011-01-06 11:44:00-02","MO","MOBOT","1437779","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.",NA,"Henry H. Rusby","Bolivia","La Paz",NA,"Yungas","-67.96666","-16.33333",NA,NA,"1828.80000000",NA,NA,NA,NA,"1885",NA,NA,NA,NA,NA,"Rusby 2446",NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,"Holotype"
"401","2008-05-27 22:02:00-03","MO","MOBOT","1947101","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","C. Taylor (MO)","Otto Buchtien","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien 1400",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","3090131","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","CMT","Fernandes","Brazil","Espírito Santo",NA,"Santa Teresa, Valao de Sao Lourenco, Estacao Biologica da Caixa D'agua. Floresta de encosta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,"Fernandes 2407",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"403","2011-02-22 17:15:00-03","MO","MOBOT","3091439","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","CMT","H.Q. Boudet Fernandes","Brazil","Espírito Santo",NA,"Santa Teresa, estacao Biologica de Sata Lucia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,"Boudet Fernandes 1888",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"404","2013-05-07 06:03:00-03","MO","MOBOT","3091649","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","CMT","Ynés Mexia","Brazil","Minas Gerais",NA,"Districto Carangola. Trail Areponga to Fazenda da Gramma; about km. 12; rainforest",NA,NA,NA,NA,"970.00000000",NA,NA,NA,NA,"1930","1","27",NA,NA,NA,"Mexia 4240",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"405","2009-07-17 17:34:00-03","MO","MOBOT","3093714","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","P. Dusén","Per Dusén","Brazil","Paraná",NA,"Volta Grande, ad marg. silv. prim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1909",NA,NA,NA,NA,NA,"Dusén 8641",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","3093956","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","P.Dusén","Per Dusén","Brazil","Paraná",NA,"Serra do mar, Volta grande, in silva primaeva",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,"1904",NA,NA,NA,NA,NA,"Dusén 3646",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"407","2010-11-04 10:26:00-02","MO","MOBOT","519325","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","CMT","Alwyn H. Gentry|Elsa M. Zardini","Brazil","São Paulo",NA,"Portal de Igarata: North from Km 13 of Dom Pedro Highway, El Dash property and adjacent forest remnant. Interior foothills of Serra do Mar.","-46.0333333","-23.3333333",NA,NA,"800.00000000",NA,NA,NA,NA,"1985","1","5",NA,NA,NA,"Gentry 49208",NA,NA,"South America",NA,NA,NA,NA,NA,"3","85-4",NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","528137","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.","CMT","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park headquarters. Transect 2","-46.93333","-24.25",NA,NA,"560.00000000",NA,NA,NA,NA,"1987","9","2",NA,NA,NA,"Gentry 58838",NA,NA,"South America",NA,NA,NA,NA,NA,"7","87-195",NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","540147","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Benth. & Hook. f.",NA,"A. Custodio Filho|Alwyn H. Gentry","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim crest of Serra do Mar. Transect 1","-46","-23.58333",NA,NA,"800.00000000",NA,NA,NA,NA,"1987","2","3",NA,NA,NA,"Custodio Filho 4526",NA,NA,"South America",NA,NA,NA,NA,NA,"1","87-1",NA
"410","2020-07-21 15:45:00-03","MO","MOBOT","100226063","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Hook. f. ex K. Schum.","Bathysa australis","R. Sonco|L. Cayola|L.M. Quiñones|Salas, J.|N. Sullca|S. Sirpa","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, Pelechuco senda hacia Apolo - Tanhuara.","-68.9413055","-14.7403333",NA,NA,"1993.00000000",NA,NA,NA,NA,"2009","7","7",NA,NA,NA,"Sonco Suri 6",NA,NA,"South America",NA,NA,NA,NA,NA,"4","02-09",NA
"411","2018-09-13 10:00:00-03","MO","MOBOT","100250637","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Hook. f. ex K. Schum.","A. Fuentes (LPB)","A. Escalante|I. Loza|M. Cornejo|R. Sonco|F. Delgado|N. Mamani|H. Mamani|Elias Quispe","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Thola Pampa, sector loma Kallawaya, 1 Km al NE del Caserío.","-68.4658333","-15.0753611",NA,NA,"1242.00000000",NA,NA,NA,NA,"2009","9","30",NA,NA,NA,"Escalante Cruz 221",NA,NA,"South America",NA,NA,NA,NA,NA,"3","09-02",NA
"412","2012-08-10 08:53:00-03","MO","MOBOT","100285336","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Hook. f. ex K. Schum.","C.M. Taylor (MO)","José Schunke V.","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. Quebrada Cachiyacu de Huaquisha.",NA,NA,NA,NA,"500.00000000","650.00000000",NA,NA,NA,"1981","1","6",NA,NA,NA,"Schunke Vigo 12500",NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"413","2020-08-11 21:39:00-03","MO","MOBOT","100340783","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Hook. f. ex K. Schum.","Bathysa australis","Gabriel Arellano|Pablo Solíz|Torrez, Armando|J. Salas|Pinto, Honorato|Mamani, Juan|B. Apaza","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8302493","-14.7261479",NA,NA,"1166.00000000",NA,NA,NA,NA,"2009","9","24",NA,NA,NA,"Arellano Torres 640",NA,NA,"South America",NA,NA,NA,NA,NA,"3","09-10",NA
"414","2018-01-11 15:13:00-02","MO","MOBOT","100340787","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Hook. f. ex K. Schum.","Bathysa australis","Gabriel Arellano|Pablo Solíz|Torrez, Armando|J. Salas|B. Apaza|Pinto, Honorato","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8509277","-14.7382951",NA,NA,"1254.00000000",NA,NA,NA,NA,"2009","10","12",NA,NA,NA,"Arellano Torres 1198",NA,NA,"South America",NA,NA,NA,NA,NA,"2","09-16",NA
"415","2013-02-18 08:56:00-03","MO","MOBOT","3295444","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Hook. f. ex K. Schum.","Bathysa australis","L. Cayola|N. Chapi|G. Chive|Fidel Andia|Teodosio Alvarez","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, campamento Fuertecillo, sobre la senda a Queara. Bosque de yungas montano inferior pluvial. Ladera ondulada. Parcela temporal 224 (0.1 ha).","-68.92472","-14.59472",NA,NA,"1777.00000000",NA,NA,NA,NA,"2007","4","28",NA,NA,NA,"Cayola Pérez 2659",NA,NA,"South America",NA,NA,NA,NA,NA,"3","07-02",NA
"416","2018-01-11 15:13:00-02","MO","MOBOT","100340791","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Hook. f. ex K. Schum.","A. Fuentes (LPB)","Gabriel Arellano|Pablo Solíz|Torrez, Armando|J. Salas|B. Apaza|Pinto, Honorato","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8509277","-14.7382951",NA,NA,"1254.00000000",NA,NA,NA,NA,"2009","10","12",NA,NA,NA,"Arellano Torres 1160",NA,NA,"South America",NA,NA,NA,NA,NA,"2","09-16",NA
"417","2020-08-11 21:30:00-03","MO","MOBOT","100340867","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) Hook. f. ex K. Schum.","Bathysa australis","Gabriel Arellano|Pablo Solíz|Torrez, Armando|J. Salas|Pinto, Honorato|Mamani, Juan|B. Apaza","Bolivia","La Paz","Franz Tamayo","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8302493","-14.7261479",NA,NA,"1166.00000000",NA,NA,NA,NA,"2009","9","24",NA,NA,NA,"Arellano Torres 633",NA,NA,"South America",NA,NA,NA,NA,NA,"4","09-10",NA
