"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","309519","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","M. H. Nee","1998","04","25","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=670061' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309519","49139","Santa Cruz","Andrés Ibáñez","Along highway from Santa Cruz to Abapó, 10 km S of junction with highway from Santa Cruz to Samaipata, ca. 1 km N of Pedro Lorenzo.","-63.25","-17.95",NA,NA,"525","525","Magnoliophyta","Fabales","Willd.",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00846462","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","W. R. Anderson","1973","04","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924761' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846462","9131","Minas Gerais",NA,"About 1 km E of Rio Pandeiros, near road to Januária","-44.73","-15.52",NA,NA,"520","520","Magnoliophyta","Fabales","Willd.","NY00846462_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00846448","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","S. Tsugaru","1987","06","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924696' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846448","B187","Tocantins","Formoso do Araguaia","130 km W from Gurupi","-49.5289","-11.7969",NA,NA,"250","250","Magnoliophyta","Fabales","Willd.","NY00846448_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00846414","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","G. Gardner",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924480' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846414","2041","Piauí",NA,"Prov. Piauhy",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846414_01","J. F. B. Pastore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00846422","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","E. P. Heringer","1978","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924541' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846422","415","Distrito Federal","Brasília","RECOR, Coletado na chácara III.","-47.9294","-15.7797",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846422_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","634286","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","W. J. Burchell","1828","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=670072' target='other'> <mi>dwc_moreinfo</mi></a>","NY00634286","8761A","Tocantins","Porto Nacional","Porto Real, various","-48.4169","-10.7083",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00634286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2042707","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","N. A. Rosa","1977","02","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2192284' target='other'> <mi>dwc_moreinfo</mi></a>","NY02042707","1509","Roraima",NA,"Margem da estrada Boa Vista Cracaraí.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY02042707_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00846466","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","H. S. Irwin","1965","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924794' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846466","8770","Distrito Federal","Brasília","Immediately W. of Planaltina","-47.67603","-15.6167",NA,NA,"950","950","Magnoliophyta","Fabales","Willd.","NY00846466_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00846473","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","H. S. Irwin","1966","06","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924814' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846473","16725","Mato Grosso",NA,"Ca. 2 km. N.E. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.33687","-14.65392",NA,NA,"400","400","Magnoliophyta","Fabales","Willd.","NY00846473_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","306161","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","M. H. Nee","1998","03","21","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=670059' target='other'> <mi>dwc_moreinfo</mi></a>","NY00306161","48744","Santa Cruz","Cordillera","Along new highway from Santa Cruz to Ibapó, 7.5 km S of Basilio.","-63.18","-18.18",NA,NA,"525","525","Magnoliophyta","Fabales","Willd.",NA,"M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00846477","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","H. S. Irwin","1966","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924820' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846477","18001","Goiás","Caiapônia","Ca. 50 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.77","-17.35",NA,NA,"900","900","Magnoliophyta","Fabales","Willd.","NY00846477_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00846482","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","H. S. Irwin","1969","03","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924828' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846482","24183","Goiás","Cavalcante","Chapada dos Veadeiros, ca. 8 km south of Cavalcante","-47.5","-13.87231",NA,NA,"1000","1000","Magnoliophyta","Fabales","Willd.","NY00846482_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2042715","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","M. Silva","1967","04","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2192294' target='other'> <mi>dwc_moreinfo</mi></a>","NY02042715","974","Amazonas",NA,"Rio Negro, arredores de Manaus, igarapé Jaracui.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY02042715_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","2042719","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","G. T. Prance","1968","06","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2192298' target='other'> <mi>dwc_moreinfo</mi></a>","NY02042719","5156","Rondônia",NA,"Vicinity of Jaciparaná, on road WNW of village. Secondary forest.",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY02042719_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","2042718","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","R. Vilhena","1978","12","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2192297' target='other'> <mi>dwc_moreinfo</mi></a>","NY02042718","252","Pará","Santarém","Estrada que liga Alter do Chao.","-54.850688","-2.509339",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY02042718_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00846502","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","G. T. Prance","2006","03","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924987' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846502","4804","Maranhão","Carolina","Serra do Morro do Chapéu, Carolina.","-47.4692","-7.3331",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846502_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00846412","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","L. M. M. Carreira","1983","05","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924460' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846412","718","Mato Grosso",NA,"Estrada de Pontes e Lacerda a Vila Bela","-59.6331","-15.1231",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846412_01","M. G. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00846456","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","W. R. Anderson","1973","03","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924730' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846456","6575","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 6-7 km E of Alto Paraíso on road to Nova Roma","-47.4754","-14.0755",NA,NA,"1400","1400","Magnoliophyta","Fabales","Willd.","NY00846456_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02042713","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","G. T. Prance","1967","04","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2192291' target='other'> <mi>dwc_moreinfo</mi></a>","NY02042713","4759","Amazonas",NA,"Manaus-Itacoatiara Highway, rio Urubu, north of road. Right bank, sandy soil.","-59.1708183","-2.8259448",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY02042713_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00846419","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","E. Pereira","1963","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924508' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846419","7302","Minas Gerais","Sabará","Rio das Velhas","-43.8067","-19.8867",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846419_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","634285","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Martii Herbar. Florae Brasil.","1841",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=670068' target='other'> <mi>dwc_moreinfo</mi></a>","NY00634285","1183","Mato Grosso",NA,"Cujabá","-56.043867","-15.612755",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00634285_01","J. F. B. Pastore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00846427","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","J. A. Ratter","1976","03","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924558' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846427","2823","Distrito Federal","Brasília","Fercal c. 4 km N of the Chapada da Contagem","-47.9294","-15.7797",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846427_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2042706","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","E. H. G. Ule","1909","12",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2192283' target='other'> <mi>dwc_moreinfo</mi></a>","NY02042706","7915","Amazonas",NA,"Bl. veissgelb, Kletterstr., in Campo bei S. Marcos",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY02042706_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00846417","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","W. W. Thomas","1985","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924501' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846417","3902","Mato Grosso","Nobres","Road to Fazenda Santana, 9,6 km S of Rio Celeste (ca. 61 km S of Sinop) then 1.5-4 km E on road to Fazenda Santana.","-56.3272","-14.7206",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846417_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","634291","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","T. C. Plowman","1980","02","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=670065' target='other'> <mi>dwc_moreinfo</mi></a>","NY00634291","8438","Pará","Conceição do Araguaia","Town of Conceiçao do Araguaia. Cemeterio Municipal","-49.28","-8.25",NA,NA,"230","230","Magnoliophyta","Fabales","Willd.","NY00634291_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2042723","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","C. S. Rosário","1978","06","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2192302' target='other'> <mi>dwc_moreinfo</mi></a>","NY02042723","47","Pará","São Félix do Xingu","Ponto 23, folha SC 22 VC.","-51.995","-6.64472",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY02042723_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00846476","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","H. S. Irwin","1966","06","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924818' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846476","17344","Mato Grosso",NA,"Ca. 78 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.23","-15.33",NA,NA,"500","500","Magnoliophyta","Fabales","Willd.","NY00846476_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00846428","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","G. T. Prance","1964","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924563' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846428","59448","Mato Grosso","Barra do Garças","Chavantina [Xavantina] to Barra do Garças, 55 km north of Barra do Garças.","-52.2567","-15.8903",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846428_01","G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2042709","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","M. G. da Silva","1980","06","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2192286' target='other'> <mi>dwc_moreinfo</mi></a>","NY02042709","5342","Pará",NA,"Tucuruí, Breu Branco",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY02042709_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00846426","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","R. de Lemos Fróes","1940","01",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846426","11715","Maranhão","São Luís","Island of São Luiz","-44.201115","-2.577323",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846426_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00846446","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","W. A. Ducke","1956","10","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924685' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846446","2552","Ceará","Fortaleza","Mandubí","-38.5431","-3.7172",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00846447","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","S. Tsugaru","1987","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924689' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846447","B1906","Mato Grosso","Diamantino","Near Tapurah, 500 km NNW from Cuiabá","-56.4458","-14.4086",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY00846447_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01081596","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","M. Kuhlmann","1957","05","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238432' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081596","4153","São Paulo","Sao Simao","Sao Simao","-47.5497","-21.47",NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY01081596_01","M. C. H. Mamede",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00846469","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","H. S. Irwin","1966","04","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924802' target='other'> <mi>dwc_moreinfo</mi></a>","NY00846469","15460","Goiás","Formosa","Fazenda J. Teles, ca. 10 km N.W. of Formosa, Goiás, near source of Rio Paraná","-47.43","-15.4",NA,NA,"850","850","Magnoliophyta","Fabales","Willd.","NY00846469_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00856320","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","D. R. Hunt","1966","06","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929087' target='other'> <mi>dwc_moreinfo</mi></a>","NY00856320","5996","Mato Grosso","Barra do Garças","Barra do Garças - Xavantina road, about 75 km . form Barra do Garças. (Part of Serra Azul)","-52.2567","-15.8903",NA,NA,"600","1000","Magnoliophyta","Fabales","Willd.","NY00856320_01","D. Philcox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","2042724","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","M. G. da Silva","1978","05","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2192303' target='other'> <mi>dwc_moreinfo</mi></a>","NY02042724","3491","Pará",NA,"Rio Tocantins, Tucuruí, Breu Branco",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales","Willd.","NY02042724_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","02714218","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","G. Pereira-Silva","2010","06","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3005952' target='other'> <mi>dwc_moreinfo</mi></a>","NY02714218","15388","Rondônia",NA,"Porto Velho. Margem direita do rio Mutum Paraná.","-64.9289","-9.6164",NA,NA,"85",NA,"Magnoliophyta","Fabales","Willd.","NY02714218_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
