"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","monthIdentified","dayIdentified","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount"
"240","2020-09-12 05:00:02-03","US","US","2440439","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"R. Braga","1032","1957","11",NA,"South America - Neotropics","Brazil","Araucária",NA,NA,NA,NA,NA,NA,"US01351530","US01351530_01",NA,NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"241","2020-09-12 05:00:02-03","US","US","2484348","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"G. Hatschbach","11940","1964","12","3","South America - Neotropics","Brazil","Jaguariaíva",NA,"Lageado 5 Reis",NA,NA,NA,NA,"US01351527","US01351527_01",NA,NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US","1543320","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"H. N. Whitford & F. Silveira","97","1918","7","30","South America - Neotropics","Brazil","Três Barras",NA,NA,NA,NA,NA,NA,"US01351536","US01351536_01","800",NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","1481895","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"P. K. Dusén","15954","1914","11","25","South America - Neotropics","Brazil","Jaguariaíva",NA,NA,NA,NA,NA,NA,"US01351537","US01351537_01",NA,NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","2706915","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"G. Hatschbach","23198","1969","12","12","South America - Neotropics","Brazil","São José dos Pinhais",NA,"Rio Pequeno",NA,NA,NA,NA,"US01351525","US01351525_01",NA,NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","2055051","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"B. Rambo","49669","1951","1","10","South America - Neotropics","Brazil","Lages",NA,NA,NA,NA,NA,NA,"US01351534","US01351534_01",NA,NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","3233601","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"V. Nicolack","108","1989","12","15","South America - Neotropics","Brazil","Colombo",NA,"Campestre.",NA,NA,NA,NA,"US01351524","US01351524_01",NA,NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","2446943","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"E. A. Moreira","16","1960","11",NA,"South America - Neotropics","Brazil","Castro",NA,"Estrada Castro - Piraí do Sul",NA,NA,NA,NA,"US01351528","US01351528_01",NA,NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","2269275","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"L. Smith & R. Reitz","9075","1956","12","22","South America - Neotropics","Brazil","Caçador",NA,"Crest of Serra do Espigão, 18 km northeast of Caçador",NA,NA,NA,NA,"US01351532","US01351532_01","1250",NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","2249707","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"L. Smith & R. Reitz","10048","1957","1","15","South America - Neotropics","Brazil","Lages",NA,"Pinheiral, Morro Pinheiro Secco, 3km east of Lages.",NA,NA,NA,NA,"US01351531","US01351531_01","900","950","farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","2269199","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"L. Smith & R. M. Klein","8492","1956","12","9","South America - Neotropics","Brazil","Campo Alegre",NA,"Pinheiral, lower slopes of Morro Iquererim.",NA,NA,NA,NA,"US01351533","US01351533_01","1000","1300","farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","2456111","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"L. Smith & D. Klein","14940","1965","1","21","South America - Neotropics","Brazil","Palmeira",NA,"Campo, thicket, cliff, and bog, Papagaio, 6km west of Rodovia do Café turnoff.","-50.13","-25.38",NA,NA,"US01351526","US01351526_01","900","930","farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","2268672","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"R. Reitz & R. M. Klein","6025","1958","1","9","South America - Neotropics","Brazil","Campo Alegre",NA,"Morro do Iquererim.",NA,NA,NA,NA,"US01351529","US01351529_01","1300",NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","1951781","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"G. Hatschbach","851","1948","1","11","South America - Neotropics","Brazil","Piraquara",NA,"Rio Palmital",NA,NA,NA,NA,"US01351535","US01351535_01",NA,NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","1619872","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A. St.-Hil.",NA,"Dusen, --","7158","1908","11","18","South America - Neotropics","Brazil","Itaperuçu",NA,NA,NA,NA,NA,NA,"US01351538","US01351538_01",NA,NA,"farinacea",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","2283971","PreservedSpecimen","Plantae",NA,"Rosales","Saxifragaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer",NA,"F. Segadas-Vianna","2608","1951","3","23","South America - Neotropics","Brazil","São José do Barreiro",NA,"Barreiro. Serra da Bocaina. Lageado Farm.",NA,NA,NA,NA,"US01351539","US01351539_01","1600",NA,"jordanensis",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"256","2019-12-09 17:29:51-03","UFPR","EFC","13598","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Miller, D.Z.; Ribeiro, C.L.","Miller, D.Z.; Ribeiro, C.L.","87","2015","02","28",NA,"Brasil","Santa Catarina","Santa Cecília","BR 116 - Santa Cecília","-50.4592","-27.1395",NA,"Arvoreta com 1,5 m, em campo.","EFC013598",NA,"995","995",NA,NA,NA,"2015","-50.4592","-27.1395",NA,NA,NA,"02","28",NA,NA,NA,NA,NA
"257","2019-12-09 17:29:51-03","UFPR","EFC","1946","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Fritsch, M.","Roderjan, C.V.; Struminski, E.","823","1989","12","05",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887",NA,"Arbusto em solo litólico com afloramentos, 1200m s.n.m. Flores brancas.","EFC001946",NA,"1200","1200",NA,NA,NA,"2010","-49.0036","-25.3887",NA,NA,NA,"04","05",NA,NA,NA,NA,NA
"258","2019-12-09 17:29:51-03","UFPR","EFC","7063","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Fritsch, M.","Tiepolo, G.; Svolenski, A.C.","644","1996","12","13",NA,"Brasil","Paraná","Rio Branco do Sul","Caverna de Bromado","-49.3789","-25.0771",NA,"Arbusto de 1,5 metros em capoeirinha (beira de caminho). Apresentando flores brancas.","EFC007063",NA,NA,NA,NA,NA,NA,"2010","-49.3789","-25.0771",NA,NA,NA,"04","05",NA,NA,NA,NA,NA
"259","2019-12-09 17:29:51-03","UFPR","EFC","3671","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","var. jordanensis (Sleumer) Sleumer","Fritsch, M.","Lacerda, A.; Portes, M.C.","48","1993","06","12",NA,"Brasil","Paraná","Jaguariaíva","Faz. Samambaia","-49.7057991027832","-24.2511005401611",NA,"Arbusto em campo cerrado a 880m s.n.m. Frutos imaturos","EFC003671",NA,NA,NA,NA,"44368","auto","2010",NA,NA,NA,NA,NA,"04","05",NA,NA,NA,NA,NA
"260","2019-12-09 17:29:51-03","UFPR","EFC","7358","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Fritsch, M.","Kuniyoshi, Y.S.; Mattei, V.","6043","1993","01","15",NA,"Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,"Arbusto sobre campo. Botões florais amarelos. 920 m s.n.m.","EFC007358",NA,NA,NA,NA,"17116","auto","2010",NA,NA,NA,NA,NA,"04","05",NA,NA,NA,NA,NA
"261","2019-12-09 17:29:51-03","UFPR","EFC","3381","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Fritsch, M.","Ziller, S.R.; Portes, M.C.","351","1992","12","09",NA,"Brasil","Paraná","Piraquara","Rio Iraí","-49.0633010864258","-25.4416999816895",NA,"Arvoreta pouco comum próximo ao rio Iraí, campo seco a 900m s.n.m. Flores brancas.","EFC003381",NA,NA,NA,NA,"12577","auto","2010",NA,NA,NA,NA,NA,"04","05",NA,NA,NA,NA,NA
"262","2019-11-13 11:19:41-03","USP","SPF","185341","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Pires, WAA","60","2008","03","27",NA,"Brasil","São Paulo","Campos do Jordão","Serra da Mantiqueira","-45.530833","-22.770806",NA,NA,"SPF00185341","SPF00185341","1808","1808",NA,NA,NA,"2008","-45.530833","-22.770806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:19:41-03","USP","SPF","185342","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Pires, WAA","52","2008","03","27",NA,"Brasil","São Paulo","Campos do Jordão","Serra da Mantiqueira","-45.549167","-22.761361",NA,NA,"SPF00185342","SPF00185342","1796","1796",NA,NA,NA,"2008","-45.549167","-22.761361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:19:41-03","USP","SPF","185343","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Pires, WAA","53","2008","03","27",NA,"Brasil","São Paulo","Campos do Jordão","Serra da Mantiqueira","-45.549167","-22.761389",NA,NA,"SPF00185343","SPF00185343","1796","1796",NA,NA,NA,"2008","-45.549167","-22.761389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:19:41-03","USP","SPF","185344","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Pires, WAA","54","2008","03","27",NA,"Brasil","São Paulo","Campos do Jordão","Serra da Mantiqueira","-45.549194","-22.761361",NA,NA,"SPF00185344","SPF00185344","1796","1796",NA,NA,NA,"2008","-45.549194","-22.761361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:19:41-03","USP","SPF","185345","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Pires, WAA","58","2008","03","27",NA,"Brasil","São Paulo","Campos do Jordão","Serra da Mantiqueira","-45.538222","-22.767389",NA,NA,"SPF00185345","SPF00185345","1872","1872",NA,NA,NA,"2008","-45.538222","-22.767389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:19:41-03","USP","SPF","185346","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Pires, WAA","59","2008","03","27",NA,"Brasil","São Paulo","Campos do Jordão","Serra da Mantiqueira","-45.531028","-22.770861",NA,NA,"SPF00185346","SPF00185346","1810","1810",NA,NA,NA,"2008","-45.531028","-22.770861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-15 18:26:48-03","USP","SPF","225425","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Fonseca, LHM","88","2008","03","18",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Caratuva. Alto do Morro.","-48.8305","-25.240833",NA,"Arbusto ca. 1 m alt. Flores alvas.; Campo de altitude.","SPF00225425","SPF00225425","1823","1823",NA,NA,NA,"2008","-48.8305","-25.240833",NA,NA,NA,"03","18",NA,NA,NA,NA,NA
"269","2021-03-15 18:26:48-03","USP","SPF","225427","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Fonseca, LHM","15","2008","03","11",NA,"Brasil","Paraná","Piraquara","Beira de mata.","-49.044333","-25.494222",NA,"Arbusto ca. 1,5 m Flor alva.","SPF00225427","SPF00225427","914","914",NA,NA,NA,"2008","-49.044333","-25.494222",NA,NA,NA,"03","11",NA,NA,NA,NA,NA
"270","2021-03-15 18:26:48-03","USP","SPF","225428","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Fonseca, LHM","12","2008","03","11",NA,"Brasil","Paraná","Piraquara","Beira da estrada.","-49.054","-25.512667",NA,"Arbusto ca. 1,5 m alt. Fruto marrom. Estigma persistente marrom.","SPF00225428","SPF00225428","927","927",NA,NA,NA,"2008","-49.054","-25.512667",NA,NA,NA,"03","11",NA,NA,NA,NA,NA
"271","2021-03-15 18:26:48-03","USP","SPF","225426","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Fonseca, LHM","63","2008","03","15",NA,"Brasil","Santa Catarina","Lages","SC-438. Beira da estrada.","-50.139139","-27.893083",NA,"Arbusto ca. 70 cm. Corola alva (em álcool).","SPF00225426","SPF00225426","1116","1116",NA,NA,NA,"2008","-50.139139","-27.893083",NA,NA,NA,"03","15",NA,NA,NA,NA,NA
"272","2019-11-13 11:19:41-03","USP","SPF","19292","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Sleumer, HO","Hatschbach, G","39193","1976","11","18",NA,"Brasil","Paraná","Piraí do Sul","Joaquim Murtinho.","-49.948600769043","-24.5261001586914",NA,NA,"SPF00019292","SPF00019292",NA,NA,"jordanensis","37171","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-25 13:52:08-03","UNIVILLE","JOI","18070","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Vieira, F.C.S.","Vieira, F.C.S. & Longen, F.","2509","2019","02","05",NA,"Brasil","Santa Catarina","Campo Alegre","Alto Quiriri,região oeste.",NA,"-26.022778",NA,"Fruto marrom Habitat: Campo de Altitude Habito: Arbusto","JOI018070",NA,"1280","1280",NA,NA,NA,"2019",NA,"26º1'22''S",NA,NA,NA,"02","06",NA,NA,NA,NA,NA
"274","2021-03-25 13:52:08-03","UNIVILLE","JOI","17980","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Vieira, F.C.S.","Vieira, F.C.S.","2397","2019","01","03",NA,"Brasil","Santa Catarina","Campo Alegre","Encostas ocidentais inferiores do Quiriri, junto ao rio Negro.",NA,"-26.014722",NA,NA,"JOI017980",NA,"870","870",NA,NA,NA,"2019",NA,"26º0'53''S",NA,NA,NA,"01","18",NA,NA,NA,NA,NA
"275","2021-03-25 13:52:08-03","UNIVILLE","JOI","18052","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Vieira, F.C.S.","Vieira, F.C.S. & Longen, F.","2483","2019","02","05",NA,"Brasil","Santa Catarina","Campo Alegre","Alto Quiriri, encostas ocidentais inferiores da serra Quiriri.",NA,"-26.020278",NA,"Fruto marrom Habitat: Floresta Ombrófila Mista Habito: Arbusto","JOI018052","JOI018052","1190","1190",NA,NA,NA,"2019",NA,"26º1'13''S",NA,NA,NA,"02","05",NA,NA,NA,NA,NA
"276","2021-03-25 13:52:08-03","UNIVILLE","JOI","10308","PreservedSpecimen","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Marcos Sobral","R. Wasum","3428","2006","01","12",NA,"Brasil","Paraná","Lapa","Pedra da Gruta do Monge.","-49.7158012390137","-25.7696990966797",NA,"; HABITAT: entre rochedos; HABITO: arbusto","JOI010308","JOI010308",NA,NA,NA,"49965","auto","2010",NA,NA,NA,NA,NA,"08","05",NA,NA,NA,NA,NA
"277","2019-10-07 09:13:06-03","UEFS","HUEFS","34173","PreservedSpecimen","Plantae","Angiospermae","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","J.R.Maciel","França, F.","2528","1998","05","16",NA,"Brasil","Paraná","Bocaiúva do Sul","Estrada Bocaiúva do Sul-Tunas do Paraná (BR 416), ca. 6Km NE de Bocaiúva do Sul.","-49.119444","-25.179722",NA,"Beira de Estrada, Pasto.","HUEFS0034173","HUEFS0034173","1055","1055",NA,NA,NA,"2013","49W7'10''","25S10'47''","Asteranae",NA,NA,"12",NA,NA,NA,NA,NA,NA
"278","2017-04-04 11:01:37-03","F","FMNH-SEEDPLANTS","V0318121F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318121F","V0318121F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2017-04-04 11:01:37-03","F","FMNH-SEEDPLANTS","V0318122F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318122F","V0318122F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2017-04-04 11:01:38-03","F","FMNH-SEEDPLANTS","V0318123F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318123F","V0318123F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2017-04-04 11:01:38-03","F","FMNH-SEEDPLANTS","V0318124F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318124F","V0318124F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2017-04-04 11:01:39-03","F","FMNH-SEEDPLANTS","V0318125F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318125F","V0318125F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2017-04-04 11:01:40-03","F","FMNH-SEEDPLANTS","V0318126F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318126F","V0318126F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-04-04 11:01:40-03","F","FMNH-SEEDPLANTS","V0318127F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318127F","V0318127F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-04-04 11:01:41-03","F","FMNH-SEEDPLANTS","V0318128F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318128F","V0318128F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-09-04 19:11:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-01-23 12:49:04-02","F","FMNH-SEEDPLANTS","V0066587F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,"A. Saint-Hilaire","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0066587F","V0066587F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-04-04 11:01:36-03","F","FMNH-SEEDPLANTS","V0318120F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Saxifragaceae","Escallonia","farinacea","Escallonia farinacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0318120F","V0318120F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-01-25 15:39:43-02","IAC","IAC","50221","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","J.L.S. Tannus","J.L.S. Tannus","1025","2005","12","21",NA,"Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","-49.205278","-24.268333",NA,NA,NA,"05","21",NA,NA,NA,NA,NA
"290","2020-11-12 16:59:14-03","UEL","FUEL","48575","PreservedSpecimen","Plantae","Tracheophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Sobral, M","Wasum, RA; Scur, L; Ribas, OS","3428","2006","01","18",NA,"Brasil","Paraná","Lapa","Pedra da Gruta do Monge, entre os rochedos","-49.701667","-25.773056",NA,NA,"FUEL020419",NA,"996","996",NA,NA,NA,"2010","-49.701667","-25.773056",NA,NA,NA,"08","05",NA,NA,NA,NA,NA
"291","2020-11-12 16:59:14-03","UEL","FUEL","7213","PreservedSpecimen","Plantae","Tracheophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A.St.-Hil.","Hatschbach, G","Silva, JM","38",NA,NA,NA,NA,"Brasil","Paraná","Palmeira","Rio Capivara","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"farinacea","35166","auto","1986",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"292","2020-11-12 16:59:14-03","UEL","FUEL","28630","PreservedSpecimen","Plantae","Tracheophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A.St.-Hil.","Fritsch, M","Hertel, R","17","1946","03","04",NA,"Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"farinacea","17116","auto","2009",NA,NA,NA,NA,NA,"08","19",NA,NA,NA,NA,NA
