"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"43","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173150","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Ule EHG","1892","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173150 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173150",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Suialt wood, Serra de Ceno Preto.",NA,NA,"NL-U1173150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"44","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173035","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Aymard Corredor GA","1991","04","26","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173035 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173035",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM; Maas-van de Kamer H",NA,"Amazonas",NA,NA,"-66.75","2.65","NL-U1173035",NA,NA,NA,NA,NA,NA,"-66.75","2.65",NA,"Magnoliopsidae","U 0089693",NA,NA,NA,NA
"45","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173108","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Prance GT; et al.","1971","10","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173108 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173108",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Brazilian Amazônia. Basin of Rio Negro. Uaribé, Rio Negro opposite Serra Jacamim.",NA,NA,"NL-U1173108",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 08:59:53-03","NBC","NL-BOTANY","L.3735874","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Vásquez Chávez R; et al.","2008","02","09","Southern America","Peru",NA,NA,"Bosque primario sobre suelo arcilloso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3735874 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3735874",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM; Maas-van de Kamer H",NA,"Pasco",NA,"Dist. Huancabamba. Parque nacional Yanachaga-Chemillen, sector Tunqui.","-75.508611","-10.276389","NL-L3735874",NA,NA,NA,NA,NA,NA,"-75.508611","-10.276389",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 08:59:53-03","NBC","NL-BOTANY","L.3735893","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Granville J-J de; Aliker L; Sarthou C","2002","07","26","Southern America","French Guiana",NA,NA,"Sous bois des fourrés. Grande savane-roche du sud-est sur pente.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3735893 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3735893",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Crozier F; Aliker L",NA,NA,NA,"Mont Saint-Marcel, zone sud-est du Massif. 300m. Fourre isolé de savane-roche.","-53.005556","2.383333","NL-L3735893",NA,NA,NA,NA,NA,NA,"-53.005556","2.383333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 08:59:53-03","NBC","NL-BOTANY","L.3735910","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Evans R","2001","06","30","Southern America","Surinam",NA,NA,"Low primary forest (canopy ca. 10 m tall), with understorey dominated by Cluisia sp, the usually terrestetrial Philodendron insigne Schott, and a large terrestrial bromeliad (leaves ca. 2 m long).<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3735910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3735910",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM; Maas-van de Kamer H",NA,"Sipaliwini",NA,"Summit of Tafelberg. ALong trail from airplane crash site to Arrowhead Basin, ca. 200m SW of Augustus creek.","-56.183333","3.911111","NL-L3735910",NA,NA,NA,NA,NA,NA,"-56.183333","3.911111",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 08:59:53-03","NBC","NL-BOTANY","L.4311379","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Gomes LA; et al.","2011","09","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4311379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4311379",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,"Sergipe",NA,"Santa Luzia do Itanhi, RPPN Mata do Castro: Interior de mata MAta Atlantica.","-37.419722","-11.395","NL-L4311379",NA,NA,NA,NA,NA,NA,"-37.419722","-11.395",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173030","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Fuentes Claros AF; Bascopé F; Villanueva M; Alvares R","2002","06","25","Southern America","Bolivia",NA,NA,"Bosque yungueno termo-mesotropical pluviestacional húmedo; con Podocarpus oleifolius, Melastomataceae spp y Lauraceae spp. En orilla de arroyo con suelos fangosos.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173030 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173030",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM; Maas-van de Kamer H",NA,"La Paz",NA,"La Paz: Franz Tamayo. Parque Nacional Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas.","-68.232778","-14.5","NL-U1173030",NA,NA,NA,NA,NA,NA,"-68.232778","-14.5",NA,"Magnoliopsidae","U 0227299",NA,NA,NA,NA
"51","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173031","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Miranda T; Maldonado Goyzueta CB; Canqui F","2002","03","12","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173031 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173031",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM; Maas-van de Kamer H",NA,"La Paz",NA,"La Paz: Franz Tamayo, Senda Apolo-San José de Uchupiamonas, entre cima de Huacataya y arroyo Huacataya.","-68.306556","-14.523083","NL-U1173031",NA,NA,NA,NA,NA,NA,"-68.306556","-14.523083",NA,"Magnoliopsidae","U 0227300",NA,NA,NA,NA
"52","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173032","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Fuchs HP","1967","02","19","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173032",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM; Maas-van de Kamer H",NA,"Chocó",NA,"Chocó, Rio Baudó",NA,NA,"NL-U1173032",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0227359",NA,NA,NA,NA
"53","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173033","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Vásquez Chávez R; Campos J; Calatayud G; Huamán M; Cordova B","2000","11","11","Southern America","Peru",NA,NA,"Bosque primario, suelo cubierto con una capa de raíces y hojarasca.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173033 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173033",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM; Maas-van de Kamer H",NA,"Cajamarca",NA,"Cajamarca: San Ignacio. San José de Lourdes. Base del Cerro El Parco.","-78.891667","-5.077222","NL-U1173033",NA,NA,NA,NA,NA,NA,"-78.891667","-5.077222",NA,"Magnoliopsidae","U 0183783",NA,NA,NA,NA
"54","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173034","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Davidse G; González AC","1978","02","17","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173034",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,"Apure",NA,"APURE: Distrito Pedro Camejo, along the Río Meta at Fundo El Algarrobo, 22 airline km WNW of Buena Vista, caño 2-3 km N of Isla Algarrobo. Gallery forest along cano with Mauritia palms. In shade on forest floor.","-68.783333","6.183333","NL-U1173034",NA,NA,NA,NA,NA,NA,"-68.783333","6.183333",NA,"Magnoliopsidae","U 0118965",NA,NA,NA,NA
"55","2020-02-08 08:59:53-03","NBC","NL-BOTANY","L.3735899","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Maas PJM; et al.","2009","05","08","Southern America","Brazil",NA,NA,"Open, periodically inundated vegetation with Euterpe oleracea.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3735899 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3735899",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM",NA,"Espírito Santo",NA,"Linhares, Reserva do Vale de Rio Doce, Aceiro com Powar de frutas, Talhao 28, margin of lake.","-40","-19","NL-L3735899",NA,NA,NA,NA,NA,NA,"-40.0","-19.0",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173036","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Dulmen A van; Matapi N","1990","01","17","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173036 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173036",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Rio Caqueta, Araracuara rastrojo inundable 20 anos.",NA,NA,"NL-U1173036",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173114","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Maas PJM; Maas-van de Kamer H","1977","08","09","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173114 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173114",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM",NA,"North West District",NA,NA,NA,NA,"NL-U1173114",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118928",NA,NA,NA,NA
"58","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173037","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Zarucchi JL; Barbosa CE","1986","03","12","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173037",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"VICHIDA: Parque Nacional Natural 'El Tuparro', La Linea Roja, just south of Rio Tomo, open savanna and wooded edge of small stream.","-68.533333","5.533333","NL-U1173037",NA,NA,NA,NA,NA,NA,"-68.533333","5.533333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173038","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Werff HH van der; Vásquez Chávez R; Jaramillo N","1988","08","11","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173038 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173038",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Dept. LORETO: Prov. Requena. Swampy forest along creeks, dominated by palms (aguajal) and forest on sandy soil. Near base of trees in very wet aguajal.",NA,NA,"NL-U1173038",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173039","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Maas PJM; Steyermark JA","1980","11","08","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173039 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173039",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Amazonas, Salto Yutajé, rocky vegetation around falls.",NA,NA,"NL-U1173039",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173040","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Maas PJM; et al.","1986","06","05","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173040 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173040",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Nariño, Mun. Espriella, to 5 km W of CONIF field station (ca. 45 km SE of Tumaco); forest.",NA,NA,"NL-U1173040",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173041","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Castillo A","1986","08","11","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173041 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173041",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Territoro Federal Amazonas: Depto. de Atures. Puerto Ayacucho. Bosque húmedo del Río Cataniapo entre Saramasota y San Pedro de Cataniapo.","-67.416667","6.416667","NL-U1173041",NA,NA,NA,NA,NA,NA,"-67.416667","6.416667",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173042","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Davidse G; González AC","1978","02","17","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173042 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173042",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,"Apure",NA,"APURE: Distrito Pedro Camejo, along the Río Meta at Fundo El Algarrobo, 22 airline km WNW of Buena Vista, caño 2-3 km N of Isla Algarrobo. Gallery forest along cano with Mauritia palms. In shade on forest floor.","-68.783333","6.183333","NL-U1173042",NA,NA,NA,NA,NA,NA,"-68.783333","6.183333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173043","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Schultes RE; Cabrera I","1951","06","21","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173043 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173043",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"COLOMBIANAE. Amazonas-Vaupés. Rio Apaporis: entre el rio Pacos y el rio Kananari. Soratama.",NA,NA,"NL-U1173043",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173044","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Schultes RE; Baker RED; Cabrera I","1952","10","24","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173044 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173044",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Vaupés: Río NEgro: San Felipe and vicinity (below confl. of Río Guanía and Río Casiquiare.","-67","1.833333","NL-U1173044",NA,NA,NA,NA,NA,NA,"-67.0","1.833333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173045","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Gentry AH; Revilla J","1976","07","09","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173045 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173045",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Loreto. Near Base Araguana, upper Río Mazán, ca. due N of Santa Maria de Nanay. Non-inundated forest.",NA,NA,"NL-U1173045",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173046","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Liesner RL","1980","01","22","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173046",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Terr. Fed. Amazonas. 5-3 m NE and E of San Carlos de Rio Negro; N of airstrip.","-67.05","1.85","NL-U1173046",NA,NA,NA,NA,NA,NA,"-67.05","1.85",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173047","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Liesner RL","1977","11","11","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173047",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Terr. Fed. Amazonas. Bana (scrubby forest) on white sand podzolic soil and adjacent transitional area forest. IVIC Study area 4 km E of San Carlos de Rio Negro.","-67.066667","1.933333","NL-U1173047",NA,NA,NA,NA,NA,NA,"-67.066667","1.933333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173103","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Maas PJM; Maas-van de Kamer H; Merckx V; Moonen J; Schols P","2005","08","06","Southern America","French Guiana",NA,NA,"Wet place on rock.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173103",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM",NA,"Cayenne",NA,"Roche la Virginie.","-52.152217","4.19685","NL-U1173103",NA,NA,NA,NA,NA,NA,"-52.152217","4.19685",NA,"Magnoliopsidae","U 0238593",NA,NA,NA,NA
"70","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173104","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Maas PJM; Maas-van de Kamer H; Merckx V; Moonen J","2005","08","18","Southern America","Guyana",NA,NA,"Mora forest on pale brown sand.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173104",NA,"Dioscoreales","(Nutt.) Barnhart ex Small","Maas PJM",NA,NA,NA,"8 Mile Bridge, 8 miles from Iwokrama on Iwokrama - Lethem road.","-58.758378","4.568314","NL-U1173104",NA,NA,NA,NA,NA,NA,"-58.758378","4.568314",NA,"Magnoliopsidae","U 0238566",NA,NA,NA,NA
"71","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173118","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Prance GT; et al.","1971","10","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173118 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173118",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"Brazilian Amazônia. Basin of Rio Negro. Rio Uneiuxi, 200-300km above mouth. Savanna forest.",NA,NA,"NL-U1173118",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173129","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Hatschbach GG; Haas JH de","1957","01","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173129",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"BRASILIAE AUSTRALIS. Est. Paraná. Serro do Mar, upstreams of old road Curitiba-Morretes along Rio do Corvo in wood.",NA,NA,"NL-U1173129",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173133","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Zarucchi JL","1983","07","06","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173133 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173133",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"AMAZONICA. On forest floor in old secondary growth. AMAZONAS: Mun. de Axinim, along Rio Abacaxis, vicinity of Terra Preta.","-58.666667","-4.333333","NL-U1173133",NA,NA,NA,NA,NA,NA,"-58.666667","-4.333333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173134","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Alencar L","1979","06","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173134 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173134",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"AMAZONAS, BRAZIL. Along the Rio Negro between Manaus and São Gabriel. Capoeirão, na margem de igapó, Erva saprófita, branco amarelada de 10 cm.",NA,NA,"NL-U1173134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 08:59:53-03","NBC","NL-BOTANY","U.1173139","PreservedSpecimen","Plantae","Burmanniaceae","Apteria","aphylla","Apteria aphylla","Windisch PG","1978","05","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1173139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1173139",NA,"Dioscoreales","(Nutt.) Barnhart ex Small",NA,NA,NA,NA,"BRASILIENSIS. MATO GROSSO: Serra Ricardo Franco, terrestre no cerrado de encosta. Baixa de rocha.","-60","-15","NL-U1173139",NA,NA,NA,NA,NA,NA,"-60.0","-15.0",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
