"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"435","2020-06-17 15:25:19-03","UNESP-RC","HRCB","8428","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Dra. G. M. Barroso",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
"436","2020-06-17 15:25:19-03","UNESP-RC","HRCB","9653","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Dra. G. M. Barroso",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
"437","2020-06-17 15:25:19-03","UNESP-RC","HRCB","9709","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Dra. G. M. Barroso",NA,NA,NA,"Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
"438","2020-06-17 15:25:19-03","UNESP-RC","HRCB","9830","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Dra. G. M. Barroso",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba",NA,"34265","auto",NA,NA,NA,NA
"439","2020-06-17 15:25:19-03","UNESP-RC","HRCB","42462","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Ressel, K.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba - Parque Estadual da Serra do Mar",NA,"34265","auto",NA,NA,NA,NA
"440","2017-11-24 14:11:45-02","UFLA","ESAL","22107","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Marcus Sobral",NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas","-46.3367004394531","-22.028600692749",NA,NA,NA,NA,"s.n.","1","1","árvore; 10, m; ;",NA,NA,NA,NA,"Pião",NA,"29392","auto",NA,NA,NA,NA
"441","2017-11-24 14:11:45-02","UFLA","ESAL","22106","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Marcus Sobral",NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas","-46.3367004394531","-22.028600692749",NA,NA,NA,NA,"s.n.","1","1","; 12, m; ;",NA,NA,NA,NA,"Ventania",NA,"29392","auto",NA,NA,NA,NA
"442","2017-11-24 14:11:45-02","UFLA","ESAL","22256","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Domingos, DQ",NA,NA,NA,"Domingos, DQ; Mourão, BC",NA,NA,NA,"Brasil","Minas Gerais","Monte Verde",NA,NA,NA,NA,NA,NA,"548",NA,NA,"arbusto; 40cm; ;",NA,NA,NA,NA,"Camanducaia, platô",NA,NA,NA,NA,NA,NA,NA
"443","2017-11-24 14:11:45-02","UFLA","ESAL","22258","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Domingos, DQ",NA,NA,NA,"Domingos, DQ; Mourão, BC",NA,NA,NA,"Brasil","Minas Gerais","Monte Verde",NA,NA,NA,NA,NA,NA,"490",NA,NA,"arbusto; 40cm; ;",NA,NA,NA,NA,"Camanducaia, ponto mais alto da pedra partida",NA,NA,NA,NA,NA,NA,NA
"444","2017-11-24 14:11:45-02","UFLA","ESAL","14603","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Conquista","-47.5416984558105","-19.9372005462646",NA,NA,NA,NA,"s.n.","5","5","árvore; 7,0; ;; floresta",NA,NA,NA,NA,"Mata da Mandioca",NA,"30156","auto",NA,NA,NA,NA
"445","2017-11-24 14:11:45-02","UFLA","ESAL","14956","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Martinho Campos","-45.2369003295898","-19.3316993713379",NA,NA,NA,NA,"s.n.","5","5","árvore; 9,0; ;; floresta",NA,NA,NA,NA,"Mata do Rio Picão",NA,"32568","auto",NA,NA,NA,NA
"446","2017-11-24 14:11:45-02","UFLA","ESAL","20664","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Marcus Sobral",NA,NA,NA,"Silva, AC; Van den Berg, E",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"s.n.",NA,NA,"árvore; 9, m; ;; floresta",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA
"447","2019-12-19 11:19:50-03","UFG","UFG","13041","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Abruzzi, M.L.A.",NA,NA,NA,"Abruzzi, M.L.","1982","07","15","Brasil","Rio Grande do Sul","São Jerônimo","-51.7221984863281","-29.9591999053955",NA,NA,"UFG0013041","UFG0013041","744",NA,NA,NA,NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA
"448","2020-11-18 11:41:00-03","UERJ","HRJ","11652","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011602",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Ilha Grande.",NA,"32988","auto",NA,NA,NA,NA
"449","2020-11-18 11:49:54-03","UERJ","HRJ","12977","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"MANÃO, C.Y#?#G.; SILVA NETO, S.J.; MAIOLI, V.A.; OLIVEIRA, C.A.L.; SILVA, W. & CORTES, E.","2009","07","20","Brasil","Angra dos Reis","Ilha Grande","-44.18","-23.1775","44º10'48''W","23º10'39''S","HRJ00012996",NA,"925",NA,NA,"Árvore com 6,5 m de altura, DAP = 6,37 cm localizada na Parcela 23 - indivíduo 896.",NA,NA,NA,NA,"Dois Rios, Trilha Barra Grande - Caxadaço (vertente Dois Rios).",NA,NA,NA,NA,NA,NA,NA
"450","2020-11-18 11:41:00-03","UERJ","HRJ","11390","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011390",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Ilha Grande.",NA,"32988","auto",NA,NA,NA,NA
"451","2021-02-09 10:13:37-03","UENF","HUENF","3037","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Souza, M.C.","2007","11","23","Rabelo, G.R.; Nascimento, M.T.","2003","09","30","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.2575","-21.778333","41º15'27''W","21º46'42''S","HUENF00003039",NA,"473","18","18",NA,NA,NA,NA,NA,"Mata do Mergulhão",NA,NA,NA,NA,NA,NA,NA
"452","2021-02-09 10:13:37-03","UENF","HUENF","6109","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Nascimento, M.T.","2003","07","23","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.2575","-21.778333","41º15'27''W","21º46'42''S","HUENF00006112",NA,"346","18","18","P3",NA,NA,NA,NA,"Mata do Mergulhão",NA,NA,NA,NA,NA,NA,NA
"453","2021-02-09 10:13:37-03","UENF","HUENF","6150","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Nascimento, M.T.","2003","09","04","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.2575","-21.778333","41º15'27''W","21º46'42''S","HUENF00006153",NA,"460","18","18","P4",NA,NA,NA,NA,"Mata do Mergulhão",NA,NA,NA,NA,NA,NA,NA
"454","2021-03-01 11:49:30-03","UFPE","UFP","710","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cam.","Legrand. D.","1960",NA,NA,"Ghatschbach","1960","10","06","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"UFP000710",NA,"729",NA,NA,"Arvoreta de flor alva, da mata.",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA
"455","2021-03-01 11:49:30-03","UFPE","UFP","24627","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cam.","Nilson, AD",NA,NA,NA,"Shilindwein, C","1990","04","04","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"UFP024627",NA,"s.n.",NA,NA,"Syn. Phyllocalyx speciosus (Camb.)Berg.; P. marginatus Berg.; P. limbatus Berg.; Eugenia caldensis Kiaerskou.; Mato ciliar, capoeiras, pastagens, vegetação rochosa.",NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA
"456","2020-09-12 05:00:02-03","US","US","1232230","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","macrocalyx","Calycorectes macrocalyx","Rusby",NA,NA,NA,NA,"H. H. Rusby","1921","9","12","Bolivia",NA,NA,NA,NA,NA,NA,"US00048580",NA,"666","914","914",NA,NA,"Myrtales","Isotype","South America - Neotropics","Bopi River.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"457","2020-09-12 05:00:02-03","US","US","3523174","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Holst, Bruce K.",NA,NA,NA,"M. J. Jansen-Jacobs, U. Raghoenandan, A. Grant, G. Ramharrakh, H. ter Steege & O. Bánki","2003","2","5","Suriname","Marowijne",NA,"-54.61","4.83",NA,NA,"US00943443",NA,"6554","500","550",NA,NA,"Myrtales",NA,"South America - Neotropics","Nassau Mts., Plateau C",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"458","2020-09-12 05:00:02-03","US","US","3251172","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"R. Callejas, S. Churchill, P. Acevedo-Rodriguez, C. Castaño & M. Escobar",NA,NA,NA,"Colombia","Antioquia",NA,NA,NA,NA,NA,"US03054710",NA,"2385","1150",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Mpio. de Sto. Domingo. Correg. Santiago. Sector La Negra, 9 km de Santiago.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"459","2020-09-12 05:00:02-03","US","US","1462073","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1929","8","29","Peru","Loreto",NA,NA,NA,NA,NA,"US03054714",NA,"28520","350","550",NA,NA,"Myrtales",NA,"South America - Neotropics","Dept. Loreto: Balsapuerto (lower Río Huallaga basin).",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"460","2020-09-12 05:00:02-03","US","US","1462074","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1929","8","29","Peru","Loreto",NA,NA,NA,NA,NA,"US03054713","US03054713_01","28523","350","550",NA,NA,"Myrtales",NA,"South America - Neotropics","Dept. Loreto: Balsapuerto (lower Río Huallaga basin).",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"461","2020-09-12 05:00:02-03","US","US","3474693","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Kawasaki, M. L.",NA,NA,NA,"S. A. Mori, C. A. Gracie, T. B. Croat, H. Maas van de Kamer, P. J. M. Maas, T. D. Pennington, D. Reed, J.-J. de Granville & G. Cremers","1993","2","13","French Guiana","Saül",NA,"-53.2","3.61",NA,NA,"US00872992",NA,"22970","250","350",NA,NA,"Myrtales",NA,"South America - Neotropics","Saül, vicinity of Eaux Claires, Sentier Botanique, past Crique Tortue",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"462","2020-09-12 05:00:02-03","US","US","3345198","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"C. A. Cid Ferreira","1987","10","8","Brazil","Amazonas","Barcelos","-63.5","-0.5",NA,NA,"US01898218","US01898218_01 US01898218_02","9286",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Boca do Rio Ararirá, margem direita do rio Negro.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"463","2020-09-12 05:00:02-03","US","US","3106574","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Holst, Bruce K.",NA,NA,NA,"J.-J. de Granville et al.","1986","12","14","French Guiana",NA,NA,"-52.06","4.58",NA,NA,"US00659886",NA,"9089","100",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Crique Solitaire, Montagne de Kaw, versant Nord, au niveau du PK 46",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"464","2020-09-12 05:00:02-03","US","US","2592850","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"A. Ducke","1943","4","8","Brazil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,"US01898222","US01898222_01 US01898222_02","1214",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Manáos, Picada Velha do Paredão.",NA,"138090","auto","Dicotyledonae",NA,NA,"1"
"465","2020-09-12 05:00:02-03","US","US","3539667","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Holst, Bruce K.",NA,NA,NA,"P. Acevedo-Rodriguez, C. Feuillet, J. Grimes & M.-F. Prévost","1992","4","23","French Guiana",NA,NA,NA,NA,NA,NA,"US00973582",NA,"4831",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Route de Belizon, Montagne Tortue, km 25.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"466","2020-09-12 05:00:02-03","US","US","3596847","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"L. O. A. Teixeira, A. Fife, K. McFarland, C. D. A. Mota & J. L. Santos","1982","5","19","Brazil","Rondônia","Ariquemes","-63.58","-10.58",NA,NA,"US01898220","US01898220_01 US01898220_02","604",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Mineração Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"467","2020-09-12 05:00:02-03","US","US","1832460","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"A. Ducke","1943","4","8","Brazil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,"US01898221","US01898221_01 US01898221_02","1214",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Picada Velha do Paredão",NA,"138090","auto","Dicotyledonae",NA,NA,"1"
"468","2020-09-12 05:00:02-03","US","US","3368188","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"D. Loubry","1989","1","4","French Guiana",NA,NA,"-52.7","4.05",NA,NA,NA,NA,"117",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Station des Nouragues, Bassin de l'Approuague, Arataye",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"469","2020-09-12 05:00:02-03","US","US","3350132","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Landrum, L. R.",NA,NA,NA,"J.-J. de Granville, L. Allorge, G. Cremers, A. .R. A. Görts-van Rijn & J. Kodjoed-Bonneton","1985","8","25","French Guiana",NA,NA,"-53.71","3.51",NA,NA,"US00659889",NA,"7805","650","700",NA,NA,"Myrtales",NA,"South America - Neotropics","Montagnes Bellevue de l'Inini, zone centrale",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"470","2020-09-12 05:00:02-03","US","US","3350128","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Landrum, L. R.",NA,NA,NA,"J.-J. de Granville, L. Allorge, G. Cremers, A. .R. A. Görts-van Rijn & J. Kodjoed-Bonneton","1985","8","28","French Guiana",NA,NA,"-53.71","3.51",NA,NA,"US00659888",NA,"7859","550",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Montagnes Bellevue de l'Inini, zone centrale",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"471","2020-09-12 05:00:02-03","US","US","3196628","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"M. Nee","1987","4","23","Brazil","Rondônia","Porto Velho","-63.62","-10.63",NA,NA,"US01898219","US01898219_01 US01898219_02","34996","300",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Forest on hill, ca 5km S of Campo Novo on road to old mining area at Balateiro.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"472","2020-09-12 05:00:02-03","US","US","3373898","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Holst, Bruce K.",NA,NA,NA,"R. Evans, R. Burnham & S. Koemar","1997","6","8","Suriname","Sipaliwini",NA,"-56.87","4.75",NA,NA,"US00618852",NA,"2712","50",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Blanche Marie Waterfall, vic., on Nickerie R.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"473","2020-09-12 05:00:02-03","US","US","3214737","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Holst, Bruce K.",NA,NA,NA,"C. H. L. Sastre, D. A. Bell & F. Crozier","1986","8","27","French Guiana",NA,NA,"-54.45","4.55",NA,NA,"US00659887","US00659887_01","8092",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Fleuve Maroni, Montagnes Françaises (Gaa Caba)",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"474","2020-09-12 05:00:02-03","US","US","2677783","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"A. Daniëls & F. P. Jonker","1959","8","27","Suriname",NA,NA,"-56.2","4.2",NA,NA,"US00659892",NA,"1021","500",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Grote Hendriktop, 400 m S of camp",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"475","2020-09-12 05:00:02-03","US","US","3271564","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Holst, Bruce K.",NA,NA,NA,"A. L. Weitzman","1987","8","20","French Guiana",NA,NA,"-54.1","3.31667",NA,NA,"US00660770","US00660770_01","238","140",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Maroni river, above mouth of Marouini river, island in river near Antecum Pata",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"476","2020-09-12 05:00:02-03","US","US","3373899","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Holst, Bruce K.",NA,NA,NA,"R. Evans, S. Koemar & U. Raghoenandan","1997","3","25","Suriname","Sipaliwini",NA,"-56.88","4.75",NA,NA,"US00618853",NA,"2673","50",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Blanche Marie Waterfall, vic., on Nickerie R.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"477","2020-09-12 05:00:02-03","US","US","3506787","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Kawasaki, M. L.",NA,NA,NA,"S. A. Mori & J. J. Pipoly","1983","4","12","French Guiana",NA,NA,"-53.2","3.61",NA,NA,"US00917625",NA,"15588","200","400",NA,NA,"Myrtales",NA,"South America - Neotropics","Saül, Monts La Fumée, La Fumée Oeste",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"478","2020-09-12 05:00:02-03","US","US","3218422","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Kawasaki, M. L.",NA,NA,NA,"S. A. Mori & C. A. Gracie","1988","6","9","French Guiana",NA,NA,"-53.2","3.61",NA,NA,"US00659885",NA,"18839","250",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Saül, La Fumée Mountain Trail",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"479","2020-09-12 05:00:02-03","US","US","1459937","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"Ll. Williams","1939","1","11","Venezuela","Aragua",NA,NA,NA,NA,NA,"US03054711",NA,"11075","900",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Al lado de la carretera Km. 29, P. N.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"480","2020-09-12 05:00:02-03","US","US","1950162","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","McVaugh, R.",NA,NA,NA,"B. Maguire","1944","9","8","Suriname",NA,NA,"-56.2","3.91",NA,NA,"US00659894",NA,"24665",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Tafelberg (Table Mountain), North Ridge Cascade",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"481","2020-09-12 05:00:02-03","US","US","2678081","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","McVaugh, R.",NA,NA,NA,"R. S. Cowan & T. R. Soderstrom","1962","3","15","Guyana","Potaro-Siparuni",NA,"-59.5","5.18",NA,NA,"US00659891",NA,"2209","427",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Kaieteur Plateau, Mure-mure Creek to ca. 3 mi. above mouth",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"482","2020-09-12 05:00:02-03","US","US","1462069","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1929","8","29","Peru","Loreto",NA,NA,NA,NA,NA,"US03054715",NA,"28514","350","550",NA,NA,"Myrtales",NA,"South America - Neotropics","Dept. Loreto: Balsapuerto (lower Río Huallaga basin).",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"483","2020-09-12 05:00:02-03","US","US","3440743","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Holst, Bruce K.",NA,NA,NA,"H. D. Clarke, R. Williams & C. Perry","1998","9","8","Guyana","U. Takutu-U. Essequibo",NA,"-58.9464","1.38639",NA,NA,"US00742425","US00742425_01","7605","245",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Acarai Mts., 4 km S of Sipu River, area near camp at base of Acarai Mts.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"484","2020-09-12 05:00:02-03","US","US","1741500","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"H. F. Pittier","1937","4","2","Venezuela",NA,NA,NA,NA,NA,NA,"US03054712",NA,"13956","800",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Selvas nubladas del valle de Ocumare.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"485","2020-09-12 05:00:02-03","US","US","3646716","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Richard, H.",NA,NA,NA,"H. Richard & J. Ateni","1910","9","19","French Guiana",NA,NA,"-54.4","4.45",NA,NA,"US01122504",NA,"380","510",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Montagnes Francaises, Bassin du Maroni",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"486","2020-09-12 05:00:02-03","US","US","2548906","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","McVaugh, R.",NA,NA,NA,"B. Maguire","1955","3","12","Suriname",NA,NA,NA,NA,NA,NA,"US00659893","US00659893_01","40800",NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Nassau Mts., Marowijne R., Plateau C, between pits 8-9",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"487","2020-09-12 05:00:02-03","US","US","1462067","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1929","8","29","Peru","Loreto",NA,NA,NA,NA,NA,"US03054716","US03054716_01","28512","350","550",NA,NA,"Myrtales",NA,"South America - Neotropics","Dept. Loreto: Balsapuerto (lower Río Huallaga basin).",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"488","2020-09-12 05:00:02-03","US","US","3356076","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Smith, S. F., (US), NMNH",NA,NA,NA,"P. Acevedo-Rodriguez, D. A. Bell, K. B. Rankin & S. F. Smith","1997","1","28","Peru","Cusco","Cuzco","-72.7789","-11.8633",NA,NA,"US00594266",NA,"9244","469",NA,NA,NA,"Myrtales",NA,"South America - Neotropics","Districto Camisea, Campamento Armihuari, Camimisea Production Unit. Surrounding camp.",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
