"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","individualCount","fieldNumber","infraspecificEpithet","typeStatus","relatedCatalogItem","previousCatalogNumber"
"397","2013-01-28 05:13:00-02","MO","MOBOT","2441658","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl","Barboza, G. E.",NA,NA,NA,"Andres E. Johnson","2001","6","23","Argentina","Misiones","General Manuel Belgrano","Parque Fundación Vida Silvestre Urugua-í, Arroyo Urugua-í",NA,NA,NA,NA,NA,NA,NA,"Johnson 878","275.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"398","2011-02-19 16:04:00-02","MO","MOBOT","2515860","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl",NA,NA,NA,NA,"Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","1993","3","23","Paraguay","Caazapá",NA,"Yataity, 46 Km NE de Yuty","-56.08333","-26.36666",NA,NA,NA,NA,NA,"Schinini Cacace 27771","130.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"399","2015-08-12 05:58:00-03","MO","MOBOT","2636381","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl",NA,NA,NA,NA,"H. Balslev","1982","8","18","Ecuador","Napo",NA,"Mision Pompeya 50 km al E of Coca. Disturbed vegetation near houses next to the river in tropical rainforest. Informants: Padre Juan Santos Ortiz de Villalba and Santos Dea.","-76.71666","-0.46666",NA,NA,NA,NA,NA,"Balslev 2797","200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"400","2015-08-12 05:58:00-03","MO","MOBOT","2636527","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl",NA,NA,NA,NA,"H. Balslev","1982","8","20","Ecuador","Napo",NA,"Southern shore of Río Napo a few km below Itaya. Garden of native house and surrounding tropical rainforest. Etnobotanic information given by Sr. Antonio Coquinche and translated by licenciado Santos Dea from Pompeya mission.","-76.55","-0.46666",NA,NA,NA,NA,NA,"Balslev 2887","200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","2920849","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl","Tom E. Lockwood",NA,NA,NA,"Émile Hassler","1913","12",NA,"Paraguay",NA,NA,"In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,"Hassler 12413",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"402","2009-05-15 13:24:00-03","MO","MOBOT","2921011","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl","Tom E. Lockwood",NA,NA,NA,"Pedro Jörgensen","1931","6",NA,"Paraguay","Guairá",NA,"In hedges and on creeks. Villa Rica.",NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4371",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-02-19 04:30:00-03","MO","MOBOT","2921066","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl","Tom E. Lockwood",NA,NA,NA,"C.F.P. Martius","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martius 706",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"404","2009-08-23 08:16:00-03","MO","MOBOT","2922683","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl",NA,NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry","1982","2","7","Ecuador","Cotopaxi",NA,"Tenefuerste. Rio Pilalo, km 52-53 Quevado, Latacunga.","-79.06666","-0.9",NA,NA,NA,NA,NA,"Dodson 12314","750.00000000","1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","3329856","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl","Foster's 1958 catalog notes file",NA,NA,NA,"Mulford Expedition",NA,NA,NA,"Bolivia",NA,NA,"without data",NA,NA,NA,NA,NA,NA,NA,"Mulford Expedition 1098A",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","3375041","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl","Foster's 1958 catalog notes file",NA,NA,NA,"Orland E. White","1921","11","29","Bolivia",NA,NA,"Rurrenabaque",NA,NA,NA,NA,NA,NA,NA,"White 1098","304.80000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","3375106","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl","Foster's 1958 catalog notes file",NA,NA,NA,"Robert S. Williams","1902","7",NA,"Bolivia",NA,NA,"Tumupasa",NA,NA,NA,NA,NA,NA,NA,"Williams 593","548.64000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"408","2011-06-18 05:22:00-03","MO","MOBOT","463567","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl","T. Plowman",NA,NA,NA,"John S. Brandbyge|Eduardo Asanza C.","1980","6","27","Ecuador","Morona-Santiago",NA,"Pumpuentza. Semicultivated areas near the village.","-77.33333","-2.41666",NA,NA,NA,NA,NA,"Brandbyge 32285","250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"409","2008-11-19 13:42:00-02","MO","MOBOT","932573","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl",NA,NA,NA,NA,"Brent Berlin","1972","12","4","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Kayamas Creek, flowing into Rio Cenepa from south, ca. 5 km from north of confluence of Rio Huampami and Rio Cenepa.","-78.1927777","-4.4566667",NA,NA,NA,NA,NA,"Berlin 458","213.36000000","243.84000000",NA,NA,NA,NA,"South America",NA,NA,"5","46",NA,NA,NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","945707","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl",NA,NA,NA,NA,"Rubio Kayap","1973","4","17","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Quebrada Kayamas, Rio Cenepa. Monte.",NA,NA,NA,NA,NA,NA,NA,"Kayap 656","249.93600000",NA,NA,NA,NA,NA,"South America",NA,NA,"5","48",NA,NA,NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","946256","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl",NA,NA,NA,NA,"Rubio Kayap","1974","7","15","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Quebrada Nahem. Monte.","-78.18333","-4.43333",NA,NA,NA,NA,NA,"Kayap 1080","237.74400000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"69",NA,NA,NA,NA
"412","2018-11-27 04:33:00-02","MO","MOBOT","100974540","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & J. Presl","M. Cueva (HOXA)",NA,NA,NA,"Smith, Stacy|M.A. Cueva|Ramon, D.|Segundo Leiva G.","2013","10","20","Peru","Pasco","Oxapampa","Distrito Huancabamba, Ruta Oxapampa-Huancabamba. Grapanazu. A lado de la carretera, cerca de una casa.","-75.47","-10.4786111",NA,NA,NA,NA,NA,"Smith 549","1826.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"413","2018-08-07 04:12:00-03","MO","MOBOT","100832873","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Sweet","R. Gonto",NA,NA,NA,"Reina Gonto|Ángel Fernández","2014","8","3","Venezuela","Miranda","Los Salias","Carretera Panamericana, km 11. Altos de Pipe. Instituto Venezolano de Investigaciones Científicas (IVIC). Alrededores del Centro de Biofísica y Bioquímica (CBB).","-66.9777778","10.3983333",NA,NA,NA,NA,NA,"Gonto 05850","1657.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"414","2011-06-09 17:21:00-03","MO","MOBOT","463576","PreservedSpecimen","Plantae","Solanaceae","Brugmansia","suaveolens","Brugmansia suaveolens","(Humb. & Bonpl. ex Willd.) Bercht. & C. Presl","T. Plowman",NA,NA,NA,"John S. Brandbyge|et al.","1980","8","7","Ecuador","Napo",NA,"San Pablo de los Secoyas. Río Wai si ayá, a small northern tributary to Río Aguarico. A small path going in the direction S-SE. Partly inundated forest with many palms.","-76.35","-0.25",NA,NA,NA,NA,NA,"Brandbyge 32623","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"415","2014-02-06 08:29:00-02","MO","MOBOT","2920782","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Per Dusén","1915","1","6","Brazil","Paraná","Jaguariaíva","Jaguariahyva, in silva prim. ad ripam flum.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"Dusén 16290",NA,NA,"44368","auto",NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","2933951","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"* REVIEIRA","1986","1","22","Brazil","Distrito Federal",NA,"Sain-Parque Rural - Cenargen/Embrapa Colecao de plantas medicinais. Cultivo. Terreno cultivado - latossolo vermelho amarelo. Plano. Comum. Material procedente da sqn 216 - bloco h coletado pela dra. Maria Joaquina.","-43.0009056","-15.0004822",NA,NA,NA,NA,NA,"REVIEIRA 83","1100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"417","2014-02-10 15:07:00-02","MO","MOBOT","2921099","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Dominique Irvine","1983","12","27","Ecuador","Napo",NA,"San Jose de Payamino 40 km. W of Coca. Tropical rainforest.","-77.3333333","0.5",NA,NA,NA,NA,NA,"Irvine 528","300.00000000","600.00000000",NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"418","2020-05-27 04:37:00-03","MO","MOBOT","1966330","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee (NY)",NA,NA,NA,"Moises Mendoza|R.N. Ledezma","2002","3","2","Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz, Ciudad de Santa Cruz, radical 27, calle rió negro, pasando tres cuadras del cuarto anillo, Vivero Carlitos.","-63.17138","-21.87805",NA,NA,NA,NA,NA,"Mendoza 168","612.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"419","2014-02-06 08:36:00-02","MO","MOBOT","2922023","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Ladislau A. Skorupa","1987","10","1","Brazil","Distrito Federal","Brasília","Colecao de plantas medicinais do cenargen. Solo de Cerrado cultivado. Latossolo vermelho amarelo. Plano.","-48","-15.0833333",NA,NA,NA,NA,NA,"Skorupa 237","1050.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"420","2014-02-10 16:27:00-02","MO","MOBOT","2382738","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Angela Herrera|W. Guerrero","2004","5","12","Ecuador","Orellana","Loreto","Comunidad Shuar Tiguano. Al sur del Coca por la vía al Pindo, Bloque 14 (ENCAN), en el km 45 vía a los Pozos Hormiguero. Bosque muy húmedo tropical. Bosque intervenido. Suelo arcilloso amarillento. Proyecto Etnobotánico del Herbario Nacional, financiado por Missouri Botanical Garden (MO).","-76.7819445","-0.7494444",NA,NA,NA,NA,NA,"Herrera 298","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"4",NA,NA,NA,NA,NA
"421","2014-01-26 15:12:00-02","MO","MOBOT","100430250","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee (MO)",NA,NA,NA,"José L. Fernández-Alonso|et al.","1986","3","13","Colombia","Meta","Restrepo","Vereda El Carey, Caño Agua Dulce.",NA,NA,NA,NA,NA,NA,NA,"Fernández-Alonso 5634","450.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"422","2017-01-18 14:07:00-02","MO","MOBOT","100486110","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M.Nee",NA,NA,NA,"Luzmila Arroyo P.|Y. Inturias|G.A. Parada|M. Betancur|M. Huanca|H. Fernandez|C. Roth|M.T. Martinez","2012","4","1","Bolivia","Santa Cruz","Vallegrande","Comunidad Plan Sitano.","-63.9569444","-18.8627778",NA,NA,NA,NA,NA,"Arroyo Padilla 6638","1366.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"1","12-18",NA,NA,NA,NA
"423","2014-09-17 11:15:00-03","MO","MOBOT","100743034","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.",NA,NA,NA,NA,"Rosa Guaglianone|I. Casabona|et al.","1976","11","18","Argentina","Corrientes","Ituzaingó","Isla Apipé Grande, Río Paraná. Pto San Antonio.","-56.7333333","-27.7236111",NA,NA,NA,NA,NA,"Guaglianone 156",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","1204558","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee (NY)",NA,NA,NA,"Isabel Basualdo","1987","7","10","Paraguay","Central",NA,"Cultivado en el Jardin de Aclimatacion de la Seccion Botánica. San Lorenzo Fac, de Ciencias Quimicas.",NA,NA,NA,NA,NA,NA,NA,"Basualdo 1129",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","1204598","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee (NY)",NA,NA,NA,"Eugenia Bordas","1979","9","12","Paraguay","Paraguarí",NA,"Parque Naqional Ywykui.",NA,NA,NA,NA,NA,NA,NA,"Bordas 1098",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","1204887","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee (NY)",NA,NA,NA,"Nélida Soria","1988","12","14","Paraguay","Guairá",NA,"Tororo; Arroyo Polilla.","-56.25","-25.91666",NA,NA,NA,NA,NA,"Soria Rey 2806",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"427","2014-09-08 13:19:00-03","MO","MOBOT","1236878","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee (MO)",NA,NA,NA,"F. Cornejo|A. Balarezo","1997","9","19","Peru","Puno","Carabaya","Plano.","-69.96666","-13.4",NA,NA,NA,NA,NA,"Cornejo Valverde 3267","370.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"2","63",NA,NA,NA,NA
"428","2014-09-08 13:21:00-03","MO","MOBOT","1239075","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee (MO)",NA,NA,NA,"Sánchez","1997","11","11","Peru","Amazonas","Bagua","Dtto. Imaza, Comunidad de Duship. Bosque secundario (Chacra).","-78.33833","-5.03083",NA,NA,NA,NA,NA,"Sánchez 060","350.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"7",NA,NA,NA,NA,NA
"429","2014-01-30 17:23:00-02","MO","MOBOT","1440755","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","1990","11","30","Bolivia","Santa Cruz","Nuflo de Chavez","Along Rio Quizer, at new bridge being constructed on road from San Ramo to San Javier. Thickets along disturbed edge, with Ricinus communis, Bixa cf. orellana.","-62.4833333","-16.4833333",NA,NA,NA,NA,NA,"Nee 40071","250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","1523622","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nee 31603","140.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"431","2014-01-30 17:21:00-02","MO","MOBOT","1530330","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","1985","9","28","Bolivia","La Paz","Sud Yungas","2 km N of center of Chulumani, along road to Irupana. Slopes, originally with humid montane forest, now disturbed and mostly planted to coffee and other crops.","-67.5166667","-16.3833333",NA,NA,NA,NA,NA,"Nee 32012","1800.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"432","2014-01-30 17:24:00-02","MO","MOBOT","1531014","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,"Nee 37131","420.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"433","2014-04-08 08:55:00-03","MO","MOBOT","1531736","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Michael H. Nee","1988","1","21","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboro, along Rio Saguayo, 1 km NE of entrance into first Andean foothills. Tropical evergreen forest on slopes.","-63.7166667","-17.65",NA,NA,NA,NA,NA,"Nee 36035","400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"434","2008-05-27 22:02:00-03","MO","MOBOT","1535364","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nee 31315","125.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"435","2008-05-27 22:02:00-03","MO","MOBOT","1723555","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","I.Vargas, 94",NA,NA,NA,"Israel G. Vargas C.","1997","2","20","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vargas Caballero 1969",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"436","2011-06-09 17:46:00-03","MO","MOBOT","1723567","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","I. G. Vargas '92",NA,NA,NA,"Israel G. Vargas C.","1994","11","4","Bolivia","Santa Cruz","Vallegrande","Huasacañada, 5 km al S de la ciudad de Vallegrande. vegetación natural en los cercos que dividen los terrenos cultivados y algunos barbechos abandonados, en general muy alterado.","-64.08527","-18.51805",NA,NA,NA,NA,NA,"Vargas Caballero 793","2050.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"437","2011-06-09 17:46:00-03","MO","MOBOT","1723573","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","I. G. Vargas '92; M. Nee '96",NA,NA,NA,"Israel G. Vargas C.","1995","1","5","Bolivia","Santa Cruz","Vallegrande","Huasacañada, 5 Km al S de la ciudad de Vallegrande. vegetación natural muy disturbada, remanente en las cercas al margen de terrenos cultivados y algunas quebradas.","-64.08555","-18.51805",NA,NA,NA,NA,NA,"Vargas Caballero 926","2050.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"438","2008-05-27 22:02:00-03","MO","MOBOT","1723580","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","I. G. Vargas '94; M. Nee '96",NA,NA,NA,"Israel G. Vargas C.|et al.","1993","2","19","Bolivia","Santa Cruz","Vallegrande","Huasacañada, 5 km al S de la ciudad de Vallegrande. vegetación natural muy intervenida, remanente en las cercas y los márgenes de terrenos cultivados.","-64.08333","-18.53333",NA,NA,NA,NA,NA,"Vargas Caballero 1969","2050.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"439","2008-05-27 22:02:00-03","MO","MOBOT","1723588","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","!M. Nee (NY)",NA,NA,NA,"Israel G. Vargas C.|et al.","1993","5","4","Bolivia","Santa Cruz","Florida","PARQUE NACIONAL AMBORÓ. Santa Rosa de Lima; alrededores del pueblo. vegetación natural muy disturbada, remanente en las cercas al márgen de terrenos cultivados y quebradas.","-64.23333","-17.88333",NA,NA,NA,NA,NA,"Vargas Caballero 2272","1600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"440","2014-01-26 15:45:00-02","MO","MOBOT","1726605","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee (MO)",NA,NA,NA,"* AD","1991","1","12","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AD 99103264",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"441","2011-10-22 04:57:00-02","MO","MOBOT","1880502","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee (NY)",NA,NA,NA,"Álvaro Cogollo P.","1980","11","20","Colombia","Antioquia","Medellín","Jardin Botanico de Medellin","-75.563321","6.270845",NA,NA,NA,NA,NA,"Cogollo Pacheco 15","1485.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"442","2014-01-26 15:11:00-02","MO","MOBOT","1881170","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee (MO)",NA,NA,NA,"Ramiro Fonnegra G.|Orlando Marulanda|Jairo Quiroz","1985","4","2","Colombia","Antioquia","Medellín","Ciudad Universitaria.",NA,NA,NA,NA,NA,NA,NA,"Fonnegra G. 1651",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1",NA,NA,NA,NA,NA
"443","2014-02-10 16:27:00-02","MO","MOBOT","2381632","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Lorena Carrillo|Diego Reyes","2004","3","30","Ecuador","Sucumbíos","Shushufindi","Etnia Kichwa, Comunidad Itaya. Cumbuniyacu, margen izquierdo, a 200 m de la carretera que conduce al Puerto Itaya. Bosque muy húmedo tropical. Bosque poco intervenido. Suelo arcilloso rojizo. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.5522222","-0.3738889",NA,NA,NA,NA,NA,"Carrillo 346","280.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"4",NA,NA,NA,NA,NA
"444","2014-02-10 16:27:00-02","MO","MOBOT","2382015","PreservedSpecimen","Plantae","Solanaceae","Datura","suaveolens","Datura suaveolens","Humb. & Bonpl. ex Willd.","M. Nee",NA,NA,NA,"Diego Reyes|Lorena Carrillo","2004","4","1","Ecuador","Sucumbíos","Shushufindi","Limoncocha. Comunidad Kichwa Itaya. Recinto San Pedro Capucuy a 20 Km del Punto de Control de Oxxy, vía principal a Puerto Itaya. Bosque muy húmedo tropical. Bosque poco intervenido. Suelo oxisol, rojo. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.5522222","-0.3738889",NA,NA,NA,NA,NA,"Reyes 433","280.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,"4",NA,NA,NA,NA,NA
