"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","locality","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","fieldNumber","individualCount"
"42","2021-01-11 10:01:19-03","UNIVASF","HVASFW","342","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"A.C.P. Oliveira","2373","2013","América do Sul","Brasil",NA,"#","HVASFW000342",NA,"VPR Negreiros","A.C.P. Oliveira","01","30","Pernambuco","Salgueiro","-39.189222","-8.105194","458","458",NA,NA,"2013","01","30","-39.189222","-8.105194","U",NA,NA,NA
"43","2021-01-11 10:01:19-03","UNIVASF","HVASFW","88","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"A.P. Fontana","7","2010","América do Sul","Brasil",NA,"Árvore ca. 5 m alt. Flores e frutos ausentes. DNS 12.83cm. Cerne e alburno imperceptível, anéis de crescimento visíveis, Ritidoma ca. 9 mm, verde e rugoso. Madeira macia ao corte.","HVASFW000088",NA,"Lote 7. Atividades de supressão vegetal do PISF","A.P. Fontana","02","25","Paraíba","São José de Piranhas","-38.564111","-7.041889","473","473",NA,NA,"2010","08","11","-38.564111","-7.041889","U",NA,NA,NA
"44","2021-01-11 10:01:19-03","UNIVASF","HVASFW","387","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"F.F.S. Silva","738","2013","América do Sul","Brasil",NA,"Árvore ca. 5m alt. Flores e frutos ausentes.","HVASFW000387",NA,"VPR Pilões. Área de Supressão Vegetal (ASV) destinada à Irrigação","F.F.S. Silva","02","19","Pernambuco","Verdejante","-39.037167","-7.875167","515","515",NA,NA,"2013","02","19","-39.037167","-7.875167","U",NA,NA,NA
"45","2021-01-11 10:01:19-03","UNIVASF","HVASFW","149","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"J.R. Fabricante","16","2011","América do Sul","Brasil",NA,"#","HVASFW000149",NA,"Lote 10, Reservatório Copiti","J.R. Fabricante","05","18","Pernambuco","Custódia","-37.78475","-8.329783","510","510",NA,NA,"2011","06","03","-37.784750","-8.329783","U",NA,NA,NA
"46","2021-01-06 11:42:36-03","UFPI-MRV","HDELTA","5100","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Cerqueira, E.C.; Lemos, J.R.","229","2017",NA,"Brasil",NA,NA,"HDELTA005100",NA,"Sítio da Gurita","Cerqueira, E. C.","07","13","Piauí","Bom Princípio do Piauí","-41.6441993713379","-3.19082999229431",NA,NA,"22201","auto","2017","11","03",NA,NA,NA,NA,NA,NA
"47","2019-09-10 21:43:25-03","UNEMAT","TANG","5922","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Engels, ME; Meyer, TA; Silva, LS","5512","2017",NA,"Brasil",NA,NA,"TANG000005922",NA,"Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado.","Engels, ME","05","22","Mato Grosso","Itaúba","-55.443947","-10.9997","256","256",NA,NA,"2017","05","22","-55.443947","-10.9997",NA,NA,NA,NA
"48","2019-09-10 21:43:25-03","UNEMAT","TANG","5740","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A.Robyns",NA,"Bezerra, AS; Souza Neto, L; Lessa, JEL","101","2017",NA,"Brasil",NA,NA,"TANG000005740",NA,"Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado.","Bezerra, AS","05","25","Mato Grosso","Itaúba","-55.398033","-12.591878","263","263",NA,NA,"2017","05","25","-55.398033","-12.591878",NA,NA,NA,NA
"49","2019-11-19 15:43:32-03","UNEB","HUNEB","12993","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Carvalho, I.M.O.","102","2010",NA,"Brasil",NA,NA,"HUNEB0012993",NA,"Represa do Rio Aramari",NA,"06","28","Bahia","Aramari","-38.4991989135742","-12.0817003250122",NA,NA,"17170","auto",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"50","2021-03-30 12:44:01-03","EAO","IAN","130067","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., A.Juss. & Cambess.) Urb.",NA,"Irwin, HS; Souza, R","15090","1966","Southern America","Brasil",NA,"Shrub to ca. 1.25 m tall. Fruit olive-green. Occasional.","IAN130067",NA,"Serra do Morcêgo. occasional. cerrado, Córrego Estrema, ca. 40km NE of Formosa.","Robyns, A","04","20","Goiás",NA,NA,NA,"800","800",NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:44:01-03","EAO","IAN","143200","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., A.Juss. & Cambess.) Urb.",NA,"Pinheiro, GS; Carvalho, JFV","678","1974","Southern America","Brasil",NA,"Árvore de 2m de altura.","IAN143200",NA,"Estreito-Marabá, km 2.",NA,"04","09","Pará",NA,NA,NA,NA,NA,NA,NA,"1974","12",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:44:01-03","EAO","IAN","58951","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., A.Juss. & Cambess.) Urb.",NA,"Pires, JM; Black, GA","2531","1950","Southern America","Brasil",NA,"Arbusto com 1 metro de altura.","IAN058951",NA,"Campo.","Carvalho Sobrinho","06","01","Maranhão","Carolina","-47.4693984985352","-7.33277988433838",NA,NA,"99438","auto","2015","12",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-26 18:08:48-03","CPAN-UFMS","COR","2313","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Ratter, J. A.; Pott, A.; Pott, V. J. et alii",NA,"1987",NA,"Brasil",NA,"Árvore com 7 m de altura e 37 cm cbh. Habito: Árvore",NA,NA,"Fazenda Dr. Romeu. Transecto 7/2.",NA,"11","20","Mato Grosso do Sul","Corumbá","-57.65","-19.016667",NA,NA,NA,NA,NA,NA,NA,"57º39'0''W","19º1'0''S",NA,NA,NA,NA
"54","2020-11-26 18:08:48-03","CPAN-UFMS","COR","11890","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","3746","2005",NA,"Brasil",NA,"Árvore, 6 m de altura; 5 folíolos Habito: Árvore",NA,NA,"Fazenda Santa Laura",NA,"09","05","Mato Grosso do Sul","Bonito","-56.546111","-20.973333","433","433",NA,NA,NA,NA,NA,"56º32'46''W","20º58'24''S",NA,NA,NA,NA
"55","2020-11-26 18:08:48-03","CPAN-UFMS","COR","10784","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Damasceno Júnior, G.A.;Velasques, J.S.","3247","2002",NA,"Brasil",NA,"Fitossociologia 4278; Com Flor: creme Habito: árvore de 6m",NA,NA,"Fazenda São João. Mata decídua; litólico e rico em ferro; morro.","Damasceno-Junior, G.A.","12","05","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312","200","200","23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:19:44-03","UFBA","ALCB","95061","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Hobyns",NA,"Melo, E; Silva, BM; Guedes, ML; Gomes, FS","6953","2009","Southern America","Brasil",NA,"5 m alt. Folhas membranáceas. Frutos verdes.; na beira da estrada.",NA,NA,"Irecê, Estrada para Jussara","Melo, E","10","25","Bahia","São Gabriel","-41.942778","-11.165","770","770",NA,NA,"2009","10",NA,"-41.942778","-11.165",NA,NA,NA,NA
"57","2019-10-09 11:19:44-03","UFBA","ALCB","116163","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Hobyns",NA,"Guedes, ML; Costa, TF","22276","2014","Southern America","Brasil",NA,"totalmente desnuda. Frutos jovens vináceos.",NA,NA,"Fazenda Não me deixes.","Guedes, ML","08","15","Ceará","Quixadá","-39.015","-4.970833","189","189",NA,NA,"2014","08",NA,"-39.015","-4.970833",NA,NA,NA,NA
"58","2019-10-09 11:19:44-03","UFBA","ALCB","31677","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Hobyns",NA,"Guedes, ML; Macedo, GL; Alunos de Botânica III","5435","1997","Southern America","Brasil",NA,"ca. 3m. Frutos imaturos verdes. Ocasional.; solo argilo-pedregoso.",NA,NA,"Sudoeste, Hidroelétrica de São Francisco, barragem da Pedra","Carvalho-Sobrinho, JG de","10","19","Bahia","Jequié","-40.083333","-13.85",NA,NA,NA,NA,"2004","04",NA,"-40.083333","-13.85",NA,NA,NA,NA
"59","2019-10-09 11:19:44-03","UFBA","ALCB","71465","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Hobyns",NA,"Guedes, ML; Rabelo, P; Silva, ASA da; Ramos, GUG","12066","2006","Southern America","Brasil",NA,"Ca. de 7 m. Folhas digitadas, folíolos coriáceos, discolores. Frutos maduros cápsula loculicida, com sementes pequenas, envolvidas em pêlos lanuginosos originados do endocarpo.",NA,NA,"Nordeste","Carvalho-Sobrinho, JG de","01","11","Bahia","Monte Santo","-39.316667","-10.433333",NA,NA,NA,NA,"2011","01",NA,"-39.316667","-10.433333",NA,NA,NA,NA
"60","2019-10-09 11:19:44-03","UFBA","ALCB","81695","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Hobyns",NA,"Guedes, ML; Gomes, FS","14069","2007","Southern America","Brasil",NA,"Ca. de 8 m de alt. Folhas coriáceas discolores. Material estéril.",NA,NA,"Médio São Francisco, A 1 km do Rio Carinhanha.","Carvalho-Sobrinho, JG de","12","28","Bahia","Carinhanha","-43.8","-14.3","462","462",NA,NA,"2011","01",NA,"-43.8","-14.3",NA,NA,NA,NA
"61","2019-10-09 11:19:44-03","UFBA","ALCB","89948","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Hobyns",NA,"Guedes, ML; Gomes, FS; et al.","15875","2009","Southern America","Brasil",NA,"de 8 m de altura, decidua. Frutos verdes.",NA,NA,"Serra Geral, 16 km de Urandi para Licínio de Almeida","Carvalho-Sobrinho, JG de","08","06","Bahia","Urandi","-42.629444","-14.756111","710","710",NA,NA,"2010","10",NA,"-42.629444","-14.756111",NA,NA,NA,NA
"62","2019-10-09 11:19:44-03","UFBA","ALCB","95839","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Hobyns",NA,"Melo, E; França, F; Silva, B; Santos, M; Almeida, V; Barbosa, M","6734","2009","Southern America","Brasil",NA,"ca. 5 m alt. Folhas membranáceas. Botões verde-amarronzados.; beira de rio seco.",NA,NA,"Nordeste, Muro","Melo, E","10","18","Bahia","Jeremoabo","-38.433056","-10.004167","439","439",NA,NA,"2009","10",NA,"-38.433056","-10.004167",NA,NA,NA,NA
"63","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.2368915","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Bombax","marginatum",NA,"Bombax marginatum","(A.St.-Hil., Juss. & Cambess.) K.Schum.",NA,"Hassler E",NA,"1913","Southern America","Paraguay",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2368915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2368915","NL-L2368915","Plantæ Paraguarienses. Paraguaria Centralis: In regione lacus Ypacaray.",NA,"04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"64","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.2368916","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Bombax","marginatum","meridionale","Bombax marginatum meridionale","Hassl.",NA,"Fiebrig K",NA,"1908","Southern America","Paraguay",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2368916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2368916","NL-L2368916","N. Paraguay: Zwischen Rio Apa und Rio Aquidaban.",NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"65","2020-02-08 09:59:09-03","NBC","NL-BOTANY","L.3736537","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Schinini A; Dematteis M; Duré R; Quintana M",NA,"2002","Southern America","Paraguay",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736537 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736537","NL-L3736537","Dep. Amambay. Sierra del Amambay, Ea. San Luis, 11km W del Puesto Aquidauana(Brasil), limite con Paraguay.",NA,"03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA
"66","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0043877","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Regnell AF",NA,NA,"Southern America","Brazil",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200043877 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0043877",NA,"Brasilia, prov. Minas Gerais. Caldas","Carvalho-Sobrinho JG de",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"2015","12","01",NA,NA,NA,"Magnoliopsidae",NA,NA
"67","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0061498","PreservedSpecimen","Plantae",NA,"Malvales","Bombacaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Krukoff BA",NA,"1933","Southern America","Brazil",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200061498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0061498",NA,NA,"Carvalho-Sobrinho JG de","04","21","Tocantins",NA,NA,NA,NA,NA,NA,NA,"2015","12","01",NA,NA,NA,"Magnoliopsidae",NA,NA
"68","2020-11-04 11:12:58-03","ESALQ","ESA","42123","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14412.0","1997",NA,"Brasil",NA,"Arbusto, ca. 80 cm alt.; pétalas castanho-esverdeadas; filetes alvos.","ESA042123",NA,"Estrada para Alto da Boa Vista, ca. 9 km de São Félix do Araguaia. Fazenda Engenho Velho. 180 m.s.m. Savana Parque. Área florestada, alagada (buritizal).","Carvalho Sobrinho, J.G.","03","18","Mato Grosso","São Félix do Araguaia","-504.634","-113.758",NA,NA,NA,NA,"2015","12","01","-504,634","-113,758",NA,NA,NA,NA
"69","2020-11-04 11:12:58-03","ESALQ","ESA","42125","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Árbocz, G.F.; Ivanauskas, N.M. Silva, M.M.R. Zanella, J.","3464.0","1997",NA,"Brasil",NA,"Arbusto 1, 5m. Frutos imaturos verdes.","ESA042125",NA,"Distrito de Indianópolis, Fazenda Brasil (divisa com Fazenda Roncador). Savana Florestada (Cerrado). Relevo plano.","Carvalho Sobrinho, J.G.","03","20","Mato Grosso","Barra do Garças","-522.582","-150.535",NA,NA,NA,NA,"2015","12","01","-522,582","-150,535",NA,NA,NA,NA
"70","2020-11-04 11:12:58-03","ESALQ","ESA","49392","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17186.0","1997",NA,"Brasil",NA,"Arbusto, até 1, 5 m alt.; frutos imaturos verdes.","ESA049392",NA,"Gleba Coqueiral. Cerca de 43 Km ENE (em linha reta) de Nobres. Savana arborizada (cerrado).","Carvalho Sobrinho, J.G.","05","24","Mato Grosso","Nobres","-55.57","-14.35",NA,NA,NA,NA,"2015","12","01","-55.57","-14.35",NA,NA,NA,NA
"71","2020-11-04 11:12:58-03","ESALQ","ESA","42124","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14714.0","1997",NA,"Brasil",NA,"Arbusto, ca. 80 cm alt.; botões com indumento negro.","ESA042124",NA,"Ca. 31 km WNW (em linha reta) de São Félix do Araguaia. Estrada para Luciara. Fazenda Buritizal. Savana Parque. Área arborizada com palmeiras (buritizal).","Carvalho Sobrinho, J.G.","03","20","Mato Grosso","São Félix do Araguaia","-50.6693992614746","-11.6171998977661",NA,NA,"290331","auto","2015","12","01","-50,942,222","-11,501,389",NA,NA,NA,NA
"72","2020-11-04 11:12:58-03","ESALQ","ESA","42115","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20767.0","1997",NA,"Brasil",NA,"Subarbusto, ca. 50 cm alt.; frutos castanhos.","ESA042115",NA,"Estrada Marzagão - Cuiabá, ca. 14km SE (em linha reta) de Marzagão. Floresta aluvial","Carvalho Sobrinho, J.G.","10","11","Mato Grosso","Rosário Oeste","-55.38","-14.44",NA,NA,NA,NA,"2015","12","01","-55.38","-14.44",NA,NA,NA,NA
"73","2020-11-04 11:12:58-03","ESALQ","ESA","42121","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14054.0","1997",NA,"Brasil",NA,"Arbusto, ca. 1, 5 m alt.; frutos imaturos verdes.","ESA042121",NA,"Estrada São Félix do Araguaia. - Alto Boa Vista, ca. 40 Km de São Félix do Araguaia. 180 m.sm. Savana arborizada (cerrado).","Carvalho Sobrinho, J.G.","03","14","Mato Grosso","São Félix do Araguaia","-505.837","-113.431",NA,NA,NA,NA,"2015","12","01","-505,837","-113,431",NA,NA,NA,NA
"74","2020-11-04 11:12:58-03","ESALQ","ESA","81572","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Elias, S.I.; Forster, W.; Uliana, V.L.C.R.","643.0","2002",NA,"Brasil",NA,"Arvoreta de 1m alt., cálice castanho-avermelhado, corola com face adaxial branco-amarelada; na face abaxial base branco-amarelada e porção mediana verde, ápice castanho, densamente coberta de tricomas negros, estames cre","ESA081572",NA,"Chapada dos Veadeiros, estrada de acesso ao Vale da Lua. Mata ciliar.","Carvalho Sobrinho, J.G.","05","18","Goiás","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:12:58-03","ESALQ","ESA","46923","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14033.0","1997",NA,"Brasil",NA,"Arbusto, ca. 1 m alt.; botões castanho-escuras, na antese alvas.","ESA046923",NA,"Estrada São Félix do Araguaia. - Alto Boa Vista, ca. 40 Km de São Félix do Araguaia. 180 m.sm. Savana arborizada (cerrado).","Carvalho Sobrinho, J.G.","03","14","Mato Grosso","São Félix do Araguaia","-505.837","-113.431",NA,NA,NA,NA,"2015","12","01","-505,837","-113,431",NA,NA,NA,NA
"76","2020-11-04 11:12:58-03","ESALQ","ESA","42122","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Dário, F.R.; Nave, A.G.; Lopes, R.F.; Carneiro, P.H.M.","1090.0","1997",NA,"Brasil",NA,"Arbustiva. Altura de 1, 0 m. e com fruto imaturo","ESA042122",NA,"Beira da estrada Gaúcha do Norte - Paranatinga. Savana Árborea Aberta","Carvalho Sobrinho, J.G.","03","28","Mato Grosso","Gaúcha do Norte","-531.021","-130.134",NA,NA,NA,NA,"2015","12","01","-531,021","-130,134",NA,NA,NA,NA
"77","2020-11-04 11:12:58-03","ESALQ","ESA","65367","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A. St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Árbocz, G.F. et al.","3310.0","1997",NA,"Brasil",NA,NA,"ESA065367",NA,NA,"Carvalho Sobrinho, J.G.","02","22","Mato Grosso","Campinápolis","-52.8946990966797","-14.5156002044678",NA,NA,"100133","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
