"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"202","2021-03-04 15:43:43-03","IF","SPSF","33566","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"F.Barros","1990","11","14","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: reserva biologica&nf;;",NA,NA,"Magnoliophyta","Lamiales","1950","América do Sul","P.E.Fontes do Ipiranga",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"203","2021-03-04 15:43:43-03","IF","SPSF","05521","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"B.Braga","1969","02","27","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales",NA,"América do Sul","serra da Cantareira, Pinheirinho",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"204","2021-03-04 15:43:43-03","IF","SPSF","07357","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"A. Rodrigues","1943","12","10","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales",NA,"América do Sul","Vila Amália",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"205","2021-03-04 15:43:43-03","IF","SPSF","39421","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","F. A. R. D. P. Arzolla","2008","03","05","F. A. R. D. P. Arzolla & R.Cielo-Filho & F.E.S.P.Vilela","2008","03","05","Brasil","SP","São Paulo","-46.696667","-23.426667",NA,NA,"COLETA: Floresta Ombrófila Densa Montana&nf;Árvore 16m, frutos jovens alaranjados;",NA,NA,"Magnoliophyta","Lamiales","1250","América do Sul",NA,"1089","1089",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"206","2021-03-04 15:43:43-03","IF","SPSF","40638","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","R.Cielo-Filho","2008","03","05","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & R.Cielo-Filho","2008","03","05","Brasil","SP","São Paulo","-46.696667","-23.426667",NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 16m, frutos de coloração verde e laranja;",NA,NA,"Magnoliophyta","Lamiales","1295","América do Sul",NA,"1086","1086",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"207","2021-03-04 15:43:43-03","IF","SPSF","29970","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"Turma Disciplina Taxonomia Vegetal","2001","11","21","Brasil","SP","São Luis do Paraitinga","-45.310001373291","-23.2199993133545",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales","50","América do Sul","Núcleo Santa Virginia",NA,NA,NA,NA,"27362","auto","Magnoliopsida",NA,NA,NA,NA,NA
"208","2021-03-04 15:43:43-03","IF","SPSF","01776","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"D.Bento Pickel","1942","03","11","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales",NA,"América do Sul","Arboreto de Vila Amália",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"209","2021-03-04 15:43:43-03","IF","SPSF","01897","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"A. Rodrigues","1943","12","04","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales",NA,"América do Sul","Horto Florestal",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"210","2021-03-04 15:43:43-03","IF","SPSF","33629","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"M.G.L.Wanderley","1981","11","04","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales","402","América do Sul","P.E.Fontes do Ipiranga",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"211","2021-03-04 15:43:43-03","IF","SPSF","08375","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"O.T. Aguiar","1984","02","10","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales",NA,"América do Sul","serra da Cantareira, Pinheirinho",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"212","2021-03-04 15:43:43-03","IF","SPSF","05573","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"A. Rodrigues","1968","11","21","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales",NA,"América do Sul","serra da Cantareira, Pinheirinho",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"213","2021-03-04 15:43:43-03","IF","SPSF","07480","PreservedSpecimen","Plantae","Boraginaceae","Mouriri","chamissoana","Mouriri chamissoana",NA,NA,NA,NA,NA,"A. Rodrigues",NA,NA,NA,"Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Lamiales",NA,"América do Sul","Vila Amália",NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"214","2017-03-01 15:48:42-03","CAS","CAS-BOT","335332","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","F. Almeda",NA,NA,NA,"Almeda, Frank; Fritsch, Peter Warren; Filho, J. L. M. Aranha; Belinello, R.","2004","11",NA,"Brazil","Rio de Janeiro",NA,"-42.4991149902","-22.393699646","42°29.947'W","22°23.622'S","Tree about 11 m tall. Petals white; anthers yellow. Flowers pleasantly sweet fragrant. Photo. Leaves.",NA,NA,"Magnoliophyta","Myrtales","8806","South America","Serra do Mar. Macae de Cima road out of Nova Friburgo along the Macae river.","990",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"215","2017-03-21 10:39:04-03","CAS","CAS-BOT","541113","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Hoehne, F. C.","1930","12",NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,"Planta viva no. 298.",NA,NA,"Magnoliophyta","Myrtales","29921","South America","Parque do Estado de S. Paulo.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"216","2016-12-20 10:58:22-02","CAS","CAS-BOT","531859","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Lucas, E. J.; Forzza, R. C.; Assis, L. C. S.; Jardim, J. G.; Silva, B. R.; Sobral, M.; Edwards, S.; Zappi, D.","2004","3",NA,"Brazil","Minas Gerais","Descoberto","-42.955","-21.4316666667","42° 57' 18 W","21° 25' 54 S","Tree to 12m., trunk to 20 cm diameter, fruits green, sticky, some fused in groups of 2 or 3, embryo homogenous, white. DNA",NA,NA,"Magnoliophyta","Myrtales","239","South America","Reserva Biologica da Represa do Grama, triha principal partindo da casa de Seu Luiz.","550",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"217","2021-02-08 12:43:34-03","UFRGS","ICN","119576","S","Plantae","Melastomataceae","Mouriri","cf. chamissoana","Mouriri cf. chamissoana",NA,"Sobral, M",NA,NA,NA,"Brack, P; Rodrigues, RS","1996","07","24","Brasil","RJ","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"Arvoreta; interior de mata",NA,NA,"Dicotyledon",NA,"633","América do Sul","Macaé de Cima",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:43:34-03","UFRGS","ICN","179724","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Wurdack, JJ",NA,NA,NA,"Klein, RM; Bresolin, A","1973","02","20","Brasil","SC","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"Doação Herbário FLOR 3248; árvore, 15 m altura, fruto imaturo verde; mata",NA,NA,"Dicotyledon",NA,"10875","América do Sul","Águas Mornas","300","300",NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"219","2021-02-08 12:43:34-03","UFRGS","ICN","199700","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Grings, M; Mello, AS","2018","11","14","Grings, M; Mello, AS","2018","11","14","Brasil","SC","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"árvore com cerca de 13 m de altura; floração ramiflora muito abundante e aromática; flores brancas.; árvore remanescente em meio a plantio de palmeira-real; atrás do refeitório",NA,NA,"Dicotyledon",NA,"1955","América do Sul","Reserva Volta Velha",NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"220","2020-08-26 10:49:46-03","MCN-FZBRS","HAS","32619","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Wurdack, J.","1974",NA,NA,"Klein","1972","12",NA,"Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"Árvore de 15 metros de altura, com flor branca; habitat de mata a 350 metros de altitude.","HAS0032619",NA,"Magnoliophyta",NA,"10468",NA,"Bom Retiro",NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:10:25-03","IBt","SP","315004","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Morley, T","1989",NA,NA,"Callejas, R; Hatschbach, G; Ramos, C","1983","11","30","Brasil","Paraná","Antonina","-49.5","-25.5","-49.5","-25.5",NA,NA,NA,NA,NA,"1812",NA,"Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:10:25-03","IBt","SP","454667","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Aguiar, OT",NA,NA,NA,"Kondrat, H","2013","01","31","Brasil","São Paulo","São Paulo","-46.614167","-23.641944","-46.614167","-23.641944",NA,NA,NA,NA,NA,"101",NA,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 2, espécime nº 1033","832","832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-28 09:18:17-03","IBt","SP","514913","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Lima, MEL","2009","11",NA,"Lima, MEL; Moreno, PRH","2009","11","19","Brasil","São Paulo","Santo André","-46.283889","-23.769722","-46.283889","-23.769722",NA,NA,NA,NA,NA,"2101",NA,"Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","964","964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-21 10:10:25-03","IBt","SP","268804","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Chiea, SAC","1995",NA,NA,"Macedo, M","1990","10","17","Brasil","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,"2927",NA,"Instituto Linguístico",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:10:25-03","IBt","SP","249376","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Chiea, SAC","1992","02","28","Fukuda, MCA; et al.","1989","10","15","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,"55",NA,"Fazenda Sta Inês",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:10:25-03","IBt","SP","348396","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Sobral, M","2004",NA,NA,"Castro, RM; Fiaschi, P","2001","02","22","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,NA,NA,"151",NA,"Reserva Biológica da Represa do Grama",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:10:25-03","IBt","SP","4416","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Hoehne, FC",NA,NA,NA,"Campos Porto, P","1918",NA,NA,"Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"228","2021-02-25 09:38:42-03","IBt","SP","351510","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Cordeiro, I","2000","09","26","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"2488",NA,"Parque Estadual da Serra do Mar",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:10:25-03","IBt","SP","346920","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.",NA,NA,NA,NA,"Tomasulo, PLB","1993","05","19","Brasil","São Paulo","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"390",NA,"Parque Municipal da Serra do Itapeti",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:10:25-03","IBt","SP","277371","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Chiea, SA",NA,NA,NA,"Sugiyama, M; Lopes, EA; Kirizawa, M","1995","03","14","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"1285",NA,"E.B. do Alto da Serra de Paranapiacaba, Picada 5",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:10:25-03","IBt","SP","331482","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R","1997","06",NA,"Rodrigues, A","1943","12","10","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"1053",NA,"Bairro Vila Amália, arboreto",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:10:25-03","IBt","SP","77695","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R","1997","06",NA,"Kuhlmann, M","1951","11","20","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2735",NA,"Jardim Botânico",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"233","2019-11-21 10:10:25-03","IBt","SP","77694","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R","2009",NA,NA,"Kuhlmann, M","1951","10","04","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2725",NA,"Jardim Botânico",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"234","2019-11-21 10:10:25-03","IBt","SP","29921","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R","2009",NA,NA,"Hoehne, FC","1930","12","11","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Parque do Estado, Jardim Botânico",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"235","2019-11-21 10:10:25-03","IBt","SP","180583","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R","1998",NA,NA,"Chiea, SAC","1980","11","20","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"155",NA,"Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"236","2019-11-21 10:10:25-03","IBt","SP","490451","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Aragaki, S; Petri, L","2016","12","19","Mourad, BM; Petri, L","2015","10","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"98",NA,"Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:10:25-03","IBt","SP","218028","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R","2009",NA,NA,"Cordeiro, I","1987","08","15","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"348",NA,"Parque Estadual das Fontes do Ipiranga, Picada atrás do Orquidário",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"238","2019-11-21 10:10:25-03","IBt","SP","246914","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R","2009",NA,NA,"Barros, F","1990","11","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"1950",NA,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:10:25-03","IBt","SP","174963","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R","1998",NA,NA,"Wanderley, MGL","1981","11","04","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"402",NA,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"240","2019-11-21 10:10:25-03","IBt","SP","202481","S","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogn.","Goldenberg, R","2009",NA,NA,"Rodrigues, A","1968","11","21","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"12",NA,"Serra da Cantareira, Pinheirinho",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"241","2010-08-16 16:42:45-03","GH","HU-HERB","GH 00073008","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogniaux",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,"Isotype","undetermined"
"242","2010-08-16 16:43:10-03","GH","HU-HERB","GH 00073009","PreservedSpecimen","Plantae","Melastomataceae","Mouriri","chamissoana","Mouriri chamissoana","Cogniaux",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,"Isotype","undetermined"
