"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"198","2019-08-20 10:27:03-03","UNICAMP","UEC","14924","S","Plantae","Magnoliopsida",NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Rizzo, JA; Barbosa, M","3844","1969","03","02",NA,"Brazil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"Barroso, GM",NA,NA,"25250","auto","1969","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:42:07-03","UNICAMP","UEC","14922","S","Plantae","Magnoliopsida",NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Semir, J; Taroda, N","2716","1976","09","07",NA,"Brazil","Goiás","Goiás","P/ São Joaquim","-50.1403007507324","-15.9343996047974",NA,"Árvore de 7m. Folhas lobadas. Na ocasião da coleta, com frutos avermelhados (imaturos).",NA,NA,"Taroda, N",NA,NA,"63502","auto","1978","02","03",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:42:07-03","UNICAMP","UEC","184533","S","Plantae","Magnoliopsida",NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Conceição, GM","223","1998","04","09",NA,"Brazil","Maranhão","Mirador","Aldeia","-44.3630981445312","-6.37083005905151",NA,"hábito de crescimento: árvore&nf;cor da flor, bráctea ou esporóforo: verdes com matizes vermelho; Cerrado","UEC104816","UEC104816",NA,"360","360","176498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:42:07-03","UNICAMP","UEC","14923","S","Plantae","Magnoliopsida",NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Taroda, N","2187","1975","10","22",NA,"Brazil","São Paulo","Campinas","Fazenda Santa Elisa, Cultivado no arboreto da fazenda do Instituto Agronômico de Campinas.","-47.060001373291","-22.8999996185303",NA,"Árvore. 8m. Flores ferrugíneas.",NA,NA,"Taroda, N",NA,NA,"23900","auto","1978","03","02",NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-01 16:42:07-03","UNICAMP","UEC","61784","S","Plantae","Magnoliopsida",NA,"Sterculiaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Stranghetti, V; Ranga, NT; Olivari, R","80","1993","04","06",NA,"Brazil","São Paulo","Paulo de Faria","Estação Ecológica Paulo de Faria, Próximo à Estação.","-49.3800010681152","-20.0300006866455",NA,"Árvore. Ca. 10m, com flores rosadas.",NA,NA,"Cruz, FR",NA,NA,"29574","auto","2008","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-14 10:02:40-03","FURB","FURB","42932","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Silva, M.A. da; Oliveira, E.C.L.; Felfili, J.M.; Oliveira, N.R.; Barbosa, E.L. & Cardoso, E.","4437","2000","10","08",NA,"Brasil","Goiás","Iaciara","Fazenda Sabonete do proprietário Sr. Sílvio dos Santos Lacerda.","-46.4688889","-14.0680556",NA,"relevo plano; projeto mata seca; folhas jovens verde arroxeadas Habitat: mata seca decídua com cipós Habito: árvore heliófita; Fruto esverdeado, maduro vermelho vistoso; flor inflorescência verde amarronzada, parte interna da flor roxa","FURB04740","FURB04740","Felfile, JM","800","800",NA,NA,"2000","09","08","-46.4688889","-14.0680556",NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:02:40-03","FURB","FURB","48636","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Mendonça, R.C.; Aparecida da Silva, M.; Cardoso, E.; Oliveira, N.R. & Goulart Souza, N.","3970","1999","03","23",NA,"Brasil","Tocantins","Pium","Ilha do bananal; Parque Nacional do Araguaia; reserva Indígena, próximo á aldeia Macaúba (Carajás);.","-50.4777778","-10.4902777",NA,NA,"FURB48636","FURB48636","Ratter, JA","160","160",NA,NA,"1999","04",NA,"-50.4777778","-10.4902777",NA,NA,NA,NA,NA,NA
"205","2021-03-16 17:53:37-03","UCS","HUCS","23826","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naud.","Hatschbach, G.","77260","2004","03","18",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Rodovia Bonito - Campo dos Índios.","-57.8824996948242","-21.6989002227783",NA,"Árvore 8m, flor creme.&nf;Cerrado de solo rochoso.&nf;Herbário MBM.",NA,NA,"Hatschbach, G.",NA,NA,"185577","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-03-16 16:14:17-03","UNEMAT","HERBAM","10916","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Rodrigues, L.; Felito, V. .A.; Dellabiglia, M. .D.; Cavichia, S A A & Cavichia, L. .C.","050510","2014","07","30",NA,"Brasil","Mato Grosso","Nova Canaã do Norte","Casa de Sementes - Rondon, Terra Firme, pastagem (rochoso), planície.","-56.039917","-10.590333",NA,NA,"HERBAM010916",NA,"Rodrigues, L","322","322",NA,NA,"2017","07","22","-56.039917","-10.590333",NA,NA,NA,NA,NA,NA
"207","2019-03-16 17:04:17-03","UNEMAT","HERBAM","15785","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Engels, M.E.; Canestraro, B.K. & Bezerra, A.S.","75994357","2016","04","25",NA,"Brasil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Em terreno baldio","-55.2764015197754","-11.0616998672485",NA,NA,"HERBAM015785",NA,"Engels, ME",NA,NA,"111180","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-03-16 16:14:17-03","UNEMAT","HERBAM","15662","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Rodrigues, L.; Lopes, A. .R. & Sardinha, S. .M.","2071323","2016","07","22",NA,"Brasil","Mato Grosso","Alta Floresta","Casa de Sementes - Estrela do Sul, Área Seca; SAF; Planície.","-56.071806","-9.876139",NA,NA,"HERBAM015662",NA,"Rodrigues, L","272","272",NA,NA,"2017","07","22","-56.071806","-9.876139",NA,NA,NA,NA,NA,NA
"209","2019-02-21 19:34:18-03","UNEMAT","HERBAM","0900","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Henicka, G.S.","38",NA,NA,NA,NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino","-55.198299407959","-9.95028018951416",NA,NA,"HERBAM000900",NA,"Sasaki, D",NA,NA,"93610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-03-16 16:14:17-03","UNEMAT","HERBAM","15575","S","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Rodrigues, L.; Ramos, L. .C.; Batista, L. .G. & Duarte, I.","083973","2015","09","22",NA,"Brasil","Mato Grosso","Nova Guarita","Casa de Sementes - Nova Guarita, Terra Firme; SAFs; Planície.","-55.299444","-10.295278",NA,NA,"HERBAM015575",NA,"Rodrigues, L","295","295",NA,NA,"2017","07","22","-55.299444","-10.295278",NA,NA,NA,NA,NA,NA
"211","2013-04-01 09:19:55-03","IPT","BCTW","12752","S","Plantae","Magnoliophyta",NA,NA,"Sterculia","striata","Sterculia striata","A.St.Hil. & Naud.",NA,NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"L.B. Simth",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"212","2021-03-21 19:36:54-03","UFC","EAC","38184","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Castro, A.S.F.","1576","2005","07","01","Southern America","Brasil","Ceará","Fortaleza","Água Fria próximo ao Fórum., Solo arenoso.","-38.543098449707","-3.71722006797791",NA,"Árvore, flor creme, espécie nativa, indivíduo cultivado.; Tabuleiro litorãneo","EAC0038184","EAC0038184_1 EAC0038184_2","Castro, A.S.F.",NA,NA,"19924","auto","2005","07","01",NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-21 19:36:54-03","UFC","EAC","24505","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Paula, R.C.M.","s.n.","1996","11","06","Southern America","Brasil","Ceará","Fortaleza","Campus do Pici","-38.543098449707","-3.71722006797791",NA,"Flor violácea.","EAC0024505","EAC0024505_1 EAC0024505_2 EAC0024505_3","Nunes, E.",NA,NA,"19924","auto","1996","11","13",NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-21 19:36:54-03","UFC","EAC","35465","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Carvalho, A.M.M.; Marques, V.B.","s.n.","2005","04","28","Southern America","Brasil","Ceará","Fortaleza","Campus do Pici - Eng. Teleinformática","-38.543098449707","-3.71722006797791",NA,"Arbóreo, fruto cor laranja","EAC0035465","EAC0035465","Nunes, E.; Marques, V.B.",NA,NA,"19924","auto","2005","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-21 19:36:54-03","UFC","EAC","20823","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Sá, I.M.B.","116","1993","08","27","Southern America","Brasil","Ceará","Fortaleza","Cidade dos Funcionários","-38.543098449707","-3.71722006797791",NA,"Árvore, flor vinho.; Vegetação de cerrado, tabuleiro litorâneo.","EAC0020823","EAC0020823","Nunes, E.","20","20","19924","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-21 19:36:54-03","UFC","EAC","1054","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Ducke, A.; Fernandes, A.","s.n.","1954","12","24","Southern America","Brasil","Ceará","Fortaleza","Estrada de rodagem, além de Messejana","-38.543098449707","-3.71722006797791",NA,NA,"EAC0001054","EAC0001054","Ducke, A.",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-21 19:36:54-03","UFC","EAC","19658","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Cavalcanti, F.S.","s.n.","1992","11","29","Southern America","Brasil","Ceará","Horizonte","BR 116, Sítio Marcos/Sofia","-38.6514015197754","-4.0858302116394",NA,"Flor ferrugínea, fruto vermelho.","EAC0019658","EAC0019658","Fernandes, A.",NA,NA,"31442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-21 19:36:54-03","UFC","EAC","39683","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Araújo, G.O.","2","2007","01","06","Southern America","Brasil","Ceará","Itarema","São Vicente","-39.9150009155273","-2.92027997970581",NA,"Flor vermelha.","EAC0039683","EAC0039683_1 EAC0039683_2","Nunes, E.",NA,NA,"39098","auto","2007","02","12",NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-21 19:36:54-03","UFC","EAC","32996","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Suellen, C.","EAC32996","2003","09","09","Southern America","Brasil","Ceará","Fortaleza","Campus do Itaperi-UECE","-38.929431","-4.320444",NA,"Flor marrom amarelada.","EAC0032996","EAC0032996","Nunes, E.",NA,NA,NA,NA,"2003","10","31","-38.929431","-4.320444",NA,NA,NA,NA,NA,NA
"220","2021-03-21 19:36:54-03","UFC","EAC","52344","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Loiola, M.I.B.; et al.","1749","2012","06","04","Southern America","Brasil","Ceará","Ibiapina","Paredão das samambaias","-41.456111","-4.521111",NA,"Árvore, 7m; pétala avermelhada.","EAC0052344","EAC0052344","Lima-Verde, L.W.",NA,NA,NA,NA,"2013","04","04","-41.456111","-4.521111",NA,NA,NA,NA,NA,NA
"221","2021-03-21 19:36:54-03","UFC","EAC","36354","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Luetzelburg, P.","s.n.","1936","03","25","Southern America","Brasil","Ceará",NA,"Cariri cearense",NA,NA,NA,"Árvore de 20m de altura, flor amarela, utilizado com vara para cerca.; Taboleiros","EAC0036354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-21 19:36:54-03","UFC","EAC","36355","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Luetzelburg, P.","s.n.","1936","03","25","Southern America","Brasil","Ceará",NA,"Cariri cearense",NA,NA,NA,"Árvore de 20m de altura, flor amarela, utilizada como vara para cercas.","EAC0036355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-21 19:36:54-03","UFC","EAC","37595","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Luetzelburg, P.","28216","1936","06",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"EAC0037595","EAC0037595","Castro, A.S.F.",NA,NA,NA,NA,"2005","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-21 19:36:54-03","UFC","EAC","59908","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Guedes, M.L.; Chagas, F.; Silveira, E.R.","24211","2015","10","07","Southern America","Brasil","Maranhão","Caxias","caminho para o Rio Parnaíba.","-42.718056","-3.692222",NA,"Árvore com cerca de 10m de altura; folhas lobadas, cartáceas, discolores; inflorescência com botões ferrugíneos, flores vermelhas; frutos imaturos verdes.; Cerrado.","EAC0059908","EAC0059908","Guedes, M.L.","307","307",NA,NA,"2015","10",NA,"-42.718056","-3.692222",NA,NA,NA,NA,NA,NA
"225","2021-03-21 19:36:54-03","UFC","EAC","44320","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Moro, M.F.","644","2008","10","17","Southern America","Brasil","Ceará","Fortaleza","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.","-38.486111","-3.798611",NA,"Espécie arbórea. Rebrotando das raízes de um indivíduo morto pelo fogo. Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleir","EAC0044320","EAC0044320","Moro, M.F.",NA,NA,NA,NA,"2008","10","17","-38.486111","-3.798611",NA,NA,NA,NA,NA,NA
"226","2021-03-21 19:36:54-03","UFC","EAC","44321","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Moro, M.F.","631","2008","09","03","Southern America","Brasil","Ceará","Fortaleza","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.","-38.486111","-3.798611",NA,"Árvore; Em uma área recentemente atingida por um incêndio. Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleiro pré-litorân","EAC0044321","EAC0044321","Moro, M.F.",NA,NA,NA,NA,"2008","09","03","-38.486111","-3.798611",NA,NA,NA,NA,NA,NA
"227","2021-03-21 19:36:54-03","UFC","EAC","56583","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Batista, W.","139","2014","01","14","Southern America","Brasil","Ceará","Itapagé","congl. 64, sub. 4, árv. 1.&nf;Estrato superior.","-39.599992","-3.780011",NA,"Inventário Florestal Nacional - CE; Árvore, casca de cor clara, madeira mole, flor preta, fruto marrom.","EAC0056583","EAC0056583","Moura, R.",NA,NA,NA,NA,"2014","02","10","-39.599992","-3.780011",NA,NA,NA,NA,NA,NA
"228","2021-03-21 19:36:54-03","UFC","EAC","57664","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Souza, E.B.; Nepomuceno, F.A.A.; Mesquita, J. .M.; Maciel, M.G.R.","3156","2014","08","06","Southern America","Brasil","Ceará","Granja","Distrito Santa Terezinha, localidade de São Miguel, vegetação com xique-xique, cajuí, macambira e rico estrato herbáceo ora seco.","-41.010556","-3.358333",NA,"Arboreta, 6-8m; caule cinza-claro; flores com perianto verde-vináceo, com glândulas viscosas; frutos maduros castanhos; flores com aroma adocicado.; Transição caatinga-cerrado sobre afloramento quartzítico.","EAC0057664","EAC0057664","Souza, E.B.; Santos, F.D.S.","120","120",NA,NA,"2014","08",NA,"-41.010556","-3.358333",NA,NA,NA,NA,NA,NA
"229","2021-03-21 19:36:54-03","UFC","EAC","6270","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Nunes, E.; Castro, A.J.","EAC6270","1979","06","01","Southern America","Brasil","Maranhão",NA,"no caminho para Chapadinha, antes de Palestina",NA,NA,NA,"Árvore de 8-10 m, flor amarelo-queimado.; Cerrado, substrato arenoso.","EAC0006270","EAC0006270","Cristóbal, C.",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-21 19:36:54-03","UFC","EAC","6467","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Nunes, E.; Castro, A.J.","EAC6467","1979","06","11","Southern America","Brasil","Piauí",NA,"PI 115, entre Campo Maior e Castelo do Piauí",NA,NA,NA,"Árvore de 6-7m, flor rósea tendendo a amarelo.; Capoeira","EAC0006467","EAC0006467","Fernandes, A.; Bezerra, P.",NA,NA,NA,NA,"1979","07","10",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-21 19:36:54-03","UFC","EAC","25246","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Noronha, P.R.G.","s.n.","1997","08","29","Southern America","Brasil","Ceará","Fortaleza","Campus do Pici, Apiário","-38.543098449707","-3.71722006797791",NA,"Arbóreo, flor parda.","EAC0025246","EAC0025246","Saba, M.",NA,NA,"19924","auto","2003","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-21 19:36:54-03","UFC","EAC","35469","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Carvalho, A.M.M.; Marques, V.B.","s.n.","2005","04","28","Southern America","Brasil","Ceará","Fortaleza","Campus do Pici - Estrada da Metereologia","-38.543098449707","-3.71722006797791",NA,"Árvore.","EAC0035469","EAC0035469","Nunes, E.; Marques, V.B.",NA,NA,"19924","auto","2005","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-21 19:36:54-03","UFC","EAC","56114","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Menezes, R.N.","s.n.","2014","06","11","Southern America","Brasil","Ceará","Fortaleza","Universidade Estadual do Ceará, campus do Itaperi","-38.543098449707","-3.71722006797791",NA,"Árvore.","EAC0056114","EAC0056114","Moura, R.",NA,NA,"19924","auto","2014","07","14",NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-21 19:36:54-03","UFC","EAC","15502","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Figueiredo, M.A.; Margarete","s.n.","1988","06","11","Southern America","Brasil","Ceará","Moraújo","Margem do riacho Coreaú","-40.6805992126465","-3.46667003631592",NA,"50m de altura.","EAC0015502","EAC0015502","Castro, A.S.F.",NA,NA,"20890","auto","2010","03","24",NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-21 19:36:54-03","UFC","EAC","44649","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Ferreira, R.G.","60","2008","09","11","Southern America","Brasil","Ceará","São Gonçalo do Amarante","Pecém, Substrato arenoso","-38.9682998657227","-3.6072199344635",NA,"Flor amarela; Tabuleiro litorâneo","EAC0044649","EAC0044649","Nunes, E.",NA,NA,"39107","auto","2009","04","24",NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-21 19:36:54-03","UFC","EAC","59988","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Sobczak, JCMSM","97","2016","09","15","Southern America","Brasil","Ceará","Tururu","comunidade quilombola de Água Preta.","-39.437198638916","-3.58083009719849",NA,"Árvore, pouco frequente, 9 m, DAS 55 cm; folha coriácea; tépalas vinho, flor perfumada.; Caatinga; ambiente de serra com serrapilheira e afloramentos rochosos.","EAC0059988","EAC0059988","Loiola, M.I.B.",NA,NA,"16603","auto","2016","09","12",NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-21 19:36:54-03","UFC","EAC","5911","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naldin","Nunes, E.; Martins, P.","EAC5911","1979","04","25","Southern America","Brasil","Maranhão","São Raimundo das Mangabeiras","BR 230, próximo à Vale Verde","-45.4810981750488","-7.02194023132324",NA,"Árvore, flor amarelada.; Cerrado","EAC0005911","EAC0005911","Martins, P.; Nunes, E.",NA,NA,"63658","auto","1979","05","17",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:33:40-03","MBM","MBM","47744","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Schinini, A.","6157",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"MBM047744","MBM047744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:33:40-03","MBM","MBM","97554","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49118",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Antônio João","Descida para Campestre","-55.9474983215332","-22.1910991668701",NA,NA,"MBM097554","MBM097554","Hatschbach, G.",NA,NA,"38814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
