"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","222221","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Byttneria","scabra","Byttneria scabra brasiliensis","K.Schum.",NA,"W. J. Burchell","4262","1827","02","15","South America","Brazil","São Paulo",NA,"Along the road from the Tanque do Zunica to the Convento da Luz (in the northern part of the city, abit east of the center), and thence along the Sta. Anna road on the river Tieté (runswest across the northern part of Sao Paulo, the crossing at Sta. Anna is S 23°31', W 46°40') to a few huts which are about 3 miles distant from my own house",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373519' target='other'> <mi>dwc_moreinfo</mi></a>","NY00222221","NY00222221_01",NA,NA,"brasiliensis","type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-13 09:20:09-03","UFRJ","RFA","19128","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristóbal","G.G. Hatschbach","25963","1971","01","15",NA,"Brasil","Paraná","Ibaiti","Guaí","-50.187801361084","-23.8486003875732",NA,"Ereta, 1,25 m, flor creme","RFA50866",NA,NA,NA,NA,NA,"1973","34159","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-13 09:20:09-03","UFRJ","RFA","14432","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristóbal","G.G. Hatschbach; P. Pelanda","27848","1971","11","13",NA,"Brasil","Minas Gerais","Gouveia","Rib. do Tigre","-43.7407989501953","-18.4543991088867",NA,"Arbusto 1,7 m, flor creme","RFA50863",NA,"1200","1200",NA,NA,"1973","37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-13 09:20:09-03","UFRJ","RFA","14681","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","C.L. Cristóbal","G.G. Hatschbach; Z. Ahumada","31525","1973","02","13",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,"Arbusto 1,25 m, flor creme","RFA50865",NA,NA,NA,NA,NA,"1973","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:31:15-03","UFRJ","RFA","36370","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","W. Hoehne","W. Hoehne",NA,"1949","01","27",NA,"Brasil","São Paulo","São Paulo","Brooklyn Paulista","-46.6300010681152","-23.5400009155273",NA,"Flores alvas","RFA23185",NA,NA,NA,NA,NA,"1949","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:43:46-03","EAO","IAN","117638a","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Pires, JM; Cavalcante, PB","52102","1962","07","12","Southern America","Brasil","Amapá",NA,"Infrequent among tall grasses, border of Rio Matapí.","-52.916667","-0.916667",NA,NA,"IAN117638a",NA,NA,NA,NA,NA,"2017",NA,NA,"03","10","-52.916667","-0.916667",NA,NA,NA,NA
"51","2021-03-30 12:43:46-03","EAO","IAN","117638","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Pires, JM","52102","1962","07","12","Southern America","Brasil","Amapá",NA,"Border of Rio Matapi.",NA,NA,NA,"Shrub 1-2m high, fruit immature, infrequent among tall grasses.","IAN117638",NA,NA,NA,NA,NA,"2017",NA,NA,"03","10",NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:43:46-03","EAO","IAN","127148","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristobal, CL","Irwin, HS; Souza, R","11434","1966","01","07","Southern America","Brasil","Distrito Federal",NA,"Locally common. Campo adjacent to Rio Torto, near Sobradinho.",NA,NA,NA,NA,"IAN127148",NA,"975","975",NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:43:46-03","EAO","IAN","12751","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Haught, O","2814","1939","05","05",NA,"Colômbia",NA,NA,"Swamp, about 15Km Nw of San José de Ocune.",NA,NA,NA,NA,"IAN012751","IAN012751 IAN012751_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:43:46-03","EAO","IAN","142413","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Rosa, NA","67","1974","06","07","Southern America","Brasil","Pará",NA,"Campos de Marapí.",NA,NA,NA,NA,"IAN142413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:43:46-03","EAO","IAN","54247","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Black, GA; Engelhard, F","8956","1950","02","20","Southern America","Brasil","Pará",NA,"Ilha do Marajó, Rio Paracauary. Fazenda Menino Deus.",NA,NA,NA,NA,"IAN054247",NA,NA,NA,NA,NA,"2017",NA,NA,"03","10",NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:43:46-03","EAO","IAN","72068","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Black, GA","13836","1951","10","08","Southern America","Brasil","Roraima",NA,"Rio Cantá, campina.","-59.254167","0.737222",NA,NA,"IAN072068",NA,NA,NA,NA,NA,"2017",NA,NA,"03","10","-59.254167","0.737222",NA,NA,NA,NA
"57","2021-03-30 12:43:46-03","EAO","IAN","73985","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Black, GA; Ledoux; Stegemann","5214256","1952","04","26","Southern America","Brasil","Pará",NA,"Fazenda Tuiuiú; Rio Acarí; Ilha do Marajó.",NA,NA,NA,"Perene.; Flor esbranquiçada.","IAN073985",NA,NA,NA,NA,NA,"2017",NA,NA,"03","10",NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:43:46-03","EAO","IAN","75626","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Black, GA; Cordeiro, E","14941","1952","06","14","Southern America","Brasil","Rondônia",NA,"Ilha das Flores.",NA,NA,NA,NA,"IAN075626",NA,NA,NA,NA,NA,"2017",NA,NA,"03","10",NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:43:46-03","EAO","IAN","84906","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Ledoux, PVD","232","1952","11","11","Southern America","Brasil","Pará",NA,"Fazenda Severino, igarapé das Almas afl. do lago Ararí. Campo da Divina Providência.",NA,NA,NA,NA,"IAN084906",NA,NA,NA,NA,NA,"2017",NA,NA,"03","10",NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:43:46-03","EAO","IAN","85067","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Black, GA; Klein, RM","17226","1954","10","25",NA,"Guiana Francesa",NA,NA,"Campo de Passoura.",NA,NA,NA,NA,"IAN085067",NA,NA,NA,NA,NA,"2017",NA,NA,"03","10",NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:43:46-03","EAO","IAN","85747","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Pires, JM; Silva, NT da","4777","1955","02","03","Southern America","Brasil","Amapá","Porto Platon","Rio Aragurí.",NA,NA,NA,NA,"IAN085747",NA,NA,NA,NA,NA,"2017",NA,NA,"03","10",NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:43:46-03","EAO","IAN","87123","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Idrobo-Muñoz, JM","Smith, SG; Idrobo-Muñoz, JM","1467","1950","08","19",NA,"Colômbia","El Meta",NA,"Dense forest. North side of river near junction of Güejar and Zanza rivers. North and of Cordillera Macarena.",NA,NA,NA,NA,"IAN087123",NA,NA,NA,NA,NA,"1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:43:46-03","EAO","IAN","166174","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Cordeiro, MR; Batista, J","2537","1997","04","15","Southern America","Brasil","Amapá","Macapá","Fazenda Teimoso, campo cerrado, onde passou o fogo.Bloco-4; Ponto de coleta e investigação.","-51.0663986206055","-0.366667002439499",NA,"Arbusto. Flor esbranquiçada.","IAN166174",NA,NA,NA,NA,NA,"2017","225229","auto","03","10",NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:43:46-03","EAO","IAN","135753","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Cristobal, CL","Pires, JM; Silva, NT da","9383","1963","04","25","Southern America","Brasil","Distrito Federal","Brasília","Córrego Vicente Pires. Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,"IAN135753",NA,NA,NA,NA,NA,"1981","70570","auto","01",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:43:46-03","EAO","IAN","14375","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra serrata","K.Schum.","Barreto, M","Magalhães, MG","1273","1942","01","28","Southern America","Brasil","Minas Gerais","Ouro Preto","Campo sujo, arraial do itatiaia.","-43.5080986022949","-20.2875003814697",NA,NA,"IAN014375","IAN014375 IAN014375_e",NA,NA,"serrata",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:43:46-03","EAO","IAN","133075","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Oliveira, E","4975","1979","09","24","Southern America","Brasil","Pará","Soure","Ilha do Marajó, Rio Cambú. Campo da Fazenda Tapera, terra firme.","-48.5233001708984","-0.716666996479034",NA,NA,"IAN133075",NA,NA,NA,NA,NA,"2017","69952","auto","03","10",NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:43:46-03","EAO","IAN","42295","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Nascimento, EAP","Fróes, RL","23644","1948","02","06","Southern America","Brasil","Roraima","Caracaraí","Campos Gerais da região.","-61.128101348877","1.81611001491547",NA,NA,"IAN042295",NA,NA,NA,NA,NA,"2017","365858","auto","03","10",NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:43:46-03","EAO","IAN","69092","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Pires, JM","Black, GA","11256","1951","01","23","Southern America","Brasil","São Paulo","Itirapina","Campo.","-47.8199996948242","-22.25",NA,NA,"IAN069092",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:43:46-03","EAO","IAN","14375","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra serrata","K.Schum.","Barreto, M","Magalhães, MG","1273","1942","01","28","Southern America","Brasil","Minas Gerais","Ouro Preto","Campo sujo, arraial do itatiaia.","-43.5080986022949","-20.2875003814697",NA,NA,"IAN014375","IAN014375 IAN014375_e",NA,NA,"serrata",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:19:18-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","Loefl.","Hoehne, W","Hoehne, W","s/n","1949","01","07","Southern America","Brasil","São Paulo","São Paulo","Brooklyn Paulista","-46.6300010681152","-23.5400009155273",NA,"Flores alvas.",NA,NA,NA,NA,NA,NA,"2000","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:19:18-03","UFBA","ALCB","80608","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","Loefl.","Guimarães, TB","Hoehne, W","s/n","1949","01","27","Southern America","Brasil","São Paulo","São Paulo","Brooklyn Paulista","-46.633333","-23.533333",NA,"Flores alvas.","ALCB062826",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"-46.633333","-23.533333",NA,NA,NA,NA
"72","2020-02-08 10:00:02-03","NBC","NL-BOTANY","U.1364233","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Tressens SG; Ferrucci MS; Pellegrini MG",NA,"1993","02","08","Southern America","Argentina",NA,NA,"Corrientes, Dep. Santo Tome. Loc. Ayo. Garabi. 10 Km E de Gdor. Virasoro, camino a Garruchos.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1364233 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1364233","NL-U1364233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"73","2020-02-08 10:00:02-03","NBC","NL-BOTANY","U.1364234","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Tressens SG; Ferrucci MS; Radovanich A",NA,"1991","02","13","Southern America","Argentina",NA,NA,"Corrientes, Dep. Santo Tome. Loc. Ayo. Chimiray, 10 Km SE de Azara.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1364234 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1364234","NL-U1364234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"74","2020-02-08 10:00:02-03","NBC","NL-BOTANY","U.1364337","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Widgren JF",NA,"1845","01","01","Southern America","Brazil",NA,NA,"Prov. Minas Geraes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1364337 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1364337","NL-U1364337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"75","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370333","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Herb Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Florae Brasil.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370333 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370333","NL-L2370333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"76","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370154","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pulle AA",NA,"1920","09","07","Southern America","Surinam",NA,NA,"Savanna Epereroe.?",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370154 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370154","NL-L2370154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"77","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370155","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Leprieur FMR",NA,"1838","01","01","Southern America","French Guiana",NA,NA,"Guyane Francaise.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370155 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370155","NL-L2370155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"78","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370156","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen TM",NA,"1973","01","03","Southern America","Argentina",NA,NA,"Plantae Argentinae. Carambola. Dep. Concepción. Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370156 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370156","NL-L2370156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370157","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen TM",NA,"1973","01","03","Southern America","Argentina",NA,NA,"Plantae Argentinae. Carambola. Dep. Concepción. Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370157 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370157","NL-L2370157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370158","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen TM",NA,"1969","11","27","Southern America","Paraguay",NA,NA,"Plantae Paraguayenses. Estancia,,Carumbe''. distr. Lima. Dep. San Pedro.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370158 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370158","NL-L2370158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370159","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen TM",NA,"1969","12","14","Southern America","Paraguay",NA,NA,"Plantae Paraguayenses. Estancia ''La Soledad'', Estero Tyecuá Santiago. Dep. Misiones.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370159 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370159","NL-L2370159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370160","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen TM",NA,"1956","10","26","Southern America","Paraguay",NA,NA,"Plants of Paraguay. Puerto Casado & Vicinity. Dep. Boquerón.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370160 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370160","NL-L2370160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370161","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen TM",NA,"1956","03","22","Southern America","Argentina",NA,NA,"Plants of Argentina. Estancia,,Itá Caabó'', Dep. Mercedes. Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370161 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370161","NL-L2370161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"84","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370162","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen TM",NA,"1957","01","19","Southern America","Argentina",NA,NA,"Plantae Argentinae. Campo ''Yaguá-Cuá''. Dep. Ber;on de Astrade. Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370162 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370162","NL-L2370162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"85","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370163","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen TM",NA,"1957","01","19","Southern America","Argentina",NA,NA,"Plantae Argentinae. Campo ''Yaguá-Cuá''. Dep. Ber;on de Astrade. Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370163 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370163","NL-L2370163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"86","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370325","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen TM",NA,"1968","01","31","Southern America","Argentina",NA,NA,"Plants of Argentina. Estancia '' Fortín del Iberá''. Dep. Concepción. Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370325 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370325","NL-L2370325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"87","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370326","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Fiebrig K",NA,"1902","12","01","Southern America","Paraguay",NA,NA,"Plantae Paraguayenses. Cordillera de Altos.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370326 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370326","NL-L2370326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"88","2020-02-08 10:00:02-03","NBC","NL-BOTANY","L.2370327","PreservedSpecimen","Plantae",NA,"Malvales","Sterculiaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Plantarum Brasiliae Tropicae.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2370327 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2370327","NL-L2370327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
