"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1653180","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. Lanjouw","2512","1949","03","08","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1432983' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653180","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack",NA,NA,"In montibus, qui dicuntur Nassau. Near km 3.8.","-54.591571","4.816239","NY01653180_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","778133","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"H. C. H. Silva","25","2001","07","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=291037' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778133","Magnoliophyta","Myrtales","(Bonpl.) DC.","M. R. de V. Barbosa","Pernambuco","Igarassu","Igarassu. Mata da Usina Sao José","-35.0028","-7.8389","NY00778133_01","25","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","522436","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"M. Alves","2107","2000","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=527709' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522436","Magnoliophyta","Myrtales","(Bonpl.) DC.","R. Goldenberg","Alagoas","Pilar","Fazenda do Lamarao, rodovia BR-316, 8 km antes do entrocamento (sentido Satuba), estrada secundária à direita, próximo a base de exploraçao da Petrobrás, limite oeste da Lagoa Manguaba","-36.0039","-9.6508","NY00522436_01","150","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1281732","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. Pereira-Silva","15081","2010","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1741438' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281732","Magnoliophyta","Myrtales","(Bonpl.) DC.","F. A. Michelangeli","Rondônia",NA,"Jaci Parana. Estrada de acesso ao porto Prainha (balsa da mineradora) km 02.","-64.9433","-9.6058","NY01281732_01","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3358867","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. Klug","2177","1931","05","01","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3689025' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358867","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Loreto",NA,"Florida, Rio Putumayo, at mouth of Rio Zubineta.",NA,NA,NA,"180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","3358831","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"B. A. Krukoff","62","1942","07","01","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688989' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358831","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,NA,NA,"Erin Savanna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","3358871","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"F. Cardona Puig","3031","1970","09","10","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3689029' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358871","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Bolivar",NA,"Sabana Cardona, Rio alto Suapure (afluente Orinoco).","-66.23","-6.03",NA,"380","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1653158","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. Cremers","11240","1990","02","07","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1432936' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653158","Magnoliophyta","Myrtales","(Bonpl.) DC.","G. Cremers",NA,NA,"Crique Iracoumpapy","-53.61666667","5.65","NY01653158_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1653161","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"W. A. Palacios","559","1985","07","25","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1432941' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653161","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack",NA,NA,"Prov. Mopona Santiago: Bomboiza, 17 km SE. Gualaquiza.","-78.57","-3.45","NY01653161_01","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-11-08 12:44:00-02","NY","NYBG","02680526","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. M. Niño","5017","2015","01","02","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2947907' target='other'> <mi>dwc_moreinfo</mi></a>","NY02680526","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Estado Trujillo-Carache.",NA,NA,"NY02680526_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-27 16:40:00-03","NY","NYBG","01855605","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"R. Vásquez Martínez","24140","1997","06","24","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2121548' target='other'> <mi>dwc_moreinfo</mi></a>","NY01855605","Magnoliophyta","Myrtales",NA,"R. Vásquez; R. Rojas","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Tutino, Cerro Tutino. Bosque primario, sobre arenisca, suelo cubierto por un manto esponjoso de raíces Campau.","-78.2041667","-4.5638889","NY01855605_01","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","521853","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. A. Mori","18438","1986","06","07","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=291036' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521853","Magnoliophyta","Myrtales","(Bonpl.) DC.","S. A. Mori","Saint-Laurent-du-Maroni",NA,"Commune de Saül - Région de Saül","-53.2167","3.62","NY00521853_01","200","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1019601","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"D. Sasaki","1831","2008","01","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1287019' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019601","Magnoliophyta","Myrtales","(Bonpl.) DC.","E. M. Woodgyer","Mato Grosso","Novo Mundo","Parque Estadual Cristalino. Extremo leste da Serra do Rochedo. Acesso pela Fazenda AJJ.","-55.21553","-9.66731","NY01019601_01","374","374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","3358835","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"H. Garcia-Barriga","17037","1959","01",NA,"South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688993' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358835","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,NA,NA,"Llanos Orientales: La Macarena (Parte Sur) Rio Guayabero Sabanas de Arenisca",NA,NA,NA,"235","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00924893","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. N. Nakajima","2095","1995","04","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993313' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924893","Magnoliophyta","Myrtales","(Bonpl.) DC.","R. Romero","Minas Gerais","Uberlândia","Estação Ecológica do Panga.","-48.2769","-18.9186","NY00924893_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","778134","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. G. Freire","9","2001","08","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=291038' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778134","Magnoliophyta","Myrtales","(Bonpl.) DC.","M. R. de V. Barbosa","Pernambuco","Igarassu","Igarassu. Mata da Usina Sao José","-35.0028","-7.8389","NY00778134_01","25","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","521868","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. Tavares","609","1961","06","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=291021' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521868","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Pernambuco","Recife","Recife. Margem da Mata de Dois Irmaos. Próximo a estrada de Macacos Vire","-34.8808","-8.0542","NY00521868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1653172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. S. Bunting","9073","1980","02","16","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1432965' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653172","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Zulia","Bolívar","Entre El pensado (aldea unos 4 km al este de Quirós) y Las Tres Marías, área 8 km al este de El Pensado.","-70.92","10.42","NY01653172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","03376531","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"C. Maldonado","4550","2009","03","19","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3710119' target='other'> <mi>dwc_moreinfo</mi></a>","NY03376531","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"La Paz","Sud Yungas","Palos Blancos, Cerca de comunidad El Sillar.",NA,NA,NA,"3701","3701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3358886","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. A. Steyermark","119141","1979","07","30","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3689044' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358886","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Tachira",NA,"Forest areas along Rio Frio, between junction of Rio Quinimari and Rio Frio, 8 km upstream to La Laguna, between pueblo of Rio Negro and La Laguna.","-72.1536","7.5933",NA,"480","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1653176","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. D. Knapp","7072","1986","04","14","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1432970' target='other'> <mi>dwc_moreinfo</mi></a>","NY01653176","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","San Martín","San Martín","Toma del Shilcayo, along Río Shilcayo N of Tarapoto.","-76.37","-6.5","NY01653176_01","380","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00987791","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"B. Maguire","40254",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272725' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987791","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Roraima",NA,NA,NA,NA,"NY00987791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00924889","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"E. P. Heringer","3223","1980","01","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993276' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924889","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY00924889_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00987788","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"N. T. da Silva","4613","1978","05","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272723' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987788","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Pará",NA,"Rio Trambetas, Planalto Saracá, minério de bauxita","-56.4489985","-1.6942627","NY00987788_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","3358876","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"O. Huber","5033","1980","03","07","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3689034' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358876","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Amazonas","Atabapo","Sierra de la Parima, sabana sobre cerros en los alrededores de una pista de aterrizaje al N. de Simarowochi.","-64.6","-3.82",NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","3358880","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. A. Steyermark","60600","1944","11","27","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3689038' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358880","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Bolivar",NA,"Ptari-tepui, dense forest along Rio Karuai between base of cerro and first ridge above Rio Karuai.",NA,NA,NA,"1220","1375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02695256","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"L.A. Gomes","528","2012","05","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2285268' target='other'> <mi>dwc_moreinfo</mi></a>","NY02695256","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Sergipe",NA,"Siriri, Mata do Cipó: Proximidades do Rio da Mata.","-37.1014","-10.5108","NY02695256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","3358830","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"W. E. Broadway","7411","1929","09","04","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688988' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358830","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,NA,NA,"Chancellor road, St. Anns, near the entrance, not far above sea level",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-11-07 17:13:00-02","NY","NYBG","02629692","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"A. Apaza","1030","2004","04","24","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2931075' target='other'> <mi>dwc_moreinfo</mi></a>","NY02629692","Magnoliophyta","Myrtales",NA,NA,"La Paz","Nor Yungas","Cotapata, Estacion Biologica de Tunquini, parcela ubicada sobre la senda a la cascada","-67.87","-16.18","NY02629692_01","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","03358807","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"E. Stijfhoorn","690","1991","06","21","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688962' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358807","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"El Beni","Vaca Díez","Vicinity of the Chácobo village Alto Ivón.","-66.03","-11.85",NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02676065","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"T. N. da C. Vasconcelos","338","2014","09","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2949863' target='other'> <mi>dwc_moreinfo</mi></a>","NY02676065","Magnoliophyta","Myrtales","(Bonpl.) DC.","F. A. Michelangeli","Roraima","Caracaraí","Parque Nacional Viruá.","-60.9711","1.4894","NY02676065_01","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","521854","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"B. Øllgaard","35429","1980","07","28","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=291032' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521854","Magnoliophyta","Myrtales","(Bonpl.) DC.","J. J. Wurdack","Pastaza",NA,"Montalvo, on the Río Bobonaza","-76.97","-2.08","NY00521854_01","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1519511","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"A. M. Amorim","4179","2005","07","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1776787' target='other'> <mi>dwc_moreinfo</mi></a>","NY01519511","Magnoliophyta","Myrtales","(Bonpl.) DC.","R. Goldenberg","Bahia",NA,"Camacã. RPPN Serra Bonita, Acesso pela Rod. Jacareci, ca. 10.6 km de Camacã","-39.5697","-15.3811","NY01519511_01","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","3358844","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"E. L. Little Jr.","8219","1944","07","26","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3689002' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358844","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Meta",NA,"Puerto Lopez",NA,NA,NA,"240","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3358838","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. Cuatrecasas","7857","1939","11","24","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3688996' target='other'> <mi>dwc_moreinfo</mi></a>","NY03358838","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,NA,NA,"La Serrania entre los rios Ariari y Meta: Los Churrubayes",NA,NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00987798","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"P. B. Cavalcante","3082",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1272736' target='other'> <mi>dwc_moreinfo</mi></a>","NY00987798","Magnoliophyta","Myrtales","(Bonpl.) DC.",NA,"Amazonas",NA,NA,NA,NA,"NY00987798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
