"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"259","2020-09-12 05:00:02-03","US","US","1484064","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","L. Riedel & B. Luschnatt","2738","1834","9",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01333312",NA,"Proteales",NA,NA,"In campis editis arenosisque pr. Alegres",NA,NA,"US01333312_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","2602058","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","H. S. Irwin & T. R. Soderstrom","6360","1964","9","26","South America - Neotropics","Brazil",NA,NA,NA,"US01333323",NA,"Proteales",NA,"Mato Grosso","ca. 2 km N of Xavantina","-52.33","-14.67","US01333323_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","3064175","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","4956","1980","5","28","South America - Neotropics","Brazil",NA,NA,NA,"US01333336",NA,"Proteales",NA,"Distrito Federal","Testemunha de mata próximo da entrada do Parque do Gama","-47.9296989440918","-15.7797002792358","US01333336_01",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","2196889","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","A. Macedo","2590","1950","9","16","South America - Neotropics","Brazil",NA,NA,NA,"US01333318",NA,"Proteales",NA,"Minas Gerais","Carmo.","-49.4650001525879","-18.968900680542","US01333318_01",NA,NA,NA,"Ituiutaba","50022","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","2221383","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","J. M. Pires","4537","1953","10","7","South America - Neotropics","Brazil",NA,NA,NA,"US01333320",NA,"Proteales",NA,"Pará","Mata da serraria do IAN","-48.5043983459473","-1.4558299779892","US01333320_01",NA,NA,NA,"Belém","48462","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","3124975","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","E. P. Heringer","18063","1980","12","12","South America - Neotropics","Brazil",NA,NA,NA,"US01333337",NA,"Proteales",NA,"Goiás",NA,"-47.9502983093262","-16.2525005340576","US01333337_01",NA,NA,NA,"Luziânia","83221","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","USw38762","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","B. Maguire","56844",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Proteales",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","2928625","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","1696","1979","7","2","South America - Neotropics","Brazil",NA,NA,NA,"US01333334",NA,"Proteales",NA,"Distrito Federal","Bacia do Rio São BArtolomeu.","-47.9296989440918","-15.7797002792358","US01333334_01",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","2602054","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","H. S. Irwin & T. R. Soderstrom","5829","1964","8","31","South America - Neotropics","Brazil",NA,NA,NA,"US01333322",NA,"Proteales",NA,"Distrito Federal","Parque Nacional do Gama, 20km S of Brasília.",NA,NA,"US01333322_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","1484621","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","L. Riedel & B. Luschnatt","2739","1834","10",NA,"South America","Brazil",NA,NA,NA,"US01333313",NA,"Proteales",NA,"Santa Catarina","Inter Rio St. Francisco et Curvellos","-48.6380996704102","-26.2432994842529","US01333313_01",NA,NA,NA,"São Francisco do Sul","23627","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","2515533","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","M. Claussen","s.n.","1838","1","1","South America - Neotropics","Brazil",NA,NA,NA,"US01333314",NA,"Proteales",NA,"Minas Gerais",NA,NA,NA,"US01333314_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","1830883","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","R. L. Fróes","11950","1940","9",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01333317",NA,"Proteales",NA,"Maranhão","Between Assuntina and Carutapera",NA,NA,"US01333317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","2952272","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","E. P. Heringer, J. E. Paula, R. C. Mendonça & A. E. Heringer Salles","2366","1979","10","10","South America - Neotropics","Brazil",NA,NA,NA,"US01333335",NA,"Proteales",NA,"Goiás","Estrada Alto paraíso","-47.2647018432617","-13.7763996124268","US01333335_01",NA,NA,NA,"Teresina de Goiás","42211","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","2602056","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","H. S. Irwin, R. Souza & R. G. P. Santos","7899a","1965","8","25","South America - Neotropics","Brazil",NA,NA,NA,"US01333327",NA,"Proteales",NA,"Goiás","Chapada da Contagem, Ca. 20 Km E of Brasília","-47","-16","US01333327_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","2822377","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. Eiten & L. T. Eiten","8948","1968","9","26","South America - Neotropics","Brazil",NA,NA,NA,"US01333333",NA,"Proteales",NA,"Mato Grosso","260km along new road NNE of village Xavantina (2,7km due ESE of Royal Society-Royal Geographic Society Base Camp)","-51.75","-12.85","US01333333_01",NA,"450",NA,"Barra do Garças",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"274","2020-09-02 16:38:31-03","Cenargen","CEN","19456","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bruno Machado Teles Walter","2283","1994","11","18",NA,"Brasil","Exsicatas",NA,"ocorrendo tanto no bordo (pequenos indivíduos) quanto no interior da mata, neste caso com grandes indivíduos. Doação da Flora do Brasil - Distrito Federal.","CEN00019456",NA,NA,"(Pohl) Engl.","DF","Fazenda Água Limpa (UnB). Coletado no bordo da porção central da Mata em local semi-encharcado.","-47.9296989440918","-15.7797002792358","CEN00019456 CEN00019456_1","B. M. T. Walter","1060","1060","BRASILIA","70570","auto","-4791667.0","-1595000.0","1994","11",NA,NA,NA,NA,NA,"2"
"275","2020-09-02 16:38:31-03","Cenargen","CEN","46143","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Micheline Carvalho-Silva","121","2001","11","27",NA,"Brasil","Exsicatas",NA,NA,"CEN00046143",NA,NA,"(Pohl) Engl.","GO","AHE Corumbá IV. Local desmatado para construção da casa de força. Margem esquerda do rio Corumbá.","-47.9502983093262","-16.2525005340576","CEN00046143","B. M. T. Walter","866","866","LUZIANIA","83221","auto","-4818500.0","-1632833.0","2001","11",NA,NA,NA,NA,NA,"3"
"276","2020-09-02 16:38:31-03","Cenargen","CEN","41186","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Marina de Lourdes Fonseca Resende","2356","2000","10","29",NA,"Brasil","Exsicatas",NA,"Folhas discolores, verdes, cartáceas. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041186",NA,NA,"(Pohl) Engl.","GO","Estrada da Gruta Terra Ronca para São Domingos.","-46.3182983398438","-13.3983001708984","CEN00041186","M. L. Fonseca","675","675","SAO DOMINGOS","73215","auto","-4631556.0","-1365583.0","2000","11",NA,NA,NA,NA,NA,"1"
"277","2020-09-02 16:38:31-03","Cenargen","CEN","24683","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bruno Machado Teles Walter","2741","1995","10","08",NA,"Brasil","Exsicatas",NA,"Futuro reservatório do AHE Serra da Mesa.","CEN00024683",NA,NA,"(Pohl) Engl.","GO","Estrada da fazenda Praia Grande à fazenda Palmeiras do Maranhão, cerca de 8 km ao norte do Córrego Praia Grande.","-48.395277","-13.953055","CEN00024683","B. M. T. Walter","450","450","CAMPINACU",NA,NA,"-48.395277","-13.953055","1995","10",NA,NA,NA,NA,NA,"4"
"278","2020-09-02 16:38:31-03","Cenargen","CEN","96510","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bernardo Rocha Teixeira","210","2008","10","01",NA,"Brasil","Exsicatas",NA,"Gineceu verde. Corola amarela.","CEN00096510",NA,NA,"(Pohl) Engl.","DF","Parque Nacional de Brasília.","48.0058333","-15.709722","CEN00096510","J. B. Pereira","1065","1065","BRASILIA",NA,NA,"48.0058333","-15.709722","2015","06",NA,NA,NA,NA,NA,"4"
"279","2020-09-02 16:38:31-03","Cenargen","CEN","86360","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Alba Cordeiro","235",NA,NA,NA,NA,"Brasil","Exsicatas",NA,"Ramo com fruto. Doação","CEN00086360",NA,NA,"(Pohl) Engl.","DF","Planaltina - Sítio Sr. Cupertino","-47.585277","-15.748333","CEN00086360","B. M. T. Walter",NA,NA,"BRASILIA",NA,NA,"-47.585277","-15.748333","2014","09",NA,NA,NA,NA,NA,"1"
"280","2020-09-02 16:38:31-03","Cenargen","CEN","108874","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Marcelo Fragomeni Simon","3454","2018","10","03",NA,"Brasil","Exsicatas",NA,NA,"CEN00108874",NA,NA,"(Pohl) Engl.","BA","ESEC Serra Geral do Tocantins, beira do rio Sapão, 1,2 km W do acampamento da Vila dos Prazeres.","-46.080277","-10.79","CEN00108874","M. Simon","595","595","FORMOSA DO RIO PRETO",NA,NA,"-46.080277","-10.79","2018","10",NA,NA,NA,NA,NA,"4"
"281","2020-09-02 16:38:31-03","Cenargen","CEN","13394","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Roberta Cunha de Mendonça","1531","1989","10","15",NA,"Brasil","Exsicatas",NA,"Fruto jovem. Doação do Projeto Biogeografia do Bioma Cerrado. Convênio SEPLAN / FUB / IBGE / EMBRAPA / FZDF.","CEN00013394",NA,NA,"(Pohl) Engl.","BA","Estiva próximo ao Rio Galheirão","-45.204444","-12.480555","CEN00013394","B. M. T. Walter","510","510","SAO DESIDERIO",NA,NA,"-45.204444","-12.480555","1989","10",NA,NA,NA,NA,NA,"1"
"282","2020-09-02 16:38:31-03","Cenargen","CEN","19651","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Sebastião Pinheiro Cordovil da Silva","71","1992","10","06",NA,"Brasil","Exsicatas",NA,"Tépalas creme-ferrugineas; anteras amarelas; estigma; estilete e filetes verdes.","CEN00019651",NA,NA,"(Pohl) Engl.","GO","Fazenda Macaco; margem esquerda do córrego Vermelho",NA,NA,"CEN00019651","B. M. T. Walter","480","480","URUACU",NA,NA,NA,NA,"1995","06",NA,NA,NA,NA,NA,"4"
"283","2020-09-02 16:38:31-03","Cenargen","CEN","22660","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bruno Machado Teles Walter","2601","1995","09","08",NA,"Brasil","Exsicatas",NA,"Gineceu verde, espécie em plena floração. Planta de borda de Mata da região do rio Tocantinzinho. Bacia de inundação da AHE serra da mesa","CEN00022660",NA,NA,"(Pohl) Engl.","GO","Fazenda Saracura. Estrada de manutenção das torres da nova linha de transmissão Minaçu / Niquelândia.","-48.204444","-14.010277","CEN00022660","J. B. Pereira","450","450","COLINAS DO SUL",NA,NA,"-48.204444","-14.010277","2010","12",NA,NA,NA,NA,NA,"3"
"284","2020-09-02 16:38:31-03","Cenargen","CEN","22748","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bruno Machado Teles Walter","2696","1995","10","07",NA,"Brasil","Exsicatas",NA,"Coleta na borda da mata. Material coletado pasra estudos de DNA. Futuro reservatório do AHE Serra da Mesa.","CEN00022748",NA,NA,"(Pohl) Engl.","GO","Região da Serra Negra, margem esquerda do rio Bagagem, próximo à fazenda Aroeira, após a CODEMIN, cerca de 10 km desta.","-48.382777","-14.061111","CEN00022748","J. B. Pereira","400","400","NIQUELANDIA",NA,NA,"-48.382777","-14.061111","2010","12",NA,NA,NA,NA,NA,"2"
"285","2020-09-02 16:38:31-03","Cenargen","CEN","28453","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Alba Evangelista Ramos",NA,"1994","04","26",NA,"Brasil","Exsicatas",NA,"Transecto 3- 4 - 54. CAP 87 cm. Sistema Herbário HEPH 9918-0","CEN00028453",NA,NA,"(Pohl) Engl.","DF","Estação Ecológica do JBB, Mata de Galeria do Córrego Cabeça de Veado.","-47.85","-15.866666","CEN00028453","A. E. Ramos","1025","1025","BRASILIA",NA,NA,"-47.85","-15.866666","1994","04",NA,NA,NA,NA,NA,"1"
"286","2020-09-02 16:38:31-03","Cenargen","CEN","31880","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bruno Machado Teles Walter","3402","1996","08","18",NA,"Brasil","Exsicatas",NA,"Estigma amarelo, estilete verde. Estames amarelos. Ramos florais ferrugineos. Área de influência do AHE Serra da Mesa.","CEN00031880",NA,NA,"(Pohl) Engl.","GO","Estrada Campinaçu - Balsa do Alfredinho. No meio do caminho entre estes locais",NA,NA,"CEN00031880","B. M. T. Walter","500","500","CAMPINACU",NA,NA,"-4841667.0","-1386667.0","1996","07",NA,NA,NA,NA,NA,"6"
"287","2020-09-02 16:38:31-03","Cenargen","CEN","32074","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bruno Machado Teles Walter","3819","1997","08","06",NA,"Brasil","Exsicatas",NA,"Área de influência do AHE Serra da Mesa. Botões verdes e amarelos (os mais maduros).","CEN00032074",NA,NA,"(Pohl) Engl.","GO","Estrada da GO-241 ao AHE Serra da Mesa. Cerca de 7 km da entrada norte do canteiro de obras.",NA,NA,"CEN00032074","B. M. T. Walter","800","800","MINACU",NA,NA,"-4828333.0","-1371667.0","1997","08",NA,NA,NA,NA,NA,"4"
"288","2020-09-02 16:38:31-03","Cenargen","CEN","58773","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Bruno Machado Teles Walter","4836","2001","04","19",NA,"Brasil","Exsicatas",NA,"Botões florais creme-amarronzados. Coletada na borda da mata.","CEN00058773",NA,NA,"(Pohl) Engl.","DF","Fazenda Sucupira. Encosta da margem esquerda do alto Córrego Riacho Fundo.","-48.016666","-15.866666","CEN00058773","B. M. T. Walter","1080","1080","BRASILIA",NA,NA,"-48.016666","-15.866666","2001","04",NA,NA,NA,NA,NA,"5"
"289","2020-09-02 16:38:31-03","Cenargen","CEN","83589","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Márcio Honorato Fernandes","203","2012","08","03",NA,"Brasil","Exsicatas",NA,NA,"CEN00083589",NA,NA,"(Pohl) Engl.","DF","Chácara no Núcleo Rural Rajadinha II.","-47.633333","-15.7675","CEN00083589","M. H. Fernandes","962","962","BRASILIA",NA,NA,"-47.633333","-15.7675","2012","08",NA,NA,NA,NA,NA,"6"
"290","2020-09-02 16:38:31-03","Cenargen","CEN","87579","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","João Benedito Pereira","307","2010","11","19",NA,"Brasil","Exsicatas",NA,NA,"CEN00087579",NA,NA,"(Pohl) Engl.","TO","Fazenda Santa Rosa, córrego Bacabal.","-47.704722","-7.7344444","CEN00087579","J. B. Pereira","200","200","BARRA DO OURO",NA,NA,"-47.704722","-7.7344444","2010","11",NA,NA,NA,NA,NA,"4"
"291","2020-09-02 16:38:31-03","Cenargen","CEN","99966","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Glocimar Pereira-Silva","14748","2009","11","23",NA,"Brasil","Exsicatas",NA,"Área de influência direta (lago).","CEN00099966",NA,NA,"(Pohl) Engl.","TO","Margem esquerda do rio Curicaca, próximo à ponte da divisa dos minicípios de Aguiarnópolis - Palmeiras do TO.","-47.581388","-6.7075","CEN00099966","J. B. Pereira","160","160","PALMEIRAS DO TOCANTINS",NA,NA,"-47.581388","-6.7075","2014","03",NA,NA,NA,NA,NA,"4"
"292","2020-09-02 16:38:31-03","Cenargen","CEN","33655","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Sueli Maria Gomes","27","1996","04","24",NA,"Brasil","Exsicatas",NA,"Botões verdes pequeninos, folha composta, casca fina fissurada. Botões florais verde-claros.","CEN00033655",NA,NA,"(Pohl) Engl.","DF","Chácara Hilztizar - lado de fora da cerca.","-47.9296989440918","-15.7797002792358","CEN00033655","B. M. T. Walter",NA,NA,"BRASILIA","70570","auto","-4816667.0","-1563333.0","2000","06",NA,NA,NA,NA,NA,"3"
"293","2020-09-02 16:38:31-03","Cenargen","CEN","7033","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Alba Evangelista Ramos","101","1982","09","24",NA,"Brasil","Exsicatas",NA,"Doação do Herbario Ezechias Paulo Heringer - HEPH. Fundação Zoobotânica do Distrito Federal.","CEN00007033",NA,NA,"(Pohl) Engl.","DF","Reserva Biologica de Aguas Emendadas a margem do Córrego Vereda Grande&nf;Coordenadads: entre 15º32¹ S - 15º38¹ S e 47º33¹ W - 47º 37¹ W. Alt. entre 1000m - 1150m &nf;ca. de 40 km a NE de Brasília","-47.9296989440918","-15.7797002792358","CEN00007033","C. Moura Fernandes",NA,NA,"BRASILIA","70570","auto",NA,NA,"2011","04",NA,NA,NA,NA,NA,"1"
"294","2020-09-02 16:38:31-03","Cenargen","CEN","47526","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Aécio Amaral-Santos","1527","2002","09","26",NA,"Brasil","Exsicatas",NA,"Folhas parecidas com as de abacate. Cálice verde.","CEN00047526",NA,NA,"(Pohl) Engl.","TO","Kapey - União das aldeias Krahò, estrada de acesso para Itacajá, - Goiatins, cerca de 4 km após a Kapey.","-47.3142013549805","-7.71000003814697","CEN00047526","J. F. B. Pastore",NA,NA,"GOIATINS","92862","auto","-4766639.0","-841750.0","2003","07",NA,NA,NA,NA,NA,"4"
"295","2020-09-02 16:38:31-03","Cenargen","CEN","112244","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Rafael Serejo de Jesus","253","2017","12","12",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 12,5 m de altura, 27,2 cm de DAP, tipo de base reta. Fustes da casca externa cinza, interna marrom avermelhado, espessura da casca externa grossa, do tipo áspera, reticulada, fissurada.","CEN00112244",NA,NA,"(Pohl) Engl.","TO","Conglomerado: TO-639. Subunidade 1, subparcela 6, indivíduo 35.","-49.9249992370605","-12.5371999740601","CEN00112244","B. Schindler & M. Figueira",NA,NA,"SANDOLANDIA","53891","auto",NA,NA,"2018","10",NA,NA,NA,NA,NA,"2"
"296","2020-09-02 16:38:31-03","Cenargen","CEN","112241","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Rafael Serejo de Jesus","120","2017","11","25",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 8 m de altura e 12,2 de DAP, base reta.","CEN00112241",NA,NA,"(Pohl) Engl.","TO","Conglomerado: TO-621. Subunidade 1, subparcela 6, indivíduo 29.","-49.0924987792969","-12.7950000762939","CEN00112241","B. Schindler & M. Figueira",NA,NA,"TALISMÃ","59917","auto",NA,NA,"2018","10",NA,NA,NA,NA,NA,"3"
"297","2019-11-13 11:29:33-03","USP","SPF","184734","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Sousa Silva, S","438","2007","11","16",NA,"Brasil",NA,NA,NA,"SPF00184734",NA,NA,"(Pohl) Engl.","Goiás",NA,"-51.555556","-17.027222",NA,"Fonseca, ML","748","748","Caiapônia",NA,NA,"-51.555556","-17.027222","2008","06",NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:29:33-03","USP","SPF","224206","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Oliveira, FCA","1337","2008","10","11",NA,"Brasil",NA,NA,NA,"SPF00224206",NA,NA,"(Pohl) Engl.","Tocantins",NA,"-48.54075","-12.152944",NA,NA,"285","285","Peixe",NA,NA,"-48.54075","-12.152944","2009","03",NA,NA,NA,NA,NA,NA
"299","2019-11-13 11:29:33-03","USP","SPF","170481","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Hatschbach, G","59597","1993","06","15",NA,"Brasil",NA,NA,NA,"SPF00170481",NA,NA,"(Pohl) Engl.","Goiás","Serra da Mesa","-48.0783004760742","-14.1513996124268",NA,"Prance, GT",NA,NA,"Colinas do Sul","58154","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:29:33-03","USP","SPF","34935","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Pirani, JR","CFCR6084","1984","11","16",NA,"Brasil",NA,NA,NA,"SPF00034935",NA,NA,"(Pohl) Engl.","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Nascimento, FHF",NA,NA,"Santana do Riacho","26557","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
