"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"300","2021-01-26 13:54:34-03","IMA","MAC","33415","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.","E.C.O.Chagas","Chagas-Mota","1058","2008","08","02",NA,"Brasil","Alagoas","Viçosa","Serra Dois Irmãos.","-36.2407989501953","-9.3713903427124",NA,NA,NA,"Árvore ca. 7 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0033415",NA,NA,NA,NA,"2008","08","02","18701","auto",NA,NA,NA,NA,NA,NA
"301","2021-01-26 13:54:34-03","IMA","MAC","33501","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.","E.C.O.Chagas","Chagas-Mota","526","2008","04","20",NA,"Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba do Meio.","-36.2407989501953","-9.3713903427124",NA,NA,NA,"Árvore ca. 6 m de altura. Botões avermelhados. Frutos velhos secos.; Floresta Pluvial Atlântica.","MAC0033501",NA,NA,NA,NA,"2008","04","20","18701","auto",NA,NA,NA,NA,NA,NA
"302","2021-01-26 13:54:34-03","IMA","MAC","52806","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.","E.C.O.Chagas","Chagas-Mota","10896","2011","07","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Horto Florestal.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore ca. 20 m de altura. Frutos verdes.; Mata Atlântica.","MAC0052806",NA,NA,NA,NA,"2011","07","15","57442","auto",NA,NA,NA,NA,NA,NA
"303","2021-03-17 14:34:32-03","UTFPR-SL","SHPR","767","PreservedSpecimen","Plantae","Anthophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Biral, L.","Biral, L. | A. Bussler | L.C. Zagobel","1903","2019","12","10","América do Sul","Brasil","Paraná","Santa Helena","ARIE (Área de Relevante Interesse Ecológico) de Santa Helena.","-54.35","-24.833333",NA,NA,"exsicata","Arvoreta, 4 m altura, frutos marrons.Habitat: Floresta estacional semidecidual, vegetação secundária.","SHPR000767",NA,NA,"54º21' W","24º50' S","2019","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-09 10:13:12-03","UENF","HUENF","2124","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.",NA,"Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","24","2007","02","13",NA,"Brasil","Rio de Janeiro","São José de Ubá","Sítio Camacho","-41.9425010681152","-21.3575000762939",NA,NA,NA,NA,"HUENF00002126",NA,NA,NA,NA,NA,NA,NA,"15393","auto",NA,NA,NA,NA,NA,NA
"305","2021-02-25 10:12:00-03","CVRD","CVRD","3025","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Gwilym P. Lewis","Souza, V.D.","2","1991","01","24","América do Sul","BRASIL","ES","Laranja da Terra","Localizada nas margens do Rio Guandú, Km 3, Fazenda Severino, Laranja da Terra.","-41.0567016601562","-19.8988990783691",NA,NA,NA,"<ll>dwc_commonname:</ll> Araribá vermelho","CVRD003025",NA,NA,NA,NA,"1995","06","06","17356","auto","Magnoliopsida",NA,NA,NA,NA,NA
"306","2021-02-25 10:12:00-03","CVRD","CVRD","752","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Haroldo C. de Lima","Silva, I.A.","238","1981","02","17","América do Sul","BRASIL","ES","Linhares","Árvore localizada em plantio. Final da estrada próxima a Casade Hóspedes.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Araribá vermelho","CVRD000752",NA,NA,NA,NA,"1984","03","18","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"307","2021-02-25 10:12:00-03","CVRD","CVRD","1015","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Haroldo C. de Lima","Folli, D.A.","427","1983","02","22","América do Sul","BRASIL","ES","Linhares","Árvore na área do plantio no Projeto MME, próximo a área do proprietário José Marques","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Araribá vermelho","CVRD001015",NA,NA,NA,NA,"1984","03","16","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"308","2021-02-25 10:12:00-03","CVRD","CVRD","4956","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","B. B. Klitgaard","Farias, G.L.","662","1993","11","13","América do Sul","BRASIL","ES","Linhares","Árvore plantada na área de Consorciação, próximo ao arboreto.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Araribá vermelho","CVRD004956",NA,NA,NA,NA,"1993","11","13","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"309","2021-02-25 10:12:00-03","CVRD","CVRD","10032","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Domingos A. Folli","Luz, A.A. da","380","2007","03","20","América do Sul","BRASIL","MG","Itueta",NA,"-41.1702995300293","-19.3941993713379",NA,NA,NA,"400 Metros antes da igreja de Santa Luzia <ll>dwc_commonname:</ll> Araribá vermelho","CVRD010032",NA,NA,NA,NA,"2007","03","20","29671","auto","Magnoliopsida",NA,NA,NA,NA,NA
"310","2015-08-20 11:24:22-03","CPQBA","CPMA","1515","S","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.",NA,"Narciso",NA,"1982","10","15",NA,"Brasil","SP","Mogi Mirim",NA,"-46.957778","-22.431944",NA,NA,NA,"somente no herbário",NA,NA,NA,"46º 57' 28 W","22º 25' 55 S",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"CPQBA 1129",NA,NA
"311","2020-09-12 05:00:02-03","US","US","617587","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"-. Sello","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"US02150142","US02150142_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US","2466641","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"E. P. Heringer","7595",NA,NA,NA,"South America","Brazil",NA,NA,"Faz. do Funil, 6 km de Paraopeba, MG",NA,NA,NA,NA,NA,NA,"US02150146","US02150146_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"313","2020-09-12 05:00:02-03","US","US","2673226","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"P. Claussen","---","1838",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US00002630","US00002630_01","Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"314","2020-09-12 05:00:02-03","US","US","USw19405","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"M. Germer","18",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,"Corupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US","USw31416","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Collector unknown","RBW 217",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"316","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"G. Hatschbach & F. J. Zelma","49536","1985","7","31","South America","Brazil","Paraná",NA,"Ribeirao do Rocha (mun. Cerro Azul), em pastos nas encostas de morro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US","USw2573","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"H. N. Whitford","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US","2581669A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","12022","1966","1","26","South America - Neotropics","Brazil","Distrito Federal",NA,"Planalto do Brasil, Corrego Landim, ca. 25 km. N. of Brasilia",NA,NA,"850",NA,NA,NA,"US02150140","US02150140_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"319","2020-09-12 05:00:02-03","US","US","2881792","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"T. S. Santos","2293",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, BA. Rod. BR 101, trecho Camca/ Rio Branco, Plantacao de cacau",NA,NA,NA,NA,NA,NA,"US02150150","US02150150_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"320","2020-09-12 05:00:02-03","US","US","2563014","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"G. Hatschbach","8827","1962","2","20","South America","Brazil","Paraná",NA,"Mun. Paranai, Barra Grande",NA,NA,"150",NA,NA,NA,"US02150145","US02150145_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"321","2020-09-12 05:00:02-03","US","US","2881793","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"S. A. Mori, L. A. Mattos Silva, T. S. Santos, J. Kallunki & T. D. Pennington","9393","1978","3","3","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, BA 265, trecho que liga a BR 415 com Caatiba, a 26 kms da BR 415",NA,NA,NA,NA,NA,NA,"US02150149","US02150149_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"322","2020-09-12 05:00:02-03","US","US","2881794","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"R. S. Pinheiro","1071","1971","3","8","South America - Neotropics","Brazil","Bahia",NA,"Rodovia Coarcai/Almadina, plantacao de cacau",NA,NA,NA,NA,NA,NA,"US02150143","US02150143_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"323","2020-09-12 05:00:02-03","US","US","616890","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"-. Sello","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"US02150141","US02150141_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"324","2020-09-12 05:00:02-03","US","US","3177834","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"G. Hatschbach & A. Manosso","527999","1989","1","28","South America","Brazil","Paraná",NA,"Rod. PR-1 10-20 km N de Arapoti, Capao de mata",NA,NA,NA,NA,NA,NA,"US02150147","US02150147_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"325","2020-09-02 16:27:21-03","Cenargen","CEN","27980","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","L. P. Queiroz","Bruno Machado Teles Walter","3343","1996","06","25",NA,"Brasil","GO","URUACU","Região da fazenda Baião. Ao sul da cidade de Uruaçu.","-49.054166","-14.709722","500","500","Exsicatas","População com mais de 10 indivíduos em pastagem artificial, próxima a mata mesofítica. Futuro reservatório do AHE Serra da Mesa.","CEN00027980","CEN00027980",NA,"-49.054166","-14.709722","2000","12",NA,NA,NA,NA,NA,"6",NA,NA,NA
"326","2020-09-02 16:27:21-03","Cenargen","CEN","113109","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","H. Serafim","Herbert Serafim","175","2008","06","15",NA,"Brasil","SP","SAO JOSE DO BARREIRO","Fazenda São Domingos. Acesso pelo km 237 da Rodovia dos Tropeiros (SP 068).","-44.726944","-22.640833","813","813","Exsicatas","Doação Universidade de São Paulo - Herbário SPF.","CEN00113109",NA,NA,"-44.726944","-22.640833","2009",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"327","2020-09-02 16:27:21-03","Cenargen","CEN","71015","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","G. Pereira-Silva & J. B. Pereira","Edson Junqueira Leite","36","1999","11","06",NA,"Brasil","MG","MARLIERIA","Estrada para a fazenda do Adilson, lado de córrego.","-42.7322006225586","-19.7122001647949",NA,NA,"Exsicatas","Frutos maduros.","CEN00071015","CEN00071015",NA,NA,NA,"2009","07",NA,"28215","auto",NA,NA,"3",NA,NA,NA
"328","2020-09-02 16:27:21-03","Cenargen","CEN","113107","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","L. Rossi","Lúcia Rossi","225","1981","02","24",NA,"Brasil","SP","SAO PAULO","Mata da Reserva da Cidade Universitária Armando Salles Oliveira, USP. Área 3.","-46.6300010681152","-23.5400009155273",NA,NA,"Exsicatas","Cálice negro. Doação","CEN00113107",NA,NA,NA,NA,"1981","02",NA,"53584","auto",NA,NA,"1",NA,NA,NA
"329","2019-12-09 17:29:55-03","UFPR","EFC","5889","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.","Roderjan, C.V.","Roderjan, C.V.","1327","1996","08","10",NA,"Brasil","Paraná","Curitiba","Parque da Barreirinha","-49.2619","-25.3619",NA,NA,NA,"Árvore 15 m, cultivada, frutos verdes. 900 m a.n.m. __COMMOM_NAME__: araribá","EFC005889",NA,NA,"-49.2619","-25.3619","1996","08","10",NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-12-09 17:29:55-03","UFPR","EFC","3939","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.","Hatschbach, G.","Vicentini, A.; Vilhena, A.","215","1993","03","23",NA,"Brasil","Paraná","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369",NA,NA,NA,"__COMMOM_NAME__: Araribá","EFC003939",NA,NA,NA,NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA
"331","2019-12-09 17:29:55-03","UFPR","EFC","5945","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.",NA,"Abel, L.A.",NA,"1995","07","27",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"Árvore, folhas compostas pinadas; inflorescência em espiga. __COMMOM_NAME__: Araribá","EFC005945",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"332","2019-12-09 17:29:55-03","UFPR","EFC","1526","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.",NA,"Kuniyoshi, Y.S.; Roderjan, C.V.","5268","1988","03","17",NA,"Brasil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Árvore 12m, cultivada __COMMOM_NAME__: Araribá","EFC001526",NA,NA,NA,NA,"1988","03","17","25180","auto",NA,NA,NA,NA,NA,NA
"333","2019-11-13 11:21:46-03","USP","SPF","101196","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Anônimo","Tamashiro, JY","1241","1995","06","14",NA,"Brasil","São Paulo","Taquaral",NA,"-49.377806","-23.390889",NA,NA,NA,NA,"SPF00101196",NA,NA,"-49.377806","-23.390889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-13 11:21:46-03","USP","SPF","167146","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Mecenas, VV","Mecenas, VV","386","1997","06","17",NA,"Brasil","Distrito Federal",NA,"Área de Proteção Ambiental de Cafuringa","-48.168333","-18.521167","780","780",NA,NA,"SPF00167146",NA,NA,"-48.168333","-18.521167","2001","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-13 11:21:46-03","USP","SPF","153700","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Mendonça, FB","Mendonça, FB","69","2002","02","20",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55",NA,NA,NA,NA,"SPF00153700",NA,NA,"-46.716667","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-13 11:21:46-03","USP","SPF","200308","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Freitas, HS","Freitas, HS","175","2008","06","15",NA,"Brasil","São Paulo","Areias","Fazenda São Domingos.","-44.726944","-22.640833","813","813",NA,NA,"SPF00200308",NA,NA,"-44.726944","-22.640833","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-13 11:21:46-03","USP","SPF","222866","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Caxambu, MG","Caxambu, MG","1433","2007","03","03",NA,"Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA).","-52.314458","-24.106122","620","620",NA,NA,"SPF00222866",NA,NA,"-52.314458","-24.106122","2007","03","13",NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-03-15 18:27:39-03","USP","SPF","231887","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Godoy-Veiga, M","Godoy-Veiga, M","14","2016","03","07",NA,"Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus, Material coletado de tronco caído ao lado da estrada (Trilha do Jipe).","-49.67975","-22.382639","646","646",NA,"Tronco com resina vermelha próxima à região cambial. Folhas com tricomas alvos, estípulas foliáceaes escuras, sem cheiro aparente.; Floresta estacional semidecidual. Interior da Estação, local com poucos distúrbios.","SPF00231887",NA,NA,"-49.67975","-22.382639","2016","03","07",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-13 11:21:46-03","USP","SPF","191315","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Ribeiro, RD","Lima, HC","5835","2001","08","01",NA,"Brasil","Bahia","Pau Brasil",NA,"-39.6511001586914","-15.4642000198364",NA,NA,NA,NA,"SPF00191315",NA,NA,NA,NA,"2009","04",NA,"26306","auto",NA,NA,NA,NA,NA,NA
"340","2019-11-13 11:21:46-03","USP","SPF","168340","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Anônimo","Rollo, MAL","28","1991","01","24",NA,"Brasil","Minas Gerais","Arcos",NA,"-45.5393981933594","-20.2819004058838",NA,NA,NA,NA,"SPF00168340",NA,NA,NA,NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA
"341","2019-11-13 11:21:46-03","USP","SPF","101124","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Anônimo","Tamashiro, JY","1031","1995","05","09",NA,"Brasil","São Paulo","Lindóia",NA,"-46.6500015258789","-22.5200004577637",NA,NA,NA,NA,"SPF00101124",NA,NA,NA,NA,NA,NA,NA,"6377","auto",NA,NA,NA,NA,NA,NA
"342","2019-11-13 11:21:46-03","USP","SPF","101097","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Anônimo","Bernacci, LC","1347","1995","03","17",NA,"Brasil","São Paulo","Monte Alegre do Sul",NA,"-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"SPF00101097",NA,NA,NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA
"343","2019-11-13 11:21:46-03","USP","SPF","153699","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Anônimo","Mendonça, FB","3","2001","04","06",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00153699",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"344","2019-11-13 11:21:46-03","USP","SPF","11718","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, HC","Pereira, MA","s.n.","1947","03",NA,NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00011718",NA,NA,NA,NA,"1984",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"345","2019-11-13 11:21:46-03","USP","SPF","112598","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Rossi, L","Rossi, L","225","1981","02","24",NA,"Brasil","São Paulo","São Paulo","Reserva da CUASO","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112598",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"346","2019-11-13 11:21:46-03","USP","SPF","204505","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Akisue, G","Silva, RCS","s.n.","2012","05","31",NA,"Brasil","São Paulo","Taubaté",NA,"-45.5499992370605","-23.0200004577637",NA,NA,NA,"Anotado G. Akisue 053.","SPF00204505",NA,NA,NA,NA,NA,NA,NA,"25704","auto",NA,NA,NA,NA,NA,NA
"347","2021-03-25 13:52:13-03","UNIVILLE","JOI","314","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.",NA,"E.M. Francisco et al.",NA,"1998","04","02",NA,"Brasil","Paraná","Assaí","Fazenda São Francisco.","-50.8414001464844","-23.3733005523682",NA,NA,NA,"; HABITO: Árvore","JOI000314",NA,NA,NA,NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA
"348","2020-05-08 11:11:57-03","UEFS","HUEFS","144658","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","M.C.Lovato","Lovato, M.C.","268","2003","05","08",NA,"Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê.","-50.975556","-23.540833",NA,NA,NA,NA,"HUEFS0144658",NA,NA,"50W58'32''","23S32'27''","2003",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
