"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount"
"166","2019-11-08 08:49:48-03","FURB","FURB","44411","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Funez, L.A.","2896","2014","07","27","Brasil","Santa Catarina","Ascurra","Fazenda Cristal, Morro do 80.","-49.4291667","-26.9102778","-49.4291667","-26.9102778","854","854",NA,"FURB17442","FURB17442","Sobral, M","2015","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 09:59:04-03","FURB","FURB","44983","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Funez, L.A.; Zermiani, A.E.","2998","2014","09","12","Brasil","Santa Catarina","Lontras","Três Picos.","-49.5097222","-27.2652778","-49.5097222","-27.2652778","940","940",NA,"FURB17441","FURB17441","Sobral, M","2015","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 09:59:04-03","FURB","FURB","45683","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Oliveira, A.A. de","1091","2015","02","08","Brasil","Santa Catarina","Botuverá","Localidade do 60#?##?#.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Regeneração IFFSC 468 /O/58","FURB17440","FURB17440","Oliveira, AA de","2015","02","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 09:59:04-03","FURB","FURB","46338","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","319","2014","05","02","Brasil","Santa Catarina","São Bento do Sul","Serra Alta.","-49.2572222","-26.2961111","-49.2572222","-26.2961111",NA,NA,NA,"FURB18869","FURB18869","Colares, R.","2019","01","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 09:59:04-03","FURB","FURB","46642","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","89","2014","03","28","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2091667","-27.1155556","-49.2091667","-27.1155556","650","650","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbustiva;","FURB17438","FURB17438 FURB17438_1","Seubert, RC","2014","03","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 09:59:04-03","FURB","FURB","47507","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Pastório, F.F.","64","2015","05","23","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, trilha para a localidade do Mono.","-49.1519444","-27.0247223","-49.1519444","-27.0247223","330","330",NA,"FURB47507","FURB47507","Pastório, FF","2015","08","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 09:59:04-03","FURB","FURB","48398","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","1014","2015","02","07","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.2166667","-26.2927777","-49.2166667","-26.2927777","948","948",NA,"FURB48398","FURB48398","Oliveira, A. A.","2017","08","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-14 09:59:04-03","FURB","FURB","51408","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Maçaneiro, J.P.; Cunha, J.E.","93","2016","08","15","Brasil","Santa Catarina","Indaial","Faxinal do Bepe. Vegetação em estágio inicial de regeneração. Parque Nacional da Serra do Itajaí","-49.1969444","-27.1155556","-49.1969444","-27.1155556","695","695",NA,"FURB51408","FURB51408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 09:59:04-03","FURB","FURB","51889","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","1783","2016","07","24","Brasil","Santa Catarina","Massaranduba","Morro do Boa Vista.","-49.0552778","-26.5172223","-49.0552778","-26.5172223","821","821","Heliófita, Artbusto 1,5 m alt. flores brancas","FURB51889","FURB51889","Schwirkowski, p.","2016","07","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 09:59:04-03","FURB","FURB","54046","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Funez, L.A.","6317","2017","05","15","Brasil","Santa Catarina","Blumenau","Morro do Cachorro.","-49.0377777","-26.7766667","-49.0377777","-26.7766667","150","150","Flores brancas Habitat: Borda da floresta Habito: árvore","FURB54046","FURB54046","Oliveira, A. A.","2017","08","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-08 08:49:48-03","FURB","FURB","54301","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","621","2017","06","22","Brasil","Santa Catarina","Joinville",NA,"-49.14","-26.28","-49.1400000","-26.2800000","744","744","flor branca Habitat: borda do fragmento Habito: erva apoiante","FURB54301","FURB54301","Oliveira, A. A.","2017","08","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-08 08:49:48-03","FURB","FURB","54424","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","698","2017","07","27","Brasil","Santa Catarina","Rio dos Cedros",NA,"-49.32","-26.55","-49.3200000","-26.5500000","893","893",NA,"FURB54424","FURB54424","Kassner-Filho, A.","2017","07","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-08 08:49:48-03","FURB","FURB","54923","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","988","2017","09","07","Brasil","Santa Catarina","Angelina",NA,"-49.05","-27.4505556","-49.0500000","-27.4505556","841","841",NA,"FURB54923","FURB54923","Kassner-Filho, A.","2017","09","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 09:59:04-03","FURB","FURB","59964","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Funez, L.A.; Zermiani, A.E.","7721","2018","04","23","Brasil","Santa Catarina","Rio dos Cedros","Vale dos Ventos.","-49.3055556","-26.5916666","-49.3055556","-26.5916666","740","740","Flores brancas Habitat: Capoeirão no topo do morro Habito: Arbusto","FURB59964","FURB59964","Funez, L.A.","2018","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 09:59:04-03","FURB","FURB","60519","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3296","2018","08","16","Brasil","Santa Catarina","São Bonifácio",NA,"-48.8719445","-27.8983333","-48.8719445","-27.8983333",NA,NA,"flor branca Habitat: interior da unidade amostral Habito: arvoreta","FURB60519","FURB60519","Kassner-Filho, A.","2018","08","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 09:59:04-03","FURB","FURB","61001","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","2857","2018","07","01","Brasil","Santa Catarina","São Bento do Sul","Bairro Rio Vermelho. Linha férrea, próximo à entrada da URVE. APA Rio Vermelho/Humboldt","-49.3133333","-26.3069444","-49.3133333","-26.3069444","650","650","FOD estágio médio, heliófita, cálice verde, corola branca Habitat: Borda de mata Habito: Árvore","FURB61001","FURB61001","Schwirkowski, P.","2018","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-09 14:46:33-03","FURB","FURB","61891","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Oliveira, A.A. de","3537","2017","05","26","Brasil","Paraná","Guaratuba",NA,"-48.96","-25.92","-48.9600000","-25.9200000",NA,NA,"Capítulos alvos","FURB61891","FURB61891","Bringel, J.B.","2017","05","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 09:59:04-03","FURB","FURB","61892","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Bach Jr., R.","95","2016","10","07","Brasil","Paraná","Quatro Barras",NA,"-48.96","-25.38","-48.9600000","-25.3800000",NA,NA,"Flores brancas","FURB61892","FURB61892","Bringel, J.B.","2017","05","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-08 08:49:48-03","FURB","FURB","640","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Sevegnani, L.",NA,"1998","06","04","Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.1327778","-27.025","-49.1327778","-27.0250000",NA,NA,NA,"FURB17474","FURB17474","Cordeiro, J","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-10-14 09:59:04-03","FURB","FURB","6492","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Luz, D.R. da",NA,"2007","09","30","Brasil","Santa Catarina","Indaial","Mono - Parque das Nascentes.","-49.1491666","-27.05","-49.1491666","-27.0500000",NA,NA,"Código: 07.","FURB17479","FURB17479","Sobral, M","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-09 14:46:33-03","FURB","FURB","66863","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","4155","2020","07","20","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Minas de Caulim.","-49.215","-26.2969444","-49.2150000","-26.2969444","1050","1050","FOM. Borda de mata Habitat: Heliófita. Capítulos brancos Habito: Árvore","FURB66863","FURB66863","Schwirkowski, P.","2020","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-08 08:49:48-03","FURB","FURB","94","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Kiehn, E.",NA,"1996","05","01","Brasil","Santa Catarina","Blumenau","Area A - Furb.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,NA,"FURB17478","FURB17478","Oliveira, AA de","2010","09","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-08 08:49:48-03","FURB","FURB","95","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Bosio, F.",NA,"1990","08","01","Brasil","Santa Catarina","Indaial","Fazenda Faxinal.","-49.2091667","-27.1141667","-49.2091667","-27.1141667","700","700",NA,"FURB17477","FURB17477","Oliveira, AA de","2010","09","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 09:59:04-03","FURB","FURB","26348","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Ribas, O.S.; Lopes, C.V.G.","7888","2007","09","01","Brasil","Paraná","Doutor Ulysses","Mata dos Lima, Varzeão.","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"FURB17458","FURB17458","Oliveira, AA de","2010","08","11",NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA
"190","2020-10-14 09:59:04-03","FURB","FURB","1323","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Sobral, M.",NA,"1990","04","01","Brasil","Paraná","Quatro Barras","Trilha dos Jesuítas.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"FURB17470","FURB17470","Sobral, M","1991",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"191","2019-11-08 08:49:48-03","FURB","FURB","5900","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Vieira, F.C.S.","395","2004","07","04","Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,"950","950",NA,"FURB17468","FURB17468","Vieira, FCS","2007","03","07",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"192","2019-11-08 08:49:48-03","FURB","FURB","5901","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Vieira, F.C.S.","392","2004","07","03","Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,"950","950",NA,"FURB17467","FURB17467","Vieira, FCS","2007","03","07",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"193","2019-11-08 08:49:48-03","FURB","FURB","603","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Vieira, F.C.S.","1063","2005","04","25","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"950","950",NA,"FURB17475","FURB17475","Sobral, M","2005","05","30",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"194","2021-03-16 17:50:45-03","UCS","HUCS","48530","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Korte, A.","4152","2010","08","19","Brasil","Santa Catarina","Joinville","Serra Quimada.","-49.049722","-27.016667","-49.049722","-27.016667","1167","1167","Florística IFFSC 1065b (Arbusto)",NA,NA,"Korte, A.","2010","10","14","Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-16 17:50:45-03","UCS","HUCS","48531","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Stival-Santos, A.","2553","2010","04","24","Brasil","Santa Catarina","Angelina","Barra Clara.","-49.14","-27.54","-49.14","-27.54","630","630","Florística IFFSC 347 (Arbusto); entorno fragmento",NA,NA,"Sobral, M.","2010","08","15","Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-16 17:50:45-03","UCS","HUCS","49529","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Schwirkowski, P.","2857","2018","07","01","Brasil","Santa Catarina","São Bento do Sul","Bairro Rio Vermelho. Linha férrea, próximo à entrada da URVE. APA Rio Vermelho/Humboldt","-49.313333","-26.306944","-49.313333","-26.306944","650","650","FOD estágio médio, heliófita, cálice verde, corola branca",NA,NA,"Schwirkowski, P.","2018","07","01","Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-16 17:50:45-03","UCS","HUCS","30886","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Wasum, R.A.","3931","2006","11","04","Brasil","Paraná","São João do Triunfo",NA,"-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"Em borda da mata, junto ao caminho",NA,NA,"Sobral, M.","2007","05","18","Angiospermae","Asterales",NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA
"198","2021-03-16 17:50:45-03","UCS","HUCS","05429","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Cordeiro, J.","561","1988","08","17","Brasil","Paraná","Campina Grande do Sul","Cerne","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Mata secundária",NA,NA,"Hatschbach, G.","1988",NA,NA,"Angiospermae","Asterales",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"199","2021-03-16 17:50:45-03","UCS","HUCS","02315","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Kummrow, R.","2802","1986","09","09","Brasil","Paraná","Balsa Nova","São Luiz do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,NA,"Hatschbach, G.","1987","01",NA,"Angiospermae","Asterales",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"200","2021-03-16 17:50:45-03","UCS","HUCS","02335","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","Silva, J.M.","141","1986","07","18","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Matinha encosta de morro",NA,NA,"Hatschbach, G.","1987","01",NA,"Angiospermae","Asterales",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"201","2019-08-16 08:38:32-03","UTFPR","HCF","15427","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","S. Dreveck","850","2009","04","27","Brasil","SC","Rancho Queimado","Mato Francês","-49.144167","-27.629722","49°08'39 W","27°37'47 S","992","992","Florística IFFSC 313 (arbórea). Ecótono entre a Floresta Ombrófila Mista e a Floresta Ombrófila Densa. estádio médio de regeneração.",NA,NA,"M. Sobral","2009","07","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-08-16 08:38:32-03","UTFPR","HCF","24809","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","A. Kassner-Filho","621","2017","06","22","Brasil","SC","Joinville",NA,"-49.14","-26.28","49°08'24 W","26°16'48 S","744","744","Erva apoiante de flor branca. Borda do fragmento. (IFFSC 1025)",NA,NA,"A.A. de Oliveira","2017","08","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-08-16 08:38:32-03","UTFPR","HCF","27683","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","R. Bach Júnior","95","2016","10","07","Brasil","PR","Quatro Barras",NA,"-48.96","-25.38","48°57'36 W","25°22'48 S",NA,NA,"árvore 10 m. Flores brancas. Conglomerado: 413 Subunidade: 3 Subparcela: 7 Árvore: 51.",NA,NA,"J.B. Bringel","2017","05","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-08-16 08:38:32-03","UTFPR","HCF","24619","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","R.C. Seubert","89","2014","03","28","Brasil","SC","Indaial","Faxinal do Bepe, Parque Nacional da","-49.209167","-27.115556","49°12'33 W","27°06'56 S","650","650","arbustiva. Projeto Restaurar. Em encosta.",NA,NA,"R.C. Seubert","2014","03","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-08-16 08:38:32-03","UTFPR","HCF","27695","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","A.A. de Oliveira","3537","2016","10","10","Brasil","PR","Guaratuba",NA,"-48.96","-25.92","48°57'36 W","25°55'12 S",NA,NA,"árvore 6 m. Capítulos alvos. Conglomerado: 509 Subunidade: 1 Subparcela: 10 Árvore: 65.",NA,NA,"J.B. Bringel","2017","05","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-08-16 08:38:32-03","UTFPR","HCF","20505","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","N. Imaguire","2226","1969","09","02","Brasil","PR","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"árvore, interior de bosque, decadente. Tronco principal seco a 3 m. Diâmetro de 15 cm. Brotação parte inferior.",NA,NA,"N. Imaguire",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"207","2021-03-21 19:33:03-03","UFC","EAC","15405","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Silva, J.M.; Zelma, F.J.","141","1986","07","18","Brasil","Paraná","Campina Grande","Serra do Capivari Grande, Matinha encosta do morro.",NA,NA,NA,NA,"1100","1100","Arbusto de capítulos alvescentes.","EAC0015405","EAC0015405","Hatschbach, G.","1987","01",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-04 11:31:08-03","UFSM","SMDB","17805","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Silva, JM; Zelma, FJ","141s.n.","1986","07","18","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100","Arbusto de capitulos alvescentes. Matinha encosta de morro.ICN 113607","SMDB017805",NA,"Hatschbach, G","1987","01",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:15:41-03","MBM","MBM","222740","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Carrião, D.J.S.; Uhlmann, A.; Uhlmann, A.","s.n.","1994","07","28","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM222740","MBM222740","Silva, S.M.",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
