"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","recordNumber","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"246","2019-11-21 14:43:00-03","UFJF","CESJ","41929","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","F.M. Ferreira","F.M. Ferreira; D.S. Pifano; M.O.D. Pivari","2004","03","13","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,NA,"CESJ041929",NA,"2004","643","11","03","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA
"247","2019-11-21 14:43:00-03","UFJF","CESJ","22079","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"UFJF; EMBRAPA","1988","04","18","Brasil","Minas Gerais","São Sebastião da Vitória","São João Del Rey",NA,NA,NA,NA,NA,NA,NA,"CESJ022079",NA,NA,"CESJs.n.",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 14:43:00-03","UFJF","CESJ","23599","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","T. Sendulsky","L. Krieger","1989","04","01","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó - 2000 m.s.m",NA,NA,NA,NA,NA,NA,NA,"CESJ023599","CESJ023599",NA,"CESJ23599",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-21 14:43:00-03","UFJF","CESJ","23603","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","T. Sendulsky","L. Krieger","1989","04","01","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó - 2000 m.s.m",NA,NA,NA,NA,NA,NA,NA,"CESJ023603","CESJ023603",NA,"CESJ0787",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-21 14:43:00-03","UFJF","CESJ","23920","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R.C. Oliveira","R.C. Oliveira","1991","03","23","Brasil","Minas Gerais","São Francisco do Prata","Serra das Flores",NA,NA,NA,NA,NA,NA,NA,"CESJ023920",NA,"1992","s.n.","04","06","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-21 14:43:00-03","UFJF","CESJ","25303","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R.C. Oliveira","L. Krieger","1989","03","27","Brasil","Minas Gerais","Lima Duarte","Olaria","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"CESJ025303",NA,"1992","CESJ25303","04","06","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"252","2020-06-30 18:32:44-03","UFJF","CESJ","24799","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","F.M. Ferreira","R.C. Oliveira; M. Eiterer","1991","06","19","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"CESJ024799",NA,"2005","18","12","10","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"253","2020-06-30 18:32:44-03","UFJF","CESJ","36823","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","S.M.S. Verardo; A. Zanin","L.G.Rodela","1998","12",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"CESJ036823",NA,NA,"s.n.",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"254","2019-11-21 14:43:00-03","UFJF","CESJ","26833","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R.C. Oliveira","R.C. Oliveira","1993","07","05","Brasil","Minas Gerais","Lima Duarte","próximo à Cachoeira das Andorinhas","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"CESJ026833",NA,"1993","198","07","05","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"255","2019-11-21 14:43:00-03","UFJF","CESJ","41926","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","P.L. Viana","F.M. Ferreira; D.S. Pifano; M.O.D. Pivari","2004","03","13","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,NA,"CESJ041926",NA,"2004","628","10",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA
"256","2019-11-21 14:43:00-03","UFJF","CESJ","23829","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","J.J.M.Valls","L. Krieger; M.C. Brügger","1988","03","21","Brasil","Minas Gerais","Bom Jardim de Minas","Torre da Embratel","-44.1911010742188","-21.9472007751465",NA,NA,NA,NA,NA,"CESJ023829",NA,NA,"CESJ23829",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"20996","auto",NA,NA,NA,NA,NA
"257","2020-06-30 18:32:44-03","UFJF","CESJ","26355","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R.C. Oliveira","R.C. Oliveira","1993","02","03","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"CESJ026355",NA,"1993","136","02","03","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"258","2019-11-21 14:43:00-03","UFJF","CESJ","25202","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R.C. Oliveira","R.C. Oliveira","1990","07","08","Brasil","Minas Gerais","LIma Duarte","Conceição do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"CESJ025202",NA,"1992","s.n.",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"259","2019-11-21 14:43:00-03","UFJF","CESJ","23921","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R.C. Oliveira","R.C. Oliveira","1991","03","23","Brasil","Minas Gerais","Olaria","São Francisco do Prata, Serra das Flores","-43.937198638916","-21.8607997894287",NA,NA,NA,NA,NA,"CESJ023921",NA,"1992","s.n.","04","06","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"15222","auto",NA,NA,NA,NA,NA
"260","2019-11-21 14:43:00-03","UFJF","CESJ","21881","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","S.C.Pereira","L. Krieger","1988","02","12","Brasil","Minas Gerais","São João Del Rei","Bengo","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,"CESJ021881",NA,"1988","CESJ21881","07","08","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA
"261","2019-11-21 14:43:00-03","UFJF","CESJ","22096","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","L. Krieger","UFJF; EMBRAPA","1988","04","18","Brasil","Minas Gerais","São João Del Rei","São Sebastião da Vitória","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,"CESJ022096",NA,"1989","CESJs.n.","05","05","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA
"262","2019-11-21 14:43:00-03","UFJF","CESJ","22042","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","T. Sendulsky","UFJF; EMBRAPA","1988","04","18","Brasil","Minas Gerais","São João Del Rei","São Sebastião da Vitória","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,"CESJ022042",NA,"1992","CESJs.n.",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA
"263","2019-11-21 14:43:00-03","UFJF","CESJ","45601","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","S.Renvoize","G. Hatschbach; R. Kummrow; J.M. Silva","1993","03","31","Brasil","Paraná","Tibagi","Guartelá, Cânion do Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"CESJ045601",NA,"2003","59114",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"264","2021-04-07 11:47:09-03","UFMS","CGMS","20553","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","A. Guglieri","F.J.M. Caporal",NA,NA,NA,"Brasil","Rio Grande do Sul","São Gabriel","Fazenda Estrada Real (Aracruz).","-54.3058333","-30.7061111","-54,3058333","-30,7061111",NA,NA,NA,"CGMS1049947",NA,"2008","517","07","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-04-07 11:47:09-03","UFMS","CGMS","20569","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.",NA,"M.C. Pereira; L.M. Ribeiro; A. Guglieri","2007","09","23","Brasil","Mato Grosso do Sul","Corguinho","Recanto Anjo de Luz.","-54.8293991088867","-19.8316993713379",NA,NA,NA,NA,"Lâminas foliares pilosas; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CA","CGMS1049963",NA,"2020","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56513","auto",NA,NA,NA,NA,NA
"266","2021-04-07 11:47:09-03","UFMS","CGMS","20523","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","A. Guglieri","F.J.M. Caporal","2007","10","13","Brasil","Rio Grande do Sul","Guaíba","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,"CGMS1049917",NA,"2008","581","07","29",NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"267","2021-04-07 11:47:40-03","UFMS","CGMS","60023","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","A. Pott","A. Pott; V.J. Pott","2008","03","22","Brasil","Mato Grosso do Sul","Alcinópolis","Parque Natural Municipal Templo dos Pilares.","-53.6780556","-18.1483333","-53,6780556","-18,1483333","612","612",NA,"CGMS1093026",NA,NA,"15067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-04-07 11:47:40-03","UFMS","CGMS","73316","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","V.J. Pott","V.J. Pott; S.N. Moreira","2008","03","08","Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Modelo, Embrapa Gado de Corte, varjão próximo à ferrovia.","-54.7905555","-20.5566667","-54,7905555","-20,5566667","504","504",NA,"CGMS1106123",NA,"2008","10157","03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-04-07 11:47:40-03","UFMS","CGMS","13207","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"A. Pott; V.J. Pott; S. Aragaki; A.C.M. Cristaldo","2004","03","29","Brasil","Mato Grosso do Sul","Chapadão do Sul","Nascente do Pouso Frio (Cabeceira do Aporé ou Rio do Peixe).","-52.8522222","-18.6658333","-52,8522222","-18,6658333","800","800",NA,"CGMS1042608",NA,NA,"11570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-04-07 11:47:40-03","UFMS","CGMS","49639","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"A. Pott; V.J. Pott","2005","02","21","Brasil","Mato Grosso do Sul","Corumbá","Mineração Corumbaense Reunida S.A., Serra do Urucum.","-57.5836111","-19.2352777","-57,5836111","-19,2352777","994","994",NA,"CGMS1079571",NA,NA,"12618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-04-07 11:47:40-03","UFMS","CGMS","25578","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","V.J.Pott","S.A. Cunha; V.J.Pott & S.R.Cieslak","2006","03","17","Brasil","Mato Grosso do Sul","Campo Grande","Embrapa Gado de Corte,Lagoão,cerca de 1km leste da sede.","-54.7044444","-20.4491666","-54,7044444","-20,4491666","550","550",NA,"CGMS1055003",NA,"2006","50","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-04-07 11:47:40-03","UFMS","CGMS","55078","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","A. Pott","V.J. Pott; A. Pott","2006","02","04","Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Santana, Pousada retiro São Lourenço (fundos da sede), sub-região de Aquidauana, Pantanal.","-55.6077778","-19.6277778","-55,6077778","-19,6277778","120","120",NA,"CGMS1085047",NA,NA,"8606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-04-07 11:47:40-03","UFMS","CGMS","38868","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R.H.Silva","R.H. Silva; J.P. Souza; G. Guimarães","2013","03","12","Brasil","Mato Grosso do Sul","Corumbá","Morro Santa Cruz.","-57.5833333","-19.2008333","-57,5833333","-19,2008333","1033","1033","Inflorescência creme. Fruto ausente. Habitat: Campo Sujo de Cerrado.Transição campo rupestre para Cerrado. Litólico e rico em Fe. Habito: Erva. 0,40m de altura.","CGMS1068260",NA,"2013","866","03","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-04-07 11:47:40-03","UFMS","CGMS","23308","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","A. Guglieri","F.J.M. Caporal","2008","11","08","Brasil","Rio Grande do Sul","Guaíba","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,"CGMS1052715",NA,"2009","683","10","02",NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"275","2021-04-07 11:47:40-03","UFMS","CGMS","20525","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","A. Guglieri","F.J.M. Caporal","2007","10","13","Brasil","Rio Grande do Sul","Guaíba","Cerro Branco, Fazenda São Maximiano, Morro São Maximiano.","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,"CGMS1049919",NA,"2009","583","10","02",NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"276","2019-08-20 10:01:06-03","UNICAMP","UEC","23766","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","Sendulsky, T","Pereira, SC; et al.","1981","02","04","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Erva cespitosa, semi-decumbente.","UEC048787","UEC048787","1981","826","05",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-08-20 10:01:06-03","UNICAMP","UEC","81687","S","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","Longhi-Wagner, HM","Jarenkow, JA","1989","11","19","Brazil","Rio Grande do Sul","Piratini","Serra das Asperesas, BR 293, Próximo a divisa com Pinheiro Machado, em borda de rodovia.","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,"Cespitosa.","UEC048790","UEC048790","1989","1464","12",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA
"278","2019-08-20 10:01:21-03","UNICAMP","UEC","68483","S","Plantae","Poaceae","Heteropogon","villosus","Heteropogon villosus","Nees","Swallen, R","Viégas; Berestein","1948","02","20","Brazil","São Paulo","Morro Agudo","Fazenda Água Limpa, Cerrado.","-48.0499992370605","-20.7299995422363",NA,NA,NA,NA,"Herbáceo.","UEC071194","UEC071194","1948","s.n.","04","26",NA,NA,NA,"Liliopsida",NA,NA,NA,"39308","auto",NA,NA,NA,NA,NA
"279","2021-03-01 16:20:39-03","UNICAMP","UEC","16930","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Renvoize, SA","Hatschbach, G","1971","11","12","Brazil","Minas Gerais","Gouveia","Serra do Espinhaço","-43.88075","-18.425694","-43.88075","-18.425694","1300","1300","Campo arenoso úmido.","UEC056704","UEC056704","1973","27816",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-01 16:20:39-03","UNICAMP","UEC","23795","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Pereira, SC","Pereira, SC; et al.","1981","02","16","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Erva decumbente.","UEC056703","UEC056703","1981","840","06","10",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-01 16:20:39-03","UNICAMP","UEC","23849","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Pereira, SC","Pereira, SC; et al.","1981","03","16","Brazil","Minas Gerais","Poços de Caldas","Campo de Santa Rosália","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Muito frequente em locais abertos.","UEC056699","UEC056699","1981","891","06","10",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-01 16:20:39-03","UNICAMP","UEC","24022","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Pereira, SC","Semir, J; et al.","1981","04","01","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Cespitosa, frequente na parte alta do campo.","UEC056706","UEC056706","1981","945","08","12",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-01 16:20:39-03","UNICAMP","UEC","41383","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Davidse, G","Anderson, WR","1973","05","10","Brazil","Goiás",NA,"Serra Dourada, Ca. 15 Km (straight line) S of Goiás Velho.",NA,NA,NA,NA,"1000","1000","Quartzite rock outcrops and sandy soil, with cerrado. Among rocks.","UEC056702","UEC056702","1985","9968",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 16:20:39-03","UNICAMP","UEC","21839","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Renvoize, SA","Ratter, JA; Fonseca, SF","1976","05","10","Brazil","Distrito Federal","Brasília","Fazenda Água Limpa, (University of Brasília field station), near Vargem Bonita, c. 18 Km SSW of Brasília TV tower.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Tuft grasses with inflorescences to 80cm. In campo sujo.","UEC056701","UEC056701","1979","R.3006",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"285","2021-03-01 16:20:39-03","UNICAMP","UEC","16932","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Renvoize, SA","Hatschbach, G; Pelanda, P","1971","11","15","Brazil","Minas Gerais","Diamantina","Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"Campo pedregoso.","UEC056705","UEC056705","1973","28007",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"286","2021-03-01 16:20:39-03","UNICAMP","UEC","16931","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Clayton, WD","Hatschbach, G; Haas, H","1966","03","03","Brazil","Paraná","Jaguariaíva","Estr. Jaguarialva- Arapoti.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Do campo seco.","UEC056708","UEC056708","1967","13973",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"287","2019-08-20 10:01:38-03","UNICAMP","UEC","163322","S","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Longhi-Wagner, HM; Zanin, A","1996","01","24","Brazil","São Paulo","Itararé","Estrada para fazenda Santa Andréia, afloramento sedimentar, à esquerda, logo antes da ponto sobre o rio Verde.&nf;Campo seco.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"UEC019004","UEC019004",NA,"3072",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"288","2019-11-19 14:08:49-03","UFRPE","PEUFR","497","PreservedSpecimen","Plantae","Poaceae","Heteropogon","villosus","Heteropogon villosus","Nees","Chase","B. Pickel","1941","03","30","Brasil","São Paulo","São Paulo","Alto do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Touceira deitada","PEUFR000497",NA,"1941","5309","09",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"289","2020-05-23 15:29:12-03","UFPB","JPB","3675","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Sousa, MA","1975","04","08","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"709",NA,NA,"Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"290","2019-11-06 09:57:08-03","UFOP","OUPR","14094","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Zanin, A.","Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Entre Cordisburgo e Curvelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","s.n.","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-06 09:57:08-03","UFOP","OUPR","19270","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Viana, P.L.","Borges, R.A.X.","2004","04","03","Brasil","Minas Gerais","Ouro Preto","Serra do Ribeiro","-43.625","-20.457611","-43.625","-20.457611","1517","1517","Campo altitudinal com pequenos afloramentos. Herbáceo.",NA,NA,"2005","100","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-06 09:57:08-03","UFOP","OUPR","20380","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Borges, R.A.X.; Cota, M.R.C.","2004","05","08","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.607778","-20.505","-43.607778","-20.505","1105","1105","Erva, n. 4. Campo sujo próximo a mata de galeria",NA,NA,NA,"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-06 09:57:08-03","UFOP","OUPR","20381","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","Longhi-Wagner, H.M.","Borges, R.A.X.","2004","03","23","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.684167","-20.500278","-43.684167","-20.500278","1363","1363","Erva. Campo limpo com sinais de queimada",NA,NA,"2012","67","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
