"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","class","order","recordNumber","individualCount","continentOcean","preparationType","relationshipType","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","sex"
"150","2020-12-21 16:38:13-03","MBM","MBM","395259","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W. Chase","Engels, M.E.","2013","02","20","Engels, M.E.; Ferneda Rocha, L.C.; Michelon, C.; Ferneda Rocha, L.C.; Michelon, C.","2013","02","20","Brazil","Paraná","Adrianopólis","Parque Estadual das Lauráceas, trilha da Estrada","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"MBM395259","MBM395259","Epífita. Rizoma, caule e folhas verdes. Flores verdes vináceas amareladas.","49901","auto",NA,NA,NA,"1081",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:38:13-03","MBM","MBM","243914","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W. Chase","Mancinelli, W.S.","2009","11","24","Carneiro, J.","1999","07","14","Brazil","Santa Catarina","Itajaí","Vale do Rio Itajai","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM243914","MBM243914","Epífita, flor esverdeada","27253","auto",NA,NA,NA,"706",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:38:13-03","MBM","MBM","397478","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W. Chase","Ariati, V.",NA,NA,NA,"Augusto-Silva, M.","2012","08","11","Brazil","Santa Catarina","Joinville","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"MBM397478","MBM397478","Epífita.; Floresta Ombrófila Densa das Terras Baixas, em árvores isoladas.","37150","auto",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:38:13-03","MBM","MBM","392135","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W. Chase","Engels, M.E.","2014","05","13","Schwirkowski, P.","2014","04","19","Brazil","Santa Catarina","São Bento do Sul","Sertãozinho, propriedade de Leonardo Pilz","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"MBM392135","MBM392135","Epífita.","23090","auto",NA,NA,NA,"303",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:38:44-03","MBM","MBM","29923","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis","Hoehne & Schltr.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1958","07","27","Brazil","Paraná","Lapa","Colônia Mariental","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM029923","MBM029923","Epífita.","49965","auto",NA,NA,NA,"4939",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:38:44-03","MBM","MBM","6215","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis","Hoehne & Schltr.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1967","12","29","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM006215","MBM006215","Epífita.","55154","auto",NA,NA,NA,"18211",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:38:46-03","MBM","MBM","29972","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1964","05","16","Brazil","Paraná","Campina Grande do Sul","Rod. BR-2, Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM029972",NA,NA,"55154","auto",NA,NA,NA,"11277",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:38:46-03","MBM","MBM","1340","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1966","09","13","Brazil","Paraná","Morretes","Estrada Itupava, Rio São João","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM001340","MBM001340",NA,"30514","auto",NA,NA,NA,"14707",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:38:46-03","MBM","MBM","8130","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1968","08","08","Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM008130","MBM008130",NA,"30514","auto",NA,NA,NA,"19571",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:38:46-03","MBM","MBM","75823","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Barros, F. de",NA,NA,NA,"Tessmann, G.","1953","05","28","Brazil","Paraná","Paranaguá","Ilha do Mel, Baía de Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM075823","MBM075823",NA,"24916","auto",NA,NA,NA,"1005",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:38:46-03","MBM","MBM","29974","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1951","03","08","Brazil","Paraná","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM029974","MBM029974",NA,"24916","auto",NA,NA,NA,"2213",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:38:46-03","MBM","MBM","1047","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1966","05","31","Brazil","Paraná","Paranaguá","Rio Perequê","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM001047","MBM001047",NA,"24916","auto",NA,NA,NA,"14403",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:38:46-03","MBM","MBM","161920","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Hatschbach, G.",NA,NA,NA,"Imaguire, N.","1968","06","05","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM161920","MBM161920",NA,"12577","auto",NA,NA,NA,"2084",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:38:46-03","MBM","MBM","6246","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1968","04","13","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM006246","MBM006246",NA,"37295","auto",NA,NA,NA,"17188",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:38:46-03","MBM","MBM","29976","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1952","09","03","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM029976","MBM029976",NA,"41937","auto",NA,NA,NA,"2960",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:38:46-03","MBM","MBM","8150","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","06","10","Brazil","Paraná","Laranjeiras do Sul","Rio Perdido","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM008150","MBM008150",NA,"28404","auto",NA,NA,NA,"19368",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:38:46-03","MBM","MBM","29973","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1961","06","02","Brazil","Paraná","Paranaguá","Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM029973","MBM029973",NA,"24916","auto",NA,NA,NA,"8151",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:38:46-03","MBM","MBM","16581","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1970","11","19","Brazil","Paraná","São Jerônimo da Serra","Rio Jaguariaíva, Corredeira Paulista","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"MBM016581","MBM016581",NA,"30511","auto",NA,NA,NA,"25563",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:38:46-03","MBM","MBM","29975","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Mandirituba","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM029975","MBM029975",NA,"45291","auto",NA,NA,NA,"2307",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:38:46-03","MBM","MBM","7760","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1967","09","25","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM007760","MBM007760",NA,"24916","auto",NA,NA,NA,"17234",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"170","2015-09-03 19:57:43-03","MNHN","RECOLNAT_MNHN_P","P00485643","PreservedSpecimen",NA,"Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis","Barb.Rodr.",NA,NA,NA,NA,"Dusén, P.","1915","9","13","Brésil",NA,NA,"Parana : Valta Grande",NA,NA,NA,NA,NA,NA,"P00485643","P00485643_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485643' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,"17203",NA,NA,NA
"171","2015-09-03 19:57:43-03","MNHN","RECOLNAT_MNHN_P","P00485644","PreservedSpecimen",NA,"Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis","Barb.Rodr.",NA,NA,NA,NA,"Moura, J.T. de","1887","6",NA,"Brésil",NA,NA,"Prov. Rio de Janeiro : forêts de Therezopolis",NA,NA,NA,NA,NA,NA,"P00485644","P00485644_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485644' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,"22",NA,NA,NA
"172","2015-09-23 06:16:43-03","MNHN","RECOLNAT_MNHN_P","P00485645","PreservedSpecimen",NA,"Orchidaceae","Pleurothallis","josephensis","Pleurothallis josephensis","Barb.Rodr.",NA,NA,NA,NA,"Moura, J.T. de","1887","6",NA,"Brésil",NA,NA,"Prov. Rio de Janeiro : Serra des Orgaos (Therezopolis)",NA,NA,NA,NA,NA,NA,"P00485645","P00485645_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485645' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,"41",NA,NA,NA
"173","2015-09-17 00:11:21-03","MNHN","RECOLNAT_MNHN_P","P00485956","PreservedSpecimen",NA,"Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.",NA,NA,NA,NA,"Dusén, P.","1914","2",NA,"Brésil",NA,NA,"Parana : Curityba",NA,NA,NA,NA,"900",NA,"P00485956","P00485956_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00485956' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,"14039",NA,NA,NA
"174","2020-12-11 11:44:18-03","UFMG","BHCB","105867","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,"2007","03",NA,"Mota, RC da; et al.","2007","03","22","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra","-42.724417","-18.005944","-42.724417","-18.005944","1300","1300","BHCB000995","BHCB000995","Planta; erva epífita; flores verde-acastanhadas.; coletada em mata de galeria",NA,NA,"Monocotyledon",NA,NA,"3367",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:44:18-03","UFMG","BHCB","113563","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,"2018","10","25","Souza, DT; Almeida, TE; Giorni, VT","2007","04","18","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto. Chapada.","-43.340364","-18.216111","-43.340364","-18.216111",NA,NA,"BHCB048820",NA,"Epifita, pétalas verdes com linhas escuras (vinho).; Capão 1",NA,NA,"Monocotyledon",NA,NA,"90",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:44:18-03","UFMG","BHCB","119722","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,"2013","02","05","Batista, JAN; Mota, RC da; Mota, NFO; Viana, PL; Teles, AM","2007","03","22","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, parte de cima da serra, após as torres de transmissão.","-42.742361","-18.010667","-42.742361","-18.010667","1562","1562","BHCB005034",NA,"Erva epífita, em mata nebular.; Erva epífita em mata nebular",NA,NA,"Monocotyledon",NA,NA,"2042",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:44:18-03","UFMG","BHCB","59273","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Salino, A; Morais, PO","2001","05","12","Brasil","Minas Gerais","Santana do Garambéu","Trecho do Alto Rio Grande adjacente a zona urbana.","-44.104444","-21.601389","-44.104444","-21.601389","1100","1150",NA,NA,"Área de Cerrado com Floresta Ciliar e de Galeria. Erva rupícola no interior de floresta ciliar. Frutos imaturos esverdeados.",NA,NA,"Monocotyledon",NA,NA,"6824",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:44:18-03","UFMG","BHCB","145220","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Menini Neto, L; Stehmann, JR; Forzza, RC","2010","11","30","Brasil","Minas Gerais","Ibitirama","Parque Nacional do Caparaó, Braço Norte. DATUM WGS84.","-42.235028","-20.749944","-42.235028","-20.749944","1183","1183",NA,NA,"Holoepífita característica, na floresta ombrófila densa, na borda do curso d'água. Apenas um indivíduo observado a ca. 2m alt., flores com sépalas creme acastanhadas, labelo atrovináceo.",NA,NA,"Monocotyledon",NA,NA,"979",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:44:18-03","UFMG","BHCB","182156","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Cabral, SOF","2016","07","04","Brasil","Minas Gerais","Aiuruoca",NA,"-44.603099822998","-21.9755992889404",NA,NA,NA,NA,"BHCB037962",NA,"Planta em cultivo no MHNJB da UFMG número MHNJB00989.; Sépala dorsal transparente e ápice amarelado com traços marrons; Sépalas laterais fundidas verdes, com manchas amarronzadas no ápice; Pétalas transparentes com traços amarronzados","27460","auto","Monocotyledon",NA,NA,"20",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:44:18-03","UFMG","BHCB","70691","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Imaguire, N","1968","06","05","Brasil","Paraná","Piraquara","Fazenda Experimental da Escola de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"Epífita do capão. Flor bordô. Mata pluvial.","12577","auto","Monocotyledon",NA,NA,"2084",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-19 17:59:23-03","UFMG","BHCB","189131","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,"2021","03","04","Fernandes, RL","2017","05","04","Brasil","Minas Gerais","Lima Duarte","Parque Estadual de Ibitipoca, Planta em cultivo na coleção do Museu de História Natural e Jardim Botânico da UFMG. Acesso MHNJB2434. Coleta original por Borba, E.L.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"BHCB189131",NA,"Erva terrícola. Sépalas laterais fusionadas esverdeadas na base e arroxeadas em direção ao ápice. Sépala dorsal esverdeada com listras arroxeadas. Pétalas esverdeadas com pintas avermelhadas nas bordas superiores. Labelo roxo e coluna","30417","auto","Monocotyledon",NA,NA,"55",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:44:18-03","UFMG","BHCB","88198","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,"2013","02","05","Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO","2004","04","02","Brasil","Minas Gerais","São Gonçalo do Rio Preto","P.E. do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"1550","1550","BHCB005035",NA,"Em baixo de pedras; pouco frequente; herbácea 0,25.; Epífito em interior de capão de mata (nascente de riacho). Sépala dorsal verde-clara com listras vináceas, sépalas laterais verde-amareladas, labelo verde amarelado, demais pétalas","26697","auto","Monocotyledon",NA,NA,"1691",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:44:17-03","UFMG","BHCB","105387","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Mota, RC da","2007","03","16","Brasil","Minas Gerais","Mariana","Serra do Caraça","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"Planta coletada em mata de galeria; erva rupícola; sépalas laterais castanho-esverdeadas com região distal mais escura, sépala dorsal e pétalas verde-acastanhadas com listras longitudinais castanhas, labelo atropurpúreo.","33524","auto","Monocotyledon",NA,NA,"3365",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:44:18-03","UFMG","BHCB","199443","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Cabral, SOF","2016","08","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"BHCB199443",NA,"Planta em cultivo no Museu de História Natural e Jardim Botânico da UFMG número MHNJB01153.; Sépala dorsal transparente,ápice amarelado com traços marrons;Sépalas laterais fundidas verdes,com manchas amarronzadas no ápice;Pétalas tran","26557","auto","Monocotyledon",NA,NA,"26",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:44:18-03","UFMG","BHCB","182153","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Cabral, SOF","2016","07","04","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"BHCB037961",NA,"Planta em cultivo no Museu de História Natural e Jardim Botânico da UFMG número MHNJB01166.; Sépala dorsal transparente e ápice amarelado com traços marrons; Sépalas laterais fundidas verdes, com manchas amarronzadas no ápice; Pétalas","26557","auto","Monocotyledon",NA,NA,"19",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:44:18-03","UFMG","BHCB","117826","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Reis, AFS; Damasceno, LPS","2014","06","18","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"BHCB044506",NA,"Plana em cultivo no Museu de História Natural e Jardim Botânico da UFMG número MHNJB00999&nf;; Erva epífita.; Em mata de galeria associada a campo rupestre.","26557","auto","Monocotyledon",NA,NA,"22",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"187","2021-02-11 17:20:51-03","UFPR","UPCB","85615","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","aff. saundersiana","Acianthera aff. saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Smidt, E.C.",NA,NA,NA,"Klein, J.",NA,NA,NA,"Brasil","Rio Grande do Sul","Itatí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amostra conservada em solução de glicerina com álcool..",NA,NA,NA,NA,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-11 17:20:51-03","UFPR","UPCB","86962","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","cf. saundersiana","Acianthera cf. saundersiana","(Rchb. f.) Pridgeon & M.W. Chase","Toscano de Brito, A.L.V.","2016","09","15","Toscano de Brito, A.L.V.","2016","06","28","Brasil","Santa Catarina","sem localidade específica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Obtida do Flor de Cheiro in Guaruva/SC por L.R.L. Oliveira s.n., provavelmente coletada localmente, florescendo em cultivo na UFPR. Amostra conservada em solução de glicerina com álcool..",NA,NA,NA,NA,NA,"3571",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-11 17:20:51-03","UFPR","UPCB","86953","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","cf. saundersiana","Acianthera cf. saundersiana","(Rchb. f.) Pridgeon & M.W. Chase","Toscano de Brito, A.L.V.","2016","09","15","Toscano de Brito, A.L.V.","2016","07","09","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Nativa nas árvores da praça de Antonina/PR. Amostra conservada em solução de glicerina com álcool..","38300","auto",NA,NA,NA,"3558",NA,NA,NA,NA,NA,NA,NA,NA,NA
