"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"366","2020-09-02 16:26:47-03","Cenargen","CEN","78426","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Daniela Inácio Junqueira - UEG","542","2009","08","13",NA,"Brasil","Exsicatas",NA,"Doação Herbário UB - Brasil - Goiás.","CEN00078426","GO",NA,NA,"(Mart.) Benth.","B. M. T. Walter","Parque Estadual Serra de Caldas Novas.","CEN00078426","CALDAS NOVAS","-48.726388","-17.774722","966","966",NA,NA,"-48.726388","-17.774722","2014","06",NA,NA,NA,"1",NA,NA,NA
"367","2020-09-02 16:26:47-03","Cenargen","CEN","80530","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Marcelo Fragomeni Simon","1117","2010","12","15",NA,"Brasil","Exsicatas",NA,"Arvoreta bastante ramificada, com casca grossa, 2,5m. Crescendo na beira da estrada. Frutos maduros amarelos.","CEN00080530","GO",NA,NA,"(Mart.) Benth.","M. Simon","Povoado São Jorge, 2 km E ao longo da GO - 239.","CEN00080530","ALTO PARAISO DE GOIAS","-47.792222","-14.168888","1030","1030",NA,NA,"-47.792222","-14.168888","2010","12",NA,NA,NA,"4",NA,NA,NA
"368","2020-09-02 16:26:47-03","Cenargen","CEN","95894","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Aelton Biasi Giroldo","25","2013","08","06",NA,"Brasil","Exsicatas",NA,NA,"CEN00095894","MG",NA,NA,"(Mart.) Benth.","A. B. Giroldo & J. B. Pereira","Fazenda Mário Giaretta.","CEN00095894","UBERLANDIA","-48.368888","-18.791666","864","864",NA,NA,"-48.368888","-18.791666",NA,NA,NA,NA,NA,"4",NA,NA,NA
"369","2020-09-02 16:26:47-03","Cenargen","CEN","97636","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Anderson Cássio Sevilha","5468","2015","10","20",NA,"Brasil","Exsicatas",NA,NA,"CEN00097636","MA",NA,NA,"(Mart.) Benth.","J. B. Pereira","Parque Nacional Chapada das Mesas. Sítio 1 - Buenos Aires. Ponto 6 da coleta, beira do rio Farinha.","CEN00097636","CAROLINA","-47.375555","-6.93","167","167",NA,NA,"-47.375555","-6.93","2015","11",NA,NA,NA,"4",NA,NA,NA
"370","2020-09-02 16:26:47-03","Cenargen","CEN","99349","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Maria Lenise Silva Guedes","25499","2017","02","16",NA,"Brasil","Exsicatas",NA,"Folhas com folíolos coriáceos, discolores. Frutos drupas imaturas. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (127252). Projeto Financiado pelo CNPq.","CEN00099349","BA",NA,NA,"(Mart.) Benth.","M. L. Guedes","Roda Velha","CEN00099349","SAO DESIDERIO","-44.966666","-12.35",NA,NA,NA,NA,"-44.966666","-12.35","2017","05",NA,NA,NA,"1",NA,NA,NA
"371","2020-09-02 16:26:47-03","Cenargen","CEN","30880","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Bruno Machado Teles Walter","4133","1998","05","06",NA,"Brasil","Exsicatas",NA,"Árvore, apenas a copa fora da água. Fruto na Carpoteca.","CEN00030880","CE",NA,NA,"(Mart.) Benth.","L. P. Queiroz","Vale do rio das Almas; ao sul da cidade de Uruaçu. Reservatório em formação do AHE Serra da Mesa.","CEN00030880 CEN00030880_1","IGUATU","-39.2985992431641","-6.35943984985352","450","450","29001","auto",NA,NA,"2001","02",NA,NA,NA,"4",NA,NA,NA
"372","2020-09-02 16:26:47-03","Cenargen","CEN","43731","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Glocimar Pereira-Silva","5442","2001","09","29",NA,"Brasil","Exsicatas",NA,NA,"CEN00043731","DF",NA,NA,"(Mart.) Benth.","B. M. T. Walter","Condomínio Belo Horizonte, entrada para a Ermida Dom Bosco, ao lado da QL 28, lago sul.","CEN00043731","BRASILIA","-47.9296989440918","-15.7797002792358","1030","1030","70570","auto","-4880722.0","-1580306.0","2014","06",NA,NA,NA,"4",NA,NA,NA
"373","2020-09-02 16:26:47-03","Cenargen","CEN","28490","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Equipe do Jardim Botânico de Brasília","778","1986","10","24",NA,"Brasil","Exsicatas",NA,"Doação do Herbário Ezechias Paulo Heringer - HEPH (5304). Fundação Zoobotânica do Distrito Federal - Flora do Brasil.","CEN00028490","DF",NA,NA,"(Mart.) Benth.","H. C. Lima","Jardim Botânico de Brasília, ca. de 20 km SE de Brasília. Alt.: 1025 - 1150m..","CEN00028490","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2017","10",NA,NA,NA,"1",NA,NA,NA
"374","2020-09-02 16:26:47-03","Cenargen","CEN","54417","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Juliene Roveratti Santos","10","2003","08","05",NA,"Brasil","Exsicatas",NA,NA,"CEN00054417","DF",NA,NA,"(Mart.) Benth.","B. M. T. Walter","Parque Ecológico Norte Burle Marx","CEN00054417","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2014","06",NA,NA,NA,"2",NA,NA,NA
"375","2020-09-02 16:26:47-03","Cenargen","CEN","19698","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Sebastião Pinheiro Cordovil da Silva","119","1992","10","08",NA,"Brasil","Exsicatas",NA,"(Det. in dupl. NY)","CEN00019698","GO",NA,NA,"(Mart.) Benth.","L. P. Queiroz","FAZENDA ARANHA - PONTE SOBRE O RIO PEIXE","CEN00019698","NIQUELANDIA","-48.4597015380859","-14.4738998413086","580","580","74171","auto",NA,NA,"2018","08",NA,NA,NA,"4",NA,NA,NA
"376","2020-09-02 16:26:47-03","Cenargen","CEN","52932","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Taciana Barbosa Cavalcanti","3371","2003","09","30",NA,"Brasil","Exsicatas",NA,"Cálice verde. Ovário vermelho-claro.","CEN00052932","TO",NA,NA,"(Mart.) Benth.","J. M. Rezende",NA,"CEN00052932","DIANOPOLIS","-46.8205986022949","-11.627799987793","570","570","77760","auto","-4667278.0","-1166972.0","2003","10",NA,NA,NA,"4",NA,NA,NA
"377","2020-09-02 16:26:47-03","Cenargen","CEN","108097","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","vermifuga","Andira vermifuga","Helena Lara Lemos","408","2018","04","15",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 39,3 cm de DAP, base reta.","CEN00108097","TO",NA,NA,"(Mart.) Benth.","H. C. Lima","Conglomerado: TO-527. Subunidade 02, subparcela 03, indivíduo 03.","CEN00108097","PEIXE","-48.5391998291016","-12.0249996185303",NA,NA,"73509","auto",NA,NA,"2018","11",NA,NA,NA,"3",NA,NA,NA
"378","2020-09-22 10:17:43-03","UFG","HJ","6821","S","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Souza, L.F.","4034","2009","09","04",NA,"Brasil",NA,NA,NA,"HJ00006821","Goiás",NA,NA,"(Mart.) Benth.",NA,"Serra do Caiapó, sítio Vale das Palmeiras.","HJ00006821","Caiapônia","-51.886111","-17.281667","773","773",NA,NA,"51º53'10''W","17º16'54''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-03-12 16:33:20-03","USP","SPF","64981","PreservedSpecimen","Plantae","Leguminosae","Andira","kuhlmannii","Andira kuhlmannii","Kuhlmann, M","3945","1956","09","20",NA,"Brasil",NA,NA,"Árvore com cerca de 20 m de altura, com tronco de quase 8 m de compr. e 65 cm de diâmetro. Flores muito procuradas por abelhas.","SPF00064981","São Paulo",NA,NA,"N.F.Mattos",NA,"Margem da rodovia para Campinas, próximo à estrada da Fazenda Holambra.","SPF00064981","Mogi Mirim","-46.9500007629395","-22.4300003051758",NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"380","2019-11-13 11:21:30-03","USP","SPF","44168","PreservedSpecimen","Plantae","Leguminosae","Andira","paniculata","Andira paniculata","Pirani, JR","1178","1985","10","10",NA,"Brasil",NA,NA,NA,"SPF00044168","Mato Grosso",NA,NA,"Benth.","Pennington, RT",NA,NA,"Santa Terezinha","-50.5","-10.416667",NA,NA,NA,NA,"-50.5","-10.416667","1991","07",NA,"12",NA,NA,NA,NA,NA
"381","2019-11-13 11:21:30-03","USP","SPF","167144","PreservedSpecimen","Plantae","Leguminosae","Andira","vermifuga","Andira vermifuga","Santos, DS","1","2003","09","03",NA,"Brasil",NA,NA,NA,"SPF00167144","Distrito Federal",NA,NA,"Mart. ex Benth.","Proença, C",NA,NA,"Brasília","-47.95","-16.033333","950","950",NA,NA,"-47.95","-16.033333","2003","09",NA,NA,NA,NA,NA,NA,NA
"382","2019-11-13 11:21:30-03","USP","SPF","188559","PreservedSpecimen","Plantae","Leguminosae","Andira","vermifuga","Andira vermifuga","Paula-Souza, J","9135","2007","10","07",NA,"Brasil",NA,NA,NA,"SPF00188559","Tocantins",NA,NA,"Mart. ex Benth.","Antar, GM","Jalapão",NA,"Mateiros","-46.4426","-10.5623",NA,NA,NA,NA,"-46.4426","-10.5623","2014","07",NA,NA,NA,NA,NA,NA,NA
"383","2019-11-13 11:21:30-03","USP","SPF","190390","PreservedSpecimen","Plantae","Leguminosae","Andira","vermifuga","Andira vermifuga","Silva-Luz, CL","41","2009","04","10",NA,"Brasil",NA,NA,NA,"SPF00190390","Minas Gerais",NA,NA,"Mart. ex Benth.","Silva-Luz, CL",NA,NA,"Grão Mogol","-42.897056","-16.591417","661","661",NA,NA,"-42.897056","-16.591417","2009",NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-13 11:21:30-03","USP","SPF","193471","PreservedSpecimen","Plantae","Leguminosae","Andira","vermifuga","Andira vermifuga","Silva, ACB","578","2000","09","14",NA,"Brasil",NA,NA,NA,"SPF00193471","Minas Gerais",NA,NA,"Mart. ex Benth.","Silva, ACB",NA,NA,"Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-13 11:21:30-03","USP","SPF","44608","PreservedSpecimen","Plantae","Leguminosae","Andira","vermifuga","Andira vermifuga","Mello-Silva, R","CFCR10143","1986","09","06",NA,"Brasil",NA,NA,NA,"SPF00044608","Minas Gerais",NA,NA,"Mart. ex Benth.","Queiroz, LP",NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717","1030","1030","67219","auto",NA,NA,"1996","05",NA,NA,NA,NA,NA,NA,NA
"386","2019-11-13 11:21:30-03","USP","SPF","44582","PreservedSpecimen","Plantae","Leguminosae","Andira","vermifuga","Andira vermifuga","Cordeiro, I","CFCR10117","1986","09","04",NA,"Brasil",NA,NA,NA,"SPF00044582","Minas Gerais",NA,NA,"Mart. ex Benth.","Queiroz, LP",NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717","910","910","67219","auto",NA,NA,"1996","05",NA,NA,NA,NA,NA,NA,NA
"387","2019-11-13 11:21:30-03","USP","SPF","44610","PreservedSpecimen","Plantae","Leguminosae","Andira","vermifuga","Andira vermifuga","Mello-Silva, R","CFCR10145","1986","09","06",NA,"Brasil",NA,NA,NA,"SPF00044610","Minas Gerais",NA,NA,"Mart. ex Benth.","Queiroz, LP",NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717","1030","1030","67219","auto",NA,NA,"1996","05",NA,NA,NA,NA,NA,NA,NA
"388","2019-11-13 11:21:30-03","USP","SPF","178934","PreservedSpecimen","Plantae","Leguminosae","Andira","vermifuga","Andira vermifuga","Hatschbach, G","73452","2002","08","16",NA,"Brasil",NA,NA,NA,"SPF00178934","Minas Gerais",NA,NA,"Mart. ex Benth.","Pennington, RT",NA,NA,"Várzea da Palma","-44.7308006286621","-17.5981006622314",NA,NA,"60948","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-12-02 09:07:08-03","UNITINS","HUTO","1856","PreservedSpecimen","Plantae","Fabaceae","Andira","paniculata","Andira paniculata","Santos, E.R.","1776","2008","12","26",NA,"Brasil",NA,NA,"Árvore com cerca de 7 m de altura. Frutos jovens; Cerrado stricto sensu","HUTO001856","Tocantins",NA,NA,"Benth.",NA,"Área de influência da UHE Novo Acordo","HUTO001856","Rio Sono","-47.611111","-9.971944","299","299",NA,NA,"-47.611111","-9.971944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-12-02 09:07:08-03","UNITINS","HUTO","1496","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Anjos, C.R.S.","7","2007","11","30",NA,"Brasil",NA,NA,"Árvore com cerca de 3 m de altura; Cerrado stricto sensu","HUTO001496","Tocantins",NA,NA,"Mart. ex Benth.",NA,"Canteiro central da Avenida Teotônio Segurado","HUTO001496","Palmas","-48.332778","-10.254722",NA,NA,NA,NA,"-48.332778","-10.254722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-12-02 09:07:08-03","UNITINS","HUTO","7135","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Lemos, H.L.","131","2017","08","22",NA,"Brasil",NA,NA,"Árvore com cerca de 4 m de altura. Flores lilás.; Cerrado rupestre.","HUTO007135","Tocantins",NA,NA,"Mart. ex Benth.",NA,"Bacia do rio Tocantins. Sub-bacia do rio Bagagem",NA,"Pindorama do Tocantins","-47.558056","-11.3075",NA,NA,NA,NA,"-47.558056","-11.3075",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-12-02 09:07:08-03","UNITINS","HUTO","1591","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Santos, E.R.","1591","2008","08","27",NA,"Brasil",NA,NA,"Árvore com cerca de 4 m de altura. Flores de cálice marrom, corola lilás; Cerrado s. s.","HUTO001591","Tocantins",NA,NA,"Mart. ex Benth.",NA,NA,"HUTO001591","Palmas","-48.297778","-10.420833",NA,NA,NA,NA,"-48.297778","-10.420833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-12-02 09:07:08-03","UNITINS","HUTO","4362","PreservedSpecimen","Plantae","Fabaceae","Andira","vermifuga","Andira vermifuga","Oliveira, F.C.A.","1958","2010","05","13",NA,"Brasil",NA,NA,"Árvore semi-ciófita ca. 7 m altura e 25 cm DAP. Folhas cartáceas, discolores. Frutos imaturos cor verde; Cerradão antropizado","HUTO004362","Tocantins",NA,NA,"Mart. ex Benth.","Fonseca, M.L.","Bacia do Tocantins. Sub-bacia do rio Tocantins. Fazenda Macaúba. Solo arenoso. Relevo plano","HUTO004362","Palmeirante","-48.072778","-7.891389","206","206",NA,NA,"-48.072778","-7.891389","2010","08",NA,NA,NA,NA,NA,NA,NA
"394","2020-05-08 11:11:46-03","UEFS","HUEFS","234279","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","paniculata","Andira paniculata","Nunes, S.C.P.","186","2006","02","23",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0234279","Minas Gerais","Angiospermae","Fabales","Benth.","S.C.P.Nunes","Campus II da Universidade Federal dos Vales do Jequitinhonha e Mucuri.",NA,"Diamantina","-43.6","-18.25","1296","1296",NA,NA,"43W36'","18S15'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"395","2020-05-08 11:11:46-03","UEFS","HUEFS","234280","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","paniculata","Andira paniculata","Nunes, S.C.P.","88","2005","10","06",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0234280","Minas Gerais","Angiospermae","Fabales","Benth.",NA,"Campus II da Universidade Federal dos Vales do Jequitinhonha e Mucuri.",NA,"Diamantina","-43.6","-18.25","1296","1296",NA,NA,"43W36'","18S15'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"396","2020-05-08 11:11:46-03","UEFS","HUEFS","252903","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","paniculata","Andira paniculata","Leoni, L.S.","6548","2006","08","07",NA,"Brasil",NA,NA,NA,"HUEFS0252903","Minas Gerais","Angiospermae","Fabales","Benth.",NA,"Fazenda Santa Rita.",NA,"Faria Lemos","-42.0297012329102","-20.8083000183105","600","600","14353","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"397","2020-05-08 11:11:47-03","UEFS","HUEFS","235406","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Pennington, R.T.","2113","2017","03","11",NA,"Brasil",NA,NA,"Roadside","HUEFS0235406","Bahia","Angiospermae","Fabales","(Mart.) Benth.",NA,"Road Ibotirama - Seabra","HUEFS0235406","Ibotirama","-43.25","-12.133333","485","485",NA,NA,"43W15'","12S8'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"398","2020-05-08 11:11:47-03","UEFS","HUEFS","101172","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Queiroz, L.P.de","11031","2005","10","13",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0101172","Bahia","Angiospermae","Fabales","(Mart.) Benth.","R.T.Pennington","Ca. 42,1 Km de Santa Maria da Vitória (em linha reta).",NA,"São Desidério","-44.5525","-13.229722","598","598",NA,NA,"44W33'9''","13S13'47''","2014","03","Rosanae",NA,NA,NA,NA,NA,NA
"399","2020-05-08 11:11:47-03","UEFS","HUEFS","122363","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Santos, R.M.","1426","2007","06","22",NA,"Brasil",NA,NA,"Caatinga arbórea.","HUEFS0122363","Piauí","Angiospermae","Fabales","(Mart.) Benth.","R.T.Pennington","Parque Nacional da Serra das Confusões.",NA,"Caracol","-43.485","-9.221389","643","643",NA,NA,"43W29'6''","9S13'17''","2014","10","Rosanae",NA,NA,NA,NA,NA,NA
"400","2020-05-08 11:11:47-03","UEFS","HUEFS","123822","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Guedes, M.L.S.","13353","2007","05","08",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0123822","Bahia","Angiospermae","Fabales","(Mart.) Benth.","L.P.de Queiroz","Próximo ao Rio Carinhanha.",NA,"Feira da Mata","-44.2125","-14.231667",NA,NA,NA,NA,"44W12'45''","14S13'54''","2010","01","Rosanae",NA,NA,NA,NA,NA,NA
"401","2020-05-08 11:11:47-03","UEFS","HUEFS","123823","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Guedes, M.L.S.","13361","2007","05","08",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0123823","Bahia","Angiospermae","Fabales","(Mart.) Benth.","L.P.de Queiroz","Próximo ao Rio Carinhanha.","HUEFS0123823","Feira da Mata","-44.2125","-14.231667",NA,NA,NA,NA,"44W12'45''","14S13'54''","2010","01","Rosanae",NA,NA,NA,NA,NA,NA
"402","2020-05-08 11:11:47-03","UEFS","HUEFS","123855","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Guedes, M.L.S.","13322","2007","05","08",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0123855","Bahia","Angiospermae","Fabales","(Mart.) Benth.","L.P.de Queiroz & R.M.Santos","Médio São Francisco, próximo a Mata Ciliar.",NA,"Feira da Mata","-44.2125","-14.231667","454","454",NA,NA,"44W12'45''","14S13'54''","2007","09","Rosanae",NA,NA,NA,NA,NA,NA
"403","2020-05-08 11:11:47-03","UEFS","HUEFS","123860","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Guedes, M.L.S.","13543","2007","05","28",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0123860","Bahia","Angiospermae","Fabales","(Mart.) Benth.","L.P.de Queiroz & R.M.Santos","Médio São Francisco, à margem do rio Carinhanha.",NA,"Feira da Mata","-44.197778","-14.234722",NA,NA,NA,NA,"44W11'52''","14S14'5''","2007","09","Rosanae",NA,NA,NA,NA,NA,NA
"404","2020-05-08 11:11:47-03","UEFS","HUEFS","126590","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Guedes, M.L.S.","13663","2007","07","20",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0126590","Bahia","Angiospermae","Fabales","(Mart.) Benth.","L.P.de Queiroz","Médio São Francisco, a 1 KM da margem do Rio Cariranha.","HUEFS0126590","Feira da Mata","-44.197222","-14.234722",NA,NA,NA,NA,"44W11'50''","14S14'5''","2010","01","Rosanae",NA,NA,NA,NA,NA,NA
"405","2020-05-08 11:11:47-03","UEFS","HUEFS","140351","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Oliveira, R.P.","1650","2008","09","08",NA,"Brasil",NA,NA,"Mata Atlântica úmida.","HUEFS0140351","Minas Gerais","Angiospermae","Fabales","(Mart.) Benth.","L.P.Queiroz","RPPN Duas Barras, ca. 27 Km do distrito de Talismã. Trilha em direção à divisa com a Bahia.",NA,"Santa Maria do Salto","-40.149444","-16.248889",NA,NA,NA,NA,"40W8'58''","16S14'56''","2014","12","Rosanae",NA,NA,NA,NA,NA,NA
"406","2020-05-08 11:11:46-03","UEFS","HUEFS","15109","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Salgado, O.A.","170","1981","09","18",NA,"Brasil",NA,NA,NA,"HUEFS0015109","Minas Gerais","Angiospermae","Fabales","(Mart.) Benth.","L.P.de Queiroz",NA,NA,"Três Maria","-45.183333","-18.3",NA,NA,NA,NA,"45W11'","18S18'","2011","05","Rosanae",NA,NA,NA,NA,NA,NA
"407","2020-05-08 11:11:46-03","UEFS","HUEFS","20174","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Bona Nascimento, M.S.","152","1994","08","22",NA,"Brasil",NA,NA,NA,"HUEFS0020174","Piauí","Angiospermae","Fabales","(Mart.) Benth.","R.T.Pennington",NA,NA,"São Sebastião","-42.166667","-4.816667","125","125",NA,NA,"42W10'","4S49'","2014","10","Rosanae",NA,NA,NA,NA,NA,NA
"408","2020-05-08 11:11:47-03","UEFS","HUEFS","149626","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Carvalho-Sobrinho, J.G.de","1924","2009","02","09",NA,"Brasil",NA,NA,NA,"HUEFS0149626","Ceará","Angiospermae","Fabales","(Mart.) Benth.","L.P.Queiroz","Estrada para Açude Atalho.",NA,"Brejo Santo","-38.920833","-7.556111","434","434",NA,NA,"38W55'15''","7S33'22''","2014","12","Rosanae",NA,NA,NA,NA,NA,NA
"409","2020-05-08 11:11:47-03","UEFS","HUEFS","205350","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Neves, D.M.","1529","2013","08","01",NA,"Brazil",NA,NA,"Caatinga arenícola","HUEFS0205350","Bahia","Angiospermae","Fabales","(Mart.) Benth.","R.T.Pennington","Borda de caatinga arenícola na entrada para Santo Inácio",NA,"Santo Inácio","-42.735556","-11.105","412","412",NA,NA,"42W44'8''","11S6'18''","2014","10","Rosanae",NA,NA,NA,NA,NA,NA
"410","2020-05-08 11:11:47-03","UEFS","HUEFS","160456","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Martinelli, G.","16226","2009","01","21",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0160456","Goiás","Angiospermae","Fabales","(Mart.) Benth.",NA,"Chapada dos Veadeiros, Fazenda São Bento, estrada para Cachoeira Almécegas II.",NA,"Alto Paraíso de Goiás","-47.598611","-14.181944",NA,NA,NA,NA,"47W35'55''","14S10'55''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"411","2020-05-08 11:11:47-03","UEFS","HUEFS","164503","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Baitello, J.B.","1929","2007","09","27",NA,"Brasil",NA,NA,NA,"HUEFS0164503","São Paulo","Angiospermae","Fabales","(Mart.) Benth.","R.T.Pennington","Estação ecológica , final do talhão 11 do pinus",NA,"Paranapanema","-48.746111","-23.526389","630","630",NA,NA,"48W44'46''","23S31'35''","2014","10","Rosanae",NA,NA,NA,NA,NA,NA
"412","2020-05-08 11:11:47-03","UEFS","HUEFS","189349","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Pereira, B.A.S.","3736","2011","11","22",NA,"Brasil",NA,NA,NA,"HUEFS0189349","Goiás","Angiospermae","Fabales","(Mart.) Benth.","R.T.Pennington","Vale do rio Paranã, afluente do rio Tocantis.",NA,"Mambaí","-46.097778","-14.489722","726","726",NA,NA,"46W5'52''","14S29'23''","2014","03","Rosanae",NA,NA,NA,NA,NA,NA
"413","2020-05-08 11:11:47-03","UEFS","HUEFS","189362","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Pereira, B.A.S.","3706","2011","08","23",NA,"Brasil",NA,NA,NA,"HUEFS0189362","Goiás","Angiospermae","Fabales","(Mart.) Benth.","R.T.Pennington","Vale do rio Paranã, afluente do rio Tocantis.",NA,"Mambaí","-46.097778","-14.489722","726","726",NA,NA,"46W5'52''","14S29'23''","2014","03","Rosanae",NA,NA,NA,NA,NA,NA
"414","2020-05-08 11:11:47-03","UEFS","HUEFS","219745","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Dexter, K.G.","7234","2014","08","25",NA,"Bolívia",NA,NA,"Short intervened forest on rockyred clay soil, cerrado/chiquitano forest mix.","HUEFS0219745","Santa Cruz","Angiospermae","Fabales","(Mart.) Benth.",NA,"Justwest of west Santiago de Chiquitos.",NA,"Santa Cruz","-59.627778","-18.327222","646","646",NA,NA,"59W37'40''","18S19'38''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"415","2020-05-08 11:11:47-03","UEFS","HUEFS","220278","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Andira","vermifuga","Andira vermifuga","Pimentel, L.B.","208","2014","08","19",NA,"Brasil",NA,NA,NA,"HUEFS0220278","Ceará","Angiospermae","Fabales","(Mart.) Benth.",NA,"Sítio Caiçara",NA,"Missão Velha","-39.071667","-7.205278","332","332",NA,NA,"39W4'18''","7S12'19''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
