"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"40","2021-03-15 16:37:00-03","NY","NYBG","1031271","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. S. Irwin","26269","1970","02","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144278' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031271",NA,"Minas Gerais","Serra da Anta, summit of chapada, ca. 10 km S.E. of Paracatu","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Paracatu","-46.80175","-17.2787","NY01031271_01 NY01031271_02","675","675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","1031469","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. A. Ratter","R.3893","1976","10","29","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154242' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031469",NA,"Distrito Federal","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower. (cabeceira do Córrego Capitinga)","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Brasília","-47.9294","-15.7797","NY01031469_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","1415022","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","P. Acevedo-Rodríguez","13681","2003","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626565' target='other'> <mi>dwc_moreinfo</mi></a>","NY01415022",NA,"Acre","Basin of Rio Abunã, Projeto de Assentamento Extrativista Porto Dias, Colocação Palhau, 108 km E of Rio Branco on BR-364, then 30 km S on side road.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Acrelândia","-66.771983","-10.01033","NY01415022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","1031255","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","E. P. Heringer","11285","1967","01","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144231' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031255",NA,"Distrito Federal","Paranoá; no campo Experimental.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Brasília","-47.9294","-15.7797","NY01031255_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1031202","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","M. dos R. Cordeiro","1141","1976","11","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143834' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031202",NA,"Mato Grosso","Fazenda Progresso, sub. Base Projeto RADAM.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi",NA,NA,NA,"NY01031202_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01092711","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","P. Fiaschi","2380","2004","07","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1232204' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092711",NA,"Bahia","Estrada de Serra Grande para Uruçuca. Área do inventário do plano de manejo do Parque Estadual da Serra do Conduru.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Uruçuca","-39.115","-14.4997","NY01092711_01","380","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01092716","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. G. Jardim","535",NA,NA,NA,"South America","Brazil","sheet",NA,"Site: R <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517865' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092716",NA,"Bahia","Una Biological Reserve: Entrada no km 46 da Rod. BA-001 Ilhéus/Una","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Una","-39.0833","-15.15","NY01092716_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00938306","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","K. Kubitzki","85-7","1985","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490353' target='other'> <mi>dwc_moreinfo</mi></a>","NY00938306",NA,"Pará","Baum der várzea. Region der Furos de Breves. Furo de Jaburu.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,NA,NA,NA,"NY00938306_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1146757","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","J. L. Paixão","806","2006","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1299395' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146757",NA,"Bahia","Serra do Concovado, Rod. Almadina/Coaraci, ca. 5 km.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Almadina","-39.6025","-14.7036","NY01146757_01","300","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","808417","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","W. W. Thomas","5701","1987","12","07","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=801322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00808417",NA,"Santa Cruz","Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Meracdo","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","M. H. Nee","José Miguel de Velasco","-60.72","-13.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02226359","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","M. R. dos Santos","675","1979","06","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490184' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226359",NA,"Pará","Estrada da serraria.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Almeirim","-52.5817","-1.52333","NY02226359_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02226386","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","N. T. da Silva","1886","1969","04","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490084' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226386",NA,"Pará","Estrada do Munguba. Km 4.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Jari","-52.5266674","-0.8884408","NY02226386_01 NY02226386_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00748726","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. S. Irwin","8959","1965","10","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880519' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748726",NA,"Distrito Federal","Near Sobradinho","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Brasília","-47.8167","-15.6333","NY00748726_01","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00938325","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","L. O. A. Teixeira","786","1982","05","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00938325",NA,"Rondônia","Rodovia BR 364, km 120, 10 km ao Norte da Sede da Mineração","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Santa Bárbara","-63.116667","-9.166667","NY00938325_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1031212","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","M. G. da Silva","4667","1979","05","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143854' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031212",NA,"Mato Grosso","Br-174, Aripuana, Projeto Juína, bosquinho da companhia.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","M. G. da Silva","Juína","-58.7408","-11.3783","NY01031212_01 NY01031212_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02736504","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","R. Goldenberg","1320","2009","02","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1225497' target='other'> <mi>dwc_moreinfo</mi></a>","NY02736504",NA,"Acre","Ao longo do Rio Jordão","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Jordão","-71.9739","-9.2244","NY02736504_01","230","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1031269","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. S. Irwin","26543","1970","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144274' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031269",NA,"Distrito Federal","Ca. 10 km E. of Lago Paranoá, DF-6","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Brasília","-47.7274","-15.75885","NY01031269_01 NY01031269_02","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01092708","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","P. Fiaschi","1192","2002","12","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1232106' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092708",NA,"Bahia","Juçari: Estrada Jussari-Palmira, entrada à esquerda ca. 7,5 km. Fazenda Teimoso. RPPN Serra do Teimoso.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi",NA,"-39.5286","-15.1581","NY01092708_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00938307","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","C. A. Cid Ferreira","8981","1987","05","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490356' target='other'> <mi>dwc_moreinfo</mi></a>","NY00938307",NA,"Rondônia","Linha 64, a 04 km da BR-429 em direção a Costa Marques.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Alvorada d'Oeste","-62.5","-11.416667","NY00938307_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","867877","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","S. R. Lowrie","319","1980","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626560' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867877",NA,"Acre","35km from Rio Branco on Rio Branco-Santa Rosa road","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Rio Branco","-67.8097","-9.9747","NY00867877_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1031265","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","H. S. Irwin","5671","1964","08","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144265' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031265",NA,"Distrito Federal","30 km. S. of Brasília on road to Belo Horizonte.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Brasília","-47.95","-16.12","NY01031265_01 NY01031265_02","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","02226376","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","M. B. Silva","2437","1969","08","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490205' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226376",NA,"Pará","Km 35 da estrada do Palhão, arredores do Acampamento do Igarapé Curupira","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Santarém","-54.7081","-2.4433","NY02226376_01 NY02226376_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1031236","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","D. Philcox","4392","1968","03","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144158' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031236",NA,"Mato Grosso","Base Camp.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega",NA,"-51.77","-12.82","NY01031236_01 NY01031236_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02206651","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","D. C. Daly","4210","1986","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2336409' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206651",NA,"Amazonas","Paraná Mimeruá (tributary of Rio Juruá), Paraná Mamupina, São Sebastião (near entrance to paraná). Terra firme forest on level terrain.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Fonte Boa","-66","-2.7","NY02206651_01 NY02206651_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1031226","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","D. R. Hunt","5677","1966","05","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144142' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031226",NA,"Mato Grosso","Xavantina-Cachimbo road 85 km. from Xavantina.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Água Boa","-52.1583","-14.0503","NY01031226_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00938328","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","T. C. Plowman","12336","1982","12","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490345' target='other'> <mi>dwc_moreinfo</mi></a>","NY00938328",NA,"Amazonas","Rio Japura, environs of town Maraa. Headwaters of Lago Maraa.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Maraã","-65.62","-1.783333","NY00938328_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","2206656","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. A. Krukoff","6682","1934","10","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2336414' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206656",NA,"Amazonas","Near Livramento, on Rio Livramento; Basin of Rio Madeira","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Humaitá","-63.0206","-7.5061","NY02206656_01 NY02206656_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02226383","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","S. A. Mori","16137","1983","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490187' target='other'> <mi>dwc_moreinfo</mi></a>","NY02226383",NA,"Amapá","Camaipi. EMBRAPA reserve and vicinity","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,NA,"-51.62","0.17","NY02226383_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00750095","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","W. W. Thomas","3901","1985","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00750095",NA,"Mato Grosso","Road to Fazenda Santana, 9.6 km S of Rio Celeste (ca. 61 km S of Sinop) then 1.5-4 km E on road to Fazenda Santana","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega","Nobres","-55.62","-12.38","NY00750095_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2206658","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","B. A. Krukoff","6393","1934","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2336416' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206658",NA,"Amazonas","Near Tres Casas - Basin of Rio Madeira","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Humaitá","-62.6839542","-6.9876421","NY02206658_01 NY02206658_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1031237","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","D. Philcox","3594","1967","12","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1144159' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031237",NA,"Mato Grosso","Km. 260, Xavantina-Cachimbo road.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. M. W. Mennega",NA,"-51.77","-12.82","NY01031237_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00938326","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","R. P. Bahia","27","1978","08","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2490206' target='other'> <mi>dwc_moreinfo</mi></a>","NY00938326",NA,"Pará","Estação Experimental da EMBRAPA, Rodovia Transamazônica, trecho Altamira-Itaituba, km 23","Magnoliophyta","Celastrales","(Miers) A.C.Sm.",NA,"Altamira","-52.3978758","-3.271835","NY00938326_01 NY00938326_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01092712","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","P. Fiaschi","2380","2004","07","03","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1232205' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092712",NA,"Bahia","Estrada de Serra Grande para Uruçuca. Área do inventário do plano de manejo do Parque Estadual da Serra do Conduru.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","J. A. Lombardi","Uruçuca","-39.115","-14.4997","NY01092712_01","380","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1031207","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","P. Clausen","77",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143842' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031207",NA,"Minas Gerais",NA,"Magnoliophyta","Celastrales","(Miers) A.C.Sm.","A. C. Smith",NA,NA,NA,"NY01031207_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1031214","PreservedSpecimen","Plantae","Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","M. G. da Silva","4674","1979","05","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1143857' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031214",NA,"Mato Grosso","BR 174, Aripuanã, projeto Juina bosquinho da companhia.","Magnoliophyta","Celastrales","(Miers) A.C.Sm.","M. G. da Silva","Juína","-58.7408","-11.3783","NY01031214_01 NY01031214_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
