"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"147","2020-11-04 11:11:57-03","ESALQ","ESA","10000","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Moraes, P.L.R.","Cesar, O.",NA,"1981","08","17","Brasil","São Paulo","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,"ESA010000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"25656","auto",NA,NA,NA,NA,NA
"148","2020-11-04 11:11:57-03","ESALQ","ESA","5606","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Baitello, J.B.","Gandolfi, S. et al.",NA,"1984","06","20","Brasil","São Paulo","Guarulhos","-46.5299987792969","-23.4599990844727",NA,NA,"ESA005606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"26398","auto",NA,NA,NA,NA,NA
"149","2020-11-04 11:11:57-03","ESALQ","ESA","7284","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Baitello, J.B.","Gandolfi, S. et al.",NA,"1984","07","18","Brasil","São Paulo","Guarulhos","-46.5299987792969","-23.4599990844727",NA,NA,"ESA007284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"26398","auto",NA,NA,NA,NA,NA
"150","2020-11-04 11:11:57-03","ESALQ","ESA","29262","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora",NA,NA,"Ivanauskas, N.M. ; Mazine, F.F.","818.0","1996","06","01","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"ESA029262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA
"151","2020-11-04 11:11:57-03","ESALQ","ESA","118802","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora",NA,"Alves, F.M.","Colletta, G.D.","587.0","2011","11","01","Brasil","São Paulo","Piratininga","-49.1300010681152","-22.4099998474121",NA,NA,"ESA118802",NA,NA,NA,NA,"Estrada Municipal Piratininga- Cabrália Paulista, próximo a Faz.São José",NA,NA,"Árvore, 6m, odorífera, cúpula avermelhada, fruto verde.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19389","auto",NA,NA,NA,NA,NA
"152","2020-11-04 11:11:57-03","ESALQ","ESA","16135","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Baitello, J.B.","Tamashiro, J.Y. et al.",NA,"1985","12","03","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,"ESA016135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-04 11:11:57-03","ESALQ","ESA","1924","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Moraes, P.L.R.","Krug, H.P.",NA,"1938","08","11","Brasil","São Paulo","Rocinha",NA,NA,NA,NA,"ESA001924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-04 10:56:01-03","ESALQ","ESA","136370","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Ness.","M.L. Brotto","J.T. Motta","4466.0","2014","09","22","Brasil","Santa Catarina","Passos Maia","-52.059398651123","-26.7800006866455",NA,NA,"ESA136370",NA,"2020","03","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31820","auto",NA,NA,NA,NA,NA
"155","2020-11-04 11:11:57-03","ESALQ","ESA","27993","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Baitello, J.B.","Carvalho, J.P.M. ; Robim, M.J.","8733.0","1985","10","16","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"ESA027993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21048","auto",NA,NA,NA,NA,NA
"156","2020-11-04 10:56:01-03","ESALQ","ESA","133276","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","207.0","2015","07","07","Brasil","São Paulo","Mombuca","-47.560001373291","-22.9200000762939","-47,659,360","-22,926,685","ESA133276",NA,NA,NA,NA,"Mata do Pinheirinho. Usina Rosana","564","564","Árvore, 5m.",NA,NA,NA,NA,NA,NA,NA,"13659","auto",NA,NA,NA,NA,NA
"157","2020-11-19 10:24:00-03","CPAP","CPAP","18945","PreserverdSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","J. Nakajima","Resende, U. M.","1517","1998","08","31","Brasil","MS","Alcinópolis","-53.423333","-18.247778","53°25'24'' W","18°14'52'' S",NA,NA,"1999","05",NA,"Fazenda rio Bonito; rio Sucuri - logradouro",NA,NA,"Árvore 6m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata ciliar do rio. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-07-02 14:02:30-03","JBP","HPL","9734","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora",NA,"H. Lorenzi","H. Lorenzi","351","1993","09","09","Brasil","SP","São Manoel",NA,NA,NA,NA,NA,NA,"1993","09","09","Coletado na estrada para Santa Maria da Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2015-07-02 14:02:30-03","JBP","HPL","10184","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora",NA,"H. Lorenzi","H. Lorenzi","1031","1993","10","14","Brasil","SP","Socorro","-46.52","-22.59",NA,NA,NA,NA,"1993","10","14","Coletado na estrada de terra para Lindóia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA
"160","2015-07-02 14:02:30-03","JBP","HPL","6173","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","J.B. Baitello","H. Lorenzi","5635","2005","09","08","Brasil","SP","São Pedro","-47.91","-22.54",NA,NA,NA,NA,"2007","05","10","Coletado nas proximidades da cidade em cerrado, ao longo da rodovia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19379","auto",NA,NA,NA,NA,NA
"161","2015-07-02 14:02:30-03","JBP","HPL","9416","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & C. Mart. ex Nees","R. Tsuji","R. Tsuji","2132","2007","09","11","Brasil","PR","Ponta Grossa","-50.1619","-25.095",NA,NA,NA,NA,"2007","09","11","Coletado nas proximidades do município de Ponta Grossa; estrada para Guarapuava (km 254).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"162","2015-07-02 14:02:30-03","JBP","HPL","9889","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora",NA,"H. Lorenzi","A.G. Ribeiro","176","1995","11","23","Brasil","MG","Muzambinho","-46.5256","-21.3758",NA,NA,NA,NA,"1995","11","24","Coletado nas proximidades da cidade em ireção a estrada das Canelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18148","auto",NA,NA,NA,NA,NA
"163","2015-07-02 14:55:32-03","JBP","HPL","11363","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & C. Mart. ex Nees","J.B. Baitello","N. Guerin et al.","50","2006","08","16","Brasil","SP","Pedregulho",NA,"-78.004389","24° 39' 77 W","77° 60' 15,8 S",NA,NA,"2006","08","16","Coletado no P.E.F.B.J., Núcleo Chapadão, Mata do Cinquentão, na estrada (Sad 69, Zona 23k).","763","763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2015-07-02 14:02:30-03","JBP","HPL","3835","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","238","1998","08","14","Brasil","SP","Martinho Prado",NA,NA,NA,NA,NA,NA,"1998","08","14","Coletada na Fazenda Campininha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-07-02 14:02:30-03","JBP","HPL","9724","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora",NA,"H. Lorenzi","H. Lorenzi","335","1993","08","24","Brasil","SP","São Manuel","-48.57","-22.73",NA,NA,NA,NA,"1993","08","24","Coletado nas proximidades do município de São Manuel; estrada entre São Manuel-Santa Maria, Fazenda São Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24793","auto",NA,NA,NA,NA,NA
"166","2016-02-02 14:38:20-02","BGBM","B","B 10 0185065","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"F. Sellow","169",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"B100185065","B100185065 B100185065_1",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185065 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","isosyntype","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2016-02-02 14:38:20-02","BGBM","B","B 10 0185067","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"F. Sellow","B 1368/c 400",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"B100185067","B100185067 B100185067_1",NA,NA,NA,"Brasilia meridionalis, Yponnema (Iponema).",NA,NA,"Ex reliquiis Sellowianis, Humboldt ded. 1836 <a href=http://herbarium.bgbm.org/object/B100185067 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","paratype","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2016-02-02 14:38:20-02","BGBM","B","B 10 0185066","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"F. Sellow","d 1241",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"B100185066","B100185066 B100185066_1",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185066 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","isosyntype","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-12-19 08:15:20-03","FPS","FPS","1528","MachineObservation","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Schwirkowski, P.","Schwirkowski, P.",NA,"2011","01","23","Brasil","Santa Catarina","São Bento do Sul","-49.383623","-26.275631","-49.383623","-26.275631","FPS01528","FPS01528_v01 FPS01528_v02 FPS01528_v03 FPS01528_v04 FPS01528_v05 FPS01528_v06 FPS01528_v07 FPS01528_v08","2011","01","23","Serra Alta. Ponte do Rio Banhados. Borda de mata.",NA,NA,"<ll>dwc_commonname:</ll> Canela-amarela, canela-fedida, canelão, canela-sebo, canela-branca, caneleira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-12-19 08:15:20-03","FPS","FPS","3774","MachineObservation","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Schwirkowski, P.","Schwirkowski, P.","3201","2018","12","04","Brasil","Santa Catarina","São Bento do Sul","-49.369835","-26.254692","-49.369835","-26.254692","FPS03774,FURB63625","FPS03774_v01 FPS03774_v02 FPS03774_v03 FPS03774_v04 FPS03774_v05 FPS03774_v06 FURB63625","2018","12","04","Bairro Schramm. Próximo à Rua Frieda Pscheidt",NA,NA,"<ll>dwc_commonname:</ll> Canela-amarela, canela-fedida, canelão, canela-sebo, canela-branca, caneleira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 63625","voucher",NA,NA
"171","2019-12-19 08:15:20-03","FPS","FPS","3634","MachineObservation","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Schwirkowski, P.","Schwirkowski, P.","3061","2018","09","15","Brasil","Santa Catarina","São Bento do Sul","-49.284385","-26.251687","-49.284385","-26.251687","FPS03634,FURB61138","FPS03634_v01 FPS03634_v02 FPS03634_v03 FPS03634_v04 FPS03634_v05 FPS03634_v06 FPS03634_v07 FPS03634_v08 FPS03634_v09 FPS03634_v10 FURB61138","2018","09","15","Bairro Rio Vermelho. Estrada Karl Heinz Zimmermann",NA,NA,"<ll>dwc_commonname:</ll> Canela-amarela, canela-fedida, canelão, canela-sebo, canela-branca, caneleira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 61138, HUCS 49533","voucher",NA,NA
"172","2020-08-04 21:02:35-03","FPS","FPS","4750","MachineObservation","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Schwirkowski, P.","Schwirkowski, P.","4175","2020","08","04","Brasil","Santa Catarina","São Bento do Sul","-49.2991","-26.259436","-49.2991","-26.259436","FPS04750","FPS04750_v01 FPS04750_v02 FPS04750_v03 FPS04750_v04 FPS04750_v05 FPS04750_v06 FPS04750_v07 FPS04750_v08","2020","08","04","Rio Vermelho",NA,NA,"<ll>dwc_commonname:</ll> Canela, canela-amarela, canela-bosta, canela-branca, canela-cheirosa, canela-fedida, canela-nhuva, canela-sebo, caneleira, niúva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-02-15 11:40:51-02","IPA","IPA","19503","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Teixeira, B.C.","Academia Brasileira de Ciências","620","1971","05","06","Brasil","Pernambuco","Exu","-39.7242012023926","-7.51194000244141",NA,NA,"IPA0019503",NA,"1979","05","23","Serra do Araripe, além de Exu Velho.",NA,NA,"Árvore 4-5m; flor creme.",NA,"Southern America",NA,NA,"Plantae",NA,NA,"29194","auto",NA,NA,NA,NA,NA
"174","2019-02-15 11:40:51-02","IPA","IPA","32179","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Hoehne, W.","Hoehne, W.","1388","1944","05","26","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0032179",NA,NA,NA,NA,"Parque do Estado de São Paulo",NA,NA,"Árvore.",NA,"Southern America",NA,NA,"Plantae",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"175","2019-02-15 11:40:51-02","IPA","IPA","32180","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Hoehne, W.","Hoehne, W.","1461","1944","09","05","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0032180",NA,NA,NA,NA,"Parque do Estado de São Paulo",NA,NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"176","2019-02-15 11:40:51-02","IPA","IPA","9321","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Teixeira, B.C.","Pickel, B.","5359","1941","08","25","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0009321",NA,"1979","05","22","Penha, na mata.",NA,NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"177","2019-02-15 11:40:51-02","IPA","IPA","32182","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Hoehne, W.","Grotta, A.S.","s.n.","1955","08","15","Brasil","São Paulo",NA,NA,NA,NA,NA,"IPA0032182",NA,NA,NA,NA,"próximo à Campinas, beira da estrada.",NA,NA,"Árvore 4m de altura, pedúnculos roxo-claro.",NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-02-15 11:40:51-02","IPA","IPA","9326","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Vattimo, I. de","Pickel, B.","s.n.","1942","01","03","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0009326",NA,"1961","08","08","Penha",NA,NA,"Pedúnculo todo e cúpula de cor vermelho vivo. Fruto verde.",NA,"Southern America",NA,NA,"Plantae",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"179","2019-02-15 11:40:51-02","IPA","IPA","32181","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Hoehne, W.","Hoehne, W.","1821","1945","09","12","Brasil","São Paulo","Caieiras","-46.7400016784668","-23.3600006103516",NA,NA,"IPA0032181",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"9448","auto",NA,NA,NA,NA,NA
"180","2019-08-27 13:30:36-03","IAP","PACA-AGP","105231","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Sobral, M.","Jagmin, N.",NA,"1998","07","21","Brasil","RS","Aratiba","-52.3003005981445","-27.3941993713379",NA,NA,"PACA105231",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 868&nf;Altura: 8,70m; Circunferência: 57cm; Fuste: 2,50m.",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"18075","auto","Magnoliatae",NA,NA,NA,NA
"181","2019-08-27 13:30:36-03","IAP","PACA-AGP","32915","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Emrich-Rambo","E. Friderichs",NA,"1946","10","02","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA032915",NA,"1954","08","10","Kappesberg",NA,NA,"VULNERÁVEL&nf;G. Pedralli det idem em 1978 Habitat: in silva secundaria Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"21601","auto","Magnoliatae",NA,NA,NA,NA
"182","2019-08-27 13:30:36-03","IAP","PACA-AGP","113738","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","M. Sobral","M. Verdi","1046","2008","11","25","Brasil","SC","Concórdia","-51.93","-27.27","51°55'48W","27°16'12S","PACA113738",NA,"2009","03",NA,"Canhada Funda.",NA,NA,"FURB 11162 Habitat: beira de estrada Fenofase: fruto imaturo verde Ecossistema: Floresta Estacional Decidual",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"183","2019-08-27 13:30:36-03","IAP","PACA-AGP","113739","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","A. Stival-Santos","A. Stival-Santos & S. Silveira","529","2009","03","20","Brasil","SC","Palma Sola","-53.281667","-26.282222","53°16'54W","26°16'56S","PACA113739",NA,"2009","03","20",NA,"884","884","FURB 11751 Ecossistema: Floresta Ombrófila Mista",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"184","2019-08-27 13:30:36-03","IAP","PACA-AGP","113740","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","A.L. de Gasper","S. Dreveck","520","2009","01","22","Brasil","SC","Irani","-51.93","-27","51°55'48W","27°00'00S","PACA113740",NA,"2009","01","22","Lajeado Cordeiro.","1022","1022","FURB 11700 Fenofase: fruto imaturo verde Hábito: arbórea Ecossistema: Floresta Ombrófila Mista",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"185","2020-12-21 16:37:25-03","IAP","PACA-AGP","113741","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","A. Quinet","Korte & Kniess","599","2009","10","21","Brasil","SC","Vidal Ramos","-49.410556","-27.360556","49°24'38W","27°21'38S","PACA113741",NA,"2010","09","15","Águas Frias.","895","895","FURB 17805 Hábito: arvoreta Ecossistema: floresta ombrófila densa",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"186","2019-08-27 13:30:36-03","IAP","PACA-AGP","34313","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Emrich-Rambo","Irm. Augusto",NA,"1946","09",NA,"Brasil","RS","São Luiz das Missões",NA,NA,NA,NA,"PACA034313",NA,"1954","08","10","Cerro Largo",NA,NA,"VULNERÁVEL&nf;G. Pedralli det idem em 1978 Habitat: in silva campestri Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"187","2019-08-27 13:30:36-03","IAP","PACA-AGP","37288","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Molz, M.","Hatschbach, G.",NA,"1947","09","21","Brasil","PR","Palmeira das Missões",NA,NA,NA,NA,"PACA037288",NA,"2013","12","04","Caapao Alegre",NA,NA,"Emrich-Rambo det N. tweediei em 1954 Habitat: in silva Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"188","2019-08-27 13:30:36-03","IAP","PACA-AGP","50888","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","L. B. Smith","Hatschbach, G.","2000","1950","09","17","Brasil","PR",NA,NA,NA,NA,NA,"PACA050888",NA,"1951",NA,NA,"Porto Amazonas",NA,NA,"G. Pedralli det idem em 1978 Habitat: 17091950 Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"189","2019-08-27 13:30:36-03","IAP","PACA-AGP","85957","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","J.G. Rohwer","J.M. Silva","1958","1997","11","11","Brasil","PR","Tunas",NA,NA,NA,NA,"PACA085957",NA,"2000",NA,NA,"estrada para o Parque das Lauráceas, p. sede",NA,NA,"VULNERÁVEL&nf;árvore 6m de altura e flores alvas. Habitat: na floresta atlântica",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"190","2019-08-27 13:30:36-03","IAP","PACA-AGP","68449","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","H. van der Werff","R. Kummrow","887","1975","06","15","Brasil","PR","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"PACA068449",NA,"1985",NA,NA,"Represa Vossoroca",NA,NA,"VULNERÁVEL&nf;Árvore com 5m de altura e flores esverdeadas. Habitat: mata Fenofase: flor Hábito: árvore",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"25228","auto","Magnoliatae",NA,NA,NA,NA
"191","2019-08-27 13:30:36-03","IAP","PACA-AGP","105466","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Sobral, M.","Jagmin, N.",NA,"1999","09","30","Brasil","RS","Aratiba","-52.3003005981445","-27.3941993713379",NA,NA,"PACA105466",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 1017&nf;Altura: 10,20m; Circunferência: 76cm; Fuste: 0,50m.",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"18075","auto","Magnoliatae",NA,NA,NA,NA
"192","2019-08-27 13:30:36-03","IAP","PACA-AGP","44662","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Emrich-Rambo","Rambo, B.",NA,"1949","12","03","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"PACA044662",NA,"1954","08","10","Vila Oliva",NA,NA,"VULNERÁVEL&nf;SEM MATERIAL Habitat: in araucarieto Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"193","2019-08-27 13:30:36-03","IAP","PACA-AGP","106438","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","M. Grings","M. Grings","387","2008","11","14","Brasil","RS","Manoel Viana","-55.4827995300293","-29.5891990661621",NA,NA,"PACA106438",NA,NA,NA,NA,"Projeto de assentamento Santa Maria do Ibicuhy",NA,NA,"árvore de 6 m. de altura com ramos e pecíolos vermelhos; frutos imaturos Habitat: em borda de floresta no leste do PA, onde cruza a estrada",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"43920","auto","Magnoliatae",NA,NA,NA,NA
"194","2019-08-27 13:30:36-03","IAP","PACA-AGP","98434","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","B. Rambo","Sehnem, A.","2143","1946","09","30","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA098434",NA,NA,NA,NA,"Linha campestre.",NA,NA,"Está na coleção HASU. Hábito: árvore",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"21601","auto","Magnoliatae",NA,NA,NA,NA
