"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber","individualCount"
"471","2018-12-28 16:22:00-02","MO","MOBOT","1080220","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","A. Rudas (COL)",NA,NA,NA,"Adriana Prieto","Prieto 92","1991","10","3","Colombia","Amazonas","Leticia","Río Amazonas Isla de Mocagua. Frente del Vergel. Lago Resaca.","-70.25","-3.85",NA,NA,NA,NA,NA,NA,NA,"110.00000000","120.00000000",NA,NA,"South America",NA,NA,NA,"3","1"
"472","2016-10-12 09:45:00-03","MO","MOBOT","1092980","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Nur Ritter (NHA)",NA,NA,NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","Ritter 3519","1996","8","12","Bolivia","Santa Cruz","Velasco","Bahía Toledo: a large, complex system formed from the divergence of the Río Paraguá.","-61.1244445","-14.7061111",NA,NA,NA,NA,NA,NA,NA,"210.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"3"
"473","2015-01-28 05:47:00-02","MO","MOBOT","110323","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","A. Rudas, COL",NA,NA,NA,"John James Pipoly, III|Agustin Rudas L.|et al.","Pipoly 15146","1991","4","9","Colombia","Amazonas",NA,"Parque Nacional Natural Amacayacu; Centro Administrativo Amacayacu-INDERENA; a la orilla del Río Amacayacu; vegetación dominada por Bothriospora.","-70.25","-3.78333",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"South America",NA,NA,NA,"27","13"
"474","2008-05-27 22:02:00-03","MO","MOBOT","1126864","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Calaway H. Dodson","Dodson 13132","1982","7","1","Ecuador","Guayas","Guayaquil","Capeira, km 21 Guayaquil-Daule. Tropical Dry Forest.","-79.96666","-2",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"475","2008-05-27 22:02:00-03","MO","MOBOT","1202392","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"César E. Barbosa|Santiago Madriñán","Barbosa 8448","1993","4","15","Colombia","Guainía",NA,"Can|o Colorado. Aereopuerto La Esperanza. Vegetación en áreas perturbadas. Suelos de arena blanca.","-68.36666","2.26666",NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"476","2009-02-20 13:52:00-03","MO","MOBOT","1441233","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","R. Liesner (MO)",NA,NA,NA,"Alwyn H. Gentry","Gentry 25798","1979","3","18","Peru","Loreto",NA,"Quebrada Tamshiyaaca E of Tamshiyaca, seasonally inundated tahuampa forest near mouth of River.","-73.15","-3.9833333",NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,"South America",NA,NA,NA,"1789","4"
"477","2008-05-27 22:02:00-03","MO","MOBOT","1483906","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","R. Liesner (MO)",NA,NA,NA,"Thomas B. Croat","Croat 53799","1982","7","5","French Guiana","Cayenne",NA,"Cayenne City vicinity of Orstom Research Station.","-52.3","4.93333",NA,NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,"South America",NA,NA,NA,"1428",NA
"478","2013-09-05 22:35:00-03","MO","MOBOT","1575551","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","D. G. Debouck",NA,NA,NA,"Mónica Moraes","Moraes R. 332","1985","8","27","Bolivia","La Paz","Abel Iturralde","Rio Madre de Dios",NA,NA,NA,NA,NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"1"
"479","2013-06-03 13:42:00-03","MO","MOBOT","1813862","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","E.D. Silva",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11561","1976","3","30","Brazil","Minas Gerais",NA,"Municipio Medina; 11 km N of Medina along Highway BR-116.","-41.4248","-16.1389",NA,NA,NA,NA,NA,NA,NA,"590.00000000",NA,NA,NA,"South America",NA,NA,NA,"1193","1"
"480","2011-02-24 12:03:00-03","MO","MOBOT","1959902","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","D. G. Debouck",NA,NA,NA,"Francisco J. Roldán|et al.","Roldán 511","1986","9","30","Colombia","Antioquia","Arboletes","Liana herbacea con flores amarillas","-76.43333","8.85",NA,NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"481","2014-04-04 05:55:00-03","MO","MOBOT","1959903","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","D. G. Debouck",NA,NA,NA,"Juan Carlos Arias G.|et al.","Arias G. 25","1990","10","14","Colombia","Antioquia","Necoclí","Caserio El Totumo","-76.76666","8.3",NA,NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"482","2020-07-11 09:06:00-03","MO","MOBOT","2193950","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Fortunato, R. H.",NA,NA,NA,"Renée H. Fortunato","Fortunato 1023","1989","3",NA,"Argentina","Buenos Aires","San Pedro","San Pedro, Isla Balbé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1"
"483","2011-02-18 21:15:00-02","MO","MOBOT","2193985","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Vanni, R. O., //",NA,NA,NA,"Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","Vanni 1629","1990","3","2","Argentina","Corrientes","San Miguel","12 Km NE de San Miguel, Ea. Toro-y","-57.75","-28.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"484","2020-07-11 09:06:00-03","MO","MOBOT","2194010","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Fortunato, R. H.",NA,NA,NA,"Renée H. Fortunato","Fortunato 1036","1989","3",NA,"Argentina","Entre Ríos","Gualeguaychú","Islas Lechiguanas, sobre el río Paraná Guazú, frente a la ciudad de San Pedro.","-59.38333","-33.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1"
"485","2008-05-27 22:02:00-03","MO","MOBOT","2194024","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"FERNANDES D'OLIVEIRA","FERNANDES D'OLIVEIRA 1","1991","4","27","Argentina","Buenos Aires","Tigre","Delta del Paraná, Arroyo Esperanza, 200 m al N de la desembocadura del Arroyo Rama Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"486","2015-02-20 12:47:00-02","MO","MOBOT","2199987","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Teodoro Rojas","Rojas 4290","1922","3",NA,"Paraguay","Central",NA,"Jardin Botanico","-57.573138","-25.24428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"487","2010-11-13 05:20:00-02","MO","MOBOT","2227330","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Fátima Mereles","Mereles H. 4816","1992","10","21","Paraguay","Alto Paraguay",NA,"75 km NE de Teniente Montania, km. 160 (Punta Riel)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"488","2010-11-13 05:20:00-02","MO","MOBOT","2227331","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Fátima Mereles","Mereles H. 5180","1993","6","15","Paraguay","Alto Paraguay",NA,"65 km NE de Estancia Palo Santo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"489","2011-02-28 18:14:00-03","MO","MOBOT","2255383","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Bacigalupo, N. M.",NA,NA,NA,"Nélida S. Troncoso|Nélida M. Bacigalupo|Ana M. Ragonese","Troncoso 2554","1979","4","28","Argentina","Entre Ríos","Gualeguaychú","Ceibas a Médanos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"490","2009-06-25 14:16:00-03","MO","MOBOT","2298324","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Chiarini, F.",NA,NA,NA,"Armando T. Hunziker","Hunziker 3408","1942",NA,NA,"Argentina","Buenos Aires","Tigre","Delta del Río Paraná, primera sección: Arroyo Gelvese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"491","2014-10-25 05:33:00-02","MO","MOBOT","2298382","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Ulibarri, E. A.",NA,NA,NA,"Raúl Pozner|Manuel J. Belgrano","Pozner 361","2004","2","26","Argentina","Santiago del Estero",NA,"Puente del Río Salado sobre Ruta Provincial Ex92, 6.5 km al SW de Añatuya","-62.84194","-28.45472",NA,NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"492","2009-10-14 19:13:00-03","MO","MOBOT","2428801","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Vanni, R. O., //",NA,NA,NA,"Maria M. Arbo|Aurelio Schinini|Victor Maruñak|E. Paniagua","Arbo 7931","1998","8","26","Argentina","Corrientes","Mercedes","Macrosistema Iberá, Laguna Itati, Isla Ombuzal","-58.1","-28.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"493","2009-06-25 14:16:00-03","MO","MOBOT","2445211","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Chiarini, F.",NA,NA,NA,"Armando T. Hunziker","Hunziker 924","1939",NA,NA,"Argentina","Buenos Aires","Tigre","Delta del Río Paraná, primera sección: Arroyo Gelvese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"494","2015-02-22 16:43:00-03","MO","MOBOT","2453266","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Bertolini, P.",NA,NA,NA,"P. Bertolini","Bertolini s.n.14","1995","3","15","Argentina","Buenos Aires","San Isidro","San Isidro, Refugio Natural de la Ribera Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"495","2012-04-18 09:50:00-03","MO","MOBOT","2457379","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Burkart, A.",NA,NA,NA,"Gert G. Hatschbach|J.H. de Haas","Hatschbach 16385","1967","4","23","Brazil","Paraná",NA,"Paranaguá. Pontal do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"496","2009-07-15 12:23:00-03","MO","MOBOT","2457394","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Fortunato, R. H.",NA,NA,NA,"Renée H. Fortunato","Fortunato 172","1983","2","15","Brazil","Rio de Janeiro",NA,"Araruamá, costa del canal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"497","2009-08-21 20:53:00-03","MO","MOBOT","2518305","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Rosengurtt, B.",NA,NA,NA,"Bernardo Rosengurtt","Rosengurtt 2849b","1939",NA,NA,"Uruguay","Montevideo",NA,"Arenales de Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"498","2015-02-28 05:44:00-03","MO","MOBOT","2518319","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Izaguirre de Artuccio, P.",NA,NA,NA,"P. Izaguirre","Izaguirre de Artuccio 23163",NA,NA,NA,"Uruguay","Artigas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"499","2014-09-08 11:33:00-03","MO","MOBOT","3221037","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","C. Snak (HUEFS)",NA,NA,NA,"José Schunke V.","Schunke Vigo 8309","1975","4","12","Peru","San Martín","Mariscal Cáceres","Fundo Jeroglífico, del Sr. Luis Ludeña (Quebrada Ishichimi). Dtto. Tocache Nuevo. Al borde de la quebrada, terreno arenoso, en bosque bajo con abundante luz solar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"500","2019-07-02 04:35:00-03","MO","MOBOT","3221164","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","R. Barneby",NA,NA,NA,"Pedro Acevedo-Rodríguez|J. Santos Lima|José Guedes","Acevedo-Rodríguez 8177","1996","8","10","Brazil","Amazonas",NA,"Along Deminí River (trubutary of Araca River). Boat stationed at , White water river, actually a mixture of black water with sediments. Collected up tp 10 km N from boat.","-62.76666","0.30138",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"501","2011-03-01 23:19:00-03","MO","MOBOT","3221991","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","R. Vanni",NA,NA,NA,"Maria M. Arbo|Aurelio Schinini|Ricardo O. Vanni|M.G. Pellegrini","Arbo 6590","1995","4","26","Argentina","Corrientes","Santo Tomé","Ruta 41, Galarza, Reserva Natural Provincial del Ibera, Laguna de Luna En embalsado al noreste de la laguna.","-56.66666","-28.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"502","2008-05-27 22:02:00-03","MO","MOBOT","3222070","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","R. Barneby",NA,NA,NA,"Benedito V. Rabelo","Rabelo 3728","1987","11","2","Brazil","Pará",NA,"Rio Anajás. Ilha do Marajó. Mata de várzea.","-49.91666","0.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"503","2009-07-17 14:29:00-03","MO","MOBOT","3222227","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Aníbal Castillo",NA,NA,NA,"Anibal Castillo","Castillo 1997","1965","9","22","Venezuela","Amazonas",NA,"Confluencia de los ríos Sipapo y Orinoco, Margen derecha desde Isla Ratón hacia Boca del Cuao. Municipio Autana, En bosque inundable.","-67.56666","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"504","2008-05-27 22:02:00-03","MO","MOBOT","3222462","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","N. Ritter",NA,NA,NA,"Nur Ritter","Ritter 4530","1998","7","14","Bolivia","Santa Cruz","Angel Sandoval","Bahia Preseverancia: a cove at the southern end of Laguna La Gaiba. Along the Bolivian-Brazilian border. Center of the collecting area:","-57.7","-17.81666",NA,NA,NA,NA,NA,NA,NA,"90.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"505","2014-03-01 20:15:00-03","MO","MOBOT","3222816","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","R.C. Barneby",NA,NA,NA,"Terry W. Henkel|R. Williams|V. James","Henkel 3153","1993","9","25","Guyana",NA,NA,"Region: U. Takutu-U. Essequibo. Kuyuwini River, 1 days paddling downstream from Aishalton Landing. Riverine forest and bank vegetation.","-58.8","2.16666",NA,NA,NA,NA,NA,NA,NA,"200.00000000","250.00000000",NA,NA,"South America",NA,NA,NA,NA,NA
"506","2009-07-10 18:00:00-03","MO","MOBOT","3222859","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Alfonso Delgado",NA,NA,NA,"David W. Roubik","Roubik 96","1977","4","3","French Guiana",NA,NA,"Kouron Beach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"507","2014-12-20 15:16:00-02","MO","MOBOT","3223028","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","S. Torres Robles",NA,NA,NA,"S. Torres Robles|V. Trevisán","Torres Robles 732","2002","2","20","Argentina","Buenos Aires","Ramallo","500 m al S de la Estancia Cuini","-59.88583","-33.5375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"508","2013-05-07 06:03:00-03","MO","MOBOT","3223192","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Alfonso Delago",NA,NA,NA,"Ynés Mexia","Mexia 04008","1935","10","5","Peru","Lima",NA,"Road Chosica to Matucana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"509","2014-09-03 12:29:00-03","MO","MOBOT","3319156","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","C. Snak (HUEFS)",NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 12451","1982","2","15","Ecuador","Guayas",NA,"Capeira, km 21, Guayaquil to Daule. Tropical dry forest.","-79.96666","-2",NA,NA,NA,NA,NA,NA,NA,"20.00000000","200.00000000",NA,NA,"South America",NA,NA,NA,NA,NA
"510","2014-09-03 12:29:00-03","MO","MOBOT","3319158","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","C. Snak (HUEFS)",NA,NA,NA,"Grady L. Webster|Montserrat Ríos","Webster 28300","1990","7","15","Ecuador","Pichincha","Quito","Parroquia Nanegal: disturbed scrub and secondary rain forest along road between Marianitas & Nanegal.","-78.65","0.13333",NA,NA,NA,NA,NA,NA,NA,"1200.00000000","1250.00000000",NA,NA,"South America",NA,NA,NA,NA,NA
"511","2014-09-03 12:29:00-03","MO","MOBOT","3319160","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","C. Snak (HUEFS)",NA,NA,NA,"Gunnar Wilhelm Harling|Lennart Andersson","Harling 18698","1980","4","25","Ecuador","Loja",NA,"Road Gonzanamá-Catamayo (La Toma), near bridge over Río Catamayo, secondary scrub.","-79.4","-4.0166",NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"512","2013-08-23 04:12:00-03","MO","MOBOT","3319321","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","A. Delgado S.",NA,NA,NA,"James W. Grimes","Grimes 2574","1984","7","7","Ecuador","Pastaza",NA,"At Puerto Santa Ana on the Rio Illushin (Llushino).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000","900.00000000",NA,NA,"South America",NA,NA,NA,NA,NA
"513","2008-05-27 22:02:00-03","MO","MOBOT","3319398","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","A. Gentry",NA,NA,NA,"Calaway H. Dodson|Alvin Embree","Dodson 13132","1982","7","1","Ecuador","Guayas",NA,"Capeira, km 21 Guayaquil-Daule. El Limonal, below La Toma.","-79.963","-2.0195",NA,NA,NA,NA,NA,NA,NA,"40.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","3319399","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"H.J.F. Schimpff","Schimpff 1036","1934","4","20","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"515","2012-07-12 09:29:00-03","MO","MOBOT","3319400","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","R. Liesner",NA,NA,NA,"Bruce MacBryde","MacBryde 447","1971","6","14","Ecuador","Azuay",NA,"0.5 km N of Abdón Calderón.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1430.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"1"
"516","2013-06-03 13:52:00-03","MO","MOBOT","100600594","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","E.D. Silva",NA,NA,NA,"Keiichi Mizoguchi","Mizoguchi 410","1978","2","7","Brazil","São Paulo","Itanhaém","Gaibõta, on sandy soil by roadside.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,"26998","auto","0E8",NA,NA,NA,"South America",NA,NA,NA,NA,"1"
"517","2008-05-27 22:02:00-03","MO","MOBOT","2535397","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","R. Barneby",NA,NA,NA,"David E. Williams","Williams 994","1989","9","16","Bolivia","Beni","Gral. Ballivian","Carmen Flordia, Rio Beni, 7km upstream from Rurrenabaque, Tacana Indian village. Common on riverine playas (beaches) and riverbanks. Trailing over beach and low vegetation.","-67.5","-14.5",NA,NA,NA,NA,NA,NA,NA,"320.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"518","2011-06-09 17:29:00-03","MO","MOBOT","76066","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","B.G. Schubert (A)",NA,NA,NA,"Vlastimil Zak|Jaime L. Jaramillo","Zak 2184","1987","7","18","Ecuador","Imbabura",NA,"Valle del Río Chota. Vegetación secundaria. Area seca arenosa, pedregosa, con vegetación representativa de Schinus molle, Acacia and Opuntia ssp.","-78.16666","0.05",NA,NA,NA,NA,NA,NA,NA,"1650.00000000","1900.00000000",NA,NA,"South America",NA,NA,NA,"87-16","18"
"519","2020-04-29 20:30:00-03","MO","MOBOT","2361946","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","A. Fuentes (LPB), 08/",NA,NA,NA,"Alejandro Araujo M.|Paola Gismondi|Norma Flores","Araujo Murakami 1454","2004","12","6","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, Serranías de los alrededores del campamento de guardaparques El Bala.","-67.5016667","-14.55",NA,NA,NA,NA,NA,NA,NA,"280.00000000",NA,NA,NA,"South America",NA,NA,NA,"04-15","1"
"520","2014-04-29 05:39:00-03","MO","MOBOT","2428822","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Fortunato, R. H.",NA,NA,NA,"Renée H. Fortunato|J.A. Greppi|Silvana Sede|S. Soto","Fortunato 7948","2003","2","1","Argentina","Chaco","Bermejo","5,8 km del ingreso a la ruta para Isla del Cerrito.","-58.5","-28.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
"521","2008-05-27 22:02:00-03","MO","MOBOT","2535402","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","R. Barneby",NA,NA,NA,"David E. Williams","Williams 1003","1989","9","22","Bolivia","Beni","Gral. Ballivian","Carmen Flordia, Río Beni, 7km upstream from Rurrenabaque, Tacana Indian village. Rocky beach. Common.","-67.5","-14.5",NA,NA,NA,NA,NA,NA,NA,"320.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"522","2011-11-08 05:06:00-02","MO","MOBOT","1788619","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Ricardo Callejas|et al.","Callejas Posada 9800","1990","12","20","Colombia","Antioquia","Turbo","Caserio de Turbo","-76.33333","8.06666",NA,NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,"South America",NA,NA,NA,NA,NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","3224461","PreservedSpecimen","Plantae","Fabaceae","Vigna","repens","Vigna repens","(L.) Kuntze","Rupert Barneby",NA,NA,NA,"VIANA","VIANA 8283","1991",NA,NA,"Brazil","Rio Grande do Sul",NA,"Praia de Mariluz. Junto à estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA
