"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"695","2020-12-21 16:27:47-03","MBM","MBM","306611","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.","Cordeiro, I.",NA,NA,NA,"Pirani, J.R.; et al.; et al.","3705","1996","04","02","Brazil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"MBM306611",NA,"Serra do Cipó","Southern America",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"696","2020-12-21 16:27:47-03","MBM","MBM","87427","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.","Barneby, R.",NA,NA,NA,"Irwin, H.S.; et al.; et al.","21743",NA,NA,NA,"Brazil","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,"MBM087427",NA,"Ca. 24km S of Paraíso","Southern America",NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA
"697","2020-12-21 16:27:47-03","MBM","MBM","390446","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.","Borges, L.M.","2012",NA,NA,"Borges, L.M.; Oriani, A.; Trovó, M.L.O.; Sano, P.T.; Oriani, A.; Trovó, M.L.O.; Sano, P.T.","71","2012","03","18","Brazil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Árvore ca. 5m. Flores com perianto verde; filetes e estilete rosas choque, alvos ou rosa clareando em direção ao ápice.","MBM390446","MBM390446","Serra do Cipó, Estrada IBAMA - Distrito de Serra do Cipó (antifo Cardeal Mota), margem esquerda, em frente à chácara Vila Anstral","Southern America",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"698","2019-11-01 15:28:16-03","PUC-RIO","FCAB","1690","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Jorge Yoshi Tamashiro","1981",NA,NA,"P. Capell S.J.","s.n.","1951","11",NA,"Brasil","Rio de Janeiro","Duas Barras","-42.5217018127441","-22.0510997772217",NA,NA,NA,NA,"Para fora da floresta, as árvores scadens.","001690",NA,"Monnerat",NA,NA,NA,NA,"Angiospermae",NA,"18303","auto",NA,NA,NA,NA,NA
"699","2019-11-01 15:28:16-03","PUC-RIO","FCAB","6225","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","H.C. Lima",NA,NA,NA,"R.R. Oliveira","2468","1999","12","07","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Em floresta de encosta em avançado estágio sucessional.&nf;Árvore de aproximadamente 15m de altura, com diâmetro a altura do peito de 0,42m. Apresentação tronco com casca dura e escura.","006225",NA,"Maciço da Pedra Branca, Floresta do Camorim, próxi",NA,NA,NA,NA,"Angiospermae",NA,"57442","auto",NA,NA,NA,NA,NA
"700","2016-10-20 14:23:02-02","MNHN","RECOLNAT_MNHN_P","P01167637","PreservedSpecimen",NA,"Fabaceae","Piptadenia","communis","Piptadenia communis","Benth.",NA,NA,NA,NA,"Schnell, R.",NA,"1958","9","17","Brésil","São Paulo","Piracicaba",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167637' target='other'> <mi>dwc_moreinfo</mi></a>","P01167637","P01167637_01","Etat de São Paulo. Parc de l'Ecole d'agriculture de Piracicaba",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8978"
"701","2015-09-04 02:32:32-03","MNHN","RECOLNAT_MNHN_P","P02931251","PreservedSpecimen",NA,"Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Ribeiro",NA,NA,NA,"Mexia, Y.",NA,"1930","3","20","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"700",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02931251' target='other'> <mi>dwc_moreinfo</mi></a>","P02931251","P02931251_01","Agricultural College lands.",NA,"hb",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,"4488"
"702","2020-10-01 14:20:26-03","JBB","HEPH","18031","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Nóbrega, MGG","2002","07","08","Nóbrega, MGG; Oliveira, MS","1623","2002","07","08","Brasil","Minas Gerais","Uberlândia","-48.390556","-19.466389","-48.390556","-19.466389","808","808","Muito frequente",NA,NA,"Distrito Industrial de Uberlândia. Córrego do Salto. Fazenda Colorado área próximo ao Rio Uberadinha","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"703","2020-10-01 14:20:26-03","JBB","HEPH","12078","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Alkimim, W","2009","11","24","Nóbrega, MGG","468","1996","06","20","Brasil","Distrito Federal","Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,NA,"Estação Ecológica do Jardim Botânico de Brasília, Próximo ao T-2","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-10-01 14:20:26-03","JBB","HEPH","12583","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Alkimim, W","2009","11","24","Nóbrega, MGG; et al.","720","1997","02","26","Brasil","Distrito Federal","Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,NA,"Estação Ecológica do Jardim Botânico de Brasília, Perto da Cantina","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"705","2020-10-01 14:20:26-03","JBB","HEPH","2267","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Pinho, ODT","s.n.","1972","08","02","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-10-01 14:20:26-03","JBB","HEPH","28716","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Alkimim, W","2010","04","14","Alkimim, W","127","2010","04","15","Brasil","Distrito Federal","Brazlândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-10-01 14:20:26-03","JBB","HEPH","8097","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Alkimim, W","2009","11","24","Ramos, AE","542","1993","06","27","Brasil","Distrito Federal","Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,NA,"Estação Ecológica do Jardim Botânico de Brasília, 20km de Brasília, beira da estrada para CAESB","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-10-01 14:20:26-03","JBB","HEPH","8217","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Alkimim, W","2009","11","24","Ramos, AE; et al.","90B","1993","09","16","Brasil","Distrito Federal","Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1150",NA,NA,NA,"Estação Ecológica do Jardim Botânico de Brasília, 20km de Brasília","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-10-01 14:20:26-03","JBB","HEPH","9200","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Alkimim, W","2009","11","24","Boaventura, M","106","1994","04","07","Brasil","Distrito Federal","Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1025",NA,NA,NA,"Estação Ecológica do Jardim Botânico de Brasília, Águas do Cerrado","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-10-01 14:20:26-03","JBB","HEPH","9201","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Alkimim, W","2009","11","24","Boaventura, M","107","1994","04","07","Brasil","Distrito Federal","Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1025","Taxonomico",NA,NA,"Projeto Águas do Cerrado, próximo ao T-2","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"711","2020-10-01 14:20:26-03","JBB","HEPH","9202","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Alkimim, W","2009","11","24","Boaventura, M","108","1994","04","07","Brasil","Distrito Federal","Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1025","Taxonomico",NA,NA,"Projeto Águas do Cerrado, próximo ao T-2","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-10-01 14:20:26-03","JBB","HEPH","26762","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Passos, FB","2010","08","02","Passos, FB; et al.","217","2010","06","01","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Exsicata. Angico. Taxonomico",NA,NA,"Estação Ecológica do Jardim Botânico de Brasília","Southern America",NA,NA,"Dicotyledon","Fabales",NA,"70570","auto",NA,NA,NA,NA,NA
"713","2020-10-01 14:20:26-03","JBB","HEPH","28408","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Oliveira, MS","2012","03",NA,"Paiva, VF; Oliveira, MS","811","2012","03","05","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica do Jardim Botânico de Brasília, Jardim Botânico de Brasília","Southern America",NA,NA,"Dicotyledon","Fabales",NA,"70570","auto",NA,NA,NA,NA,NA
"714","2020-10-01 14:20:26-03","JBB","HEPH","18657","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Nóbrega, MGG","2003",NA,NA,"Salles, AEH; et al.","2563","2003","02","02","Brasil","Goiás","Catalão","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,"Frequente",NA,NA,"Canteiro de obras/Serra do Facão, margem direira Rio S.Marcos","Southern America",NA,NA,"Dicotyledon","Fabales",NA,"94621","auto",NA,NA,NA,NA,NA
"715","2020-10-01 14:20:26-03","JBB","HEPH","30714","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Oliveira, MS","2014","08",NA,"Jesus, FPR de","376","2014","08","23","Brasil","Goiás","Simolândia","-46.4832992553711","-14.4736003875732",NA,NA,NA,NA,NA,NA,NA,"Clube da polícia militar","Southern America",NA,NA,"Dicotyledon","Fabales",NA,"27234","auto",NA,NA,NA,NA,NA
"716","2020-10-01 14:20:26-03","JBB","HEPH","5687","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Lima, HC","1985",NA,NA,"Hatschbach, G","47669","1984","04","06","Brasil","Minas Gerais","Leopoldina","-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,NA,NA,NA,"Rod. BR-116, km 757","Southern America",NA,NA,"Dicotyledon","Fabales",NA,"26325","auto",NA,NA,NA,NA,NA
"717","2020-10-01 14:20:26-03","JBB","HEPH","18060","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Nóbrega, MGG","2002","07","09","Nóbrega, MGG; Oliveira, MS","1652","2002","07","09","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Muito frequente",NA,NA,"Distrito Industrial de Uberlândia. Fazenda Colorado ao lado do Rio Uberadinha. Coordenadas em UTN 0780976 E&nf;7910716 N","Southern America",NA,NA,"Dicotyledon","Fabales",NA,"58223","auto",NA,NA,NA,NA,NA
"718","2020-12-11 11:36:20-03","UFMG","BHCB","124120","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","04","29","Kamino, LHY; Maielo Silva, L","1032","2008","07","02","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.951111","-19.330278","-43.951111","-19.330278",NA,NA,"Arbóreo, 7m, frutos maduros secos e imaturos verdes (pau jacaré)","BHCB007303",NA,"Santo Antônio do Cruzeiro.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-12-11 11:36:20-03","UFMG","BHCB","120645","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Mendes, S; Arruda, R; Amorim, EH; Araújo, GM","778","2003","05","09","?",NA,NA,NA,NA,NA,NA,NA,NA,"trepadeira frutos verdes","BHCB007379",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2020-12-11 11:36:20-03","UFMG","BHCB","130172","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","04","29","Felix, DF","59","2007","05","09","Brasil","Minas Gerais","Belo Horizonte","-43.915972","-19.891611","-43.915972","-19.891611","830","830","Arbórea de 14 a 16 metros. Fruto seco deiscente e de cor beje.","BHCB007304","BHCB007304","Museu de História Natural e Jardim Botânico UFMG, Coletada na mata do piptadenial, próximo ao campo de futebol. Áreas 2, 3 e 7.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2020-12-11 11:36:20-03","UFMG","BHCB","136638","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","04","29","Lima, MPM","220","1992","02","07","Brasil","Rio de Janeiro","Guapimirim","-42.933333","-22.533333","-42.933333","-22.533333",NA,NA,"Mata Atlântica. Indivíduo F1369. árvore; ramos estriados, alados e espinhosos. Flores albo esverdeadas. Altura: 7.; mata atlântica, árvore, ramos estriados, alados e espinhosos, flores albo-esverdeadas, 7m","BHCB007305",NA,"Estação Ecológica Estadual de Paraíso., Entrada para mata próximaa represa, após a travessia do rio.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2020-12-11 11:36:20-03","UFMG","BHCB","139034","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","04","29","Moreira, NC; Rodrigues, JG; Schall, B","110","2009","12","07","Brasil","Minas Gerais","Ribeirão das Neves","-44.046111","-19.826944","-44.046111","-19.826944","848","848","Arbusto; borda de mata; flor com muitos estames brancos; Arbusto, borda de mata, flore com muitos estames brancos","BHCB007306",NA,"Condomínio Canto dos Pássaros","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-12-11 11:36:20-03","UFMG","BHCB","145900","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","04","29","Stehmann, JR; Augsten, M","6136","2010","11","19","Brasil","Minas Gerais","Araxá","-46.905044","-19.674464","-46.905044","-19.674464","1111","1111",NA,"BHCB007316",NA,"Arboreto CBMM","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-12-11 11:36:20-03","UFMG","BHCB","146654","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","04","29","Rodrigues, FM; Oliveira, JG","219","2008","03","19","Brasil","Minas Gerais","Brumadinho","-44.236944","-20.139167","-44.236944","-20.139167","870","870","Árvore com frutos imaturos verdes.; Árvore com frutos imaturos verdes","BHCB007315",NA,"Inhotim, Borda de mata semidecídua da trilha da caixa d'água.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-12-11 11:36:20-03","UFMG","BHCB","146655","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","04","29","Rodrigues, FM; Oliveira, JG","287","2008","04","29","Brasil","Minas Gerais","Brumadinho","-44.236944","-20.139167","-44.236944","-20.139167","870","870","Árvore com frutos imaturos verdes.; Árvore com frutos imaturos verdes","BHCB007314",NA,"Inhotim, Borda de mata semidecídua da trilha da caixa d'água.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-12-11 11:36:20-03","UFMG","BHCB","159584","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2012","04","01","Paula, LFA de; Augsten, M","311","2011","04","16","Brasil","Minas Gerais","Teófilo Otoni","-41.260944","-17.855972","-41.260944","-17.855972","560","560","Frutos secos marrons.","BHCB007492",NA,"MG-418, Em afloramento granitico.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-12-11 11:36:20-03","UFMG","BHCB","159590","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2012","04","01","Paula, LFA de; Paula, MA de; Paula, MFA de; Dalcin, CRC; Paula, RD de; Souza, J;","608","2011","12","27","Brasil","Minas Gerais","Teófilo Otoni","-41.260944","-17.855972","-41.260944","-17.855972","560","560","Flores cremes. Frutos marrons.","BHCB007486",NA,"MG-418, Em fragmento de mata margeando afloramento granitico.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2020-12-11 11:36:20-03","UFMG","BHCB","169412","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013",NA,NA,"Portugal-Santana, A","14","2012",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.958611","-19.791111","-43.958611","-19.791111","843","843",NA,"BHCB014363",NA,"Parque Estadual Serra Verde, Trilha do Pica-pau","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-12-11 11:36:20-03","UFMG","BHCB","169971","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","12","13","Gasper, AL de; Funez, LA; Bittencourt, F","3362","2013","12","13","Brasil","Santa Catarina","Ibirama","-49.559167","-27.036944","-49.559167","-27.036944","229","229","Arbórea, 5 m de altura. Flor amarela.; Margem do rio.","BHCB014787",NA,"Rio Hercílio, próximo a PCH Ibirama.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2021-03-19 17:58:27-03","UFMG","BHCB","201791","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2002",NA,NA,"Lima, MPM; et al.","455","2001","08","30","Brasil","Rio de Janeiro","Itatiaia","-44.610556","-22.451944","-44.610556","-22.451944","759","759","Árvore ca. 20m, com frutos jovens verdes","BHCB201791",NA,"PARNA do Itatiaia, Caminho para o lago Azul, próximo ao abrigo IV","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-12-11 11:36:20-03","UFMG","BHCB","28891","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Hatschbach, G; Silva, JM","61477","1994","12","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BHCB007371",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-12-11 11:36:20-03","UFMG","BHCB","46478","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-12-11 11:36:20-03","UFMG","BHCB","75230","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Salino, A","8126","2002","10","24","Brasil","Minas Gerais","Mariana","-43.411389","-20.208444","-43.411389","-20.208444","1200","1200","Árvore com 7m de altura em área aberta. Folhas cartáceas e flores amarelas","BHCB007381",NA,"Àrea da Mina Fábrica Nova (CVRD). Fragmento de Floresta Estacional Semidecidual de fundo de vale","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-12-11 11:36:20-03","UFMG","BHCB","89215","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Francisco, EM","s.n.","2000","10","04","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BHCB007378",NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-12-11 11:36:20-03","UFMG","BHCB","99461","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","04","29","Salino, A; Melo, PHA de; Andrade, LE","10416","2005","04","26","Brasil","Minas Gerais","Nova Lima","-43.963528","-20.001258","-43.963528","-20.001258","900","900","Árvore, 7m, na mata, frutos imaturos verdes","BHCB007301",NA,"Mata Samuel de Paula, Fragmento de floresta estacional semidecidual montana","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2020-12-11 11:36:20-03","UFMG","BHCB","139381","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","04","29","Schiavini, I; Lopes, SF; Oliveira, AP; Vale, VS; Dias Neto, OC; Gusson, AE","483","2008","09",NA,"Brasil","Minas Gerais","Monte Carmelo","-47.4986000061035","-18.7247009277344",NA,NA,NA,NA,"Floresta Estacional Semidecidual. Árvore c. ca. de 12m de altura e 47cm de circunferência. Indivíduo nº 435; Árvore c. ca. de 12m de altura e 47cm de circunferência; Floresta Estacional Semidecidual.","BHCB003432",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"36771","auto",NA,NA,NA,NA,NA
"737","2020-12-11 11:36:20-03","UFMG","BHCB","57956","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Bufo, LVB; et al.","96","1997",NA,NA,"Brasil","São Paulo","Porto Feliz","-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,NA,"BHCB007380",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"19715","auto",NA,NA,NA,NA,NA
"738","2020-12-11 11:36:20-03","UFMG","BHCB","44569","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,"2013","04","29","Hoehne, W","s.n.","1945","11","26","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"BHCB007294",NA,"Bairro de Belém","Southern America",NA,NA,"Dicotyledon",NA,NA,"53584","auto",NA,NA,NA,NA,NA
