"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"205","2020-05-08 11:12:35-03","UEFS","HUEFS","99231","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Gliricidia","sepium","Gliricidia sepium",NA,"Queiroz, L.P.de","10735","2005","08","12",NA,"Brasil","Rio Grande do Norte","Parque Estadual das Dunas de Natal.",NA,"Floresta costeira sobre área de dunas litorâneas. Solo de areias quartzosas marinhas distróficas.","HUEFS0099231",NA,"(Jacq.) Kunth ex Walp.","Natal","-35.166667","-5.833333","20","20",NA,NA,NA,NA,NA,"35W10'0''","5S50'0''","Rosanae",NA,NA,NA,NA
"206","2020-05-08 11:12:35-03","UEFS","HUEFS","219936","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Gliricidia","sepium","Gliricidia sepium",NA,"Queiroz, L.P.de","16153","2015","11","11",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0219936",NA,"(Jacq.) Kunth ex Walp.","Feira de Santana","-38.9667015075684","-12.2666997909546",NA,NA,"46325","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"207","2020-05-08 11:12:35-03","UEFS","HUEFS","5725","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Gliricidia","sepium","Gliricidia sepium",NA,"Santos, T.S.dos","3870","1983","08","10",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0005725",NA,"(Jacq.) Kunth ex Walp.","Ilhéus","-39.0494003295898","-14.7889003753662","50","50","61245","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"208","2020-05-08 11:12:35-03","UEFS","HUEFS","197155","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Gliricidia","sepium","Gliricidia sepium","L.P.Queiroz","Santos, A.S.dos","2","2012","06","24",NA,"Brasil","Bahia","Rod. BR 415, Km 128,5, entrada à direita no ponto denominado Pau de Corda, percorrendo 15 Km até a Faz. São José. Beira de estrada, 4 Km de Itajaí. Próximo ao curral.",NA,NA,"HUEFS0197155",NA,"(Jacq.) Kunth ex Walp.","Nova Canaã","-40.1425018310547","-14.7941999435425",NA,NA,"27564","auto","2014","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"209","2018-05-14 16:08:34-03","F","FMNH-SEEDPLANTS","V0354903F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","RRC ID Flag","J. Santoro","994","1937","8","10","South America","Brazil","São Paulo",NA,NA,NA,"V0354903F","V0354903F_01 V0354903F_02",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"994",NA,NA
"210","2018-02-27 14:14:20-03","F","FMNH-SEEDPLANTS","V0449468F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"L. Willard","7","1947","3","5","South America","Colombia",NA,NA,NA,NA,"V0449468F","V0449468F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"211","2018-02-27 14:14:20-03","F","FMNH-SEEDPLANTS","V0449469F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"A. E. Lawrance","638","1933","2","27","South America","Colombia",NA,NA,NA,NA,"V0449469F","V0449469F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"212","2018-02-27 14:14:20-03","F","FMNH-SEEDPLANTS","V0449470F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"A. Dugand G.","282","1932","12","29","South America","Colombia",NA,NA,NA,NA,"V0449470F","V0449470F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"213","2018-02-27 14:14:20-03","F","FMNH-SEEDPLANTS","V0449471F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"J. Cuatrecasas","6507","1939","7","22","South America","Colombia",NA,NA,NA,NA,"V0449471F","V0449471F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"214","2018-02-27 14:14:20-03","F","FMNH-SEEDPLANTS","V0449472F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"Herb. H. Smith","15","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0449472F","V0449472F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"215","2018-02-27 14:14:21-03","F","FMNH-SEEDPLANTS","V0449473F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"R. Espina","14","1931",NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0449473F","V0449473F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"216","2018-02-27 14:14:21-03","F","FMNH-SEEDPLANTS","V0449474F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"F. Alzate & C. Monsalve","314","1997","9","5","South America","Colombia",NA,NA,NA,NA,"V0449474F","V0449474F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"217","2018-02-27 14:14:21-03","F","FMNH-SEEDPLANTS","V0449475F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"A. H. Gentry et al.","18059","1977","3","5","South America","Colombia",NA,NA,NA,NA,"V0449475F","V0449475F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"218","2019-01-25 15:40:49-02","IAC","IAC","10324","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","D.M. Dedecca","J. Santoro","s/nº","1948","10","06",NA,"Brasil","São Paulo","IAC, Av. Barão de Itapura, Parque",NA,"No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)",NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.065751","-22.9056",NA,NA,NA,NA,"1949","11","12","-47.065751","-22.9056",NA,NA,NA,NA,NA
"219","2019-01-25 15:40:49-02","IAC","IAC","1594","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","A.S. Lima","J.E.T. Mendes","s/nº","1938","08","29",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa",NA,"No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)",NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"1939","10","24","-47.077171","-22.870251",NA,NA,NA,NA,NA
"220","2019-01-25 15:40:49-02","IAC","IAC","17","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","A.S. Lima","W.G. Houk","s/nº","1935","09","25",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa",NA,"No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)",NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"1939","08","03","-47.077171","-22.870251",NA,NA,NA,NA,NA
"221","2019-01-25 15:40:49-02","IAC","IAC","226","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","E.P. Killip","J.E.T. Mendes","s/nº","1935","01","27",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa",NA,"No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)",NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"1938","05","20","-47.077171","-22.870251",NA,NA,NA,NA,NA
"222","2019-01-25 15:40:49-02","IAC","IAC","31","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","E.P. Killip","W.G. Houk","s/nº","1935","09","28",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa",NA,"No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)",NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"1938","05","20","-47.077171","-22.870251",NA,NA,NA,NA,NA
"223","2019-01-25 15:40:49-02","IAC","IAC","3885","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","J.E.T. Mendes","J.E.T. Mendes","s/nº","1939","01","05",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa",NA,"No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)",NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"1939","01","05","-47.077171","-22.870251",NA,NA,NA,NA,NA
"224","2019-01-25 15:40:49-02","IAC","IAC","4136","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","A.J. Souza","A.J. Souza","s/nº","1938","12","20",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa",NA,"Talhão 8. S.Café n.17. No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)",NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"1938","12","20","-47.077171","-22.870251",NA,NA,NA,NA,NA
"225","2019-01-25 15:40:49-02","IAC","IAC","51898","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M.B. Carvalho & J.F. Benedito","M.B. Carvalho & J.F. Benedito","88","2009","08","18",NA,"Brasil","São Paulo","IAC, Av. Barão de Itapura, Parque",NA,"No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)",NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.065751","-22.9056",NA,NA,NA,NA,"2009","08","18","-47.065751","-22.9056",NA,NA,NA,NA,NA
"226","2019-01-25 15:40:49-02","IAC","IAC","54113","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","L.C. Bernacci","J.E.A. Bertoni","1044",NA,NA,NA,NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Lab-Lab, Linha 5, planta 11",NA,"No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)",NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.086761","-22.863721",NA,NA,NA,NA,"2013","03","14","-47.086761","-22.863721",NA,NA,NA,NA,NA
"227","2019-01-25 15:40:49-02","IAC","IAC","73","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","E.P. Killip","W.G. Houk","s/nº",NA,NA,NA,NA,"Brasil","São Paulo","Fazenda Santa Elisa",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"1938","05","20","-47.0608","-22.9056",NA,NA,NA,NA,NA
"228","2019-01-25 15:40:49-02","IAC","IAC","994","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","E.P. Killip","J. Santoro","s/nº","1937","08","10",NA,"Brasil","São Paulo","IAC, Fazenda Santa Elisa",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"1938","05","20","-47.077171","-22.870251",NA,NA,NA,NA,NA
"229","2020-07-23 12:07:37-03","CEPLAC","CEPEC","70770","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","L. A. Mattos-Silva","L. A. Mattos-Silva","3442","1996","07","25",NA,"Brasil","Bahia","Campus da UESC, parte externa da Area da Reserva, prox. a ponte..",NA,"<ll>dwc_commonname:</ll> Gliricidia, Mae-do-cacau",NA,NA,NA,"ILHÉUS","-39.166667","-14.8",NA,NA,NA,NA,NA,NA,NA,"39W10'","14S48'",NA,"30/12/1996",NA,NA,NA
"230","2020-07-23 12:07:37-03","CEPLAC","CEPEC","13996","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","R. S. Cowan","S. A. Mori","10302","1978","07","24",NA,"Brasil","Bahia","Junto ao predio da Administracao.",NA,"<ll>dwc_commonname:</ll> Mata-rato",NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"03/12/1979",NA,NA,NA
"231","2020-07-23 12:07:37-03","CEPLAC","CEPEC","72595","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","M. J. Silva","M. L. Guedes","4051","1996","09","21",NA,"Brasil","Bahia","Santo Antonio.",NA,NA,NA,NA,NA,"MATA DE SÃO JOÃO","-37.883333","-12.383333",NA,NA,NA,NA,NA,NA,NA,"37W53'","12S23'",NA,"29/08/2007",NA,NA,NA
"232","2020-07-23 12:07:37-03","CEPLAC","CEPEC","32485","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","G. P. Lewis","T. S. dos Santos","3870","1983","08","10",NA,"Brasil","Bahia","Jardim do CEPEC.",NA,"<ll>dwc_commonname:</ll> Gliricida, Mata-ratos",NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"01/10/1983",NA,NA,NA
"233","2020-07-23 12:07:37-03","CEPLAC","CEPEC","70403","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","J. G. Jardim","P. R. Sicupira","22","1996","07","29",NA,"Brasil","Bahia","Prox. a portaria, a dir. da entr.",NA,"<ll>dwc_commonname:</ll> Mata-rato",NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/08/1996",NA,NA,NA
"234","2020-07-23 12:07:37-03","CEPLAC","CEPEC","24503","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","G. P. Lewis","J. L. Hage","1212","1981","08","18",NA,"Brasil","Bahia","Quadra B' do CEPEC.",NA,"<ll>dwc_commonname:</ll> Gliricida, Mata-ratos",NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,"0*0'0","0*0'0",NA,"01/02/1982",NA,NA,NA
"235","2020-09-22 13:48:50-03","USP","SPFW","2119","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Gliricidia","sepium","Gliricidia sepium",NA,"Morales, A.","63","1985",NA,NA,NA,"Nicaragua","Chontales",NA,NA,"Coleção de 50 Madeiras da Nicaragua. Com casca",NA,NA,"(Jacq.) KunthexWalp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-11-12 16:59:28-03","UEL","FUEL","13370","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Gliricidia","sepium","Gliricidia sepium","Tamashiro, JY","Barreto, KD; Fernandes, GD; Vitti, FX","s.n.","1993","09","09",NA,"Brasil","São Paulo","Parque do ESALQ",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-01 14:59:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Chacel, FC","Chacel, FC; Costa, LL; Guimarães, GR","65L1","2017","06","22","Southern America","Brasil","Distrito Federal","Sobradinho. Núcleo Rural Lago Oeste, Rua 19, último terreno no fim da rua. Sítio Sintropia. Propriedade Propriedade de Luciana Bergamaschi e Juan Sugasti",NA,"Arbórea. Plantada há - de 3 anos. Juvenil. Matriz de flor branca e rosa. 2m; Agrofloresta",NA,NA,"(Jacq.) Walp.","Brasília","-48.005833","-15.558333",NA,NA,NA,NA,"2017","06","21","-48.005833","-15.558333",NA,NA,NA,NA,NA
"238","2019-11-01 14:59:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Chacel, FC","Chacel, FC; Costa, LL; Guimarães, GR","67L1","2017","06","22","Southern America","Brasil","Distrito Federal","Sobradinho. Núcleo Rural Lago Oeste, Rua 19, último terreno no fim da rua. Sítio Sintropia. Propriedade Propriedade de Luciana Bergamaschi e Juan Sugasti",NA,"Arbórea. Plantada há - de 3 anos. Juvenil. Matriz de flor branca e rosa. 2m; Agrofloresta",NA,NA,"(Jacq.) Walp.","Brasília","-48.005833","-15.558333","1204","1230",NA,NA,"2017","06","21","-48.005833","-15.558333",NA,NA,NA,NA,NA
"239","2020-01-31 10:38:17-03","IFAM","EAFM","2713","PreservedSpecimen","Plantae",NA,NA,"Fabaceae-Faboideae","Gliricidia","sepium","Gliricidia sepium","Gurgel-Silva, E.","Gurgel-Silva, E.; Dantas, F.M.","238","2010","11","07",NA,"Brasil","Amazonas","IFAM, Campus Manaus-Zona Leste, Ao lado do restaurante.",NA,"; HABITAT: Platô.; DESC: Arvoreta; 8 m; CAP 14 cm; ritidoma esbranquiçado e com lenticelas; casca viva de cor creme-esverdeado; folhas discolores, face adaxial verde e face abaxial verde-esbranquiçada; peciólulos engrossados e com pequenos indumentos.",NA,NA,"(Jacq.) Steud.","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,"138090","auto","2010","11","07",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-04 15:43:14-03","IF","SPSF","07502","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"L.Gonzaga",NA,"1940","10","10","América do Sul","Brasil","SP","Vila Amália",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"241","2021-03-04 15:43:14-03","IF","SPSF","21818","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Gliricidia","sepium","Gliricidia sepium",NA,"R.O.de Castro",NA,"1997","08","05","América do Sul","Brasil","SP","arborizacao urbana",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"S.Jose do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"242","2021-04-05 12:34:05-03","UNIVASF","HVASF","18562","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","L.P. Queiroz","A.C.P. Oliveira","2012","2012","11","28","América do Sul","Brasil","Pernambuco","Povoado de Descobrimento",NA,"Árvore com ca. de 5,00m alt.. Folha composta, alterna, com a face adaxial verde escuro e a face abaxial verde opaco com a nervura principal amarelada. Flor rósea.","HVASF018562",NA,"(Jacq.) Kunth ex Walp.","Arcoverde","-36.963808","-8.373194","871","871",NA,NA,"2013","07","03","-36.963808","-8.373194",NA,NA,NA,NA,"U"
"243","2021-04-05 12:34:05-03","UNIVASF","HVASF","9751","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Marcondes Oliveira","A.M. Passos","11","2010","08","21","América do Sul","Brasil","Pernambuco","UNIVASF, Campus Ciências Agrárias, Rodovia BR 407, Projeto de Irrigação Nilo Coelho. Próximo ao CRAD",NA,"Árvore, com ca de 2,5 m de altura. Flores alvas com guia de nectário amarelo.","HVASF009751","HVASF009751_01 HVASF009751_02","(Jacq.) Kunth ex Walp.","Petrolina","-40.561302","-9.323547","391","391",NA,NA,"2010","09","14","-40.561302","-9.323547",NA,NA,NA,NA,"U"
"244","2019-11-21 10:05:43-03","IBt","SP","119148","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Tozzi, AMGA","Hoehne, W","5816","1964","07","27",NA,"Brasil","Rio de Janeiro","Via Dutra km 27",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.",NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:05:43-03","IBt","SP","39092","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Tozzi, AMGA","s.col.","994","1934","08","10",NA,"Brasil","São Paulo","Fazenda Santa Elisa",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:05:43-03","IBt","SP","41271","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Tozzi, AMGA","Souza, AJ","s.n.","1938","12","20",NA,"Brasil","São Paulo","Fazenda Santa Elisa",NA,NA,"SP026872","SP026872","(Jacq.) Kunth ex Walp.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:05:43-03","IBt","SP","69614a","Extra","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Lima, HC","Santoro, J","s.n.","1948","10","06",NA,"Brasil","São Paulo","Parque Instituto Agronômico",NA,NA,"SP026873","SP026873","(Jacq.) Kunth ex Walp.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 10:05:43-03","IBt","SP","69614","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Lima, HC","Santoro, J","s.n.","1948","10","06",NA,"Brasil","São Paulo","Parque Instituto Agronômico",NA,NA,"SP026874","SP026874","(Jacq.) Kunth ex Walp.","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-21 10:05:43-03","IBt","SP","43078","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Lewis, GP","Hoehne, FC","s.n.","1940","09","09",NA,"Brasil","São Paulo","Jardim Botânico",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1993","12","21",NA,NA,NA,NA,NA,NA,NA
"250","2019-11-21 10:05:43-03","IBt","SP","304003","S","Plantae",NA,NA,"Fabaceae","Gliricidia","sepium","Gliricidia sepium","Silva, M","Hoehne, FC","s.n.","1940","09","09",NA,"Brasil","São Paulo","Jardim Botânico",NA,NA,NA,NA,"(Jacq.) Kunth ex Walp.","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2006","10","07",NA,NA,NA,NA,NA,NA,NA
