"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","typeStatus"
"344","2011-10-28 04:58:00-02","MO","MOBOT","3396711","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Karman","Ghillean T. Prance|Cornelis C. Berg|Frank A. Bisby|William C. Steward|O.P. Monteiro|José F. Ramos","Prance P17726","1973","9","11","South America","Brazil","Amazonas",NA,"Above mouth of Rio Brancinho. Flooded river bank.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2008-11-11 03:33:00-02","MO","MOBOT","3428150","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","P. Maas & H. Maas (WAG)","Saúl Altamirano","Altamirano Azurduy 4104","2006","11","8","South America","Bolivia","Pando","Gral. Federico Roman","Sartenejal bajo, que inunda temporalmente, mesobosques chaparros de hasta 8 m. caracterizado por Qualea withrokii, Q. albiflora y Jacaranda campinae.","-65.39666","-9.95083","119.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2009-01-22 03:32:00-02","MO","MOBOT","753064","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","P. Maas & H. Maas (WAG)","Cesár A. Grández|Nestor Jaramillo","Grández Rios 4986","1993","1","16","South America","Peru","Loreto","Maynas","Distrito Iquitos. Puerto Almendras. Bosque primario, suelo de arena blanca (Varillal).","-73.41666","-3.8","122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"264",NA,"12",NA
"347","2012-03-18 05:12:00-03","MO","MOBOT","938355","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","P.J.M.& H.Maas","R.C. Quevedo|E. Gutiérrez|Fabiana Mamani M.","Quevedo Sopepí 2610","1994","5","19","South America","Bolivia","Santa Cruz","Velasco","Parque Noel Kempff Mercado. Campamento La Torre; con diferentes tipos de formaciones desde pampas inundadas, islas de bosque, bosque alto de pie de monte y bosque seco el cual se distribuye en la pendiente de la meseta, con afloramiento de roca, la vegetación baja de 8 a 10 m con algunas fajas o cejas de bosque húmedo.","-60.81888","-13.65555","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2011-08-12 13:42:00-03","MO","MOBOT","3396226","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","A. Castillo","Anibal Castillo|L. Guevara|Y. Pérez","Castillo 3302","1992","4","8","South America","Venezuela","Amazonas",NA,"Dpto. Atures. Bosque húmedo del río Cataniapo. Puerto Ayacucho.","-67.4166667","6.4166667","90.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"349","2015-08-13 05:50:00-03","MO","MOBOT","3396227","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Dias","R.M. Harley","Harley 10562","1968","10","9","South America","Brazil","Mato Grosso do Sul",NA,"Pindaiba preta. by base camp. Damp gallery forest with Leandra sp. Slender tree 10m. high with smooth grey bark. Leaves leathery dark green above glaucous beneath, Flowers in bud pale. Larger flower buds with orange petals (?).","-51.7666667","-12.8166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"350","2011-08-12 13:43:00-03","MO","MOBOT","3394865","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E. Fr.","M.J. Jansen-Jacobs","J. de Bruijn","Bruijn 1614","1967","3","9","South America","Colombia","Santander","Barrancabermeja","Secondary forest (?) near Carare, +/- 45 km SSW of Barrancabermeja.","-74.08333","6.66666","100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"duckei",NA,NA,NA,NA,NA,NA
"351","2011-08-12 13:56:00-03","MO","MOBOT","3392834","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata",NA,"M.C. Dias","Edmundo Pereira|Guido F.J. Pabst","Pereira 2928",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Prox. do rio Cipó.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emarginata",NA,NA,NA,NA,"1",NA
"352","2019-02-19 04:30:00-03","MO","MOBOT","3393073","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata",NA,"M. C. Dias","C.F.P. Martius","Martius s.n.","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emarginata",NA,NA,NA,NA,"1","Type"
"353","2015-08-10 05:49:00-03","MO","MOBOT","3392956","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata emarginata",NA,"M. C. Dias","Amaro Macedo","Macedo 1042","1948","2","23","South America","Brazil","Minas Gerais","Cabo Verde","Loc. Jaraguá","-46.3960990905762","-21.4719009399414",NA,NA,NA,NA,NA,NA,"18554","auto",NA,NA,NA,NA,NA,"emarginata",NA,NA,NA,NA,"1",NA
"354","2011-08-12 14:03:00-03","MO","MOBOT","3393208","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","J. Oliveira","Milton G. da Silva|Carlos S. Rosário","Silva 4927","1979","6","14","South America","Brazil","Rondônia","Vilhena","Rio Piracolina.","-60.1458015441895","-12.7405996322632",NA,NA,NA,NA,NA,NA,"196523","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","3392973","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Castillo","Castillo","Castillo 2308","1987","4","11","South America","Venezuela","Amazonas",NA,"Dpto. de Atures. Puerto Ayacucho. Bosque húmedo del rio Cataniapo, entre comunidad de las Pavas y raudal Rabipelado.","-67.41666","6.41666","90.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2011-08-12 13:58:00-03","MO","MOBOT","3394616","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Aníbal Castillo","Anibal Castillo","Castillo 3475","1993","3","26","South America","Venezuela","Amazonas",NA,"Río Sipapo, caño cercano a Pto Sipapo. Dpto. Atures.","-67.0833333","6.5666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"357","2018-05-17 09:55:00-03","MO","MOBOT","101046720","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","I. Mendes-Silva","A.L. Pires da Silveira|Douglas C. Daly|N.C. Bigio|E.C. Oliveira|Paulo H. Labiak|H. Medeiros|H. Justiniano|F. Justiniano|et al.","Pires da Silveira 835","2015","6",NA,"South America","Brazil","Rondônia","Machadinho d'Oeste","Tabajara.","-61.5609","-8.5748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"358","2010-03-04 09:01:00-03","MO","MOBOT","1821477","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"M. Toledo G.|Joaquin Justiniano","Toledo G. 1125","1999","10","16","South America","Bolivia","Beni","Vaca Diez","32 NE de Riberalta, Propiedad Roysil (Forever Green Amazon S.R.L.) de Jorge Dancoso. A 32 Km NE de Riberalta.","-65.8333333","-10.8333333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"359","2021-01-10 20:49:09-03","INPA","INPA","9756","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Silva, MF da","Rodrigues, WA","2407a","1961","08","28","Southern America","Brasil","Amazonas","Manaus","Igarapé da Cachoeira Alta do Tarumã, Igarapé do Buião","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0009756","INPA0009756 INPA0009756_e","138090","auto","1961",NA,NA,NA,NA,"duckei",NA,NA,NA,NA,NA,NA
"360","2021-01-10 20:49:09-03","INPA","INPA","194342","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Coêlho, DF","Mouzinho, R","INPA194342","1997","04","05","Southern America","Brasil","Amazonas","Manaus","Ilha Aquariquara, Ilha Aquariquara","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0194342","INPA0194342 INPA0194342_e","138090","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-08-31 09:12:44-03","INPA","INPA","19581","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.",NA,"Prance, GT","3940","1967","01","12","Southern America","Brasil","Amazonas","Manaus","Colônia Santo Antônio., Cachoeira baixa Tarumã","-60.093067","-3.333333",NA,NA,NA,NA,"INPA0019581","INPA0019581 INPA0019581_e",NA,NA,NA,NA,NA,"-60.093067","-3.333333","duckei",NA,NA,NA,NA,NA,NA
"362","2020-08-31 09:12:44-03","INPA","INPA","184160","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Miralha, JMS","Cunha, NML da","438","1989","11","01","Southern America","Brasil","Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501 (Km41) da WWF/INPA. Projeto Dinâmica Biológica dos Fragmentos Florestais.","-59.716667","-2.4","50","150",NA,NA,"INPA0184160","INPA0184160 INPA0184160_e INPA0184160_e1",NA,NA,"1998","11",NA,"-59.716667","-2.4",NA,NA,NA,NA,NA,NA,NA
"363","2020-08-31 09:12:44-03","INPA","INPA","138767","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Oliveira, J de","Ferreira, CAC","7133","1986","04","22","Southern America","Brasil","Amazonas","Japurá","Limoeiro, Estação Ecológica Juamí-Japurá. Río Juamí afluente da margem esquerda do rio Japurá a 40 km do Rio Japurá.","-67","-1",NA,NA,NA,NA,"INPA0138767","INPA0138767 INPA0138767_e INPA0138767_nd",NA,NA,"1995","01",NA,"-67","-1",NA,NA,NA,NA,NA,NA,NA
"364","2020-08-31 09:12:44-03","INPA","INPA","163896","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Rabelo, BV","3635","1987","10","26","Southern America","Brasil","Pará","Ilha de Marajó","Anajás, Ilha de Marajó, Anajás, Rio Carumbé,alto curso.","-49.583056","-0.983056","23","23",NA,NA,"INPA0163896","INPA0163896 INPA0163896_e",NA,NA,NA,NA,NA,"-49.583056","-0.983056",NA,NA,NA,NA,NA,NA,NA
"365","2020-08-31 09:12:44-03","INPA","INPA","164246","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Miralha, JMS","Tavares, AS","385","1987","11","14","Southern America","Brasil","Pará","Ilha de Marajó","Ilha de Marajó, Ilha de Marajó, rio Cururu, afluente do rio Anajás.","-50.166667","-0.616667",NA,NA,NA,NA,"INPA0164246","INPA0164246 INPA0164246_e INPA0164246_e1",NA,NA,"1993",NA,NA,"-50.166667","-0.616667",NA,NA,NA,NA,NA,NA,NA
"366","2020-08-31 09:12:44-03","INPA","INPA","138427","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas, PJM","Ferreira, CAC","6793","1986","03","18","Southern America","Brasil","Amazonas","Presidente Figueiredo","Rio Uatuma, entre rios Pitinga e Uatuma, Nazaré, Rio Uatumã, entre rios Pitinga e Uatumã (localidade Nazaré).","-60","-0.033333",NA,NA,NA,NA,"INPA0138427","INPA0138427 INPA0138427_e INPA0138427_e1",NA,NA,"1990",NA,NA,"-60","-0.033333",NA,NA,NA,NA,NA,NA,NA
"367","2020-08-31 09:12:44-03","INPA","INPA","125316","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Silva, MG da","Santos, MR dos","237","1978","01","23","Southern America","Brasil","Amapá","Vila Campo Grande","Vila Campo Grande, Vila Campo Grande, Rio Araguari.","-52.916667","1.15",NA,NA,NA,NA,"INPA0125316","INPA0125316 INPA0125316_e",NA,NA,"1979",NA,NA,"-52.916667","1.15",NA,NA,NA,NA,NA,NA,NA
"368","2020-08-31 09:12:44-03","INPA","INPA","122527","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas, PJM","Farney, C de S.","401","1984","02","02","Southern America","Brasil","Amazonas","Presidente Figueiredo","BR 174, km 130, Estrada Manaus-Boa Vista, km 130.","-60.1","-1.83",NA,NA,NA,NA,"INPA0122527","INPA0122527 INPA0122527_e INPA0122527_e1 INPA0122527_e2",NA,NA,"1990",NA,NA,"-60.1","-1.83",NA,NA,NA,NA,NA,NA,NA
"369","2020-08-31 09:12:44-03","INPA","INPA","130760","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rosário, CS","Rosário, CS","162","1982","08","26","Southern America","Brasil","Pará","Belém","Mosqueiro, Praia da Bahia do Sol","-48.3","-1.1",NA,NA,NA,NA,"INPA0130760","INPA0130760 INPA0130760_e",NA,NA,NA,NA,NA,"-48.3","-1.1",NA,NA,NA,NA,NA,NA,NA
"370","2020-08-31 09:12:44-03","INPA","INPA","158595","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Silva, NT da","5302","1983","08","25","Southern America","Brasil","Pará","Almeirim","Munguba, Área do Munguba","-52.2","-0.8",NA,NA,NA,NA,"INPA0158595","INPA0158595 INPA0158595_e",NA,NA,NA,NA,NA,"-52.2","-0.8",NA,NA,NA,NA,NA,NA,NA
"371","2020-08-31 09:12:44-03","INPA","INPA","139847","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Oliveira, PEAM de","173","1983",NA,NA,"Southern America","Brasil","Distrito Federal",NA,"Reserva Biológica de águas emendadas","-47.55","-15.533333","1150","1150",NA,NA,"INPA0139847","INPA0139847 INPA0139847_e",NA,NA,NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA,NA
"372","2021-01-10 20:49:09-03","INPA","INPA","106691","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Miralha, JMS","Amaral, IL do","308","1982","11","03","Southern America","Brasil","Amazonas","Maraã","Rio Japurá, Rio Japurá, margem direita. Mata de várzea, solo arenoso.","-66.783915","-1.835767",NA,NA,NA,NA,"INPA0106691","INPA0106691 INPA0106691_e INPA0106691_e1",NA,NA,"1993",NA,NA,"-66.783915","-1.835767",NA,NA,NA,NA,NA,NA,NA
"373","2020-08-31 09:12:44-03","INPA","INPA","199830","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Moraes, CMR de","Macêdo, M","4377","1995","09","28","Southern America","Brasil","Mato Grosso","Santa Carmem","Santa Carmem, Rio Arraias, Fazenda Jamanchim, Santa Carmem.","-54.6","-12",NA,NA,NA,NA,"INPA0199830","INPA0199830 INPA0199830_e INPA0199830_nd",NA,NA,"2014","01",NA,"-54.6","-12",NA,NA,NA,NA,NA,NA,NA
"374","2020-08-31 09:12:44-03","INPA","INPA","220366","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Pontes, AF","604","2003","04","04","Southern America","Brasil","Distrito Federal","Brasília","Rodovia das Mansões internas do lago Norte, próximo à placa da MI-9. Capão de Mata.","-47.808333","-15.764444","1045","1045",NA,NA,"INPA0220366",NA,NA,NA,NA,NA,NA,"-47.808333","-15.764444",NA,NA,NA,NA,NA,NA,NA
"375","2021-01-10 20:49:09-03","INPA","INPA","222542","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Castilho, CV de","Castilho, CV de","1174","2003","02","25","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, Trilha L-O3, km 3.5.","-59.966667","-2.883333","55","55",NA,NA,"INPA0222542","INPA0222542 INPA0222542_e",NA,NA,"2007","11",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"376","2020-08-31 09:12:44-03","INPA","INPA","41030","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas, PJM","Prance, GT","17726","1973","09","11","Southern America","Brasil","Amazonas",NA,"Rio Brancinho, above mouth, Above mouth of Rio Brancinho","-60.533467","-2.903156",NA,NA,NA,NA,"INPA0041030","INPA0041030 INPA0041030_e INPA0041030_e1",NA,NA,"1990",NA,NA,"-60.533467","-2.903156",NA,NA,NA,NA,NA,NA,NA
"377","2021-01-10 20:49:09-03","INPA","INPA","76745","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Zarucchi, JL","2193","1976","11","09","Southern America","Colômbia",NA,NA,"Mitú and vicinity; lower rio Kubiyú, along river",NA,NA,NA,NA,NA,NA,"INPA0076745","INPA0076745 INPA0076745_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-31 09:12:44-03","INPA","INPA","84682","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rooden, J van","Anderson, WR","8668","1973","04","11","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","10 Km by road N of Gouvêia",NA,NA,"1320","1320",NA,NA,"INPA0084682","INPA0084682 INPA0084682_e",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-08-31 09:12:44-03","INPA","INPA","86845","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maia, LA","Maia, LA","613","1979","07","14","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Rio Curicuriari, Rio Negro, margem do igarapé Carina","-66.165","-0.33",NA,NA,NA,NA,"INPA0086845","INPA0086845 INPA0086845_e INPA0086845_e1",NA,NA,"1980",NA,NA,"-66.165","-0.33",NA,NA,NA,NA,NA,NA,NA
"380","2021-01-10 20:49:09-03","INPA","INPA",NA,"S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Silva, MF da; Coelho, L","Benoist, R","926a","1979","08","29","Southern America","Brasil","Amazonas",NA,"Rio Pitinga, margem direita do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","06","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-08-31 09:12:44-03","INPA","INPA","25346","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas, PJM","Prance, GT","8548","1968","11","17","Southern America","Brasil","Rondônia",NA,"Rio Abunã, 10 km above Fortaleza, N. bank of Rio Abunã, 10 km above Fortaleza. Forest on terra firme.","-65.555293","-9.839258",NA,NA,NA,NA,"INPA0025346","INPA0025346 INPA0025346_e INPA0025346_e1",NA,NA,"1990",NA,NA,"-65.555293","-9.839258",NA,NA,NA,NA,NA,NA,NA
"382","2020-08-31 09:12:44-03","INPA","INPA","19287","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Fróes, RL","25272","1949","09","17","Southern America","Brasil","Amazonas","Presidente Figueiredo","Rio Urubú, Pedra Branca, Rio Urubú, Pedra branca","-58.949204","-2.974027",NA,NA,NA,NA,"INPA0019287","INPA0019287 INPA0019287_e",NA,NA,NA,NA,NA,"-58.949204","-2.974027",NA,NA,NA,NA,NA,NA,NA
"383","2021-01-10 20:49:09-03","INPA","INPA","87044","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Silva, M da","Ferreira, CAC","926","1979","08","29","Southern America","Brasil","Amazonas","Itapiranga","Rio Pitinga., Rio Pitinga, margem direita do rio.","-59.456275","-0.925778",NA,NA,NA,NA,"INPA0087044","INPA0087044 INPA0087044_e INPA0087044_e1",NA,NA,"1980",NA,NA,"-59.456275","-0.925778",NA,NA,NA,NA,NA,NA,NA
"384","2020-08-31 09:12:44-03","INPA","INPA","145851","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas, PJM","Huber, O","10813","1985","07",NA,"Southern America","Brasil","Amazonas","Barcelos","Rio Aracá, Sabana y campina parcialmente inundada sobre arena blanca, en la ribera izquierda del Río Aracá bajo, cerca del sítio Sauadáua.","-63.133333","-0.216667","100","100",NA,NA,"INPA0145851","INPA0145851 INPA0145851_e INPA0145851_e1",NA,NA,NA,NA,NA,"-63.133333","-0.216667",NA,NA,NA,NA,NA,NA,NA
"385","2020-08-31 09:12:44-03","INPA","INPA","182621","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Sarmento, GC","Bautista, HP","1529","1990","05","07","Southern America","Brasil","Bahia","Correntina","Entre Sítio Gatos e Fazenda Rio Claro; Rio Corrente","-44.6366996765137","-13.3432998657227","660","660",NA,NA,"INPA0182621","INPA0182621 INPA0182621_e","182507","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-01-10 20:49:09-03","INPA","INPA","194347","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Coêlho, DF","Mouzinho, R","INPA194347","1997","04","08","Southern America","Brasil","Amazonas","Manaus","Ilha do Pombo, Ilha do Pombo","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0194347","INPA0194347 INPA0194347_e","138090","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-08-31 09:12:44-03","INPA","INPA","130603","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Farney, C de S.","Farney, C de S.","451","1984","02","25","Southern America","Brasil","Minas Gerais","Santana do Riacho","Estrada Lagoa Santa/Conc. do Mato Dentro, 17 Km do córrego Chapéu de Sol","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"INPA0130603","INPA0130603 INPA0130603_e","26557","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-01-10 20:49:09-03","INPA","INPA","10025","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Silva, MF da","Rodrigues, WA","2675a","1961","10","19","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Km 10 da estrada da Reserva Florestal Ducke. Terra firme, solo arenoso, mata.","-59.9","-2.8",NA,NA,NA,NA,"INPA0010025","INPA0010025 INPA0010025_e",NA,NA,"1962","01","22","-59.9","-2.8","duckei",NA,NA,NA,NA,NA,NA
