"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","4177527","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"D. Villarroel S.","504","2006","04","08","Bolivia","Santa Cruz","Florida","Comunidad de Bella Vista, sobre el camino principal entre la abra hasta la casa Don Pastor","-63.6764","-18.3319",NA,NA,"1100","1000","NY04177527",NA,NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4502347' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01172382","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","H. S. Irwin","48380",NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"NY01172382","NY01172382_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1388687' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","970763","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00970763","NY00970763_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053407' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1921289","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","H. S. Irwin","17354","1966","06","17","Brazil","Mato Grosso",NA,"Serra Azul, ca. 85 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.23","-15.4",NA,NA,"550","550","NY01921289","NY01921289_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2194520' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","970740","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","A. J. M. Leeuwenberg","W. R. Anderson","7351","1973","03","18","Brazil","Goiás","Teresina de Goiás","Chapada dos Veadeiros, 4 km by road S of Terezina.","-47.2647","-13.81255",NA,NA,"1000","1000","NY00970740","NY00970740_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1052748' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","970769","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"J. E. B. Warming","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"NY00970769","NY00970769_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053427' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","970762","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","L. Allorge","L. Riedel","s.n.","1824",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00970762","NY00970762_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053410' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","970790","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","H. S. Irwin","15148","1966","04","20","Brazil","Goiás","Formosa","Serra do Morcêgo, Côrrego Estrema, ca. 42 km N.E. of Formosa","-47.05647","-15.26491",NA,NA,"800","800","NY00970790","NY00970790_01",NA,NA,NA,"South America","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1055738' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","440348","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","L. B. Smith","G. G. Hatschbach","14014","1966","03","04","Brazil","Paraná","Jaguariaíva","Rio Cajuru","-49.7056","-24.2511",NA,NA,NA,NA,"NY00440348","NY00440348_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=512078' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","440347","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","F. Markgraf","G. G. Hatschbach","19980","1968","10","11","Brazil","Paraná","Arapoti","Chapadao Sto. Antonio","-49.8267","-24.1581",NA,NA,NA,NA,"NY00440347","NY00440347_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=512075' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","970725","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","E. P. Heringer","10537","1965","09","15","Brazil","Distrito Federal","Brasília","Plano Pilôto.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00970725","NY00970725_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051950' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1921287","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","A. Macedo","712","1945","09","19","Brazil","Minas Gerais","Ituiutaba","Pirai.","-49.465","-18.9692",NA,NA,NA,NA,"NY01921287","NY01921287_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2194515' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","970729","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","M. E. Fallen","E. P. Heringer","14018","1974","09","30","Brazil","Goiás","Jaraguá","Cidade Jaraguá. Serra Goiás.","-49.3342","-15.7569",NA,NA,NA,NA,"NY00970729","NY00970729_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051928' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","970758","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","A. P. Duarte","A. P. Duarte","3294","1950","09","09","Brazil","Minas Gerais","Patos de Minas","Patos de Minas.","-46.5181","-18.5792",NA,NA,"800","800","NY00970758","NY00970758_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053392' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","970721","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","E. P. Heringer","10501","1965","08","28","Brazil","Distrito Federal","Brasília","Parque Nacional de Brasília.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00970721","NY00970721_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051932' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","4177519","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"L. Aristeguieta","6301","1966","08",NA,"Venezuela","Guárico",NA,"El Ttanquero del Dr. Hector Guarrido y carretera hacia El Baul",NA,NA,NA,NA,NA,NA,"NY04177519",NA,NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4502329' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","4177529","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"T. J. Killeen","6289","1994","05","12","Bolivia","Santa Cruz","José Miguel de Velasco","Reserva Forestal. Bajo Paraguá. Laja granitica","-61.5","-14.5389",NA,NA,"250","500","NY04177529",NA,NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4502349' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01172383","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","H. S. Irwin","48412",NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"NY01172383","NY01172383_01 NY01172383_02",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1388692' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","970743","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","A. J. M. Leeuwenberg","H. S. Irwin","34487","1972","01","18","Brazil","Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 18 km E. of Pirenópolis","-48.78195","-15.85",NA,NA,"1000","1000","NY00970743","NY00970743_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1052796' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","04177518","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"T. C. Plowman","7655","1979","02","04","Venezuela","Federal",NA,"Old road La Guaira - Caracas. North facing slopes",NA,NA,NA,NA,"500",NA,"NY04177518",NA,NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4502327' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1921299","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","H. S. Irwin","17505","1966","06","21","Brazil","Goiás","Piranhas","Ca. 78 km. S. E. of Aragarças, road to Piranhas. Drainage of the Upper Rio Araguaia.","-51.97","-16.42",NA,NA,"700","700","NY01921299","NY01921299_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2194547' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","970783","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"G. T. Prance","19422","1973","10","26","Brazil","Mato Grosso","Chapada dos Guimarães","Behind Refeitorio, about 1 km from Buriti. Chapada dos Guimarães.","-55.77825","-15.432",NA,NA,"720","720","NY00970783","NY00970783_01",NA,NA,NA,"South America","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1055315' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","4177526","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"D. Villarroel S.","504","2006","04","08","Bolivia","Santa Cruz","Florida","Comunidad de Bella Vista, sobre el camino principal entre la abra hasta la casa Don Pastor","-63.6764","-18.3319",NA,NA,"1100","1000","NY04177526",NA,NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4502346' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","440342","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","F. Markgraf","G. G. Hatschbach","39104","1976","10","09","Brazil","Bahia","Barreiras","Roda Velha","-44.99","-12.15",NA,NA,NA,NA,"NY00440342","NY00440342_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=512076' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","970767","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00970767","NY00970767_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053424' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1018379","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","M. I. B. Loiola","D. Sasaki","1065","2004","10","17","Brazil","São Paulo","Pedregulho","Estreito. Usina de Estreito (Acamapamento de Estreito)","-47.2772","-20.1578",NA,NA,"720","720","NY01018379","NY01018379_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1258900' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","440827","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","H. S. Irwin","14795","1966","04","14","Brazil","Bahia","Sao Desidério","Near Rio Piau, ca. 150 km. SW of Barreiras","-44.9731","-12.3633",NA,NA,"850","850","NY00440827","NY00440827_01",NA,NA,NA,"South America","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=512081' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","970772","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","R. E. Woodson Jr.","A. Macedo","711","1945","09","19","Brazil","Minas Gerais","Ituiutaba","Pirai.","-49.465","-18.9692",NA,NA,NA,NA,"NY00970772","NY00970772_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053432' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","970751","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","H. S. Irwin","15148","1966","04","20","Brazil","Goiás","Formosa","Serra do Morcêgo, Côrrego Estrema, ca. 42 km N.E. of Formosa","-47.05647","-15.26491",NA,NA,"800","800","NY00970751","NY00970751_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053298' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","970726","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","E. P. Heringer","10559","1965","09","25","Brazil","Goiás",NA,"Ponte sôbre o Rio Corumbá.",NA,NA,NA,NA,NA,NA,"NY00970726","NY00970726_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051953' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","970723","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","E. P. Heringer","10513","1965","08","31","Brazil","Goiás",NA,"Rio Corumbá.",NA,NA,NA,NA,NA,NA,"NY00970723","NY00970723_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051943' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","440343","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","A. J. M. Leeuwenberg","W. R. Anderson","36912","1972","03","09","Brazil","Bahia","Barreiras","Espigao Mestre, ca. 10 km N of Rio Roda Velha, ca. 100 km WSW of Barreiras","-44.99","-12.15",NA,NA,"800","800","NY00440343","NY00440343_01",NA,NA,NA,"South America","sheet",NA,"see fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=512069' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","970736","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"de Haas, Sr.","67","1967","09","20","Brazil","Distrito Federal","Brasília","20 km. NE of Brasília estr. BSB Fortaleza.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00970736","NY00970736_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1052022' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01172386","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","W. Marcondes-Ferreira","J. M. Pires","51291",NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"NY01172386","NY01172386_01 NY01172386_02",NA,NA,NA,"South America","sheet",NA,"Duplicate <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1388696' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","970760","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","J. Müller Argoviensis","J. B. E. Pohl","(1834 d.)",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00970760","NY00970760_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053404' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","970761","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00970761","NY00970761_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053405' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","970765","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"C. E. O. Kuntze",NA,NA,NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"NY00970765","NY00970765_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1053409' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","970733","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","J. A. Ratter","J. A. Ratter","R.1576","1968","05","29","Brazil","Mato Grosso",NA,"2 km N of the Base Camp of the Expedition. (Base Camp c. 270 km N of Xavantina).","-51.87","-12.9",NA,NA,NA,NA,"NY00970733","NY00970733_01",NA,NA,NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1052006' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
