"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","infraspecificEpithet"
"46","2021-03-15 16:37:00-03","NY","NYBG","00917024","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","D. R. Hunt","1966","07","18","Brazil","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10 km south of Brasília.","-47.9294","-15.7797",NA,NA,"900","1150","NY00917024","NY00917024_01",NA,NA,NA,"6670","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989787' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","521493","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","R. M. Harley","1980","05","21","Brazil","Bahia","Palmeiras","Serras dos Lençois. Lower slopes of Morro do Pai Inácio, ca. 14.5 km NW of Lençois just N of the main Seabra-Itaberaba road. E6","-41.47","-12.45",NA,NA,"700","1000","NY00521493","NY00521493_01",NA,NA,NA,"22298","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517921' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00917026","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","R. M. Harley","1968","09","14","Brazil","Mato Grosso",NA,"B. C. 2, c. 5 km N. of Base Camp.","-51.77","-12.82",NA,NA,NA,NA,"NY00917026","NY00917026_01",NA,NA,NA,"10039","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989796' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","558045","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","R. Goldenberg","R. C. Forzza","1999","04","10","Brazil","Bahia","Rio de Contas","Pico das Almas","-41.8114","-13.5792",NA,NA,NA,NA,"NY00558045","NY00558045_01",NA,NA,NA,"1140","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517911' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1738445","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","M. K. Caddah","M. K. Caddah","2011","02","07","Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Terreno do Furlani, subida para o alto do morro.","-40.53832","-19.8038",NA,NA,"800",NA,"NY01738445","NY01738445_01",NA,NA,NA,"844","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568321' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2423182","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"R. Goldenberg","2015","04","30","Brazil","Espírito Santo","São Roque do Canaã","Mata na entrada da trilha para o Alto Misterioso.","-40.6568984985352","-19.738899230957",NA,NA,NA,NA,"NY02423182","NY02423182_01",NA,NA,NA,"2151","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685464' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet","14641","auto",NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","522445","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","R. Goldenberg","A. C. Brade","1942","03","19","Brazil","Rio de Janeiro","Itatiaia","Lote 70","-44.65833","-22.358",NA,NA,"900","900","NY00522445","NY00522445_01",NA,NA,NA,"17312","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=527716' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","521497","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","A. C. Brade","A. C. Brade","1937","03",NA,"Brazil","São Paulo","Piracicaba","Villa Emma","-46.543068","-23.587347",NA,NA,NA,NA,"NY00521497","NY00521497_01",NA,NA,NA,"15708","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517907' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01805771","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","R. Goldenberg","A. K. A. dos Santos","2005","04","06","Brazil","Bahia","Rio de Contas","Trilha para o Pico das Almas, antes de chegar ao Campo do Queiroz.","-41.2119","-13.4344",NA,NA,"1018","1018","NY01805771","NY01805771_01",NA,NA,NA,"303","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2119624' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1016198","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","S. A. C. Chiea","M. R. F. Melo","1983","06","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso. Trilha da praia de Ipanema, Morro das Pedras, Morro das Quebradas e circunvizinhanças.","-47.966514","-25.140513",NA,NA,NA,NA,"NY01016198","NY01016198_01",NA,NA,NA,"463","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142651' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00917036","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"Y. E. J. Mexia","1931","05","07","Brazil","Minas Gerais","Diamantina","Serra do Rio Grande.","-43.6003","-18.2494",NA,NA,"1260","1260","NY00917036","NY00917036_01",NA,NA,NA,"5776","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989808' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","03287789","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"I. Andrade","2012","05","14","Brazil","Minas Gerais","Santa do Riacho","MG RPPN Brumas do Espinhaco e Ermo dos Gerais",NA,NA,NA,NA,NA,NA,"NY03287789",NA,NA,NA,NA,"302","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3581807' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00917019","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","H. S. Irwin","1964","09","04","Brazil","Distrito Federal","Brasília","Ca. 23 km. S.W. of Brasília on road to Anápolis.","-48.15","-15.93",NA,NA,"700","1000","NY00917019","NY00917019_01",NA,NA,NA,"5965","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989779' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","521494","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","G. G. Hatschbach","1966","05","25","Brazil","Paraná","Morretes","Estrada Itupava, Rio S. Joao","-48.8342","-25.4769",NA,NA,NA,NA,"NY00521494","NY00521494_01",NA,NA,NA,"14465","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517915' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","521495","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","F. C. Hoehne","F. C. Hoehne","1932","04","25","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"NY00521495","NY00521495_01",NA,NA,NA,"29545","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517926' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00917032","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","H. S. Irwin","1966","05","04","Brazil","Distrito Federal","Brasília","Lower slopes of Chapada do Contagem, ca. 15 km N.E. of Brasília","-47.81771","-15.68745",NA,NA,"1000","1000","NY00917032","NY00917032_01",NA,NA,NA,"15619","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989804' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","03287790","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"R. R. Voltz","2017","03","03","Brazil","Paraná","Guaraqueçaba","Salto Morato","-48.2931","-25.1572",NA,NA,"300","300","NY03287790",NA,NA,NA,NA,"1173","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3581808' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","887338","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","S. A. C. Chiea","M. Kirizawa","1994","07","27","Brazil","São Paulo","Sete Barras","Fazenda Intervales, base Quilombo. Trilha para a cachoeira de Quilombo.","-47.9197","-24.38",NA,NA,NA,NA,"NY00887338","NY00887338_01",NA,NA,NA,"2886","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092318' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00917030","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","H. S. Irwin","1965","10","05","Brazil","Distrito Federal","Brasília","Near Sobradinho","-47.8167","-15.6333",NA,NA,"1100","1100","NY00917030","NY00917030_01",NA,NA,NA,"8956","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989802' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00917027","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","R. Romero","R. Romero","1994","08","22","Brazil","Minas Gerais","São Roque de Minas","Estrada para Cachoeira da Casca D' Anta, PARNA Serra da Canastra.","-46.3656","-20.2456",NA,NA,NA,NA,"NY00917027","NY00917027_01",NA,NA,NA,"1147","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989797' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00917040","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","J. H. Kirkbride Jr.","1983","04","13","Brazil","Distrito Federal","Brasília","Escola Fazendária.","-47.83","-15.87",NA,NA,"1150","1150","NY00917040","NY00917040_01",NA,NA,NA,"5223","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989891' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00917039","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","R. Romero","R. Romero","1995","03","21","Brazil","Minas Gerais","São Roque de Minas","Guarita 3, Cachoeira Casca D'Anta, Parque Nacional da Serra da Canastra.","-46.5258","-20.3074",NA,NA,NA,NA,"NY00917039","NY00917039_01",NA,NA,NA,"2086","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989889' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00917035","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","H. S. Irwin","1971","01","16","Brazil","Minas Gerais",NA,"Serra do Espinhaço, middle slopes of Serra da Piedade, ca. 40 km E. of Belo Horizonte, BR-31","-43.67613","-19.82237",NA,NA,"1800","1800","NY00917035","NY00917035_01",NA,NA,NA,"30462","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989807' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00917034","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","H. S. Irwin","1966","07","18","Brazil","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10km. S. of Brasília, road to Belo Horizonte.","-47.78","-15.85",NA,NA,"1000","1000","NY00917034","NY00917034_01",NA,NA,NA,"18266","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989806' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00917022","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","H. S. Irwin","1969","01","22","Brazil","Minas Gerais",NA,"Ca. 26km SW of Diamantina on road to Gouveia. Serra do Espinhaço.","-43.7","-18.38",NA,NA,"1300","1300","NY00917022","NY00917022_01",NA,NA,NA,"22412","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989782' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","521499","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","O. Handro","O. Handro","1971","04","20","Brazil","São Paulo","Santo André","Paranapiacaba (linha Sao Paulo-Santos), Estaçao Biológica","-46.3","-23.75",NA,NA,NA,NA,"NY00521499","NY00521499_01",NA,NA,NA,"2163","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=517906' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2423192","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"R. Goldenberg","2015","05","11","Brazil","Espírito Santo","São Roque do Canaã","Mata na entrada da trilha para o Alto Misterioso.","-40.6568984985352","-19.738899230957",NA,NA,NA,NA,"NY02423192","NY02423192_01",NA,NA,NA,"2163","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685475' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet","14641","auto",NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","02104748","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","R. Goldenberg","E. H. Camargo","2007","04","22","Brazil","Paraná","Tunas do Paraná","Estrada Adrianópolis para Tunas. Beira de rio.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"NY02104748","NY02104748_01",NA,NA,NA,"113","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2550845' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet","41885","auto",NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02210510","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne",NA,"R. Goldenberg","2012","02","14","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha do mirante (próximo ao mirante).","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"NY02210510","NY02210510_01",NA,NA,NA,"1636","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2502933' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet","53584","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1519495","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","R. Goldenberg","A. M. Amorim","2006","06","11","Brazil","Bahia","Uruçuca","Antiga estrada que liga Ubaitaba à Maraú. Fazenda Agua Boa","-39.02","-14.1778",NA,NA,NA,NA,"NY01519495","NY01519495_01",NA,NA,NA,"6032","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1747057' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-08 11:09:26-03","UNESP-IBB","BOTU","13239","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Goldenberg, R.","Amaral Jr., A.","1985","04","27","Brasil","São Paulo","Itanhaem",NA,"-46.783333","-24.166667","46°47'w","24°10's",NA,NA,"BOTU013239",NA,"1996",NA,NA,"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 11:09:26-03","UNESP-IBB","BOTU","11340","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Chiea, S.A.C.","Amaral Jr., A.","1983","05","28","Brasil","São Paulo","Campos do Jordão",NA,"-45.5","-22.75","45°30'w","22°45's",NA,NA,"BOTU011340",NA,"1997","08",NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:20:16-03","UFRJ","RFA","9485","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","J. J. Wurdack","G.G. Hatschbach","1969","04","11","Brasil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"25","25","RFA45418",NA,"1970",NA,NA,"21321","Arvoreta de 4 m, flor alva, verso da folha alvecente",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:44:30-03","EAO","IAN","119107","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Wurdack, JJ","Sucre, D","1965","05","25","Brasil","Distrito Federal",NA,"Parque Nacional do Gama.",NA,NA,NA,NA,NA,NA,"IAN119107",NA,NA,NA,NA,"289",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:44:30-03","EAO","IAN","122879","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Wurdack, JJ","Irwin, HS; Souza, R","1965","10","05","Brasil","Distrito Federal",NA,"Gallery. gallery forest and adjacent meadow and cerrado, near Sobradinho.",NA,NA,NA,NA,NA,NA,"IAN122879",NA,"1967",NA,NA,"8956",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:44:30-03","EAO","IAN","123234","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Wurdack, JJ","Irwin, HS; Grear Jr., JW; Grear Jr., JW","1966","05","04","Brasil","Distrito Federal",NA,"Gallery forest, lower slopes of Chapada da Contagem, ca. 15km N.E. of Brasília.",NA,NA,NA,NA,"1000","1000","IAN123234",NA,"1967",NA,NA,"15619",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:44:30-03","EAO","IAN","125968","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cubatanensis","Miconia cubatanensis","Hoehne","Wurdack, JJ","Irwin, HS; Grear Jr., JW; Grear Jr., JW","1966","03","18","Brasil","Distrito Federal",NA,"Creek margin. Cliff face, Córrego Alogado, Parque Municipal do Gama, ca. 30km S.W. of Brasília.",NA,NA,NA,NA,"1000","1000","IAN125968",NA,"1967",NA,NA,"14063",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
