"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"261","2021-03-04 15:43:54-03","IF","SPSF","46385","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"L.Kollmann & E.Bausen & W.Pizziolo","815","1998","10","28","América do Sul","Brasil","ES","São Lourenço",NA,"COLETA: Árvore com 20m de altura, frutos verdes, folhas verde escuras por baixo. Dap 24cm, fuste 15m.; GEOGRAFIA: Mata Fria. Terreno de Clério Loss. Mata de encosta.;",NA,NA,"J.B.Baitello","-40.6002998352051","-19.9356002807617","Santa Teresa","750","750","2013","05","09","23813","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"262","2021-03-04 15:43:54-03","IF","SPSF","13715","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"M.A.Lopes & P.M.Andrade","430","1984","06","19","América do Sul","Brasil","MG","Estação Biológica",NA,"COLETA: XLS: SPSFAntigo&nf;Mata Atlântica&nf;Árvore 20m altura, tronco com cheiro característico; frutos verdes.&nf;Nome popular: canela;",NA,NA,"P.L.R.de Moraes","-42.1391983032227","-19.7896995544434","Caratinga",NA,NA,"2007","04","22","49886","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"263","2021-03-04 15:43:54-03","IF","SPSF","28051","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"P.L.R.Moraes","2208","2000","08","21","América do Sul","Brasil","SP","fazenda Barreiro Rico",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-48.1199989318848","-22.7800006866455","Anhembi",NA,NA,NA,NA,NA,"25656","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"264","2021-03-04 15:43:54-03","IF","SPSF","07831","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"J.R.Guillaumon",NA,"1981","05","20","América do Sul","Brasil","SP","Usina de Itatins, P.E.Serra do Mar",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.138599395752","-23.8544006347656","Bertioga",NA,NA,NA,NA,NA,"37616","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"265","2021-03-04 15:43:54-03","IF","SPSF","07783","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"J.R.Guillaumon",NA,"1981","05","20","América do Sul","Brasil","SP","Usina Itatinga",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Serra do Mar&nf;;",NA,NA,NA,"-46.138599395752","-23.8544006347656","Bertioga",NA,NA,NA,NA,NA,"37616","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"266","2021-03-04 15:43:54-03","IF","SPSF","07782","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"J.R.Guillaumon",NA,"1981","05","20","América do Sul","Brasil","SP","Usina Itatinga",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Serra do Mar&nf;;",NA,NA,NA,"-46.138599395752","-23.8544006347656","Bertioga",NA,NA,NA,NA,NA,"37616","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"267","2021-03-04 15:43:54-03","IF","SPSF","50836","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"J.E.A.Bertoni & A. Geremias","791","2002","10","12","América do Sul","Brasil","SP","Fazenda Santa Elisa",NA,"COLETA: Árvore 18 m, flores esverdeadas; GEOGRAFIA: Quadra da terra roxa, L3 - P15&nf;Procedência do Rio de Janeiro;",NA,NA,"J.B.Baitello","-47.060001373291","-22.8999996185303","Campinas",NA,NA,"2006","01","10","23900","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"268","2021-03-04 15:43:54-03","IF","SPSF","25651","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"I.Cordeiro","786","1990","12","12","América do Sul","Brasil","SP","E.Ecol.Jureia-Itatins, Serra da Jureia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"269","2021-03-04 15:43:54-03","IF","SPSF","25652","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"S.A.Nicolau","871","1994","12","08","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"270","2021-03-04 15:43:54-03","IF","SPSF","25653","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"S.A.Nicolau","961","1995","11","23","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"271","2021-03-04 15:43:54-03","IF","SPSF","25654","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"S.A.Nicolau","955","1995","11","22","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"272","2021-03-04 15:43:54-03","IF","SPSF","25681","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"S.A.Nicolau & H.Guedes Souza","828","1994","09","20","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"273","2021-03-04 15:43:54-03","IF","SPSF","25682","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"S.A.Nicolau & H.Guedes Souza","827","1994","09","20","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"274","2021-03-04 15:43:54-03","IF","SPSF","25683","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"I.Cordeiro","1608","1995","12","11","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie&nf;;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"275","2021-03-04 15:43:54-03","IF","SPSF","25684","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"S.A.Nicolau","872","1994","12","08","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"276","2021-03-04 15:43:54-03","IF","SPSF","25686","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"S.A.Nicolau","382","1992","07","28","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"277","2021-03-04 15:43:54-03","IF","SPSF","25687","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"S.A.Nicolau","389","1992","07","29","América do Sul","Brasil","SP","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"278","2021-03-04 15:43:54-03","IF","SPSF","32907","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"P.L.R.Moraes","2446","2001","05","31","América do Sul","Brasil","SP","Estação Ecológica de Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.7799987792969","-24.1800003051758","Itanhaém",NA,NA,NA,NA,NA,"26998","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"279","2021-03-04 15:43:54-03","IF","SPSF","32896","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"P.L.R.Moraes","2302","2000","10","10","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-47.6399993896484","-22.7199993133545","Piracicaba",NA,NA,NA,NA,NA,"44778","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"280","2021-03-04 15:43:54-03","IF","SPSF","08116","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"A. Rodrigues",NA,"1949","02","17","América do Sul","Brasil","SP","arboreto da Vila Amalia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"281","2021-03-04 15:43:54-03","IF","SPSF","32897","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"P.L.R.Moraes","2306","2000","10","17","América do Sul","Brasil","SP","P.E.Cantareira, Núcleo Pedra Grande",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"282","2021-03-04 15:43:54-03","IF","SPSF","05975","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1980","11","17","América do Sul","Brasil","SP","serra da Cantareira, Pinheirinho",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"283","2021-03-04 15:43:54-03","IF","SPSF","08080","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1982","10","14","América do Sul","Brasil","SP","Serra da Cantereira",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"284","2021-03-04 15:43:54-03","IF","SPSF","08078","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1981","10","05","América do Sul","Brasil","SP","Serra da Cantereira",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"P.L.R.de Moraes","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1997","09","30","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"285","2021-03-04 15:43:54-03","IF","SPSF","16226","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"M.Sanchez & F.Pedroni",NA,"1992","11","09","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Picinguaba",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"286","2021-02-08 12:42:54-03","UFRGS","ICN","184587","S","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez ",NA,"Araujo, D; Maciel, NC","3792","1980","06","09","América do Sul","Brasil","RJ","Restinga de Carapebus",NA,"FEEMA - Departamento de Conservação Ambiental Rio de Janeiro; Arbusto com aprox. 2m. de altura, heliófiolo. Frutos verdes","ICN00013786","ICN00013786","Mi, P","-41.7868995666504","-22.3708000183105","Macaé",NA,NA,"1981",NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"287","2019-11-21 10:07:19-03","IBt","SP","23796","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"s.col.","s.n.",NA,NA,NA,NA,"Desconhecido",NA,NA,NA,NA,NA,NA,"Moraes, PLR",NA,NA,NA,NA,NA,"2002","01","24",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 10:07:19-03","IBt","SP","23799","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"s.col.","s.n.","1899","08","14",NA,"Brasil","São Paulo","Pilões",NA,NA,NA,NA,"Moraes, PLR",NA,NA,NA,NA,NA,"2002","01","24",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:07:21-03","IBt","SP","299363A","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Ivanauskas, NM","752","1996","03","29",NA,"Brasil","São Paulo","Propriedade de Antônio Povinski",NA,NA,"SP054798","SP054798","Baitello, JB","-47.876944","-24.675833","Pariquera-Açu",NA,NA,"2003",NA,NA,NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA
"290","2020-01-30 09:33:29-03","IBt","SP","341054","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Cordeiro, I","2011","2000","02","14",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha/Indaiá. Trilha do rio Paraibuna",NA,NA,NA,NA,"Nicolau, SA","-45.023333","-23.234444","Cunha",NA,NA,NA,NA,NA,NA,NA,"-45.023333","-23.234444",NA,NA,NA,NA
"291","2019-11-21 10:07:21-03","IBt","SP","454653","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Kondrat, H","224","2013","10","29",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 7, espécime nº 1157",NA,NA,NA,NA,"Nicolau, SA","-46.614722","-23.642222","São Paulo","828","828",NA,NA,NA,NA,NA,"-46.614722","-23.642222",NA,NA,NA,NA
"292","2019-11-28 09:18:17-03","IBt","SP","514903","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Lima, MEL; Moreno, PRH","2231","2009","11","19",NA,"Brasil","São Paulo","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade",NA,NA,NA,NA,"Nicolau, SA","-46.286667","-23.769722","Santo André","964","964","2009","11",NA,NA,NA,"-46.286667","-23.769722",NA,NA,NA,NA
"293","2019-11-21 10:07:21-03","IBt","SP","293450","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Cordeiro, I; et al.","1608","1995","12","11",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Margens do Rio Verde, mata de planície",NA,"Árvore ca. 20m alt., diam. 39cm., folhas discolores, verde escuras na face adaxial, glaucas na abaxial, frutos jovens esverdeados",NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1995","12",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"294","2019-11-28 09:18:17-03","IBt","SP","309309","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Melo, MMRF; Aragaki, S","1151","1994","12","07",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento",NA,NA,NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"295","2019-11-21 10:07:21-03","IBt","SP","254432","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; et al.","382","1992","07","28",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Mata de encosta, proximidades da trilha em direção ao pocinho",NA,"Árvore ca. 20m alt., DAP 25cm., folhas verde glaucas na face abaxial, frutos imaturos verdes",NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1992","04",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:07:21-03","IBt","SP","288655","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; Mana de Deus, JR","882","1995","04","07",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Mata de planície em direção a Cachoeira do Salto",NA,"Árvore ca. 18,0m alt., circ. 98,5cm, casca externa acinzentada, lenticelas espaçadamente distribuidas, casca interna creme esbranquiçada com estrias verticais avermelhadas",NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1995","04",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:07:21-03","IBt","SP","288654","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; Mana de Deus, JR","884","1995","04","07",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Mata de planície em direção a Cachoeira do Salto",NA,"Árvore ca. 8,0m alt., circ. 38cm., casca externa acinzentada, casca interna creme esbranquiçada",NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1995","04",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"298","2019-11-21 10:07:21-03","IBt","SP","290582","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; et al.","958","1995","11","23",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Planície em direção a Cachoeira do Salto",NA,"Árvore ca. 20,0m alt., circ. 98cm., flores creme esverdeadas",NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1995","11",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"299","2019-11-21 10:07:21-03","IBt","SP","290583","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; et al.","961","1995","11","23",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Planície trilha em direção a Cachoeira do Salto",NA,"Árvore ca. 18,0m alt., circ. 1m 12cm., flores creme esverdeadas","SP054804","SP054804","Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1995","11","23","55628","auto",NA,NA,NA,NA,NA,NA
"300","2019-11-21 10:07:21-03","IBt","SP","247556","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Cordeiro, I; et al.","786","1990","12","12",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Cachoeira do Salto, mata de planície",NA,"Árvore do dossel, ca. 20m alt., inflorescências glauca, com indumento ferrugíneo DAP 40cm.","SP054800","SP054800","Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"301","2019-11-21 10:07:21-03","IBt","SP","287809","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; Guedes Souza, H","827","1994","09","20",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha da Figueira",NA,"Árvore ca. 18,0m alt., frutos maduros alaranjados","SP054802","SP054802","Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1994","09",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:07:21-03","IBt","SP","287804","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; Guedes Souza, H","828","1994","09","20",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha da Figueira",NA,"Árvore ca. 23m alt., frutos maduros alaranjados, os do chão roidos",NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1994","09",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"303","2019-11-21 10:07:21-03","IBt","SP","287819","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; et al.","872","1994","12","08",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha da planície em direção a Cachoeira do Salto",NA,"Árvore ca. 20,0m alt., folhas bicolores face adaxial verde escuro brilhante, abaxial verde claro, frutos alaranjados",NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1994","12",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:07:21-03","IBt","SP","288636","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; et al.","877","1994","12","08",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha da planície em direção a Cachoeira do Salto",NA,"Árvore ca. 19,0m alt., diam. 23,2cm.",NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1994","12",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"305","2019-11-21 10:07:21-03","IBt","SP","287827","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; et al.","871","1994","12","08",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha da planície em direção a Cachoeira do Salto",NA,"Árvore ca. 22,0m alt., folhas bicolores, face adaxial verde ouvro brilhante, abaxial verde claro com nervura amarela, frutos maduros alaranjados",NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1994","12",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"306","2019-11-21 10:07:21-03","IBt","SP","288637","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; et al.","875","1994","12","08",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha de planície em direção a Cachoeira do Salto",NA,"Árvore ca. 12,5m alt.",NA,NA,"Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1994","12",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"307","2019-11-21 10:07:21-03","IBt","SP","290584","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; et al.","955","1995","11","22",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha em direção a Figueira Grande",NA,"Árvore ca. 15,0m alt., flores creme esverdeadas","SP054801","SP054801","Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1995","11",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:07:21-03","IBt","SP","254439","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; et al.","389","1992","07","29",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha para a Figueira Grande",NA,"Árvore ca. 15m alt., folhas verde glaucas na face abaxial, frutos imaturos verde brilhantes","SP054799","SP054799","Nicolau, SA","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"1992","07",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"309","2019-11-21 10:07:21-03","IBt","SP","346872","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; et al.","551","1992","11","05",NA,"Brasil","São Paulo","Parque Municipal da Serra do Itapeti, Trilha do Esquilo, área íngreme",NA,NA,NA,NA,"Nicolau, SA","-46.1883010864258","-23.5228004455566","Mogi das Cruzes",NA,NA,"1992","11",NA,"28666","auto",NA,NA,NA,NA,NA,NA
"310","2019-11-21 10:07:21-03","IBt","SP","352572","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, SA; Braz, JD; Lopes, RA","2745","2001","02","04",NA,"Brasil","São Paulo","Bacia de acumulação do rio Paraitinga, planície de inundação",NA,NA,"SP054803","SP054803",NA,"-45.8400001525879","-23.5300006866455","Salesópolis",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"311","2019-11-21 10:07:21-03","IBt","SP","249765","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Kirizawa, M; et al.","2536","1991","11","05",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba",NA,"Mata de encosta, picada cinco, árvore +-4,0m alt., botões esverdeados",NA,NA,"Baitello, JB","-46.5299987792969","-23.6599998474121","Santo André",NA,NA,"1997","07","01","27258","auto",NA,NA,NA,NA,NA,NA
"312","2019-11-21 10:07:21-03","IBt","SP","362931","S","Plantae",NA,NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, PLR","2304","2000","10","17",NA,"Brasil","São Paulo","Parque Estadual da Cantareira, Núcleo Pedra Grande, Chapada",NA,NA,NA,NA,"Moraes, PLR","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
