"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"215","2008-05-27 22:02:00-03","MO","MOBOT","3147318","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Boelcke","E. García","1983","4","3","Bolivia","La Paz","Murillo",NA,NA,NA,NA,"3800.00000000",NA,NA,NA,NA,NA,NA,"Ciudad de La Paz. Achachicala, Manantial en el borde de la Autopista. Suelo areno-limoso húmedo.",NA,"García 430","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","3147540","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Shehbaz","TORRE","1997","12","5","Peru","Tacna","Tarata",NA,NA,NA,NA,"3070.00000000","3480.00000000",NA,NA,NA,NA,NA,"Margen derecha del Rio Chacavita, camino a Caro.",NA,"TORRE 1790","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2013-12-07 06:14:00-02","MO","MOBOT","3147601","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","R.C. Rollins","Francisco Prieto","1945","4","1","Ecuador","Cañar","Azogues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Near the village of San Marcos (5-8 km. northeast of Azogues). Abundant int he samll streams, seepages and roadside ditches throughout the region. Much eaten fresh-and probably one of the prime vectors of amoebad, for one Indian was ween defecating into a roadside ditch and another gathering bunches of the plant to take into market from the small pool.",NA,"Prieto 2479","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","3167193","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Al-Shehaz (MO)","Thomas B. Croat","2006","12","5","Chile","Los Lagos","Chiloé",NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,"Isla Chiloe, vicinity of Castro, along Fiordo de Castro.",NA,"Croat 97820","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4109"
"219","2019-01-25 04:36:00-02","MO","MOBOT","3488525","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan Al-Shehbaz (MO)","Luis Valenzuela G.","2007","2","21","Peru","Cusco","La Convención","-72.85","-13.06916",NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"Distrito Vilcabamba, Oyara, Bazul. Bosque primario.",NA,"Valenzuela Gamarra 8892","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"220","2019-01-25 04:36:00-02","MO","MOBOT","3489293","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan Al-Shehbaz (MO)","Luis Valenzuela G.","2007","6","26","Peru","Cusco","Anta","-72.53416","-13.46805",NA,NA,"3300.00000000",NA,NA,NA,NA,NA,NA,"Distrito Mollepata, Soray, Faldas del Salkantay. Estepa espinosa.",NA,"Valenzuela Gamarra 9694","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"221","2016-03-25 06:58:00-03","MO","MOBOT","3489765","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Ihsan Al-Shehbaz (MO)","Rodolfo Vásquez|Christopher Davidson|Sharon R. Christoph|Jim Farfán|Efraín Suclli|Antonio Peña","2007","10","27","Peru","Cusco","Paucartambo","-71.61777","-13.19944",NA,NA,"3450.00000000",NA,NA,NA,NA,NA,NA,"Distrito Challabamba. Tres Cruces. Bosque remanente en borde de carretera.",NA,"Vásquez Martínez 32896","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"222","2012-09-25 14:02:00-03","MO","MOBOT","57913","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Marko Lewis","1988","5","15","Bolivia","La Paz","Inquisivi","-67.2166667","-16.9666667",NA,NA,"3000.00000000","3100.00000000",NA,NA,NA,NA,NA,"Chichipata Trail. Along the trail be- tween Hospital San Antonio de Quime and the Río Chicipata. Stone fence row, shrubby banks and small trees along the river.",NA,"Lewis 88624","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-9"
"223","2012-09-25 13:51:00-03","MO","MOBOT","57931","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Marko Lewis","1988","5","24","Bolivia","La Paz","Inquisivi","-67.1833333","-16.9333333",NA,NA,"2600.00000000","2850.00000000",NA,NA,NA,NA,NA,"Río Titi Amaya mouth-Cambillaya. Quime- Inquisive Road 2 km SW of Cambillya, down slope to Río Khatu (at mouth of Río Titi Amaya)? thus down the Río Khatu to the mouth of the Río Cambillaya and up the slope to Communidad Cambillaya.",NA,"Lewis 88707","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-15"
"224","2012-09-25 13:51:00-03","MO","MOBOT","57986","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Marko Lewis","1988","5","2","Bolivia","La Paz","Murillo",NA,NA,NA,NA,"3700.00000000","4350.00000000",NA,NA,NA,NA,NA,"Quebrada Kolkha Khana to Estancia. Between reservoir of Laguna Challapata (throught Pacoloma) and bridge below Pampahuasi.",NA,"Lewis 88582","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-8"
"225","2012-09-25 11:43:00-03","MO","MOBOT","58118","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Abundio Sagástegui A.|et al.","1979",NA,NA,"Peru","Cajamarca","Contumazá","-78.91666","-7.33333",NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,"Lledén.",NA,"Sagástegui Alva 9407","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","124"
"226","2013-08-08 12:57:00-03","MO","MOBOT","58138","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","C. Parra (NY)","John M. MacDougal|Francisco J. Roldán","1989","3","1","Colombia","Antioquia","Urrao","-76.0833333","6.4666667",NA,NA,"3320.00000000","3550.00000000",NA,NA,NA,NA,NA,"Páramo de Frontino: between Llano Grande and Churrumblúm.",NA,"MacDougal 4352","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","77"
"227","2012-09-25 14:04:00-03","MO","MOBOT","58144","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"James C. Solomon","1980","3","2","Bolivia","La Paz","Murillo","-68.1833333","-16.5666667",NA,NA,"3900.00000000",NA,NA,NA,NA,NA,NA,"3.6 km S of main La Paz-Oruro road on road to valle de Achocalla. Heavily eroded aaluvium.",NA,"Solomon 5291","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","54"
"228","2013-05-29 05:40:00-03","MO","MOBOT","58189","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","C. Parra (NY)","James L. Zarucchi|Alan E. Brant|et al.","1987","9","23","Colombia","Antioquia",NA,"-76.36666","6.75",NA,NA,"1925.00000000",NA,NA,NA,NA,NA,NA,"Mpio. de Frontino; Km 13 of road Nutibara-Murrí. Disturbed wet/very wet montane vegetation; roadside and along stream.",NA,"Zarucchi 5688","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","87-76"
"229","2012-09-25 12:02:00-03","MO","MOBOT","58203","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Abundio Sagástegui A.|et al.","1983","11","15","Peru","La Libertad","Otuzco","-78.5","-7.9333333",NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"Chota (Yamobamba - Shorey).",NA,"Sagástegui Alva 11067","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","237"
"230","2012-09-25 11:41:00-03","MO","MOBOT","58432","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"James C. Solomon","1977","5","10","Peru","Arequipa",NA,NA,NA,NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,"Yura. Hills to the east.",NA,"Solomon 2807","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","220"
"231","2011-06-13 14:53:00-03","MO","MOBOT","58507","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Carlos E. Cerón","1989","6","18","Ecuador","Pichincha",NA,"-78.45","-0.25",NA,NA,"2500.00000000","3000.00000000",NA,NA,NA,NA,NA,"Canton Quito. Sector Guangopolo. Bosque húmedo Montano Bajo. Informante: Julio Garcia",NA,"Cerón Martínez 6930","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","89-22"
"232","2017-07-13 05:17:00-03","MO","MOBOT","58511","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","J.C. Solomon (MO)","Fernando O. Zuloaga|Marcelo D. Vázquez Á.","1981","11","17","Bolivia","La Paz","Murillo","-68.05","-16.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zongo.",NA,"Zuloaga 1717","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"233","2013-02-13 05:33:00-02","MO","MOBOT","58520","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Mario Saldias P.","1989","1","13","Bolivia","La Paz","Inquisivi","-67.1666667","-16.9166667",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,"Calasaya; 4 km (línea recta) del pueblo de Inquisivi.",NA,"Saldias Paz 623","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"234","2012-09-25 14:06:00-03","MO","MOBOT","58625","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Miguel Bang","1889",NA,NA,"Bolivia","La Paz","Murillo","-68.08333","-16.5",NA,NA,"3048.00000000",NA,NA,NA,NA,NA,NA,"Vicinity of La Paz.",NA,"Bang 65","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1"
"235","2008-05-27 22:02:00-03","MO","MOBOT","58755","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","C. Parra ((NY)","Thomas B. Croat","1983","5","5","Colombia","Santander",NA,"-73.1","7.11666",NA,NA,"2220.00000000",NA,NA,NA,NA,NA,NA,"SUR: along highway be- tween Pamplona and Bucaramanga, Municipio Tona; Corregimento Corcova; Vereda La Mariana; 7 07'N, 73 06'W; elev. 2220 m.",NA,"Croat 56527","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","84-41"
"236","2013-03-21 09:54:00-03","MO","MOBOT","58842","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"James C. Solomon","1985","1","6","Bolivia","La Paz","Murillo","-68.1166667","-16.5",NA,NA,"3500.00000000",NA,NA,NA,NA,NA,NA,"La Paz, slopes above Ave. Libertador near Ave. de La Poeta.",NA,"Solomon 13055","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","85-3"
"237","2012-09-25 12:50:00-03","MO","MOBOT","58972","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Percy Núñez V.","1986","11","6","Peru","Cusco",NA,NA,NA,NA,NA,"3550.00000000",NA,NA,NA,NA,NA,NA,"Zona Arqueológica, 5 km N from Cusco.",NA,"Núñez Vargas 6459","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","86-62"
"238","2008-05-27 22:02:00-03","MO","MOBOT","59045","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"L.B. Holm-Nielsen|S. Jeppesen","1968","7","1","Ecuador","Cotopaxi",NA,"-79.03333","-0.95",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"Pilalo.",NA,"Holm-Nielsen 1112","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2017-04-27 05:19:00-03","MO","MOBOT","59070","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"G. Firmin","1927","7",NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Firmin 111","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","59086","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"M. Acosta-Solis","1943","9","28","Ecuador","Bolívar",NA,NA,NA,NA,NA,"2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Acosta-Solís 5668","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","59094","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"M. Acosta-Solis","1944","11","15","Ecuador","Tungurahua",NA,NA,NA,NA,NA,"2700.00000000","3000.00000000",NA,NA,NA,NA,NA,NA,NA,"Acosta-Solís 8988","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","59102","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Erik Asplund","1939","5","22","Ecuador","Pichincha",NA,NA,NA,NA,NA,"2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Asplund 6312","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","59110","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Erik Asplund","1939","6","23","Ecuador","Imbabura",NA,NA,NA,NA,NA,"3100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Asplund 7158","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2012-09-25 12:05:00-03","MO","MOBOT","766859","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"Alfredo Tupayachi H.|Washington L. Galiano","1988","12","20","Peru","Cusco","Urubamba","-72.0652778","-13.3541667",NA,NA,"2900.00000000","3860.00000000",NA,NA,NA,NA,NA,"Dtto. Huayllabamba. Quebrada de Huayoccari - Laguna de Yanaccocha.",NA,"Tupayachi Herrera 779","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","7"
"245","2016-03-24 14:11:00-03","MO","MOBOT","100900500","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","I.A. Al-Shehbaz (MO)","Winfried Meier|et al.","2009","11","22","Venezuela","Dependencias Federales",NA,"-66.8833333","10.5458333",NA,NA,"1800.00000000","2000.00000000",NA,NA,NA,NA,NA,"Parque Nacional El Ávila zona de cultivos entre San Isidro de Galipán y pica hacia Boquerón.",NA,"Meier 16039","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"246","2021-01-04 11:29:35-03","UEMA","SLUI","1646","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T.Aiton",NA,"D. Silva","2003","10","08","Brasil","Maranhão","Paço do Lumiar","-44.102894","-2.517922","44°06'10.42''W","2°31'04.52''S","36","36","SLUI001646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-06-10 10:10:27-03","FZB-BH","BHZB","1635","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,"Soares, M.E.","1992","10","01","Brasil","ES","Santa Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rua Principal ao lado do Colégio","Doação: Fund. Biodiversitas nº 688.A planta toda é usada na forma de xarope para tosse e gripe. Entrevistado: Sebastiana Isabel. <ll>dwc_commonname:</ll> Agrião comum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-09-12 05:00:02-03","US","US","2271698","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.",NA,"R. Reitz & R. M. Klein","1957","10","3","Brazil","São Francisco do Sul",NA,NA,NA,NA,NA,"50",NA,"US01351145","US01351145_01",NA,NA,NA,"Três Barras, Garuva, S. Francisco do Sul",NA,"4967","South America - Neotropics",NA,NA,NA,"Capparidales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US","3424681","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.",NA,"L. Scur","2000","10","7","Brazil","Caxias do Sul",NA,NA,NA,NA,NA,"780",NA,"US01351140","US01351140_01",NA,NA,NA,"Vila Cristina. Junto ao canal de drenagem.",NA,"843","South America - Neotropics",NA,NA,NA,"Capparidales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","3118644","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.",NA,"R. Wasum & et al.","1988","10","1","Brazil","Rio Pardo",NA,NA,NA,NA,NA,NA,NA,"US01351141","US01351141_01",NA,NA,NA,"Capivarita",NA,"s.n.","South America - Neotropics",NA,NA,NA,"Capparidales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","3445179","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.","Al-Shehbaz, I. A., (MO), Missouri Botanical Garden (UNITED STATES)","B. G. Stergios, L. J. Dorr, S. M. Niño & R. Caracas","2003","4","9","Venezuela","Trujillo","Mpio Boconó",NA,NA,NA,NA,"2100",NA,"US00728319","US00728319_01",NA,NA,NA,"Parque Nacional Guaramacal. Casa Vicuyal.","AAU, CAS, CTES, F, MO, PORT, US, VEN","20017","South America - Neotropics",NA,NA,NA,"Capparales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","2548308","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.",NA,"L. Smith & R. Reitz","1964","10","24","Brazil","Ipumirim",NA,"-52.18","-26.97",NA,NA,"600",NA,"US01351143","US01351143_01",NA,NA,NA,"Linha Bonita",NA,"12912","South America - Neotropics",NA,NA,NA,"Capparidales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","2123243","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.",NA,"R. Reitz","1948","12","31","Brazil","São Joaquim",NA,NA,NA,NA,NA,"1000",NA,"US01351147","US01351147_01",NA,NA,NA,"Urubicí, S. Joaquim. Córrego.",NA,"2877b","South America - Neotropics",NA,NA,NA,"Capparidales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US","3076663","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.",NA,"G. Hatschbach","1967","10","27","Brazil","Rio Branco do Sul",NA,NA,NA,NA,NA,NA,NA,"US01351142","US01351142_01",NA,NA,NA,"S. Vicente",NA,"17616","South America - Neotropics",NA,NA,NA,"Capparidales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","2700582","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.",NA,"G. Eiten & L. T. Eiten","1961","12","16","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01351144","US01351144_01",NA,NA,NA,NA,NA,"3564B","South America - Neotropics",NA,NA,NA,"Capparidales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","1954608","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.",NA,"R. Reitz","1948","12","31","Brazil","Urubici",NA,NA,NA,NA,NA,"1000",NA,"US01351146","US01351146_01",NA,NA,NA,NA,NA,"2877 B","South America - Neotropics",NA,NA,NA,"Capparidales",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"257","2020-09-02 16:22:25-03","Cenargen","CEN","29441","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"José Guillermo Seijo","1997","09","17","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"CEN00029441","CEN00029441",NA,NA,NA,"Tucumán, Dep. Famaillá. R. P. 301 y rio Caspichango. 9 km N de Famaillá. En lecho del rio Pedregal.",NA,"1054",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"258","2021-03-15 18:26:13-03","USP","SPF","197072","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Anônimo","Urbano, CC","1971","08","19","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"SPF00197072",NA,NA,NA,NA,NA,"Erva asselvajada (Europa). Lugares úmidos, fl. branca.","10735",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"259","2021-03-15 18:26:13-03","USP","SPF","10657","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Hoehne, W","Hoehne, W","1938","12",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00010657",NA,NA,NA,NA,NA,"Cultivado em hortas.","s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"260","2014-04-04 18:26:50-03","PNFM","IRAI","2802","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Ristow, R.","Mazepa, L.","2010","10","08","Brasil","Paraná","Pinhais","-49.119028","-25.379972","-49.119028","-25.379972",NA,NA,"IRAI00002802",NA,"2010","01","01","Área 2, Parque Newton Freire Maia, Jardim Boa Vista","Herbácea, 60 cm, flor alba. Dentro de córrego","014",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"261","2014-04-04 18:26:50-03","PNFM","IRAI","2731","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Ristow, R.","Kuchler, R.M.","2010","06","18","Brasil","Paraná","Pinhais","-49.119028","-25.379972","-49.119028","-25.379972",NA,NA,"IRAI00002731",NA,"2010","01","01","Área 2, Parque Newton Freire Maia, Jardim Boa Vista","Herbácea, flor alba. Córrego","244",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"262","2014-04-04 18:26:50-03","PNFM","IRAI","1272","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Dunaiski Jr, A.","Miranda, A.C.L.","2009","10","10","Brasil","Paraná","São José dos Pinhais","-49.175","-25.526361","-49.175","-25.526361",NA,NA,"IRAI00001272",NA,"2009","01","01","Aeroporto Afonso Pena","Herbácea, 70 cm, flor alba, dentro de córrego","277",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-10-07 09:23:43-03","UEFS","HUEFS","128066","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Landrum, L.R.","1999","05","07","Estados Unidos","Arizona",NA,NA,NA,NA,NA,NA,NA,"HUEFS0128066","HUEFS0128066",NA,NA,NA,"Maricopa officinale Ait. F.",NA,"9447",NA,NA,NA,"Angiospermae","Brassicales",NA,NA,"Rosanae",NA,NA,NA,NA
"264","2019-10-07 09:23:43-03","UEFS","HUEFS","32568","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Seijo, G","1997","09","17","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0032568","HUEFS0032568",NA,NA,NA,"R.P. 301yrio Caspichango. 9Km N de Famaillá.","En lecho del rio, pedregal.","1054",NA,NA,NA,"Angiospermae","Brassicales",NA,NA,"Rosanae",NA,NA,NA,NA
"265","2019-10-07 09:23:43-03","UEFS","HUEFS","61829","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Santos, S.","2002","08","01","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","38W58'","12S15'",NA,NA,"HUEFS0061829",NA,NA,NA,NA,"Centro de Abastecime Bairro Pampalona, Rua Joana Pereira da Silva, 182.",NA,"SS159",NA,NA,NA,"Angiospermae","Brassicales",NA,NA,"Rosanae",NA,NA,NA,NA
"266","2015-03-31 12:16:58-03","F","FMNH-SEEDPLANTS","V0306047F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0306047F","V0306047F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"267","2020-01-21 13:52:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,"RRC ID Flag","M. O. Dillon","1978","12","17","Peru","Junín",NA,"-75","-11.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1339","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1339"
"268","2018-08-28 10:21:52-03","F","FMNH-SEEDPLANTS","V0304568F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0304568F","V0304568F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"269","2015-10-03 11:50:59-03","F","FMNH-SEEDPLANTS","V0358344F","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0358344F","V0358344F_01",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
