"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"284","2019-06-10 10:10:46-03","FZB-BH","BHZB","2052","S","Plantae","Fabaceae - Mimosoideae","Leucochloron","incuriale","Leucochloron incuriale","Fernandes, M.G.C.",NA,"1998","04","01",NA,"Brasil",NA,NA,"Identificada anteriormente como Pithecolobium incuriale por Carvalho, M.G. <ll>dwc_commonname:</ll> Angico-rajado",NA,NA,NA,NA,"Fernandes, J.M. (Viçosa)","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","2011","05","17",NA,NA,NA,NA,NA,NA,NA
"285","2019-06-10 10:10:52-03","FZB-BH","BHZB","12146","S","Plantae","Fabaceae-Mim","Leucochloron","incuriale","Leucochloron incuriale","Rezende, S.G.","6115","2017","07","10",NA,"Brasil",NA,NA,"Duplicata encaminhada para Herbário RB em Maio 2019 <ll>dwc_commonname:</ll> #?#angico-rajado",NA,NA,NA,NA,NA,"MG","Serro","Estrada próximo a São Gonçalo do Rio das Pedras","-43.3793983459473","-18.604700088501",NA,"939","939","37754","auto",NA,NA,NA,"43°30'55","18°24'25",NA,NA,NA,NA,NA
"286","2019-06-10 10:10:46-03","FZB-BH","BHZB","7244","S","Plantae","Fabaceae - Mimosoideae","Leucochloron","incuriale","Leucochloron incuriale","Couto, P.A.",NA,"2008","06","20",NA,"Brasil",NA,NA,"Nº 90. Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Com duplicata. Identificada como Pithecolobium incuriale por R. C. Mota em 08/2008",NA,NA,NA,NA,NA,"MG","Contagem","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725",NA,NA,NA,NA,NA,NA,NA,NA,"44W 02' 50.1","19S 51' 26.1",NA,NA,NA,NA,NA
"287","2019-06-10 10:10:46-03","FZB-BH","BHZB","1636","S","Plantae","Fabaceae - Mimosoideae","Leucochloron","incuriale","Leucochloron incuriale","Fernandes, M.G.C. et al.","1110","1996","10","24",NA,"Brasil",NA,NA,"Encontrada em Mata e Cerrado. Com flores e frutos. Identificada anteriormene como Pithecolobium incuriale por C.V. Mendonça Filho em 26/11/1997. Outros coletores: Rúbia; Dulcinéia & Fiala, VDuplicata doada para Herbário JPB em março 2014.Duplicata doada",NA,NA,NA,NA,"Fernandes, J.M. (Viçosa)","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","2011","05","17",NA,NA,NA,NA,NA,NA,NA
"288","2019-06-10 10:10:46-03","FZB-BH","BHZB","163","S","Plantae","Fabaceae - Mimosoideae","Leucochloron","incuriale","Leucochloron incuriale","Fernandes, F.M.","61","1993","10","13",NA,"Brasil",NA,NA,"Doação da duplicata para herbário VIC em ABRIL 2008. Identificada anteriormente como Pithecellobium incuriale Benth. Cultivado. Conferência pelo Mobot e Iipni. <ll>dwc_commonname:</ll> Angico rajado",NA,NA,NA,NA,"Fernandes, J.M. (Viçosa)","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-25 10:12:06-03","CVRD","CVRD","12959","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Folli, D.A.","6573","2010","03","19","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Angico ferradura","CVRD012959","Magnoliophyta","Fabales","(Vell.) Barneby & J.W. Grimes","Robson D. Ribeiro","ES","Serra","Morro do Mestre Álvaro","-40.320997","-20.182075",NA,"290","290",NA,NA,"2010","04","09","-40,320997","-20,182075","Magnoliopsida",NA,NA,NA,NA
"290","2021-02-25 10:12:06-03","CVRD","CVRD","14287","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Folli, D.A.","6993","2012","12","07","América do Sul","BRASIL",NA,NA,"Vegetação de Pedra <ll>dwc_commonname:</ll> Angico ferradura","CVRD014287","Magnoliophyta","Fabales","(Vell.) Barneby & J.W. Grimes","Domingos A. Folli","ES","Montanha",NA,"-40.3633003234863","-18.1268997192383","CVRD014287","350","350","28642","auto","2012","12","07",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"291","2021-03-01 11:54:04-03","UFPE","UFP","689","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Pithecellobium","incuriale","Pithecellobium incuriale","Hatschbach, G","3261","1953","09","25",NA,"Brasil",NA,NA,"Árvore 8m, flor alva.; Árvore 8m, flor alva.","UFP000689",NA,"Fabales","(Vell.) Benth.","Cowan, RS","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-09-02 16:28:01-03","Cenargen","CEN","102278","PreservedSpecimen","Plantae","Fabaceae Faboideae","Leucochloron","incuriale","Leucochloron incuriale","A.T. Oliveira Filho",NA,"2000","09","27",NA,"Brasil","Exsicatas",NA,"Doação Herbário - ESAL - Depto. Biologia /UFLA - Lavras - MG (16.253)","CEN00102278",NA,NA,"(Vell.) Barneby & J. W. Grimes",NA,"MG","CARRANCAS","Chapada das Perdizes","-44.6425018310547","-21.4874992370605","CEN00102278","1500","1500","21143","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"293","2020-09-02 16:29:00-03","Cenargen","CEN","39807","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Leucochloron","incuriale","Leucochloron incuriale","Frederico Carlos Hoehne",NA,"1933","08","31",NA,"Brasil","Exsicatas",NA,"Doação do Instituto de Botânica - SP. São Paulo.","CEN00039807",NA,NA,"(Vell.) Barneby & J. W. Grimes","E. Barneby & J. Grimes","SP","SAO PAULO","Entre Japí e Pirapora.","-46.6300010681152","-23.5400009155273","CEN00039807",NA,NA,"53584","auto","1990",NA,NA,NA,NA,NA,NA,"1",NA,NA
"294","2020-09-02 16:29:00-03","Cenargen","CEN","29308","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Leucochloron","incuriale","Leucochloron incuriale","M. Goes",NA,"1977","09","15",NA,"Brasil","Exsicatas",NA,"Planta Nº 87-A. Pétalas cremes.","CEN00029308",NA,NA,"(Vell.) Barneby & J. W. Grimes","J. R. V. Iganci","SP","SAO PAULO","Parque Estadual das Fontes do Ipiranga, Jardim Botânico (Área 9).","-46.6300010681152","-23.5400009155273","CEN00029308",NA,NA,"53584","auto","2008","01",NA,NA,NA,NA,NA,"1",NA,NA
"295","2020-09-02 16:29:00-03","Cenargen","CEN","29307","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Leucochloron","incuriale","Leucochloron incuriale","Oswaldo Handro","2313","1982","10","10",NA,"Brasil","Exsicatas",NA,"Flores com perianto esverdeado e estames alvacentes.","CEN00029307",NA,NA,"(Vell.) Barneby & J. W. Grimes","J. R. V. Iganci","SP","COTIA","jardim Botânico de São Paulo.","-46.9099998474121","-23.6000003814697","CEN00029307",NA,NA,"23869","auto","2008","01",NA,NA,NA,NA,NA,"1",NA,NA
"296","2019-12-09 17:29:56-03","UFPR","EFC","1267","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Roderjan, C.V.; Galvão, F.; Kuniyoshi, Y.S.","633","1987","04","17",NA,"Brasil",NA,NA,"Árvore comum no cerrado, solo arenoso. __COMMOM_NAME__: Barbatimão","EFC001267",NA,NA,"(Vell.) Barneby & J.W.Grimes","Vieira, R.S.","Paraná","Piraí do Sul","Fazenda das Almas","-49.948600769043","-24.5261001586914",NA,NA,NA,"37171","auto","2013","08","20",NA,NA,NA,NA,NA,NA,NA
"297","2019-11-13 11:22:30-03","USP","SPF","146240","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Hoehne, FC","s.n.","1933","08","31",NA,"Brasil",NA,NA,NA,"SPF00146240",NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo",NA,"Entre Japi e Pirapora.",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:22:30-03","USP","SPF","169375","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Ceccantini, GCT","2160",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SPF00169375",NA,NA,"(Vell.) Barneby & J.W.Grimes","Fernandes, JM","São Paulo",NA,"Estrada entre Tatuí e Itapetininga, Rodovia SP 127.",NA,NA,NA,NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-13 11:22:30-03","USP","SPF","183809","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Lima, HC","6368","2005","07","27",NA,"Brasil",NA,NA,NA,"SPF00183809",NA,NA,"(Vell.) Barneby & J.W.Grimes","Lima, HC","Minas Gerais","Santana do Riacho",NA,"-43.670556","-19.134722",NA,NA,NA,NA,NA,"2006","04",NA,"-43.670556","-19.134722",NA,NA,NA,NA,NA
"300","2019-11-13 11:22:30-03","USP","SPF","184702","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Cardim, RH","72","2007","04","03",NA,"Brasil",NA,NA,NA,"SPF00184702",NA,NA,"(Vell.) Barneby & J.W.Grimes","Fernandes, JM","São Paulo","Pedra Bela",NA,"-46.399442","-22.745069",NA,"1103","1103",NA,NA,"2010","11",NA,"-46.399442","-22.745069",NA,NA,NA,NA,NA
"301","2019-11-13 11:22:30-03","USP","SPF","198672","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Borges, LM","414","2009","02","08",NA,"Brasil",NA,NA,NA,"SPF00198672",NA,NA,"(Vell.) Barneby & J.W.Grimes","Borges, LM","Minas Gerais","Diamantina",NA,"-43.521111","-18.2675",NA,"1185","1185",NA,NA,"2011",NA,NA,"-43.521111","-18.2675",NA,NA,NA,NA,NA
"302","2019-11-13 11:22:30-03","USP","SPF","201014","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Borges, LM","99","2006","04","22",NA,"Brasil",NA,NA,NA,"SPF00201014",NA,NA,"(Vell.) Barneby & J.W.Grimes","Borges, LM","Minas Gerais","Santana do Riacho","Serra do Cipó, Lapinha.","-43.674083","-19.09925",NA,"1477","1477",NA,NA,"2011",NA,NA,"-43.674083","-19.09925",NA,NA,NA,NA,NA
"303","2019-11-13 11:22:30-03","USP","SPF","61039","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Furtado, PP","175","1982","04","30",NA,"Brasil",NA,NA,NA,"SPF00061039",NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","Paraná",NA,"Entre Siqueira Campos e Santana do Itararé.","-49.7","-23.733333",NA,NA,NA,NA,NA,"1990",NA,NA,"-49.7","-23.733333",NA,NA,NA,NA,NA
"304","2019-11-13 11:22:30-03","USP","SPF","185664","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Assis, LCS","578","2002","09","28",NA,"Brasil",NA,NA,NA,"SPF00185664",NA,NA,"(Vell.) Barneby & J.W.Grimes","Borges, LM","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"7934","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-13 11:22:30-03","USP","SPF","146245","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Mello-Barreto, HL","4525","1934","03","24",NA,"Brasil",NA,NA,NA,"SPF00146245",NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","Minas Gerais","Belo Horizonte","Jardim Botânico de Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-13 11:22:30-03","USP","SPF","183808","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Lima, HC","466","1978","04","26",NA,"Brasil",NA,NA,NA,"SPF00183808",NA,NA,"(Vell.) Barneby & J.W.Grimes","Lima, HC","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto","1998","06",NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-13 11:22:30-03","USP","SPF","109217","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Cordeiro, J","1108","1993","10","20",NA,"Brasil",NA,NA,NA,"SPF00109217",NA,NA,"(Vell.) Barneby & J.W.Grimes","Anônimo","Paraná","Tibagi","Cânion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-13 11:22:30-03","USP","SPF","115569","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Silva, JM","1453","1995","04","18",NA,"Brasil",NA,NA,NA,"SPF00115569",NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,"41885","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-13 11:22:30-03","USP","SPF","189891","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Souza, MC","473","2006","10","27",NA,"Brasil",NA,NA,NA,"SPF00189891",NA,NA,"(Vell.) Barneby & J.W.Grimes","Ribeiro, RD","São Paulo","Cunha","Morro dos Pinhais.","-44.9599990844727","-23.0699996948242",NA,NA,NA,"38855","auto","2008","12",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-13 11:22:30-03","USP","SPF","118507","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Rodrigues, RR","358","1995","10","07",NA,"Brasil",NA,NA,NA,"SPF00118507",NA,NA,"(Vell.) Barneby & J.W.Grimes","Barneby, RC; Grimes, JW","São Paulo","São João da Boa Vista","Pico do Gavião","-46.7900009155273","-21.9599990844727",NA,NA,NA,"17205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-13 11:22:30-03","USP","SPF","115398","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Rossi, L","704","1985","10","01",NA,"Brasil",NA,NA,NA,"SPF00115398",NA,NA,"(Vell.) Barneby & J.W.Grimes","Fernandes, JM","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto","2010","11",NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-11-13 11:22:30-03","USP","SPF","115402","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Honda, S","797","1986","08","04",NA,"Brasil",NA,NA,NA,"SPF00115402",NA,NA,"(Vell.) Barneby & J.W.Grimes","Borges, LM","São Paulo","São Paulo","Parque Previdência","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-13 11:22:30-03","USP","SPF","101139","PreservedSpecimen","Plantae","Leguminosae","Leucochloron","incuriale","Leucochloron incuriale","Tamashiro, JY","1017","1995","05","09",NA,"Brasil",NA,NA,NA,"SPF00101139",NA,NA,"(Vell.) Barneby & J.W.Grimes","Borges, LM","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,NA,"17674","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-05-08 11:10:32-03","UEFS","HUEFS","18393","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Hatschbach, G.","59387","1993","09","18",NA,"Brasil",NA,NA,NA,"HUEFS0018393","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes",NA,"Paraná","Tomazina",NA,"-49.9496994018555","-23.778299331665","HUEFS0018393",NA,NA,"29630","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"315","2020-05-08 11:10:32-03","UEFS","HUEFS","58664","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Araújo, F.S.","98","2001","04","26",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0058664","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes","L.P.de Queiroz","Minas Gerais","Lima Duarte","Arredores do P.E. do Ibitipoca, estrada para o distrito de Moreiras. Setor oeste.","-43.793098449707","-21.8425006866455","HUEFS0058664",NA,NA,"30417","auto","2008","12",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"316","2020-05-08 11:10:32-03","UEFS","HUEFS","176332","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Faria, S.M.de","407","1992","04","04",NA,"Brasil",NA,NA,NA,"HUEFS0176332","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes","L.P.Queiroz","Bahia","Bom Jesus da Lapa","Bom Jesus da Lapa, 8 Km a ponte direção, Serra do Ramalho.","-43.418098449707","-13.2550001144409","HUEFS0176332",NA,NA,"66899","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"317","2020-05-08 11:10:32-03","UEFS","HUEFS","58653","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Assis, L.C.S.","249","2001","09","17",NA,"Brasil",NA,NA,NA,"HUEFS0058653","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes","L.P.de Queiroz","Minas Gerais","Barroso","Mata do Baú.","-43.9757995605469","-21.1868991851807","HUEFS0058653",NA,NA,"7934","auto","2008","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"318","2020-05-08 11:10:32-03","UEFS","HUEFS","179640","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Aguiar, O.T.","646","1997","10","10",NA,"Brasil",NA,NA,NA,"HUEFS0179640","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes","L.P.de Queiroz","São Paulo","Franco da Rocha","Parque Estadual do Juquery, campo cerrado.","-46.7200012207031","-23.3199996948242","HUEFS0179640",NA,NA,"12135","auto","2012","09",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"319","2020-05-08 11:10:32-03","UEFS","HUEFS","175766","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Farag, P.R.","483","1998","01","15",NA,"Brasil",NA,NA,NA,"HUEFS0175766","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes",NA,"São Paulo","Bananal","Pasto vizinho a estrada para a Faz. Do Rodriguinho.","-44.3199996948242","-22.6800003051758","HUEFS0175766",NA,NA,"26795","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"320","2020-05-08 11:10:32-03","UEFS","HUEFS","142402","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Ferreira, F.M.","1978","2008","09","06",NA,"Brasil",NA,NA,NA,"HUEFS0142402","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes","L.P.de Queiroz","Minas Gerais","Itambacuri","BR 116, beira de estrada","-41.616667","-18","HUEFS0142402",NA,NA,NA,NA,"2011","12",NA,"41W37'","18S0'","Rosanae",NA,NA,NA,NA
"321","2020-05-08 11:10:32-03","UEFS","HUEFS","213637","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Lima, H.C.de","7859","2014","10","20",NA,"Brasil",NA,NA,NA,"HUEFS0213637","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes","L.P.de Queiroz","Minas Gerais","Jequitinhonha","Itaobim, BR-367, Km 186, Mumbuca, estrada vicinal para plantação de Eucaliptos.","-41.2475","-16.532222","HUEFS0213637","241","241",NA,NA,"2018","11",NA,"41W14'51''","16S31'56''","Rosanae",NA,NA,NA,NA
"322","2020-05-08 11:10:32-03","UEFS","HUEFS","243967","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Melo, P.H.A.","2428","2006","11","25",NA,"Brasil",NA,NA,NA,"HUEFS0243967","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes","L.P.de Queiroz","Minas Gerais","Pains","Nascentes do Rio São Miguel, Região do Onça.","-45.619167","-20.431389","HUEFS0243967",NA,NA,NA,NA,"2018","12",NA,"45W37'9''","20S25'53''","Rosanae",NA,NA,NA,NA
"323","2020-05-08 11:10:32-03","UEFS","HUEFS","29352","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Silva, J.M.","1453","1996","04","18",NA,"Brasil",NA,NA,"Encostas e alto de pequenos morros.","HUEFS0029352","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes",NA,"Paraná","Tunas","Estrada Velha da Ribeira, 20 km ao norte de Tunas.",NA,NA,"HUEFS0029352",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"324","2020-05-08 11:10:32-03","UEFS","HUEFS","14281","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Hatschbach, G.","58192","1992","11","10",NA,"Brasil",NA,NA,NA,"HUEFS0014281","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes",NA,"Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625","HUEFS0014281","700","800","56988","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"325","2020-05-08 11:10:32-03","UEFS","HUEFS","58654","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Assis, L.C.S.","247","2001","09","17",NA,"Brasil",NA,NA,NA,"HUEFS0058654","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes","L.P.Queiroz","Minas Gerais","Barroso","Mata do Baú.","-43.9757995605469","-21.1868991851807","HUEFS0058654",NA,NA,"7934","auto","2018","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"326","2020-05-08 11:10:32-03","UEFS","HUEFS","117359","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Leucochloron","incuriale","Leucochloron incuriale","Silva, J.M.","2323","1998","04","09",NA,"Brasil",NA,NA,NA,"HUEFS0117359","Angiospermae","Fabales","(Vell.) Barneby & J.W.Grimes","P.G.C.Almeida","Paraná","Rio Branco do Sul","Toca Feia.","-49.3142013549805","-25.1900005340576","HUEFS0117359",NA,NA,"37352","auto","2014","03",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"327","2019-06-11 12:57:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","J. B. E. Pohl","201",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"201 (D.1438)",NA
"328","2019-06-11 12:57:27-03","F","FMNH-SEEDPLANTS","V0357856F","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","B. Lopes","7246","1971","7","28","South America","Brazil",NA,NA,NA,"V0357856F","Spermatophyta",NA,NA,"RRC ID Flag","São Paulo",NA,NA,"-49","-22","V0357856F_01 V0357856F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"SPSF 7246",NA
"329","2020-03-15 15:18:52-03","F","FMNH-SEEDPLANTS","V0541362F","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Mello Barreto","6820","1936","10","25","South America","Brazil",NA,NA,NA,"V0541362F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"330","2020-03-15 15:18:52-03","F","FMNH-SEEDPLANTS","V0541363F","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Mello Barreto","4525","1934","3","24","South America","Brazil",NA,NA,NA,"V0541363F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"331","2020-03-15 15:18:52-03","F","FMNH-SEEDPLANTS","V0541364F","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Mello Barreto","8297","1937","10","19","South America","Brazil",NA,NA,NA,"V0541364F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
