"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"159","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U 0295246","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Breteler FJ",NA,"1964","05","07","Venezuela","Barinas",NA,"State of Barinas. 77 km from Barinas along road to San Cristobal",NA,NA,NA,NA,NA,NA,"NL-U0295246",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295246 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12179",NA,NA,NA
"160","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430433","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Maguire B; et al.",NA,"1963","09","12","Brazil","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1430433","NL-U1430433",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430433 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066488",NA,NA,NA
"161","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430434","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Kuhlmann JG",NA,"1923","09","08","Brazil","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1430434","NL-U1430434",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430434 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,"1974","10","01","Magnoliopsidae","U 0066487",NA,NA,NA
"162","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430449","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Prance GT; et al.",NA,"1968","08","03","Brazil","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1430449","NL-U1430449",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430449 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066498",NA,NA,NA
"163","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430450","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Prance GT; Silva NT",NA,"1964","10","02","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1430450","NL-U1430450",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430450 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066497",NA,NA,NA
"164","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430451","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Prance GT; et al.",NA,"1966","09","16","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1430451","NL-U1430451",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430451 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,"1977","02","01","Magnoliopsidae","U 0066495",NA,NA,NA
"165","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430452","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Prance GT; et al.",NA,"1966","09","16","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1430452","NL-U1430452",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430452 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,"1977","02","01","Magnoliopsidae","U 0066496",NA,NA,NA
"166","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430668","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Reitz R; Klein RM",NA,"1959","01","25","Brazil","Santa Catarina",NA,"Brasil, Santa Catarina, Serra do Matador, Rio do Sul.",NA,NA,NA,NA,NA,NA,"NL-U1430668","NL-U1430668",NA,"Southern America",NA,NA,"Mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430668 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066241",NA,NA,NA
"167","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430804","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Ayala Flores F",NA,"2001","04","28","Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1430804","NL-U1430804",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430804 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,"2002","10","01","Magnoliopsidae","U 0019230",NA,NA,NA
"168","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430806","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Pennington RT; Harrison GJ; Monro AK; Rowe EC",NA,"1988","08","19","Bolivia","Pando",NA,NA,"-69.083333","-11.416667","-69.083333","-11.416667",NA,NA,"NL-U1430806","NL-U1430806",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430806 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100325",NA,NA,NA
"169","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430821","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Garzón NC; Palacios PA; Muruy A; Plazas B",NA,"1987","04","06","Colombia","Caquetá",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1430821","NL-U1430821",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430821 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0068843",NA,NA,NA
"170","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U.1430888","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Meyer G",NA,"1923","01","01","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1430888","NL-U1430888",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430888 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0068828",NA,NA,NA
"171","2020-02-08 10:22:24-03","NBC","NL-BOTANY","L.1071538","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Breteler FJ",NA,"1964","05","07","Venezuela","Barinas",NA,"State of Barinas. 77 km from Barinas along road to San Cristobal",NA,NA,NA,NA,NA,NA,"NL-L1071538","NL-L1071538",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1071538 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12179",NA,NA,NA
"172","2020-02-08 10:22:24-03","NBC","NL-BOTANY","L.1071539","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Breteler FJ",NA,"1964","05","11","Venezuela","Barinas",NA,"76 km from Barinas along road to San Cristóbal, Ticoporo Forest Reserve.",NA,NA,NA,NA,NA,NA,"NL-L1071539","NL-L1071539",NA,"Southern America",NA,NA,"Primary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1071539 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12190",NA,NA,NA
"173","2020-02-08 10:22:24-03","NBC","NL-BOTANY","L.1071542","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Krukoff BA",NA,"1936","01","01","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1071542","NL-L1071542",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1071542 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0054357 | Uw 16193",NA,NA,NA
"174","2020-02-08 10:22:24-03","NBC","NL-BOTANY","L.1071544","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Smith AC",NA,"1938","01","01","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1071544","NL-L1071544",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1071544 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw21589",NA,NA,NA
"175","2020-02-08 10:22:24-03","NBC","NL-BOTANY","L.1583657","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Leal ME; Dulmen A van",NA,"1993","09","28","Colombia",NA,NA,"Pena Roja, Amazonas, orilla del rio Caquetá, Isla Sumaeta. *.",NA,NA,NA,NA,NA,NA,"NL-L1583657","NL-L1583657",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1583657 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"176","2020-02-08 10:22:24-03","NBC","NL-BOTANY","L.1583658","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Battjes J",NA,"1986","09","12","Colombia",NA,NA,"Amazonas, Araracuara, orilla Mercedes, bosque secundario.",NA,NA,NA,NA,NA,NA,"NL-L1583658","NL-L1583658",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1583658 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"177","2020-02-08 10:22:24-03","NBC","NL-BOTANY","L.1583659","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Graham JG",NA,"2003","06","29","Peru",NA,NA,"Dpto. de Ucayali. Prov: Coronel Portillo. Distr: Calleria. Cuenca del Rio Utiquinia. Quebrada Espjoyacu, afluente de la quebrada Mauela.","-73.8935","-7.9445","-73.8935","-7.9445",NA,NA,"NL-L1583659","NL-L1583659",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1583659 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0807382",NA,NA,NA
"178","2020-02-08 10:22:24-03","NBC","NL-BOTANY","L.1583660","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Davidse G; González AC",NA,"1977","06","10","Venezuela","Miranda",NA,"Drainage of the Rio Guapo, Cerro Riberon between Rio Guapo and Rio Chiquito, 44.5 km directly (in a straight line) Se of Caucagua","-66.016667","10.083333","-66.016667","10.083333",NA,NA,"NL-L1583660","NL-L1583660",NA,"Southern America",NA,NA,"In virgin forest in steep and deep ravine.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1583660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0597248",NA,NA,NA
"179","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.1583661","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Davidse G; González AC",NA,"1978","02","11","Venezuela","Apure",NA,"Distrito San Fernando,c. 4.5 km airline miles ESE of San Carlos del Meta along the banks of the Rio Meta.","-67.833333","6.316667","-67.833333","6.316667",NA,NA,"NL-L1583661","NL-L1583661",NA,"Southern America",NA,NA,"Narrow strip of gallery forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1583661 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0597247",NA,NA,NA
"180","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.1583662","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Davidse G; González AC",NA,"1977","04","26","Venezuela","Apure",NA,"Between the bank of the Rio Orinoco, opposite Isla Peladure, and the lagunas c. 1 km inland.","-66.85","7.25","-66.85","7.25",NA,NA,"NL-L1583662","NL-L1583662",NA,"Southern America",NA,NA,"Evergreen gallery forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1583662 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0597246",NA,NA,NA
"181","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.1583663","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Beck SG","Beck SG",NA,"2000","09","28","Bolivia","Beni",NA,"Estacion Biologica del Beni, comunidad Cero Ocho, spbre el rio Curiraba.",NA,NA,NA,NA,NA,NA,"NL-L1583663","NL-L1583663",NA,"Southern America",NA,NA,"Bosque de inundacion con muchas lianas.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1583663 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0597245",NA,NA,NA
"182","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.1583664","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Reitz R; Klein RM",NA,"1959","01","25","Brazil","Santa Catarina",NA,"Brasil, Santa Catarina, Serra do Matador, Rio do Sul.",NA,NA,NA,NA,NA,NA,"NL-L1583664","NL-L1583664",NA,"Southern America",NA,NA,"Mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1583664 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0816018",NA,NA,NA
"183","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.1583665","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Breteler FJ",NA,"1964","05","11","Venezuela","Barinas",NA,"76 km from Barinas along road to San Cristóbal, Ticoporo Forest Reserve.",NA,NA,NA,NA,NA,NA,"NL-L1583665","NL-L1583665",NA,"Southern America",NA,NA,"Primary forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1583665 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0816017",NA,NA,NA
"184","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.3917796","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Dulmen ATJ van; Leal ME",NA,"1993","09","28","Colombia",NA,NA,"Peña Roja, Amzonas Colombia, varza del rio Caquetá, Isla Sumaeta.",NA,NA,NA,NA,NA,NA,"NL-L3917796","NL-L3917796",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3917796 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"185","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.3917797","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Dulmen ATJ van; Leal ME",NA,"1993","09","28","Colombia",NA,NA,"Peña Roja, Amzonas Colombia, varza del rio Caquetá, Isla Sumaeta.",NA,NA,NA,NA,NA,NA,"NL-L3917797","NL-L3917797",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3917797 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"186","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.3918170","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Behari-Ramdas J; et al.",NA,"2008","04","07","Surinam",NA,NA,"Suriname, Brokopondo, van Blommensteijn Lake, Tonka Island, Tonka Island, emplacement.",NA,NA,NA,NA,NA,NA,"NL-L3918170","NL-L3918170",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3918170 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"187","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.3918261","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Andel TR van; Moreno E; Matapi N",NA,"1989","08","29","Colombia",NA,NA,"Amazonas, Rio Caqueta, margen derecho, frente a Villa Azul, Terraza baja, parcela 4.",NA,NA,NA,NA,NA,NA,"NL-L3918261","NL-L3918261",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3918261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"188","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.3918499","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Daly DC; et al.",NA,"2001","10","29","Brazil",NA,NA,"Brazil. Acre. Mun. Manoel Urbano: Rio Chandless (tributary of Rio Purus), right bank, Canamari. ca.","-69.994917","-9.3835","-69.994917","-9.3835",NA,NA,"NL-L3918499","NL-L3918499",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3918499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"189","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.3926626","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Bèrgeron S; Román I",NA,NA,NA,NA,"Colombia",NA,NA,"N. Witoto. Jidonai. Caquetá, rio Caqueta, Araracuara, camino de cazeria terraza antigua alta TA2P9.",NA,NA,NA,NA,NA,NA,"NL-L3926626","NL-L3926626",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3926626 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"190","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.3926627","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Bèrgeron S; Román I",NA,NA,NA,NA,"Colombia",NA,NA,"N. Witoto: Caqueta, rio Caqueta, Araracuara camino de cazeria, terraza antigua alta TA2P10.",NA,NA,NA,NA,NA,NA,"NL-L3926627","NL-L3926627",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3926627 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"191","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.3926628","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Bèrgeron S; Román I",NA,NA,NA,NA,"Colombia",NA,NA,"N. Witoto: Caqueta, rio Caqueta, Araracuara camino de cazeria, terraza antigua alta TA2P10.",NA,NA,NA,NA,NA,NA,"NL-L3926628","NL-L3926628",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3926628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"192","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.3926832","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Zonta A; Ribera F; Aguila Mdel",NA,NA,NA,NA,"Bolivia",NA,NA,"Dpto. Beni, Prov. Yacuma. Pto. Zonta a 15 Km. del Río Cuverene. N.V. Coloradillo.","-66.141667","-15.116667","-66.141667","-15.116667",NA,NA,"NL-L3926832","NL-L3926832",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3926832 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"193","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U 0291126","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Prance GT",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0291126",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200291126 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw23728",NA,NA,NA
"194","2020-02-08 10:22:25-03","NBC","NL-BOTANY","L.4163641","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Sabatier D; Molino J-F",NA,"2006","03","17","French Guiana",NA,NA,"Mont d'Arawa. Parcelle ARW2.","-53.365833","2.821389","-53.365833","2.821389",NA,NA,"NL-L4163641","NL-L4163641",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4163641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"195","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U 0004452","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Ducke A",NA,"1922","10","06","Brazil","Pará",NA,"circa medium fl. Tapajoz (civ. Para) loco Montanhinha",NA,NA,NA,NA,NA,NA,"NL-U0004452","NL-U0004452","isotype","Southern America",NA,NA,"In silva<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004452 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,"1969","08","01","Magnoliopsidae","63702",NA,NA,NA
"196","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U 0054358","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg",NA,"Krukoff BA",NA,"1936","01","01","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0054358",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 16193",NA,NA,NA
"197","2020-02-08 10:22:25-03","NBC","NL-BOTANY","U 0081444","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S.Moore) C.C.Berg","Berg CC","Ducke A",NA,NA,NA,NA,"Brazil","Pará",NA,"Rio Tapajoz (civ. Pará), prope cataractas inferioris loco Periruito.",NA,NA,NA,NA,NA,NA,"NL-U0081444","NL-U0081444","isolectotype","Southern America",NA,NA,"Silva non inundata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200081444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Rosales",NA,NA,NA,NA,NA,"Magnoliopsidae","63703",NA,NA,NA
