"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"47","2020-11-04 11:12:04-03","ESALQ","ESA","78037","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.","2002","02","27",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; cúpula vinho; frutos imaturos verdes, maduros negros.","ESA078037",NA,"Magnoliophyta",NA,NA,"28539.0","Serra do Cipó, Estrada Belo Horizonte - Conceição do Mato Dentro, ca. 2 km após a bifurcação para Morro do Pilar. Área perturbada. 1250 m.s.m.","ESA078037","Assis, L.C.S.","Minas Gerais","Santana do Riacho","-433.001","-191.215","1250","1250","-433,001","-191,215","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:12:04-03","ESALQ","ESA","82634","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Krieger, L.","1970","09","17",NA,"Brasil",NA,NA,NA,"ESA082634",NA,"Magnoliophyta",NA,"Mart.","9244.0","Serra de Ibitipoca","ESA082634","Teixeira, B.C.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:12:04-03","ESALQ","ESA","80947","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Barbosa, M.A. et al.","2001","06","03",NA,"Brasil",NA,NA,NA,"ESA080947",NA,"Magnoliophyta",NA,"(Nees) Mez","54.0",NA,NA,"Moraes, P.L.R.","Distrito Federal",NA,"-47.36","-15.59",NA,NA,"-47.36","-15.59","2003","03","03",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:12:04-03","ESALQ","ESA","91952","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Hatschbach, G. et al.","2003","10","08",NA,"Brasil",NA,NA,NA,"ESA091952",NA,"Magnoliophyta",NA,NA,"76043.0",NA,"ESA091952",NA,"Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA
"51","2020-11-04 11:12:04-03","ESALQ","ESA","19733","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Tamashiro, J.Y.","1995","06","12",NA,"Brasil",NA,NA,NA,"ESA019733",NA,"Magnoliophyta",NA,"(Nees) Mez","1070.0",NA,NA,"Baitello, J.B.","São Paulo","Lençóis Paulista","-48.7999992370605","-22.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,"29915","auto",NA,NA,NA,NA
"52","2020-11-04 11:12:04-03","ESALQ","ESA","20403","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Nave, A.G.","1995","05","27",NA,"Brasil",NA,NA,NA,"ESA020403",NA,"Magnoliophyta",NA,"(Meissn.) Mez",NA,NA,NA,"Baitello, J.B.","São Paulo","Riolândia","-49.6800003051758","-19.9899997711182",NA,NA,NA,NA,NA,NA,NA,NA,"23145","auto",NA,NA,NA,NA
"53","2020-11-04 11:12:04-03","ESALQ","ESA","32931","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, J.P.; Souza, V.C.; Duarte, A.R.; Elias, S.I.","1996","04","27",NA,"Brasil",NA,NA,"Arbusto; flores creme.","ESA032931",NA,"Magnoliophyta",NA,"(Nees) Mez","619.0","26 km de Itatinga, em direção a Angatuba. 23º17'43,1S, 48º31'51,5W. 610 m.s.m. Pasto, em área originalmente ocupada por cerrado",NA,"Baitello, J.B.","São Paulo","Itatinga","-48.6100006103516","-23.1000003814697",NA,NA,NA,"-23,295,306",NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA
"54","2020-11-04 11:12:04-03","ESALQ","ESA","69530","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Hatschbach, G. et al.","1995","10","21",NA,"Brasil",NA,NA,NA,"ESA069530",NA,"Magnoliophyta",NA,"(Nees) Mez","63687.0",NA,"ESA069530","van der Werff, H.","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA
"55","2020-11-04 11:12:04-03","ESALQ","ESA","15507","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Souza, V.C. et al.","1994","04","15",NA,"Brasil",NA,NA,NA,"ESA015507",NA,"Magnoliophyta",NA,"(Meissn.) Mez","5715.0",NA,NA,"Baitello, J.B.","São Paulo","Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"14884","auto",NA,NA,NA,NA
"56","2020-11-19 10:24:00-03","CPAP","CPAP","14967","PreserverdSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Hatschbach, G.","1994","06","04",NA,"Brasil",NA,NA,"Arbusto, 2m de altura. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,"(Nees & Mart.) Mez","60697","Piraputanga",NA,"H. Van der Werff","MS","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"1995",NA,NA,NA,"212961","auto",NA,NA,NA,NA
"57","2020-11-19 10:24:00-03","CPAP","CPAP","13552","PreserverdSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Pott, A.","1995","09","02",NA,"Brasil",NA,NA,"Árvore. FLOR: não vista. FRUTO: . INTERESSE: Florestal. FREQUÊNCIA: Frequente. AMBIENTE: Remanescente de floresta. SUBSTRATO: solo argiloso Lve.. RELEVO: suave ondulado.",NA,NA,NA,NA,"(Nees & Mart.) Mez","7177","Colônia Santa Terezinha, na margem do rio Brilhante",NA,"F. M. Alves","MS","Rio Brilhante","-54.7","-21.833333","250","250","54°42' W","21°50' S","2008","05","28",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-19 10:24:00-03","CPAP","CPAP","18798","PreserverdSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Pott, A.","1999","10","31",NA,"Brasil",NA,NA,"Árvore de copa baixa, 5m de altura. FLOR: cálice acrescente vermelho. FRUTO: preto. INTERESSE: Fruto para aves. FREQUÊNCIA: Frequente. AMBIENTE: Floresta (mata ciliar) de nascente. SUBSTRATO: solo argiloso escuro. RELEVO: forte inclinado.",NA,NA,NA,NA,"(Nees & Mart.) Mez","8204","Fazenda Santa Verônica, BR-060, 5km Norte de Camapuã; microbacia do córrego Barroso",NA,"A. Francener","MS","Corumbá","-57.007778","-19.501389","500","500","57°00'28'' W","19°30'05'' S","2008","05","28",NA,NA,NA,NA,NA,NA,NA
"59","2020-11-19 10:24:00-03","CPAP","CPAP","19062","PreserverdSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Ratter, J. A.","1996","09","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","7512","22km de Cipolândia, rodovia para Jacobina",NA,"H. Van der Werff","MS","Aquidauana","-55.333333","-20",NA,NA,"55°20' W","20°00' S","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-19 10:24:00-03","CPAP","CPAP","19104","PreserverdSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Ratter, J. A.","1996","11","03",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Louro",NA,NA,NA,NA,"(Nees & Mart.) Mez","7604","Rio Paraná, entre Porto D'Areia e Porto Independência",NA,"H. Van der Werff","MS","Três Lagoas","-51.674167","-20.891111",NA,NA,"51°40'27'' W","20°53'28'' S","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-19 10:24:00-03","CPAP","CPAP","19128","PreserverdSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Ratter, J. A.","1996","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","7667V","65Km de Maracaju, rodovia para Sidrolôndia (MS-162)",NA,NA,"MS","Sidrolandia","-54.95","-21.083333",NA,NA,"54°57' W","21°05' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-07-02 14:02:31-03","JBP","HPL","3854","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G.F. Arbocz","1997","05","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mart. ex Nees,","1466","Coletado nas proximidades da cidade em área de cerrado.",NA,"H. Lorenzi","SP","Itapui","-48.71","-22.23",NA,NA,NA,NA,"1997","05","25",NA,"9978","auto",NA,NA,NA,NA
"63","2015-07-02 14:02:31-03","JBP","HPL","7864","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A. Amaral Jr, J.O. Mendonça et al.","1999","04","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"616","Coletado na margem direita do Rio Paraná (Rio Quiteroizinho) - em área de cerrado a ser inundada. S 22° 09' 01,2; W 52° 27' 02,7.",NA,"A. Amaral Jr.","MS","Bataguassu","-52.4222","-21.7142",NA,NA,NA,NA,"1999","04","13",NA,"65610","auto",NA,NA,NA,NA
"64","2015-07-02 14:02:31-03","JBP","HPL","9090","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","H. Lorenzi","1992","10","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Nees & C. Mart.) Mez","138","Coletado na estrada de terra para Brotas, cerca de 3 km de Rib. Bonito-SP.",NA,"H. Lorenzi","SP","Ribeirão Bonito","-48.17","-22.06",NA,NA,NA,NA,"1992","10","25",NA,"20347","auto",NA,NA,NA,NA
"65","2015-07-02 14:02:31-03","JBP","HPL","9732","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","H. Lorenzi","1993","08","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Nees & C. Mart.) Mez","338","Coletado na estrada de terra para Brotas, a ca. 5km de Ribeirão Bonito.",NA,"H. Lorenzi","SP","Ribeirão Bonito","-48.17","-22.06",NA,NA,NA,NA,"1993","08","25",NA,"20347","auto",NA,NA,NA,NA
"66","2015-07-02 14:02:31-03","JBP","HPL","10015","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","H. Lorenzi","1993","06","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"219","Estrada do posto de guardas para Itamogi, perto do jequitibá-branco.",NA,"H. Lorenzi","MG","São Sebastião do Paraiso","-46.9914","-20.9169",NA,NA,NA,NA,"1993","06","18",NA,"24792","auto",NA,NA,NA,NA
"67","2015-07-02 14:02:31-03","JBP","HPL","9194","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","H. Lorenzi","1993","04","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Nees & C. Mart.) Mez","189","Coletado na estrada entre Brotas e Jaú, alto da serra estrada de terra 1km da pista, depois da matinha.",NA,"H. Lorenzi","SP","Brotas","-48.12","-22.28",NA,NA,NA,NA,"1993","04","29",NA,"26585","auto",NA,NA,NA,NA
"68","2016-02-02 14:38:23-02","BGBM","B","B 10 0000009","S","Plantae","Lauraceae","Ocotea","domatiata","Ocotea domatiata","A. F. M. Glaziou",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000009 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000009","holotype",NA,NA,"Mez","19805",NA,"B100000009 B100000009_1","C. Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-02-02 14:38:23-02","BGBM","B","B 10 0000036","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","F. Sellow",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Ex reliquiis Sellowianis, Humboldt ded. 1836 <a href=http://herbarium.bgbm.org/object/B100000036 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000036","isosyntype",NA,NA,"Mez","5636","Brasilia meridionalis.","B100000036 B100000036_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-02-02 14:38:23-02","BGBM","B","B 10 0000038","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","F. Sellow",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000038 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000038","isosyntype",NA,NA,"Mez","5636",NA,"B100000038 B100000038_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-02-02 14:38:23-02","BGBM","B","B 10 0000040","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","F. Sellow",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Ex reliquiis Sellowianis, Humboldt ded. 1836; ex Herb. Kunth <a href=http://herbarium.bgbm.org/object/B100000040 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000040","isosyntype",NA,NA,"Mez","B 1380/c 415","Campo Pantago.","B100000040 B100000040_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-02-02 14:38:23-02","BGBM","B","B 10 0000037","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","F. Sellow",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000037 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000037","syntype",NA,NA,"Mez","5636",NA,"B100000037 B100000037_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-02-02 14:38:23-02","BGBM","B","B 10 0000039","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","F. Sellow",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100000039 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000039","isosyntype",NA,NA,"Mez","B 1380/c 415",NA,"B100000039 B100000039_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-02-02 14:38:23-02","BGBM","B","B 10 0000041","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Sellow",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"kein typus; det. Rohwer, 1983 <a href=http://herbarium.bgbm.org/object/B100000041 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100000041",NA,NA,NA,"Mez",NA,NA,"B100000041 B100000041_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-02-15 11:40:56-02","IPA","IPA","13112","S","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Handro, O.","1957","05","24","Southern America","Brasil",NA,NA,"Folhas verde-amareladas.","IPA0013112",NA,"Plantae",NA,"(Nees & Mart.) Mez","693","Reserva Florestal, Fazenda Campininha, perto de Pádua Sales.",NA,"Teixeira, B.C.","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA
"76","2020-12-20 21:18:05-03","UFV","VIC","24995","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Amaral Jr, A.A.","1999","04","13",NA,"Brasil",NA,NA,"Árvore de 3 m de altura com botões.","VIC024995",NA,NA,NA,"(Nees & Mart.) Mez","616",NA,NA,NA,"Mato Grosso do Sul","Bataguassu","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA
"77","2020-12-20 21:18:05-03","UFV","VIC","20194","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Meira, Neto J A","1994","10",NA,NA,"Brasil",NA,NA,"Planta jovem 0,5 m.","VIC020194",NA,NA,NA,"(Nees & Mart.) Mez","2144","Mata da Sivicultura",NA,NA,"Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"78","2020-12-20 21:18:05-03","UFV","VIC","20193","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Meira, Neto J A","1993","11",NA,NA,"Brasil",NA,NA,"Árvore de 7 m.","VIC020193",NA,NA,NA,"(Nees & Mart.) Mez","2033","Mata da Sivicultura",NA,NA,"Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"79","2020-12-20 21:18:05-03","UFV","VIC","42317","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Tinti, B.V.","2010","04","23",NA,"Brasil",NA,NA,"Árvore escrube de encosta.","VIC042317",NA,NA,NA,"(Nees & Mart.) Mez","s.n.","Parque Estadual da Serra do Brigadeiro, Pedra do pato",NA,NA,"Minas Gerais","Fervedouro","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,NA,NA,NA,NA,"20038","auto",NA,NA,NA,NA
"80","2020-12-20 21:18:05-03","UFV","VIC","15197","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC015197",NA,NA,NA,"(Nees & Mart.) Mez","s.n.","Flora do Vale do Rio Araguari, Cerrado José Costa",NA,NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"81","2020-12-20 21:18:05-03","UFV","VIC","042293","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Tinti, B.V.; Nunes, J.","2010",NA,NA,NA,"Brasil",NA,NA,NA,"VIC042293",NA,NA,NA,"(Nees & Mart.) Mez","s.n.","Parque Nacional do Caparaó","VIC042293",NA,"Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA
"82","2020-12-20 21:18:05-03","UFV","VIC","15195","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC015195",NA,NA,NA,"(Nees & Mart.) Mez","383","Flora do Vale do Rio Araguari, Mata de furnas.",NA,NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"83","2020-12-20 21:18:05-03","UFV","VIC","15198","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC015198",NA,NA,NA,"(Nees & Mart.) Mez","s.n.","Flora do Vale do Rio Araguari, Mata do vasco.",NA,NA,"Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"84","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023574","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Hatschbach; M. Hatschbach & E. Barbosa","2003","10","8",NA,"Brazil",NA,NA,"Árvore, 4m, fruto preto.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","76043","Rod. MS-362, Fazenda Renascença (Mun. Bonito) Mato Grosso do Sul, Brazil",NA,"H. van der Werff","Mato Grosso do Sul",NA,"-56.480141","-21.131298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023575","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Hatschbach; M. Hatschbach & J. M. Silva","1994","6","4",NA,"Brazil",NA,NA,"Arbusto, 2m, flor creme.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","60697","Piraputanga (mun. Aquidauana) Mato Grosso, Brazil",NA,"H. Van der Werff","Mato Grosso",NA,"-55.7862","-20.4749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023573","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G. Hatschbach; M. Hatschbach & E. Barbosa","2003","10","10",NA,"Brazil",NA,NA,"Arbusto, 2m.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","76118","Projeto Guaicurus, arredores (Mun. Bonito) Mato Grosso do Sul, Brazil",NA,"H. van der Werff","Mato Grosso do Sul",NA,"-56.480141","-21.131298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:45:19-03","UFMS","CGMS","66189","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A. Pott; V.J. Pott; I. Cordeiro; O.L.M. Silva; J.R. Fabri","2016","03","08",NA,"Brasil",NA,NA,"Botões esbranquiçadas. Fruto ausente. Habitat: Regeneração de cerradão após 20 anos de proteção. Solo arenoso. Relevo encosta inferior de ondulado. Habito: Árvore. 5,00 m de altura. Esparsa.","CGMS1099150",NA,NA,NA,"(Nees & Mart.) Mez","17206","Quinta do Sol, MS-352, 6 Km S de Taboco.",NA,"F. Macedo Alves","Mato Grosso do Sul","Corguinho","-55.2458333","-19.7772223","291","291","-55,2458333","-19,7772223","2017","08","08",NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:45:19-03","UFMS","CGMS","14161","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","E.L. Jacques; A. Sciamarelli; Cavalcante; C.S.C. Arruda; F.G. Kuhn","2004","04","16",NA,"Brasil",NA,NA,"Flor esverdeada. Planta apresenta floração. Mesófita. Ripária. Habitat: Ondulado com drenagem. Rara. Habito: Árvore.","CGMS1043621",NA,NA,NA,"(Nees & Mart.) Mez","1363","Aporé.",NA,"Flavio Macedo Alves","Goiás","Aporé","-51.0138889","-19.3047222",NA,NA,"-51,0138889","-19,3047222","2005","08","05",NA,NA,NA,NA,NA,NA,NA
"89","2021-04-07 11:45:19-03","UFMS","CGMS","18421","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","2006","12","10",NA,"Brasil",NA,NA,"4,00 alt. Habitat: Vereda parcialmente conservada. Solo arenoso. plano. Habito: árvore.","CGMS1047720",NA,NA,NA,"(Nees & Mart.) Mez","4514","APA do Guariroba.",NA,"D.O. Domingos","Mato Grosso do Sul","Campo Grande","-54.4169445","-20.5652778",NA,NA,"-54,4169445","-20,5652778","2016","05","19",NA,NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:45:19-03","UFMS","CGMS","57816","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A. Pott","2007","04","30",NA,"Brasil",NA,NA,"Flor creme. Fruto ausente. Habitat: Vegetação secundária. Relevo encosta superior. Ocasional. Habito: Árvore.","CGMS1087752",NA,NA,NA,"(Nees & Mart.) Mez","14335","Embrapa Gado de Corte.",NA,"A. Pott","Mato Grosso do Sul","Campo Grande","-54.7191667","-20.4455555","539","539","-54,7191667","-20,4455555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-04-07 11:45:19-03","UFMS","CGMS","13380","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A. Pott; V.J. Pott; S. Aragaki; A.C.M. Cristaldo; D.R. Espírito Santo","2004","04","09",NA,"Brasil",NA,NA,"Flor creme. Fruto ausente. Habitat: Cerradão com Magonia pubescens.Solo argiloso. Relevo meia encosta. Habito: Arvoreta. 4,00 m de altura. Freqüente.","CGMS1042795",NA,NA,NA,"(Nees & Mart.) Mez","11744","Fazenda Pedra Branca.",NA,"F. Macedo Alves","Mato Grosso do Sul","Chapadão do Sul","-52.7805556","-19.1872222","500","500","-52,7805556","-19,1872222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 11:45:19-03","UFMS","CGMS","14553","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","2004","11","13",NA,"Brasil",NA,NA,"Flor ausente. Fruto maduro enegrecido. Receptáculo vermelho. Habitat: Floresta ripária em área de cerradão. Solo aluvial-arenoso. Relevo vale em ondulado. Habito: Arvoreta. Esparsa. 5,00 m de altura.","CGMS1044033",NA,NA,NA,"(Nees & Mart.) Mez","12309","Fazenda Ponte Nova, 50 Km W de Paranaíba, acesso pela rodovia municipal entre Paranaíba e a rodovia MS-316.",NA,"F. Macedo Alves","Mato Grosso do Sul","Paranaíba","-51.5444444","-19.835","430","430","-51,5444444","-19,835","2007","03","25",NA,NA,NA,NA,NA,NA,NA
"93","2021-04-07 11:45:19-03","UFMS","CGMS","24692","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","A. Pott; V.J. Pott; A.L.B. Sartori; L.C.P. Lima; J.F.M. Valls; G.P. Silva; R.C. Oliveira; M. Moraes","2001","03","30",NA,"Brasil",NA,NA,"Flor creme-esverdeada. Habitat: Cerradão remanescente e secundário, perturbado. Solo argiloso vermelho sobre laterita, relevo vale, em ondulado. Habito: Arvoreta. 4,00 m de altura.","CGMS1054139",NA,NA,NA,"(Nees & Mart.) Mez","8755","Córrego Imbirussú, estrada próximo a ferrovia.",NA,"F. Macedo-Alves","Mato Grosso do Sul","Campo Grande","-54.7011111","-20.5344444",NA,NA,"-54,7011111","-20,5344444","2007","03","25",NA,NA,NA,NA,NA,NA,NA
