"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","day","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"470","2014-04-04 05:47:00-03","MO","MOBOT","720089","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 4371","1983","8","Peru","Loreto","Maynas","Quebrada Tamshiyacu. Bosque inundable estacional.","-72.91666","-4.13333",NA,NA,NA,NA,NA,"26","South America",NA,NA,NA,NA,NA,NA,NA,"K.S. Edwards (K)","130.00000000",NA,NA,NA,NA,NA,NA,NA,"83-28","2",NA
"471","2012-05-24 05:04:00-03","MO","MOBOT","720205","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Alwyn H. Gentry|Juan Revilla","Gentry 16699","1976","7","Peru",NA,NA,"Río Nanay between Iquitos and Puerto Almendrez, seasonally inundated forest (Tahuampa).",NA,NA,NA,NA,NA,NA,NA,"13","South America",NA,NA,NA,NA,NA,NA,NA,"K.S. Edwards (K)","120.00000000",NA,NA,NA,NA,NA,NA,NA,"1020","1",NA
"472","2014-04-04 05:47:00-03","MO","MOBOT","720351","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9198","1987","6","Peru","Loreto","Maynas","Dtto. Iquitos. carretera Iquitos-Nauta, Km 45. Bosque inundable estacional (Itaya).","-73.33333","-4.16666",NA,NA,NA,NA,NA,"13","South America",NA,NA,NA,NA,NA,NA,NA,"G.T. Prance (K)","120.00000000",NA,NA,NA,NA,NA,NA,NA,"87-20","6",NA
"473","2014-04-04 05:47:00-03","MO","MOBOT","720365","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 5507","1984","9","Peru","Loreto","Maynas","Pto. Almendras, (Río Nanay). Bosque inundable estacional (Tahuampa).","-73.41666","-3.8",NA,NA,NA,NA,NA,"5","South America",NA,NA,NA,NA,NA,NA,NA,"K.S. Edwards (K)","122.00000000",NA,NA,NA,NA,NA,NA,NA,"84-26","7",NA
"474","2014-04-04 05:47:00-03","MO","MOBOT","720372","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 16140","1991","4","Peru","Loreto","Maynas","Dtto. Amazonas, rivera de la Quebrada Sucusari; Explor Napo Camp. Bosque primario, suelo arcilloso, con buen drenaje.","-72.91666","-3.33333",NA,NA,NA,NA,NA,"18","South America",NA,NA,NA,NA,NA,NA,NA,"R. Vasquez (MO)","140.00000000",NA,NA,NA,NA,NA,NA,NA,"289","9",NA
"475","2014-04-04 05:47:00-03","MO","MOBOT","720378","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 5829","1984","10","Peru","Loreto","Maynas","Pto. Almendras, (Río Nanay). Bosque inundable estacional.","-73.41666","-3.75",NA,NA,NA,NA,NA,"23","South America",NA,NA,NA,NA,NA,NA,NA,"K.S. Edwards (K)","122.00000000",NA,NA,NA,NA,NA,NA,NA,"84-41","1",NA
"476","2019-06-16 04:36:00-03","MO","MOBOT","720404","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Walter A. Palacios|Carlos Quelal|Carlos Aulestia|Nixon Revelo|Efraín Freire","Palacios Cuenca 8101","1991","10","Ecuador","Sucumbíos","Lago Agrio","Reserva Faunística Cuyabeno. Frontera con Perú. Laguna Imuya. Areas inundadas por aguas negras, alrededor de Laguna Imuya.","-75.26666","-0.55",NA,NA,NA,NA,NA,"4","South America",NA,NA,NA,NA,NA,NA,NA,"C. Bonifaz (GUAY)","230.00000000",NA,NA,NA,NA,NA,NA,NA,"91-76","9",NA
"477","2008-05-27 22:02:00-03","MO","MOBOT","720412","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Thomas B. Croat","Croat 18884","1972","8","Peru","Loreto",NA,"Río Itaya, ca 5 km above Iquitos.",NA,NA,NA,NA,NA,NA,NA,"8","South America",NA,NA,NA,NA,NA,NA,NA,"G.T. Prance (K)",NA,NA,NA,NA,NA,NA,NA,NA,"277","16",NA
"478","2012-05-24 05:04:00-03","MO","MOBOT","784845","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Juan Revilla","Revilla Cardenas 3372","1977",NA,"Peru","Loreto","Maynas","Vicinity of Iquitos.","-73.24722","-3.74805",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"G.T. Prance (K)",NA,NA,NA,NA,NA,NA,NA,NA,"85","6",NA
"479","2008-05-27 22:02:00-03","MO","MOBOT","795646","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Timothy J. Killeen","Killeen 4491","1992","8","Bolivia","Pando","Madre de Dios","Concesión de Mobil Oil, Río Manupari, comunidad San Francisco, un hora arriba de Barraca Jatata por el Río Manuparí. Vegetación Ribereño. Muestras preservadas en alcohol.","-67.25","-11.83333",NA,NA,NA,NA,NA,"24","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","150.00000000",NA,NA,NA,NA,NA,NA,NA,"65","4",NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","933730","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","R.C. Quevedo|Luzmila Arroyo P.|Antony Jardim|E. Gutiérrez|R.A. Medina|A. Nuñez","Quevedo Sopepí 2385","1993","10","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento La Torre. Bosque deciduo.","-60.82","-13.65833",NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2013-01-28 05:13:00-02","MO","MOBOT","937854","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","René Guillén V.|R. Choré","Guillén Villarroel 2443","1994","10","Bolivia","Santa Cruz","Velasco","Campamento LA TOLEDO, a 1000 m al E de la casa. Pampa termitero. Suelo areno arcilloso.","-61.15","-14.7",NA,NA,NA,NA,NA,"21","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2013-01-28 05:13:00-02","MO","MOBOT","938237","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","René Guillén V.|R. Choré","Guillén Villarroel 2464","1994","10","Bolivia","Santa Cruz","Velasco","Campamento LA TOLEDO, a 1000 m al E de la casa. Pampa termitero. Suelo areno arcillosos.","-61.15","-14.7",NA,NA,NA,NA,NA,"21","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2013-01-28 05:13:00-02","MO","MOBOT","939190","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","René Guillén V.|S. Coria","Guillén Villarroel 1625","1994","5","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO a 2500 m al N de la casa. Bosque ribereño anegado temporalmente. suelos arcillo limosos.","-61.04805","-14.76222",NA,NA,NA,NA,NA,"31","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2013-01-28 05:13:00-02","MO","MOBOT","941572","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","René Guillén V.|S. Coria","Guillén Villarroel 1339","1994","5","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO a 2500 m al norte de la casa yendo hacia la Bahía Las Petas. En bosque ribereño.","-61.04805","-14.76222",NA,NA,NA,NA,NA,"18","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2013-01-28 05:13:00-02","MO","MOBOT","942408","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","René Guillén V.|V. Choré","Guillén Villarroel 1882","1994","6","Bolivia","Santa Cruz","Velasco","Campamento TOLEDO, a 1000 m al E de la casa, yendo hacia el Río Paragúa. Pampa termitera. Suelos areno arcillosos. Pampa sartenejal.","-61.15","-14.7",NA,NA,NA,NA,NA,"13","South America",NA,NA,NA,NA,NA,NA,NA,"F. Mamani (USZ)","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2013-01-28 05:13:00-02","MO","MOBOT","965506","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","René Guillén V.|V. Roca","Guillén Villarroel 2892","1995","1","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 1800 m del campamento, bosque ribereño, anegado temporalmente.","-61.04111","-14.76305",NA,NA,NA,NA,NA,"18","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"487","2008-05-27 22:02:00-03","MO","MOBOT","977289","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Paul F. Foster|Nur Ritter|Juan Surubí|J. Guillén","Foster 296","1995","9","Bolivia","Santa Cruz","Velasco","Reserva Biológica El Refugio Parcela Montecristo 1. 1.5 km al N del camino El Divisorio y el arroyo Montecristo. Bosque inundado estacional hasta 2 m.","-61.15916","-14.66416",NA,NA,NA,NA,NA,"28","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"488","2013-01-28 05:13:00-02","MO","MOBOT","978793","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","René Guillén V.|Pablo Solíz","Guillén Villarroel 3819","1995","8","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, laguna Bella Vista. Bosque pionero anegado temporalmente. Suelos arenosos con presencia de limo y graba.","-61.55777","-13.61583",NA,NA,NA,NA,NA,"8","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"489","2008-05-27 22:02:00-03","MO","MOBOT","979046","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Paul F. Foster|Nur Ritter|Timothy J. Killeen|Pablo Solíz|J. Guillén|T. Grinwood","Foster 120","1995","9","Bolivia","Santa Cruz","Velasco","Bosque inundado 1 km al N del Arroyo Lazaretos.",NA,NA,NA,NA,NA,NA,NA,"15","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"490","2012-05-24 05:04:00-03","MO","MOBOT","991109","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Alwyn H. Gentry|Franklin Ayala|Juan Revilla","Gentry 20345","1977","11","Peru","Loreto","Maynas","Quebrada Tamshiyacu, tahuampa forest seasonally inundated by white water.","-73.16666","-4",NA,NA,NA,NA,NA,"5","South America",NA,NA,NA,NA,NA,NA,NA,"K.S. Edwards (K)","150.00000000",NA,NA,NA,NA,NA,NA,NA,"1351","5",NA
"491","2008-05-27 22:02:00-03","MO","MOBOT","996498","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Paul F. Foster|Pablo Solíz|Juan Surubí","Foster 406B","1995","10","Bolivia","Santa Cruz","Velasco","Reserva Biológia El Refugio. El camino al E del campamento La Toledo a la Bahía La Toledo. Savana inundado con islas de bosque. Suelos areñosos.","-61.12527","-14.705",NA,NA,NA,NA,NA,"14","South America",NA,NA,NA,NA,NA,NA,NA,"V. Plana (K)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"492","2009-07-17 14:29:00-03","MO","MOBOT","3024321","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Anibal Castillo","Castillo 3535","1993","3","Venezuela","Amazonas",NA,"Caño Samario. 1er Pte después de Pto venado via comando de infanteria","-67.08333","6.56666",NA,NA,NA,NA,NA,"27","South America",NA,NA,NA,NA,NA,NA,NA,"Aníbal Castillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2015-02-01 11:24:00-02","MO","MOBOT","3023672","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","Saúl Flores|J. Valles","Flores 74","1995","1","Venezuela","Anzoátegui",NA,"Ubicacion: Río Mapire. Estado Anzoátegui, a 10 minutos de la población de Mapire. Vegetacion: Bosques inundables. Zona de máxima inundación, entre 12 a 15 m (Agosto). Aguí las especies son altamente resistentes a la inundación, y poseen adaptaciones como raíces adventicias, lenticelas y diferentes patrones en cuanto a la dinámica foliar","-64.5","7.5",NA,NA,NA,NA,NA,"20","South America",NA,NA,NA,NA,NA,NA,NA,"Saúl Flores","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"494","2016-10-13 05:57:00-03","MO","MOBOT","793831","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Pittier","David A. Neill","Neill 10221","1993","4","Ecuador","Sucumbíos","Lago Agrio","Reserva Faunística Cuyabeno. Río Cuyabeno, 5 km SE of Laguna Grande, enrout to Puerto Bolívar. Blackwater river with undistrubed forest on banks. Vegetation at river's edge. Tropical Moist Forest.","-76.16666",NA,NA,NA,NA,NA,NA,"2","South America",NA,NA,NA,NA,NA,NA,NA,"C. Bonifaz (GUAY)","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2011-03-07 11:11:00-03","MO","MOBOT","1756379","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens sprucei","(Meisn. ex Rusby) Sleumer","Miguel Bang","Bang 2237","1883",NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Isolectotype",NA,NA,"sprucei",NA,"A. Gentry",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"496","2008-10-04 03:33:00-03","MO","MOBOT","3383536","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens sprucei","(Meisn. ex Rusby) Sleumer","Otto Buchtien","Buchtien 7228",NA,NA,"Bolivia",NA,NA,"Hacienda Casana",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Type",NA,NA,"sprucei",NA,"Foster's 1958 catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2008-05-27 22:02:00-03","MO","MOBOT","3383538","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens sprucei","(Meisn. ex Rusby) Sleumer","Otto Buchtien","Buchtien 7257",NA,NA,"Bolivia",NA,NA,"Hacienda Casana",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Type",NA,NA,"sprucei",NA,"Foster's 1958 catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2008-05-27 22:02:00-03","MO","MOBOT","1790987","PreservedSpecimen","Plantae","Proteaceae","Panopsis","sprucei","Panopsis sprucei","Meisn. ex Rusby","Miguel Bang","Bang 1686","1892","12","Bolivia",NA,NA,"Tipuani-Guanai.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Isosyntype",NA,NA,NA,NA,"K.S. Edwards",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-08-31 09:10:43-03","INPA","INPA","80619","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Mota, CDA da","2913","1978","11","Brasil","Amazonas","Barcelos","Rio Negro, Margen direita do rio Negro","-62.9241981506348","-0.974722027778625",NA,NA,NA,NA,"INPA0080619","29","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0080619 INPA0080619_e INPA0080619_e1","Edwards, KS",NA,NA,"358570","auto","1993","06",NA,NA,NA,NA,NA
"500","2021-01-10 20:48:04-03","INPA","INPA","276263","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens acuminatum","(Pohl) Pittier","Schütz Rodrigues, R","2519,","2013","12","Brasil","Roraima","Caracaraí","Parque Nacional Serra da Mocidade, Parque Nacional da Serra da Mocidade, Rio Água Boa, proximidades do acampamento da excursão Terra incognita, junto à Serra do Cu","-61.128101348877","1.81611001491547",NA,NA,NA,NA,"INPA0276263","11","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales","acuminatum",NA,"Flores, AS; Schütz Rodrigues",NA,NA,"365858","auto","2014","01",NA,NA,NA,NA,NA
"501","2020-08-31 09:10:41-03","INPA","INPA","118151","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Steward, WC","522","1978","01","Brasil","Amazonas","Iranduba","Rio Negro, opposite Manaus., Rio Negro, oppsite Manaus","-60.1861000061035","-3.28471994400024",NA,NA,NA,NA,"INPA0118151","30","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0118151 INPA0118151_e INPA0118151_e1","Edwards, KS",NA,NA,"100866","auto","1993","06",NA,NA,NA,NA,NA
"502","2020-08-31 09:10:41-03","INPA","INPA","46653","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Prance, GT","22655","1997","09","Brasil","Amazonas","Manaus","Island just below Manaus, Rio Negro, island just below Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0046653","12","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0046653 INPA0046653_e INPA0046653_e1 INPA0046653_e2","Edwards, KS",NA,NA,"138090","auto","1993","06",NA,NA,NA,NA,NA
"503","2020-08-31 09:10:41-03","INPA","INPA","13435","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Rodrigues, WA","4902","1962","11","Brasil","Amazonas","Manaus","Rio Branquinho, afluente do Cuieiras., Rio Branquinho afluente do Cuieiras","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0013435","28","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0013435 INPA0013435_e","Edwards, KS",NA,NA,"138090","auto","1993","06",NA,NA,NA,NA,NA
"504","2020-08-31 09:10:41-03","INPA","INPA","283380","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Dácio, IMS","1510","2018","02","Brasil","Roraima","Caracaraí","Conglomerado RR_551; subunidade 2, subparcela 8 e n° de indivíduo 7","-63.000833","-1.755517","-63.000833","-1.755517",NA,NA,"INPA0283380","02","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,NA,"Santiago, DS",NA,NA,NA,NA,"2018","11","01",NA,NA,NA,NA
"505","2020-08-31 09:10:43-03","INPA","INPA","96880","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Ferreira, CAC","2453","1980","09","Brasil","Pará","Oriximinã","Rio Trombetas, Rio Trombetas, margem esquerda a 5 km da Cidade de Oriximiná.","-56.057286","-2.569008","-56.057286","-2.569008",NA,NA,"INPA0096880","14","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0096880 INPA0096880_e INPA0096880_e1","Edwards, KS",NA,NA,NA,NA,"1993","06",NA,NA,NA,NA,NA
"506","2020-08-31 09:10:43-03","INPA","INPA","94858","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Ferreira, CAC","1412","1980","07","Brasil","Pará","Oriximiná","Rio Trombetas, Rio Trombetas, lago atrás do lugar chamado Tapagem.","-57.56455","-1.423464","-57.56455","-1.423464",NA,NA,"INPA0094858","09","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0094858 INPA0094858_e1x INPA0094858_ex","Edwards, KS",NA,NA,NA,NA,"1993","06",NA,NA,NA,NA,NA
"507","2020-08-31 09:10:41-03","INPA","INPA","282736","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Schütz Rodrigues, R","2574","2013","12","Brasil","Roraima","Caracaraí","Estação Ecológica de Niquiá, Rio Água Boa do Univi, proximidades da base rústica da ESEC Niquiá, excursão Terra Incógnita.","-61.3925","0.490556","-61.3925","0.490556",NA,NA,"INPA0282736","14","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,NA,"Flores, AS; Schütz Rodrigues",NA,NA,NA,NA,"2014","01",NA,NA,NA,NA,NA
"508","2020-08-31 09:10:41-03","INPA","INPA","236957","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Hopkins, MJG","2092","2010","08","Brasil","Roraima","Rorainópolis","Rio Xipariná, Perto da boca do rio com o Jauaperi..","-61.32588","1.03228","-61.32588","1.03228",NA,NA,"INPA0236957","07","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0236957 INPA0236957_e INPA0236957_nd INPA0236957_num","Ávila, F",NA,NA,NA,NA,"2012","10",NA,NA,NA,NA,NA
"509","2020-08-31 09:10:41-03","INPA","INPA","104981","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Teixeira, LOA","1244","1982","06","Brasil","Amazonas","Humaitá","Estrada Humaitá- Ja carecanga, km45, rio Maici-Mirim","-62.533333","-7.75","-62.533333","-7.75",NA,NA,"INPA0104981","19","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0104981 INPA0104981_e1x INPA0104981_ex","Edwards, KS",NA,NA,NA,NA,"1993","06",NA,NA,NA,NA,NA
"510","2020-08-31 09:10:41-03","INPA","INPA","104986","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Teixeira, LOA","1249","1982","06","Brasil","Amazonas","Humaitá","estrada de Humaitá-Jacarecanga, km45, rio Maici-<Mirim.","-62.533333","-7.75","-62.533333","-7.75",NA,NA,"INPA0104986","19","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0104986 INPA0104986_e INPA0104986_e1","Edwards, KS",NA,NA,NA,NA,"1993","06",NA,NA,NA,NA,NA
"511","2020-08-31 09:10:41-03","INPA","INPA","113971","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Ferreira, CAC","4050","1983","07","Brasil","Amazonas","Borba","Rio Surubim, acima de Terra Preta, Acima de Terra Preta, campina do rio Surubím, afluente do rio Abacaxis","-58.55","-4.483333","-58.55","-4.483333",NA,NA,"INPA0113971","04","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0113971 INPA0113971_e INPA0113971_e1","Edwards, KS",NA,NA,NA,NA,"1993","06",NA,NA,NA,NA,NA
"512","2020-08-31 09:10:41-03","INPA","INPA","117035","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Daly, DC","1147","1981","11","Brasil","Pará","Tucuruí","Aprprox. 18km from Tucurui; 16km s on old BR 422, then 2km w on overgrown road","-49.683333","-3.883333","-49.683333","-3.883333",NA,NA,"INPA0117035","01","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0117035 INPA0117035_e INPA0117035_e1","Edwards, KS",NA,NA,NA,NA,"1997","06",NA,NA,NA,NA,NA
"513","2020-08-31 09:10:41-03","INPA","INPA","118180","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Daly, DC","1326","1981","11","Brasil","Pará","Tucuruí","approx. 25km from Tucurui, sw on new road serving fazendas. Road construction site","-49.783333","-3.916667","-49.783333","-3.916667",NA,NA,"INPA0118180","14","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0118180 INPA0118180_e INPA0118180_e1","Edwards, KS",NA,NA,NA,NA,"1993","06",NA,NA,NA,NA,NA
"514","2020-08-31 09:10:41-03","INPA","INPA","1242","S","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","Almeida, JC de","INPA1242","1955","06","Brasil","Amazonas","Manaus","Igarapé da Cachoeira Baixa do Tarumã, Margen do igarapé da cachoeira baixa do Tarumã","-60.1","-2.88","-60.1","-2.88",NA,NA,"INPA0001242","22","Southern America",NA,NA,NA,"Dicotyledon Eudicots","Proteales",NA,"INPA0001242 INPA0001242_e INPA0001242_e1","Edwards, KS",NA,NA,NA,NA,"1993","06",NA,NA,NA,NA,NA
