"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"286","2021-03-25 13:52:50-03","UNIVILLE","JOI","6603","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"M.Z.F.","2007","10","01","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,"1","1","JOI006603","JOI006603","; HABITO: Árvore; TIPO VEGETACIONAL: Restinga",NA,NA,NA,"15",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"287","2021-03-25 13:52:50-03","UNIVILLE","JOI","6583","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M. Sobral","R.W. SOUZA","2007","07","06","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI006583","JOI006583","; HABITAT: mata secundária; HABITO: Árvore","2012","01","01","2",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"288","2021-03-25 13:52:50-03","UNIVILLE","JOI","6633","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"A.P. Schiebelbein","2007","10","01","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,"4","4","JOI006633","JOI006633","; HABITAT: restinga; HABITO: Árvore",NA,NA,NA,"12",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"289","2021-03-25 13:52:50-03","UNIVILLE","JOI","5959","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","F.C.S. Vieira","Meirelles, J.","2007","07","06","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI005959","JOI005959","; HABITAT: borda da mata; HABITO: Árvore","2007","07","06","3",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"290","2021-03-25 13:52:50-03","UNIVILLE","JOI","6285","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Meirelles, J.","2007","08","14","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI006285","JOI006285","; HABITAT: mata secundária; HABITO: Árvore",NA,NA,NA,"74",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"291","2021-03-25 13:52:50-03","UNIVILLE","JOI","2905","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","F.C.S. Vieira","F.C.S. Vieira","2005","02","28","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI002905","JOI002905",NA,"2005","07","15","889",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"292","2021-03-25 13:52:50-03","UNIVILLE","JOI","2907","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","F.C.S. Vieira","Mancinelli, W.S.","2006","10","20","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores.","-48.6380996704102","-26.2432994842529",NA,NA,"1","1","JOI002907","JOI002907","; HABITAT: mata secundária; HABITO: fanerófita, terrestre","2007","03","20","365",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"293","2021-03-25 13:52:50-03","UNIVILLE","JOI","2906","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","F.C.S. Vieira","F.C.S. Vieira","2004","12","23","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores.","-48.6380996704102","-26.2432994842529",NA,NA,"10","10","JOI002906","JOI002906","; HABITAT: litoral rochoso; HABITO: fanerófita, terrestre","2007","03","23","623",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"294","2021-03-25 13:52:50-03","UNIVILLE","JOI","2916","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M. Sobral","F.C.S. Vieira","2004","10","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","JOI002916","JOI002916","; HABITAT: litoral rochoso; HABITO: árvore, terrestre","2004","12","23","575",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"295","2021-03-25 13:52:50-03","UNIVILLE","JOI","7861","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"T.G. Fendrich","2008","10","13","Brasil","Santa Catarina","São Francisco do Sul","Ilha Redonda.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI007861","JOI007861","; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,NA,"83",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"296","2021-03-25 13:52:50-03","UNIVILLE","JOI","1700","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","E. Barbosa","G. Casas","2004","07","08","Brasil","Santa Catarina","São Francisco do Sul","Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","JOI001700","JOI001700","; HABITAT: sub bosque; HABITO: fanerófita, terrestre","2005","02","25","26",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"297","2021-03-25 13:52:50-03","UNIVILLE","JOI","1702","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","F.C.S. Vieira","F.C.S. Vieira","2004","10","04","Brasil","Santa Catarina","São Francisco do Sul","Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"15","15","JOI001702","JOI001702","; HABITAT: mata secundária, sub bosque; HABITO: fanerófita, terrestre","2004","11","04","491",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"298","2021-03-25 13:52:50-03","UNIVILLE","JOI","1701","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","E. Barbosa","Bächtold, A.","2004","11","04","Brasil","Santa Catarina","São Francisco do Sul","Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"3","3","JOI001701","JOI001701","Folha (aspecto): Coriácea; HABITAT: mata secundária, sub bosque; HABITO: fanerófita, terrestre","2005","02","25","77",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"299","2021-03-25 13:52:50-03","UNIVILLE","JOI","6007","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Jotham Ziffer Berger","Milena, P.R.","2003","10","13","Brasil","Santa Catarina","São Francisco do Sul","Praia de Enseada.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI006007","JOI006007",NA,"1905","06","29",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"300","2019-10-07 09:35:26-03","UEFS","HUEFS","9816","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Hatschbach, G.","1988","06","14","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,"30","50","HUEFS0009816","HUEFS0009816",NA,NA,NA,NA,"52144","Angiospermae","Myrtales",NA,NA,"38300","auto","Rosanae",NA,NA,NA,NA,NA,NA
"301","2019-10-07 09:35:26-03","UEFS","HUEFS","56537","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Souza, L.R.M.","1997","07","09","Brasil","Paraná","Guaraqueçaba","Beira de estrada-Planície Atlântica.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"HUEFS0056537","HUEFS0056537",NA,NA,NA,NA,"210","Angiospermae","Myrtales",NA,NA,"37295","auto","Rosanae",NA,NA,NA,NA,NA,NA
"302","2019-10-07 09:35:26-03","UEFS","HUEFS","197476","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Bresolin, A.","1979","10","19","Brasil","Santa Catarina","Florianópolis","Caminho do Morro Lagoa do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"HUEFS0197476","HUEFS0197476",NA,NA,NA,NA,"1354","Angiospermae","Myrtales",NA,NA,"27000","auto","Rosanae",NA,NA,NA,NA,NA,NA
"303","2019-10-07 09:35:26-03","UEFS","HUEFS","83044","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Hatschbach, G.","1982","09","03","Brasil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"HUEFS0083044","HUEFS0083044",NA,NA,NA,NA,"45270","Angiospermae","Myrtales",NA,NA,"38300","auto","Rosanae",NA,NA,NA,NA,NA,NA
"304","2019-09-04 19:59:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Holotype",NA,NA,NA
"305","2015-03-07 08:59:44-03","F","FMNH-SEEDPLANTS","V0109601F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0109601F","V0109601F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"306","2019-06-11 12:49:48-03","F","FMNH-SEEDPLANTS","V0348992F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"RRC ID Flag","G. G. Hatschbach","1967","11","25","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"V0348992F","V0348992F_01",NA,NA,NA,NA,"17971","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"17971",NA,NA
"307","2018-05-14 16:35:48-03","F","FMNH-SEEDPLANTS","V0348993F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"RRC ID Flag","G. G. Hatschbach","1967","11","25","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"V0348993F","V0348993F_01 V0348993F_02",NA,NA,NA,NA,"17971","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"17971",NA,NA
"308","2019-01-23 11:00:42-02","F","FMNH-SEEDPLANTS","V0065326F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa obtusata",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065326F","V0065326F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,"obtusata",NA
"309","2019-01-23 11:00:42-02","F","FMNH-SEEDPLANTS","V0065326F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa obtusata",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065326F","V0065326F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,"obtusata",NA
"310","2020-11-23 11:39:09-03","IAC","IAC","32194","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","F.F. Mazine-Capelo","R.B. Torres","1991","11","20","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,"Quadra do Café l3 p16","2006","02","20","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-11-23 11:39:09-03","IAC","IAC","39769","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","D.B. Damame","J.E.A. Bertoni & A. Geremias","1999","10","15","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Neusa Diniz","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,"2012","08","28","116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-01-25 15:35:34-02","IAC","IAC","41698","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M.E.G. Sobral","J.E.A. Bertoni & A. Geremias","2001","06","25","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa, L8, P54","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,"2002","10","17","521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-01-25 15:35:34-02","IAC","IAC","41709","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M.E.G. Sobral","J.E.A. Bertoni & A. Geremias","2000","08","21","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L31, P7","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,"2002","10","17","265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-11-23 11:39:09-03","IAC","IAC","41903","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","D.B. Damame","J.E.A. Bertoni","2001","11","06","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,"2012","08","28","598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-01-25 15:35:34-02","IAC","IAC","42054","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M.E.G. Sobral","J.E.A. Bertoni & A. Geremias","2001","11","08","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Abacateiro, L31, P7","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,"2002","10","17","659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-02-27 14:02:55-03","UFSJ","HUFSJ","6552","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Chiea, SAC","Romaniuc Neto, S; Kirizawa, M","1984","08","21","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso. Rio Canjoca.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUFSJ006552",NA,"Árvore de 5m de altura. Pétalas brancas, estames esverdeados. Beira do rio.",NA,NA,NA,"191a",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"317","2019-02-27 14:02:55-03","UFSJ","HUFSJ","6340","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Kuniyoshi, YS; Galvão, F; Firkowski, CF","1997","10","29","Brasil","Paraná","Iguape","Formação Pioneira com infuência Fluvial.",NA,NA,NA,NA,NA,NA,"HUFSJ006340",NA,"Árvore de 4m, frutos vermelhos, Podzol hidromórfico.","2014",NA,NA,"6103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7376","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Muniz, CFS","1983","08","16","Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUFSJ007376",NA,"Árvore, ca. 3m de altura, flor branca.",NA,NA,NA,"485",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"319","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7377","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Aguiar, OT","Romaniuc Neto, S; Cordeiro, I; Rossi, L","1988","08","26","Brasil","São Paulo","Cananéia","Ilha do Cardoso, área próxima aos laboratórios, mata.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUFSJ007377",NA,"Arvoreta, ca. 2m de altura, fim de floração, frutos jovens verdes, folhas utilizadas por formigas para colocação de ovos.","1990","05","24","780",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"320","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7380","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sugiyama, M","Sugiyama, M","1991","10","23","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso. Restinga do Pereirinha.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUFSJ007380",NA,"Árvore n° 1106, 6,5m de altura, pe#?#rimetro a 1,3m do solo 11cm, amostrada na parcela de restinga arbórea alta do estudo de fitossociológico. Frutos verdes.","1991",NA,NA,"970",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"321","2020-09-22 13:48:58-03","USP","SPFW","1102","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","C.D.Legrand 1958","Reitz ;Klein","1957","07","27","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,"10","10",NA,NA,NA,NA,NA,NA,"4631",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"322","2019-11-13 16:04:53-03","UNISANTA","HUSC","1977","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kawasaki, M.L.","Magenta, M.A.G.; Martins, S.E.","1999","06","22","Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-45.966667","-23.783333","-45.966667","-23.783333",NA,NA,NA,NA,"Arvoreta, 5m de altura. Botões florais esverdeados.; Sub-bosque. Floresta baixa de restinga.","1999",NA,NA,"180","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-13 16:04:53-03","UNISANTA","HUSC","10128","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kawasaki, M.L.","Catharino, E.L.M.","1986","09","06","Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista.","-47.627778","-24.576667","-47.627778","-24.576667",NA,NA,NA,NA,"Árvore, em derrubada, desmatamento, frutos jovens, embrião eugenóide.",NA,NA,NA,"930","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-13 16:04:53-03","UNISANTA","HUSC","2133","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kawasaki, M.L.","Magenta, M.A.G.; Martins, S.E.","1999","09","30","Brasil","São Paulo","Bertioga","Guaratuba, Condomínio Costa do Sol.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Árvore, 4md e altura. Folhas com face superior verde-escuro.; Sub-bosque. Floresta de restinga baixa.","2000",NA,NA,"218","Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"325","2019-11-13 16:04:53-03","UNISANTA","HUSC","4252","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Martins, S.E.; Sampaio, P.S.P.","2001","10","10","Brasil","São Paulo","Bertioga","Praia de Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Arbusto com 5m de altura. Frutos verdes imaturos passando a vermelho-alaranjados maduros.; Borda de Restinga seca alta.",NA,NA,NA,"746","Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"326","2019-11-13 16:04:53-03","UNISANTA","HUSC","2153","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kawasaki, M.L.","Martins, S.E.","1999","10","20","Brasil","São Paulo","Bertioga","Riviera de São Lourenço.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Arvoreta, 3m de altura. Frutos verdes imaturos passando a laranja maduros.; Floresta de Restinga Paludosa sobre solo Turfoso degradada.","2000",NA,NA,"563","Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 16:04:53-03","UNISANTA","HUSC","10067","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Martins, S.E.; Sampaio, P.S.P.","Artibano, J.; Louzada, R.B.","2003","04","28","Brasil","São Paulo","Santos","Ilha de Urubuqueçaba.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"Árvore na encosta.; Árvore na encosta.","2003","10",NA,"19","Magnoliophyta",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 16:04:53-03","UNISANTA","HUSC","10728","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Galvão, A.; Olmos, A.","2012","11","05","Brasil","São Paulo","Santos","Jardim Botânico Municipal de Santos Chico Mendes.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"Com frutos.",NA,NA,NA,"6","Magnoliophyta",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"329","2020-11-04 17:30:01-03","UEM","HUEM","5870","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Mazine, FF","Catharino, ELM","1986","09","06","Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista, Árvore em derrubada, desmatamento","-47.627778","-24.576667","-47.627778","-24.576667",NA,NA,"HUEM000008597","HUEM000008597","Frutos jovens; embrião eugenóide",NA,NA,NA,"930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","44","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Barroso, G. M.","Monteiro, S.","2001","06","18","Brasil","São Paulo","Campinas","UNICAMP. Em frente ao prédio de Economia.","-47.060278","-22.900556","47º3'37''W","22º54'2''S",NA,NA,"CBPM00000044",NA,"Arbusto 1,8 m. alt.; flores brancas. Arv. 6.","2002",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-11-12 17:01:57-03","UEL","FUEL","39080","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Hatschbach, G","1982","09","03","Brasil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FUEL011562",NA,NA,"2002",NA,NA,"45270","Tracheophyta","Myrtales",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"332","2020-11-12 17:01:57-03","UEL","FUEL","25707","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Souza, LRM; Santana, E","1997","07","09","Brasil","Paraná","Guaraqueçaba","Beira da estrada, mata de Planície Atlântica, Planície Atlântica","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FUEL011554",NA,NA,"2000",NA,NA,"210","Tracheophyta","Myrtales",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"333","2020-11-12 17:01:57-03","UEL","FUEL","9892","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Britez, RM","1987","08","14","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL011558",NA,NA,NA,NA,NA,"1752","Tracheophyta","Myrtales",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"334","2020-11-12 17:01:57-03","UEL","FUEL","10061","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Silva, SM","Souza, WS; Marconi, LP","1987","07","31","Brasil","Paraná","Paranaguá","Ilha do Mel, Brasília","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL011557",NA,NA,"1987","12",NA,"1019","Tracheophyta","Myrtales",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"335","2020-11-12 17:01:57-03","UEL","FUEL","10118","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Britez, RM","1987","11","06","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Forte","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL011561",NA,NA,NA,NA,NA,"1809","Tracheophyta","Myrtales",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
