"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","imagecode","maximumElevationInMeters","typeStatus","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"234","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","47880",NA,"Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","B.K. Canestraro; C. Michelon, F.F.F. Mazziero & M.E. Engels","574","2013","03","18",NA,"Brasil",NA,NA,"Terrícola em barranco, beira da estrada","MBML047880",NA,NA,"(Fée) Yesilyurt","Paraná","Rio Jotuva. Floresta Ombrófila Mista, Floresta ripária","-49.976206","-24.943983","934","Carambeí","MBML047880","934",NA,NA,"Smith-Braga/27-09-2019",NA,NA,NA,NA,"49W58'34,34","24S56'38,34",NA,NA,NA,NA,NA
"235","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","52585",NA,"Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","A. P. Fontana; P. Labiak","3671","2007","07","18",NA,"Brasil",NA,NA,"Rupícola no sol. Soros verdes. Projeto CORES-JBRJ.","MBML052585",NA,NA,"(Fée) Yesilyurt","Espírito Santo","Pedra do Garrafão. Inselbergue. Topo.","-40.923056","-20.177222","1450","Santa Maria de Jetibá","MBML052585","1450",NA,NA,"Smith-Braga/27-09-2019",NA,NA,NA,NA,"40W55'23","20S10'38",NA,NA,NA,NA,NA
"236","2019-11-07 11:44:57-03","FUVATES","HVAT","792","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","T. Klein","s.n.","2001","06","23",NA,"Brasil",NA,NA,NA,"HVAT00000792",NA,NA,"(Fée) Christ","Rio Grande do Sul","Rocha dos Bugres.","-51.776944","-29.355278",NA,"Imigrante",NA,NA,NA,NA,"T. Klein",NA,NA,"2001","07","-51º46'37''W","-29º21'19''S",NA,"16",NA,NA,NA
"237","2015-03-06 22:59:25-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","H. E. Stork & O. B. Horton","10127","1938","12","10","South America","Peru",NA,NA,NA,NA,"Pteridophyta","Polypodiales","(Fée) Christ","Cajamarca","10 km NW of Sócota",NA,NA,"3200","Cutervo",NA,NA,NA,"Pteridopsida","R. M. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2016-02-10 11:10:52-02","F","FMNH-PTERIDOPHYTES","C0659820F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans",NA,"s.n.","1922",NA,NA,"South America","Brazil",NA,NA,NA,"C0659820F","Pteridophyta","Polypodiales","(Fée) Christ",NA,NA,"-52.8731","-10.8339",NA,NA,"C0659820F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2016-02-10 11:09:23-02","F","FMNH-PTERIDOPHYTES","C0659813F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","H. E. Stork & O. B. Horton","10127","1938","12","10","South America","Peru",NA,NA,NA,"C0659813F","Pteridophyta","Polypodiales","(Fée) Christ",NA,NA,"-74.14","-9.1839",NA,NA,"C0659813F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2016-01-26 14:07:11-02","F","FMNH-PTERIDOPHYTES","C0659815F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","R. M. Tryon","6924","1965","12","8","South America","Brazil",NA,NA,NA,"C0659815F","Pteridophyta","Polypodiales","(Fée) Christ",NA,NA,"-52.8731","-10.8339",NA,NA,"C0659815F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2016-01-26 14:08:45-02","F","FMNH-PTERIDOPHYTES","C0659818F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","J. P. Lanna Sobrinho","1612","1966","2","2","South America","Brazil",NA,NA,NA,"C0659818F","Pteridophyta","Polypodiales","(Fée) Christ",NA,NA,"-52.8731","-10.8339",NA,NA,"C0659818F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2016-01-26 14:09:16-02","F","FMNH-PTERIDOPHYTES","C0659819F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","R. M. Tryon","6910","1965","12","7","South America","Brazil",NA,NA,NA,"C0659819F","Pteridophyta","Polypodiales","(Fée) Christ",NA,NA,"-52.8731","-10.8339",NA,NA,"C0659819F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2016-01-26 14:09:55-02","F","FMNH-PTERIDOPHYTES","C0659821F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","J. Steinbach","9856","1929","6","18","South America","Bolivia",NA,NA,NA,"C0659821F","Pteridophyta","Polypodiales","(Fée) Christ",NA,NA,"-64.435","-16.7261",NA,NA,"C0659821F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-02-07 14:27:36-02","F","FMNH-PTERIDOPHYTES","C0659822F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","P. Dusén","15099","1914","6","6","South America","Brazil",NA,NA,NA,"C0659822F","Pteridophyta","Polypodiales","(Fée) Christ",NA,NA,"-52.8731","-10.8339",NA,NA,"C0659822F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2016-01-26 14:10:44-02","F","FMNH-PTERIDOPHYTES","C0659823F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","R. Reiss","23","1934","5","10","South America","Brazil",NA,NA,NA,"C0659823F","Pteridophyta","Polypodiales","(Fée) Christ",NA,NA,"-52.8731","-10.8339",NA,NA,"C0659823F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-03-18 12:52:30-03","F","FMNH-PTERIDOPHYTES","C0675761F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","O. Buchtien","799","1917","12","15","South America","Bolivia",NA,NA,NA,"C0675761F","Pteridophyta","Polypodiales","(Fée) Christ","La Paz",NA,"-68","-15.5",NA,NA,"C0675761F_01 C0675761F_02",NA,NA,"Pteridopsida","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"799",NA,NA
"247","2019-03-18 12:52:31-03","F","FMNH-PTERIDOPHYTES","C0675762F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","H. van der Werff","14870","1998","3","13","South America","Peru",NA,NA,NA,"C0675762F","Pteridophyta","Polypodiales","(Fée) Christ","Amazonas",NA,"-78","-5",NA,NA,"C0675762F_01 C0675762F_02",NA,NA,"Pteridopsida","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"14870",NA,NA
"248","2019-03-18 12:52:31-03","F","FMNH-PTERIDOPHYTES","C0675763F","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","J. P. Schmalz","71","1901","8","21","South America","Brazil",NA,NA,NA,"C0675763F","Pteridophyta","Polypodiales","(Fée) Christ","Santa Catarina",NA,"-50","-27",NA,NA,"C0675763F_01 C0675763F_02",NA,NA,"Pteridopsida","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"71",NA,NA
"249","2020-09-12 05:00:02-03","US","US","1341786","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","A. Regnell","329",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01497985",NA,"Polypodiales","(Fée) Christ","Minas Gerais","Ad Caldas in Minas G. Brasilia, prov.",NA,NA,NA,NA,"US01497985_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","2256616","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","L. Smith & R. M. Klein","7399","1956","11","8","South America","Brazil",NA,NA,NA,"US01497987",NA,"Polypodiales","(Fée) Christ","Santa Catarina","Mun. Campo Alegre: Alpine campo, Morro Iquererim.",NA,NA,"1300",NA,"US01497987_01","1500",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","1516429","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","O. Buchtien","7038","1922","12","2","South America - Neotropics","Bolivia",NA,NA,NA,"US01497973",NA,"Polypodiales","(Fée) Christ",NA,"Tipuani-Valley: Hacienda Casana. Auf den Grasbargen.",NA,NA,"1500",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","1096510","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","O. Buchtien","799","1917","12",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US01497967",NA,"Polypodiales","(Fée) Christ",NA,"Millugnaya in Nord-Yungas.",NA,NA,"1900",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","2543289","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Reitz & Klein, --","6142","1958","1","10","South America","Brazil",NA,NA,NA,"US01497976",NA,"Polypodiales","(Fée) Christ","Santa Catarina","Brasil. Morro do Iquererim, Campo Alegre.",NA,NA,"1300",NA,"US01497976_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","M. Cárdenas","5698",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Polypodiales","(Fée) Christ",NA,"Between Apolo and Curisa.",NA,NA,"1200",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","2687275","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","G. Eiten & L. T. Eiten","7153","1966","4","22","South America - Neotropics","Brazil",NA,NA,NA,"US01497979",NA,"Polypodiales","(Fée) Christ","Rio de Janeiro","Boundary, betweeen Municipio de Teresopolis and Mun. de Petropolis: Serra dos Orgaos National Park, ca. 7 km SW of city of Teresopolis. Planalto; one quarter way up ''Pedra do Sino'' from its base.","-43.042","-22.458","2100",NA,"US01497979_01","2150",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","1284569","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","L. H. Bailey & E. Z. Bailey","810","1924","2","12","South America - Neotropics","Brazil",NA,NA,NA,"US01497977",NA,"Polypodiales","(Fée) Christ","São Paulo","Southern Brazil. Campos de Jordao. Estado de Sao Paulo.",NA,NA,"1600",NA,"US01497977_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","1284077","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","A. Chase","9369½","1925","4","7","South America - Neotropics","Brazil",NA,NA,NA,"US01497988",NA,"Polypodiales","(Fée) Christ","Minas Gerais","Ouro Preto (Villa Rica), Minas Geraes.",NA,NA,"1200",NA,"US01497988_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","2687825","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","G. Eiten","6971","1965","11","28","South America - Neotropics","Brazil",NA,NA,NA,"US01497974",NA,"Polypodiales","(Fée) Christ","Minas Gerais","State of Minas Gerais. Municipio de Ouro Preto: ca, 3 km west of center of city of Ouro Preto.","-43.55","-20.38","1150",NA,"US01497974_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","2549196","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Bro. A. Sehnem","5447",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US01497981",NA,"Polypodiales","(Fée) Christ","Santa Catarina","Sol do Brasil. Lages. Sta. Catarina.",NA,NA,"950",NA,"US01497981_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","700306","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","R. S. Williams","1176","1902","2","12","South America - Neotropics","Bolivia",NA,NA,NA,"US01497972",NA,"Polypodiales","(Fée) Christ",NA,"Cortey. [interpreted]",NA,NA,"1829",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","1474987","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","P. K. Dusén","15099","1914","6","6","South America","Brazil",NA,NA,NA,"US01497975",NA,"Polypodiales","(Fée) Christ","Paraná","Brasilienses. Jaguariahyva in declivi arano. [interpreted]",NA,NA,"720",NA,"US01497975_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","1191640","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","T. K. J. Herzog","1872","1911","3",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US01497966",NA,"Polypodiales","(Fée) Christ",NA,"An steilen Graslehnen der Berge nordlich vom ,,Meson'' bei Samaipata.",NA,NA,"2000",NA,"US01497966_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","1422699","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","J. W. Harshberger","928","1927","7","23","South America","Brazil",NA,NA,NA,"US01497983",NA,"Polypodiales","(Fée) Christ",NA,"Dry Teeless Campos, Camposdo Jordao. Red Bakedsirl. [interpreted]",NA,NA,"1585",NA,"US01497983_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","2687274","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","G. Eiten & L. T. Eiten","7153","1966","4","22","South America - Neotropics","Brazil",NA,NA,NA,"US01497980",NA,"Polypodiales","(Fée) Christ","Rio de Janeiro","Boundary, betweeen Municipio de Teresopolis and Mun. de Petropolis: Serra dos Orgaos National Park, ca. 7 km SW of city of Teresopolis. Planalto; one quarter way up ''Pedra do Sino'' from its base.","-43.042","-22.458","2100",NA,"US01497980_01","2150",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","200710","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","S. E. Henschen","329*","1868","1","18","South America - Neotropics","Brazil",NA,NA,NA,"US01497984",NA,"Polypodiales","(Fée) Christ","Minas Gerais","Brasilia, prov. Minas Gerais, Caldas. [interpreted]",NA,NA,NA,NA,"US01497984_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","2420970","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","J. E. Leite","3300","1945","3",NA,"South America","Brazil",NA,NA,NA,"US01497982",NA,"Polypodiales","(Fée) Christ",NA,"Campos do Jordas. [interpreted]",NA,NA,NA,NA,"US01497982_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","2416075","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","J. Soukup","4926","1962","8","6","South America - Neotropics","Peru",NA,NA,NA,"US01497969",NA,"Polypodiales","(Fée) Christ",NA,"Chachapoyas, bajada de Boca Negra.",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","2136079","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","H. Stock & O. B. Horton","10127","1938","12","10","South America - Neotropics","Peru",NA,NA,NA,"US01497965",NA,"Polypodiales","(Fée) Christ","Cajamarca","10 km. northwest of Socota, Prov. Cutervo, Dept. Cajamarca.",NA,NA,"3200",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","1859988","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","J. Steinbach","9856","1929","6","18","South America - Neotropics","Bolivia",NA,NA,NA,"US01497970",NA,"Polypodiales","(Fée) Christ","Cochabamba","Bolivianum. Standort Pampa-region, Durazuv Quebrada de Corani. Prov. Chapare Depart. Cochabamba.",NA,NA,"2400",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","2259270","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","H. E. Stork & O. B. Horton","10127","1938","12","10","South America - Neotropics","Peru",NA,NA,NA,"US01497968",NA,"Polypodiales","(Fée) Christ","Cajamarca","Depto. Cajamarca, Prov. Cutervo, 10km northwest of Socota.",NA,NA,"3200",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","2258011","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Reitz & Klein, --","4809","1957","9","5","South America","Brazil",NA,NA,NA,"US01497986",NA,"Polypodiales","(Fée) Christ","Santa Catarina","Brasil. Morro Iquererim, Campo Alegre.",NA,NA,"1000",NA,"US01497986_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","2703316","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Annies","94","1906",NA,NA,"South America","Brazil",NA,NA,NA,"US01497978",NA,"Polypodiales","(Fée) Christ","Paraná","Filices autrobrasilienses. Est. Parana, Villa Mara.",NA,NA,NA,NA,"US01497978_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"273","2020-10-15 09:54:03-03","UFPR","EFC","14644","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Völtz, R.R.; Bizarro, O.M.R.","747","2016","01","09",NA,"Brasil",NA,NA,"Erva 0,4m alt.; soros esverdeados e marrons enegrecidos; fisionomia herbáceo-arbustivo de encosta, Refúgio Vegetacional Altomontano","EFC014644",NA,NA,"(Fée) Yesilyurt","Paraná","Serra do Ibitiraquire, morro Taipabuçu","-48.8269","-25.2328","1700","Campina Grande do Sul",NA,"1700",NA,NA,"Völtz, R.R.",NA,NA,"2016","01","-48.8269","-25.2328",NA,"20",NA,NA,NA
"274","2019-11-13 11:29:36-03","USP","SPF","228984","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Prado, J","2209","2011","10","18",NA,"Brasil",NA,NA,NA,"SPF00228984",NA,NA,"(Fée) Yesilyurt","Santa Catarina",NA,"-49.3","-26.25","902","São Bento do Sul",NA,"902",NA,NA,"Smith-Braga, NS",NA,NA,"2018","03","-49.3","-26.25",NA,NA,NA,NA,NA
"275","2021-03-25 13:53:24-03","UNIVILLE","JOI","8923","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Mancinelli, W.S.","181","2005","03","28",NA,"Brasil",NA,NA,"; HABITAT: terrestre; HABITO: herbácea; TIPO VEGETACIONAL: Campo de Altitude","JOI008923",NA,NA,"(Fée) Christ","Santa Catarina","Serra Quiriri.","-48.8549995422363","-26.0266990661621","1000","Garuva",NA,"1000",NA,NA,"A.L. de Gasper","22441","auto","2010","07",NA,NA,NA,"28",NA,NA,NA
"276","2021-03-25 13:53:24-03","UNIVILLE","JOI","2814","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","J. Ziffer Berger","696","2004","06","05",NA,"Brasil",NA,NA,"; HABITO: rupícola","JOI002814",NA,NA,"(Fée) Christ","Santa Catarina","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,"São Francisco do Sul",NA,NA,NA,NA,"J. Cordeiro","23627","auto","2004","01",NA,NA,NA,"01",NA,NA,NA
"277","2020-07-23 11:56:33-03","CEPLAC","CEPEC","136515","PreservedSpecimen","Plantae","Adiantaceae","Doryopteris","crenulans","Doryopteris crenulans","D. L. Santana","524","1988","11","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Litoral Sul, Ibirapitanga/Camamú/Maraú, Asentamento Oricó de reserva.","-39.349167","-14.133611",NA,"IBIRAPITANGA",NA,NA,NA,NA,"M. L. Guedes",NA,NA,NA,NA,"39W20'57","14S8'1","30/12/2001",NA,NA,NA,NA
"278","2019-11-07 11:19:42-03","UFMG","BHCB-SL","52028","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","5561","2000","05","27","América","Brasil",NA,NA,"Terrestre. Campo de altitude.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Estadual da Serra do Brigadeiro, Área de campo em frente ao laboratório do CECO","-42.809722","-20.721028",NA,"Araponga",NA,NA,NA,NA,"Salino, A",NA,NA,"2000","06","-42.809722","-20.721028",NA,NA,NA,NA,NA
"279","2019-11-07 11:19:42-03","UFMG","BHCB-SL","60212","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","6902","2001","06","01","América","Brasil",NA,NA,"Terrestre, crescendo em barranco na beira de estrada",NA,NA,NA,"(Fée) Christ","Minas Gerais","Mata do Trevo","-46.154694","-22.748111","1180","Camanducaia",NA,"1180",NA,NA,"Salino, A",NA,NA,NA,NA,"-46.154694","-22.748111",NA,NA,NA,NA,NA
"280","2019-11-07 11:19:42-03","UFMG","BHCB-SL","170465","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Dinato, DO; Oliveira, CC; Rissi, MN; Salino, A","62","2012","10","25","América","Brasil",NA,NA,"Erva terrestre. Em barranco de trilha. Prensado em álcool. Amostra em sílica.",NA,NA,NA,"(Fée) Christ","Rio de Janeiro","Parque Nacional da Serra dos Órgãos","-43.018611","-22.277222","2248","Teresópolis",NA,"2248",NA,NA,"Salino, A",NA,NA,"2012","10","-43.018611","-22.277222",NA,NA,NA,NA,NA
"281","2019-11-07 11:19:42-03","UFMG","BHCB-SL","51971","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","5504","2000","05","26","América","Brasil",NA,NA,"Terrestre em campo de altidude.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Estadual da Serra do Brigadeiro, Trilha para o Pico do Boné","-42.745231","-21.146447","1672","Araponga",NA,"1672",NA,NA,"Salino, A",NA,NA,"2000","05","-42.745231","-21.146447",NA,NA,NA,NA,NA
"282","2021-01-12 15:24:46-03","UFMG","BHCB-SL","125176","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Almeida, TE; Kamino, LHY; Giacomin, LL","1663","2008","11","01","América","Brasil",NA,NA,"Terrestre em barranco a beira de estrada, em área aberta",NA,NA,NA,"(Fée) Christ","Minas Gerais","Barreira, Mata em frente a Pousada do Barão. Floresta Ombrófila Mista","-45.297861","-22.594944","1647","Delfim Moreira",NA,"1647",NA,NA,"Almeida, TE",NA,NA,"2008","11","-45.297861","-22.594944",NA,"01",NA,NA,NA
"283","2019-11-07 11:19:42-03","UFMG","BHCB-SL","145371","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Souza, FS; Machado, TM; Gomides, SC","1302","2010","12","15","América","Brasil",NA,NA,"Rupícola na cachoeira.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Nacional do Caparaó, Cachoeira da Farofa","-41.828389","-20.471917","1937","Alto Caparaó",NA,"1937",NA,NA,"Souza, FS",NA,NA,"2011",NA,"-41.828389","-20.471917",NA,NA,NA,NA,NA
"284","2021-01-12 15:24:46-03","UFMG","BHCB-SL","111374","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","12496","2007","07","12","América","Brasil",NA,NA,"Terrestre.; Em barranco de estrada.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Nacional do Itatiaia;, Caminho de Vargem Grande","-44.735167","-22.338028","1850","Itamonte",NA,"2000",NA,NA,"Salino, A",NA,NA,"2007","07","-44.735167","-22.338028",NA,NA,NA,NA,NA
"285","2019-11-07 11:19:42-03","UFMG","BHCB-SL","82084","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","8802","2003","06","17","América","Brasil",NA,NA,"Terrestre em barranco na beira de estrada.",NA,NA,NA,"(Fée) Christ","São Paulo","Estação Ecológica de Bananal, Trilha das Sete quedas do Rio das Cobras","-44.376194","-22.800722",NA,"Bananal",NA,NA,NA,NA,"Salino, A",NA,NA,"2003","06","-44.376194","-22.800722",NA,NA,NA,NA,NA
"286","2019-11-07 11:19:42-03","UFMG","BHCB-SL","109472","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Rolim, LB","274","2006","02","14","América","Brasil",NA,NA,"Terrestre na beira de Estrada.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Estadual do Itacolomi, Torrre","-43.505194","-20.418028","1400","Ouro Preto",NA,"1400",NA,NA,"Salino, A",NA,NA,"2006","02","-43.505194","-20.418028",NA,"21",NA,NA,NA
