"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","01838889","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","A. Krapovickas","32262","1977","05","05","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2044292' target='other'> <mi>dwc_moreinfo</mi></a>","NY01838889","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Santa Cruz","José Miguel de Velasco","San Ignacio","-60.97","-16.37","NY01838889_01","370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00980073","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. M. de Rezende","214","1995","11","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091480' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980073","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","J. M. de Rezende","Distrito Federal","Brasília","Parque Boca da Mata. Samambaia","-48.05","-15.87","NY00980073_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00469749","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","S. A. Mori","14321","1981","06","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=65714' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469749","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Bahia","Lençóis","Vicinity of Lençois, 2-5 Km N of Lençois, on trail to Barro Branco","-41.3897","-12.5633","NY00469749_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00980193","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","14417","1966","04","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091536' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980193","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Goiás","Posse","Serra Geral de Goiás, Rio da Prata, ca. 6 km S. of Posse","-46.37","-14.13","NY00980193_01","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1160830","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. H. Kirkbride Jr.","2983","1977","02","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371461' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160830","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Pará",NA,"Serra do Cachimbo. Along branch road to Cachimbo airstrip, Km 11.",NA,NA,"NY01160830_01","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00980047","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. M. Araújo","FEEP27","1992","04","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091001' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980047","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2769","-18.9186","NY00980047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00980065","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","R. S. Ganem","2","1981","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091411' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980065","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Distrito Federal","Brasília","Grota D'Agua","-47.68","-15.73","NY00980065_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00979971","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","28074","1970","03","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1090926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979971","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Minas Gerais","Diamantina","Serra do Espinhaço, ca. 10 km N. of São João da Chapada, road to Inhaí","-43.7296","-18.0062","NY00979971_01","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1160827","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. L. Zarucchi","2805","1979","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374327' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160827","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Rondônia",NA,"Road Vilhena to Colorado, 20 Km from Vilhena (12 Km from BR-364), edge of savanna.","-60.166667","-12.833333","NY01160827_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00979992","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","22646","1969","01","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1090917' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979992","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Minas Gerais",NA,"Ca. 17km NE of Diamantina. Serra do Espinhaço.","-43.55","-18.15","NY00979992_01","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","469766","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","L. Coradin","5774","1983","06","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=65735' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469766","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Bahia","Formosa do Rio Preto","Estrada barreiras, correntes Km 150","-45.23","-10.98","NY00469766_01","670","670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00980074","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. M. de Rezende","42","1995","08","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091484' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980074","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","J. M. de Rezende","Distrito Federal","Brasília","Samambaia. Parque Boca da Mata; no campo de Murundus, perto da Coca-Cola.","-48.05","-15.87","NY00980074_01","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00980169","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","13394","1966","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091535' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980169","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Goiás","Cristalina","Serra dos Cristais, ca. 3 km S. of Cristalina","-47.6","-16.77711","NY00980169_01","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00980194","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","34370","1972","01","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091554' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980194","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 20 km E. of Pirenópolis","-48.7633333","-15.85","NY00980194_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","469778","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. Mattos","16304","1974","04","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=65730' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469778","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","São Paulo",NA,"Peto de Pinhal",NA,NA,"NY00469778_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00980104","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","A. P. Duarte","6478","1962","03","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091170' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980104","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Minas Gerais",NA,"Lagoa Santa, prox. a Base Aerea",NA,NA,"NY00980104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","469798","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","T. M. Pedersen","12245","1978","02","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=65707' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469798","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Mato Grosso do Sul","Campo Grande","Jaraguarí, BR 60, about 10 Km N of Campo Grande","-54.6464","-20.4431","NY00469798_01 NY00469798_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00469750","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","R. M. Harley","21242","1980","04","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=65715' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469750","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Bahia","Caetité","1.5 km S of Brejinhos das Ametistas","-42.48","-14.15","NY00469750_01","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00980089","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","C. Mello","2","1981","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091395' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980089","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Distrito Federal","Brasília","Grota D'Agua","-47.68","-15.73","NY00980089_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00980302","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","16575","1966","06","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091621' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980302","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Mato Grosso",NA,"Ca. 94 km. N. of Xavantina. Serra do Roncador.","-52.07","-13.87","NY00980302_01","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00980167","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","10474","1965","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091531' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980167","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Goiás","Cabeceiras","Serra do Rio Preto, ca. 5 km E. of Cabeceiras","-46.93663","-15.8","NY00980167_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00469792","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","C. F. Rozindo Cardoso","35","1997","05","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=65728' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469792","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","C. E. B. Proença","Bahia","Baianópolis","Rodovia BA 242 entre Bianópolos e Barreiras. Nordeste","-44.6264","-12.1842","NY00469792_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00980176","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. Vidal","I-576","1945","03",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091157' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980176","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Minas Gerais","São Sebastião do Paraíso","Pontilhão da Mogyana","-46.9914","-20.9169","NY00980176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00979997","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","W. R. Anderson","8612","1973","04","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1090938' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979997","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Minas Gerais",NA,"Serra do Espinhaço, 30 km by road SW of Gouvêia, at km 60 on road to Curvelo","-43.93412","-18.64165","NY00979997_01","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00980199","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","D. Philcox","3979","1968","01","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091572' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980199","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Goiás","Rio Verde","Rio Verde, c. 8 km S.W. of town","-50.9281","-17.7983","NY00980199_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00980230","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","W. A. Teixeira","s.n.","1994","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091677' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980230","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Minas Gerais","Itabirito","Pico do Itabirito","-43.8014","-20.2533","NY00980230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01241111","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","S. C. de Sant'Ana","1275","2006","09","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486065' target='other'> <mi>dwc_moreinfo</mi></a>","NY01241111","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","J. G. Rando","Bahia","Caetité","Coletas a 18 km de Caetité na estrada para Guananbi","-42.6139","-14.1231","NY01241111_01","961","961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00980162","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","D. Philcox","4310","1968","02","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980162","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9294","-15.7797","NY00980162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1160825","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","M. G. da Silva","4159","1979","01","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370602' target='other'> <mi>dwc_moreinfo</mi></a>","NY01160825","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","Rondônia","Vilhena","Vilhena, arredores do aeroporto","-60.099174","-12.694217","NY01160825_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00980126","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. C. de Lima","970","1979","05","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091135' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980126","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Minas Gerais","Grão Mogol","Estrada para Francisco Sá, a 10 km de Grão Mogol, próximo ao Rio Extrema (Serra do Jambreiro)","-42.8894","-16.5594","NY00980126_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00980114","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","O. Pesantes","6","1981","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980114","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Distrito Federal","Brasília","Grota D'Agua- próximo ao Rio São Bartolomeu","-47.68","-15.73","NY00980114_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00980056","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J. N. Nakajima","1126","1995","05","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091195' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980056","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Minas Gerais","São Roque de Minas","Estrada S. Roque-Sacramento, próximo á Guarita de Sacramento.","-46.3656","-20.2456","NY00980056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00980057","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","G. Davidse","10863","1976","02","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091216' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980057","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Minas Gerais","Ibiá","Ca. 8 km E of Araxá junction on Highway 262 to Belo Horizonte","-46.5389","-19.4783","NY00980057_01","890","890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00980191","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","10474","1965","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091533' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980191","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Goiás","Cabeceiras","Serra do Rio Preto, ca. 5 km E. of Cabeceiras","-46.93663","-15.8","NY00980191_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00980190","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","T. Martins","32","1981","06","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091434' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980190","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","R. C. Barneby","Distrito Federal","Brasília","Região de Palma","-48.03","-15.57","NY00980190_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00980082","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","E. Pereira","7270","1963","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091210' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980082","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Minas Gerais","Congonhas","Congonhas","-43.8578","-20.4997","NY00980082_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","469763","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","H. S. Irwin","30760","1971","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=65683' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469763","Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Bahia","Seabra","Ca. 26 km N of Seabra, road to Agua de Rega, near Rio Riachao","-41.7703","-12.4186","NY00469763_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
