"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","01419019","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","G. T. Prance","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324831' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419019","23808","1976","10","15",NA,"Amazonas","Rio Javari; Seven hours above Paumari","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser",NA,"-70.30503","-4.2873106","NY01419019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","542369","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","F. Ayala","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577876' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542369","3004","1980","12","17",NA,"Loreto","Río Ampacayu, comunidad Witotos","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Maynas",NA,NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","542192","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","R. M. Harley","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577915' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542192","18198","1977","01","23",NA,"Bahia","20 km North along road from Una to Ilhéus","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Una","-39.03","-15.18","NY00542192_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01419035","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","G. T. Prance","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686031' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419035","P25785","1977","11","26",NA,"Pará","BR 230; Transamazonica; 10km NE of Itaituba.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser",NA,"-55.9603","-4.3864","NY01419035_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00864120","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. W. Thomas","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954755' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864120","13680","2004","01","30",NA,"Minas Gerais","Fazenda Boi Rajado, 5.9 km E of Macarani-Bandeiras road on farm road ca. 12 km N of Bandeiras (at Fazenda Canada)","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Bandeira","-40.51791667","-15.8064167","NY00864120_01","830","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01419033","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","G. T. Prance","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686026' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419033","P25572","1977","11","19",NA,"Pará","Vicinity of Igarape Kazuo; km 1234, Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser",NA,"-55.7092881","-5.9083261","NY01419033_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01419029","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Collector info in notes","South America","Brazil","sheet",NA,"Coleta feira pelo pessoal do Museu <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685980' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419029","s.n.","1908","11","18",NA,"Pará","Colonia Benjamin Constant.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Bragança","-46.7656","-1.05361","NY01419029_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01419034","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","G. T. Prance","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324980' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419034","2291","1966","09","15",NA,"Amazonas","Boca do Acre. Km. 1-4 road Boca do Acre to Rio Branco. Varzea forest.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser",NA,"-67.389493","-8.756661","NY01419034_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01419045","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A. S. L. da Silva","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326636' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419045","243","1977","11","17",NA,"Pará","Cuiabá-Santarém, km 1191","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser",NA,"-55.6229532","-6.2348451","NY01419045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","542353","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","E. Sanoja","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577865' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542353","3412","1990","02",NA,NA,"Bolívar","Municipio Asc. Farreras. Maripa","Magnoliophyta","Malpighiales","Aubl.","N. Cuello A.",NA,NA,NA,NA,"130","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","542188","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A. M. Amorim","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577919' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542188","1506","1993","11","28",NA,"Sergipe","Cerca de 19,4 km da BR-101 em direçao a Praia do Abais","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Estância","-37.4381","-11.2683","NY00542188_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01419023","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","M. G. da Silva","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685709' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419023","3986","1978","11","27",NA,"Pará","Parque Nacional do Tapajós, km 60 da estrada Itaituba-Jacarecanga; arredores do acampamento.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser",NA,"-55.059354","-3.3969062","NY01419023_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02890531","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. W. Thomas","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952613' target='other'> <mi>dwc_moreinfo</mi></a>","NY02890531","16452","2014","10","30",NA,"Bahia","Fazenda Santo Antônio, of the Serra Bonita Private Reserve (RPPN), 6 km NW of Camacan on road to Jacareci, then on trail into fazenda.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Camacan","-39.5453","-15.4067","NY02890531_01","260","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01419050","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","G. T. Prance","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326652' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419050","10860","1971","03","03",NA,"Roraima","Indian trail from Surucucu to Uaicá. Vicinity of Uaicá airstrip, Rio Uraricoeira","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser",NA,"-63.18","3.55","NY01419050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01419043","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. A. Krukoff","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686532' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419043","8094","1936","09","11",NA,"Amazonas","Basin of Rio Solimoes, near Palmares.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","São Paulo de Olivença","-69.5048332","-4.696879","NY01419043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","95228","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. W. Thomas","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577870' target='other'> <mi>dwc_moreinfo</mi></a>","NY00095228","9414","1992","11","14",NA,"Bahia","Reserva Biológica do Mico-IeÔo (IBAMA), 46 km north on BA-001 between Ilhéus and Una","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Una","-39.08","-15.15","NY00095228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","542197","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","P. H. Davis","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577875' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542197","59772","1976","08","20",NA,"São Paulo","Serra do Mar above Ubatuba","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Ubatuba","-45.0697","-23.4303","NY00542197_01","20","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","416400","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. W. Thomas","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577888' target='other'> <mi>dwc_moreinfo</mi></a>","NY00416400","10647","1994","09","27",NA,"Bahia","Cidade de Ilhéus, 3 km N of Rodoviaria, Mata da Esperança, forest N of dam and reservoir.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Ilhéus","-39.06917","-14.78194","NY00416400_01","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01419022","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","C. Farney","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685529' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419022","1979","1987","11","23",NA,"Pará","Rio Trombetas, mata de terra firme entre a foz do Rio Cachorro e Cach. do Travá","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Oriximiná","-57.0324326","-0.9826274","NY01419022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01419031","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","P. A. C. L. Assunção","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324834' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419031","827","1998","03","24",NA,"Amazonas","Reserva Florestal Adolpho Ducke, Manaus-Itacoatiara, Km 26. Floresta de Baixo.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Manaus","-60.0250015258789","-3.10193991661072","NY01419031_01",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00754677","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","C. A. Cid Ferreira","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=327284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754677","5341","1984","10","18",NA,"Acre","BR 364, 44km E da cidade de Cruziero do Sul. P.A.D. Sta. Luzia. Reserva florestal. Arvores inventario do D.G. Campbell et al.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Cruzeiro do Sul","-72","-7","NY00754677_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","02808760","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","L. Santos","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3102566' target='other'> <mi>dwc_moreinfo</mi></a>","NY02808760","1360","2014","11","28",NA,"Rondônia","Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO - 79, subunidade 3, subparcela 1, árvore nº 3/ F6.","Magnoliophyta","Malpighiales","Aubl.","N. C. Bigio","Machadinho do Oeste","-62.19111111","-9.180277778","NY02808760_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","195426","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. L. Balée","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577901' target='other'> <mi>dwc_moreinfo</mi></a>","NY00195426","82","1985","01","30",NA,"Maranhão","Basin of the Rio Turiaçu; Ka'apor Indian Reserve; 4 km of settlement of Urutawy","Magnoliophyta","Malpighiales","Aubl.","M. J. Huft","Monçao","-45.9635328","-3.1404534","NY00195426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1028333","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. Jangoux","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1180134' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028333","245","1978","12","05",NA,"Maranhão","Rio Alto Turiaçu, Nova Esperança.","Magnoliophyta","Malpighiales","Aubl.","N. T. da Silva","Pinheiro","-45.75","-2.92","NY01028333_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","585879","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. W. Thomas","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577866' target='other'> <mi>dwc_moreinfo</mi></a>","NY00585879","12772","2001","11","04",NA,"Bahia","Fazenda Capitao. 7.9 km W of junction BA 001 on road from Itacaréto Ubaitaba","Magnoliophyta","Malpighiales","Aubl.","W. W. Thomas","Itacaré","-39.0884","-14.344317","NY00585879_01","40","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01419024","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. A. Krukoff","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685746' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419024","6087","1934","09","14",NA,"Amazonas","Basin of Rio Madeira, near Tres Casas.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Humaitá","-62.6839542","-6.9876421","NY01419024_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","542196","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A. M. Amorim","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577874' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542196","813","1992","10","06",NA,"Bahia","Distrito de Serra Grande. 7,3 km na estrada Serra Grande-Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Uruçuca","-39.0617","-14.4231","NY00542196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01419044","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","C. da S. Rosário","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1325863' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419044","104","1980","09","29",NA,"Pará","Margem direita do rio Tocantins, à margem do rio Cagancho.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Tucuruí","-49.6366848","-3.8316804","NY01419044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","542189","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","J. Almeida","South America","Brazil","sheet",NA,"col. madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577910' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542189","178","1968","10","18",NA,"Bahia","Itacaré, ramal da barragem","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Itacaré","-38.9967","-14.2778","NY00542189_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01419051","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","A. Vicentini","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324835' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419051","1231","1997","08","26",NA,"Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Igarapé do Acará, a montante do acampamento","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser",NA,NA,NA,"NY01419051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01419016","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","C. A. Cid Ferreira","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324840' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419016","8217","1986","09","19",NA,"Amazonas","08 Km da Vila Residêncial Atroarí. Canteiro de Obras de Balbina","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Presidente Figueiredo","-59.4767","-1.9192","NY01419016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1028336","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","B. A. Krukoff","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1180155' target='other'> <mi>dwc_moreinfo</mi></a>","NY01028336","1317","1931","11",NA,NA,"Rondônia","Near Tabajara, upper Machado River region.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser",NA,"-62.0581","-8.93419","NY01028336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","542200","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","S. A. Mori","South America","Brazil","sheet",NA,"Voucher for ecological study of forest diversity. Site: R <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577908' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542200","13981","1981","05","13",NA,"Bahia","Maruim, border of the fazendas Maruim and Dois de Julho, 33 km SW of Olivença on the road from Olivença to Buerarema. Point 113-D","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Una","-39.1202492","-15.1148921","NY00542200_01","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00864119","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. W. Thomas","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796797' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864119","13680","2004","01","30",NA,"Minas Gerais","Fazenda Boi Rajado, 5.9 km E of Macarani-Bandeiras road on farm road ca. 12 km N of Bandeiras (at Fazenda Canada)","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Bandeira","-40.51791667","-15.8064167","NY00864119_01","830","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","416421","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. W. Thomas","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=577890' target='other'> <mi>dwc_moreinfo</mi></a>","NY00416421","12164","2000","09","28",NA,"Bahia","Parque Estadual Serra do Condurú, trail to summit of Serra do Condurú.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Uruçuca","-39.1057333","-14.48005","NY00416421_01","210","210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01419017","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","T. D. Pennington","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324833' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419017","P22625","1974","09","10",NA,"Amazonas","Km 134, Manaus-Itacoatiara road","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser",NA,"-59.2911959","-2.942398","NY01419017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","02890620","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","W. W. Thomas","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952612' target='other'> <mi>dwc_moreinfo</mi></a>","NY02890620","16451","2014","10","30",NA,"Bahia","Fazenda Santo Antônio. Fazenda Santo Antônio, of the Serra Bonita Private Reserve (RPPN), 6 km NW of Camacan on road to Jacareci, then on trail into fazenda.","Magnoliophyta","Malpighiales","Aubl.","H.-J. Esser","Camacan","-39.5453","-15.4067","NY02890620_01","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
