"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","infraspecificEpithet","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"48","2021-02-07 08:35:22-03","MN","R","214735","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","724","2008","10",NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"R010018726",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-07 08:35:22-03","MN","R","71605","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Foster, M.B.","2528","1948","11","07","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,"R010018732",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-07 08:35:22-03","MN","R","214644","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","726","2008","10",NA,"Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,"R010018734",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-07 08:35:22-03","MN","R","214637","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","694","2008","10","12","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,"R010018741",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-07 08:35:22-03","MN","R","214643","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","693","2008","10","12","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,"R010018731",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-07 08:35:22-03","MN","R","214638","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Schimitt, J.L.",NA,"2010","03","29","Brasil","Santa Catarina","Benedito Novo",NA,"-49.3643989562988","-26.7828006744385",NA,NA,NA,"R010018739",NA,NA,NA,NA,NA,NA,"20912","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-07 08:35:21-03","MN","R","103145","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Smith, L.B.","6187","1952","03","13","Brasil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,"R010018719",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-07 08:35:22-03","MN","R","214736","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","712","2008","10","19","Brasil","Santa Catarina","Ilhota",NA,"-48.8272018432617","-26.8997001647949",NA,NA,NA,"R010018720",NA,NA,NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-07 08:35:22-03","MN","R","214633","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Cadorin, T.J.",NA,"2010","07","06","Brasil","Santa Catarina","Joinville",NA,"-48.8456001281738","-26.3043994903564",NA,NA,NA,"R010018742",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-07 08:35:22-03","MN","R","214681","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Cadorin, T.J.","1147","2010","02","02","Brasil","Santa Catarina","Joinville",NA,"-48.8456001281738","-26.3043994903564",NA,NA,NA,"R010018721","R010018721 R010018721_1",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-07 08:35:22-03","MN","R","214635","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","696","2008","10","14","Brasil","Santa Catarina","Lauro Muller",NA,"-49.3967018127441","-28.3927993774414",NA,NA,NA,"R010018750",NA,NA,NA,NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-07 08:35:21-03","MN","R","189652","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Smith, L.B.",NA,"1957","02","23","Brasil","Santa Catarina","Mondaí",NA,"-53.4019012451172","-27.1028003692627",NA,NA,NA,"R010018733",NA,NA,NA,NA,NA,NA,"15861","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-07 08:35:22-03","MN","R","214680","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","697","2008","10","17","Brasil","Santa Catarina","Rancho Queimado",NA,"-49.0217018127441","-27.6725006103516",NA,NA,NA,"R010018727",NA,NA,NA,NA,NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-07 08:35:22-03","MN","R","214679","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","722","2008","10","23","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3786010742188","-26.2502994537354",NA,NA,NA,"R010018725",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-07 08:35:22-03","MN","R","214678","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","729","2008","10",NA,"Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3786010742188","-26.2502994537354",NA,NA,NA,"R010018724",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-07 08:35:22-03","MN","R","214677","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","725","2008","10",NA,"Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3786010742188","-26.2502994537354",NA,NA,NA,"R010018723",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-07 08:35:22-03","MN","R","214661","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","723","2008","10","23","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3786010742188","-26.2502994537354",NA,NA,NA,"R010018722",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-07 08:35:22-03","MN","R","214640","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Gomes, S.J.",NA,"2008","02","12","Brasil","Santa Catarina","São Martinho",NA,"-48.9794006347656","-28.1646995544434",NA,NA,NA,"R010018736",NA,NA,NA,NA,NA,NA,"20505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-07 08:35:21-03","MN","R","214632","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Schimitt, J.L.",NA,"2009","11","19","Brasil","Santa Catarina","Siderópolis",NA,"-49.4244003295898","-28.5977993011475",NA,NA,NA,"R010018728",NA,NA,NA,NA,NA,NA,"23427","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-07 08:35:22-03","MN","R","214641","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","727","2008","10",NA,"Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,"R010018737",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-07 08:35:22-03","MN","R","214682","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","529","2008","03","10","Brasil","São Paulo","Apiaí",NA,"-48.8400001525879","-24.5",NA,NA,NA,"R010018747",NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-07 08:35:22-03","MN","R","214684","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","530","2008","03","10","Brasil","São Paulo","Apiaí",NA,"-48.8400001525879","-24.5",NA,NA,NA,"R010018746",NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-07 08:35:22-03","MN","R","214683","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","539","2008","03","10","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"R010018748",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-07 08:35:22-03","MN","R","233026","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Kessous, I.M.","219","2015","05","02","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,"R010045386",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-07 08:35:22-03","MN","R","214685","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Moura, R.","524","2011","03","10","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,"R010018745",NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-07 08:35:22-03","MN","R","234333","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema var. rosea","(Antoine) Mez","Kessous, I.M.","2017","09","12","Kessous, I.M. 306; Melo, C. & Costa, A.F.",NA,"2017","09","12","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,"R010049372,R010049373",NA,NA,NA,NA,NA,NA,"18032","auto","var. rosea",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-07 08:35:22-03","MN","R","239924","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Kessous, I.M.","2017","09","12","Kessous, I.M. 311; Aguiar, C. & Costa, A.F.",NA,"2017","09","12","Brasil","São Paulo","Salesópolis","Estação Biológica da Boracéia, trilha para o poço verde.","-45.8400001525879","-23.5300006866455",NA,NA,NA,"R010049378,R010049379",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-07 08:35:22-03","MN","R","214686","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Martinelli, G.","15786","1999","09","30","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, estrada entre Ibatinga e Sete Barras, SP 139.","-47.9900016784668","-23.8700008392334",NA,NA,NA,"R010018744",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-02-02 14:37:51-02","BGBM","B","B 10 0269910","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema",NA,NA,NA,NA,NA,"Jürgens","476","1932","11",NA,"Brazil",NA,NA,"Santa Cruz.",NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100269910 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100269910","B100269910",NA,NA,NA,NA,NA,NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA
"77","2019-12-19 08:08:01-03","FPS","FPS","344","MachineObservation","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema","Gaudich.","Schwirkowski, P.","2014","11","02","Schwirkowski, P.","569","2014","11","02","Brasil","Santa Catarina","São Bento do Sul","Bairro Rio Vermelho povoado. Em frente à propriedade de Elizabete Aebi Eibs","-49.302643","-26.249609","-49.302643","-26.249609",NA,"FPS00344","FPS00344_v01 FPS00344_v02 FPS00344_v03",NA,NA,NA,NA,NA,NA,NA,"platynema",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-12-19 08:08:01-03","FPS","FPS","3732","MachineObservation","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema platynema","Gaudich.","Schwirkowski, P.","2018","11","15","Schwirkowski, P.","3159","2018","11","15","Brasil","Santa Catarina","São Bento do Sul","Vila Pilz. Estrada Sertãozinho, após a igreja","-49.408783","-26.316592","-49.408783","-26.316592",NA,"FPS03732,FURB63438","FPS03732_v01 FPS03732_v02 FPS03732_v03 FPS03732_v04 FPS03732_v05 FPS03732_v06 FURB63438",NA,NA,NA,NA,NA,NA,NA,"platynema",NA,NA,NA,"FURB 63438","voucher",NA,NA,NA
"79","2019-08-27 13:25:17-03","IAP","PACA-AGP","51","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Emrich-Rambo","1954","05","17","C. Orth SJ",NA,"1931","11","16","Brasil","RS","Esteio","Porto Alegre","-51.17919921875","-29.861400604248",NA,NA,"VULNERÁVEL Habitat: in silva campestri paludosa Fenofase: flor","PACA000051",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"7214","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"80","2019-08-27 13:25:17-03","IAP","PACA-AGP","92419","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Bauer, D.",NA,NA,NA,"Bauer,D.",NA,"2001","04","04","Brasil","RS","Morro Reuter","Faz. Padre Eterno","-51.0807991027832","-29.5380992889404",NA,NA,"VULNERÁVEL&nf;HASU 16155. Habitat: Sobre rochas. Hábito: epífita","PACA092419",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"12924","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"81","2019-08-27 13:25:17-03","IAP","PACA-AGP","92418","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","A. A. Ohlweiler",NA,NA,NA,"Ohlweiler, A. A.",NA,"1999","11","29","Brasil","RS","Santa Maria do Herval","Cascata","-50.9928016662598","-29.4981002807617",NA,NA,"VULNERÁVEL&nf;HASU 7794. Hábito: epífita, esciófila","PACA092418",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"10918","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"82","2019-08-27 13:25:17-03","IAP","PACA-AGP","49435","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Emrich-Rambo","1954","05","17","Rambo, B.",NA,"1950","12","18","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,"VULNERÁVEL Habitat: in araucarieto ad arbores Fenofase: flor","PACA049435",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"76715","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"83","2019-08-27 13:25:17-03","IAP","PACA-AGP","53976","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Emrich-Rambo","1954","05","17","Rambo, B.",NA,"1953","02","20","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,"VULNERÁVEL&nf;SEM MATERIAL Habitat: in araucarieto ad arbores Fenofase: flor","PACA053976",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"76715","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"84","2019-08-27 13:25:17-03","IAP","PACA-AGP","54472","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","B. Rambo SJ","1954","05","17","Rambo, B.",NA,"1953","11","13","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,"VULNERÁVEL&nf;SEM MATERIAL Habitat: in araucarieto epiphytica Fenofase: fruto","PACA054472",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"76715","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"85","2019-08-27 13:25:17-03","IAP","PACA-AGP","7421","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Emrich-Rambo","1954","05","17","F. Theissen","148","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"VULNERÁVEL Habitat: in silva subpaludosa ad arbores Fenofase: flor","PACA007421",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"10287","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"86","2019-08-27 13:25:17-03","IAP","PACA-AGP","34625","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Emrich-Rambo","1954","05","17","Rambo, B.",NA,"1946","12","30","Brasil","RS","Vacaria","Fazenda da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,"VULNERÁVEL Habitat: in silva subpaludosa ad arbores Fenofase: fruto submaturo","PACA034625",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"63451","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"87","2019-08-27 13:25:17-03","IAP","PACA-AGP","65052","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema var. stricta","(Wittm.) Wittm. ex Mez","R. Reitz","1958",NA,NA,"Reitz & Klein","6336","1958","01","29","Brasil","SC","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"VULNERÁVEL&nf;HBR 15427 Habitat: da mata Hábito: epífita","PACA065052",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"21797","auto","var. stricta",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"88","2019-08-27 13:25:17-03","IAP","PACA-AGP","47937","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","B. Rambo SJ",NA,NA,NA,"Sehnem, A.","3629","1948","11","03","Brasil","RS","São Salvador",NA,NA,NA,NA,NA,"VULNERÁVEL Habitat: epiphytum","PACA047937",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"89","2019-08-27 13:25:17-03","IAP","PACA-AGP","86444","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","G. Hatschbach","2002",NA,NA,"E. Barbosa","689","2001","10","20","Brasil","PR",NA,"Serra Capivari Grande",NA,NA,NA,NA,"VULNERÁVEL&nf;flor creme, brácteas avermelhadas Habitat: encosta turfosa e úmida Hábito: terrícola","PACA086444",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"90","2019-08-27 13:25:17-03","IAP","PACA-AGP","95107","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","D. A. Marschner et J. Larocca","2004",NA,NA,"D. A. Marschner",NA,"2004",NA,NA,"Brasil","RS","Gramado","Serra Grande","-50.8739013671875","-29.3785991668701",NA,NA,"HASU S/ N°. Habitat: Mata ciliar","PACA095107",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"13851","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"91","2019-08-27 13:25:17-03","IAP","PACA-AGP","34085","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Emrich-Rambo","1954","05","17","C. Orth SJ",NA,"1907",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"VULNERÁVEL Habitat: in silvula paludosa ad arbores Fenofase: estéril","PACA034085",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"29946","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"92","2019-08-27 13:25:17-03","IAP","PACA-AGP","97432","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","A. C. Araújo",NA,NA,NA,"Ohlweiler, A. A.","476","1999","11","25","Brasil","RS","Santa Maria do Herval",NA,"-50.9928016662598","-29.4981002807617",NA,NA,"Epífita rupícola.&nf;HASU 7639. Hábito: epífita","PACA097432",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"10918","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"93","2019-08-27 13:25:17-03","IAP","PACA-AGP","44836","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Emrich-Rambo","1954","05","17","Rambo, B.",NA,"1949","12","18","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"VULNERÁVEL Habitat: in araucarieto Fenofase: fruto maturo","PACA044836",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"76715","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"94","2019-08-27 13:25:17-03","IAP","PACA-AGP","2155","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Emrich-Rambo","1954","05","17","C. Orth SJ",NA,"1935","11","15","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"VULNERÁVEL Habitat: in silva paludosa ad arbores Fenofase: flor","PACA002155",NA,NA,NA,"Magnoliophyta","Bromeliales",NA,"10287","auto",NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"95","2021-03-01 16:19:09-03","UNICAMP","UEC","134951","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Forster, W","2003",NA,NA,"Aguiar, AC; Souza, VC; Rodrigues, RR; Silva, RR; Pereira, ZV; Cerqueira, RM","125","2003","04","15","Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Estrada do Carmo, trilha auto guiada","-48.406944","-24.2775","-48.406944","-24.2775","Epífita, frutos pretos, brácteas verdes; Vegetação Secundária da Floresta Ombrófila Densa Alto Montana.","UEC043329","UEC043329","810","810","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-08-20 09:59:18-03","UNICAMP","UEC","90120","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Wanderley, MDGL",NA,NA,NA,"Machado, CG","s.n.","1995","12","15","Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales","-48.3600006103516","-24.0900001525879",NA,NA,"flor, Epífita, coletada a 3m em árvore próxima à casa de pesquisa. Folhas verdes, arroxeadas na base. Inflorescência castanho-avermelhada. Antese noturna, flores amarelas com odor adocicado.","UEC043330","UEC043330",NA,NA,"Liliopsida",NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-01-28 13:24:29-03","PUCRS","MPUC","21073","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","C.F. Jurinitz","2016","01","01",NA,NA,"2015","10","24","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata, trilha da serraria","-50.5835990905762","-29.4480991363525",NA,NA,"Espécie epífita",NA,NA,NA,NA,NA,"Poales","1","76715","auto",NA,"South America",NA,"Liliopsida",NA,NA,"327",NA,NA
"98","2020-10-14 10:00:18-03","FURB","FURB","13983","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Bonnet, A","2010","02","02","Verdi, M.; Klemz, G. & Torres, J.F.","2537","2009","08","12","Brasil","Santa Catarina","Grão Pará","Centro.","-49.2138889","-28.1883333","-49.2138889","-28.1883333","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Habito: epífita; flor rosa","FURB20481","FURB20481","111","111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
