"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"262","2019-08-06 13:07:53-03","IAC","IAC","40702","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L. Peixoto","M.H.O. Pinheiro","150","1996","10","07",NA,"Brasil","São Paulo","Bauru","Jardim Botânico Municipal de Bauru","-49.0606","-22.3147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","03","-49.0606","-22.3147","07",NA,NA,NA,NA,NA,NA
"263","2019-01-25 15:42:57-02","IAC","IAC","42070","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","J.E.A. Bertoni & A. Geremias","638","2001","03","13",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L10, P14","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","-47.086761","-22.863721","29",NA,NA,NA,NA,NA,NA
"264","2019-01-25 15:42:57-02","IAC","IAC","44628","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","R.B. Torres et al.","R.B. Torres; M.S. Dechoum; E.L. João; A. Simão & E.G. Lima","1500","2004","09","10",NA,"Brasil","São Paulo","Campinas","Fragmento Jardim do Sol","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","09","-47.0608","-22.9056","10",NA,NA,NA,NA,NA,NA
"265","2019-01-25 15:42:57-02","IAC","IAC","44906","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","J.A.M.A. Gomes & J. Pena Filho","J.A.M.A. Gomes & J. Pena Filho","23","2004","01","23",NA,"Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017",NA,NA,NA,"ind. 411 fitossoc.",NA,NA,NA,NA,NA,"2004","01","-47.042331","-22.801017","23",NA,NA,NA,NA,NA,NA
"266","2019-01-25 15:42:57-02","IAC","IAC","45111","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","L.C. Bernacci et al.","L.C. Bernacci; M.B.R. Caruzo & L.G. Temponi","3839","2004","11","04",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, mata","-47.06861","-22.86361",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","11","-47.06861","-22.86361","04",NA,NA,NA,NA,NA,NA
"267","2019-01-25 15:42:57-02","IAC","IAC","45697","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.S. Espeleta","R.B. Torres; M.S. Dechoum; E.G. Lima; E.L. João & A. Simão","1551","2004","12","10",NA,"Brasil","São Paulo","Campinas","Reserva Municipal da Mata de Santa Genebra","-47.105601","-22.823444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","07","-47.105601","-22.823444","10",NA,NA,NA,NA,NA,NA
"268","2019-01-25 15:42:57-02","IAC","IAC","46362","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","L.C. Bernacci et al.","L.C. Bernacci; A. Simão & E.L. João","4014","2005","09","28",NA,"Brasil","São Paulo","Campinas","Fazenda Argentina II","-47.046511","-22.817903",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","09","-47.046511","-22.817903","28",NA,NA,NA,NA,NA,NA
"269","2019-01-25 15:42:57-02","IAC","IAC","47083","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","L.C. Bernacci et al.","L.C. Bernacci; C.F. Nardin; A.S. Oliveira; J.F. Benedito & M.A. Borin","4268","2006","05","29",NA,"Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área nativa, fragmento à direita da rodovia para Pinhalzinho, próximo ao riacho","-46.676719","-22.701692",NA,NA,NA,"Nome popular: cermelheira. Indivíduo Lp52901",NA,NA,NA,NA,NA,"2006","05","-46.676719","-22.701692","29",NA,NA,NA,NA,NA,NA
"270","2019-01-25 15:42:57-02","IAC","IAC","47819","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques; V.G. Laguna & M. Sandrini","448","2000","12","04",NA,"Brasil","São Paulo","Ribeirão Preto","Fazenda Fortaleza","-47.763167","-21.276351",NA,NA,NA,"UTM W0213265 - S7644727 zona 23",NA,NA,NA,NA,NA,"2000","12","-47.763167","-21.276351","04",NA,NA,NA,NA,NA,NA
"271","2019-06-24 08:13:08-03","IAC","IAC","48609","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","E. Ramos & T.B. Conforti","216","2007","04","21",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,"Anteriormente determinado por Eliana Ramos, em 21/04/2007.",NA,NA,NA,NA,NA,"2016","11","-46.3861","-21.9236","29",NA,NA,NA,NA,NA,NA
"272","2019-01-25 15:42:57-02","IAC","IAC","54355","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","L.C. Bernacci","L.C. Bernacci","4785","2009","10","09",NA,"Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental","-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","10","-46.6808","-22.6819","09",NA,NA,NA,NA,NA,NA
"273","2019-06-24 08:13:08-03","IAC","IAC","55312","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Elton John De Lírio","L.B. Évora; L.C. Bernacci & F.D.M. Carvalho","54","2014","09","24",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L7, P30","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","-47.086761","-22.863721","29",NA,NA,NA,NA,NA,NA
"274","2019-01-25 15:42:57-02","IAC","IAC","55623","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Santos Leonardo Biral","Piso, Marco Aurelio","62","2004","04","21",NA,"Brasil","São Paulo","Itatiba","Sítio Moinho Velho","-46.8389","-23.0058",NA,NA,NA,"Nome do coletor que costa na ficha HRCB é Marco Antônio Pizo",NA,NA,NA,NA,NA,"2012","03","-46.8389","-23.0058","21",NA,NA,NA,NA,NA,NA
"275","2019-01-25 15:42:57-02","IAC","IAC","52073","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","J.A.M.A. Gomes & C. Aquino","J.A.M.A. Gomes & C. Aquino","790","2009","10","31",NA,"Brasil","São Paulo","Espírito Santo do Pinhal","Margem esquerda. FL-B1.","-46.6828","-22.1158",NA,NA,NA,"Coordenada do material: 46W44#?#65 ,22S16#?#60",NA,NA,NA,NA,NA,"2009","10","-46.6828","-22.1158","31",NA,NA,NA,NA,NA,NA
"276","2020-11-19 14:06:24-03","Unimontes","MCMG","2985","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","NUNES,YRF","NUNES,YRF |",NA,NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-02-27 14:02:33-03","UFSJ","HUFSJ","5587","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Sobral, M","Sobral, M; et al.","15540","2013","10","17",NA,"Brasil","Minas Gerais","Prados","Estrada dos Fundadores. Serra de São José.","-44.142","-21.087417","108","108",NA,"Árvore 4 m, em interior de mata; frutos imaturos.","HUFSJ005587",NA,NA,NA,NA,"2013",NA,"-44.142","-21.087417",NA,NA,NA,NA,NA,NA,NA
"278","2019-12-09 10:45:59-03","UFSJ","HUFSJ","2041","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Sobral, M","Sobral, M; Castro, DG; Passos, R; Pinheiro, C","13922","2011","06","08",NA,"Brasil","Minas Gerais","Ritápolis","Floresta Nacional de Ritápolis","-44.277128","-21.550056","92","92",NA,"Arbusto 2-2,5 m, em interior de mata; frutos maduros negros.","HUFSJ002041","HUFSJ002041_v00 HUFSJ002041_v01",NA,NA,NA,"2011",NA,"-44.277128","-21.550056",NA,NA,NA,NA,NA,NA,NA
"279","2019-02-27 14:02:33-03","UFSJ","HUFSJ","5552","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Sobral, M","Sobral, M","15505","2013","04","27",NA,"Brasil","Minas Gerais","São João del-Rei","Estrada que leva às torres de transmissão, na parte sul da serra. Serra do Lenheiro.","-44.303778","-21.151583","109","109",NA,"Árvore 4 m, em interior de mata; frutos imaturos.","HUFSJ005552",NA,NA,NA,NA,"2013",NA,"-44.303778","-21.151583",NA,NA,NA,NA,NA,NA,NA
"280","2020-09-22 13:48:56-03","USP","SPFW","2717","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.D.C.","E.J. Lírio XII.2016","Melo Jr, J.C.F. Andreacci, F.; Weiers, M.; Cardim, R.H.H.; Garcia, R.J.F.","636","2007","03","08",NA,"Brasil","Minas Gerais","Matozinhos","Rio das Vellhas","-43.961111","-19.461944","653","653",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º57'40''W","19º27'43''S",NA,NA,NA,NA,NA,NA,NA
"281","2020-09-22 13:48:56-03","USP","SPFW","2642","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.D.C.","E.J. Lírio XII.2016","Freire, G.Q. Nakamura, C.; Cardim, R.H.H.","198","2007","01","31",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-43.986917","-19.477167","644","644",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º59'12,9''W","19º28'37,8''S",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 16:04:53-03","UNISANTA","HUSC","2770","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, A.L.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","s.n.","1993","10","21",NA,"Brasil","São Paulo","São Carlos","Fazenda Canchim.","-47.840861","-21.9625",NA,NA,NA,"Árvore, 7m alt., interior da mata, dossel, floração, sadia, tronco liso, sem latex, flor creme, fruto ausente; Cerrado.",NA,NA,NA,NA,NA,"1998","01","-47.840861","-21.9625",NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 16:04:53-03","UNISANTA","HUSC","2769","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, A.L.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","s.n.","1993","10","27",NA,"Brasil","São Paulo","Corumbatai","Rodovia Washington Luis.","-47.7125","-22.262417",NA,NA,NA,"Árvore, 6m alt., interior de mata- dossel, floração, sadia, tronco liso, sem latex, flor verde, fruto ausente.; Mata de encosta.",NA,NA,NA,NA,NA,"1998","01","-47.7125","-22.262417",NA,NA,NA,NA,NA,NA,NA
"284","2020-11-04 17:29:53-03","UEM","HUEM","23900","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","M.B.Romagnolo","Pascotto, CR","154","2012","02","25",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da cachoeira","-53.428361","-23.059917","250","250",NA,"Arvoreta, cerca de 6 m; botões de coloração verde-claro; frutos imaturos de coloração verde; frutos maturos de coloração vermelha.; Floresta Estacional Semidecidual.","HUEM000007924","HUEM000007924",NA,NA,NA,NA,NA,"-53.428361","-23.059917",NA,NA,NA,NA,NA,NA,NA
"285","2020-11-04 17:29:53-03","UEM","HUEM","22756","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Romagnolo, MB","Silva, VL","5","2012","01","11",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, várzea próximo ao ribeirão Conceição","-52.891389","-22.585833","250","250",NA,"Arvoreta, cerca de 4 m de altura; frutos de coloração verde.; Floresta Estacional Semidecidual","HUEM000007925","HUEM000007925",NA,NA,NA,"2012","04","-52.891389","-22.585833",NA,NA,NA,NA,NA,NA,NA
"286","2020-11-04 17:29:53-03","UEM","HUEM","30207","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Romagnolo, MB","Oliveira, EF","s.n.","2008","10","15",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Próximo ao Ribeirão Sherer","-52.873889","-22.610556",NA,NA,NA,"Arvoreta, cerca de 3,0 m de altura; levemente escandente; botões e flores de coloração verde; Floresta Estacional Semidecidual","HUEM000007923","HUEM000007923",NA,NA,NA,"2015","05","-52.873889","-22.610556",NA,NA,NA,NA,NA,NA,NA
"287","2019-07-03 20:19:55-03","UEM","HUEM","6684","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, A.L. in dup.ESA","K.D. Barreto; G.D. Fernandes; F.X.Vitti","1485","1993","10","21",NA,"Brasil","São Paulo","São Carlos","Fazenda Canchim, Cerrado","-47.840861","-21.9625",NA,NA,NA,"Árvore 7 m de altura; interior da mata; floração sadia; tronco liso; sem látex; flor creme; fruto ausente","HUEM000007921","HUEM000007921",NA,NA,NA,"2014","11","-47.840861","-21.9625","14",NA,NA,NA,NA,NA,NA
"288","2019-07-03 20:19:55-03","UEM","HUEM","6685","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, A.L. in dup.ESA","K.D. Barreto; G.D. Fernandes; F.X.Vitti","1518","1993","10","27",NA,"Brasil","São Paulo","Corumbatai","Rodovia Washington Luís, Mata de encosta","-47.7125","-22.262417",NA,NA,NA,"Árvore 6 m de altura; interior da mata; dossel; floração sadia; tronco liso; sem látex; flor verde; fruto ausente","HUEM000007922","HUEM000007922",NA,NA,NA,"2014","11","-47.7125","-22.262417","14",NA,NA,NA,NA,NA,NA
"289","2020-11-04 17:29:53-03","UEM","HUEM","25424","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Landgraf, GO","Landgraf, GO","76",NA,NA,NA,NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"HUEM000019424","HUEM000019424",NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-11-04 17:29:53-03","UEM","HUEM","9097","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Rosa, CILF; colaboradores","210","2002","02","23",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha da cachoeira.","-52.8596992492676","-22.656400680542",NA,NA,NA,"Arvoreta, ca. 3,5 m de altura; frutos col. verde.","HUEM000007926","HUEM000007926",NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-12 15:02:17-03","UFSCar","SPSC","5580","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,NA,NA,"1998","01","26",NA,"Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,"Mata mesofila semidecidua.",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"292","2021-02-12 15:02:17-03","UFSCar","SPSC","7621","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"J.J. Soares",NA,"2004","09","17",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-11-12 17:00:48-03","UEL","FUEL","40295","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Kuhlmann, M","398","1943","03","27",NA,"Brasil","São Paulo","Amparo, Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978","08",NA,NA,"17",NA,NA,NA,NA,NA,NA
"294","2020-11-12 17:00:48-03","UEL","FUEL","44061","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Cotarelli, VM","Cotarelli, VM; Francisco, EM","73","2008","04","08",NA,"Brasil","Paraná","Sertanópolis","Fazenda próximo a base do pedágio, Beira da Estrada que corta a entrada da Fazenda.","-51.165833","-23.165","562","562",NA,NA,NA,NA,NA,NA,NA,"2008",NA,"-51.165833","-23.165",NA,NA,NA,NA,NA,NA,NA
"295","2020-11-12 17:00:48-03","UEL","FUEL","45819","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Estevan, DA","Estevan, DA; et al.","1790","2009","06","09",NA,"Brasil","Paraná","Assaí","Café Forte, beira do Tibagi","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,NA,NA,NA,"20909","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-11-12 17:00:48-03","UEL","FUEL","25299","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Vieira, AOS","Tomé, MVF","1054","1996","09","21",NA,"Brasil","Paraná","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,"23842","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-11-12 17:00:48-03","UEL","FUEL","11302","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Leite, MV","Francisco das Chagas e Silva; Soares-Silva, LH","1644","1993","11","12",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"20625","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-11-12 17:00:48-03","UEL","FUEL","38840","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Francisco, EM","s.n.","2006","05","03",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"20625","auto","2010","11",NA,NA,"22",NA,NA,NA,NA,NA,NA
"299","2020-11-12 17:00:48-03","UEL","FUEL","46530","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Estevan, DA","Ferreira, GM; et al.","95","2008","03","03",NA,"Brasil","Paraná","Ibiporã","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"20625","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-11-12 17:00:48-03","UEL","FUEL","20121","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Francisco das Chagas e Silva; Francisco, EM","1931","1996","08","28",NA,"Brasil","Paraná","Jaguapitã","arredores de Jaguapitã","-51.5318984985352","-23.1128005981445",NA,NA,NA,NA,NA,NA,NA,"25330","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-11-12 17:00:48-03","UEL","FUEL","38838","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Francisco, EM","s.n.","2006","04","18",NA,"Brasil","Paraná","Londrina","Pesque e pague BOM PEIXE","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-11-12 17:00:48-03","UEL","FUEL","34049","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Vieira, AOS","Vieira, AOS; et al.","660","2002","03","08",NA,"Brasil","Paraná","Rancho Alegre","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"11419","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-11-12 17:00:48-03","UEL","FUEL","30402","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Pinheiro, MHO; Pinheiro, GHO","413","1997","08","26",NA,"Brasil","São Paulo","Bauru","Jardim Botânico de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,"29186","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-11-12 17:00:48-03","UEL","FUEL","13802","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Bernacci, LC","24493","1989","10","25",NA,"Brasil","São Paulo","Campinas","Fazenda Sao Vicente, mata, mata","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-11-12 17:00:48-03","UEL","FUEL","14907","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Souza, VC; Rodrigues, RR; Capellari Jr, L","Barreto, KD; Fernandes, GD; Vitti, FX","332","1993","04","23",NA,"Brasil","São Paulo","Piracicaba","Mata da Fazenda Pinhal estrada Pir_Li","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,"44778","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-11-12 17:00:48-03","UEL","FUEL","39753","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Franco, GADC","Bertoni, JEA","399","1998","10","01",NA,"Brasil","São Paulo","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,NA,NA,"13859","auto","1999","09",NA,NA,"24",NA,NA,NA,NA,NA,NA
"307","2020-11-12 17:00:48-03","UEL","FUEL","20745","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Bernacci, LC","s.n.","1996","03","01",NA,"Brasil","São Paulo","São Paulo","Fazenda São Vicente","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-11-01 15:04:52-03","UnB","UB","33838","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Fonsêca, SG","319","1967","08",NA,"Southern America","Brasil","Goiás",NA,"Serra dourada, próximo a pedra goiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-01 15:04:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Abreu, ALS","Abreu, ALS","s.n.","2016","08","25","Southern America","Brasil","Minas Gerais","Chácara","Assentamento Dênis Gonçalves","-43.178333","-21.627778","789","789",NA,"Altura de 10 metros, folha simples, de ápice agudo e dentada na parte superior. Ramos pilosos e ferrugíneos. Inflorescencia em cimeira.; Mata Atlântica. Floresta Estacional Semidecidual. Estágio avançado de sucessão natural. Solo: Latossolo Amarelo D",NA,NA,NA,NA,NA,"2016","09","-43.178333","-21.627778",NA,NA,NA,NA,NA,NA,NA
"310","2019-10-03 10:04:05-03","UFSCar","SORO","5900","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,"P.H. Gaem",NA,"47",NA,NA,NA,NA,"Brasil","São Paulo","Sorocaba","UFSCar, fragmento linear.","-47.4500007629395","-23.5",NA,NA,NA,"Árvore de 4,3 m.",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-10-03 10:04:05-03","UFSCar","SORO","5748","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","I. Koch","Ferreira, L.C.; Koch, I.","8","2013","11","03",NA,"Brasil","São Paulo","Sorocaba","Fazenda Jequitibá.","-47.4500007629395","-23.5",NA,NA,NA,"Árvore, ca. 5m de altura, caule liso, flores verdes.",NA,NA,NA,"17154","auto","2013","11","-47.514.488W","-23.571.043S","03",NA,NA,NA,NA,NA,NA
"312","2019-10-03 10:04:05-03","UFSCar","SORO","1332","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-08-04 12:48:38-03","UFU","HUFU","50677","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B. & Democh, P.","160","2007","08","21",NA,"Brasil","Goiás","Catalão","Serra do Facão, Córrego Invernada.","-47.9463996887207","-18.1658000946045",NA,NA,NA,"Arvoreta, ca. 4,0 m. Eixo de inflorescência achatado, carpelos avermelhados.","HUFU00016844",NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
