"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1135","2021-03-04 11:05:59-03","UFRB","HURB","23534","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","14","Braga, N.M.P.; Oliveira, C.R.S.","84","2012","06","13","Brasil","Bahia","Sento Sé","Brejo da Brazida;","-41.766667","-10.341667","41º45'60W","10º20'30S","erva, ca. 1,2m alt., folhas simples, alternas, amarelas. Área prioritária para conservação. CA-462-Remanso-Insuficientemente conhecida.","HURB000023534","HURB000023534","412","412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2021-03-04 11:05:59-03","UFRB","HURB","23535","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","14","Cotarelli, V.M.; Braga, N.M.P. & Cavalcante, R.A.S.","1511","2012","03","15","Brasil","Bahia","Sento Sé","Brejo da Brazida; Antiga fazenda 7 irmãos, atual Fazenda Brejo da Brazida. Principal Nascente do povoado","-41.759028","-10.348222","41º45'32,50W","10º20'53,60S","macrófita aquática anfíbia, ca. 60cm alt., flores pentâmeras amarelas, frutos verdes com cálice persistente. Área prioritária para conservação: CA-462-Remanso-Insuficientemente conhecida.","HURB000023535","HURB000023535","407","407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2021-03-04 11:05:59-03","UFRB","HURB","23537","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","14","Cotarelli, V.M.; Souza, C.O.; Damascena, L.S. & Braga, N.M.P.","986","2011","07","22","Brasil","Bahia","Sento Sé","Parque Nacional Boqueirão da Onça; Brejo da Maritima","-41.293122","-9.881281","41º17'35,24W","09º52'52,61S","macrófita aquática anfíbia com flores amarelas. Área prioritária para conservação: CA: 423-Sento Sé- Alta.","HURB000023537","HURB000023537","472","472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","2021-03-04 11:05:59-03","UFRB","HURB","23545","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","16","Almeida, N.M.","382","2012","12","11","Brasil","Paraíba","Itaporanga","Margem da PB 382;","-38.262111","-7.2675","38º15'43,60W","7º16'03S","subarbusto com ca. 0,8m alt., flores pentâmeras abertas, amarelas, visitadas por abelhas do gênero Trigona. Sementes dispersas por meio de fendas longitudinais ocorrentes nos frutos.","HURB000023545",NA,"590","590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","2021-03-04 11:05:59-03","UFRB","HURB","23549","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","16","Cotarelli, V.M.; Cavalcante, R.A.S.","2073","2012","07","25","Brasil","Pernambuco","Parnamirim","Catinga Grande, Rio Brigida; Passagem molhada","-39.57325","-8.044556","39º34'23,70W","8º2'40,40S","macrófita aquática anfíbia, arbustiva, flores pentameras amarelas.","HURB000023549","HURB000023549","389","389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","2021-03-04 11:05:59-03","UFRB","HURB","23550","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","16","Oliveira, C.R.S.; Fabricante, J.R.; et al.","375","2012","07","04","Brasil","Pernambuco","Buíque","Lagoa Temporária, na margem de estrada sentido ao PARNA Catimbau.;","-37.168556","-8.6295","37º10'6,8W","08º37'46,20S","erva, ca. 1,5m alt., flores tubulosas amarelas.","HURB000023550","HURB000023550","749","749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2021-03-04 11:05:59-03","UFRB","HURB","23552","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2020","02","04","Siqueira-Filho, J.A.; Cotarelli, V.M.; Oliveira, C.R.S. & Souza, D.P.","2677","2011","12","10","Brasil","Piauí","Caracol","Lagoa do Caracol; Lagoa urbana que originou o nome da cidade, antropizada","-43.325417","-9.280639","43º19'31,50W","9º16'50,30S","macrófita aquática anfíbia arbustiva, ca. 80cm alt., flores amarelas.","HURB000023552","HURB000023552","513","513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","2021-03-04 11:05:59-03","UFRB","HURB","23542","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2021","01",NA,"Siqueira-Filho, J.A.; Santo, F.S.E.; Seido, C.L.; Pequeno, I.D. & Fazollo Silva, R.","1804","2006","09","22","Brasil","Bahia","Sento Sé","Fazenda Murin; Coletada as margens do Riacho Murin","-41.331806","-10.504528","41º19'54,5W","10º30'16,3S","erva ereta, ca. 60cm alt., flores amarelas inodoras","HURB000023542","HURB000023542","748","748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2021-03-04 11:05:59-03","UFRB","HURB","23561","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","16","Dias, C.H.A.; Rios, E.K.M; Teixeira, J.M.B. & Oliveira, T.S.","01","2011","05","30","Brasil","Pernambuco","Petrolina","Rio São Francisco; Margem esquerda, saída do Iate Clube","-40.489028","-9.400022","40º29'20,50W","9º24'0,08S","erva, ca. 40cm alt., folhas simples, filotaxia alterna, caule piloso, flor amarela, pentâmera, dialipétala, heteroclamídea.","HURB000023561",NA,"362","362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2021-03-04 11:05:59-03","UFRB","HURB","23564","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","N.X.M.Sousa","2021","01",NA,"Diniz, R.E.M.; Ferraz, N.M.S.; Silva, V.D. & Antunes, J.","31","2008","10","02","Brasil","Pernambuco","Cabrobó","Fazenda Mãe Rosa;","-39.438111","-8.489389","39º26'17,2W","08º29'21,8S","subarbusto, caule herbáceo, piloso, folhas alternas composta s, flores amareladas, presença de botões florais","HURB000023564","HURB000023564","392","392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","2021-03-04 11:05:59-03","UFRB","HURB","23567","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","A.P.Fontana","2009","11","19","Souza, N.O.","10","2008","10","11","Brasil","Pernambuco","Petrolina","Fazenda Experimental - UNIVASF;","-40.551444","-9.318111","40º33'5,20W","09º19'5,20S","erva ocasional, com ca. 1m alt., folhas alternas com estípulas e com ápices avermelhados, flores vistosas e bissexuadas com estames em n duplo, axilares, amarelas, inflorescencia racemosa. Área prioritária para conservação: CA-418-Petr","HURB000023567",NA,"393","393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2021-03-04 11:05:59-03","UFRB","HURB","23590","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","J.A.Siqueira-Filho","2011","06","13","Ferreira, J.V.A.; Silva, F.M.; Souza, K. & Bentinho, A.L.","52","2011","05","30","Brasil","Pernambuco","Petrolina","Rio São francisco; Margem esquerda, saída do Iate Clube","-40.489028","-9.406056","40º29'20,5W","9º24'21,8S","arbusto, ca. 1,5m alt., caule tricomado, folhas alternas, compostas, flores diclamídeas amarelas.","HURB000023590","HURB000023590","362","362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2021-03-04 11:05:59-03","UFRB","HURB","23617","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","16","Barroso, K.A.; Almeida, I.A.","15","2011","12","06","Brasil","Pernambuco","Petrolina","Orla de Petrolina; Em frente ao Portal do Rio","-40.497853","-9.404386","40º29'52,27W","9º24'15,79S","erva, ca. 40cm alt, caule piloso, folhas alternas, flores amarelas, pentâmeras","HURB000023617",NA,"357","357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2021-03-04 11:05:59-03","UFRB","HURB","23619","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","16","Cotarelli, V.M.; Ferreira, E.V.R.; Fabricante, J.R.; Basso, F.A. 7 Almeida, N.M.","1064","2011","09","01","Brasil","Ceará","Jati","Lote 5; Açude Atalhos, área proxima ao ponto de monitoramento PNM11","-38.976222","-7.676806","38º58'34,40W","7º40'36,5S","erva anfíbia, flores amarelas.","HURB000023619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2021-03-04 11:05:59-03","UFRB","HURB","23623","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2019","10","16","Cotarelli, V.M.; Araujo, E.S.; Lima, I.F. & Barboza, E.S.","998","2011","07","29","Brasil","Pernambuco","Cabrobó","Lote 01, riacho do Estreito, localizado antes do reservatório Terra Nova, na margem do canal; Área prioritária para conservação: CA-459-Vale do Sertão Central - Insuficientementye conhecida","-39.356917","-8.202361","39º21'24,9W","8º12'8,50S","macrófita aquática, flores amarelas.","HURB000023623",NA,"349","349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","2021-03-04 11:05:59-03","UFRB","HURB","25579","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Sousa, J.C.","740","2019","11","12","Brasil","Bahia","Itambem","Nas margens do Rio Prado; Ao lado da Rua Manoel da Paixão","-40.627944","-15.25","40º37'40,6W","15º15'0S","subarbusto, ca. 1,80m, fruto verde","HURB000025579","HURB000025579","316","316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","2021-03-04 11:05:59-03","UFRB","HURB","2577","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","03","18","Aona, L.Y.S.; Duarte, E.F.","1424","2011","02","13","Brasil","Bahia","Conceição do Almeida","estrada vicinal a partir da BR 101; entre o trevo de C.Almeida e Dom Macedo Costa","-39.202278","-12.79125","39°12'8,2 W","12°47'28,5 S",NA,"HURB000002577","HURB000002577_v01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2021-03-04 11:04:11-03","UFRB","HURB","25894","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","A.P.Fontana","2009","11","19","Souza, N.O.","10","2008","10","11","Brasil","Pernambuco","Petrolina","Fazenda Experimental UNIVASF; Área prioritária para conservação: CA-418-Petrolina-2. Muito alta.","-40.551444","-9.318111","40º33'5,20W","09º19'5,20S","erva ocasional com ca. 1m de alt., folhas alternas com estípulas e com ápices avermelhados, flores vistosas e bissexuadas com estames em n duplo, axilares, amarelas. Inflorescência racemosa.","HURB000025894",NA,"393","393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2021-03-04 11:05:59-03","UFRB","HURB","9048","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.",NA,NA,NA,"Sousa, N.X.M; Costa, G.","111","2015","01","29","Brasil","Bahia","Santo Antônio de Jesus","Córrego em uma estrada vicinal, BR 101; lado esquerdo, sentido Teolândia","-39.265556","-13.000556","39º15'56W","13º00'02S",NA,"HURB000009048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","2021-03-04 11:05:59-03","UFRB","HURB","9395","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.",NA,NA,NA,"Aona, L.Y.S.; Costa, G.; Aguiar, N.R.","4067","2015","06","03","Brasil","Bahia","Nazaré das Farinhas",NA,NA,NA,NA,NA,NA,"HURB000009395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","2021-03-04 11:05:59-03","UFRB","HURB","9500","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2015","06",NA,"Carneiro-Torres, D.S.; Silva Castro, M.M.; Moreira, G.C.& Castro, I.F.","258","2003","10","04","Brasil","Bahia","Andaraí","Marimbus;","-41.301667","-12.753056","41°18'100''W","12°45'11''S",NA,"HURB000009500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","2021-03-04 11:05:59-03","UFRB","HURB","9651","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Souza","2015","06","11","Fonseca, W.O.","125","2015","05","05","Brasil","Bahia","Muniz Ferreira","Fazenda Sete Brejos; Córrego sob a ponte","-39.126444","-13.020667","39º07'35,2W","13º01'14,4S",NA,"HURB000009651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","2021-03-04 11:05:59-03","UFRB","HURB","25593","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Sousa, J.C.","754","2019","11","15","Brasil","Bahia","Aurelino Leal","Nas margens ao lado da Ponte do Rio de Contas; Cidade","-39.3272018432617","-14.3166999816895",NA,NA,"erva, ca. 80cm, flor amarela, fruto verde","HURB000025593","HURB000025593",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38772","auto",NA,NA,NA,NA,NA
"1158","2021-03-04 11:05:59-03","UFRB","HURB","7222","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.",NA,NA,NA,"Sousa, N.X.M.","13","2014","04","25","Brasil","Bahia","Boninal","margens do Rio Cochó; próximo a ponte da estrada Bobibal/povoado Caititu","-41.8274993896484","-12.7017002105713",NA,NA,NA,"HURB000007222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38064","auto",NA,NA,NA,NA,NA
"1159","2021-03-04 11:05:59-03","UFRB","HURB","11753","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.","171","2016","08","16","Brasil","Bahia","Boninal","Nova Colina, Distrito; Estrada velha, ás margens do Rio Palmares","-41.8274993896484","-12.7017002105713",NA,NA,NA,"HURB000011753","HURB000011753_v HURB000011753_v01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38064","auto",NA,NA,NA,NA,NA
"1160","2021-03-04 11:05:59-03","UFRB","HURB","9016","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.",NA,NA,NA,"Sousa, N.X.M","79","2014","12","28","Brasil","Bahia","Boninal","Povoado Capão do Jacu; às margens do brejo","-41.8274993896484","-12.7017002105713",NA,NA,NA,"HURB000009016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38064","auto",NA,NA,NA,NA,NA
"1161","2021-03-04 11:05:59-03","UFRB","HURB","3466","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","09","11","Costa, G.; Conceição, S.F.; Fonseca, W.O. & Alcântara, J.A.C.","647","2012","02","15","Brasil","Bahia","Conceição do Almeida",NA,"-39.1699981689453","-12.7793998718262",NA,NA,NA,"HURB000003466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26063","auto",NA,NA,NA,NA,NA
"1162","2021-03-04 11:05:59-03","UFRB","HURB","7217","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.",NA,NA,NA,"Sousa, N.X.M.","8","2014","01","30","Brasil","Bahia","Cruz das Almas","Bairro Areal;","-39.1018981933594","-12.6700000762939",NA,NA,NA,"HURB000007217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1163","2021-03-04 11:05:59-03","UFRB","HURB","2906","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","03","18","Aona, L.Y.S.; Sousa, M.P.; Guimarães, V.F.; Menezes, M.C.","1136","2008","04","25","Brasil","Bahia","Cruz das Almas","área da UFRB, Bica do Tororó (Jorrinho); Sapucaia","-39.1018981933594","-12.6700000762939",NA,NA,NA,"HURB000002906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1164","2021-03-04 11:05:59-03","UFRB","HURB","2907","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","03","18","Aona, L.Y.S.; Andrade, J.P.; Costa, S.N.;Santos,J.C.; Haroldo,L.","1022","2008","01","19","Brasil","Bahia","Cruz das Almas","Fazenda Campo Limpo, Córrego do Machado; divisa com a área da UFRB","-39.1018981933594","-12.6700000762939",NA,NA,NA,"HURB000002907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1165","2021-03-04 11:05:59-03","UFRB","HURB","2951","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","03","18","Aona, L.Y.S.; Pereira, M.; Andrade, J.P.; Oliveira, R.S.","1103","2008","04","11","Brasil","Bahia","Cruz das Almas","Fonte das Nações, área alagada;","-39.1018981933594","-12.6700000762939",NA,NA,NA,"HURB000002951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1166","2021-03-04 11:05:59-03","UFRB","HURB","2952","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","10",NA,"Aona, L.Y.S.; Guimarães,V.F.;Menezes,M.C.;Sousa, M.P.;Haroldo, L","1075","2008","04","08","Brasil","Bahia","Cruz das Almas","Fonte do Doutor, sentido baixo da linha; área da UFRB, área alagada","-39.1018981933594","-12.6700000762939",NA,NA,NA,"HURB000002952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1167","2021-03-04 11:05:59-03","UFRB","HURB","2746","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","03","18","Aona, L.Y.S.; Guimarães, V.F.","1485","2011","04","28","Brasil","Bahia","Cruz das Almas","lagoa atrás do Teatro Laranjeiras;","-39.1018981933594","-12.6700000762939",NA,NA,NA,"HURB000002746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1168","2021-03-04 11:06:43-03","UFRB","HURB","429","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","03","18","Aona, L.Y.S.; Sousa, M.P.; Menezes, M.C.","1180","2008","06","20","Brasil","Bahia","Cruz das Almas","lago à direita da estrada; depois do campo de futebol da UFRB","-39.1018981933594","-12.6700000762939",NA,NA,"1180A.","HURB000000429",NA,NA,NA,NA,NA,NA,"Anthophyta",NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1169","2021-03-04 11:05:59-03","UFRB","HURB","7219","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.",NA,NA,NA,"Sousa, N.X.M.","10","2014","03","02","Brasil","Bahia","Cruz das Almas","Rio Capivan; ao lado da estrada de ferro, Bairro Tabela","-39.1018981933594","-12.6700000762939",NA,NA,NA,"HURB000007219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1170","2021-03-04 11:06:43-03","UFRB","HURB","921","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","10","31","Aona, L.Y.S.","1201","2008","10","28","Brasil","Bahia","Cruz das Almas","Sapucaia, Bica do Tororó (Jorrinho);","-39.1018981933594","-12.6700000762939",NA,NA,"1201A.","HURB000000921",NA,NA,NA,NA,NA,NA,"Anthophyta",NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1171","2021-03-04 11:05:59-03","UFRB","HURB","6651","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.","2014","03","18","Aona, L.Y.S.; Lopes, E.R.N.; Andrade, M.A.S.; Carmo, R.S.;","1206h","2009","05","07","Brasil","Bahia","Cruz das Almas","Universidade Federal do Recôncavo da Bahia; área alagada chamada de Bica do Tororó","-39.1018981933594","-12.6700000762939",NA,NA,NA,"HURB000006651","HURB000006651_v01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1172","2021-03-04 11:05:59-03","UFRB","HURB","10642","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa",NA,NA,NA,"Costa, G.; Aguiar, N.S.; Fonseca, W.O.","1233","2015","02","10","Brasil","Bahia","Dom Macedo Costa","Primeira entrada a esquerda antes da cidade;","-39.1925010681152","-12.9049997329712",NA,NA,NA,"HURB000010642","HURB000010642_v01 HURB000010642_v02 HURB000010642_v03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9803","auto",NA,NA,NA,NA,NA
"1173","2021-03-04 11:05:59-03","UFRB","HURB","10616","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa",NA,NA,NA,"Costa, G.; Aguiar, N.S.; Fonseca, W.O.","1207","2015","02","10","Brasil","Bahia","Dom Macedo Costa","Primeira entrada a esquerda antes da cidade;","-39.1925010681152","-12.9049997329712",NA,NA,NA,"HURB000010616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9803","auto",NA,NA,NA,NA,NA
"1174","2021-03-04 11:05:59-03","UFRB","HURB","18974","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Sousa, J.C. de","577","2019","02","24","Brasil","Bahia","Esplanada","Sentido Entre Rios; Lago ao lado da BR 101","-37.9449996948242","-11.7960996627808",NA,NA,NA,"HURB000018974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51913","auto",NA,NA,NA,NA,NA
"1175","2021-03-04 11:05:59-03","UFRB","HURB","25600","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Sousa, N.X.M.; Sousa, J.C.","761","2019","11","15","Brasil","Bahia","Ibirapitanga","Nas margens ao lado da ponte do Rio Oricó;","-39.3736000061035","-14.1641998291016",NA,NA,"erva, ca. 10cm, flor amarela, fruto verde","HURB000025600","HURB000025600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA
"1176","2021-03-04 11:05:59-03","UFRB","HURB","12940","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N.X.M.Sousa","2016","05","03","Chaves, M.M.M; et al.","66","2008","05","02","Brasil","Bahia","Ibotirama","Estrada para o Boqueirão;","-43.2206001281738","-12.1852998733521",NA,NA,"BRBA188.","HURB000012940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71086","auto",NA,NA,NA,NA,NA
"1177","2021-03-04 11:05:59-03","UFRB","HURB","24739","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","4969","2019","04","28","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"PM75","HURB000024739","HURB000024739",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"1178","2021-03-04 11:05:59-03","UFRB","HURB","7982","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Sousa, N.X.M.",NA,NA,NA,"Sousa,N.X.M.; W.O.Fonseca","40","2014","09","27","Brasil","Bahia","Jaguaripe","Depois da área da Petrobrás; área alagada","-38.8955993652344","-13.1133003234863",NA,NA,NA,"HURB000007982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41836","auto",NA,NA,NA,NA,NA
