"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","stateProvince","imagecode","decimalLongitude","decimalLatitude","locality","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"819","2021-03-01 16:39:20-03","UNICAMP","UEC","23524","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Paula, JE; Esteves, GL; Mariz, G; Mendes, MJB","1154","1979","02","21",NA,"Brazil",NA,NA,"Arbusto pequeno; flor azul; folha membranácea.","UEC020463","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Alagoas","UEC020463","-35.7352981567383","-9.6658296585083","Tabuleiro dos Martins",NA,"Maceió",NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2021-03-01 16:39:20-03","UNICAMP","UEC","23529","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Heringer, EP; Filgueiras, TS; Medonça, RC; Pereira, BAS; Heringer-Salles, AE; Chagas","3589","1980","02","29",NA,"Brazil",NA,NA,"Subarbusto lenhoso com mais ou menos 60 cm de altura; flores alvas, folhas curtamente pilosas; beira de mata ciliar.; Campo sobre morro cascalhento","UEC020312","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","UEC020312","-47.9296989440918","-15.7797002792358","Área de Inundação da Barragem do Rio São Bartolomeu",NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2021-03-01 16:39:20-03","UNICAMP","UEC","23516","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Heringer, EP; Filgueiras, TS; Medonça, RC; Pereira, BAS; Heringer-Salles, AE; Chagas","2909","1979","12","11",NA,"Brazil",NA,NA,"Erva com mais ou menos 40cm de altura; folhas com pequenos pelos; botões florais e flores alvos.; Cerrado sobre morro cascalhento","UEC020472","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","UEC020472","-47.9296989440918","-15.7797002792358","Bacia do Rio São Bartolomeu",NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2021-03-01 16:39:20-03","UNICAMP","UEC","38994","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Pereira, BAS","1217","1984","06","19",NA,"Brazil",NA,NA,"subarbusto esgalhado com até 80 cm, flores brancas; mata, latossolo vermelho","UEC112154","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","UEC112154","-47.9296989440918","-15.7797002792358","escola fazendária","Oliveira, JA","Brasília",NA,NA,"70570","auto",NA,NA,"2017","06",NA,NA,NA,NA,NA,NA
"823","2021-03-01 16:39:20-03","UNICAMP","UEC","189511","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Souza, VC; Flores, TB; Colletta, GD; Coelho, RLG; Souza, MASSC","ESA137789","2015","12","16",NA,"Brazil",NA,NA,"Aurbusto, ca. 50 m alt.; corola alva.; Cerrado.","UEC126599","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","UEC126599","-47.9296989440918","-15.7797002792358","Reserva ecológica do IBGE. Estrada diagonal do canto nordeste da reserva.","Souza, VC","Brasília",NA,NA,"70570","auto",NA,NA,"2016","01","18",NA,NA,NA,NA,NA
"824","2021-03-01 16:39:19-03","UNICAMP","UEC","13690","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Ratter, JA; Fonseca, SG; Fonsêca Filho, J; Ribeiro, JF; Silva, JCS","3974","1976","11","26",NA,"Brazil",NA,NA,"Perennial 'woody herb' forming a big low clump. Shorts to 70 cm tall&nf;Corollas dirty white.; Campo sujo (grassland with saltered trees shrubs)","UEC020464","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","UEC020464","-47.9296989440918","-15.7797002792358","Vargem Bonita, Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower.",NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2021-03-01 16:39:20-03","UNICAMP","UEC","195956","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Rizzo, JA","5784","1970","11","28",NA,"Brazil",NA,NA,"Subarbusto 60cm. Corola branca. Moita.; Cerrado e campo rupestre","UEC139117","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","UEC139117","-48.625","-17.74169921875","Alto da Serra de Caldas Novas.","Delprete, PG","Caldas Novas",NA,NA,"36612","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"826","2021-03-01 16:39:20-03","UNICAMP","UEC","195835","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Elias, S","4",NA,NA,NA,NA,"Brazil",NA,NA,"Subarbusto de 80cm. Corola branca.","UEC139095","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","UEC139095","-49.2538986206055","-16.6786003112793","Coletado a margem da estrada de chão para Nova Veneza 9km de Goiânia.",NA,"Goiânia",NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2021-03-01 16:39:20-03","UNICAMP","UEC","195827","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Ferreira, HD","4337","2004","05","21",NA,"Brazil",NA,NA,"Subarbusto ca. 60cm altura, corola branca, antera lilás, fruto lilás-claro-drupa.; Cerrado","UEC139100","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","UEC139100","-49.2538986206055","-16.6786003112793","Próximo ao Clube Di Roma.","Delprete, PG","Goiânia",NA,NA,"25250","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"828","2021-03-01 16:39:20-03","UNICAMP","UEC","195949","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Rizzo, JA; et al.","11154","1994","03","18",NA,"Brazil",NA,NA,"70 cm, corola lilás. Formação rupestre.","UEC139087","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","UEC139087","-50.2150001525879","-16.1266994476318","Serra Dourada, na cabeceira do rio Índio Grande, 1º transecto.","Delprete, PG","Mossâmedes",NA,NA,"30139","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"829","2021-03-01 16:39:20-03","UNICAMP","UEC","195947","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Rizzo, JA","12133","1994","12","13",NA,"Brazil",NA,NA,"60 cm, corola lilás. Formação rupestre.","UEC139125","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","UEC139125","-50.2150001525879","-16.1266994476318","Serra Dourada, na cabeceira do Rio Índio Grande. 1º transecto.","Delprete, PG","Mossâmedes",NA,NA,"30139","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"830","2021-03-01 16:39:20-03","UNICAMP","UEC","195950","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Rizzo, JA","10482","1985","03","30",NA,"Brazil",NA,NA,"Subarbusto 60cm. Corola branca.","UEC139127","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","UEC139127","-48.4597015380859","-14.4738998413086","Serra perto ao lugarejo.",NA,"Niquelândia",NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2021-03-01 16:39:20-03","UNICAMP","UEC","38836","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Klein, VLG; et al.","2968","1995","12","07",NA,"Brazil",NA,NA,"Herbácea de ca. 0,50m. Flores com cálice verde e corola azulada.; Campo úmido","UEC139094","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","UEC139094","-48.9592018127441","-15.852499961853","Alto da Serra dos Pirineus.","Delprete, PG","Pirenopólis",NA,NA,"40887","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"832","2021-03-01 16:39:19-03","UNICAMP","UEC","13715","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Ribeiro, JF","9839","1977","05",NA,NA,"Brazil",NA,NA,"cerrado","UEC020228","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","UEC020228","-47.614200592041","-15.4527997970581","em cerrado do CPAC - EMBRAPA","Machado, FdeA","Planaltina",NA,NA,"61159","auto",NA,NA,"1979","12","07",NA,NA,NA,NA,NA
"833","2021-03-01 16:39:20-03","UNICAMP","UEC","195831","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Ferreira, HD; et al.","2828","1995","05","24",NA,"Brazil",NA,NA,"Subarbusto 60cm, ramos verdes com estrias roxas, folha com face superior verde escura, inferior verde clara, frutos variando de roxo a creme.","UEC139097","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","UEC139097","-48.6081008911133","-16.658899307251","EFLEX","Delprete, PG","Silvânia",NA,NA,"46044","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"834","2021-03-01 16:39:19-03","UNICAMP","UEC","13713","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Prance, GT; Berg, CC; et al.","s.n.","1977","11","09",NA,"Brazil",NA,NA,"shrub 70 cm. corolla white","UEC011710","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Mato Grosso","UEC011710","-56.0966987609863","-15.5960998535156","br163, km 807,5","Machado, FA","Cuiabá","520","520","74875","auto",NA,NA,"1979","12","07",NA,NA,NA,NA,NA
"835","2021-03-01 16:39:19-03","UNICAMP","UEC","13685","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Heringer, EP; Paula, JE; Mendonça, RC; Salles, AJEH","293","1979","01","28",NA,"Brazil",NA,NA,"Arbusto de flor alva, com 1,5m de altura.; cerrado","UEC020468","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Mato Grosso do Sul","UEC020468","-51.6782989501953","-20.7511005401611","Estrada de Três-Lagoas",NA,"Três Lagoas",NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2021-03-01 16:39:20-03","UNICAMP","UEC","153815","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Bernardes, PHN; Nakajima, JN; Melo, KBS; Castro, WS; Oliveira, ALF","180","2007","05","22",NA,"Brazil",NA,NA,"Subarbusto, ca. 0,3m. Cálice verde, corola lilás.; Campo rupestre","UEC011746","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC011746","-46.0499992370605","-20.6152992248535","Estrada para pedreira, próximo a cachoeira da rodovia, Região de Furnas",NA,"Capitólio",NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2021-03-01 16:39:20-03","UNICAMP","UEC","34395","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Leitão Filho, HF; et al.","15413","1983","12","09",NA,"Brazil",NA,NA,"subarbusto 70 cm, flores roxo-claro, em local úmido","UEC112148","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC112148","-44.6425018310547","-21.4874992370605","cachoeira da fumaça e serra de carrancas","Oliveira, JA","Carrancas",NA,NA,"21143","auto",NA,NA,"2017","06",NA,NA,NA,NA,NA,NA
"838","2021-03-01 16:39:19-03","UNICAMP","UEC","101786","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Kinoshita, LS; Santos, SL; Pansarin, ER","614","1998","10","07",NA,"Brazil",NA,NA,"subarbusto flores azuladas","UEC112151","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC112151","-44.6425018310547","-21.4874992370605","vargem grande","Oliveira, JA","Carrancas",NA,NA,"21143","auto",NA,NA,"2017","06",NA,NA,NA,NA,NA,NA
"839","2021-03-01 16:39:20-03","UNICAMP","UEC","183474","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Souza, VC; Souza, JP; Scalon, VR; Campos, FJ","9934","1996","01","09",NA,"Brazil",NA,NA,"Subarbusto até 30 cm alt. Flores alvas.; Campo rupestre.","UEC108235","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC108235","-46.8539009094238","-20.343900680542","Serra da Gurita, próximo à estrada Delfinópolis - Sacramento","Assis, MC","Delfinópolis","900","900","41380","auto",NA,NA,"1997","07","22",NA,NA,NA,NA,NA
"840","2021-03-01 16:39:20-03","UNICAMP","UEC","51255","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Leitão Filho, HF; Vieira, MF; Gomes, MJIR; Carvalho-Okano, RM; Santin, DA; Nakajima, JN","21809","1989","07","03",NA,"Brazil",NA,NA,"Subarbusto ca. 0,7m alt., flores azuis.; Mata ciliar, campo rupestre.","UEC011704","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC011704","-43.6002998352051","-18.2493991851807","a 16km da emtrada da rodovia para Conselheiro Mota.","Calió, MFA","Diamantina",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2021-03-01 16:39:20-03","UNICAMP","UEC","159225","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Savassi-Coutinho, AP; Souza, VC; Rando, JG","ESA95021","2006","01","12",NA,"Brazil",NA,NA,"Subarbusto; corola vinácea.; Campo rupestre.","UEC032737","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC032737","-43.6002998352051","-18.2493991851807","Ca. 11 km de Diamantina em direção a Gouveia.","Oliveira, JA","Diamantina","1340","1340","101169","auto",NA,NA,"2017","06",NA,NA,NA,NA,NA,NA
"842","2021-03-01 16:39:20-03","UNICAMP","UEC","64940","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Leitão Filho, HF; et al.","27830","1992","12","10",NA,"Brazil",NA,NA,"herbácea 30 cm, flores brancas; cerrado","UEC110185","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC110185","-43.6002998352051","-18.2493991851807","Mendanha, estrada diamantina","Oliveira, JA","Diamantina",NA,NA,"101169","auto",NA,NA,"2017","06",NA,NA,NA,NA,NA,NA
"843","2021-03-01 16:39:20-03","UNICAMP","UEC","206664","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Oliveira, CS; Gonçalves, RNL; Calió, MFA","40","2017","04","30",NA,"Brazil",NA,NA,"Arbusto, 40 cm alt. Folhas com nervuras na face abaxual arroxeadas nas porções mais jovens dos ramos. Flores roxas escuras.; Crescendo sobre solo pedregoso, exposta ao sol.","UEC163280","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC163280","-43.7449989318848","-19.513599395752","Afloramento rochoso em campo rupestre, do lado oposto à estátua do Juquinha.",NA,"Jaboticatubas",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2021-03-01 16:39:19-03","UNICAMP","UEC","13711","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Joly, AB; et al.","1809","1972","04","16",NA,"Brazil",NA,NA,"subarbusto 30 cm, flor roxa","UEC110095","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC110095","-43.7449989318848","-19.513599395752","ao longo da rodovia lagoa santa-conceição do mato dentro (Diamantina)",NA,"Jaboticatubas","1140","1140","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2021-03-01 16:39:20-03","UNICAMP","UEC","13725","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Semir, J; Sazima, M","498","1971","12","13",NA,"Brazil",NA,NA,"flores roxas, até 40 cm","UEC110094","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC110094","-43.7449989318848","-19.513599395752","ao longo da rodovia lagoa santa-conceição do mato dentro (Diamantina)","Machado, FA","Jaboticatubas",NA,NA,"31264","auto",NA,NA,"1979","12","07",NA,NA,NA,NA,NA
"846","2021-03-01 16:39:19-03","UNICAMP","UEC","114450","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","San Martin-Gajardo, I; et al.","4","1998","02","03",NA,"Brazil",NA,NA,"flores brancas; cerrado","UEC110093","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC110093","-43.7449989318848","-19.513599395752","Chapéu de Sol, serra do cipó",NA,"Jaboticatubas",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2021-03-01 16:39:19-03","UNICAMP","UEC","13680","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Sazima, M; Semir, J","3831","1973","02","16",NA,"Brazil",NA,NA,"flor creme, até 50 cm","UEC110088","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC110088","-43.7449989318848","-19.513599395752","km 110ao longo da rodovia lagoa santa- conceição do mato dentro (diamantina)","Machado, FA","Jaboticatubas",NA,NA,"31264","auto",NA,NA,"1979","12","07",NA,NA,NA,NA,NA
"848","2021-03-01 16:39:19-03","UNICAMP","UEC","13679","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F; Giulietti, AM","1403","1972","04","15",NA,"Brazil",NA,NA,"Subarbusto 30 cm, flor alva","UEC011751","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC011751","-43.7449989318848","-19.513599395752","km 112,5 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","Machado, FdeA","Jaboticatubas","1020","1020","31264","auto",NA,NA,"1979","12","07",NA,NA,NA,NA,NA
"849","2021-03-01 16:39:19-03","UNICAMP","UEC","13681","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Semir, J; Sazima, M","575","1971","12","14",NA,"Brazil",NA,NA,"subarbusto 60 cm, flor branca","UEC110087","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC110087","-43.7449989318848","-19.513599395752","km 112 ao longo da rodovia lagoa santa- conceição do mato dentro (diamantina)","Machado, FA","Jaboticatubas",NA,NA,"31264","auto",NA,NA,"1979","12","07",NA,NA,NA,NA,NA
"850","2021-03-01 16:39:19-03","UNICAMP","UEC","13674","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Semir, J; Sazima, M","567","1971","12","14",NA,"Brazil",NA,NA,"Flor branca. Planta até 30 cm.","UEC011698","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC011698","-43.7449989318848","-19.513599395752","km 112 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","Calió, MFA","Jaboticatubas",NA,NA,"31264","auto",NA,NA,"2003","07",NA,NA,NA,NA,NA,NA
"851","2021-03-01 16:39:19-03","UNICAMP","UEC","13676","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F; Giulietti, AM","1589","1972","04","15",NA,"Brazil",NA,NA,"Subarbusto 40 cm, flor branca.","UEC011701","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC011701","-43.7449989318848","-19.513599395752","km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","Calió, MFA","Jaboticatubas","1160","1160","31264","auto",NA,NA,"2003","07",NA,NA,NA,NA,NA,NA
"852","2021-03-01 16:39:20-03","UNICAMP","UEC","13723","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Semir, J; Sazima, M","469","1971","12","12",NA,"Brazil",NA,NA,"Florex, 30 cm., subarbusto","UEC011696","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC011696","-43.7449989318848","-19.513599395752","km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,"Jaboticatubas",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2021-03-01 16:39:19-03","UNICAMP","UEC","13712","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Joly, AB; Semir, J","3605","1972","11","03",NA,"Brazil",NA,NA,"Altura 40 cm. Flores roxo-escuro.","UEC011756","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC011756","-43.7449989318848","-19.513599395752","km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","Machado, FdeA","Jaboticatubas",NA,NA,"31264","auto",NA,NA,"1979","12","07",NA,NA,NA,NA,NA
"854","2021-03-01 16:39:19-03","UNICAMP","UEC","13675","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Semir, J; Sazima, M","475","1971","12","12",NA,"Brazil",NA,NA,"Flores brancas. Plantas até 40 cm, subarbusto.","UEC011699","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC011699","-43.7449989318848","-19.513599395752","km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","Calió, MFA","Jaboticatubas",NA,NA,"31264","auto",NA,NA,"2003","07",NA,NA,NA,NA,NA,NA
"855","2021-03-01 16:39:19-03","UNICAMP","UEC","13716","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Joly, AB; Gemtchujnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","1097","1972","03","05",NA,"Brazil",NA,NA,"Planta 40 cm. Flor roxo escuro.","UEC011702","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC011702","-43.7449989318848","-19.513599395752","km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","Machado, FdeA","Jaboticatubas",NA,NA,"31264","auto",NA,NA,"1979","12","07",NA,NA,NA,NA,NA
"856","2021-03-01 16:39:20-03","UNICAMP","UEC","13724","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Semir, J; Sazima, M","603","1971","12","15",NA,"Brazil",NA,NA,"Flor roxa","UEC011754","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC011754","-43.7449989318848","-19.513599395752","km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","Machado, FdeA","Jaboticatubas",NA,NA,"31264","auto",NA,NA,"1979","12","07",NA,NA,NA,NA,NA
"857","2021-03-01 16:39:19-03","UNICAMP","UEC","13677","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Joly, AB; Gemtchujnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","831","1972","03","04",NA,"Brazil",NA,NA,"Subarbusto 50 cm. Flor alva.","UEC020233","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC020233","-43.7449989318848","-19.513599395752","Km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","Calió, MFA","Jaboticatubas",NA,NA,"31264","auto",NA,NA,"2003","07",NA,NA,NA,NA,NA,NA
"858","2021-03-01 16:39:20-03","UNICAMP","UEC","13719","S","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Joly, AB; et al.","1785","1972","04","16",NA,"Brazil",NA,NA,"subarbusto 40 cm, flor roxa","UEC110091","Magnoliopsida",NA,NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","UEC110091","-43.7449989318848","-19.513599395752","km 119 ao longo da rodovia lagoa santa- conceição do mato dentro (diamantina)","Machado, FA","Jaboticatubas","1200","1200","31264","auto",NA,NA,"1979","12","07",NA,NA,NA,NA,NA
