"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"1226","2020-12-07 12:15:11-03","UFG","UFG","17514","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Gomes-Klein, V.L.; et al.","2985",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore de ca. 1,80 metros. Glândulas e pétalas róseas, estames amarelos.","UFG0017514",NA,NA,"Kunth",NA,"Goiás","Parque Estadual da Serra dos Pireneus","UFG0017514","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2020-12-07 12:15:11-03","UFG","UFG","4191","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.","4605",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado.","UFG0004191",NA,NA,"Kunth","Barroso, G.M.","Goiás","Reserva Biológica da Serra Dourada","UFG0004191","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"1970","03","03",NA,NA,NA,NA,NA,NA
"1228","2020-12-07 12:15:11-03","UFG","UFG","4167A","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.","4510","1969","12","06",NA,"Brasil",NA,NA,"Subarbusto, corola rosa claro.","UFG004167A",NA,NA,"Kunth","Barroso, G.M.","Goiás","Reserva Biológica da Serra Dourada",NA,"Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"1969","12","06",NA,NA,NA,NA,NA,NA
"1229","2020-12-07 12:15:11-03","UFG","UFG","4167","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.","4509","1969","12","06",NA,"Brasil",NA,NA,"Subarbusto, fruto verde.","UFG0004167",NA,NA,"Kunth","Barroso, G.M.","Goiás","Reserva Biológica da Serra Dourada","UFG0004167","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"1969","12","06",NA,NA,NA,NA,NA,NA
"1230","2020-12-07 12:15:11-03","UFG","UFG","4116","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.","4534",NA,NA,NA,NA,"Brasil",NA,NA,"Subarbusto, 1 metro. Corola amarela.","UFG0004116",NA,NA,"Kunth",NA,"Goiás","Reserva Biológica da Serra Dourada","UFG0004116","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2020-12-07 12:15:11-03","UFG","UFG","23081","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.; et al.","11783","2009","03","19",NA,"Brasil",NA,NA,"2 metros, botões florais, glândulas brancas.","UFG0023081",NA,NA,"Kunth","Francener, A.","Goiás","Reserva Biológica da Serra Dourada","UFG0023081","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"2009","03","19",NA,NA,NA,NA,NA,NA
"1232","2020-12-07 12:15:11-03","UFG","UFG","22781","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.; et al.","11995","1994","11","17",NA,"Brasil",NA,NA,"Flores rosas. Cerrado.","UFG0022781",NA,NA,"Kunth","Fonseca, A.S.","Goiás","Reserva Biológica da Serra Dourada","UFG0022781","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"1994","11","17",NA,NA,NA,NA,NA,NA
"1233","2020-12-07 12:15:11-03","UFG","UFG","22780","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.; et al.","12041","1994","11","17",NA,"Brasil",NA,NA,"10 m. Corola rósea alva. Floresta ciliar.","UFG0022780",NA,NA,"Kunth","Rizzo, J.A.","Goiás","Reserva Biológica da Serra Dourada","UFG0022780","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"1994","11","17",NA,NA,NA,NA,NA,NA
"1234","2020-12-07 12:15:11-03","UFG","UFG","22775","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.; et al.","12025","1994","11","17",NA,"Brasil",NA,NA,"2,5 metros. Corola branca, estames amarelos.","UFG0022775",NA,NA,"Kunth","Fonseca, A.S.","Goiás","Reserva Biológica da Serra Dourada","UFG0022775","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"1994","11","17",NA,NA,NA,NA,NA,NA
"1235","2020-12-07 12:15:11-03","UFG","UFG","22771","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.; et al.","12109","1994","12","13",NA,"Brasil",NA,NA,"3 metros, inflorescência rósea.","UFG0022771",NA,NA,"Kunth","Fonseca, A.S.","Goiás","Reserva Biológica da Serra Dourada","UFG0022771","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"1994","12","13",NA,NA,NA,NA,NA,NA
"1236","2020-12-07 12:15:11-03","UFG","UFG","22769","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.; et al.","12150","1994","12","14",NA,"Brasil",NA,NA,"90 cm. Corola rósea.","UFG0022769",NA,NA,"Kunth","Hashimoto, M.Y.","Goiás","Reserva Biológica da Serra Dourada","UFG0022769","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"1994","12","14",NA,NA,NA,NA,NA,NA
"1237","2020-12-07 12:15:11-03","UFG","UFG","20706","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.; et al.","11947","1994","10","18",NA,"Brasil",NA,NA,"1,20 metros, corola rósea-esbranquiçado.","UFG0020706",NA,NA,"Kunth","Hashimoto, M.Y.","Goiás","Reserva Biológica da Serra Dourada","UFG0020706","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"1994","10","18",NA,NA,NA,NA,NA,NA
"1238","2020-12-07 12:15:11-03","UFG","UFG","20617","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.; et al.","12053","2013","01","09",NA,"Brasil",NA,NA,"70 cm. Corola alva.","UFG0020617",NA,NA,"Kunth","Francener, A.","Goiás","Reserva Biológica da Serra Dourada","UFG0020617","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"2013","01","09",NA,NA,NA,NA,NA,NA
"1239","2020-12-07 12:15:10-03","UFG","UFG","14232","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Fontella, J.; et al.","2807","1992","11","06",NA,"Brasil",NA,NA,"Arbusto ca. de 40 cm. de altura, flores com pétalas roseas e estames amarelas.","UFG0014232",NA,NA,"Kunth","Gomes-Klein, V.L.","Goiás","Reserva Biológica da Serra Dourada","UFG0014232","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"30139","auto",NA,NA,"1992","11","06",NA,NA,NA,NA,NA,NA
"1240","2020-12-07 12:15:11-03","UFG","UFG","14788","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ferreira, H.D.; et al.","2709",NA,NA,NA,NA,"Brasil",NA,NA,"Inflorescência tipo cacho, folha mais redonda lisa, caule suberoso, pétalas rosas e glândulas brancas.","UFG0014788",NA,NA,"Kunth",NA,"Goiás","Serra das Galés","UFG0014788","Paraúna","-50.448600769043","-16.9477996826172",NA,NA,"62630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2020-12-07 12:15:10-03","UFG","UFG","14782","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ferreira, H.D.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"UFG0014782",NA,NA,"Kunth",NA,"Goiás","Serra das Galés","UFG0014782","Paraúna","-50.448600769043","-16.9477996826172",NA,NA,"62630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2020-12-07 12:15:11-03","UFG","UFG","14786","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ferreira, H.D.","2707",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado.","UFG0014786",NA,NA,"Kunth",NA,"Goiás","Serra das Galés","UFG0014786","Paraúna","-50.448600769043","-16.9477996826172",NA,NA,"62630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2020-12-07 12:15:11-03","UFG","UFG","7114","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.; Barbosa, A.","7114","2009","03","16",NA,"Brasil",NA,NA,"Árvore de 2,0 metros de altura, corola rosea.","UFG0007114",NA,NA,"Kunth","Francener, A.","Goiás","Serra dos Caiapós","UFG0007114","Amorinópolis","-51.0936012268066","-16.6191997528076",NA,NA,"22710","auto",NA,NA,"2009","03","16",NA,NA,NA,NA,NA,NA
"1244","2020-12-07 12:15:11-03","UFG","UFG","7272","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Rizzo, J.A.; Barbosa, A.","7204","2009","03","19",NA,"Brasil",NA,NA,"Árvore de 3,0 metros de altura, corola rosa.","UFG0007272",NA,NA,"Kunth","Francener, A.","Goiás","Serra dos Caiapós","UFG0007272","Amorinópolis","-51.0936012268066","-16.6191997528076",NA,NA,"22710","auto",NA,NA,"2009","03","19",NA,NA,NA,NA,NA,NA
"1245","2019-06-10 10:11:02-03","FZB-BH","BHZB","7425","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Couto, P.A.",NA,"2008","12","12",NA,"Brasil",NA,NA,"Nº 186 . Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W.",NA,NA,NA,NA,"R.C. Mota","MG","Córrego do Banguelo/ Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha",NA,"Contagem","-44.04725","-19.85725",NA,NA,NA,NA,"44W 02' 50.1","19S 51' 26.1","2009","12",NA,NA,NA,NA,NA,NA,NA
"1246","2019-06-10 10:11:02-03","FZB-BH","BHZB","6735","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ordones, J. et al.","1377","2008","01","23",NA,"Brasil",NA,NA,"Nº 228. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.",NA,NA,NA,NA,"R.C. Mota","MG","FZBBH/ Camelo",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2008","06",NA,NA,NA,NA,NA,NA,NA
"1247","2019-06-10 10:11:02-03","FZB-BH","BHZB","6736","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ordones, J. et al.","1378","2008","04","02",NA,"Brasil",NA,NA,"Nº 376. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.",NA,NA,NA,NA,"R.C. Mota","MG","FZBBH/ Portaria 2 - Elefante",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2008","06",NA,NA,NA,NA,NA,NA,NA
"1248","2019-06-10 10:11:02-03","FZB-BH","BHZB","6638","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ordones, J. et al.","1277","2008","03","05",NA,"Brasil",NA,NA,"Nº 294. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.",NA,NA,NA,NA,"R.C. Mota","MG","FZBBH/ Praça Nacional - Aquário",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2008","05",NA,NA,NA,NA,NA,NA,NA
"1249","2019-06-10 10:11:02-03","FZB-BH","BHZB","7346","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ordones, J. et al.","1666","2008","11","28",NA,"Brasil",NA,NA,"Nº 614. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.Doação de duplicata para Herbário HUEFS em fev. 2014",NA,NA,NA,NA,NA,"MG","FZBBH/ Próximo ao recinto dos Camelos",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2019-06-10 10:11:02-03","FZB-BH","BHZB","585","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Fernandes, M.G.C.","996","1995","10","27",NA,"Brasil",NA,NA,"Sensu latu. Com duplicata.Duplicata doada para Herbário HUEFS em fev 2014. <ll>dwc_commonname:</ll> Murici de flor rosa",NA,NA,NA,NA,NA,"MG","Estação Florestal Experimental EFLEX IBAMA",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","2019-06-10 10:11:02-03","FZB-BH","BHZB","4107","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Faria, F.","72","2002","12","03",NA,"Brasil",NA,NA,"Com duplicata.Duplicata doada para Herbário HUEFS em fev 2014.",NA,NA,NA,NA,NA,"MG","FZBBH/",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2019-06-10 10:11:02-03","FZB-BH","BHZB","6636","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ordones, J. et al.","1275","2007","12","12",NA,"Brasil",NA,NA,"Nº 126. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C.",NA,NA,NA,NA,"R.C. Mota","MG","FZBBH/ Campo de Futebol",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2008","05",NA,NA,NA,NA,NA,NA,NA
"1253","2019-06-10 10:11:02-03","FZB-BH","BHZB","6637","S","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Ordones, J. et al.","1276","2008","01","09",NA,"Brasil",NA,NA,"Nº 201. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.",NA,NA,NA,NA,"R.C. Mota","MG","FZBBH/ Elefante - Aquário",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2008","05",NA,NA,NA,NA,NA,NA,NA
"1254","2021-01-26 13:55:44-03","IMA","MAC","8431","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","J.H. Kirkbride; Jr.","5478","1983","11","23",NA,"Brasil",NA,NA,"Arbusto ca. de 1,5m de alt. Frutos verdes escuros; Cerrado","MAC0008431",NA,NA,"Kunth","C.Proença","Distrito Federal","Perto da DF 06, 10km's, campo cerrado aberto com cascalho na superfície do chão.",NA,"Planaltina","-47.633333","-15.733333",NA,NA,NA,NA,"-47.633333","-15.733333","1992",NA,NA,NA,NA,NA,NA,NA,NA
"1255","2021-01-26 13:55:44-03","IMA","MAC","15597","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","L.P.Queiroz; et al.","1208","1986","11","18",NA,"Brasil",NA,NA,"Árvore ca. de 3m de alt., folhas membranáceas suculentas, ligeiramente discolores. Flores amarelas, tornando-se alaranjadas.; Caatinga.","MAC0015597",NA,NA,"Kunth","E.C.O.Chagas","Bahia","Serra da Jacobina, a SE da cidade.",NA,"Jacobina","-40.011667","-11.003333",NA,NA,NA,NA,"-40.011667","-11.003333","2009","04","16",NA,NA,NA,NA,NA,NA
"1256","2021-01-26 13:55:44-03","IMA","MAC","46752","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","A.B.Sales; V.A.S.Guimarães; E.Santos","100","2007","11","05",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura. Folha com nervura rosa. Flor rosa.; Mata.","MAC0046752",NA,NA,"Kunth",NA,"Sergipe","Fazenda Trapsa.",NA,"Itaporanga","-37.304583","-10.996167",NA,NA,NA,NA,"-37.304583","-10.996167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2021-01-26 13:55:44-03","IMA","MAC","21567","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","E.Barbosa","83","2004","11","20",NA,"Brasil",NA,NA,"Árvore. Inflorescência amarela.; Mata Atlântica.","MAC0021567",NA,NA,"Kunth",NA,"Alagoas","APA do Catolé.",NA,"Maceió","-36.201944","-10.118611",NA,NA,NA,NA,"-36.201944","-10.118611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2021-01-26 13:55:44-03","IMA","MAC","47340","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","M.N.Rodrigues; E.C.O.Chagas; M.C.S.Mota","2697","2010","01","27",NA,"Brasil",NA,NA,"Árvore ca. 3m de altura. Botões cremes.; Mata Atlântica e Transição Mata - Cerrado.","MAC0047340",NA,NA,"Kunth","M.C.S.Mota","Alagoas","APA do Catolé e Fernão Velho.",NA,"Maceió","-36.201944","-10.118611",NA,NA,NA,NA,"-36.201944","-10.118611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2021-01-26 13:55:44-03","IMA","MAC","10097","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","R.P.Lyra-Lemos","4104","1999","01","27",NA,"Brasil",NA,NA,"Arvoreta com caule retorcido suberoso. Flores amarelas e rosa.; Cerrado.","MAC0010097",NA,NA,"Kunth","A.M.Amorim","Alagoas","APA do Catolé - Fernão Velho., Conjunto Novo Horizonte, Tabuleiro dos Martins.",NA,"Maceió","-35.798111","-9.59025",NA,NA,NA,NA,"-35.798111","-9.59025","1999",NA,NA,NA,NA,NA,NA,NA,NA
"1260","2021-01-26 13:55:44-03","IMA","MAC","14072","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","R.P.Lyra-Lemos; et al.","5291","2001","01","10",NA,"Brasil",NA,NA,"Árvore ca. de 2m de alt. Flores cor de rosa, estames amarelos.; Mata Atlântica","MAC0014072",NA,NA,"Kunth","P.D.Carvalho","Alagoas","APA do Catolé - Fernão Velho, próximo ao conjunto Santos Dumont, Tabuleiro dos Martins, área de transição mata - cerrado.",NA,"Maceió","-35.733333","-9.55",NA,NA,NA,NA,"-35.733333","-9.55","2004","09",NA,NA,NA,NA,NA,NA,NA
"1261","2021-01-26 13:55:44-03","IMA","MAC","13876","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","M.N.Rodrigues","1709","2001","01","08",NA,"Brasil",NA,NA,"Árvore com ca. de 3m de altura. Flores amarelas.; Mata Atlântica.","MAC0013876",NA,NA,"Kunth","E.C.O.Chagas","Alagoas","APA de Catolé.",NA,"Satuba","-36.378889","-9.9425",NA,NA,NA,NA,"-36.378889","-9.9425","2009","04","16",NA,NA,NA,NA,NA,NA
"1262","2021-01-26 13:55:44-03","IMA","MAC","14096","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","R.P.Lyra-Lemos; et al.","5315","2001","01","10",NA,"Brasil",NA,NA,"Árvore ca. de 2,5m de alt. Flores cor de rosa, estames amarelos.; Mata Atlântica","MAC0014096",NA,NA,"Kunth","P.D.Carvalho","Alagoas","APA do Catolé - Fernão Velho, próximo ao conjunto Santos Dumont, Tabuleiro dos Martins, área de transição mata - cerrado.",NA,"Maceió","-35.733333","-9.55",NA,NA,NA,NA,"-35.733333","-9.55","2004","09",NA,NA,NA,NA,NA,NA,NA
"1263","2021-01-26 13:55:44-03","IMA","MAC","15046","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","M.A.B.L.Machado","110","2001","11","21",NA,"Brasil",NA,NA,"Árvore com ca. de 8m de alt. Flores amarelas, botões verdes.; Mata Atlântica.","MAC0015046",NA,NA,"Kunth","E.C.O.Chagas","Alagoas","Usina Coruripe, Fazenda Capiatã A, Bloco Riacho de Pedra, mata em tabuleiro.",NA,"Coruripe","-36.17615","-10.125",NA,NA,NA,NA,"-36.17615","-10.125","2009","04","16",NA,NA,NA,NA,NA,NA
"1264","2021-01-26 13:55:44-03","IMA","MAC","16369","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","M.A.B.L.Machado","204","2002","04","04",NA,"Brasil",NA,NA,"Árvore com ca. 4m de alt. Frutos imaturos verdes.; Restinga.","MAC0016369",NA,NA,"Kunth",NA,"Alagoas","Usina Coruripe, Fazenda Santo Antônio C - Lagoa.",NA,"Feliz Deserto","-36.302856","-10.292492",NA,NA,NA,NA,"-36.302856","-10.292492",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2021-01-26 13:55:44-03","IMA","MAC","21614","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","E.Barbosa","90","2004","12","04",NA,"Brasil",NA,NA,"Árvore ca. de 5m de altura. Flores amarelas.; Mata Atlântica.","MAC0021614",NA,NA,"Kunth",NA,"Alagoas","APA do Catolé.",NA,"Maceió","-35.795458","-9.55775",NA,NA,NA,NA,"-35.795458","-9.55775",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2021-01-26 13:55:44-03","IMA","MAC","24080","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","R.P.Lyra-Lemos; M.N.Rodrigues; G.B.Araujo","9204","2006","01","26",NA,"Brasil",NA,NA,"Arvoreta ca. 2,5m de altura. Ramos decumbentes. Frutos avermelhados.; Restinga.","MAC0024080",NA,NA,"Kunth","E.C.O.Chagas","Alagoas","Povoado Pontes, próximo à Marituba.",NA,"Feliz Deserto","-36.374667","-10.252833",NA,NA,NA,NA,"-36.374667","-10.252833","2009","04","16",NA,NA,NA,NA,NA,NA
"1267","2021-01-26 13:55:44-03","IMA","MAC","2848","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","M.N.Rodrigues; et al.","192","1981","09","13",NA,"Brasil",NA,NA,"Arbusto escandente; Campo rupestre","MAC0002848",NA,NA,"Kunth","E.C.O.Chagas","Sergipe","Serra de Itabaiana, altitude de 630m, aproximadamente.",NA,"Itabaiana","-37.42705","-10.706197",NA,NA,NA,NA,"-37.42705","-10.706197","2009","04","16",NA,NA,NA,NA,NA,NA
"1268","2021-01-26 13:55:44-03","IMA","MAC","29208","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","E.S. de Almeida; M.I.C.Nascimento","s.n","2007",NA,NA,NA,"Brasil",NA,NA,"Árvore ca. 6 m. Frutos verdes.","MAC0029208",NA,NA,"Kunth",NA,"Sergipe",NA,NA,"Lagarto.","-37.692881","-10.914103",NA,NA,NA,NA,"-37.692881","-10.914103",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2021-01-26 13:55:44-03","IMA","MAC","35688","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","M.N.Rodrigues","2413","2009","01","27",NA,"Brasil",NA,NA,"Árvore ca. de 3m de altura. Flores cremes.; Mata Atlântica.","MAC0035688",NA,NA,"Kunth","E.C.O.Chagas","Alagoas","Água de Pituba II.",NA,"Coruripe","-36.176061","-11.227742",NA,NA,NA,NA,"-36.176061","-11.227742",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2021-01-26 13:55:44-03","IMA","MAC","45570","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Chagas-Mota","7074","2010","01","27",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura. Flores róseas.; Mata Atlântica.","MAC0045570",NA,NA,"Kunth","E.C.O.Chagas","Alagoas","APA do Catolé e Fernão Velho.",NA,"Satuba","-35.822694","-9.591131",NA,NA,NA,NA,"-35.822694","-9.591131","2010","01","27",NA,NA,NA,NA,NA,NA
"1271","2021-01-26 13:55:44-03","IMA","MAC","46701","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","M.Lamdim; D.Moura; T.Raulino","826","1996","01","25",NA,"Brasil",NA,NA,"Arbusto.; Tabuleiro arenosos.","MAC0046701",NA,NA,"Kunth","A.Cruz","Sergipe","F.F.Serra de Itabaiana.",NA,"Areia Branca","-37.314806","-10.759144",NA,NA,NA,NA,"-37.314806","-10.759144","2000","07",NA,NA,NA,NA,NA,NA,NA
"1272","2021-01-26 13:55:44-03","IMA","MAC","48272","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","Chagas-Mota","7818","2010","05","17",NA,"Brasil",NA,NA,"Arbusto ca. 3,5 m de altura. Frutos verdes.; Mata Atlântica.","MAC0048272",NA,NA,"Kunth","E.C.O.Chagas","Alagoas","Tabuleiro do Martins, Campus UFAL.",NA,"Maceió","-35.7739","-9.553625",NA,NA,NA,NA,"-35.7739","-9.553625","2010","05","17",NA,NA,NA,NA,NA,NA
"1273","2021-01-26 13:55:44-03","IMA","MAC","7827","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","coccolobifolia","Byrsonima coccolobifolia","G.L.Esteves; R.P.Lyra-Lemos","2559","1991","04","26",NA,"Brasil",NA,NA,"Árvore ca. de 2,5m de alt. Botões florais cor de rosa, nectários brancos.; Cerrado","MAC0007827",NA,NA,"Kunth","A.M.Amorim","Sergipe","Estação Ecológica da Serra de Itabaiana.",NA,"Itabaiana","-37.42705","-10.706197",NA,NA,NA,NA,"-37.42705","-10.706197","1999",NA,NA,NA,NA,NA,NA,NA,NA
