"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","566108","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","R. Reitz","s.n.","1957",NA,NA,"Brazil","Santa Catarina","Lauro Muller","Lauro Muller","-49.4515","-28.385071",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271889' target='other'> <mi>dwc_moreinfo</mi></a>","NY00566108","NY00566108_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","869209","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","E. P. Heringer","5516","1980","09","18","Brazil","Distrito Federal","Brasília","Córrego Quilombo","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031545' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869209","NY00869209_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01092901","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","G. G. Hatschbach","14078","1966","03","22","Brazil","Paraná","Antonina","Ponta da Pita","-48.7117","-25.4286",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1242966' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092901","NY01092901_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"48","2016-09-27 08:15:00-03","NY","NYBG","1369082","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria",NA,NA,"E. K. Ramcharan","596","1979","09","19","Trinidad and Tobago",NA,NA,"Trinidad. Solomon Hochoy Highway, Claxton Bay.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598510' target='other'> <mi>dwc_moreinfo</mi></a>","NY01369082","NY01369082_01",NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01092893","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","A. H. L. de Jussieu","1086","1857",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1242948' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092893","NY01092893_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","869204","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","J. O. de Jesus","65","1963","12","26","Brazil","Minas Gerais","Coração de Jesus","Coração de Jesus.","-44.365","-16.6856",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031520' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869204","NY00869204_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","869199","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","C. A. Cid Ferreira","2822","1980","10","11","Brazil","Acre","Senador Guiomard","BR 317, km 23","-67.7358","-10.1511",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271874' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869199","NY00869199_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","566109","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","P. K. H. Dusén","17034","1915","05","12","Brazil","Paraná","Jaguariaíva","Jacarehý","-49.7056","-24.2511",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271887' target='other'> <mi>dwc_moreinfo</mi></a>","NY00566109","NY00566109_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","869212","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","Y. E. J. Mexia","4475","1930","03","17","Brazil","Minas Gerais","Viçosa","Agricultural College lands. Horticultural Hill.","-42.868031","-20.7613428",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031551' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869212","NY00869212_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1188818","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","C. S. Pessôa","408","2007","09","19","Brazil","Acre","Rio Branco","Igarapé São Francisco do Espalha. Colocação São Francisco.","-67.8099975585938","-9.9747200012207",NA,NA,"164","164","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1316908' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188818","NY01188818_01",NA,NA,NA,"178770","auto","South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2172812","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.",NA,"R. de Lemos Fróes","20969","1945","05","26","Brazil","Amazonas","Fonte Boa",NA,"-66.0916976928711","-2.51389002799988",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2329022' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172812","NY02172812_01",NA,NA,NA,"142505","auto","South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1801314","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"E. de Melo","1188","1995","04","14","Brazil","Bahia","Lafaiete Coutinho","100 km S de Milagres, na BR 116.","-40.2125015258789","-13.6557998657227",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2020261' target='other'> <mi>dwc_moreinfo</mi></a>","NY01801314","NY01801314_01",NA,NA,NA,"34448","auto","South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA
"57","2016-09-27 08:15:00-03","NY","NYBG","88519","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria",NA,NA,"K. MacQuarrie","3","1989","11","15","Peru","Ucayali",NA,"Provincia de Sepahua. Junction of Rio Urubamba and Rio Sepahua.","-73","-12.07",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=803279' target='other'> <mi>dwc_moreinfo</mi></a>","NY00088519",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","802214","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","C. C. Berg","A. R. S. de Oliveira","690","1995","11","30","Brazil","Acre","Feijó","Rio Muru, Seringal Lancha, proprietário Sr. Antonio Francisco Ferreira.","-70.8658","-8.5181",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=500689' target='other'> <mi>dwc_moreinfo</mi></a>","NY00802214","NY00802214_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","2172810","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.",NA,"M. H. Nee","34443","1987","03","20","Brazil","Rondônia","Porto Velho","Campo Novo. Brushy areas in town.","-63.6","-10.566667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2329020' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172810","NY02172810_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","869205","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","W. W. Thomas","4731","1985","10","31","Brazil","Mato Grosso","Vila Bela de Santíssima Trindade","41 km NNW of Pontes e Lacerda on BR 364 to Vilhena","-59.58","-14.95",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031521' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869205","NY00869205_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","2172808","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.",NA,"S. B. Mikich","s.n.","1996","02","12","Brazil","Paraná","Fênix","Fazenda Cagibi.","-52.45","-23.4",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2329018' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172808","NY02172808_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"62","2016-09-28 16:13:00-03","NY","NYBG","192090","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria",NA,"C. C. Berg","J. O. Pujupet","1051","1985","09","29","Ecuador","Morona-Santiago",NA,"Los alrededores de la Mision Salesiano, Bomboiza.","-78.516324","-3.438988",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196544' target='other'> <mi>dwc_moreinfo</mi></a>","NY00192090",NA,NA,NA,NA,NA,NA,"South America","sheet",NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1369080","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"A. Fendler","718","1877",NA,NA,"Trinidad and Tobago",NA,NA,"Trinidad",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598508' target='other'> <mi>dwc_moreinfo</mi></a>","NY01369080","NY01369080_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","566104","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","M. H. Nee","Grupo Pedra do Cavalo","1023","1980","12",NA,"Brazil","Bahia",NA,"Porto Castro Alves. Vale dos Rios. Paraguaçu e Jacuipe","-39.08","-12.53",NA,NA,"40","120","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00566104","NY00566104_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02172817","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria mora","(Griseb.) Vazq.Avila",NA,"G. A. Black","50 -10516","1950","11","03","Brazil","Pará",NA,"Morro de Óbidos.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2329027' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172817","NY02172817_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","mora",NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02172803","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.",NA,"A. P. Duarte","8579","1964","11","26","Brazil","Minas Gerais",NA,"Estrada de Abrecampo para Mariana.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2329013' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172803","NY02172803_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2172811","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.",NA,"M. G. Vieira","530","1979","10","18","Brazil","Rondônia",NA,"Mineração Campo Novo BR 421 a 2 Km a Oeste da Mineração Campo Novo a 120 Km de Ariquemes WSW","-63.616667","-10.583333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2329021' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172811","NY02172811_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","869210","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","R. de Lemos Fróes","11804","1940","01",NA,"Brazil","Maranhão","São Luís","Island of São Luiz.","-44.201115","-2.577323",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869210","NY00869210_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02172801","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.",NA,"H. G. V. Silva","8","1997","08","12","Brazil","Amazonas","Boca do Acre","Seringal manitiã, margem direita do Rio Purus.","-67.84717","-8.9146",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2329011' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172801","NY02172801_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","869201","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","C. A. Cid Ferreira","2766","1980","10","04","Brazil","Acre","Sena Madureira","Rio Iaco, margem direita","-69.533531","-10.295101",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271875' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869201","NY00869201_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","566114","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","S. A. Mori","9631","1978","03","17","Brazil","Bahia","Caravelas","Entre Barra de Caravelas e Ponta da Areia","-39.26","-17.73",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271884' target='other'> <mi>dwc_moreinfo</mi></a>","NY00566114","NY00566114_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","869207","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","W. W. Thomas","4364","1985","10","13","Brazil","Mato Grosso","Santa Terezinha","Along road to Santa Terezinha (MT413) 7 km E of jct with BR158.","-51.22","-10.33",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031532' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869207","NY00869207_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","566112","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","S. A. Mori","11196","1978","11","19","Brazil","Bahia","Jequié","Ca. 3 km a W de Jequié. Folha SD-24 (14-40a)","-40.0833","-13.8578",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271883' target='other'> <mi>dwc_moreinfo</mi></a>","NY00566112","NY00566112_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","566115","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","J. S. Blanchet","3301","1841",NA,NA,"Brazil","Bahia","Jacobina","Jacobina","-40.5181","-11.1808",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271891' target='other'> <mi>dwc_moreinfo</mi></a>","NY00566115","NY00566115_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","869203","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","E. P. Heringer","5469","1980","09","22","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031519' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869203","NY00869203_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","330722","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","M. Silveira","1508","1996","11","15","Brazil","Acre","Manoel Urbano","Rio Purus, margem esquerda, seringal Itatinga, colocaçao do Sr. Raimundo Cesar de Oliveira.","-69.439675","-9.022628",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00330722","NY00330722_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","2172809","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.",NA,"L. Riedel","2662","1834","09",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2329019' target='other'> <mi>dwc_moreinfo</mi></a>","NY02172809","NY02172809_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","869200","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","D. C. Daly","6144","1989","07","31","Brazil","Acre","Plácido de Castro","Seringal Triunfo, ca. 17km WNW of Placido de Castro on road to Rio Branco (AC-040)","-67.25","-10.32",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271899' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869200","NY00869200_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","448832","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","M. Silveira","1059","1995","11","21","Brazil","Acre","Tarauacá","Bacia do Alto Juruá, Rio Tarauacá, margem direita. Reserva Indígena Praia do Carapana, Colocaçao Vista Alegre.","-71.3492","-8.4492",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=271878' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448832","NY00448832_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01092899","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","E. Kühn","21","1951","10","15","Brazil","São Paulo","Limeira","Parque Biologico Bueno de Miranda","-47.4","-22.56",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1242964' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092899","NY01092899_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01092896","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria tinctoria","(L.) D.Don ex Steud.","C. C. Berg","L. B. Smith","12605","1964","10","16","Brazil","Santa Catarina","Mondaí","Bank of Rio Uruguaí by ferry landing.","-53.42","-27.12",NA,NA,"235","235","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1242958' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092896","NY01092896_01",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Rosales","tinctoria",NA,NA,NA,NA,NA,NA
