"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"223","2009-12-28 13:36:00-02","MO","MOBOT","100237668","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"Jardim","Jardim 24","1993","1","7","South America","Brazil","Bahia",NA,"Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana.","-39.0833333","-15.15",NA,NA,NA,NA,"B.M. Torke (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"224","2008-05-27 22:02:00-03","MO","MOBOT","2965453","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"W. Wayt Thomas","Thomas 10291","1994","2","6","South America","Brazil","Bahia",NA,"Mun. Una. Reserva Biologica de Una ( Reserva de Mico Leáo), 4.1 km west of road fromIlheus to Una, 5.6 km west of reserve gate. Southern Atlantic wet forest with restinga influence.","-39.06111","-15.18055",NA,NA,NA,NA,"J. Kallunki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2008-05-27 22:02:00-03","MO","MOBOT","2965553","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"Gert G. Hatschbach","Hatschbach 31496","1973",NA,NA,"South America","Brazil","Minas Gerais",NA,"Sete Lagoas-Minas Gerais.",NA,NA,NA,NA,NA,NA,"Grady Webster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","2965777","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"W. Wayt Thomas","Thomas 9053","1992","5","1","South America","Brazil","Bahia",NA,"Road from Olivenca to maruim, 6.1 km W of Olivenca. Forest on N side of road. Restinga forest over sand. Moist Coastal Forest in valleys.","-39.05","-14.98333",NA,NA,NA,NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","2965867","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"W. Wayt Thomas","Thomas 8938","1992","1","29","South America","Brazil","Bahia",NA,"Ilhéus. Road from Olivenca to Maruim, 3.2 km SW of Olivenca. Cut over restinga forest.","-39.05","-14.96666",NA,NA,NA,NA,"R.L.Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","2966110","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"Sant'Ana","Sant'Ana 702","1998",NA,NA,"South America","Brazil","Bahia",NA,"Mun. de Canavieiras. Ca. de 19 km de Santa Luzia,na estrada que liga Santa Luzia/Canavieiras. Campo de Restinga com manchas de Restinga Arbustiva.",NA,NA,NA,NA,NA,NA,"D. Daly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2014-09-17 05:30:00-03","MO","MOBOT","3288065","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"Sérgio C. de Sant'Ana","Sant'Ana 236","1992","11","19","South America","Brazil","Bahia",NA,"Mun de Pres. Jânio Quadros-BA. 11 km de ramal a direita, na estrada de acesso a Grajeru, ligando ao km 32 da estrada Pres. Jânio Quadros/Condeuba. Mata de Cipó.",NA,NA,NA,NA,NA,NA,"I. Cordeiro","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2008-07-08 03:32:00-03","MO","MOBOT","3471358","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"André M. Amorim","Amorim 5495","2006","1","7","South America","Brazil","Bahia",NA,"Una: Ecoparque de Una. Rodovia BA-001 (Ilhéus-Una). Região de Mata Hidrófila Sul Baiana. Entorno da REBIO de Una. Floresta Ombrófila Densa.","-39.05472","-15.15972",NA,NA,NA,NA,"K. Wurdack","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2015-01-28 05:47:00-02","MO","MOBOT","155113","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"Agustin Rudas L.|Diego Giraldo-Cañas|et al.","Rudas Lleras 3808","1992","3","26","South America","Colombia","Amazonas",NA,"Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Parcela E, No. 25.","-70.25","-3.7",NA,NA,NA,NA,"A. Rudas (MO)","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","5"
"232","2013-08-23 04:12:00-03","MO","MOBOT","2963416","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"W. Wayt Thomas","Thomas 3842","1985","9","17","South America","Brazil",NA,NA,"Mato Grosso; Mun. Sinop; 3-6 km Eof BR163 on road N of Rio Celeste ( MT225), 51 km S of Sinop. Forest on terra firme.","-55.56666","-12.3",NA,NA,NA,NA,"M.J.Huft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2014-03-29 16:26:00-03","MO","MOBOT","2964804","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"M.N. Silva","Silva 312","1983",NA,NA,"South America","Brazil","Pará",NA,"Municipio de Itaituba, estrada Santarem-Cuiaba, Br 163, km 1023. Mata alta, solo argilo-arenoso.","-55.33333","-7.41666",NA,NA,NA,NA,"Michael J.Huft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-01-22 13:02:00-02","MO","MOBOT","2966264","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"Wilson Hoehne","Hoehne 6087","1965","8","26","South America","Brazil","São Paulo",NA,"Estado do Rio de Janeiro; marambaia, km. 22 da Rodovia Niterol. Friburgo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"235","2011-02-07 09:41:00-02","MO","MOBOT","2966569","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"J.E.B. Warming","Warming s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"H.A. Rodriguez-Carrasquero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2013-05-07 06:03:00-03","MO","MOBOT","2966940","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"Ynés Mexia","Mexia 4953","1930","8","15","South America","Brazil","Minas Gerais",NA,"Fazenda da Tabunha; shady streamside west of building.",NA,NA,NA,NA,NA,NA,"Standley","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","2967155","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"José R. Pirani","Pirani 3482","1994",NA,NA,"South America","Brazil","Espírito Santo",NA,"Mun. Vila Velha, ES-060, mata de restinga a W da Rodovia ca. 1 km N da Praia da Sereias.",NA,NA,NA,NA,NA,NA,"Ines Cordeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2009-07-01 16:15:00-03","MO","MOBOT","2967323","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"Anonymous","Anonymous 5880",NA,NA,NA,"South America","Brazil","Bahia",NA,"Brasilia prov.",NA,NA,NA,NA,NA,NA,"H.A. Rodriguez-Carrasquero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2009-12-05 05:17:00-02","MO","MOBOT","2967475","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 68590","1998",NA,NA,"South America","Brazil","Bahia",NA,"Parque dos Orixas ( Mun. Olivenca) Bahia.",NA,NA,NA,NA,NA,NA,"W. Punt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2009-10-24 06:14:00-02","MO","MOBOT","2966898","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandri","Pera leandri","Baill.",NA,"Ezechias P. Heringer|George Eiten","Heringer 15180","1975","9","24","South America","Brazil","Minas Gerais",NA,"Municipio de Marlieria; Parque Estadual Do Rio Doce. Native evergreen broadleaf forest area. Very deep light tan sandy clay. On peninsula at Lake Helvécio. Near hotel. Secondary forest (regrown after fire swept virgin forest here 10 years previously).","-42.6","-19.76666",NA,NA,NA,NA,"H. Rodriguez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2009-06-25 21:29:00-03","MO","MOBOT","2931264","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","leandrii","Pera leandrii","Baill.",NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Sierra de [..]",NA,NA,NA,NA,NA,NA,"H.A. Rodriguez-Carrasquero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-08-31 09:02:49-03","INPA","INPA","213543","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Ferreira, MC","795","1995","10","06","Southern America","Brasil","Bahia","Conde","Fazenda do Bu. Margem da Mata do Fundão I. Floresta Ombrófila Aberta.","-37.716667","-12.013611",NA,NA,"INPA0213543","INPA0213543 INPA0213543_e INPA0213543_e1","Bigio, NC",NA,NA,"-37.716667","-12.013611",NA,NA,"2009","11",NA,NA,NA,NA,NA,NA
"243","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","31631",NA,"Plantae",NA,NA,"Euphorbiaceae","Pera","heteranthera","Pera heteranthera","I.M.Johnst.",NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3429","2007","09","11",NA,"Brasil","Espírito Santo","Colatina","Alto moacir. Prop. Lalau","-40.558611","-19.343611",NA,"Árvore 9m, frutos imaturos de cor verde. Mata.","MBML031631","MBML031631","I. Cordeiro/X-2010","200","200","40W33'31","19S20'37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","45149",NA,"Plantae",NA,NA,"Euphorbiaceae","Pera","heteranthera","Pera heteranthera","I.M. Johnst.",NA,"A. P. Fontana; L. Kollmann","7348","2011","10","08",NA,"Brasil","Rio de Janeiro","Macaé","Cabiúnas, Terminal Cabiúnas,área de supressão florestal.","-41.725556","-22.289444",NA,"Árvore, ca. 3m. Frutos marrons. Foto.","MBML045149","MBML045149","A.P. Fontana/08-10-2011","39","39","41W43'32","22S17'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","46128",NA,"Plantae",NA,NA,"Euphorbiaceae","Pera","heteranthera","Pera heteranthera","I. M. Johnst.",NA,"A. P. Fontana; L. Kollmann","7535","2013","04","17",NA,"Brasil","Rio de Janeiro","Macaé","Cabiúnas, TECAB","-41.731944","-22.285556",NA,"Árvore ca 4m. Frutos verdes","MBML046128","MBML046128","A. P. Fontana/17-04-2013","37","37","41W43'55","22S17'8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","26542",NA,"Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"V. Demuner; L.F.S Magnago, T. Cruz, Elias Bausen e Alex","2191","2006","04","25",NA,"Brasil","Espírito Santo","Águia Branca","Córrego do Trinta (CEIER), Prop.: Alex Sandro","-40.648056","-19.022778",NA,"Arvoreta 6m, botões florais e frutos imaturos verdes, frutos maduros vináceos. Mata em regeneração.","MBML026542","MBML026542","V. Demuner, L.F.S Magnago","170","170","40W38'53","19S1'22",NA,NA,"2006","04","27",NA,NA,NA,NA,NA
"247","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","41579",NA,"Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"A. M. Assis; K.F.O. Faria","1651","2008","05","03",NA,"Brasil","Espírito Santo","São Domingos do Norte","São Gonçalo (Torre 48/2 - LT 230 Kv Mascarenhas x Verona)","-40.63675","-19.204944",NA,"Arbusto 5 m. Frutos verdes. Floresta Ombrofila Densa #?# estagio médio de regeneração.","MBML041579","MBML041579",NA,"244","244","40W38'12,3","19S12'17,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","49644",NA,"Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"F.A.R. Matos; C. Henrique; A. Rafael","198","2008","05","17",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.087389","-20.383111",NA,"7m de alt, borda da mata","MBML049644","MBML049644",NA,NA,NA,"41W5'14,6","20S22'59,2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","7433",NA,"Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"L. D. Thomaz","1358","1993","09","21",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 11m, PAP 31cm, caule interno amarelado. Estéril.","MBML007433","MBML007433",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-04 11:06:05-03","UFRB","HURB","19440","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) Johnst.",NA,"Guedes, M.L.; Junior, E.S.de A.","30098","2017","12","07",NA,"Brasil","Bahia","Varzedo","Recôncavo Sul; Rio Camarão","-39.3939018249512","-12.9716997146606",NA,"ALCB 130244.","HURB000019440","HURB000019440","M.L.Guedes",NA,NA,"39º44'63W","12º96'08S","15093","auto","2018","03",NA,NA,NA,NA,NA,NA
"251","2020-06-15 15:30:29-03","UNESP-RC","HRCB","46106","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Hatschbach, G.","65855","1997","01","26",NA,"Brasil","Bahia","Caetité","Palmeira","-42.4749984741211","-14.0693998336792",NA,"Arbusto, 2m, encosta do morro",NA,NA,"Smith, S.F.",NA,NA,NA,NA,"53684","auto","2004",NA,NA,NA,NA,NA,NA,NA
"252","2020-06-15 15:30:29-03","UNESP-RC","HRCB","50559","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"França, G.S.","572","2004","09","06",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.543056","-19.805",NA,"Arbóreo, 8m, frutos verdes.",NA,NA,"França, G.S.",NA,NA,"42º32'35W","19º48'18S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-06-15 15:30:29-03","UNESP-RC","HRCB","49171","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Lombardi","7128","2008","01","24",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale","-39.966667",NA,NA,"Árvore, folhas herbáceas, brácteas verde-amareladas, estames creme, ovário verde, estigma roxo",NA,NA,"Lorenzi, H.",NA,NA,"39º58'W","19º08S",NA,NA,"2008","01",NA,NA,NA,NA,NA,NA
"254","2019-06-07 18:05:05-03","UFLA","ESAL","15627","S","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Pinto, JRR","51",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"Parque Nacional da Chapada dos Guimarães",NA,NA,NA,"árvore; 15,0; ;; floresta",NA,NA,"Ary T. Oliveira Filho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-01-26 13:57:11-03","IMA","MAC","4890","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"W.Hoehne","6087","1965","08","26",NA,"Brasil","Rio de Janeiro","Friburgo","Marambaia., Km 22 da Rodovia Niterói.","-42.540794","-22.288725",NA,"Arbusto ramificado ca. 2 m de altura. Flores amarelo-esverdeadas,ao sol, no cerrado.","MAC0004890","MAC0004890",NA,NA,NA,"-42.540794","-22.288725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-02-04 10:29:42-03","UFRPE","HST","3821","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"M.T.Monteiro","23603","1971","11","22",NA,"Brasil","Bahia","Prado","Fazenda Riacho das Pedras","-39.2207984924316","-17.341100692749",NA,"Árvore; flores alvas com estames amarelos, sem perfume.","HST003821",NA,"A.M.Miranda",NA,NA,NA,NA,"53161","auto","2017","03","28",NA,NA,NA,NA,NA
"257","2021-02-04 10:29:42-03","UFRPE","HST","3904","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"D.P.Lima","12757","1972","03","24",NA,"Brasil","Bahia","Una","Mata da fazenda Rosário","-39.0752983093262","-15.2932996749878",NA,"Árvore ca. 10 m alt. e 10 cm de diâmetro; flores amarelo-claro, pouco perfume.","HST003904",NA,"A.M.Miranda",NA,NA,NA,NA,"36070","auto","2017","03","28",NA,NA,NA,NA,NA
"258","2021-02-09 10:13:44-03","UENF","HUENF","11943","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"D.R. Couto; A. Nascimento, F. del Penho R. Lopes & P.M. Santos","5078","2020","01","09",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Brejo do Cobiça, propiedade Sr. João Ricardo Moreira. Área em processo de restauração ecológica, com presença de gado.","-41.106389","-21.4125",NA,"Árvore, ca. 5 m altura. Lâmina verde discolor; flores amareladas. Em área em processo de regeneração natural.","HUENF00012786",NA,"D.R. Couto","13","13","41º6'23''W","21º24'45''S",NA,NA,"2020","03","25",NA,NA,NA,NA,NA
"259","2021-02-09 10:13:44-03","UENF","HUENF","12040","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"D.R. Couto; N.B. Neves Neto & M.S. Pereira","5061","2019","11","24",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Floresta Estacional de Tabuleiro. Trilha do Professor Marcelo Trindade. Estação Ecológica Estadual de Guaxindiba","-41.066667","-21.4",NA,"Árvoreta, 4 m altura; semi-heliófila. Lâmina verde; flores amareladas.","HUENF00012872",NA,"D.R. Couto","40","40","41º4'W","21º24'S",NA,NA,"2020","02","15",NA,NA,NA,NA,NA
"260","2021-02-09 10:13:44-03","UENF","HUENF","11883","PreservedSpecimen","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"F.D.P. Rocha-Lopes; P.M. Santos","14","2020","02","07",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Propriedade do produtor rural João Ricardo Moreira.","-41.106111","-21.4125",NA,"2,0 m de alt.; Flor amarela, sem presença de estames; frutos secos","HUENF00012704",NA,"H.B.M. Viana",NA,NA,"41º6'22''W","21º24'45''S",NA,NA,"2020","02","20",NA,NA,NA,NA,NA
"261","2021-02-25 10:11:57-03","CVRD","CVRD","13401","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Folli, D.A.","6772","2011","03","30","América do Sul","BRASIL","BA","Santa Cruz Cabrália",NA,"-39.17731","-16.123559",NA,"<ll>dwc_commonname:</ll> Virote preto","CVRD013401",NA,"Narcísio C. Bigio","71","71","-39,17731","-16,123559",NA,NA,"2018","10","19","Magnoliopsida",NA,NA,NA,NA
"262","2021-02-25 10:11:57-03","CVRD","CVRD","15287","PreservedSpecimen","Plantae","Magnoliophyta","Euphorbiales","Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.",NA,"Folli, D.A.","7352","2015","05","22","América do Sul","BRASIL","BA","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,"<ll>dwc_commonname:</ll> Virote preto","CVRD015287",NA,"Narcísio C. Bigio","123","123",NA,NA,"71281","auto","2018","10","19","Magnoliopsida",NA,NA,NA,NA
"263","2020-09-12 05:00:02-03","US","US","3311315","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"J. Jardim, A. M. Amorim, S. C. Sant'Ana, E. B. Santos & J. Hage","96","1993","3","9","South America - Neotropics","Brazil","Bahia",NA,"Mun Una. Reserva Biologica do Mico-Ieao (IBAMA).","-39.08","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","3311324","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"A. M. Amorim, J. Jardim, S. C. Sant'Ana, A. M. Carvalho & L. A. Mattos Silva","771","1992","9","22","South America - Neotropics","Brazil","Bahia",NA,"Mun Una. Reserva Biologica do Mico-Ieao (IBAMA).","-39.08","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","3594787","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"W. W. Thomas, A. M. Carvalho, P. Gasson & S. Sant'Ana","8938","1992","1","29","South America - Neotropics","Brazil","Bahia",NA,"Ilheus. Road from Olivenca to Maruim, 3.2 km SW of Olivenca.","-39.05","-14.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"266","2020-09-12 05:00:02-03","US","US","3318751","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M. Johnst.",NA,"W. W. Thomas, A. M. Carvalho, J. Kallunki, S. Sant'Ana & L. Clark","10291","1994","2","6","South America - Neotropics","Brazil","Bahia",NA,"Mun Una. Reserva Biologica de Una (Reserva de Mico Leao), 4.1 km W of road from Ilheus to Una, 5.6 km W of reserve gate","-39.0611","-15.1806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","1617966","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Y. Mexia","4953","1930","8","15","South America - Neotropics","Brazil","Minas Gerais","Ilheu","Fazenda da Tabunha.",NA,NA,NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","3306968","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"G. Hatschbach & J. M. Silva","61535","1995","1","15","South America - Neotropics","Brazil","Espirito Santo",NA,"Torre Celest. Mun Venda Nova do Imigrante.",NA,NA,NA,NA,NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","2706003","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"G. Hatschbach & Z. Ahumada","31496","1973","2","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Sete Lagoas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","3459790","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"G. Hatschbach, F. Deodato & O. S. Ribas","65855","1997","1","16","South America - Neotropics","Brazil","Bahia",NA,"Palmeira. Mun Caetite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","2339345","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"E. Pereira","3462","1957","11","14","South America - Neotropics","Brazil","Amazonas",NA,"Cachoeira do Taruma, pr. Manaus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","40422","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00991126","US00991126_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","2433993","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Pera","leandri","Pera leandri","Baill.",NA,"A. P. Duarte","5474","1960","12","3","South America - Neotropics","Brazil","Río de Janeiro",NA,"Barra Mansa, Fazenda Paraizo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
