"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1125","2021-01-26 13:56:26-03","IMA","MAC","11048","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","M.N.Rodrigues","1512","2000","02","28",NA,"Brasil",NA,NA,"Árvore ca. de 4m de alt. Flores cremes, estames alvos. Frutos imaturos; Mata Atlântica","MAC0011048",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Satuba","APA de Catolé - Fernão Velho., área de várzea.","-35.824439","-9.563328",NA,NA,"MAC0011048",NA,NA,"2010","02","-35.824439","-9.563328","17",NA,NA,NA,NA,NA
"1126","2021-01-26 13:56:26-03","IMA","MAC","1169","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","S.M.M.Lucena","15","1981","03","31",NA,"Brasil",NA,NA,"Arbusto folhas discolores. Flores brancas.","MAC0001169",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Maceió","AL-104, km 95, plantação agrícola, Solo bem drenado.","-35.7528","-9.665828",NA,NA,"MAC0001169 MAC0001169_1",NA,NA,"2010","02","-35.7528","-9.665828","17",NA,NA,NA,NA,NA
"1127","2021-01-26 13:56:26-03","IMA","MAC","16655","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R.P.Lyra-Lemos; S.Angélica; et al.","7130","2002","11","07",NA,"Brasil",NA,NA,"Erva com ca. de 1,5m de alt. Botões florais ferrugíneos.; Mata Atlântica.","MAC0016655",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Pilar","Unidade de produção de gás natural/Campo Petrobrás, Mata do Lamarão em tabuleiro e borda de encosta. A poucos quilômetros do entroncamento PRF.","-35.982222","-9.598056",NA,NA,"MAC0016655",NA,NA,NA,NA,"-35.982222","-9.598056",NA,NA,NA,NA,NA,NA
"1128","2021-01-26 13:56:26-03","IMA","MAC","16730","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R.P.Lyra-Lemos; S.Souza; F.Cavalcante","7150","2002","11","12",NA,"Brasil",NA,NA,"Arbusto, ca. de 1m de altura. Botões florais ferrugíneos.; Mata Atlântica secundária.","MAC0016730",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Maceió","Parque Municipal de Maceió.","-35.765556","-9.605278",NA,NA,"MAC0016730",NA,NA,"2010","02","-35.765556","-9.605278","17",NA,NA,NA,NA,NA
"1129","2021-01-26 13:56:26-03","IMA","MAC","23250","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","J.M.Duarte","90","2005","05","25",NA,"Brasil",NA,NA,"Mata Atlântica.","MAC0023250",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Maceió","Parque Municipal de Maceió, Trilha principal.","-35.760308","-9.613247",NA,NA,"MAC0023250 MAC0023250_1",NA,NA,NA,NA,"-35.760308","-9.613247",NA,NA,NA,NA,NA,NA
"1130","2021-01-26 13:56:26-03","IMA","MAC","23488","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","W.Mantovani","941","1980","09","15",NA,"Brasil",NA,NA,"Arbusto ca. de 1-1,5m de altura. Flores Brancas. Estames amarelos.","MAC0023488",NA,NA,"DC.","W.Mantovani","São Paulo","Mogi Guaçu","Martinho Prado, Reserva biológica da fazenda.","-47.573611","-22.622839",NA,NA,"MAC0023488",NA,NA,"1980","12","-47.573611","-22.622839","29",NA,NA,NA,NA,NA
"1131","2021-01-26 13:56:26-03","IMA","MAC","55012","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","E.S.França; J.W.Alves-Silva","52","2011","11","22",NA,"Brasil",NA,NA,"Árvore ca. 6 m. Flores amarelas.; Mata Atlântica.","MAC0055012",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Maceió","Parque Municipal de Maceió.","-36.231389","-10.116111",NA,NA,"MAC0055012",NA,NA,NA,NA,"-36.231389","-10.116111",NA,NA,NA,NA,NA,NA
"1132","2021-01-26 13:56:26-03","IMA","MAC","25303","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","P.A.F.Rios; G.B.Araujo; D.Lima","53","2006","09","22",NA,"Brasil",NA,NA,"Subarbusto ca 4,5m de altura. Botões florais cremes.; Cerrado.","MAC0025303",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Satuba","Reserva do Catolé.","-36.378889","-9.9425",NA,NA,"MAC0025303",NA,NA,"2010","02","-36.378889","-9.9425","17",NA,NA,NA,NA,NA
"1133","2021-01-26 13:56:26-03","IMA","MAC","64603","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","M.N.Rodrigues","1918","2006","03","20",NA,"Brasil",NA,NA,"Arbusto. ca. de 2 m de altura.; Mata Atlântica.","MAC0064603",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Satuba","APA do Catolé","-35.822697","-9.5",NA,NA,"MAC0064603",NA,NA,"2010","02","-35.822697","-9.5","17",NA,NA,NA,NA,NA
"1134","2021-01-26 13:56:26-03","IMA","MAC","63028","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","M.C.S.Mota; A.Santos; E.Lins; C.Card","12409","2014","02","07",NA,"Brasil",NA,NA,"Arbusto ca. 1.5 m de alt. Flores com pétalas alvas, anteras amarelas.; Mata Atlântica.","MAC0063028",NA,NA,"DC.","M.C.S.Mota","Alagoas","Satuba","Ladeira do Lindóia.","-35.822694","-9.591131",NA,NA,"MAC0063028",NA,NA,"2014","02","-35.822694","-9.591131","07",NA,NA,NA,NA,NA
"1135","2021-01-26 13:56:26-03","IMA","MAC","9071","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R.P.Lyra-Lemos; M.N.Rodrigues","3778","1997","02","25",NA,"Brasil",NA,NA,"Arvoreta ca. de 2,5m de alt., abundante nas bordas da mata. Flores amarelas perfumadas.; Mata Atlântica.","MAC0009071",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Maceió","Tabuleiro dos Martins, Área de transição cerrado-mata de encosta de tabuleiro, próximo ao conjunto Eustáquio Gomes de Melo.","-35.765253","-9.574761",NA,NA,"MAC0009071",NA,NA,NA,NA,"-35.765253","-9.574761",NA,NA,NA,NA,NA,NA
"1136","2021-01-26 13:56:26-03","IMA","MAC","9088","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","C.S.S.Barros; et al.","355","1997","02","06",NA,"Brasil",NA,NA,"Arbusto ca. de 60cm de alt. Flores brancas com estames amarelos.; Mata Atlântica.","MAC0009088",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Maceió","próximo ao conjunto Eustáquio Gomes de Melo, Área de transição cerrado-mata de encosta de tabuleiro.","-35.786408","-9.540406",NA,NA,"MAC0009088",NA,NA,"2010","02","-35.786408","-9.540406","17",NA,NA,NA,NA,NA
"1137","2021-01-26 13:56:26-03","IMA","MAC","49226","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","8265","2010","09","04",NA,"Brasil",NA,NA,"Arbusto ca. 1 m de altura. Botões cremes.; Mata Atlântica.","MAC0049226",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Maceió","Parque Municipal de Maceió.","-35.7352981567383","-9.6658296585083",NA,NA,"MAC0049226 MAC0049226_1","34538","auto","2010","09",NA,NA,"04",NA,NA,NA,NA,NA
"1138","2021-01-26 13:56:26-03","IMA","MAC","52668","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","10758","2011","03","30",NA,"Brasil",NA,NA,"Arbusto ca. 1,5 m de altura. Frutos verdes e roxos.; Mata Atlântica.","MAC0052668",NA,NA,"DC.","E.C.O.Chagas","Alagoas","São José da Laje","BR 104.","-36.0583000183105","-9.00971984863281",NA,NA,"MAC0052668","16954","auto","2011","03",NA,NA,"30",NA,NA,NA,NA,NA
"1139","2021-01-26 13:56:26-03","IMA","MAC","50758","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","9790","2011","01","13",NA,"Brasil",NA,NA,"Arbusto ca. 3 m de altura. Botões e frutos róseos.; Mata Atlântica.","MAC0050758",NA,NA,"DC.","E.C.O.Chagas","Alagoas","Satuba","APA do Catolé e Fernão Velho.","-35.8244018554688","-9.56332969665527",NA,NA,"MAC0050758","8347","auto","2011","01",NA,NA,"13",NA,NA,NA,NA,NA
"1140","2021-01-26 13:56:26-03","IMA","MAC","49669","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota; M.Alves; M.R.Barbosa","8708","2010","09","28",NA,"Brasil",NA,NA,"Arbusto ca. 1,5 m de altura. Botões ferrugíneos.; Savana.","MAC0049669",NA,NA,"DC.","E.C.O.Chagas","Paraíba","Mamanguape","Reserva Biológica Guaribas.","-35.1260986328125","-6.83861017227173",NA,NA,"MAC0049669","36853","auto","2010","09",NA,NA,"28",NA,NA,NA,NA,NA
"1141","2021-01-26 13:56:26-03","IMA","MAC","49672","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota; M.Alves; M.R.Barbosa","8711","2010","09","29",NA,"Brasil",NA,NA,"Arbusto ca. 1,5 m de altura. Botões ferrugíneos.; Savana.","MAC0049672",NA,NA,"DC.","E.C.O.Chagas","Paraíba","Mamanguape","Reserva Biológica Guaribas, Tabuleiro Grande.","-35.1260986328125","-6.83861017227173",NA,NA,NA,"36853","auto","2010","09",NA,NA,"29",NA,NA,NA,NA,NA
"1142","2021-01-26 13:56:26-03","IMA","MAC","52032","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","10319","2011","03","17",NA,"Brasil",NA,NA,"Arbusto ca. 1 m de altura. Frutos verdes e roxos.; Mata Atlântica.","MAC0052032",NA,NA,"DC.","E.C.O.Chagas","Paraíba","Rio Tinto","Reserva Biológica Guaribas.","-35.0806007385254","-6.80306005477905",NA,NA,"MAC0052032","24573","auto","2011","03",NA,NA,"17",NA,NA,NA,NA,NA
"1143","2021-01-26 13:56:26-03","IMA","MAC","52281","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","10568","2011","03","26",NA,"Brasil",NA,NA,"Arbusto ca. 1 m de altura. Flores brancas. Frutos verdes.; Mata Atlântica.","MAC0052281",NA,NA,"DC.","E.C.O.Chagas","Rio Grande do Norte","Canguaretama","RN-269.","-35.1288986206055","-6.38000011444092",NA,NA,"MAC0052281","20078","auto","2011","03",NA,NA,"26",NA,NA,NA,NA,NA
"1144","2021-01-26 13:56:26-03","IMA","MAC","52282","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota","10569","2011","03","26",NA,"Brasil",NA,NA,"Arbusto ca. 1 m de altura. Frutos roxos.; Mata Atlântica.","MAC0052282",NA,NA,"DC.","E.C.O.Chagas","Rio Grande do Norte","Canguaretama","RN-269.","-35.1288986206055","-6.38000011444092",NA,NA,"MAC0052282","20078","auto","2011","03",NA,NA,"26",NA,NA,NA,NA,NA
"1145","2014-09-09 14:08:42-03","UNIVILLE","JOIW","98","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","G.C.T.Ceccantini","2740","2006","03","31",NA,"Brasil",NA,NA,"Arbusto 2,0m alt., CB 5,0cm, flores de corola branca, estames amarelos. Coleta de lenho da base",NA,NA,NA,"DC.","R.J.F. Garcia/ A. Indriunas","MG","Matozinhos","Área IBAMA, campo cerrado","-43.955083","-19.50775","758","758",NA,NA,NA,NA,NA,"43º57'18,3'' W","19º30'27,9'' S",NA,NA,NA,NA,NA,NA
"1146","2021-02-04 10:29:19-03","UFRPE","HST","13461","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R.P.Lyra-Lemos; M.N.Rodrigues","3778","1997","02","25",NA,"Brasil",NA,NA,"Arvoreta ca. 2,5 m alt.; flores amarelas perfumadas.","HST013461",NA,NA,"DC.","R.Goldenberg","Alagoas","Maceió","Tabuleiro dos Martins","-35.7352981567383","-9.6658296585083",NA,NA,NA,"34538","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2021-02-04 10:29:19-03","UFRPE","HST","10496","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","A.M.Miranda; et D.Lima","3159","1999","01","14",NA,"Brasil",NA,NA,"Arbusto ca. 1,70 m alt.; caule verde-acinzentado; folhas papiráceas, discolor, adaxialmente verde-brilhante, abaxialmente verde-cinza opaco; flores com cálice verde, corola branca, anteras marrons.","HST010496",NA,NA,"DC.","R.Goldenberg","Ceará","Crato","Floresta Nacional do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,NA,"30071","auto","2010","08",NA,NA,"04",NA,NA,NA,NA,NA
"1148","2021-02-04 10:29:19-03","UFRPE","HST","8303","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","S.M.Rodrigues; et L.P.Félix","62","1994","05","21",NA,"Brasil",NA,NA,"Arbusto; ramos acinzentados; folhas adaxialmente verde brilhante, abaxialmente de brano-acinzentado a avermelhadas; frutos negro na maturação.","HST008303",NA,NA,"DC.","R.Goldenberg","Paraíba","Mamanguape","Reserva Biológica Guaribas","-35.1260986328125","-6.83861017227173",NA,NA,NA,"36853","auto","2010","08",NA,NA,"04",NA,NA,NA,NA,NA
"1149","2021-02-04 10:29:19-03","UFRPE","HST","13237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","A.M.Miranda; I.Meunier et R.Martins","5229","2005","11","19",NA,"Brasil",NA,NA,"Arbusto ca. 1,60 m alt.; caule anguloso, verde; folhas membranáceas, discolores, abaxialmente verde-prateado; flores com cálice verde, corola branca, estames amarelados.","HST013237",NA,NA,"DC.","R.Goldenberg","Piauí","Uruçuí","margem do rio Uruçuí Preto","-44.5560989379883","-7.22944021224976",NA,NA,"HST013237_v","137737","auto","2010","08",NA,NA,"04",NA,NA,NA,NA,NA
"1150","2020-09-25 10:38:06-03","UFPE","UFP","5916","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Barros, ILB","s.n.","1971","03","26",NA,NA,NA,NA,NA,"UFP005916",NA,NA,"DC.","Noblick, LR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985","01",NA,NA,"03",NA,NA,NA,NA,NA
"1151","2021-03-01 11:49:14-03","UFPE","UFP","60024","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Yoshida-Arns, K; Alves, M; Alves-Araújo, A; Pessoa, E; Almeida, GO; Jesus, B; Ribeiro, M","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto, frutos roxos.; Cerrado. Mata Ciliar.","UFP060024",NA,NA,"DC.","Goldemberg, R","Bahia","Formosa do Rio Preto",NA,"-45.015278","-11.030556",NA,NA,NA,NA,NA,"2010",NA,"-45.015278","-11.030556",NA,NA,NA,NA,NA,NA
"1152","2021-03-01 11:49:14-03","UFPE","UFP","60877","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Yoshida-Arns, K; Alves, M; Alves-Araújo, A; Pessoa, E; Almeida, GO; Jesus, B; Ribeiro, M","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto, frutos verdes.; Cerrado.","UFP060877",NA,NA,"DC.","Goldemberg, R","Bahia","Formosa do Rio Preto",NA,"-45.665833","-11.055",NA,NA,NA,NA,NA,"2010",NA,"-45.665833","-11.055",NA,NA,NA,NA,NA,NA
"1153","2021-03-01 11:49:14-03","UFPE","UFP","71129","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota, S; Alves, M; Barbosa, MR; Gomes-Costa, GA; Melo, A; Viana, JL; et al.","8711","2010","04","29",NA,"Brasil",NA,NA,"Geo- refenciamento da Coleção do Herbário JPB. Sede da Reserva Biológica Guaribas. Datum: SAD69. GMS,DMS.; Arbusto ca. 1,5m. Botões ferrugíneos.; Savana.","UFP071129",NA,NA,"DC.","Chagas, ECO","Paraiba","Mamanguape",NA,"-35.141944","-6.741944","181","181",NA,NA,NA,"2010","04","-35.141944","-6.741944","29",NA,NA,NA,NA,NA
"1154","2021-03-01 11:49:14-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Chagas-Mota, S; Alves, M; Barbosa, MR; Gomes-Costa, GA; Melo, A; Viana, JL; et al.","8711","2010","04","29",NA,"Brasil",NA,NA,"Geo- refenciamento da Coleção do Herbário JPB. Sede da Reserva Biológica Guaribas. Datum: SAD69. GMS,DMS.; Arbusto ca. 1,5m. Botões ferrugíneos.; Savana.",NA,NA,NA,"DC.","Chagas, ECO","Paraiba","Mamanguape",NA,"-35.141944","-6.741944","181","181",NA,NA,NA,"2010","04","-35.141944","-6.741944","29",NA,NA,NA,NA,NA
"1155","2020-09-12 05:00:02-03","US","US","1775156","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Ll. Williams","11928","1939","4","21","South America - Neotropics","Venezuela",NA,NA,NA,"US00751635",NA,"Myrtales","DC.","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar",NA,"Maripa, Bajo Caura","-65.18","7.41","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1156","2020-09-12 05:00:02-03","US","US","2899697","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","O. Huber","4998","1980","3","5","South America - Neotropics","Venezuela",NA,NA,NA,"US00751650",NA,"Myrtales","DC.","Wurdack, J. J., (US), US (UNITED STATES)","Amazonas","Atabapo","Cerro Huachamarcari, al SE, en la ribera derecha del Río Cunucunuma Medio","-65.71","3.8","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1157","2020-09-12 05:00:02-03","US","US","2571818A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R. M. Harley & R. Souza",NA,"1968","11","14","South America - Neotropics","Brazil",NA,NA,NA,"US01916817",NA,"Myrtales","DC.",NA,"Bahia",NA,"Approx. 30 km S of Xavantina on the Aragarças road","-52.23","-14.63",NA,NA,"US01916817_01 US01916817_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1158","2020-09-12 05:00:02-03","US","US","3357237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","E. Ciro","210","1989","5","22","South America - Neotropics","Colombia",NA,NA,NA,"US02943603",NA,"Myrtales","DC.",NA,"Antioquia",NA,"Municipio Montebello, corregimiento; Sabaletas. Vereda: Sabanitas.","-75.535","56.4181","900","1800","US02943603_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1159","2020-09-12 05:00:02-03","US","US","2571822A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R. M. Harley & R. Souza",NA,"1968","11","12","South America - Neotropics","Brazil",NA,NA,NA,"US01916846",NA,"Myrtales","DC.",NA,"Mato Grosso","Nova Xavantina","Bare ground by path through cerrado","-52.23","-14.63",NA,NA,"US01916846_01 US01916846_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1160","2020-09-12 05:00:02-03","US","US","3278813","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","B. Hoffman","3718","1993","2","12","South America - Neotropics","Guyana",NA,NA,NA,"US00612354",NA,"Myrtales","DC.","Wurdack, J. J., (US), US (UNITED STATES)","U. Takutu-U. Essequibo",NA,"NW Kanuku Mountains; 12 km ESE of Nappi village in foothills","-59.4833","3.38333","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1161","2020-09-12 05:00:02-03","US","US","3338135","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R. Guillen & R. Medina","2618","1994","11","20","South America - Neotropics","Bolivia",NA,NA,NA,"US02943577",NA,"Myrtales","DC.",NA,"Santa Cruz",NA,"Nuflo de Chavez Province. Lomerio, comunidad Puquio, contornos de la toma de agua de la comunidad.","-61.8661","-16.5961","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1162","2020-09-12 05:00:02-03","US","US","1350976","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","E. P. Killip & A. C. Smith","15028","1926","12","11","South America - Neotropics","Colombia",NA,NA,NA,"US02943580",NA,"Myrtales","DC.",NA,"Santander",NA,"Eastern Cordillera. Dept. Santander: Northern slope of Mesa de los Santos.",NA,NA,"1000","1500","US02943580_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1163","2020-09-12 05:00:02-03","US","US","1042498","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","F. W. Pennell","2851","1917","12","4","South America - Neotropics","Colombia",NA,NA,NA,"US02943607",NA,"Myrtales","DC.",NA,"Cundinamarca",NA,"Department of Cundinamarca. Melgar. South of M.",NA,NA,"1000","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1164","2020-09-12 05:00:02-03","US","US","3104819","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","B. G. Stergios","11033","1987","5","13","South America - Neotropics","Venezuela",NA,NA,NA,"US00751641",NA,"Myrtales","DC.","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar",NA,"Medio Río Chiguao, a la altura de Sabaneta","-63.14","6.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1165","2020-09-12 05:00:02-03","US","US","2338543","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","J. A. Steyermark & S. Nilsson","60 652","1960","4","24","South America - Neotropics","Venezuela",NA,NA,NA,"US00751652",NA,"Myrtales","DC.","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar",NA,"Río Uarama, below Uarama-tepuí, NE of Luepa, vic. of road campamento 150 at km 150","-61.36","5.05","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1166","2020-09-12 05:00:02-03","US","US","3184137","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","M. Nee","39702","1990","11","1","South America - Neotropics","Bolivia",NA,NA,NA,"US02943574",NA,"Myrtales","DC.",NA,"Santa Cruz",NA,"Depto. Santa Cruz, Prov. Ichilo, along road to Caranda, 1 km. SE of junction with Buena Vista-- Portachuelo highway at La Arboleda.","-63.6","-17.42","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1167","2020-09-12 05:00:02-03","US","US","1234245","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Mortiz","1691",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02943637",NA,"Myrtales","DC.",NA,"Federal Capital",NA,"Caracas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1168","2020-09-12 05:00:02-03","US","US","2588147A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","A. F. C. P. de Saint-Hilaire",NA,"1904","12","20","South America - Neotropics","Brazil",NA,NA,NA,"US01916778",NA,"Myrtales","DC.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"US01916778_01 US01916778_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"1169","2020-09-12 05:00:02-03","US","US","3495056","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","9591","2001","6","26","South America - Neotropics","Guyana",NA,NA,NA,"US00892281",NA,"Myrtales","DC.","Almeda, F.; Penneys, D. S.","Potaro-Siparuni",NA,"Mt. Ayanganna, east face, area near camp at base of fourth of four escarpments","-59.9758","5.38472","1545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
