"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"153","2021-03-01 16:34:42-03","UNICAMP","UEC","134483","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Santos, AKA; Miranda, AM; Andrade, IM","35","2003","01","18",NA,"Brazil",NA,NA,"Arbusto ca. de 2,0 m de alt. Folhas discolores, quando jovens cobertas por tricomas nas duas faces dando um aspecto acinzentado ou creme. Flores com pétalas alves, estames claros. Muitas formigas nas flores.; Coletada entre rochas.","UEC182813","Magnoliopsida",NA,"DC",NA,"Bahia","Rio de Contas","Campo do Queiroz, Próximo a área de pastagem do lado esquerdo da trilha subindo para o PicoAlt.","-41.946944","-13.520833","1582","UEC182813","1582",NA,NA,"-41.946944","-13.520833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-04 17:44:17-03","UNICAMP","UEC","148743","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Queiroz, RT; Galvão, JC; Tozzi, AMGA; Aragaki, S; Fortuna-Perez, AP; Silva, MJ; Guerin, N; S","1363","2008","11","21",NA,"Brazil",NA,NA,"flores brancas","UEC162111","Magnoliopsida",NA,"DC",NA,"Minas Gerais","São Sebastião do Paraíso","Hotel Termópolis - Estância Balneária, cerrado rupestre","-46.829722","-20.921667","1088","UEC162111","1088",NA,NA,"-46.829722","-20.921667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-04 17:44:17-03","UNICAMP","UEC","149734","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC; Segala, F","08/390","2008","11","05",NA,"Brazil",NA,NA,"Arvoreta, 1,5 m, flores com corola e estames alvos, cálice verde","UEC050722","Magnoliopsida",NA,"DC","Caddah, MK","Minas Gerais","Capitólio","Estrada para as pedreiras","-46.289722","-20.5925","1090","UEC050722","1090",NA,NA,"-46.289722","-20.5925","2012","04",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-04 17:44:17-03","UNICAMP","UEC","150451","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Caetano, APS; Carmello-Guerreiro, SM; Cortez, PA; Tamashiro, JY","2a","2008","09","05",NA,"Brazil",NA,NA,"Árvore, 2 metros de altura.","UEC162107","Magnoliopsida",NA,"DC",NA,"São Paulo","Itirapina","Pedregulho, Cerrado","-47.8275","-22.239167","780","UEC162107","786",NA,NA,"-47.8275","-22.239167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:34:42-03","UNICAMP","UEC","157289","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Kinoshita, LS; Bombo, AB; Costa, FM; Costa, SM; Martins, MV; Souza, MP","61a","2011","02","19",NA,"Brazil",NA,NA,"Arbusto 1m.","UEC015057","Magnoliopsida",NA,"DC","Caetano, APS","Minas Gerais","Delfinópolis","Região da Serra da Canastra.","-46.547664","-20.488667",NA,"UEC015057",NA,NA,NA,"-46.547664","-20.488667","2012","04",NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:34:42-03","UNICAMP","UEC","161113","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Costa, MFB; Tozzi, AMGA; Silva, ED; Pinto, RB; Silva, JS; Scatigna, AV","70","2011","11","13",NA,"Brazil",NA,NA,"Planta arbustiva, ca. 1,6m alt. Flores com corola branco-creme.; Campo rupestre.","UEC032593","Magnoliopsida",NA,"DC","Goldenberg, R","Minas Gerais","São João Batista do Glória","Serra da Canastra. Estrada para a Cachoeira do Quilombo.","-46.458139","-20.488347","1041","UEC032593","1041",NA,NA,"-46.458139","-20.488347","2017",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:34:42-03","UNICAMP","UEC","162384","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Caetano, APS; Cortez, PA; Tamashiro, JY","9","2008","09","05",NA,"Brazil",NA,NA,"Árvore, 1 a 2 metros de altura, folha estreita, fruto maduro enegrecido.; Cerrado.","UEC024019","Magnoliopsida",NA,"DC","Meireles, JE","São Paulo","Itirapina","Pedregulho","-47.828861","-22.239167","780","UEC024019","786",NA,NA,"-47.828861","-22.239167","2012",NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:34:42-03","UNICAMP","UEC","165908","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Gonçalves, DJP; Cota, MMT","252","2011","12","10",NA,"Brazil",NA,NA,"Arvoreta, ca. 2m, flores brancas c/ odor desagradável. muitas abelhas visitando a planta,; Cerrado antropizado.","UEC009505","Magnoliopsida",NA,"DC",NA,"Minas Gerais","Gouveia","Estrada Gouveia Cuiabá, aprox. 3,5km da estrada por Gouveia.","-44.274589","-18.729294",NA,"UEC009505",NA,NA,NA,"-44.274589","-18.729294",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:34:42-03","UNICAMP","UEC","177585","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Caddah, MK; Martins, MV; Caetano, APS","785","2010","05","25",NA,"Brazil",NA,NA,"Arvoreta ca. 4m. Frutos imaturos vermelhos, maduros roxos.; Cerrado.","UEC002925","Magnoliopsida",NA,"DC","Caddah, MK","São Paulo","Itirapina","Pedregulho.","-47.8","-22.266667","790","UEC002925","790",NA,NA,"-47.8","-22.266667","2010","05",NA,NA,NA,"25",NA,NA,NA
"162","2021-03-01 16:34:42-03","UNICAMP","UEC","178283","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Walter, BMT","2336a","1995","02","01",NA,"Brazil",NA,NA,"Arvoreta, DAP= 4cm. Folhas discolores (face adaxial verde, face abaxial creme-amarronzada). clara na face abaxial. Fuste com cascafissurada de coloração cinzenta. Botões florais verde-ferrugíneos.; Solo argiloso, com muita serrapilheir","UEC099310","Magnoliopsida",NA,"DC","Munhoz, C","Distrito Federal","Brasília","Fazenda Água Limpa/UnB. Mata de Galeria do Córrego da Onça. Coletada na cabeceira da mata, margem esquerda","-47.916667","-15.95","1060","UEC099310","1060",NA,NA,"-47.916667","-15.95","1995","02",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:34:42-03","UNICAMP","UEC","170917","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","9481","2009","02","22",NA,"Brazil",NA,NA,"Shrubs to 3 m tall. Immature berries purplish black. Locally common.; Cerrado vegetation and mesic semideciduous forest below the cerrado.","UEC059035","Magnoliopsida",NA,"DC",NA,"Goiás","Pirenópolis","Parque Estadual da Serra dos Pirineus. 18 Km from Pirenópolis en route to Pico dos Pirineus.","-49.402889","-16.32","1334","UEC059035","1334",NA,NA,"-49.402889","-16.32",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:34:42-03","UNICAMP","UEC","29705","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1809a","1982","12","01",NA,"Brazil",NA,NA,"Arbusto até 3m, flores em botões.; Mata","UEC162183","Magnoliopsida",NA,"DC","Martins, E; Goldenberg, R","Minas Gerais",NA,"lora de Poços de Caldas. Estrada de Minas Gerais, Rodovia Poços de Caldas-Campestre.","-46.564722","-21.838889",NA,"UEC162183",NA,NA,NA,"-46.564722","-21.838889","1992","07",NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:34:42-03","UNICAMP","UEC","33346","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Martins, FR","2136","1983","12","02",NA,"Brazil",NA,NA,"Arbusto 3m, flores brancas com odor de jatobá.","UEC162178","Magnoliopsida",NA,"DC","Baldassari, IB","Minas Gerais",NA,"Mata do britador da prefeitura. Flora de Poços de Caldas.","-46.564722","-21.838889",NA,"UEC162178",NA,NA,NA,"-46.564722","-21.838889","1984","02",NA,NA,NA,"10",NA,NA,NA
"166","2020-12-04 17:44:17-03","UNICAMP","UEC","35854","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Harley, RM; Bromley, GL; Carvalho, AM; Soares Nunes, JM; Hage, JL","22631","1980","05","26",NA,"Brazil",NA,NA,"fruto, Tree to 7 m. Leaves coriaceous, dark green above, whitish grey beneath with buff veins. Fruit pale green. Open grassy slopes with marshy ground, low shrubs and low evergreen woodland in valleys by small stream and in shelter o","UEC162123","Magnoliopsida",NA,"DC","Pierozzi, NI","Bahia","Palmeiras","Lower slopes of Morro do pai Inácio, ca. 14,5 km NW. of Lençóis just N. of the main Seabra-Itaberaba road.","-41.466667","-12.45","700","UEC162123","1000",NA,NA,"-41.466667","-12.45","1983","06",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-04 17:44:17-03","UNICAMP","UEC","35864","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Harley, RM; Bromley, GL; Carvalho, AM; Soares Nunes, JM; Hage, JL","22298","1980","05","21",NA,"Brazil",NA,NA,"flor, Shrub to 2 m. Leaves mid green, dull above, whitish fawn beneath. Young fruit pale green. Open grassy slopes with marshy ground, low shrubs and low evergreen woodland in valleys by small stream and in shelter of sandstone rocks","UEC162172","Magnoliopsida",NA,"DC","Pierozzi, NI","Bahia","Palmeiras","Serra dos Lençóis, Lower slopes of Morro do Pai Inácio, ca. 14,5 km NW. of Lençóis just N. of the main Seabra-Itaberaba road.","-41.466667","-12.45","700","UEC162172","1000",NA,NA,"-41.466667","-12.45","1983","06",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-04 17:44:17-03","UNICAMP","UEC","35966","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Harley, RM","20840","1980","03","23",NA,"Brazil",NA,NA,"flor, Tree 4 m. Leaves coriaceous, glossy green above, buff below. Flowers in bud buff. Low grassland with scattered woodland and small streams on white quartzite soils, with occasional sandstone ridges.","UEC162173","Magnoliopsida",NA,"DC","Pierozzi, NI","Bahia",NA,"Serra do Sincorá, W. of Barra da Estiva on the road to Jussiape.","-41.416667","-13.666667","1000","UEC162173","1300",NA,NA,"-41.416667","-13.666667","1982","05",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-04 17:44:17-03","UNICAMP","UEC","35965","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Harley, RM; Bromley, GL; Carvalho, AM; Hage, JL; Brito, HS","21271","1980","04","12",NA,"Brazil",NA,NA,"fruto, Small tree up to 5 m. Leaves coriaceous dull, dark green above, buff beneath with rusty brown veins. Young fruit green, with brown calyx. Small stream and marsh with surrounding woodland and open grassy areas.","UEC162175","Magnoliopsida",NA,"DC","Pierozzi, NI","Bahia",NA,"On Caitité road, Ca. 8,5 km N. of Brejinhos das Ametistas.","-42.483333","-15.333333","900","UEC162175","900",NA,NA,"-42.483333","-15.333333","1982","05",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-04 17:44:17-03","UNICAMP","UEC","43178","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Carvalho, DA","s.n.","1982","12",NA,NA,"Brazil",NA,NA,"flor, Arbusto de 1,90 de altura. Cerrado.","UEC162170","Magnoliopsida",NA,"DC","Baldassari, IB","Minas Gerais","Rosário",NA,NA,NA,NA,"UEC162170",NA,NA,NA,NA,NA,"1984","10",NA,NA,NA,NA,NA,NA,NA
"171","2021-02-16 14:02:11-03","UNICAMP","UEC","45720","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Weyland Vieira, MC","743","1984","02","15",NA,"Brazil",NA,NA,"fruto, Arvoreta, frutinhos verde-avermelhados.","UEC162120","Magnoliopsida",NA,"DC","Goldenberg, R","Minas Gerais","Alfenas","Fazenda Ilha","-45.933333","-21.416667",NA,"UEC162120",NA,NA,NA,"-45.933333","-21.416667","1992","07",NA,NA,NA,NA,NA,NA,NA
"172","2021-02-16 14:02:11-03","UNICAMP","UEC","45722","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Weyland Vieira, MC","668","1983","02","17",NA,"Brazil",NA,NA,"fruto, Arvoreta. Frutos verdes. Mata.","UEC162117","Magnoliopsida",NA,"DC","Goldenberg, R","Minas Gerais","Alfenas","Fazenda Ilha","-45.933333","-21.416667",NA,"UEC162117",NA,NA,NA,"-45.933333","-21.416667","1992","07",NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:34:42-03","UNICAMP","UEC","65356","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Martins, AB","2136","1983","12","02",NA,"Brazil",NA,NA,"Arbusto 3m, flores brancas com odor de jatobá.","UEC162181","Magnoliopsida",NA,"DC","Goldenberg, R","Minas Gerais",NA,"Mata do britador da prefeitura. Flora de Poços de Caldas.","-46.564722","-21.838889",NA,"UEC162181",NA,NA,NA,"-46.564722","-21.838889","1998",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-04 17:44:17-03","UNICAMP","UEC","104620","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Carvalho, AMV; Jardim, JG; Landi, M; Juchum, S","6377","1997","12","27",NA,"Brazil",NA,NA,"flor, Arbusto com cerca de 1,0 m de altura. Folhas discolores com face inferior alvascenta. Flores creme-acastanhadas.","UEC162185","Magnoliopsida",NA,"DC","Goldenberg, R","Bahia","Rio de Contas","Cerca de 19 km na estrada para Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,"UEC162185",NA,"49773","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-04 17:44:17-03","UNICAMP","UEC","36215","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Reis, G","23","1983","02","17",NA,"Brazil",NA,NA,"flor, Arbusto de cerca de 2 m. Folhas lisas na face superior e pilosas na inferior (bege). Folhas jovens pilosas em ambas as faces. Borda de mata. Galeria.","UEC162168","Magnoliopsida",NA,"DC","Goldenberg, R","Distrito Federal","Brasília","Estação Florestal Cabeça de Veado, Cerca de 20 km a SE de Brasília.","-47.9296989440918","-15.7797002792358","1025","UEC162168","1150","70570","auto",NA,NA,"1995","03",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-04 17:44:18-03","UNICAMP","UEC","51743","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","?","771","1986","10","24",NA,"Brazil",NA,NA,"flor, Arvoreta na margem da mata. Flores brancas com odor desagradável. Mata de galeria seca com árvores de grande porte.","UEC162114","Magnoliopsida",NA,"DC",NA,"Distrito Federal","Brasília","Jardim Botânico de Brasília, Cerca de 20 km SE de Brasília.","-47.9296989440918","-15.7797002792358","1025","UEC162114","1150","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-04 17:44:18-03","UNICAMP","UEC","60451","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Resende, MLF; Mendonça, RC; Lopes, RD","17","1991","12","02",NA,"Brazil",NA,NA,"flor, Árvore de cerca de 2,5 m de altura, haste da inflorescência e folhas novas de cor ferrugínea. Folhas bicolores com superfície abaxial creme com nervura central de cor ferrugínea. Flores creme com odor de jatobá.","UEC162110","Magnoliopsida",NA,"DC","Goldenberg, R","Goiás","Alto Paraíso de Goiás","Km 27 da Estrada Alto Paraíso de Goiás-C","-47.5099983215332","-14.1324996948242",NA,"UEC162110",NA,"44724","auto",NA,NA,"1994","01",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:34:42-03","UNICAMP","UEC","183206","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Pacheco, RA; Versiane, AFA","826","2012","12","12",NA,"Brazil",NA,NA,"Arvoréta, ca. 3m de alt. Hipanto verde, corola alvo-tranlúcida, estames alvos, frutos castanhos.","UEC105029","Magnoliopsida",NA,"DC",NA,"Goiás","Cocalzinho de Goiás","Estadual dos Pireneus, Base dos três Picos.","-48.7757987976074","-15.7944002151489",NA,"UEC105029",NA,"56114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:34:42-03","UNICAMP","UEC","183199","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Versiane, AFA; Pacheco, RA; Nakajima, JN","140","2012","04","25",NA,"Brazil",NA,NA,"Arvoreta ca. 2,5m alt. Frutos maduros vináceos.; Beira da estrada, solo úmido.","UEC104135","Magnoliopsida",NA,"DC",NA,"Goiás","Cocalzinho de Goiás","Serra dos Pirineus, estrada para Faz. Dois irmãos.","-48.7757987976074","-15.7944002151489",NA,"UEC104135",NA,"56114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-04 17:44:18-03","UNICAMP","UEC","47808","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Morellato-Fonzar, LPC; Cardoso; Bernacci, LC; Nogueira-Borges, HB; MC; Meira Neto, JAA; Carvalho Jr.","19884","1987","12","07",NA,"Brazil",NA,NA,"flor, Arvoreta de 2-2,5 m; frutos sobre pedra.","UEC162113","Magnoliopsida",NA,"DC","Goldenberg, R","Goiás","Pirenópolis","Serra dos Pirineus","-48.9592018127441","-15.852499961853","1350","UEC162113","1350","40887","auto",NA,NA,"1992","07",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-04 17:44:18-03","UNICAMP","UEC","49515","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Semir, J; Martins, AB; Miotto, STS; Sales, MF; Medeiros, L; Fonseca, CRSD","20487","1987","12","07",NA,"Brazil",NA,NA,"flor, Árvore até 4 m, frutos creme. Campo rupestre.","UEC162109","Magnoliopsida",NA,"DC","Goldenberg, R","Goiás","Pirenópolis","Serra dos Pirineus","-48.9592018127441","-15.852499961853","1350","UEC162109","1350","40887","auto",NA,NA,"1992","07",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-04 17:44:18-03","UNICAMP","UEC","99020","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Goldenberg, R; Semir, J; Dutilh, JHA; Romero, R","458","1998","02","12",NA,"Brazil",NA,NA,"fruto, Floresta. Arvoreta de 4 m, frutos imaturos ocráceos.","UEC162115","Magnoliopsida",NA,"DC",NA,"Minas Gerais","Alpinópolis","Estrada Bom Jesus da Penha-Alpinópolis, Próximo à última.","-46.3880996704102","-20.8635997772217",NA,"UEC162115",NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-04 17:44:18-03","UNICAMP","UEC","98949","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Semir, J; Stehmann, JR","31581","1994","05","10",NA,"Brazil",NA,NA,"flor, Arbusto de cerca de 1,5 m de altura. Campo de canga.","UEC162174","Magnoliopsida",NA,"DC","Goldenberg, R","Minas Gerais","Brumadinho","Retiro das Pedras - Serra da Moeda","-44.1996994018555","-20.1432991027832","1470","UEC162174","1470","26639","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-04 17:44:18-03","UNICAMP","UEC","98951","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Semir, J; Stehmann, JR","31583","1994","05","10",NA,"Brazil",NA,NA,"flor e fruto, Arbusto até 1,5 m de altura. Campo de canga.","UEC162190","Magnoliopsida",NA,"DC","Goldenberg, R","Minas Gerais","Brumadinho","Retiro das Pedras - Serra da Moeda","-44.1996994018555","-20.1432991027832","1470","UEC162190","1470","26639","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:34:42-03","UNICAMP","UEC","115596","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Matsumoto, K; Simões, AO; Lopes, CA","539","1997","11","12",NA,"Brazil",NA,NA,"Arbusto ca 2,5 m, flores brancas.","UEC008051","Magnoliopsida",NA,"DC","Matsumoto, K","Minas Gerais","Carrancas","Cachoeira da Zilda","-44.6425018310547","-21.4874992370605",NA,"UEC008051",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:34:42-03","UNICAMP","UEC","139604","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Matsumoto, EL; Simões, AO; Lopes, CA","499","1997","11","10",NA,"Brazil",NA,NA,"Afloramento rochoso. Arbusto ca 1,5m. Inflorescência creme.","UEC162182","Magnoliopsida",NA,"DC","Matsumoto, K","Minas Gerais","Carrancas","Gruta da Ponte","-44.6425018310547","-21.4874992370605",NA,"UEC162182",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:34:42-03","UNICAMP","UEC","115597","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Matsumoto, K; Simões, AO; Lopes, CA","497","1997","11","10",NA,"Brazil",NA,NA,"Arbusto ca 1,5 m, inflorescência creme.","UEC008060","Magnoliopsida",NA,"DC",NA,"Minas Gerais","Carrancas","Gruta da Ponte, Afloramento rochoso próximo a mata.","-44.6425018310547","-21.4874992370605",NA,"UEC008060",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:34:42-03","UNICAMP","UEC","115595","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","376","1997","07","09",NA,"Brazil",NA,NA,"Arbusto, flores creme de odor desagradável.","UEC008054","Magnoliopsida",NA,"DC","Romero, R","Minas Gerais","Carrancas","Gruta da Ponte, Borda de mata.","-44.6425018310547","-21.4874992370605",NA,"UEC008054",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:34:42-03","UNICAMP","UEC","115564","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Matsumoto, K; Simões, AO","637","1998","02","03",NA,"Brazil",NA,NA,"Arbusto ca 1 metro.; Em afloramento rochoso.","UEC008077","Magnoliopsida",NA,"DC","Matsumoto, K","Minas Gerais","Carrancas","Pedreira do Guilherme, Arbusto ca 1 metro.","-44.6425018310547","-21.4874992370605",NA,"UEC008077",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:34:42-03","UNICAMP","UEC","139724","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Simões, AO; Belinello, R; Singer, RB; Matsumoto, K","444","1998","11","11",NA,"Brazil",NA,NA,"Arbusto, 2m, flores creme de odor desagradável. Em afloramento.","UEC162186","Magnoliopsida",NA,"DC",NA,"Minas Gerais","Carrancas","Vargem Grande","-44.6425018310547","-21.4874992370605",NA,"UEC162186",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:34:42-03","UNICAMP","UEC","134856","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Castro, NM","504","1994","11","17",NA,"Brazil",NA,NA,"Arbusto ca. de 25m.Flores creme.","UEC070341","Magnoliopsida",NA,"DC","Romero, R","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, Estrada da Lagoa Santa. Estrada da Represa próximo à estrada.","-43.4249992370605","-19.0372009277344",NA,"UEC070341",NA,"60318","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:34:42-03","UNICAMP","UEC","185575","S","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Kinoshita, LS; Evangelista, AS; Muler, AL; Leite, CL; Palmeira, JA; Galvão, JC; Alonso, MA; Fo","11/414","2011","05","27",NA,"Brazil",NA,NA,"Arbusto, 2m de altura.","UEC116056","Magnoliopsida",NA,"DC","Meireles, JE","Minas Gerais","Delfinópolis","Região da Serra da Canastra","-46.8539009094238","-20.343900680542",NA,"UEC116056",NA,"41380","auto",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA
