"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","stateProvince","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","typeStatus","fieldNumber"
"211","2011-10-13 05:00:00-03","MO","MOBOT","3410294","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","H. Rainer","Gilberto Fonseca","Brazil",NA,"-46.63333","-23.6",NA,NA,"760.00000000",NA,NA,NA,NA,NA,NA,"Fonseca Céspedes 17","1961","2","15","São Paulo","Mpio. de São Paulo: Parque do Estado, grounds of the Instituto de Botanica. Ca. 10 km. south and 0.8 km. east of center of São Paulo (Praca da Sé). Sec. forest near lake.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","3410337","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","H. Rainer","Itaipú Binacional","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 1117","1984","11",NA,"Paraná","Rva. Limoy. bosque alto.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","09986","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm",NA,"Valéria Stranghetti","Brasil","Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Estação Ecológica de Paulo de Faria","Árvore, ca. 15m, botão e flor. Beira da mata, ao lado da guarita. (Estação de coleta 1);","Tracheophyta","Magnoliales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"214","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","09978","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm",NA,"Valéria Stranghetti","Brasil","Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Estação Ecológica de Paulo de Faria","Árvore, ca. 15m, botão e flor. Beira da mata, ao lado da guarita. (Estação de coleta 1);","Tracheophyta","Magnoliales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"215","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","09987","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm",NA,"Valéria Stranghetti","Brasil","Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Estação Ecológica de Paulo de Faria","Árvore, ca. 15m, botão e flor. Beira da mata, ao lado da guarita. (Estação de coleta 1);","Tracheophyta","Magnoliales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"216","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","26572","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm","Dr Renato de Mello-Silva","F. Tomasetto","Brasil","Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Estação Ecológica","Árvore 15m, botões esverdeados, interior da mata;","Tracheophyta","Magnoliales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"217","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","22794","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm",NA,"Resende, A.A.","Brasil","Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Estação Ecológica","Árvore, 28 metros, fruto imaturo;","Tracheophyta","Magnoliales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"218","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","09926","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm",NA,"L.C.Bernacci","Brasil","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Fazenda São Vicente, mata.","Árvore de 10-12 m alt., flores marron-avermelhado com aspecto de enceradas. Bordo da mata.;","Tracheophyta","Magnoliales","América do Sul",NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"219","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","09848","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm",NA,"L.C. Bernacci","Brasil","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Faz. São Vicente","Árvore ca. 10-12 m alt, flores marron-avermelhado com aspecto de enceradas. bordo ca mata.;","Tracheophyta","Magnoliales","América do Sul",NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA
"220","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","09794","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm",NA,"K.S.Brow Jr.","Brasil","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Serra do Japi Paraiso (1100m), logo acima da represa do DAE","Árvore com 20 m, muito ramificado. planta alimento de Eurytides lysithovs & Eprotodamas, além de diversas mariposas.;","Tracheophyta","Magnoliales","América do Sul",NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA
"221","2020-08-31 09:11:56-03","INPA","INPA","251851","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Lobão, AQ","Martins, FR","Brasil",NA,"-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"INPA0251851","INPA0251851 INPA0251851_e","2014","01",NA,"1612","1981","12","03","Minas Gerais","Fazenda Chiqueirão,",NA,"Dicotyledon Magnoliids","Magnoliales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","9949",NA,"Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","V. Demuner/09-01-2003","L. Kollmann; E. Bausen & W. Pizziolo","Brasil","Santa Teresa","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"MBML009949","MBML009949",NA,NA,NA,"2074","1999","03","09","Espírito Santo","Santo Antônio","Arvore 18m. DAP 40cm. Fuste 10m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","12028",NA,"Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"V. Demuner; et al","Brasil","Santa Teresa","-40.793333","-19.833889","40W47'36","19S50'2",NA,NA,"MBML012028","MBML012028",NA,NA,NA,"768","2000","02","17","Espírito Santo","Pedra da Paulista","Árvore 18m, DAP 55cm, fuste 7m, frutos cor verde claro. Vide carpoteca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","15980",NA,"Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","A. Lobão/22-04-2005","L. Kollmann; et al","Brasil","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML015980","MBML015980",NA,NA,NA,"5205","2002","01","08","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","Árvore 15m. DAP 31cm. Fuste 11m. Botões e frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","16121",NA,"Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","A. Lobão/22-04-2005","L. Kollmann; et al","Brasil","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML016121","MBML016121",NA,NA,NA,"5508","2002","02","06","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","Árvore 12m. DAP 25cm. Fuste 7m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","19003",NA,"Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","A. Lobão/22-04-2005","R.R. Vervloet; et al","Brasil","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML019003","MBML019003",NA,NA,NA,"1650","2003","01","08","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","Árvore, com 12m, frutos imaturos de cor verde, dossel 12m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","19557",NA,"Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","A. Lobão/22-04-2005","R.R. Vervloet; et al","Brasil","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML019557","MBML019557",NA,NA,NA,"1705","2003","01","22","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","Árvore de 15m, frutos imaturos de cor verde, fundo de vale, beira de córrego, dossel 15m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","20462",NA,"Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","A. Lobão/22-04-2005","R.R. Vervloet; et al","Brasil","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML020462","MBML020462",NA,NA,NA,"2076","2003","03","27","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","Árvore de 17m, frutos de cor verde, maduros com interior amarelo, meia encosta, dossel 20m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","36284",NA,"Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","A. Lobão/Jan.2010","R. C. Forzza; et al","Brasil","Cariacica","-40.481944","-20.3025","40W28'55","20S18'9",NA,NA,"MBML036284","MBML036284",NA,NA,NA,"5043","2008","02","16","Espírito Santo","Reserva Biológica Duas Bocas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","4449",NA,"Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","R. Mello Silva/11-02-1999","E. Bausen","Brasil","Santa Teresa","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"MBML004449","MBML004449",NA,NA,NA,NA,"1988","03","17","Espírito Santo","Museu de Biologia Mello Leitão","Árvore 15m, fuste 9m X 30cm, heliófila, próxima ao fundo de vale, fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","8345",NA,"Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","P. J. M. Maas/Fev.1999","L. Kollmann; E. Bausen & W. Pizziolo","Brasil","Santa Teresa","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"MBML008345","MBML008345",NA,NA,NA,"1743","1999","01","28","Espírito Santo","Aparecidinha","Árvore 18m. DAP 40cm. Fuste 12m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-01-09 21:48:17-03","UNICENTRO","HUCO","0625","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Estevan, D.A.","Brasil","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUCO000625",NA,NA,NA,NA,"281","2003","10","06","Paraná","Fazenda Figueira","FUEL 36165; Arbóreo, 8 m, botões florais verde amarronzados; DESC: Arbóreo, 8 m, botões florais verde amarronzados",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"233","2021-01-09 21:48:17-03","UNICENTRO","HUCO","5356","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Cadorin T. J.","Cadorin T. J.; Clemes S. M.; Oliveira C. P. L.","Brasil","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,NA,"2009","11","23","739","2009","11","23","Santa Catarina",NA,"FURB 16912; Arbórea; FOD; HABITAT: FOD; DESC: Arbórea",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"234","2021-03-04 11:04:17-03","UFRB","HURB","20482","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Souza, J.S.","Brasil","São Felipe","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000020482",NA,NA,NA,NA,NA,"2008","08","12","Bahia","Serra da Copioba;",NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA
"235","2020-06-15 15:28:20-03","UNESP-RC","HRCB","39310","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Mello-Silva, R.","Tomasetto, F.","Brasil","Paulo de Faria","-49.516667","-19.916667","49º31'W","19º55'S","500","500",NA,NA,"2002","09","02","181","2001","11","20","São Paulo",NA,"Árvore ca. 15m, botões esverdeados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-06-15 15:28:20-03","UNESP-RC","HRCB","3034","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans",NA,"Cesar, O.","Pagano, S.N.","Brasil","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"1983","03","24","489","1983",NA,NA,"São Paulo",NA,"Alt. 10m, DAP 40cm, frutos verdes e maturos",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"237","2020-06-15 15:28:20-03","UNESP-RC","HRCB","52578","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Potascheff, C.M. & Lombardi, J.A.","Potascheff, C.M.","Brasil","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","2008","10","26","São Paulo","Campus da UNESP",NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"238","2020-06-17 15:23:53-03","UNESP-RC","HRCB","11135","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","R. Mello-Silva","Furlan, A.","Brasil","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Picinguaba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"239","2019-05-23 11:07:29-03","UFLA","ESAL","17437","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Souza, JS","Brasil","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"04",NA,NA,NA,"Minas Gerais","Mata do Capivari","árvore; 11m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-05-23 11:07:29-03","UFLA","ESAL","17995","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Machado, ELM","Brasil","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,"Minas Gerais","Mata da Subestação","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-05-23 11:07:29-03","UFLA","ESAL","12326","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Oliveira Filho, AT","Brasil","Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Minas Gerais","Fazenda Patrimônio","árvore; 13.5; botões florais verdes;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-05-23 11:07:29-03","UFLA","ESAL","12787","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Mello J. M.; et al.","Brasil","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Minas Gerais","Parque Ecologico Quedas do Rio Bonito","árvore; 15.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-05-23 11:07:29-03","UFLA","ESAL","18197","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Eduardo Van den Berg","Castro, GC","Brasil","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Minas Gerais","Sistema corredor/fragmento","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-05-23 11:07:29-03","UFLA","ESAL","19339","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Ary Teixeira de Oliveira-Filho","Machado, ELM","Brasil","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Minas Gerais","Mata da Subestação","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-05-23 11:07:29-03","UFLA","ESAL","19341","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Ary Teixeira de Oliveira-Filho","Machado, ELM","Brasil","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Minas Gerais","Mata da Subestação","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-05-23 11:07:29-03","UFLA","ESAL","23153","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Loures, L","Brasil","Santa Rita Caldal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Minas Gerais",NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-05-23 11:07:29-03","UFLA","ESAL","27639","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Alves, DS","Brasil","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Minas Gerais",NA,"; 8,5m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-05-23 11:07:29-03","UFLA","ESAL","6197","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Ary T. O. Filho","Resende, MLV de","Brasil","Araçuaí","-42.0703010559082","-16.8497009277344",NA,NA,"2","2",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Minas Gerais",NA,"; ; ;",NA,NA,NA,NA,"46442","auto",NA,NA,NA,NA,NA,NA
"249","2019-05-23 11:07:29-03","UFLA","ESAL","19943","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Eduardo; Ary","Pereira, IM","Brasil","Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Minas Gerais",NA,"; ; ;",NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA
"250","2019-05-23 11:07:29-03","UFLA","ESAL","18125","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Valéria Evangelista G. Rodrigues","Carvalho, LC de","Brasil","Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Minas Gerais","Reserva Florestal Boqueirão","árvore; ; ;; cerrado",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA
"251","2019-05-23 11:07:29-03","UFLA","ESAL","15469","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Fontes, MAL","Brasil","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450",NA,NA,NA,NA,NA,"67",NA,NA,NA,"Minas Gerais","Parque Estadual do Ibitipoca","árvore; 11,0; ;; floresta",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"252","2019-05-23 11:07:29-03","UFLA","ESAL","16367","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Rodrigues, LA; et al.","Brasil","Luminárias","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,NA,NA,NA,NA,NA,"204",NA,NA,NA,"Minas Gerais","Mata do Galego","árvore; ; ;; floresta",NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA
"253","2019-05-23 11:07:29-03","UFLA","ESAL","17058","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Oliveira-Filho, AT","Carvalho, WAC","Brasil","Piedade do Rio Grande","-44.1960983276367","-21.468599319458",NA,NA,"1","1",NA,NA,NA,NA,NA,"05",NA,NA,NA,"Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA
"254","2019-05-23 11:07:29-03","UFLA","ESAL","25360","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Naves, RP","Brasil","Varginha","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,NA,NA,NA,NA,NA,"67",NA,NA,NA,"Minas Gerais","Parque São Francisco","árvore; 8m; ;; floresta",NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA
"255","2019-05-23 11:07:29-03","UFLA","ESAL","25057","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Augusto Gabriel","Brasil","Marília","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"São Paulo","Bosque Rangel Pietraróia","; ; ;; floresta",NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA
"256","2019-05-23 11:07:29-03","UFLA","ESAL","15843","S","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Richieri Sartori","Sartori, RA","Brasil","Socorro","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"São Paulo","Bairro dos Farias","árvore; 10 m; ;; floresta",NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA
"257","2021-03-12 08:14:25-03","IMA","MAC","51103","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","M.L.Bazante","Chagas-Mota","Brasil","Quebrangulo","-36.471108","-9.3389","-36.471108","-9.3389",NA,NA,"MAC0051103","MAC0051103","2017","01","30","10135","2011","01","25","Alagoas","Reserva Biológica Pedra Talhada.","Árvore ca. 20 m de altura. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-12 08:14:25-03","IMA","MAC","57623","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"L.Nusbaumer; M.L.Célérier; R.Spichiger","Brasil","Quebrangulo","-36.718992","-9.439406","-36.718992","-9.439406",NA,NA,"MAC0057623","MAC0057623",NA,NA,NA,"4298","2014","11","06","Alagoas","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana inclinada. Zona de reflorestamento.","Árvore ca. 16 m. Três pétalas externas amerelo-esverdeado; 3 pétalas interna membranáceas violeta e rosa. Fruto amarelo com sépalas espalhadas e persistentes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-03 13:56:05-03","UFF","NIT","NIT525","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"A. Lobão",NA,NA,NA,NA,NA,NA,NA,NA,"NIT00000524",NA,NA,NA,NA,"1499","2005","11","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-03 13:56:05-03","UFF","NIT","NITw1051","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Abreu RCR","Brasil","Águas de Santa Bárbara","-49.216667","-22.8","49º13'W","22º48'S",NA,NA,"NITw00001812",NA,NA,NA,NA,"3020","2018","05","01","São Paulo","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara","Número da parcela 16, Sub parcela 8, Numero do indivíduo 3020, altura 10, DAP 24,1;23,9;27,3;26,6, árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-03 13:56:05-03","UFF","NIT","NIT224","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"A. Lobão; C. P. Bruniera, M. P. Santos","Brasil","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"NIT00000224",NA,NA,NA,NA,"1704",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"262","2020-11-18 11:49:17-03","UERJ","HRJ","12761","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","V. Maioli","V.Maioli","Brasil","Barra do Piraí","-43.8255996704102","-22.4699993133545",NA,NA,NA,NA,"HRJ00012724",NA,NA,NA,NA,"1069","2011","03","24","Rio de Janeiro","Fazenda Ponte Alta.",NA,NA,NA,NA,NA,"27638","auto",NA,NA,NA,NA,NA,NA
"263","2021-02-09 10:12:02-03","UENF","HUENF","1531","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.",NA,"Moreno, M.R.; Nascimento, M.T.","Brasil","Campos dos Goytacazes","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","HUENF00001533",NA,NA,NA,NA,"294","1997","07","23","Rio de Janeiro","Imbé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-02-25 10:12:42-03","CVRD","CVRD","10599","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Domingos A. Folli","Folli, D.A.","BRASIL","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD010599",NA,"2007","12","06","5813","2007","12","06","ES",NA,"<ll>dwc_commonname:</ll> Graviola do mato","Magnoliophyta","Magnoliales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"265","2021-02-25 10:12:42-03","CVRD","CVRD","362","PreservedSpecimen","Plantae","Annonaceae","Annona","cacans","Annona cacans","Warm.","Paul J. M. Maas","Silva, I.A.","BRASIL","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD000362","CVRD000362","1985","10","17","90","1979","10","15","ES","Ao lado do campo de bola de pau, próxima a uma sapucaia mirim.","<ll>dwc_commonname:</ll> Graviola do mato","Magnoliophyta","Magnoliales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
