"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","phylum","order","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"264","2008-05-27 22:02:00-03","MO","MOBOT","2231803","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Sérsic, A. N.","Luis Ariza Espinar","Ariza Espinar 1073","1960","10","26","Argentina","Santa Fé","General Obligado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Ruta nº 11, antes del límite con Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","2231815","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Sérsic, A. N.","Luis Ariza Espinar","Ariza Espinar 1072","1960","10","26","Argentina","Santa Fé","General Obligado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Ruta nº 11, antes del límite con Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2009-05-15 11:31:00-03","MO","MOBOT","2291801","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Descole, H. R., 19/02/","Pedro Jörgensen","Jörgensen 2665","1912",NA,NA,"Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Las Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2009-07-15 12:23:00-03","MO","MOBOT","2291828","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Pozner, R.","Renée H. Fortunato","Fortunato 212","1983","11","5","Argentina","Chaco","Libertador General San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","14 km al N de La Eduviges por ruta 90.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2018-02-24 05:31:00-03","MO","MOBOT","2291847","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Sosa, M. M., //","M. M. Sosa|M.C. Franceschini|Sara G. Tressens","Sosa 22","1999","2","19","Argentina","Corrientes","General Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Ruta n° 12, 18 Km E de Itá Ibaté",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2018-05-17 05:28:00-03","MO","MOBOT","2291886","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Cialdella, A. M.","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2915","2000","11","19","Argentina","Misiones","Apóstoles","-55.58333","-27.75",NA,NA,NA,NA,NA,NA,NA,"South America","campos próximos a la entrada del Parque Provincial de la Sierra Raúl Martínez Crovetto",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2011-04-03 14:36:00-03","MO","MOBOT","2337898","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Schinini, A., //","Aurelio Schinini|G. Cuadrado","Schinini Cacace 30293","1995","10","24","Argentina","Formosa","Pilcomayo","-58.1166667","-25.2166667",NA,NA,NA,NA,NA,NA,NA,"South America","Laguna Naick Neck, Colonia San Juan, 16 Km W de El Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2011-03-25 20:20:00-03","MO","MOBOT","2337916","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Cocucci, A. A.","Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","Cocucci 3001","2003","11","17","Argentina","Entre Ríos","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Parque Nacional El Palmar, Arroyo El Palmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2009-07-17 06:52:00-03","MO","MOBOT","2408766","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Arturo E. Burkart","Burkart 5758","1933","11","9","Argentina","Santa Fé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Reconquista, Palmar de Copernicia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2009-07-17 06:52:00-03","MO","MOBOT","2429529","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Descole, H. R., 19/02/","Arturo E. Burkart","Burkart 7935","1936","11","7","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","La Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2014-04-29 05:39:00-03","MO","MOBOT","2429546","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Fortunato, R. H.","Renée H. Fortunato|J.A. Greppi|Silvana Sede|S. Soto","Fortunato 7959","2003","2","2","Argentina","Corrientes","Ituzaingó","-56.25","-27.43333",NA,NA,NA,NA,NA,NA,NA,"South America","17,5 km al N por RP 150 en direcc. a Ombú Chico.",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","2430105","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Sosa, M. M., //","TRESSENS","TRESSENS 6725","2002","3","22","Argentina","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Ruta Prov. 22, 57 Km NE de Chavarría",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2009-10-24 10:42:00-02","MO","MOBOT","2430130","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Cialdella, A. M., II-","Fernando O. Zuloaga|Diego Giraldo-Cañas|F. Biganzoli","Zuloaga 6652","1998","3","25","Argentina","Misiones","San Ignacio","-55.46666","-27.26666",NA,NA,NA,NA,NA,NA,NA,"South America","Ruta Provincial de San Ignacio a empalme con Ruta Prov. 6, 7 km de San Ignacio",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2012-05-09 05:09:00-03","MO","MOBOT","2440712","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Schinini, A.","Maria M. Arbo|Aurelio Schinini|G.J. Seijo","Arbo 8422","1999","11","23","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Paraje Galarza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2011-12-22 05:01:00-02","MO","MOBOT","2440730","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Teodoro Rojas","Rojas 8907","1940",NA,NA,"Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Punta Porá (Tres Lagunas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2009-10-18 08:03:00-02","MO","MOBOT","2440752","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Descole, H. R., 19-2-","F. M. Rodríguez","Rodríguez 85","1909","11","18","Argentina","Misiones","Candelaria","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,"South America","Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2018-02-24 05:31:00-03","MO","MOBOT","2514283","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"G.J. Seijo|V.G. Solís Neffa|Myriam C. Peichoto|M. M. Sosa","Seijo 2498","2001","11","26","Uruguay","Rivera",NA,"-55.915","-31.1425",NA,NA,NA,NA,NA,NA,NA,"South America","Bajada de Pena, ruta 30 km 253",NA,NA,"262.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2009-10-24 07:41:00-02","MO","MOBOT","2514309","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Xifreda, C. C.","Angel L. Cabrera|Fernando O. Zuloaga","Cabrera 32375","1981","2","8","Uruguay","Tacuarembo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Gruta de los Cuervos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2011-12-10 06:40:00-02","MO","MOBOT","2514433","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Tressens, S. G., //","Sara G. Tressens|Teuvo Ahti|Lidia I. Ferraro|Victor Maruñak","Tressens 4815","1993","12","13","Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","9 km NW de Valenzuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2010-03-01 19:04:00-03","MO","MOBOT","3012326","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","K. Barringer","F. Javier Fernández Casas|J. Molero","Fernández Casas 5766","1982",NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","7 km al Sur de Villa Fortuna, en un estero grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2012-05-02 10:30:00-03","MO","MOBOT","3012408","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","K. Barringer","F. Javier Fernández Casas|J. Molero","Fernández Casas 6383","1982","2","21","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Cerca y al Norte de Yhú, en un cerrado sobre suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"285","2015-03-18 15:40:00-03","MO","MOBOT","3012706","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Luciano Bernardi","Bernardi 18413","1978","11","8","Paraguay","Ñeembucú",NA,"-57.6666667","-26.7666667",NA,NA,NA,NA,NA,NA,NA,"South America","Misiones-Neembucu. Estero Cambá. Subfrutex robustus ramis atro-purpureis lucidis. Folia oblonga glauca. Inflorescentia thyrsoidea terminalis conspicua violacea.",NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"286","2008-05-27 22:02:00-03","MO","MOBOT","3012827","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","F.W.P.","Per Dusén","Dusén 7382","1908",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Serrinha, in campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2012-05-01 15:35:00-03","MO","MOBOT","3012875","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"José F. Pensiero","Pensiero 786","1983",NA,NA,"Argentina","Santa Fé","San Cristóbal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Entre San Cristóbal y Crespo, Ea. La Fortuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","3012887","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","F.W.P.","Per Dusén","Dusén 9056","1910",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Capoá Grande, in campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","3012983","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Pennell","Per Dusén","Dusén 16293","1915",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Ponta Grossa, in campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","3012996","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","M. Mallo XI-","CUSATO","CUSATO 870","1981",NA,NA,"Argentina","Entre Ríos","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Pque. Nacional El Palmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2011-02-18 20:42:00-02","MO","MOBOT","3013062","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Tressens","Ricardo O. Vanni|Anita Radovancich","Vanni 1072","1987",NA,NA,"Argentina","Misiones","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Ruta 12, 4km S de Santa Ana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2011-04-11 12:14:00-03","MO","MOBOT","3013074","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Kerry Barringer","Ismael Morel","Morel 9149","1949",NA,NA,"Argentina","Formosa","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Oeste a 3 Km de Laguna Primavera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","3013121","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Gert G. Hatschbach","Hatschbach 50828","1986","11","28","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Rod. Br. 277, rio dos Papagaio ( Mun. palmeira)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2011-11-08 05:06:00-02","MO","MOBOT","3013149","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Karl A.Vincent","Ricardo Callejas|Gert G. Hatschbach|J.M. Silva|Clovis Ramos","Callejas Posada 1929","1983","12","15","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","pedro Juan Caballero (ponta Pora), 30km O. de Pedro Juan Caballero. Campo Limpo con Bosque de Galeria 21:45' lat. 55:45' long",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2011-03-07 21:31:00-03","MO","MOBOT","3013296","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","S.G. Tressens, (CTES)","Maria M. Arbo|M. Silvia Ferrucci|V.G. Solís Neffa|E. Blanco|R. Beron","Arbo 6171","1994","11","14","Argentina","Corrientes","Santo Tomé","-56.65","-28.06666",NA,NA,NA,NA,NA,NA,NA,"South America","Estancia San Lorenzo. Ruta 41, 4Km N de Galarza. En campo bajo.",NA,NA,"0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","3013528","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","K. Barringer","Per Dusén","Dusén 16209","1914",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Jaguariahyva, in campo graminoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2009-05-15 13:24:00-03","MO","MOBOT","3013591","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Kerry Barringer","Pedro Jörgensen","Jörgensen 3718","1928","12","12","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Common in the camp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","3013688","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Noel H. Holmgren 25 January","Isabel Basualdo","Basualdo 002711","1989","12","7","Paraguay","Caazapá",NA,"-55.73333","-26.16666",NA,NA,NA,NA,NA,NA,NA,"South America","a 10 kms de San Juan Nepoumuceno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2011-02-12 06:07:00-02","MO","MOBOT","3013755","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Kerry Barringer","Tito S. Ibarrola","Ibarrola 3730","1945",NA,NA,"Argentina","Corrientes","General Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Paso Florentín.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2016-11-15 05:15:00-02","MO","MOBOT","3013834","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Kerry Barringer","Antonio C. Krapovickas","Krapovickas 16678","1970",NA,NA,"Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Gobernador Virasoro, Ruta Nac. No. 14.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2009-12-07 21:13:00-02","MO","MOBOT","3013991","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.",NA,"Nélida M. Bacigalupo|Rosa Guaglianone","Bacigalupo 1542","1991",NA,NA,"Argentina","Entre Ríos","Concordia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Ayuí, alrededores de la represa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2011-04-11 12:14:00-03","MO","MOBOT","3014051","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Kerry Barringer","Ismael Morel","Morel 4088","1947",NA,NA,"Argentina","Formosa","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","N. Oeste a 2 Km de Estancia Riacho Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2009-08-23 08:49:00-03","MO","MOBOT","3014167","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Kerry Barringer","Lyman B. Smith|Roberto M. Klein","Smith 14066","1964","12","16","Brazil","Santa Catarina",NA,"-52.66666","-27.1",NA,NA,NA,NA,NA,NA,NA,"South America","Chapecó: thicket, 8-13 km west of Chapecó.",NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2011-06-10 17:35:00-03","MO","MOBOT","3014252","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","E. Feltz (MO)","Nélida M. Bacigalupo|Elisa G. Nicora|A. Vizinis","Bacigalupo 1597","1993","2","27","Argentina","Entre Ríos","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Parque Nac. El Palmar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"305","2010-01-29 20:50:00-02","MO","MOBOT","3014305","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","K. Barringer","W.G. Herter","Herter 94101","1933","12","2","Uruguay","Rivera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Galgo. In Saxosis. Subsicc., ill.",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2009-05-15 10:17:00-03","MO","MOBOT","3014394","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Kerry Barringer","Pedro Jörgensen","Jörgensen 2663","1912",NA,NA,"Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Los Palmas. Común en el Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2009-08-07 05:34:00-03","MO","MOBOT","3014436","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","K. Barringer","Thomas Morong","Morong 217","1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2009-07-10 17:57:00-03","MO","MOBOT","3014568","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Kerry Barringer","Troels M. Pedersen","Pedersen 3045","1954",NA,NA,"Argentina","Corrientes","Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estancia ,,Las Tres Marias. Mostly on moist ground, loamy on clayey soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2008-05-27 22:02:00-03","MO","MOBOT","3014658","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","K.Barringer","Nélida Soria","Soria Rey 4986a","1991","12","10","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estancia Carmen de la Sierra Potrero lili",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2009-10-17 07:00:00-03","MO","MOBOT","3014836","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","K. Barringer","Nélida Soria","Soria Rey 4900a","1991","12","9","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estancia Santa Teresa Potrero Guarani NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2009-10-14 20:07:00-03","MO","MOBOT","3014988","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Noel H. Holmgren, 14 February","Rosa Degen","Degen 55","1986","12","2","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Pirayú, Estancia Romero Pereira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","3015006","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","K. Barringer","Fátima Mereles","Mereles H. 4248","1991","12","12","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estancia Aguerito, Desvio ruta quinta. En espartillar y cerrados. Suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2008-05-27 22:02:00-03","MO","MOBOT","472077","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Noel H. Holmgren (NY)","Elsa M. Zardini|E. Velázquez","Zardini 18280","1990","1","13","Paraguay","Central",NA,"-57.5","-25.25",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay River around San Antonio. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","261"
"314","2013-10-15 12:46:00-03","MO","MOBOT","472206","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","N.H. Holmgren (NY)","Elsa M. Zardini|R. Velázquez","Zardini 24571","1990","11","30","Paraguay","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"South America","Tavarory, near Administration.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","481"
"315","2008-05-27 22:02:00-03","MO","MOBOT","472316","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Noel H. Holmgren (NY)","Elsa M. Zardini|M. Velázquez","Zardini 18450","1990","1","27","Paraguay","Central",NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,"South America","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","269"
"316","2008-05-27 22:02:00-03","MO","MOBOT","472491","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Noel H. Holmgren (NY)","Elsa M. Zardini|Tulio Tillería","Zardini 28901","1991","11","18","Paraguay","Cordillera",NA,"-57.23333","-25.15",NA,NA,NA,NA,NA,NA,NA,"South America","4 km SE of Emboscada on road to Nueva Colombia. Cerrado forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","618"
"317","2008-05-27 22:02:00-03","MO","MOBOT","472502","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","Noel H. Holmgren (NY)","Elsa M. Zardini|R. Velázquez","Zardini 16488","1989","11","18","Paraguay","Cordillera",NA,"-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,"South America","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","193"
"318","2016-11-01 11:00:00-02","MO","MOBOT","472512","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","N.H. Holmgren (NY)","Elsa M. Zardini|S. Velázquez","Zardini 16505","1989","11","18","Paraguay","Cordillera",NA,"-57.3","-25.1333333",NA,NA,NA,NA,NA,NA,NA,"South America","Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","194"
"319","2013-10-15 11:13:00-03","MO","MOBOT","472575","PreservedSpecimen","Plantae","Plantaginaceae","Angelonia","integerrima","Angelonia integerrima","Spreng.","N.H. Holmgren (NY)","Elsa M. Zardini|U. Velázquez","Zardini 20686","1990","5","26","Paraguay","Cordillera",NA,"-57.25","-25.1333333",NA,NA,NA,NA,NA,NA,NA,"South America","5 km SE of Emboscada. Isla Alta. On a hill.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","334"
