"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"586","2015-03-13 19:01:19-03","F","FMNH-SEEDPLANTS","V0258342F","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens",NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0258342F","Spermatophyta",NA,NA,NA,NA,NA,"V0258342F_01","-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"587","2015-03-13 19:01:19-03","F","FMNH-SEEDPLANTS","V0258343F","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens",NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0258343F","Spermatophyta",NA,NA,NA,NA,NA,"V0258343F_01","-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"588","2015-03-13 19:01:19-03","F","FMNH-SEEDPLANTS","V0258344F","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens",NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0258344F","Spermatophyta",NA,NA,NA,NA,NA,"V0258344F_01","-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"589","2015-03-13 19:01:19-03","F","FMNH-SEEDPLANTS","V0258345F","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0258345F","Spermatophyta",NA,NA,NA,NA,NA,"V0258345F_01","-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"590","2019-01-25 15:41:28-02","IAC","IAC","2798","S","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","J.E. Rombouts","1938","10","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Aubl.) Maguire & B.M.Boom","292","Mato Grosso do Sul",NA,NA,"-55.7872","-20.4711","M.F.A. Calió","Aquidauana",NA,NA,"-55.7872","-20.4711","2010","12",NA,NA,"20",NA,NA,NA,NA,NA
"591","2020-07-23 12:08:33-03","CEPLAC","CEPEC","108951","PreservedSpecimen","Plantae","Gentianaceae","Tetrapolinia","caerulescens","Tetrapolinia caerulescens","R. M. Harley","1988","11","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"25990","Bahia","Pico das Almas. Vertente leste. Campo do Queiroz.",NA,"-41.95","-13.533333","G. B. Siqueira","RIO DE CONTAS",NA,NA,"41W57'","13S32'",NA,NA,NA,NA,NA,NA,"15/04/2013",NA,NA,NA
"592","2020-07-23 12:08:33-03","CEPLAC","CEPEC","12334","PreservedSpecimen","Plantae","Gentianaceae","Tetrapolinia","caerulescens","Tetrapolinia caerulescens","R. M. Harley","1974","01","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"15428","Bahia","25Km WNW da cidade. Rampa baixa do Pico das Almas.",NA,"-41.916667","-13.533333","E. F. Guimarães","RIO DE CONTAS",NA,NA,"41W55'0","13S32'0",NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA
"593","2020-07-23 12:08:33-03","CEPLAC","CEPEC","46469","PreservedSpecimen","Plantae","Gentianaceae","Tetrapolinia","caerulescens","Tetrapolinia caerulescens","R. M. Harley","1988","11","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"26256","Bahia","Pico das Almas. Vertente leste. Campo brejoso próximo ao Queiroz.",NA,"-41.95","-13.533333","E. F. Guimarães","RIO DE CONTAS",NA,NA,"41W57'","13S32'",NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA
"594","2020-07-23 12:08:33-03","CEPLAC","CEPEC","46932","PreservedSpecimen","Plantae","Gentianaceae","Tetrapolinia","caerulescens","Tetrapolinia caerulescens","R. M. Harley","1988","11","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"25990","Bahia","Pico das Almas. Vertente leste. Campo do Queiroz.",NA,"-41.95","-13.533333","E. F. Guimarães","RIO DE CONTAS",NA,NA,"41W57'","13S32'",NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA
"595","2020-07-23 12:08:33-03","CEPLAC","CEPEC","48507","PreservedSpecimen","Plantae","Gentianaceae","Tetrapolinia","caerulescens","Tetrapolinia caerulescens","G. Hatschbach","1979","03","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"42133","Bahia","110Kma W cidade, BR-020.",NA,"-44.9900016784668","-12.1527996063232","E. F. Guimarães","barreiras",NA,NA,NA,NA,NA,NA,"152720","auto",NA,NA,"30/12/2008",NA,NA,NA
"596","2019-11-01 15:01:21-03","UnB","UB","38608","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Fonsêca, SG","1968","10","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","1400","Mato Grosso","Base Camp",NA,"-51.766667","-12.816667","Nilsson, S",NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2019-11-01 15:01:21-03","UnB","UB","38609","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Argent, GCG","1967",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","6581","Mato Grosso","Base Camp",NA,"-51.766667","-12.816667","Maas, PJM",NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-11-01 15:01:21-03","UnB","UB","163106","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Munhoz, CBR; Emmert, P; Mello, TRB","2010","03","29","Southern America","Brasil",NA,NA,"Erva. Sépalas verdes e pétalas lilases. Estames brancos; Afloramento de rocha em campo limpo úmido",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","7096","Minas Gerais","Acesso por São João da Chapada, Vila Macacos. Parque Nacional das Sempre Vivas",NA,"-43.792222","-17.903611","Fernandes, MS","Diamantina","1268","1268","-43.792222","-17.903611","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2019-11-01 15:01:21-03","UnB","UB","10474","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Oliveira, RS; Proença, CEB","1996","12",NA,"Southern America","Brasil",NA,NA,"Erva. Flor branca; Campo úmido.",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","208","Goiás","RPPN Linda Serra dos Topázios",NA,"-47.666667","-16.75","Oliveira, RS","Cristalina","1030","1030","-47.666667","-16.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2019-11-01 15:01:21-03","UnB","UB","38613","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1966","06","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","17228",NA,NA,NA,NA,NA,"Nilsson, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2019-11-01 15:01:21-03","UnB","UB","12485","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Kirkbride, MCG","1981","05","20","Southern America","Brasil",NA,NA,"Erva 0,3m. Flor branca; Campo de murundu, área sempre alagada.",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","1518","Distrito Federal","Córrego da Onça, Fazenda Água Limpa. Campo Experimental da UnB.",NA,"-47.9","-15.95","Maas, PJM","Brasília","1100","1100","-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-11-01 15:01:21-03","UnB","UB","148151","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1968","02","14","Southern America","Brasil",NA,NA,"Slender erct herb ca.20m tall.Corolla lilac.hillside seep.; Hillside seep,Sandy campo with outcrops.",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","20065","Minas Gerais","145km N. of Belo Horizonte.",NA,NA,NA,"Maas, PJM","Serra do Cipó",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-11-01 15:01:21-03","UnB","UB","148152","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1970","03","18","Southern America","Brasil",NA,NA,"Slender erect herb to ca.40cm tall.corolla lavender-purple.; Cerrado and brejo at creek margin.",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","27880","Minas Gerais","18km E. of Diamantina.",NA,NA,NA,"Maas, PJM","Serra do Espinhaço",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2019-11-01 15:01:21-03","UnB","UB","148153","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1969","01","12","Southern America","Brasil",NA,NA,"Common in meadow.; Slender simple or few-branched herb to ca.25cm tall.flowers nodding,corolla light purple.; Grassy meadow bordering gallery forest.",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","21801","Minas Gerais","27km S. W. of Diamantina on road to Gouveia.",NA,NA,NA,"Nilsson, S","Serra do Espinhaço",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-11-01 15:01:21-03","UnB","UB","148154","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1966","04","14","Southern America","Brasil",NA,NA,"Locally common.; Simple or few-branched erect herb,to ca.40cm tal,flowers nodding,corolla white.; Wet campo,near Rio Piau.",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","14843","Bahia","150km S.W. of Barreiras.",NA,NA,NA,"Nilsson, S",NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-11-01 15:01:21-03","UnB","UB","148155","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Heringer, EP","1967","02","20","Southern America","Brasil",NA,NA,"Planta de brejo,flores brancas,de 30cm de altura,com frutos.",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","11354","São Paulo","Coletado na margem do Lago 1.",NA,NA,NA,"Nilsson, S","Pinheiro",NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-11-01 15:01:21-03","UnB","UB","148156","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1970","03","18","Southern America","Brasil",NA,NA,"Slender erect herb to ca.40cm tall,corolla white.; Cerrado and brejo at creek margin.",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","27879","Minas Gerais","Ca. 18km E. of Diamantina.",NA,NA,NA,"Nilsson, S","Serra do Espinhaço",NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-11-01 15:01:21-03","UnB","UB","38604","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Soares-Silva, LH","2001","05",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","990",NA,NA,NA,NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-11-01 15:01:21-03","UnB","UB","38605","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Gates, B","1979","01","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","50","Goiás","5 km de Alto Paraíso",NA,NA,NA,"Maas, PJM","Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2019-11-01 15:01:21-03","UnB","UB","38606","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Heringer, EP","1967","01","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","11266","Goiás","120 Km do DF-Rio Corumbá",NA,NA,NA,"Nilsson, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-11-01 15:01:21-03","UnB","UB","38607","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hunt, DR","1966","06",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","6065","Mato Grosso","77 Km de Barra do Garças para Xavantina",NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-11-01 15:01:21-03","UnB","UB","38610","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Harley, RM","1968","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","10328","Mato Grosso","12 Km SW da Base camp",NA,NA,NA,"Maas, PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-11-01 15:01:21-03","UnB","UB","38611","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Anderson, WR","1973","05","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","10469","Goiás",NA,NA,NA,NA,"Pringle, JS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-11-01 15:01:21-03","UnB","UB","38612","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Anderson, WR","1973","05","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","10444","Goiás",NA,NA,NA,NA,"Pringle, JS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-11-01 15:01:21-03","UnB","UB","38614","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1968","01","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","19328",NA,NA,NA,NA,NA,"Nilsson, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-11-01 15:01:21-03","UnB","UB","38615","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1966","02","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","12490","Goiás",NA,NA,NA,NA,"Nilsson, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-11-01 15:01:21-03","UnB","UB","38616","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1966","05",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","16284",NA,NA,NA,NA,NA,"Nilsson, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-11-01 15:01:21-03","UnB","UB","38617","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1972","01","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","34537",NA,NA,NA,NA,NA,"Maas, PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-01 15:01:21-03","UnB","UB","38618","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1968","01","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","19329",NA,NA,NA,NA,NA,"Maas, PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-01 15:01:21-03","UnB","UB","38619","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1966","04",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","14414","Goiás",NA,NA,NA,NA,"Maas, PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-11-01 15:01:21-03","UnB","UB","38620","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1966","02","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","12400","Goiás",NA,NA,NA,NA,"Maas, PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-11-01 15:01:21-03","UnB","UB","38621","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1972","01","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","34170",NA,NA,NA,NA,NA,"Nilsson, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-11-01 15:01:21-03","UnB","UB","38622","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin, HS","1971","03",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","32720",NA,NA,NA,NA,NA,"Maas, PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-11-01 15:01:21-03","UnB","UB","6094","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Oliveira, RS; Proença, CEB","1996","06","03","Southern America","Brasil",NA,NA,"Cálice verde-claro. Corola, gineceu e androceu brancos. Estigma bilamelar. Pétalas agudas.; Erva 0,3m. Flor branca; Campo úmido. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","130","Goiás","RPPN Linda Serra dos Topázios",NA,"-47.666667","-16.75","Proença, CEB","Cristalina","1030","1030","-47.666667","-16.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-01 15:01:21-03","UnB","UB","9965","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Soares-Silva, LH; Proença, CEB; Sampaio, AB; Simon, MF","2001","05","10","Southern America","Brasil",NA,NA,"Beira do Rio Novo.; Erva 0,5m. Flor branca; Campo úmido. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","990","Tocantins","Cachoeira da Velha",NA,"-46.883333","-10.266667","Incógnito","Mateiros","469","469","-46.883333","-10.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-01 15:01:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Kirkbride Junior, JH","1983","04","25","Southern America","Brasil",NA,NA,"Erva até 25 cm; corolas brancas; Campos de Murundus sobre os murundus",NA,"Dicotyledoneae",NA,"(Aubl.) Grisebach","5256","Distrito Federal","Cabeceira comprida",NA,"-48.066667","-15.616667","Smith, SF","Brasília","1250","1250","-48.066667","-15.616667","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-07-29 09:04:40-03","UnB","UB","10943","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Gomes, BM; Proença, CEB; Brito, DS; Guimarães, PJF; Mendes, VC","2001","04","04","Southern America","Brasil",NA,NA,"Erva 0,2m. Flor branca; Campo úmido.",NA,"Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","265","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama",NA,"-48.05","-16.05","Saavedra, MM","Gama","850","850","-48.05","-16.05","2005","08",NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-01 15:01:23-03","UnB","UB","12477","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Kirkbride Junior, JH","1982","04","14","Southern America","Brasil",NA,NA,"Corolas brancas.; Erva 0,3m; Brejo na margem da chapada.",NA,"Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","4736","Distrito Federal","Ca. 1,5km W da Antena da Radiobrás",NA,"-48.133333","-15.6","Guimarães, EF; Saavedra, MM","Brasília","1280","1280","-48.133333","-15.6","2005","08",NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-01 15:01:23-03","UnB","UB","12486","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Kirkbride, MCG","1981","02","11","Southern America","Brasil",NA,NA,"Erva 0,15m. Flor amarela clara c/ pontas branca; Campo de murundu, área sempre alagada.",NA,"Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","1443","Distrito Federal","Córrego da Onça, Fazenda Água Limpa. Campo Experimental da UnB.",NA,"-47.9","-15.95","Guimarães, EF; Saavedra, MM","Brasília","1100","1100","-47.9","-15.95","2005","08",NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-11-01 15:01:23-03","UnB","UB","12487","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Kirkbride, MCG","1981","06","10","Southern America","Brasil",NA,NA,"Erva 0,3m. Flor amarela; Campo de murundu, área sempre alagada.",NA,"Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","1564","Distrito Federal","Córrego da Onça, Fazenda Água Limpa. Campo Experimental da UnB.",NA,"-47.9","-15.95","Guimarães, EF; Saavedra, MM","Brasília","1100","1100","-47.9","-15.95","2005","08",NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-11-01 15:01:23-03","UnB","UB","12532","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Ratter, JA; Fonsêca, SG","1976","04","28","Southern America","Brasil",NA,NA,"Herb. Flor cream; Campo sujo.",NA,"Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","2947","Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV Tower",NA,"-47.916667","-15.95","Guimarães, EF; Saavedra, MM","Brasília",NA,NA,"-47.916667","-15.95","2004","06",NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-11-01 15:01:23-03","UnB","UB","12568","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Almeida, SP","1985","04","17","Southern America","Brasil",NA,NA,"Botões verdes.; Erva 0,1m. Flor branca; Campo limpo úmido (várzea). Solo: Argiloso escuro, visguento.",NA,"Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","995","Distrito Federal","Próximo ao Banco de Proteínas, lado esquerdo da Rov. BR-020, CPAC Planaltina",NA,"-47.56","-15.6111","Guimarães, EF; Saavedra, MM","Brasília","1175","1200","-47.56","-15.6111","2005","08",NA,NA,NA,NA,NA,NA,NA,NA
"633","2019-11-01 15:01:23-03","UnB","UB","14607","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Proença, CEB","2004","04","27","Southern America","Brasil",NA,NA,"Fruto seco castanho claro.; Erva 0,4m; Campo úmido de encosta.",NA,"Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","2744","Distrito Federal","Clube Águas Correntes. Região de Saia Velha, DF-495",NA,"-47.933333","-16.05","Oliveira, ALR","Brasília","965","965","-47.933333","-16.05","2017","12",NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-11-01 15:01:23-03","UnB","UB","148150","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Anderson, WR","1972","03","06","Southern America","Brasil",NA,NA,"Herb in brejo;corolla white.; Cerrado and Cerradão.",NA,"Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","36720","Bahia","100km WSW of Barreiras.",NA,NA,NA,"Siqueira, GB","Espigão Mestre",NA,NA,NA,NA,"2012","10",NA,NA,"22",NA,NA,NA,NA,NA
"635","2019-11-01 15:01:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Neto, O","2017","11","16","Southern America","Brasil",NA,NA,"Conglomerado BA-392. Subunidade 1. Subparcela 1. Indivíduo 3. Extra; Herbácea. Flor branca; Solo arenoso. Vereda","UB0124851","Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","IFN-3928531.1","Bahia",NA,"UB0124851","-46.105278","-16.584167","Figueira, M","Formosa do Rio Preto",NA,NA,"-46.105278","-16.584167","2018","06",NA,NA,"15",NA,NA,NA,NA,NA
"636","2019-11-01 15:01:23-03","UnB","UB","198444","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Amaral, AG; Fernandes, CM; Munhoz, CBR; Souza, ACM","2012","04","06","Southern America","Brasil",NA,NA,"Erva. 50 cm. Flor aberta.; Campo limpo úmido.",NA,"Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","2754","Goiás","Parque Nacional da Chapada dos Veadeiros. Fora das parcelas, próximo à parcela 2500 sul.",NA,"-47.71453","-14.1093","Amaral, AG","Alto Paraíso de Goiás",NA,NA,"-47.71453","-14.1093","2013","08",NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-01 15:01:23-03","UnB","UB","198467","PreservedSpecimen","Plantae","Gentianaceae","Tetrapollinia","caerulescens","Tetrapollinia caerulescens","Amaral, AG; Souza, ACM","2012","04","20","Southern America","Brasil",NA,NA,"Erva. Flor aberta. Sépala, pétalas e estames lilás.; Campo limpo úmido.",NA,"Dicotyledoneae",NA,"(Aubl.) ex Maguire & Boom","2776","Goiás","Parque Nacional da Chapada dos Veadeiros. Parcela 2500 sul. UA 105.",NA,"-47.71453","-14.1093","Amaral, AG","Alto Paraíso de Goiás",NA,NA,"-47.71453","-14.1093","2013","08",NA,NA,NA,NA,NA,NA,NA,NA
