"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount"
"49","2020-11-04 11:13:52-03","ESALQ","ESA","13990","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.",NA,NA,NA,"Silva, J.M. ; Nicolack, V.","1989","11","24","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"ESA013990",NA,NA,"718.0",NA,NA,NA,"Magnoliophyta",NA,"46557","auto",NA,NA,NA,NA
"50","2020-11-04 11:13:52-03","ESALQ","ESA","55445","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.",NA,NA,NA,"Sanches, J.H.","2007","04","06","Brasil","Santa Catarina","Bocaina do Sul","Fazenda Farofa, do outro lado do morro do campo drenado.Vegetação secundária de Floresta Ombrófila Mista.","-49.9444007873535","-27.7444000244141",NA,NA,"1359","1359","ESA055445","ESA055445","Arbusto, 3m. Flores roxas.","103.0",NA,NA,NA,"Magnoliophyta",NA,"18696","auto",NA,NA,NA,NA
"51","2020-11-04 11:13:52-03","ESALQ","ESA","93985","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.",NA,NA,NA,"Souza, V.C.; Romão, G.O.; Rodrigues, C.D.N.; Dantas, A.P.T.","2006","02","15","Brasil","Paraná","Palmeira","Rodovia do Café (BR 376) , km 552, 55 km de Ponta Grossa. Próximo ao Rio dos Papagaios. Campo geral.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"ESA093985","ESA093985","Arbusto, ca. 40 cm alt.; flores roxas.","32031.0",NA,NA,NA,"Magnoliophyta",NA,"35166","auto",NA,NA,NA,NA
"52","2019-08-27 13:31:13-03","IAP","PACA-AGP","95912","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","C. Mondin","1999","03",NA,"Mondin, C.","1999","01","13","Brasil","RS","Caraá","Fraga, Rio dos Sinos.","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"PACA095912",NA,"HASU 7161.&nf;Planta com cerca de 4m de altura. Fenofase: flores roxas Hábito: arvoreta","1711",NA,NA,NA,"Magnoliophyta","Myrtales","21250","auto","Magnoliatae",NA,NA,NA
"53","2019-08-27 13:31:13-03","IAP","PACA-AGP","86902","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","M. L. d'el Rei Souza","1985","08",NA,"Sehnem, A.","1963","01","16","Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA086902",NA,"M. L. d'el Rei Souza - Univ. Fed. de Sta Catarina. Habitat: Herba arbustiva in dumoso","8142",NA,NA,NA,"Magnoliophyta","Myrtales","76715","auto","Magnoliatae",NA,NA,NA
"54","2019-08-27 13:31:13-03","IAP","PACA-AGP","45535","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","glazioviana","Tibouchina glazioviana","Cogn.","Emrich-Rambo","1954","08","26","Rambo, B.","1950","01","30","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA045535",NA,"Habitat: In rupestribus ad rivum Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Myrtales","76715","auto","Magnoliatae",NA,NA,NA
"55","2019-08-27 13:31:13-03","IAP","PACA-AGP","50166","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","glazioviana","Tibouchina glazioviana","Cogn.","Emrich-Rambo","1954","08","26","Rambo, B.","1951","02","21","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA050166",NA,"Habitat: ad rivum in rupestribus dumetosis Fenofase: flor",NA,NA,NA,NA,"Magnoliophyta","Myrtales","76715","auto","Magnoliatae",NA,NA,NA
"56","2019-08-27 13:31:13-03","IAP","PACA-AGP","50976","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","glazioviana","Tibouchina glazioviana","Cogn.","Emrich-Rambo","1954","08","26","Sehnem, A.","1951","01","10","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"PACA050976",NA,"Habitat: In rupestribus dumetosis","5486",NA,NA,NA,"Magnoliophyta","Myrtales","70701","auto","Magnoliatae",NA,NA,NA
"57","2019-08-27 13:31:13-03","IAP","PACA-AGP","47697","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","glazioviana","Tibouchina glazioviana","Cogn.","Brade","1948",NA,NA,"Reitz, R.","1948","01","29","Brasil","SC","Itajaí","Morro do Baú","-48.6618995666504","-26.9078006744385",NA,NA,"850","850","PACA047697",NA,"Habitat: In rupestribus dumetosis Fenofase: flor roxa","2950",NA,NA,NA,"Magnoliophyta","Myrtales","27253","auto","Magnoliatae",NA,NA,NA
"58","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059406","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","J. Cordeiro",NA,NA,NA,"J. Cordeiro; L. Martin","2009","11","24","Brazil","Parana",NA,"Fendas de Itaiacoca (Mun. Ponta Grossa).","-50.15","-25.0833",NA,NA,NA,NA,NA,NA,"Subarbusto, 90 cm, flor lilás.","3667",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA
"59","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025315","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","G. Hatschbach",NA,NA,NA,"C. B. Poliquesi; J. Cordeiro","1994","11","9","Brazil","Parana",NA,"Serra do Araçatuba (mun. Guaratuba) Paraná, Brazil","-48.5667","-25.9",NA,NA,"1300",NA,NA,NA,"PMC-DPP 004; Arbusto, 1.30m, flor rosada. Matinha nebular.","214",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:39:47-03","UFJF","CESJ","53011","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","P.Guimarães","2007",NA,NA,"J.M. Silva; D. Sampaio; A.P.S.Coutinho","2006","10","25","Brasil","Santa Catarina","Guaruva","Caulim, Subida para a Serra do Quiriri.",NA,NA,NA,NA,NA,NA,"CESJ053011",NA,"Arbusto, 1m, flor violet. Beira do rio encachoeirado.","5191","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:39:47-03","UFJF","CESJ","65541","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","F.S. Meyer","2010","01","21","M. Verdi; R.P. Hasckel; G. Klemz","2009","04","06","Brasil","Santa Catarina","Urubici","RPPN Leão da Montanha","-49.371389","-28.015833","-49.371389","-28.015833","1035","1035","CESJ065541",NA,"Coleta Extra IFFSC (Arbusto); Campos naturais e turfosos; Altura: 2m; Hábito: arbustiva; Habitat: mata ciliar.","1895","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"62","2021-04-07 11:46:12-03","UFMS","CGMS","66459","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.",NA,"2020",NA,NA,"V. Nicolack; O.S. Ribas","1989","12","15","Brasil","Paraná","Colombo","Campestre.","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"CGMS1099420",NA,"Flor lilás. Coordenadas geográficas: -25.2917003631592 -49.2242012023926 Habitat: Campo graminoso. Habito: Arbusto, 1,00 m de altura.","88",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA
"63","2021-03-01 16:35:01-03","UNICAMP","UEC","195626","S","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham.) P.F.J. Guim. & Michelang.",NA,NA,NA,NA,"Valdemarin, KS; Flores, TB","2017","01","07","Brazil","Paraná","Ponta Grossa","Parque estadual Vila Velha. Estrada sentido Fortaleza. (-25.243001; -49.989999).","-50.1618995666504","-25.0949993133545",NA,NA,"950","950","UEC138243","UEC138243","Arbusto 80cm de altura. Cálice verde, corola roxa, androceu com filetes alvos e anteras roxas, gineceu roxo, frutos imaturos verdes.; Área de campo","527",NA,NA,NA,"Magnoliopsida",NA,"46557","auto",NA,NA,NA,NA
"64","2021-03-01 16:35:16-03","UNICAMP","UEC",NA,"S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, FS","2013","11",NA,"Meyer, FS; Simão, C","2013","12","11","Brazil","Paraná","Campo Largo","Estrada nos arredores do Morro do Canal.","-43.964892","-19.572358","-43.964892","-19.572358",NA,NA,NA,NA,"Arbusto ca. 4 m alt., coletado em orla de Floresta Ombrófila Mista. Flores 5 meras, com pétalas roxas.","1767",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:35:16-03","UNICAMP","UEC","45621","S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Semir, J; Martins, AB",NA,NA,NA,"Rosa, A","1987","06","24","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"Flor carmin a purpura","s.n.",NA,NA,NA,"Magnoliopsida",NA,"30417","auto",NA,NA,NA,NA
"66","2021-03-01 16:35:16-03","UNICAMP","UEC","81194","S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, FS","2014","05","22","Silva, JM; Nicolack, V","1989","11","24","Brazil","Paraná","Ponta Grossa","Buraco do Padre.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"UEC058822","UEC058822","Arbusto 2 m, flor lilás escuro.; Zona de campo, junto a afloramento rochoso.","718",NA,NA,NA,"Magnoliopsida",NA,"46557","auto",NA,NA,NA,NA
"67","2021-03-01 16:35:16-03","UNICAMP","UEC","21026","S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, JJ","1979",NA,NA,"Hatschbach, G","1978","12","26","Brazil","Paraná","Rio Branco do Sul","Itarerama","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,"Arbusto 2m, flore violet, campo encosta de morro","41885",NA,NA,NA,"Magnoliopsida",NA,"37352","auto",NA,NA,NA,NA
"68","2019-08-20 10:20:07-03","UNICAMP","UEC","104213","S","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Sobral, M",NA,NA,NA,"Sobral, M","1986","01",NA,"Brazil","Santa Catarina","Bom Jardim da Serra","Desfiladeiro do Funil","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,NA,NA,"flor e fruto, Arbusto de até 1 m, flores roxas-escuras. Em topo de coxilha pedregosa.","4809",NA,NA,NA,"Magnoliopsida",NA,"32577","auto",NA,NA,NA,NA
"69","2021-03-01 16:35:16-03","UNICAMP","UEC","43684","S","Plantae","Melastomataceae","Tibouchina","glazioviana","Tibouchina glazioviana","Cogn.","Secco, RS","2007","01",NA,"Cordeiro, I; Mello-Silva, R","1986","09","03","Brazil","Minas Gerais","Grão Mogol","Vale do Riacho Ribeirão","-42.908333","-16.566667","-42.908333","-16.566667","850","850",NA,NA,"Arbusto, 2m alt., entre rochas. Flores roxas. Anteras e estilete roxo-avermelhado.","s.n.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-04 13:19:25-03","UDESC","LUSC","8072","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Aguiar, N. S. & Antoniutti, M. J.",NA,NA,NA,"Antoniutti, M. J. et al.","2013","12","16","Brasil","Santa Catarina","Bom Jardim da Serra","Serra do Oratório.","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"LUSC001632","LUSC001632",NA,"28",NA,NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA
"71","2020-12-04 13:19:25-03","UDESC","LUSC","8749","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","Cogn.","Maidel, R.",NA,NA,NA,"Smekatz, R.C.","2016","01","06","Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC004621","LUSC004621",NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA
"72","2020-12-09 14:46:48-03","FURB","FURB","13246","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Sobral, M","2009","07","17","Dreveck, S.; Carneiro, F.E.","2009","07","02","Brasil","Santa Catarina","Itaiópolis","Fazenda Battistela - Moema.","-49.7694445","-26.6408333","-49.7694445","-26.6408333","696","696","FURB30645","FURB30645","Florística IFFSC 854(Arbusto) Habitat: Floresta Ombrófila Mista; entorno da mata Habito: arbustiva; flor roxa","1012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-09 14:46:48-03","FURB","FURB","13289","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Meyer, FS","2010","01","21","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","06","Brasil","Santa Catarina","Urubici","RPPN Leão da Montanha.","-49.3713889","-28.0158333","-49.3713889","-28.0158333","1035","1035","FURB30647","FURB30647","Coleta Extra IFFSC (Arbusto) Habitat: Campos naturais e turfosos; mata ciliar Habito: arbustiva;","1895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-09 14:46:48-03","FURB","FURB","13345","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Meyer, FS","2010","01","21","Dreveck, S.; Carneiro, F.E.","2009","05","29","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Vargem do Braço - Rio Cubatão.","-48.8669445","-27.81","-48.8669445","-27.8100000","744","744","FURB30644","FURB30644","Florística IFFSC 254(Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; margem do rio Habito: rupícola; flor roxo","968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-09 14:46:48-03","FURB","FURB","23388","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Meyer, FS","2010","03",NA,"Korte, A.; Kniess, A.","2009","10","11","Brasil","Santa Catarina","Apiúna","Braço do Salão.","-49.3022222","-27.1741667","-49.3022222","-27.1741667","549","549","FURB02307","FURB02307","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior do fragmento Habito: arbustiva; flor roxa","863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-09 14:46:48-03","FURB","FURB","24849","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Oliveira, AA de","2010","05","13","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","04","24","Brasil","Santa Catarina","Angelina","Barra Clara.","-49.0777778","-27.5047222","-49.0777778","-27.5047222","382","382","FURB30637","FURB30637","Florística IFFSC as12 (Arbusto) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arbusto; flor roxa","2541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-09 14:46:48-03","FURB","FURB","30242","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Oliveira, AA de","2010","10","13","Korte, A.; Kniess, A.","2010","02","05","Brasil","Santa Catarina","Santa Terezinha","Nova Esperança.","-49.9505556","-26.7302778","-49.9505556","-26.7302778","535","535","FURB30638","FURB30638","Regeneração IFFSC 797 /L/1 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; flor pétalas roxas","1712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-09 14:46:48-03","FURB","FURB","32427","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Oliveira, AA de","2010","11","24","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","09","02","Brasil","Paraná","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9566667","-25.8902777","-48.9566667","-25.8902777","1444","1444","FURB30643","FURB30643",NA,"5672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-09 14:46:48-03","FURB","FURB","33574","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Oliveira, AA de","2011","01","17","Korte, A.; Kniess, A.","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.7808334","-27.81","-48.7808334","-27.8100000","558","558","FURB30640","FURB30640","Florística IFFSC 255 (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: reófita;","4651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-09 14:46:48-03","FURB","FURB","35666","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Stehmann, JR","2011","03","20","Gasper, A.L. de; Bueno, M.L.; Kamino, L.; Leal, B.S.S. & Rezende, V.L.","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","Estrada entre a Fazenda Boa Esperança e a Fazenda do Onça.","-45.3247223","-22.5844444","-45.3247223","-22.5844444","1550","1550","FURB30636","FURB30636",NA,"2762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-09 14:46:48-03","FURB","FURB","42562","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Goldenberg, R","2012",NA,NA,"Curcio, G.R.; et al.","2004","12","11","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.","-50.0019444","-25.2530556","-50.0019444","-25.2530556","904","904","FURB30642","FURB30642","coletada em Cambissolo Háplico, substrato Arenito Habitat: Campo; Habito: flor lilás","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-09 14:46:48-03","FURB","FURB","42568","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Goldenberg, R","2012",NA,NA,"Curcio, G.R.; et al.","2004","12","11","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.","-50.0033333","-25.2538889","-50.0033333","-25.2538889","900","900","FURB30641","FURB30641","coletada em cambissolo háplico, substrato arenito Habitat: Campo; Habito: flor lilás","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-09 14:46:48-03","FURB","FURB","54034","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Oliveira, A. A.","2017","08","31","Funez, L.A.","2017","05","01","Brasil","Santa Catarina","Apiúna","Morro Dom Bosco.","-49.3666667","-27.0502778","-49.3666667","-27.0502778","171","171","FURB54034","FURB54034","Flores roxas Habitat: Topo do morro Habito: Arbusto","6405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-09 14:46:48-03","FURB","FURB","9736","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Guimarães, P",NA,NA,NA,"Hatschbach, G.","1959","11","22","Brasil","Paraná","Guaratuba","serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FURB30646","FURB30646",NA,"6590",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"85","2020-12-09 14:46:48-03","FURB","FURB","14813","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","dubium","Pleroma dubium","(Cham) P.J.F.Guim. & Michelang.","Meyer, FS","2010","01","21","Vieira, F.C.S.; Mancinelli, W.S.","2006","01","11","Brasil","Santa Catarina","Joinville","Morro Jurapê.","-48.8456001281738","-26.3043994903564",NA,NA,"1140","1140","FURB30639","FURB30639",NA,"1509",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA
"86","2021-03-16 17:53:48-03","UCS","HUCS","16883","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Smith, S.F.","2002","04",NA,"Rossato, M.","2001","01","07","Brasil","Rio Grande do Sul","Maquiné","Serra do Umbu","-50.257222","-29.638056","-50.257222","-29.638056","100","100",NA,NA,"beira de estrada","44",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:53:48-03","UCS","HUCS","2119","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Wurdack, J.J.","1986","10","25","Wasum, R.A.","1986","10","25","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"arbusto; na mata","s.n.",NA,NA,NA,"Angiospermae","Myrtales","30776","auto",NA,NA,NA,NA
"88","2021-03-16 17:53:48-03","UCS","HUCS","28845","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Goldenberg, R.","2007","08","22","Wasum, R.A.","2006","05","01","Brasil","Paraná","Lapa","Pedra da Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,"800","800",NA,NA,"orla da mata - entre os rochedos","3797a",NA,NA,NA,"Angiospermae","Myrtales","49965","auto",NA,NA,NA,NA
"89","2021-03-16 17:53:48-03","UCS","HUCS","27871","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Goldenberg, R.","2007","08","22","Wasum, R.A.","2006","01","18","Brasil","Paraná","Lapa","Pedra da Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,"850","850",NA,NA,"orla da mata","3426",NA,NA,NA,"Angiospermae","Myrtales","49965","auto",NA,NA,NA,NA
"90","2021-03-16 17:53:48-03","UCS","HUCS","37276","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Meyer, F.S.","2009",NA,NA,"Silva, J.M.","1998","12","01","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"subarbusto , 40 cm, flor roxa; campo de altitude","2650",NA,NA,NA,"Angiospermae","Myrtales","41937","auto",NA,NA,NA,NA
"91","2021-03-16 17:53:48-03","UCS","HUCS","37134","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","dubia","Tibouchina dubia","(Cham.) Cogn.","Guimarães, P.","2007",NA,NA,"Cordeiro, J.M.","1999","12","28","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri-próximo à Torre de Rádio","-49.2655982971191","-26.1924991607666",NA,NA,"1500","1500",NA,NA,"arbusto 1,60m, flor violeta; campo de altitude, afloramentos rochosos","1716",NA,NA,NA,"Angiospermae","Myrtales","37493","auto",NA,NA,NA,NA
