"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"416","2020-12-11 11:41:15-03","UFMG","BHCB","17667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Costa, LVC; et al.","352","1989","10","06","Southern America","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"417","2020-12-11 11:41:15-03","UFMG","BHCB","11708","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Costa, LVC; et al.","s.n.","1987","10","12","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"418","2020-12-11 11:41:15-03","UFMG","BHCB","11309","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Costa, LVC","s.n.","1987","10","09","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"419","2020-12-11 11:41:15-03","UFMG","BHCB","98485","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Echternacht, LA; Dornas, T","671","2004","09","26","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,"Arbórea (ca. 5m) em beira de Floresta Estacional Semidecidual. Perianto verde na base, esbranquiçado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA
"420","2020-12-11 11:41:15-03","UFMG","BHCB","96801","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Echternacht, LA; Faleiros, MA","719","2004","11","28","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,"Arbórea em beira de Floresta Estacional Semidecidua. Frutos amarelos.","BHCB015302",NA,NA,NA,"2014",NA,NA,"06",NA,"18828","auto",NA,NA,NA,NA,NA,NA
"421","2020-12-11 11:41:15-03","UFMG","BHCB","23728","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Tameirão Neto, E; Werneck, MS","830","1991","10","15","Southern America","Brasil","Minas Gerais","Bom Sucesso","Fazenda Porto Velho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"422","2020-12-11 11:41:15-03","UFMG","BHCB","23728","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Tameirão Neto, E; Werneck, MS","830","1991","10","15","Southern America","Brasil","Minas Gerais","Bom Sucesso","Fazenda Porto Velho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"423","2020-12-11 11:41:15-03","UFMG","BHCB","98831","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Tameirão Neto, E","4037","2005","09","10","Southern America","Brasil","Minas Gerais","Itacambira","Fazenda Tamanduá - Plantar MG 15.","-43.3088989257812","-17.0646991729736",NA,"Floresta cilar, arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48089","auto",NA,NA,NA,NA,NA,NA
"424","2020-12-11 11:41:15-03","UFMG","BHCB","23671","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Tameirão Neto, E; Werneck, MS","693","1991","11","03","Southern America","Brasil","Minas Gerais","Itumirim","Macuco de Minas","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA
"425","2020-12-11 11:41:15-03","UFMG","BHCB","23671","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Tameirão Neto, E; Werneck, MS","693","1991","11","03","Southern America","Brasil","Minas Gerais","Itumirim","Macuco de Minas","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA
"426","2020-12-11 11:41:15-03","UFMG","BHCB","173522","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Torres, RB; et al.","973","1999","11","25","Southern America","Brasil","Minas Gerais","Camanducaia","Mata dos Mota, Mata de altitude, beira da mata, na estrada","-46.1446990966797","-22.7553005218506",NA,"Árvore ca. 9m alt, frutos imaturos verdes","BHCB018543",NA,NA,NA,"1999",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"427","2020-12-11 11:41:15-03","UFMG","BHCB","87349","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Tameirão Neto, E","3654","2003","11","06","Southern America","Brasil","Minas Gerais","Luminárias","PCH Cachoeira da Fumaça. Rio Ingaí.","-44.9033012390137","-21.511100769043",NA,"Árvore; Floresta ciliar","BHCB002236","BHCB002236",NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA
"428","2020-12-11 11:41:15-03","UFMG","BHCB","56986","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Salino, A; Melo, LCN","5864","2000","11","13","Southern America","Brasil","Minas Gerais","Baependi","Usina Hidrelétrica Congonhal. Rio Jacu.","-44.8899993896484","-21.9589004516602",NA,"Árvore com 5m de altura, folhas cartáceas, frutos imaturos verdes, pastagem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:21:39-03","UFPR","UPCB","69293","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Cordeiro, J.","Bolson, M.","394","2010","08","31",NA,"Brasil","Paraná","Curitiba","Bosque do Alemão - Trilha principal","-49.2731018066406","-25.4277992248535",NA,"Floresta Ombrófila Mista. Árvore..",NA,NA,NA,NA,"2010",NA,NA,"09",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"430","2021-02-11 17:21:39-03","UFPR","UPCB","28432","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Bidá, A.","Bidá, A.","747","1996","10","02",NA,"Brasil","Paraná","Curitiba","Centro Politécnico, atrás do canil","-49.2731018066406","-25.4277992248535",NA,"Árvore, ca. 1,5m, estames grandes amarelos, pétalas branco-esverdeadas..",NA,NA,NA,NA,"1996",NA,NA,"10","02","25180","auto",NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:19:07-03","UFPR","UPCB","4910","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Hatschbach, G.","Hatschbach, G.","12280","1965","01","18",NA,"Brasil","Paraná","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,"Árvore, 5m, fruto amarelo. Capão..",NA,NA,NA,NA,"1965",NA,NA,"01",NA,"44368","auto",NA,NA,NA,NA,NA,NA
"432","2021-02-11 17:21:39-03","UFPR","UPCB","28320","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Silva, S.M.","Dittrich, V.A.O.","203","1996","10","02",NA,"Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,"Árvore, 7m, flor alva. Coletada em área próxima a um brejo..",NA,NA,NA,NA,"1996",NA,NA,"10",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:21:39-03","UFPR","UPCB","11779","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Schimmelpfeng, L.C.","Schimmelpfeng, L.C.",NA,"1979","09","22",NA,"Brasil","Paraná","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,"Árvore de 5m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"434","2021-02-11 17:21:39-03","UFPR","UPCB","22540","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Hatschbach, G.","Hatschbach, G.","58442","1992","12","16",NA,"Brasil","Paraná","Cerro Azul","Rio Piedade","-49.261100769043","-24.823600769043",NA,"Árvore, 4m, fruto amarelo. Da mata com Araucária..",NA,NA,NA,NA,"1993",NA,NA,"01","01","32006","auto",NA,NA,NA,NA,NA,NA
"435","2021-02-11 17:21:39-03","UFPR","UPCB","50473","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Ribas, O.S.","Possette, R.F.S.","278","2003","11",NA,NA,"Brasil","Paraná","Colombo","25°17'S 49°13'W","-49.216667","-25.283333",NA,"Floresta ombrófila montana. Alt.: 950m s.n.m..",NA,NA,NA,NA,"2004","-49.216667","-25.283333","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-02-11 17:21:39-03","UFPR","UPCB","61359","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Brotto, M.L.","Brotto, M.L.","217","2008","10","21",NA,"Brasil","Paraná","Quatro Barras","Parque Estadual da Serra da Baitaca.","-49.018333","-25.38",NA,"Árvore de 3 m de alt, flores esverdeadas. Floresta Ombrófila Mista Montana..",NA,NA,"960","960","2008","-49.018333","-25.38","10","21",NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-11 17:21:39-03","UFPR","UPCB","63948","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Marquete, R.","UFJF","23069","1988","12","09",NA,"Brasil","Minas Gerais","São Sebastião da Vitória",NA,NA,NA,NA,"No campo, ao longo de galeria pluvial árvore pequena, frutos bacáceos, esféricos, com casca corante, sementes cercadas de mucilagem adocicada..",NA,NA,NA,NA,"2008",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-02-11 17:21:39-03","UFPR","UPCB","73967","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.",NA,"Blum, C.T.","10-147","2010","11","30",NA,"Brasil","Paraná","Curitiba","Bairro Pilarzinho","-49.273611","-25.385278",NA,"Árvore 9 m, frutos verdes. UPCB-DNA N° 1753.",NA,NA,"945","945",NA,"-49.273611","-25.385278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-02-11 17:21:39-03","UFPR","UPCB","74032","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.",NA,"Blum, C.T.","10-074","2010","09","02",NA,"Brasil","Paraná","Curitiba","Bairro Pilarzinho","-49.273611","-25.385278",NA,"Árvore 9 m, flores amarelo-esverdeadas, perfumadas. UPCB-DNA N° 1748.",NA,NA,"945","945",NA,"-49.273611","-25.385278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-02-11 17:21:39-03","UFPR","UPCB","75577","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Baitello, J. B.","Lima, C.R.","353","2010","12","09",NA,"Brasil","São Paulo","Itapeva","Estação Experimental, Brejo da Divisa","-49.110833","-24.048056",NA,"Árvore 3,5m altura; frutos maduros amarelos.",NA,NA,NA,NA,"2010","-49.110833","-24.048056","12","20",NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-02-11 17:21:39-03","UFPR","UPCB","6996","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Sleumer, H.O.","Hatschbach, G.","17781","1967","11","08",NA,"Brasil","Paraná","São João do Triunfo",NA,"-50.2971992492676","-25.6833000183105",NA,"Árrvore, 8 x 0,20m. Mato branco..",NA,NA,NA,NA,"1968",NA,NA,"05",NA,"20512","auto",NA,NA,NA,NA,NA,NA
"442","2021-02-11 17:21:39-03","UFPR","UPCB","29946","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Silva, S.M.","Cervi, A.C.","3536","1991","12","17",NA,"Brasil","Paraná","Jaguariaíva","2km da cidade","-49.7057991027832","-24.2511005401611",NA,"Arbusto, 1,5m, fruto amarelo..",NA,NA,NA,NA,"1997",NA,NA,"03",NA,"44368","auto",NA,NA,NA,NA,NA,NA
"443","2021-02-11 17:21:39-03","UFPR","UPCB","18138","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Hatschbach, G.","Silva, J.M.","762","1989","12","29",NA,"Brasil","Paraná","Rio Branco do Sul","Alto do Açungui","-49.3142013549805","-25.1900005340576",NA,"Árvore, 5m, fruto amarelado. Mata degradada..",NA,NA,NA,NA,"1990",NA,NA,"01","01","37352","auto",NA,NA,NA,NA,NA,NA
"444","2021-02-11 17:21:39-03","UFPR","UPCB","44108","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Dias, M.C.","Dias, B.G.","38","1997","09","13",NA,"Brasil","Paraná","Tibagi","Borda da mata com pasto (lado esquerdo ponte Rio Tibagi)","-50.4136009216309","-24.5093994140625",NA,"Árvore 5,0m com botões florais e algumas flores..",NA,NA,NA,NA,"1999",NA,NA,"01","01","56988","auto",NA,NA,NA,NA,NA,NA
"445","2021-02-11 17:21:39-03","UFPR","UPCB","30526","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Borgo, M. & Isernhagen, I.","Gerum, M.","24","1994","09","05",NA,"Brasil","Paraná","Curitiba","Bosque Chico Mendes","-49.2731018066406","-25.4277992248535",NA,"Árvore, 2,8 x 0,50cm, flor verde, aromática..",NA,NA,NA,NA,"1997",NA,NA,"05",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"446","2021-02-11 17:21:39-03","UFPR","UPCB","33155","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Silva, S.M.","Filipaki, S.A.",NA,"1995","07","07",NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Parque Estadual Samuel Klabin","-50.6156005859375","-24.3239002227783",NA,"Árvore localizada no bosque da churrasqueira..",NA,NA,NA,NA,"1998",NA,NA,"01",NA,"35037","auto",NA,NA,NA,NA,NA,NA
"447","2021-02-11 17:21:39-03","UFPR","UPCB","11780","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Schimmelpfeng, L.C.","Schimmelpfeng, L.C.",NA,"1979","09","29",NA,"Brasil","Paraná","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,"Árvore de 5m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"448","2021-02-11 17:21:39-03","UFPR","UPCB","31720","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Cervi, A.C.","Cervi, A.C.","6309","1997","09","10",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Árvore, ca. 8m, flor creme, fruto verde. Borda do capão..",NA,NA,NA,NA,"1997",NA,NA,"01","01","46557","auto",NA,NA,NA,NA,NA,NA
"449","2021-02-11 17:19:07-03","UFPR","UPCB","5008","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Hatschbach, G.","Hatschbach, G.","12114","1965","01","14",NA,"Brasil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Árvore, 5m, fruto amarelo. Capão..",NA,NA,"890","890",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"450","2021-02-11 17:21:39-03","UFPR","UPCB","6998","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Sleumer, H.O.","Hatschbach, G.","17119","1967","09","07",NA,"Brasil","Paraná","Ponta Grossa","Piriquitos","-50.1618995666504","-25.0949993133545",NA,"Arvoreta, flor creme esverdeada. Capão..",NA,NA,NA,NA,"1968",NA,NA,"05",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"451","2013-01-12 05:18:00-02","MO","MOBOT","3124251","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Peter Clausen","Clausen 10","1980",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","3124297","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","P. Dusén","Per Dusén","Dusén 16194","1914",NA,NA,"South America","Brazil","Paraná",NA,"Jaguariahyva opp., in silvula.",NA,NA,NA,NA,NA,NA,"730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2011-03-22 12:00:00-03","MO","MOBOT","3124381","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Ronald Liesner","Ludwig Riedel","Riedel s.n.","1824",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2015-08-10 05:49:00-03","MO","MOBOT","3124419","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Sleumer","Amaro Macedo","Macedo 718","1945",NA,NA,"South America","Brazil","Minas Gerais",NA,"T. Teguiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2014-11-10 19:06:00-02","MO","MOBOT","3124460","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","G. Hatschbach","P.I. Oliveira","Oliveira 702","1982","12","1","South America","Brazil","Paraná",NA,"Gruta do Mongel (mun. Lapa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","3124539","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","P. Dusén","Per Dusén","Dusén 16194","1914",NA,NA,"South America","Brazil","Paraná",NA,"Jaguariahyve app., in silvula.",NA,NA,NA,NA,NA,NA,"730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","3127689","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","G. Hatschbach","Gert G. Hatschbach","Hatschbach 20460","1968",NA,NA,"South America","Brazil","Paraná",NA,"Mun. Jaguariaiva. Rio do Sabiá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","3127835","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Ronald Liesner","Douglas C. Daly","Daly 584","1980","10","11","South America","Brazil","Maranhão",NA,"Fazenda Côco, 70 km E of Barra do Corda on BR 226. Disturbed forest dominated by leguminous trees.","-44.71666","-5.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2009-12-05 05:22:00-02","MO","MOBOT","3127958","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","G. Hatschbach","Gert G. Hatschbach|O.S. Ribas","Hatschbach 58442","1992",NA,NA,"South America","Brazil","Paraná",NA,"Rio Piedade (mun. Cerro Azul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2014-03-03 22:39:00-03","MO","MOBOT","3128099","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Herman O. Sleumer","Sleumer 1037","1976",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2014-01-01 11:32:00-02","MO","MOBOT","3128075","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Ronald Liesner","Edith L. Taylor|Mario Lobo|George E. Schatz|Nelson A. Rosa|T. Rebbeck|Carlos S. Rosário|M.R. dos Santos|J.B.F. da Silva","Taylor 1008","1983","2","26","South America","Brazil","Maranhão",NA,"Municipio Tuntum; Palmeirinhas, on unpaved road S from BR226, between Presidente Duatre and Barro do Corda. Secondary forest on sandy soil, very open. (Mata de Transicao).","-44.46666","-5.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-03-29 10:41:41-03","UFSM","HDCF","747","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichl.","Vidal Gomes, A.","Marchiori, J. N. C.",NA,"1982","10","06","América","Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Árvore da mata localizada no lado sul das pedras de Vila Velha. Flores pilosas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"463","2018-09-12 14:48:34-03","UNIOESTE","UNOP","5185","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Caxambu, M.G.","Siqueira, E.L.","74","2007","11","15",NA,"Brasil","Paraná","Dois Vizinhos","Campus da U T F P R.","-53.087833","-25.715361",NA,"Arvoreta ca. 3 m. Frutos imaturos verdes. Relevo: ondulado. Vegetação: Floresta Ombrófila Mista Montana.",NA,NA,"530","530","2008","-53.087833","-25.715361","01","15",NA,NA,NA,NA,NA,NA,NA,NA
"464","2018-09-12 14:48:34-03","UNIOESTE","UNOP","8693","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Conceição, L.H.S.M.","Conceição, L.H.S.M.; Conceição, G.H.; Conceição, G.H.","9","2016","09","15",NA,"Brasil","Paraná","Cascavel","Mata da FAG área de visitação 2 (próximo a capela).","-53.510167","-24.945611",NA,"Árvore com 7 metros de altura, folhas concolores, membranáceas, com indumento mais concetrado na parte abaxial, botões verdes.",NA,NA,NA,NA,"2018","-53.510167","-24.945611","03","28",NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-12-04 10:55:46-03","UNIOESTE","UNOP","10479","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Conceição, L.H.S.M.","Conceição, L.H.S.M.; Wink, J.G.; Wink, J.G.","187","2019","11","21",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, borda do parque","-53.644222","-25.059111",NA,"Árvore, folhas levemente cartáceas, discolores, frutos maduros alaranjados e imaturos verdes.",NA,NA,"739","739","2019","-53.644222","-25.059111","11","21",NA,NA,NA,NA,NA,NA,NA,NA
"466","2018-09-12 14:48:34-03","UNIOESTE","UNOP","4763","S","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Cordeiro, J.","Snak, C.; Poli, L.P.; Poli, L.P.","196","2008","08","28",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222",NA,"Árvore ca. 6m alt. Folha jovem. Lâmina levemente discolor, membranácea. Botão floral verde. Cálice e corola verdes. Perfumada.",NA,NA,NA,NA,"2009","-53.420556","-24.937222","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
