"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet"
"144","2021-04-01 17:01:19-03","UFMG","BHCB","178074","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Barros, AM; Braga, IF","2549","2015","03","26","Southern America","Brasil","Minas Gerais","Caeté",NA,"-20.046944","-43.705833","1329","1329",NA,"Flores verdes e frutos verdes; Aprox. 60 cm de altura.; Herbáceo. Cerrado","BHCB030551","BHCB030551",NA,NA,"2015","05","06","-20.046944","-43.705833",NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:31:42-03","UFMG","BHCB","138564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Nunes, GFS; Camargos, JC; Silva, MS; Castro, EDP; Ferreira, DS","43","2009","05","23","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.970556","-20.284514","1000","1200",NA,NA,NA,NA,NA,NA,"2010","05",NA,"-43.970556","-20.284514",NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:31:42-03","UFMG","BHCB","177330","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2169","2015","04","17","Southern America","Brasil","Minas Gerais","Rio Acima","RPPN Andaime","-43.824167","-20.175",NA,NA,NA,"Prensado em álcool; Erva; flores cremes.; Campo Rupestre Ferruginoso antropizado",NA,NA,NA,NA,"2015","11",NA,"-43.824167","-20.175",NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:31:42-03","UFMG","BHCB","177575","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2466","2015","06","30","Southern America","Brasil","Minas Gerais","Congonhas","RPPN Poço Fundo","-43.905833","-20.445833",NA,NA,NA,"Liana; látex branco; pedicelo e cálice castanhos; corola creme; frutos imaturos acinzentados.; Campo Rupestre Quartzítico",NA,NA,NA,NA,"2015","11",NA,"-43.905833","-20.445833",NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:31:42-03","UFMG","BHCB","185253","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Rezende, SG; Justo, AG","5913","2015","03","31","Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.863611","-20.264722","1200","1340",NA,"Herbáceo; Campo sujo","BHCB185253",NA,NA,NA,NA,NA,NA,"-43.863611","-20.264722",NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:31:42-03","UFMG","BHCB","190857","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Souza, JAM; Paiva, JAM; Silva, SHA","264","2018","04","26","Southern America","Brasil","Minas Gerais","Caeté","Fazenda Maquiné","-43.719167","-20.043333","1180","1180",NA,"Liana. Flor creme esverdeada.; Campo Sujo","BHCB190857",NA,NA,NA,"2018","04",NA,"-43.719167","-20.043333",NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:31:42-03","UFMG","BHCB","191504","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Paiva, JAM; Silva, E; Rodrigues, GS","1567","2017","11","22","Southern America","Brasil","Minas Gerais","Nova Lima","Propriedade Capitão do Mato","-43.912778","-20.151667","1379","1379",NA,"Liana. Flor creme. Frutos castanhos. Brácteas florais marrons.; Campo Rupestre Quartzítico","BHCB191504",NA,NA,NA,"2018","07","17","-43.912778","-20.151667",NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:31:42-03","UFMG","BHCB","45481","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-04-01 17:01:19-03","UFMG","BHCB","23922","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-04-01 17:01:19-03","UFMG","BHCB","23922","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2013-05-13 14:15:00-03","MO","MOBOT","100176156","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","W.D. Stevens","E. Gutiérrez|R.C. Quevedo|Bonifacio Mostacedo C.|Héctor Cabrera|G. Gonzáles","Gutiérrez Crespo 718A","1994","5","3","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Pampa Toledo.","-60.8527778","-14.6025","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"155","2013-05-14 10:05:00-03","MO","MOBOT","1863682","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","A. Fuentes (LPB)","R. Haase","Haase 443","1984","3","4","South America","Bolivia","La Paz","Abel Iturralde","Luisita. Sabana húmeda, al W del río Beni","-67.25","-13.0833333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"156","2009-07-09 17:05:00-03","MO","MOBOT","2098563","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","W.D. Stevens","Gert G. Hatschbach","Hatschbach 42949","1980","3","26","South America","Brazil","Minas Gerais",NA,"Rod. BR-050, 20 km L de Uberlandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2014-11-28 15:36:00-02","MO","MOBOT","2098568","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","W.D. Stevens","Gert G. Hatschbach|William R. Anderson|Rupert C. Barneby|Bronwen Gates","Hatschbach 36160","1975","2","14","South America","Brazil","Mato Grosso",NA,"Mun. Rondonopolis, Serra da Petrolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2009-07-09 17:05:00-03","MO","MOBOT","2098569","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","W.D. Stevens","Gert G. Hatschbach","Hatschbach 38721","1976","7","8","South America","Brazil","Goiás",NA,"Mun. Morrinhos, Marcelona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-07-09 17:05:00-03","MO","MOBOT","2457637","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"Gert G. Hatschbach","Hatschbach 2776","1952","5","4","South America","Brazil","Paraná",NA,"Palmeira. Col. Quero-Quero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2013-05-13 14:09:00-03","MO","MOBOT","2819714","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","W.D. Stevens","Robert R. Brooks|R.D. Reeves","Brooks 409","1990","6","8","South America","Brazil","Goiás",NA,"Morro Feio. Summit plateau.","-49.2333333","-16.9","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"161","2015-10-31 05:50:00-02","MO","MOBOT","2820104","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"Wilson Hoehne","Hoehne 11726","1945","9","12","South America","Brazil","São Paulo",NA,"São Paulo, São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"162","2013-05-13 14:14:00-03","MO","MOBOT","429767","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","W.D. Stevens","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Chagas E. Silva","Heringer 4209","1980","4","3","South America","Brazil","Distrito Federal",NA,"Reserva Ecologica do IBGE. Cerrado proximo a construcao do viveiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"163","2013-05-13 15:16:00-03","MO","MOBOT","429776","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","W.D. Stevens","Gert G. Hatschbach|William R. Anderson|Rupert C. Barneby|Bronwen Gates","Hatschbach 36305","1975","2","12","South America","Brazil","Goiás",NA,"20 km S Alto Paraiso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"164","2013-05-13 15:08:00-03","MO","MOBOT","429785","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marguete","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 7929","1965","8","28","South America","Brazil","Distrito Federal",NA,"Universidade de Brasilia. Cerrado.",NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"165","2013-05-13 15:32:00-03","MO","MOBOT","429795","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Howard S. Irwin|et al.","Irwin 11574","1966","1","11","South America","Brazil","Distrito Federal",NA,"Corrego Covancas. Steep campo slopes, Corrego Covancas, near Chapada da Contagem, ca. 22 km N E of Brasilia.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"166","2014-08-23 05:35:00-03","MO","MOBOT","429803","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Howard S. Irwin|et al.|Eunice Onishi|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 25277","1970","1","24","South America","Brazil","Goiás",NA,"Contraforte Central. Cerrado ca 35 km N.E. of Catalao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"167","2013-05-13 15:45:00-03","MO","MOBOT","429831","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11668","1966","1","14","South America","Brazil","Distrito Federal",NA,"Cerrado, summit of Chapada da Contagem",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"168","2013-05-13 15:26:00-03","MO","MOBOT","429842","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Per Dusén","Dusén 222A","1914","4","29","South America","Brazil","Paraná",NA,"Villa Velha in campo.",NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"169","2013-05-13 15:31:00-03","MO","MOBOT","429852","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17381","1966","6","18","South America","Brazil","Mato Grosso",NA,"Gallery forest. Ca 96 km S of Xavantina",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"170","2013-05-13 15:18:00-03","MO","MOBOT","429861","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 16420","1966","6","1","South America","Brazil","Mato Grosso",NA,"Wet campo between gallery and cerrado ca 8a4 km N of Xavantina",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"171","2013-05-13 15:04:00-03","MO","MOBOT","429871","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 16756","1966","6","8","South America","Brazil","Mato Grosso",NA,"Rocky slopes, cascalho soil, Xavantina",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"172","2013-05-13 15:19:00-03","MO","MOBOT","429881","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","William R. Anderson","Anderson 10011","1973","5","10","South America","Brazil","Goiás",NA,"Ca 15 km (straight line) S of Goias Velho; quartzite rock outcrops and sandy soil, with cerrado",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"173","2013-05-13 15:27:00-03","MO","MOBOT","429900","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Per Dusén","Dusén 18058","1916","4","1","South America","Brazil","Paraná",NA,"Porto Amazonas in campo.",NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"174","2013-05-13 15:29:00-03","MO","MOBOT","429910","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19494","1968","2","4","South America","Brazil","Distrito Federal",NA,"Cerrado near Lagoa Paranoa, Campus of Universidado de Brasilia",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"175","2014-08-23 05:35:00-03","MO","MOBOT","429940","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24754","1969","3","20","South America","Brazil","Goiás",NA,"Chapada dos Veadeiros. Hilly campo ca 16 km S of Alto do Paraiso (formerly Veadeiros).",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"176","2013-05-13 15:57:00-03","MO","MOBOT","429948","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"J.E.B. Warming","Warming 1877-2","1964","3","26","South America","Brazil","Minas Gerais",NA,"Lagoa Santa","-43.8666667","-19.6166667","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype",NA,NA
"177","2013-05-13 15:58:00-03","MO","MOBOT","429969","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"J.E.B. Warming","Warming 1877-1","1964","3","14","South America","Brazil","Minas Gerais",NA,"Lagoa Santa","-43.8666667","-19.6166667","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Syntype",NA,NA
"178","2013-05-13 16:26:00-03","MO","MOBOT","429979","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.",NA,"F. Sellow","Sellow s.n. 1815","1815","4","8","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"179","2015-08-10 05:49:00-03","MO","MOBOT","429989","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Amaro Macedo","Macedo 2436","1950","6","27","South America","Brazil","Minas Gerais",NA,"Triangulo Mineiro & Sudoeste Goiano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"180","2013-05-13 15:42:00-03","MO","MOBOT","429999","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Marquete","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11548","1966","1","10","South America","Brazil","Distrito Federal",NA,"Brasilia. Steep campo slopes, Corrego Covancas, near Chapada de Contagem, ca 20 km NE of Brasilia",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"181","2018-10-18 13:39:00-03","MO","MOBOT","430008","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","C. Bitencourt","Howard S. Irwin|et al.|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13152","1966","2","25","South America","Brazil","Distrito Federal",NA,"Cerrado, ca 5 km E of Lagoa Paranoa",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"182","2018-10-18 13:41:00-03","MO","MOBOT","430018","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","C. Bitencourt","Howard S. Irwin|et al.","Irwin 15312","1966","4","7","South America","Brazil","Distrito Federal",NA,"Cerrado, Brasilia",NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Isotype",NA,NA
"183","2009-07-21 23:34:00-03","MO","MOBOT","2457653","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","obtusifolia","Barjonia obtusifolia","E. Fourn.",NA,"Per Dusén","Dusén 9541",NA,NA,NA,"South America","Brazil","Paraná",NA,"Ponta Grossa.","-50.15","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-08-31 08:55:16-03","INPA","INPA","88102","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Fontella, J","Hatschbach, GG","31884","1973","05","14","Southern America","Brasil","Mato Grosso do Sul","Camapuã","Rod. Campo Grande-Cuiabá. Cerrado.","-54.0438995361328","-19.531400680542",NA,NA,NA,NA,"INPA0088102","INPA0088102 INPA0088102_e","123887","auto","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-06-15 15:28:24-03","UNESP-RC","HRCB","63117","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","G.M. Antar","Lombardi",NA,NA,NA,NA,NA,"Brasil","Tocantins","Mateiros, Parque Estadual do Jalapão, margens da TO-110",NA,"-46.555833","-10.2435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46º33'21.0W","10º14'36.6S",NA,NA,NA,NA,NA,NA
"186","2019-05-23 11:07:34-03","UFLA","ESAL","13301","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"DAngelo Neto (521); Ricardo","45",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"erva; 0.55; esverdeada;",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"187","2019-05-23 11:07:34-03","UFLA","ESAL","13907","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Lourenço, RA","176",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"erva; 0.45; ;",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"188","2019-05-23 11:07:34-03","UFLA","ESAL","13908","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Lourenço, RA","177",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"erva; 0.80; ;",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"189","2019-05-23 11:07:34-03","UFLA","ESAL","30371","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Simões, AO","Mansanares, ME; Domingos, DQ; Vital, FAZ; Pereira, MCSA; Fontanela, BDG","2383","2011","09","16",NA,"Brasil","Minas Gerais","Carrancas","Complexo da Zilda, Ponto 4 - estrada que sobe para as Broas","-44.635278","-21.572222",NA,NA,NA,"Erva com xilopódio. Flores com cálice e corola artropurpúreos.; Cerrado rupestre",NA,NA,NA,NA,"2015","05",NA,"-44.635278","-21.572222",NA,NA,NA,NA,NA,NA
"190","2019-05-23 11:07:34-03","UFLA","ESAL","30391","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.","Simões, AO","Mansanares, ME; Van den Berg, E; Andrade, EA; Mendes, CN; Domingos. D.Q.","1223","2010","05","01",NA,"Brasil","Minas Gerais","Itumirim","Ponto 11 - beira de estrada, prox. à Cachoeira das Aranhas.","-44.774167","-21.375556",NA,NA,NA,"Flores amareladas, presença de látex branco.; Afloramento com campo graminoso ao redor.",NA,NA,NA,NA,"2015","05",NA,"-44.774167","-21.375556",NA,NA,NA,NA,NA,NA
"191","2019-05-23 11:07:34-03","UFLA","ESAL","7145","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278",NA,NA,NA,"erva; 0.50; ;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"192","2019-05-23 11:07:34-03","UFLA","ESAL","30372","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Mansanares, ME; Van den Berg, E; Domingos, DQ; Meireles, EP","2221","2011","05","09",NA,"Brasil","Minas Gerais","Itumirim","Ponto 14 - afloramento prox. à Cachoeira das Aranhas","-44.774167","-20.373056",NA,NA,NA,"Crescendo no topo do afloramento, no meio das gramíneas. Botões florais verdes. Presença de látex branco.; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,"-44.774167","-20.373056",NA,NA,NA,NA,NA,NA
"193","2019-05-23 11:07:34-03","UFLA","ESAL","6824","S","Plantae",NA,NA,"Apocynaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K.Schum.",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Ingai","-44.8711013793945","-21.3169002532959",NA,NA,NA,"erva; 0.60; verde;; campo rupestre",NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-12-19 11:17:12-03","UFG","UFG","19451","S","Plantae",NA,NA,"Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Fontella, J.","Ferreira, H.D.","3414","1997","02","27",NA,"Brasil","Goiás","Corumbá","Lado esquerdo da estrada de chão Corumbá-Abadiânia. Ponto 04. Cerrado ralo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-12-19 11:17:12-03","UFG","UFG","28326","S","Plantae",NA,NA,"Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Ferreira, H.D.","Rizzo, J.A.; Ferreira, H.D.; Hashimoto, M.Y. & Cunha, N.R.","13110","2005","04","29",NA,"Brasil","Goiás","Catalão","São Marcos. Cerrado.","-47.700944","-18.047167",NA,NA,NA,"Erva, cerca de 1,20m de altura, latescente, botões florais esverdeados, folhas verdes com nervuras amareladas.",NA,NA,NA,NA,"2005","05","10","-47.700944","-18.047167",NA,NA,NA,NA,NA,NA
"196","2019-12-19 11:17:12-03","UFG","UFG","19064","S","Plantae",NA,NA,"Asclepiadaceae","Barjonia","erecta","Barjonia erecta","(Vell.) K. Schum.","Fontella, J.","Gomes-Klein, V.L.; et al.","3141","1996","07","03",NA,"Brasil","Minas Gerais","Santana do Riacho","Área de cerrado perto da propriedade do Sr. Geraldinho, no barranco próximo a estrada.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Herbácea, heliófila, fruto verde com manchas vináceas.",NA,NA,"26557","auto","2000","08","01",NA,NA,NA,NA,NA,NA,NA,NA
