"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"152","2020-12-21 16:13:08-03","MBM","MBM","406252","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Ferreira, P.C.","2016","02","26","Ferreira, P.C.; Marinero, F.; Bonaldi, R.A.; Marinero, F.; Bonaldi, R.A.","127","2016","02","21","Brazil","Paraná","Pontal do Paraná","Estrada do Guaraguaçu","-48.485331","-25.630122","-48.485331","-25.630122","15","15","Árvore, 3,00m; frutos verdes imaturos.; Floresta Ombrófila Densa de Terras Baixas.","MBM406252","MBM406252",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:13:08-03","MBM","MBM","406415","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Marinero, F.","2013","04","22","Marinero, F.; Abbud, M.C.; Abbud, M.C.","428","2013","04","17","Brazil","Paraná","Guaraqueçaba","Ilha Rasa, Beira de trilha","-48.404167","-25.352778","-48.404167","-25.352778","5","5","Arbusto 3 m; frutos nigrescentes.; Floresta Ombrófila Densa das Terras Baixas, beira de trilha.","MBM406415",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:13:08-03","MBM","MBM","427036","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Kassner-Filho, A.","2018","05","10","Kassner-Filho, A.","2724","2018","05","10","Brazil","Santa Catarina","Penha","J.B. World Entretenimentos S/A","-48.616389","-26.801944","-48.616389","-26.801944","7","7","Arbórea, fruto imaturo","MBM427036",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:13:08-03","MBM","MBM","125160","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Britez, R.M.",NA,NA,NA,"Britez, R.M.","1397","1987","05","12","Brazil","Paraná","Paranaguá","Ilha do el, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM125160",NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA
"156","2020-12-21 16:13:08-03","MBM","MBM","75089","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Coelho, G.C.",NA,NA,NA,"Tessmann, G.","1272","1953","11","18","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM075089","MBM075089",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA
"157","2020-12-21 16:13:08-03","MBM","MBM","75075","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Coelho, G.C.",NA,NA,NA,"Tessmann, G.","1254","1953","09","16","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM075075",NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA
"158","2020-12-21 16:13:08-03","MBM","MBM","27098","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M.","2009","05","23","Hatschbach, G.","12052","1964","12","20","Brazil","Paraná","Paranaguá","Praia do Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta de flor alva; da restinga","MBM027098","MBM027098",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA
"159","2020-12-21 16:13:08-03","MBM","MBM","113731","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Coelho, G.C.",NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","5150","1986","12","08","Brazil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM113731","MBM113731",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA
"160","2020-12-21 16:13:08-03","MBM","MBM","113712","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Coelho, G.C.",NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","5110","1986","12","08","Brazil","Paraná","Paranaguá","Rio Guaraniaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM113712","MBM113712",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA
"161","2020-12-21 16:13:08-03","MBM","MBM","83934","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Sobral, M.",NA,NA,NA,"Sobral, M.; et al.; et al.","1269","1983","01","22","Brazil","Rio Grande do Sul","Tramandaí","Lagoa do Gentil","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,"MBM083934","MBM083934",NA,NA,"Southern America",NA,NA,"21077","auto",NA,NA,NA,NA
"162","2020-12-21 16:13:08-03","MBM","MBM","203009","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.","5414","1990","11","02","Brazil","Santa Catarina","Itapoá","Reserva Volta Velha, Fazenda Palmital","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,"MBM203009","MBM203009",NA,NA,"Southern America",NA,NA,"18121","auto",NA,NA,NA,NA
"163","2020-12-21 16:13:08-03","MBM","MBM","149715","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M.","2009","05","21","Aguiar, O.T.; et al.; et al.","439","1992","02","04","Brazil","São Paulo","São Bernardo do Campo","Parque Municipal Chico Mendes, Setor 2","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"Arbóreo, frutos imaturos verdes e maduros de cor marrom","MBM149715","MBM149715",NA,NA,"Southern America",NA,NA,"31119","auto",NA,NA,NA,NA
"164","2020-12-21 16:13:08-03","MBM","MBM","173023","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Andrews, S.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","808","1995","03","25","Brazil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM173023","MBM173023",NA,NA,"Southern America",NA,NA,"15275","auto",NA,NA,NA,NA
"165","2020-12-21 16:13:08-03","MBM","MBM","27070","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Asplund, E.",NA,NA,NA,"Hatschbach, G.","2102","1951","01","27","Brazil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM027070","MBM027070",NA,NA,"Southern America",NA,NA,"15275","auto",NA,NA,NA,NA
"166","2020-12-21 16:13:08-03","MBM","MBM","279350","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M.","2009","05","23","Sonehara, J.","3","2002","10","11","Brazil","Paraná","Matinhos","Parque estadual do Rio da Onça","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Árvore, 5m, fruto roxo. restinga arbórea","MBM279350","MBM279350",NA,NA,"Southern America",NA,NA,"15275","auto",NA,NA,NA,NA
"167","2020-12-21 16:13:08-03","MBM","MBM","179580","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Brotto, M.L.","2020","01","10","Dombrowski, L.T.","13098","1972","12",NA,"Brazil","Paraná","Matinhos","Sertãozinho","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Arvoreta.; Terreno arenoso.","MBM179580",NA,NA,NA,"Southern America",NA,NA,"15275","auto",NA,NA,NA,NA
"168","2020-12-21 16:13:08-03","MBM","MBM","12628","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Andrews, S.",NA,NA,NA,"Hatschbach, G.","21411","1969","04","13","Brazil","Paraná","Paranaguá","Baía de Paranaguá, Piaçaguera","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM012628","MBM012628",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA
"169","2020-12-21 16:13:08-03","MBM","MBM","202419","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Silva, S.M.",NA,NA,NA,"Silva, S.M.; et al.; et al.","s.n.","1991","11","15","Brazil","Paraná","Paranaguá","Estação Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM202419","MBM202419",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA
"170","2020-12-21 16:13:08-03","MBM","MBM","79408","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Andrews, S.",NA,NA,NA,"Hatschbach, G.","45767","1982","12","03","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM079408","MBM079408",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA
"171","2020-12-21 16:13:08-03","MBM","MBM","113717","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Coelho, G.C.",NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","5557","1987","04","03","Brazil","Paraná","Paranaguá","Ilha Rasa da Cotinga","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM113717","MBM113717",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA
"172","2020-12-21 16:13:08-03","MBM","MBM","8319","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Edwin, G.",NA,NA,NA,"Hatschbach, G.","17356","1967","10","10","Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM008319",NA,NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA
"173","2020-12-21 16:13:08-03","MBM","MBM","342650","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M.","2009","05","23","Duarte, A.P.","4092","1952",NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","recreio dos bandeirantes, Barra da Tijuca, D. Federal","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"restinga, pequena árvore frequente nas formações de restinga","MBM342650","MBM342650",NA,NA,"Southern America",NA,NA,"57442","auto",NA,NA,NA,NA
"174","2020-12-21 16:13:08-03","MBM","MBM","254776","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M.","2009","05","23","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","74875","2000","12","13","Brazil","Santa Catarina","Laguna","Praia do Sol","-48.7807998657227","-28.4825000762939",NA,NA,"3","5","Arbusto, 3m, flor alva. Depressões úmidas da restinga. Dunas fixas.","MBM254776","MBM254776",NA,NA,"Southern America",NA,NA,"21199","auto",NA,NA,NA,NA
"175","2020-12-21 16:13:08-03","MBM","MBM","27068","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Smith, L.B.",NA,NA,NA,"Reitz, R.","4809","1952","12","18","Brazil","Santa Catarina","Palhoça","Campo do Massiambu","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM027068","MBM027068",NA,NA,"Southern America",NA,NA,"31105","auto",NA,NA,NA,NA
"176","2020-12-21 16:13:08-03","MBM","MBM","159299","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo Jr, M.","2009","05","23","Spiromelo, W.; et al.; et al.","22298","1989","11","28","Brazil","São Paulo","Boracéia",NA,"-48.7700004577637","-22.1900005340576",NA,NA,NA,NA,"Arbusto mais ou menos 1,8cm; flores alvas, folhas ligeiramente carnosas. Orla de mata de restinga","MBM159299","MBM159299",NA,NA,"Southern America",NA,NA,"10241","auto",NA,NA,NA,NA
"177","2020-12-21 16:13:08-03","MBM","MBM","342126","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Sobral, M.","2008","05","09","Wasum, R.","4386A","2008","01","09","Brazil","Rio Grande do Sul","Mostardas","Lagoa Barros, Velho","-50.9211006164551","-31.1068992614746",NA,NA,"10","10",NA,"MBM342126","MBM342126",NA,NA,"Southern America",NA,NA,"86098","auto",NA,NA,NA,NA
"178","2020-12-21 16:13:08-03","MBM","MBM","95162","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Edwin, G.",NA,NA,NA,"Klein, R.M.; Bresolin, A.; Bresolin, A.","5996","1965","04","29","Brazil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM095162","MBM095162",NA,NA,"Southern America",NA,NA,"27000","auto",NA,NA,NA,NA
"179","2020-12-21 16:13:08-03","MBM","MBM","51335","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Edwin, G.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","9376","1959","12","11","Brazil","Santa Catarina","Sombrio","Pirão Frio","-49.61669921875","-29.113899230957",NA,NA,NA,NA,NA,"MBM051335","MBM051335",NA,NA,"Southern America",NA,NA,"16515","auto",NA,NA,NA,NA
"180","2011-08-19 09:21:34-03","MNHN","RECOLNAT_MNHN_P","P02142276","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Province de San Paolo",NA,NA,NA,NA,NA,NA,"1833 [P02142276 et P02142277 sur la même planche] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142276' target='other'> <mi>dwc_moreinfo</mi></a>","P02142276",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"181","2013-11-18 16:16:01-02","MNHN","RECOLNAT_MNHN_P","P02142277","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Province de San Paolo",NA,NA,NA,NA,NA,NA,"1833 [P02142276 et P02142277 sur la même planche] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142277' target='other'> <mi>dwc_moreinfo</mi></a>","P02142277",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"182","1996-03-25 13:31:43-03","MNHN","RECOLNAT_MNHN_P","P02142278","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Province de San Paolo",NA,NA,NA,NA,NA,NA,"1833 [P02142278 et P02142279 sur la même planche] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142278' target='other'> <mi>dwc_moreinfo</mi></a>","P02142278",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"183","1996-03-04 16:20:49-03","MNHN","RECOLNAT_MNHN_P","P02142279","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brésil",NA,NA,"Province de San-Paolo",NA,NA,NA,NA,NA,NA,"1833 [P02142278 et P02142279 sur la même planche] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142279' target='other'> <mi>dwc_moreinfo</mi></a>","P02142279",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"184","2013-06-26 14:55:18-03","MNHN","RECOLNAT_MNHN_P","P02142280","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1831",NA,NA,"Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142280' target='other'> <mi>dwc_moreinfo</mi></a>","P02142280",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"236"
"185","2015-10-25 16:14:27-02","MNHN","RECOLNAT_MNHN_P","P02142281","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Ule, E.",NA,"1890","1",NA,"Brésil",NA,NA,"Brésil : Estado de Sta Catharina. Arbusto na Estive dos Pregos perto de Tubarar.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142281' target='other'> <mi>dwc_moreinfo</mi></a>","P02142281",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1566"
"186","2015-10-25 16:14:01-02","MNHN","RECOLNAT_MNHN_P","P02142282","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142282' target='other'> <mi>dwc_moreinfo</mi></a>","P02142282",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"187","2020-09-04 16:05:26-03","MNHN","RECOLNAT_MNHN_P","P02142283","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"reçu le 16 avril 1880 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142283' target='other'> <mi>dwc_moreinfo</mi></a>","P02142283",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"188","2015-09-04 11:27:44-03","MNHN","RECOLNAT_MNHN_P","P03275957","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1831",NA,NA,"Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275957' target='other'> <mi>dwc_moreinfo</mi></a>","P03275957","P03275957_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"236"
"189","2015-09-04 11:27:44-03","MNHN","RECOLNAT_MNHN_P","P03275958","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Mósen",NA,"1875","4","1","Brasil",NA,NA,"São Vicente.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275958' target='other'> <mi>dwc_moreinfo</mi></a>","P03275958","P03275958_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"3651"
"190","2015-09-04 11:27:44-03","MNHN","RECOLNAT_MNHN_P","P03275956","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Hatschbach, G.",NA,"1965","11","11","Brasil","Paraná","Morretes","Cabeceiras do Rio Arraial.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03275956' target='other'> <mi>dwc_moreinfo</mi></a>","P03275956","P03275956_01",NA,NA,NA,"hb",NA,"30514","auto",NA,NA,NA,"13118"
"191","2015-09-04 08:06:38-03","MNHN","RECOLNAT_MNHN_P","P03616831","PreservedSpecimen",NA,"Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Reitz|Klein",NA,"1957","10","18","Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03616831' target='other'> <mi>dwc_moreinfo</mi></a>","P03616831","P03616831_01",NA,NA,NA,"hb",NA,"37493","auto",NA,NA,NA,"5248"
"192","2020-12-11 11:32:03-03","UFMG","BHCB","39630","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-11 11:32:03-03","UFMG","BHCB","118753","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,"2008",NA,NA,"Wasum, R","4386a","2008","01","09","Brasil","Rio Grande do Sul","Mostardas","Lagoa Barros, Velhos.","-50.484722","-30.638056","-50.484722","-30.638056","10","10",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-11 11:32:03-03","UFMG","BHCB","55236","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Barreto, HLM","2807",NA,NA,NA,"Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"19939","auto",NA,NA,NA,NA
"195","2020-12-11 11:32:03-03","UFMG","BHCB","55235","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Barreto, HLM","7306","1936","08","17","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Km 121.","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"Arbusto 2m. Flor alva.; Campo pedregoso.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"19939","auto",NA,NA,NA,NA
"196","2021-02-11 17:17:54-03","UFPR","UPCB","41148","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Jaster, C.B.","2000","01","01","Jaster, C.B.",NA,"2000","01","30","Brasil","Paraná","Guaraqueçaba","Ilha das Peças, porção sul","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore DAP=10,5cm, h=9m. Floresta de restinga em estágio avançado, com sinais de alteração antrópica, ambiente úmido, parcialmente inundado, 5-18-21. Distância do mar ±600m..",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"197","2021-02-11 17:17:54-03","UFPR","UPCB","22674","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Silva, S.M.","1992","05",NA,"Athayde, S.F.","5",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel - Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 4m, em vegetação de restinga..",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"198","2021-02-11 17:17:54-03","UFPR","UPCB","27550","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Silva, S.M.","1996","07",NA,"Silva, S.M.",NA,"1991","11","15","Brasil","Paraná","Paranaguá","Ilha do Mel - Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 8,5m, CAP 24cm, flores alvescentes, botões..",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"199","2021-02-11 17:17:54-03","UFPR","UPCB","24481","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Silva, S.M.","1995","06",NA,"Silva, S.M.",NA,"1992","12","05","Brasil","Paraná","Paranaguá","Ilha do Mel - Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 13m, CAP 49 -9cm, flores creme. Floresta baixa de restinga..",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
