"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","561664","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand",NA,"G. G. Hatschbach","18261","1968","01","11","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3289","-25.3069",NA,NA,"50","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703366' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561664","NY00561664_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","561671","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","C. M. D. E. Legrand","G. G. Hatschbach","20634","1968","12","19","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5744","-25.8831",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703358' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561671","NY00561671_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","561666","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand",NA,"R. Reitz","1841","1954","05","14","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561666","NY00561666_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","561684","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","S. F. Smith","R. A. Wasum","s.n.","1997","06","06","Brazil","Santa Catarina","Peritiba","Piritiba - estreito do Rio Uruguai.","-51.9039","-27.3733",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703357' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561684","NY00561684_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","561665","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand",NA,"R. Reitz","1791","1954","04","28","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561665","NY00561665_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","561663","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand",NA,"G. G. Hatschbach","23303","1970","01","07","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3289","-25.3069",NA,NA,"50","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561663","NY00561663_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","561670","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand",NA,"R. Reitz","9407","1959","12","12","Brazil","Santa Catarina","Sombrio","Garapuvu, Vista Alegre, Sombrio","-49.6167","-29.1142",NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703364' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561670","NY00561670_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","561668","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand",NA,"R. Reitz","5761","1957","12","19","Brazil","Santa Catarina",NA,"Três Barras, Garuva, S. Francisco do Sul",NA,NA,NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561668","NY00561668_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","561672","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand","C. M. D. E. Legrand","G. G. Hatschbach","16501","1967","06","01","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3289","-25.3069",NA,NA,"100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703359' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561672","NY00561672_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","561669","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand",NA,"R. Reitz","6674","1958","04","17","Brazil","Santa Catarina",NA,"Três Barras, Garuva, S. Francisco do Sul",NA,NA,NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703363' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561669","NY00561669_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","561667","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(O.Berg) D.Legrand",NA,"R. Reitz","2070","1954","08","20","Brazil","Santa Catarina","Luis Alves","Braço Joaquim, Luis Alves, Itajaí","-48.941177","-26.748537",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703361' target='other'> <mi>dwc_moreinfo</mi></a>","NY00561667","NY00561667_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"polyantha",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","558027","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg","E. S. Silva","K. Almeida","73","2000","09","10","Brazil","Pernambuco","Sao Lourenço da Mata","Estaçao Ecológica do Tapacurá","-34.9503","-8.0128",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=108436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558027","NY00558027_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:31:34-03","UFRJ","RFA","6639","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","C.D. Legrand","R. Reitz; R. Klein","6639","1958","04","07","Brasil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","Árvore 10 m de altura; fruto imaturo verde","RFA26501",NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:31:34-03","UFRJ","RFA","26390","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg",NA,NA,NA,"2001","01","26","Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232","43º7'73''W","22º34'80''S",NA,NA,"Arvore, 8m de altura, 98cm de DAP, folha verde discolor, flor com cálice verde e anteras amarelas e fruto verde.","RFA41974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-13 09:20:20-03","UFRJ","RFA","10846","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg","G.G. Hatschbach","G.G. Hatschbach; O. Guimarães","23303","1970","10","07","Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore 10 m de altura; tronco 25 cm; flor alva perfumada","RFA10812",NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:20:20-03","UFRJ","RFA","14417","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg","D. Legrand","G.G. Hatschbach","18261","1968","01","11","Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"50","50","Árvore 10 m de altura; tronco liso, sendo base 20 cm diâmetro. Flor alva","RFA12845",NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:20:20-03","UFRJ","RFA","8218","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg","G.G. Hatschbach","G.G. Hatschbach; E. Moreira 356","10169","1962","11","24","Brasil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,"10","10","Arvoreta flor alva","RFA46410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:31:34-03","UFRJ","RFA","6623","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O.Berg",NA,"R. Reitz; R. Klein","2070","1954","07","20","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"300","300","Árvore 10 m de altura; fruto maduro vermelho","RFA46409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-24 17:10:51-03","UTFPR","DVPR","3931","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Cordeiro, J; Lozano, ED","Caxambu, MG; et al.","2206","2008","05","22","Brasil","Santa Catarina","Bombinhas","Praia de Mariscal","-48.30312","-27.10186","-48.30312","-27.10186","4","4","Árvore ca. 10 m. Frutos maduros negros.; Relevo: plano - Vegetação: Floresta Ombrófila Densa das Terras Baixas.","DVPR003931",NA,"2009",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-24 17:10:51-03","UTFPR","DVPR","3846","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Cordeiro, J","Caxambu, MG; et al.","4766","2013","08","16","Brasil","Minas Gerais","São José da Barra","Fazenda Bugio","-46.1513","-20.48456","-46.1513","-20.48456","797","797","Arvoreta ca. 4m, semi-ciófila. Frutos imaturos verdes e maduros escuros.; Relevo: ondulado","DVPR003846",NA,"2014",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:45:44-03","EAO","IAN","30118","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M","Pires, JM","642","1947","10","04","Brasil","Amazonas",NA,"Patauá, entre Tapuruquara e Barcelos.",NA,NA,NA,NA,NA,NA,"Árvore pequena.","IAN030118","IAN030118 IAN030118_e IAN030118_e1","2015",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:45:44-03","EAO","IAN","60599","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M","Schultes, RE","9429","1948",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN060599","IAN060599 IAN060599_e IAN060599_e1","2015",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:45:44-03","EAO","IAN","84757","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","McVaugh, R","Fróes, RL","30950","1954","06","25","Brasil","Pará",NA,"Poção, Planalto de Santarém.",NA,NA,NA,NA,NA,NA,"Árvore de 3m. de altura, flor esbranquiçada.","IAN084757",NA,"1958",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-01-20 14:40:42-03","UPM","MACK","903","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","N. M. Ivanauskas","N. M. Ivanauskas","177","1995","05","25","Brasil","SP","Pariquera-Açu","Estação Experimental do Instituto Agronômico. Floresta Atlântica.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"67","2020-01-20 14:40:42-03","UPM","MACK","904","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","F. F. Mazine","G. O. Romão; et al.","634","2001","04","13","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:25:29-03","PUCPR","HUCP","23962","S","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg.","Bochorny, T","Bochorny, T; Perret, L","043","2012","03","16","Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"HUCP00015084","HUCP00015084",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:25:29-03","PUCPR","HUCP","23081","S","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg.",NA,"Bochorny, T; Perret, L","043","2012","03","16","Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"HUCP00015421","HUCP00015421",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:25:29-03","PUCPR","HUCP","3452","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Barroso, GM","Souza, WS; Britez, RM","s.n.",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00015256","HUCP00015256","1985","12","22",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:29-03","PUCPR","HUCP","3510","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Silva, SM","Souza, WS; Silva, SM; Britez, RM","1307/1575/1949",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica 1.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00015308","HUCP00015308","1988","05","28",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-26 18:08:57-03","CPAN-UFMS","COR","9368","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Proença, C. & Silva-Soares, L. H.","Damasceno-Júnior, G. A.; Bortolotto, I. M.; Ishii, I. H.; Nakajima, J. N.; Sciamareli, A.; Assis, E. L. M.; Velasques, J. S.; Gonçalves, P. V.; Cruz, H. D.; Porfírio, G. E. O.; Rodriguez, D. P.; Nascimento, V. L.; Alves, F. M. & Sales, J. L.","2616","2002","10","21","Brasil","Mato Grosso do Sul","Corumbá","Porto do Amolar","-57.496389","-18.043333","57º29'47''W","18º2'36''S","90","90","Arvoreta, 4 m de altura; fruto verde Habito: Arvoreta",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-02 16:29:05-03","CPAN-UFMS","COR","4282","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Proença, C.","Proença, C.","992","1993","11","02","Brasil","Mato Grosso do Sul","Corumbá","Próximo ao rio","-57.63","-18.998611","57º37'48''W","18º59'55''S","95","95","Arvoreta bem ramificada; folhas verde escuras na face ventral; folha e fruto Habito: Arvoreta bem ramificada",NA,NA,"1993","11","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:21:02-03","UFBA","ALCB","041290","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Funch, L","Jesus, NG de; Orge, MDR; Jorge, AMS","PL0639","1998","11","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore: 15 m, CAP 0,49 m, caule cinza-claro, manchas brancas. Folhas simples opostas, semi-coriáceas, discolores, pecíolos, nervurs e face abaxial com tomento ferrugíneo.","ALCB057541",NA,"1998","11","02",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:21:02-03","UFBA","ALCB","112160","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Stadnik, A","Silva, MS; Pereira, GJC","s/n","2013","12","07","Brasil","Bahia","Salvador","Ilhas de vegetação remanescentes, sob pressão antrópica, inclusa na zona urbana do município de Salvador. Paralela, atrás da Ferreira Costa. Terreno pertencente à UNIME.","-38.414722","-12.9425","-38.414722","-12.9425",NA,NA,"ca. 7 m alt. Folhas discolores.; vegetação secundária em estágio de regeneração médio a avançado.","ALCB057542",NA,"2014","01",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-25 16:51:16-03","UFBA","ALCB","137963","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Barbosa, MMC; Gonçalves, MS; Machado, AFP","246","2017","10","10","Brasil","Bahia","Vitória da Conquista","Serra do Periperi, entorno dos condomínios.","-40.799722","-14.858333","-40.799722","-14.858333","1010","1010","Folhas verdes discolores, parte abaxial mais clara. Botões florais ferrugíneos.","ALCB068431","ALCB068431",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:21:02-03","UFBA","ALCB","98971","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Guedes, ML","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Tiago; Natassia; et al.","18106","2011","03","12","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Cabula, Mata do 19 BC. parcela nº 7. ind. nº 493","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"de ca 5 m de altura. Folhas cartáceas, discolores. Inflorescência com botões ferrugíneos.","ALCB057540",NA,"2011","05",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:21:02-03","UFBA","ALCB","07838","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Lourenço, AR","Grupo Pedra do Cavalo","1070","1981","02",NA,"Brasil","Bahia","Cachoeira","Recôncavo Sul, Barragem das Bananeiras","-39.083333","-12.533333","-39.083333","-12.533333",NA,NA,"ca. 2 m alt. Folhas semi-coriáceas. Inflorescências terminais.","ALCB008794","ALCB008794","2015","02","06","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:21:02-03","UFBA","ALCB","07848","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Lourenço, AR","Grupo Pedra do Cavalo","886","1980","11",NA,"Brasil","Bahia","Cachoeira","Recôncavo Sul, Mata a NE da Barragem das Bananeiras","-39.083333","-12.533333","-39.083333","-12.533333",NA,NA,"ca. 2,5 m alt. Flores branco-amarelado, panículas terminais.","ALCB008796","ALCB008796","2015","02","06","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 10:05:50-03","NBC","NL-BOTANY","L.2511224","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","Berg",NA,"Riedel L",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia: Mandiocea.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2511224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2511224","NL-L2511224",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 10:05:50-03","NBC","NL-BOTANY","U 0004954","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg","McVaugh R","Riedel L",NA,NA,NA,NA,"Brazil",NA,NA,"Mandioeca",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004954 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004954","NL-U0004954",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","isotype",NA,NA,NA,"Magnoliopsidae","67702 B",NA,NA,NA,NA
"82","2020-02-08 10:05:50-03","NBC","NL-BOTANY","L.1072948","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","Berg",NA,"Reitz R; Klein RM",NA,"1956","09","27","Brazil","Santa Catarina",NA,"Santa Catarina, Pilões, Palhoça, Mata, Arvoreta.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072948 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072948","NL-L1072948",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae","Uw6382",NA,NA,NA,NA
"83","2020-02-08 10:05:50-03","NBC","NL-BOTANY","L.1072949","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","Berg",NA,"Reitz R; Klein RM",NA,"1956","09","27","Brazil","Santa Catarina",NA,"Santa Catarina, Pilões, Palhoça, Mata, Arvoreta.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072949 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072949","NL-L1072949",NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae","Uw6382",NA,NA,NA,NA
