"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00837535","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.","P. J. M. Maas",NA,NA,NA,"H. S. Irwin","22099","1969","01","16","Brazil","Minas Gerais",NA,"-43.6791","-18.4002",NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930112' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837535","NY00837535_01","Serra do Espinhaço, ca. 24 km S.W. of Diamantina on road to Gouveia",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","395874","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.","P. J. M. Maas; L. Y. T. Westra",NA,NA,NA,"P. J. M. Maas","7094","1987","12","03","Brazil","Rio de Janeiro","Rio de Janeiro","-43.273873","-22.971901",NA,NA,"400","550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=332945' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395874","NY00395874_01","Estrada da Vista Chinesa, km 3, Alto da Boa Vista, Parque Nacional da Tijuca, near FEEMA-building",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","395873","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.","P. J. M. Maas",NA,NA,NA,"G. Gardner","1","1836",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=332947' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395873","NY00395873_01","Brasilia",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","823049","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.","A. Q. Lobão",NA,NA,NA,"J. G. Jardim","4108","2003","01","09","Brazil","Bahia","Camacan","-39.49528","-15.5565",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936502' target='other'> <mi>dwc_moreinfo</mi></a>","NY00823049","NY00823049_01","Rod. Camacã/Potiraguá, ca. 18.5 km SW de Camacã. Margens do Rio Barras do Rio Pardo.",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00837538","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.","P. J. M. Maas",NA,NA,NA,"Martii Herbar. Florae Brasil.","72","1837",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837538","NY00837538_01","In monte Gavia pr. Sebastianopolis",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1018799","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala","(Raddi) R.E.Fr.",NA,NA,NA,NA,"S. de V. A. Pessôa","1178","2006","02","14","Brazil","Rio de Janeiro","Casimiro de Abreu","-42.2042","-22.4808",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262445' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018799","NY01018799_01","Fazenda Carioxa. Área FC.",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00837519","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas; L. Y. T. Westra",NA,NA,NA,"H. S. Irwin","6463","1964","09","30","Brazil","Mato Grosso",NA,"-52.57","-13.2",NA,NA,"300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930182' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837519","NY00837519_01","Garapú.",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00837525","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","E. J. van Marle",NA,NA,NA,"A. P. Duarte","8605","1965","11","25","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930236' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837525","NY00837525_01","Entre Caratinga e Realeza BR4",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","915519","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas",NA,NA,NA,"J. Semir","4687","1973","10","28","Brazil","Minas Gerais","Jaboticatubas","-43.7447","-19.5136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1199420' target='other'> <mi>dwc_moreinfo</mi></a>","NY00915519","NY00915519_01","km 126 ao longo da rodovia Lagoa Santa- Conceição do Mato Dentro-Diamantina",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00837545","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas",NA,NA,NA,"H. S. Irwin","19793","1968","02","10","Brazil","Minas Gerais",NA,"-43.8","-20.28",NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930185' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837545","NY00837545_01","Serra do Itabirito, ca. 50km S.E. of Belo Horizonte.",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1145071","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","R. de Mello-Silva",NA,NA,NA,"R. de Mello-Silva","1544","1999","02","09","Brazil","Espírito Santo","Linhares","-40.02","-19.15",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305698' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145071","NY01145071_01","Reserva Florestal da Companhia Vale do Rio Doce. Estrada do Flamengo, próximo da torre de observação.",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00837546","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","E. J. van Marle",NA,NA,NA,"P. Clausen","141",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930189' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837546","NY00837546_01","Brésil (Minas Geraes)",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00837521","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","E. J. van Marle",NA,NA,NA,"J. E. B. Warming","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930190' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837521","NY00837521_01","Brasilia. Ad Lagoa Santa",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","395756","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"R. P. Belém","730","1965","04","10","Brazil","Bahia","Ilhéus","-39.0492","-14.7892",NA,NA,NA,NA,"Coleçao de madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195052' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395756","NY00395756_01","Rodovia Camacan - Canavieira. Plantaçao de Cacau",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00837549","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","E. J. van Marle",NA,NA,NA,"H. S. Irwin","2095","1958","11","15","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930229' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837549","NY00837549_01","State Agricultural School.",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00837547","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","R. de Mello-Silva",NA,NA,NA,"R. de Mello-Silva","1015","1994","09","24","Brazil","Minas Gerais","Santos Dumont","-43.5525","-21.4569",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930210' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837547","NY00837547_01","Rio das Perobas, 2a cachoeira a montante",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","395760","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"A. Euponino","92","1971","12","11","Brazil","Bahia","Santa Cruz Cabrália","-39.0228","-16.2783",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195049' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395760","NY00395760_01","Res. Bio. Pau-Brasil",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","395747","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas; L. Y. T. Westra",NA,NA,NA,"H. S. Irwin","6463","1964","09","30","Brazil","Mato Grosso",NA,"-52.57","-13.2",NA,NA,"300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195058' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395747","NY00395747_01","Vicinity of Garapú, Garapú",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1145435","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","R. de Mello-Silva",NA,NA,NA,"R. de Mello-Silva","1544","1999","02","09","Brazil","Espírito Santo","Linhares","-40.02","-19.15",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1317046' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145435","NY01145435_01","Reserva Florestal da Companhia Vale do Rio Doce. Estrada do Flamengo, próximo da torre de observação.",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","915520","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas",NA,NA,NA,"J. Semir","4811","1973","12","10","Brazil","Minas Gerais","Jaboticatubas","-43.7447","-19.5136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1199422' target='other'> <mi>dwc_moreinfo</mi></a>","NY00915520","NY00915520_01","km 124 ao longo da rodovia Lagoa Santa- Conceição do Mato Dentro-Diamantina",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","395751","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas",NA,NA,NA,"C. A. L. de Oliveira","1833","1987","07","29","Brazil","Rio de Janeiro","Nova Friburgo","-42.5308","-22.2819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195056' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395751","NY00395751_01","Sanatorio Naval, em frente a casa do diretor do Depto. Médico, Casa 9",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","395754","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"R. S. Pinheiro","2297","1973","11","26","Brazil","Espírito Santo","Linhares","-40.0719","-19.3911",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195050' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395754","NY00395754_01","Rod. Linhares para Provoçao/ Plantaçao de cacau",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","395752","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas",NA,NA,NA,"S. A. Mori","11041","1978","11","04","Brazil","Bahia","Uruçuca","-39.2842","-14.5933",NA,NA,NA,NA,"Fotos <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195057' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395752","NY00395752_01","Nova estrada que liga Uruçuca a Serra Grande, a 14 km de Uruçuca. Regiao de Mata Higrófila Sul Baiana. Folhas SD-24 (15-39a)",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00837522","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","R. de Mello-Silva",NA,NA,NA,"R. de Mello-Silva","390","1990","10","07","Brazil","Minas Gerais","Santos Dumont","-43.5525","-21.4569",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930216' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837522","NY00837522_01","Rio das Perobas, ao lado da primeira cachoeira",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1019403","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","B. C. Kurtz",NA,NA,NA,"H. C. de Lima","4287","1991","11","19","Brazil","Rio de Janeiro","Silva Jardim","-42.88333","-22.48333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1282193' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019403","NY01019403_01","Guapamirim. Estação Estadual de Paraíso. Area da parcela 1. Área FP 05.",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","415616","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas",NA,NA,NA,"W. W. Thomas","11229","1996","11","14","Brazil","Bahia","Porto Seguro","-40.5747","-15.2647",NA,NA,"100","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195055' target='other'> <mi>dwc_moreinfo</mi></a>","NY00415616","NY00415616_01","Parque Nacional Monte Pascoal. Trail to peak of Monte Pascoal. At base of trail & on lower slopes.",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","395757","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"R. P. Belém","1127","1965","05","24","Brazil","Bahia","Ilhéus","-39.2273659","-14.771874",NA,NA,NA,NA,"Coleçao de madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195053' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395757","NY00395757_01","Centro de pesquisa de Cacau (CEPEC). Plantaçao de Cacau",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00837523","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","E. J. van Marle",NA,NA,NA,"Y. E. J. Mexia","4481","1930","03","18","Brazil","Minas Gerais","Viçosa","-42.8817","-20.7542",NA,NA,"675","675","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930224' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837523","NY00837523_01","Road to Sao Miguel about km.3",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","547746","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas; L. Y. T. Westra",NA,NA,NA,"L. A. Mattos Silva","3141","1995","06","26","Brazil","Bahia","Ilhéus","-39.17","-14.8",NA,NA,"40","40","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195047' target='other'> <mi>dwc_moreinfo</mi></a>","NY00547746","NY00547746_01","Campus da Universidade Estadual de Santa Cruz (UESC), km 16 da Rod. Ilhéus/Itabuna (BR 415)",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","395749","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","E. J. van Marle",NA,NA,NA,"A. P. Duarte","8605","1965","11","25","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195059' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395749","NY00395749_01","Entre Caratinga e Realeza BR4",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00837524","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","E. J. van Marle",NA,NA,NA,"A. P. Duarte","8583","1964","11","26","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930233' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837524","NY00837524_01","Ponte Nova- Estrada para Mariana",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","823051","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas",NA,NA,NA,"P. Fiaschi","1299","2003","02","14","Brazil","Bahia","Arataca","-39.48","-15.0178",NA,NA,"670","670","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936504' target='other'> <mi>dwc_moreinfo</mi></a>","NY00823051","NY00823051_01","BR 101, entre Jussari e Camacã. Entrada à direita, ca. 17.2 km da saída para Jusasri, após km 574 da BR 101. Ca. 5 km da estrada para a Torre Serra Boa.",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","395759","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"W. Hoehne","6090","1965","08","26","Brazil","Rio de Janeiro","Itaboraí","-42.8592","-22.7444",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195048' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395759","NY00395759_01","Guanabara. Marambaia, estrada Niteroi-Friburgo, k 22",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","395755","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"R. P. Belém","972","1965","05","14","Brazil","Bahia","Ilhéus","-39.2273659","-14.771874",NA,NA,NA,NA,"Coleçao de madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195051' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395755","NY00395755_01","Centro de Pesquisas do Cacau (CEPEC)",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","395761","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","E. J. van Marle",NA,NA,NA,"A. P. Duarte","4257","1951","11","23","Brazil","Rio de Janeiro","Petrópolis","-43.1783","-22.505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=195060' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395761","NY00395761_01","Serra de Petrópolis",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00837548","PreservedSpecimen","Plantae","Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schltdl.","P. J. M. Maas",NA,NA,NA,"R. de Mello-Silva","102","1999","10","24","Brazil","Minas Gerais","Caparaó","-41.9042","-20.5233",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930221' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837548","NY00837548_01","Mata ciliar próxima à entrada do parque Nacional do Caparaó",NA,"South America","sheet",NA,"Magnoliophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
