"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"250","2021-04-05 20:16:22-03","UFSC","FLOR","4901","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1957","10","05","Brasil","Santa Catarina","Garuva","Três Barras.","-48.8549995422363","-26.0266990661621",NA,NA,"árvore, Fruto Imaturo, verde, 15m altura","FLOR0004901",NA,"5041",NA,NA,NA,NA,"Laurales","100","100",NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"251","2021-04-05 20:16:22-03","UFSC","FLOR","5685","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Vattimo, I. de","1976",NA,NA,"Gevieski, A.","1954","04","20","Brasil","Santa Catarina","Ibirama","Horto Florestal de Ibirama.","-49.5177993774414","-27.0569000244141",NA,NA,"arvoreta, 6m altura","FLOR0005685",NA,"141",NA,NA,NA,NA,"Laurales","300","300",NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"252","2021-04-05 20:16:22-03","UFSC","FLOR","4887","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Vattimo, I. de","1976",NA,NA,"Reitz, R.; Klein, R.M.","1956","04","13","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"arvoreta, flor branca, 6m altura","FLOR0004887",NA,"3129",NA,NA,NA,NA,"Laurales","200","200",NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"253","2021-04-05 20:16:22-03","UFSC","FLOR","28952","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, M.L.","2013","12","19","Reitz, R.; Klein, R.M.","1958","09","19","Brasil","Santa Catarina","Lauro Muller","Novo Horizonte.","-49.3967018127441","-28.3927993774414",NA,NA,"árvore, flor branca, 10m altura","FLOR0028952",NA,"7218",NA,NA,NA,NA,"Laurales","400","400",NA,"15992","auto",NA,NA,NA,NA,NA,NA,NA
"254","2021-04-05 20:16:22-03","UFSC","FLOR","4905","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, M.L.","2013","12","19","Reitz, R.; Klein, R.M.","1958","03","06","Brasil","Santa Catarina","Presidente Nereu","Sabiá.","-49.3903007507324","-27.2772006988525",NA,NA,"árvore, 10m altura","FLOR0004905",NA,"6557",NA,NA,NA,NA,"Laurales","400","400",NA,"21642","auto",NA,NA,NA,NA,NA,NA,NA
"255","2021-04-05 20:16:22-03","UFSC","FLOR","4922","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, M.L.","2013","12","19","Reitz, R.; Klein, R.M.","1958","10","16","Brasil","Santa Catarina","Rio do Sul","Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"arvoreta, flor branca, 4m altura","FLOR0004922",NA,"7249",NA,NA,NA,NA,"Laurales","350","350",NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA
"256","2021-04-05 20:16:22-03","UFSC","FLOR","43574","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, M.L.","2013","12","19","Reis, A.","1996","03","01","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental.","-48.8053016662598","-27.5660991668701",NA,NA,"árvore, flor creme, 3m altura","FLOR0043574",NA,"2508",NA,NA,NA,NA,"Laurales","300","300",NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA
"257","2021-03-04 15:43:59-03","IF","SPSF","43694","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello","2000","04","15","G.Hatschbach & V.Nicolack","1989","06","26","Brasil","PR","Antonina","rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,"COLETA: Mata pluvial degradada.&nf;Árvore 8m; flores alvas, odoríferas.;",NA,NA,"53112","América do Sul",NA,NA,"Magnoliophyta","Laurales","400","400",NA,"38300","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"258","2021-03-04 15:43:59-03","IF","SPSF","15345","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello",NA,NA,NA,"G. Hatschbach & J.M.Silva","1989","05","04","Brasil","PR","Morretes","rio Mae Catira","-48.834400177002","-25.476900100708",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"52765","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"30514","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"259","2021-03-04 15:43:59-03","IF","SPSF","19567","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello","1994","08","30","S.E.Martins","1994","08","09","Brasil","SP","Cubatão","Vale do Rio Pilões","-46.4199981689453","-23.8899993896484",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2m; flores brancas.; GEOGRAFIA: Em clareira;",NA,NA,"147","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"15123","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"260","2021-03-04 15:43:59-03","IF","SPSF","21707","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello",NA,NA,NA,"R.J.F. Garcia","1996","04","30","Brasil","SP","Ferraz de Vasconcelos","Mata das Sete Cruzes","-46.3600006103516","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 15m; botões verdes e flores brancas.;",NA,NA,"840","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"8701","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"261","2021-03-04 15:43:59-03","IF","SPSF","19959","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello",NA,NA,NA,"J.V.Godoi & S.Romaniuc Neto & C.F.S.Muniz & M.R.F.Melo","1994","05","04","Brasil","SP","Itariri","P.E.Serra do Mar","-47.1699981689453","-24.2800006866455",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m; botões castanho-esverdeados e flores alvas.;",NA,NA,"405","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"15115","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"262","2021-03-04 15:43:59-03","IF","SPSF","44041","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Nees","J.B.Baitello","2010","11","04","P.L.B.Tomasulo","2009","06","26","Brasil","SP","Mogi das Cruzes","serra do Itapety","-46.1883010864258","-23.5228004455566",NA,NA,"COLETA: Interior de mata em estágio médio de regeneração.&nf;Árvore 10m altura, flores brancas.; GEOGRAFIA: Reserva Legal da Pedreira Itapety.&nf;Projeto de Elaboração do Plano de Manejo da Reserva Legal.;",NA,NA,"1610","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"28666","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"263","2021-03-04 15:43:59-03","IF","SPSF","08157","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"A. Rodrigues","1940","10","01","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"699","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"264","2021-03-04 15:43:59-03","IF","SPSF","08131","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello",NA,NA,NA,"L.Gonzaga","1935","04","01","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"596","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"265","2021-03-04 15:43:59-03","IF","SPSF","48422","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","(Nees) Nees","V.C.Souza","2014","01","11","V.C.Souza & T.B.Flores","2013","04","30","Brasil","SP","Tapiraí","Área da Cia. Votorantim","-47.5","-23.9599990844727",NA,NA,"COLETA: Árvore com aprox. 14m de altura; flores alvas.; GEOGRAFIA: Estrada entre alojamento da Barra e portaria de Tapiraí.;",NA,NA,"34978","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"41034","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"266","2021-03-04 15:43:59-03","IF","SPSF","49381","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","(Nees) Uline ex R. Knuth","J.B.Baitello",NA,NA,NA,"G.D.Colletta & T.B. Flores & M.A.P. Ferreira","2014","04","14","Brasil","SP","Tapiraí","Reserva CBA","-47.5","-23.9599990844727",NA,NA,"COLETA: Árvore, 8m, flores alvas.; GEOGRAFIA: Floresta Obrófila Densa.;",NA,NA,"1372","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"41034","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"267","2021-03-04 15:43:59-03","IF","SPSF","14970","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"G. Hatschbach & M.Hatschbach","1988","07","16","Brasil","MG","S.Pedro do Jequitinhonha",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"268","2021-03-04 15:43:59-03","IF","SPSF","18531","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"A.Furlan & M.A.Assis & F.C.P.Garcia & P.H.P.Ruffino & C.E.Carneiro","1994","04","15","Brasil","SP","Ubatuba","trilha da Almada","-44.866667","-23.35",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Atlântica.&nf;Árvore 12m; flores brancas.; GEOGRAFIA: Rodovia Rio/santos, km.13;",NA,NA,"1450","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"269","2021-03-04 15:43:59-03","IF","SPSF","36441","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello","2006","07","14","J.E.Meireles","2005","03","27","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.407778","-24.634722",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"290","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"270","2021-03-04 15:43:59-03","IF","SPSF","36455","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello","2006","07","14","A.C.C.Destefani","2005","03","28","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.386111","-24.5675",NA,NA,"COLETA: XLS: SPSFNovo;",NA,NA,"168","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"271","2021-03-04 15:43:59-03","IF","SPSF","43222","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello","2010","01","20","J.R.L.Godoy & N.M.Ivanauskas & J.B.Silva & V.A.Costa & A.Mota","2009","10","01","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira","-48.703333","-24.531944",NA,NA,"COLETA: Floresta Ombrófila Densa Submontana.&nf;Árvore 9; frutos imaturos verdes.; GEOGRAFIA: Núcleo Santana&nf;Trilha do Betari;",NA,NA,"543","América do Sul",NA,NA,"Magnoliophyta","Laurales","257","257",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"272","2021-03-04 15:43:59-03","IF","SPSF","47942","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","(Nees & Mart. ex Nees)","M.L.Brotto","2012","05","02","M.L.Brotto","2012","05","02","Brasil","PR","Antonina","Bairro Alto","-48.764167","-25.232222",NA,NA,"COLETA: Árvore, 6m, flores alvas com odor adocicado; GEOGRAFIA: Floresta ombrófila densa submontana&nf;WGS84 25º13'56.83S / 48º45'51.00;",NA,NA,"795","América do Sul",NA,NA,"Magnoliophyta","Laurales","233","233",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"273","2021-03-04 15:43:59-03","IF","SPSF","49981","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","(Nees) Uline ex R. Knuth","M.L.Brotto","2015","04","13","M.L.Brotto & R.R.Voltz","2015","04","01","Brasil","RJ","Santa Maria Madalena",NA,"-41.949722","-21.904722",NA,NA,"COLETA: Árvore de 8m de altura; flores brancas odoríferas. Floresta Ombrófila Densa Submontana.;",NA,NA,"1911","América do Sul",NA,NA,"Magnoliophyta","Laurales","375","375",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"274","2021-03-04 15:43:59-03","IF","SPSF","51772","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","(Nees)","M.L. Brotto","2016","11","22","J.M. Silva & M.L. Brotto","2016","05","14","Brasil","PR","Adrianópolis","João Surrá","-48.5975","-24.672778",NA,NA,"COLETA: Árvore com 6 m de altura; flores brancas.; GEOGRAFIA: Floresta Ombrófila Densa Submontana, vegetação secundária.;",NA,NA,"9338","América do Sul",NA,NA,"Magnoliophyta","Laurales","110","110",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"275","2021-03-04 15:43:59-03","IF","SPSF","26455","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello","1999","03","17","W.Maschio & A.Soares","1996","12","03","Brasil","PR","Guaraqueçaba","floresta ombrofila densa atlantica","-48.3288993835449","-25.3066997528076",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"235","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"37295","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"276","2021-03-04 15:43:59-03","IF","SPSF","39881","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","M.L.Brotto","2008","05","14","M.L.Brotto","2008","05","14","Brasil","PR","Morretes","estrada da Graciosa, serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"COLETA: Floresta Ombrófila Densa Submontana.&nf;Árvore 6m, flores brancas.;",NA,NA,"137","América do Sul",NA,NA,"Magnoliophyta","Laurales","500","500",NA,"30514","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"277","2021-03-04 15:43:59-03","IF","SPSF","43699","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello","2000","04","15","G.Hatschbach & J.M.Silva","1989","05","04","Brasil","PR","Morretes","rio Mae Catira","-48.834400177002","-25.476900100708",NA,NA,"COLETA: Mata pluvial, vertente atlantica.&nf;Árvore 10m; flores alvas.;",NA,NA,"52765","América do Sul",NA,NA,"Magnoliophyta","Laurales","100","100",NA,"30514","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"278","2021-03-04 15:43:59-03","IF","SPSF","20057","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello","1996","11","08","V.F.Ferreira","1994","09","06","Brasil","SP","Cananéia","area de transicao mata de restinga-mata altlantica","-47.9199981689453","-25.0100002288818",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"70","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"37574","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"279","2021-03-04 15:43:59-03","IF","SPSF","19960","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello",NA,NA,NA,"J.V.Godoi","1994","05","04","Brasil","SP","Itariri","P.E.Serra do Mar","-47.1699981689453","-24.2800006866455",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 12m; botões verdes e flores alvas.;",NA,NA,"408","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"15115","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"280","2021-03-04 15:43:59-03","IF","SPSF","44040","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart. ex Nees","J.B.Baitello","2010","11","04","P.L.B.Tomasulo","2009","04","29","Brasil","SP","Mogi das Cruzes","serra do Itapety","-46.1883010864258","-23.5228004455566",NA,NA,"COLETA: Interior de mata em estágio médio de regeneração.&nf;Árvore 14m altura, botões florais esverdeados e flores brancas.; GEOGRAFIA: Reserva Legal da Pedreira Itapety.&nf;Projeto de Elaboração do Plano de Manejo da Reserva Legal.;",NA,NA,"1557","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"28666","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"281","2021-03-04 15:43:59-03","IF","SPSF","00145","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello","1994","08","18","M.Koscinski","1936","06","01","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"282","2021-03-04 15:43:59-03","IF","SPSF","00138","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","F.C.Hoehne",NA,NA,NA,"M.Koscinski","1933","07","01","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"283","2021-03-04 15:43:59-03","IF","SPSF","50416","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","(Nees)","B.F.Mellado","2013","01","04","F.G.Pereira & R.J.F.Garcia","2012","07","19","Brasil","SP","São Paulo","Parque Juliana de Carvalho Torres (COHAB Raposo Tavares)","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Árvore de 10m de altura com ramos odoríferos ao corte, flores brancas. DAP = 20cm.;",NA,NA,"601","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"284","2021-03-04 15:43:59-03","IF","SPSF","06233","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"M.Koscinski",NA,NA,NA,"Brasil","SP","São Paulo","serra da Cantareira, morro do Pavao","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"285","2021-03-04 15:43:59-03","IF","SPSF","05675","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello","2004","05","15","O.T. Aguiar","1977","04","14","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"286","2021-03-04 15:43:59-03","IF","SPSF","06231","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J.B.Baitello",NA,NA,NA,"M.Koscinski","1933","05","16","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"287","2021-03-04 15:43:59-03","IF","SPSF","49384","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","(Nees)","J.B.Baitello",NA,NA,NA,"G.D.Colletta & T.B. Flores","2014","04","16","Brasil","SP","Tapiraí","Reserva CBA, Represa","-47.5","-23.9599990844727",NA,NA,"COLETA: Árvore, 10 m, flores alvas.; GEOGRAFIA: Floresta Ombrófila Densa.;",NA,NA,"1442","América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"41034","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"288","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in nemoribus montanis prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"P05P2N0105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"locis non indicatis Brasiliae australis",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"P05P2N0105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Luschnath, B",NA,NA,NA,"Brazil","Rio de Janeiro","Cantagalo","in sylvis prope Canta Gallo","-42.3681","-21.9811",NA,NA,"m. Oct.",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"P05P2N0105","33898","auto",NA,NA,NA,NA,NA,NA,NA
"291","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Martius, C",NA,NA,NA,"Brazil",NA,NA,"in regione camporum Tboleiro dicta ad Salgado, prov. Minarum",NA,NA,NA,NA,"m. Aug.",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"P05P2N0105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"locis non indicatis Brasiliae australis",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"P05P2N0105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Beyrich, HC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in nemoribus montanis prope Rio de Janeiro",NA,NA,NA,NA,"m. Maj.",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"P05P2N0105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Martius, C",NA,NA,NA,"Brazil","Minas Gerais",NA,"et in montibus ad Villa do Rio das Contas, prov. Bahiensis interioris",NA,NA,NA,NA,"m. Oct. Nov.",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,"P05P2N0105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha attenuata","Meisn.",NA,NA,NA,NA,"Fendler, A",NA,NA,NA,"Venezuela",NA,NA,"in Venezuela prope coloniam Tovar",NA,NA,NA,NA,NA,NA,NA,"2393","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"attenuata",NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha attenuata","Meisn.",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minarum prope San Româo",NA,NA,NA,NA,"m. Jul.",NA,NA,"5150","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"attenuata",NA,NA,NA,NA,NA,NA
"297","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha guyanensis","Meisn.",NA,NA,NA,NA,"Schomburgk, ?",NA,NA,NA,"Guyana",NA,NA,"in Guyana Anglica",NA,NA,NA,NA,NA,NA,NA,"191","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"guyanensis",NA,NA,NA,NA,NA,NA
"298","2017-09-11 17:10:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha peruviana","Meisn.",NA,NA,NA,NA,"Ruiz, H; Pavon, JA",NA,NA,NA,"Peru",NA,NA,"in Peruvia circa Huayaquil alibique",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"peruviana",NA,NA,NA,NA,NA,NA
