familia,genero,epiteto_especifico,especie,cat_ameaca_br_old,cat_ameaca_cncflora_old,cat_ameaca_sp_old,especie_autor,cat_ameaca_sp,grupao,grupo,cat_ameaca_CR_lac,cat_ameaca_br,fonte
Poaceae,Andropogon,carinatus,Andropogon carinatus,NA,LC,EX,Andropogon carinatus Nees,EX,NA,NA,NA,NA,NA
Poaceae,Andropogon,glaucophyllus,Andropogon glaucophyllus,EN,NA,EX,Andropogon glaucophyllus Roseng. et al.,EX,NA,NA,NA,EN,Portaria 443/2014
Poaceae,Andropogon,hypogynus,Andropogon hypogynus,NA,LC,VU,Andropogon hypogynus Hack.,VU,NA,NA,NA,NA,NA
Anemiaceae,Anemia,blechnoides,Anemia blechnoides,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anemiaceae,Anemia,dentata,Anemia dentata,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anemiaceae,Anemia,espiritosantensis,Anemia espiritosantensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Anemiaceae,Anemia,gardneri,Anemia gardneri,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anemiaceae,Anemia,trichorhiza,Anemia trichorhiza,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ranunculaceae,Anemone,decapetala,Anemone decapetala,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Ranunculaceae,Anemone,sellowii,Anemone sellowii,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Bignoniaceae,Anemopaegma,arvense,Anemopaegma arvense,EN,NA,EN,Anemopaegma arvense (Vell.) Stellfeld ex de Souza,EN,NA,NA,NA,EN,Portaria 443/2014
Bignoniaceae,Anemopaegma,mirabile,Anemopaegma mirabile,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bignoniaceae,Anemopaegma,patelliforme,Anemopaegma patelliforme,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Gesneriaceae,Anetanthus,gracilis,Anetanthus gracilis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Plantaginaceae,Angelonia,alternifolia,Angelonia alternifolia,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantaginaceae,Angelonia,integerrima,Angelonia integerrima,NA,LC,EX,Angelonia integerrima Spreng.,EX,NA,NA,NA,NA,NA
Lauraceae,Aniba,ferrea,Aniba ferrea,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lauraceae,Aniba,heringeri,Aniba heringeri,NA,LC,EN,NA,NA,NA,NA,NA,NA,NA
Lauraceae,NA,NA,Aniba heringerii,NA,NA,NA,Aniba heringerii Vattimo-Gil,EN,NA,NA,NA,NA,NA
Lauraceae,Aniba,rosaeodora,Aniba rosaeodora,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lauraceae,Aniba,santalodora,Aniba santalodora,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Convolvulaceae,Aniseia,martinicensis,Aniseia martinicensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,annonoides,Annona annonoides,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,burchellii,Annona burchellii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,calcarata,Annona calcarata,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,coriacea,Annona coriacea,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,dioica,Annona dioica,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,ferruginea,Annona ferruginea,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,glaucophylla,Annona glaucophylla,NA,NT,EX,Annona glaucophylla R.E.Fr.,EX,NA,NA,NA,NA,NA
Annonaceae,Annona,malmeana,Annona malmeana,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,maritima,Annona maritima,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,neosalicifolia,Annona neosalicifolia,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,parviflora,Annona parviflora,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,pickelii,Annona pickelii,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Annona,ubatubensis,Annona ubatubensis,EN,NA,EN,Annona ubatubensis (Maas & Westra) H.Rainer,EN,NA,NA,NA,EN,Portaria 443/2014
Annonaceae,Annona,xylopiifolia,Annona xylopiifolia,NA,NT,EX,Annona xylopiifolia A.St.-Hil. & Tul.,EX,NA,NA,NA,NA,NA
Poaceae,Anomochloa,marantoidea,Anomochloa marantoidea,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Menispermaceae,Anomospermum,reticulatum,Anomospermum reticulatum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Anteremanthus,hatschbachii,Anteremanthus hatschbachii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Anthaenantiopsis,fiebrigii,Anthaenantiopsis fiebrigii,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Anthurium,ameliae,Anthurium ameliae,NA,"NA",VU,Anthurium ameliae Nadruz & Catharino,VU,NA,NA,NA,NA,NA
Araceae,Anthurium,bocainense,Anthurium bocainense,NA,"NA",VU,Anthurium bocainense Catharino & Nadruz,VU,NA,NA,NA,NA,NA
Araceae,Anthurium,fontellanum,Anthurium fontellanum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Anthurium,jureianum,Anthurium jureianum,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Anthurium,kunthii,Anthurium kunthii,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Anthurium,langsdorffii,Anthurium langsdorffii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Anthurium,lucidum,Anthurium lucidum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Anthurium,luschnathianum,Anthurium luschnathianum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Anthurium,parasiticum,Anthurium parasiticum,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Anthurium,parvum,Anthurium parvum,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Anthurium,radicans,Anthurium radicans,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Anthurium,xanthophylloides,Anthurium xanthophylloides,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loasaceae,Aosa,parviflora,Aosa parviflora,NA,LC,EN,Aosa parviflora (Schrad. ex DC.) Weigend,EN,NA,NA,NA,NA,NA
Loasaceae,Aosa,uleana,Aosa uleana,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Aphelandra,espirito-santensis,Aphelandra espirito-santensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Aphelandra,longiflora,Aphelandra longiflora,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Aphelandra,margaritae,Aphelandra margaritae,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Aphelandra,maximiliana,Aphelandra maximiliana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Aphelandra,schottiana,Aphelandra schottiana,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Acanthaceae,Aphelandra,squarrosa,Aphelandra squarrosa,NA,LC,EW,Aphelandra squarrosa Nees,EW,NA,NA,NA,NA,NA
Apiaceae,Apium,prostratum,Apium prostratum,NA,LC,VU,Apium prostratum Labill.,VU,NA,NA,NA,NA,NA
Poaceae,Apoclada,simplex,Apoclada simplex,EN,NA,EN,Apoclada simplex McClure & L.B.Sm.,EN,NA,NA,NA,EN,Portaria 443/2014
Fabaceae,Apuleia,leiocarpa,Apuleia leiocarpa,VU,NA,VU,Apuleia leiocarpa (Vogel) J.F.Macbr.,VU,NA,NA,NA,VU,Portaria 443/2014
Fabaceae,Arachis,villosa,Arachis villosa,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Araeococcus,montanus,Araeococcus montanus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Aristida,brasiliensis,Aristida brasiliensis,EN,NA,EX,Aristida brasiliensis Longhi-Wagner,EX,NA,NA,NA,EN,Portaria 443/2014
Poaceae,Aristida,circinalis,Aristida circinalis,NA,"NA",EN,Aristida circinalis Lindm.,EN,NA,NA,NA,NA,NA
Poaceae,Aristida,constricta,Aristida constricta,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Aristida,ekmaniana,Aristida ekmaniana,NA,"NA",EX,Aristida ekmaniana Henrard,EX,NA,NA,NA,NA,NA
Poaceae,Aristida,filifolia,Aristida filifolia,NA,"NA",EN,Aristida filifolia (Arechav.) Herter,EN,NA,NA,NA,NA,NA
Poaceae,Aristida,laevis,Aristida laevis,NA,LC,EX,Aristida laevis (Nees) Kunth,EX,NA,NA,NA,NA,NA
Poaceae,Aristida,macrophylla,Aristida macrophylla,NA,"NA",EX,Aristida macrophylla Hack.,EX,NA,NA,NA,NA,NA
Poaceae,Aristida,oligospira,Aristida oligospira,NA,LC,EX,Aristida oligospira (Hack.) Henrard,EX,NA,NA,NA,NA,NA
Poaceae,Aristida,sanctae-luciae,Aristida sanctae-luciae,NA,DD,EX,Aristida sanctae-luciae Trin.,EX,NA,NA,NA,NA,NA
Poaceae,Aristida,subaequans,Aristida subaequans,NA,"NA",EX,Aristida subaequans Döll,EX,NA,NA,NA,NA,NA
Aristolochiaceae,Aristolochia,curviflora,Aristolochia curviflora,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Aristolochiaceae,Aristolochia,cymbifera,Aristolochia cymbifera,NA,LC,VU,Aristolochia cymbifera Mart.,VU,NA,NA,NA,NA,NA
Aristolochiaceae,Aristolochia,hypoglauca,Aristolochia hypoglauca,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aristolochiaceae,Aristolochia,odora,Aristolochia odora,VU,NA,EX,Aristolochia odora Steud.,EX,NA,NA,NA,VU,Portaria 443/2014
Aristolochiaceae,Aristolochia,odoratissima,Aristolochia odoratissima,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Aristolochiaceae,Aristolochia,wendeliana,Aristolochia wendeliana,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Arrojadoa,bahiensis,Arrojadoa bahiensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Arrojadoa,eriocaulis,Arrojadoa eriocaulis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Arthrocereus,glaziovii,Arthrocereus glaziovii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Arthrocereus,melanurus,Arthrocereus melanurus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Arthrocereus,rondonianus,Arthrocereus rondonianus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Arthropogon,xerachne,Arthropogon xerachne,CR,NA,CR,Arthropogon xerachne Ekman,CR,NA,NA,NA,CR,Portaria 443/2014
Poaceae,Arundinella,deppeana,Arundinella deppeana,VU,NA,EX,Arundinella deppeana Nees ex Steud.,EX,NA,NA,NA,VU,Portaria 443/2014
Apocynaceae,Asclepias,aequicornu,Asclepias aequicornu,NA,LC,EN,Asclepias aequicornu E.Fourn.,EN,NA,NA,NA,NA,NA
Apocynaceae,Asclepias,langsdorffii,Asclepias langsdorffii,NA,LC,EX,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,NA,NA,Asclepias langsdorfii,NA,NA,NA,Asclepias langsdorfii E.Fourn.,EX,NA,NA,NA,NA,NA
Orchidaceae,Aspasia,lunata,Aspasia lunata,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Aspicarpa,sericea,Aspicarpa sericea,NA,"NA",VU,Aspicarpa sericea (A.St.-Hil.) Nied.,VU,NA,NA,NA,NA,NA
Orchidaceae,Aspidogyne,commelinoides,Aspidogyne commelinoides,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Aspidogyne,kuczynskii,Aspidogyne kuczynskii,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,album,Aspidosperma album,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,australe,Aspidosperma australe,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,cylindrocarpon,Aspidosperma cylindrocarpon,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,inundatum,Aspidosperma inundatum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,macrocarpon,Aspidosperma macrocarpon,NA,LC,VU,Aspidosperma macrocarpon Mart.,VU,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,nobile,Aspidosperma nobile,NA,LC,CR,Aspidosperma nobile Müll.Arg.,CR,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,polyneuron,Aspidosperma polyneuron,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,quebracho-blanco,Aspidosperma quebracho-blanco,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,quirandy,Aspidosperma quirandy,NA,"NA",EN,Aspidosperma quirandy Hassl.,EN,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,ramiflorum,Aspidosperma ramiflorum,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,riedelii,Aspidosperma riedelii,NA,LC,EN,Aspidosperma riedelii Müll.Arg.,EN,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,sandwithianum,Aspidosperma sandwithianum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Aspidosperma,spruceanum,Aspidosperma spruceanum,NA,LC,EN,Aspidosperma spruceanum Benth. ex Müll.Arg.,EN,NA,NA,NA,NA,NA
Asteraceae,Aspilia,almasensis,Aspilia almasensis,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,attenuata,Aspilia attenuata,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,belo-horizontinae,Aspilia belo-horizontinae,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,caudata,Aspilia caudata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,cordifolia,Aspilia cordifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,cylindrocephala,Aspilia cylindrocephala,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,diamantinae,Aspilia diamantinae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,diffusiflora,Aspilia diffusiflora,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,diniz-cruzeanae,Aspilia diniz-cruzeanae,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,eglerii,Aspilia eglerii,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,espinhacensis,Aspilia espinhacensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,floribunda,Aspilia floribunda,NA,LC,EN,Aspilia floribunda Baker,EN,NA,NA,NA,NA,NA
Asteraceae,Aspilia,grazielae,Aspilia grazielae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,jugata,Aspilia jugata,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,ovalifolia,Aspilia ovalifolia,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,pereirae,Aspilia pereirae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,pohlii,Aspilia pohlii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,prostrata,Aspilia prostrata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,reticulata,Aspilia reticulata,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Aspilia,silphioides,Aspilia silphioides,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspleniaceae,Asplenium,beckeri,Asplenium beckeri,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspleniaceae,Asplenium,bradeanum,Asplenium bradeanum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspleniaceae,Asplenium,castaneum,Asplenium castaneum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspleniaceae,Asplenium,schwackei,Asplenium schwackei,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspleniaceae,Asplenium,trindadense,Asplenium trindadense,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyclanthaceae,Asplundia,brachypus,Asplundia brachypus,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araceae,Asterostigma,colubrinum,Asterostigma colubrinum,NA,"NA",VU,Asterostigma colubrinum Schott,VU,NA,NA,NA,NA,NA
Araceae,Asterostigma,cubense,Asterostigma cubense,NA,DD,VU,Asterostigma cubense Bogner,VU,NA,NA,NA,NA,NA
Araceae,Asterostigma,lombardii,Asterostigma lombardii,NA,LC,VU,Asterostigma lombardii E.G.Gonç.,VU,NA,NA,NA,NA,NA
Araceae,Asterostigma,tweedianum,Asterostigma tweedianum,NA,"NA",VU,Asterostigma tweedianum Schott,VU,NA,NA,NA,NA,NA
Euphorbiaceae,Astraea,cincta,Astraea cincta,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euphorbiaceae,Astraea,lobata,Astraea lobata,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Arecaceae,Astrocaryum,minus,Astrocaryum minus,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Anacardiaceae,Astronium,graveolens,Astronium graveolens,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Woodsiaceae,Athyrium,filix-femina,Athyrium filix-femina,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Dicranaceae,Atractylocarpus,brasiliensis,Atractylocarpus brasiliensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dicranaceae,Atractylocarpus,longisetus,Atractylocarpus longisetus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arecaceae,Attalea,barreirensis,Attalea barreirensis,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arecaceae,Attalea,brasiliensis,Attalea brasiliensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arecaceae,Attalea,oleifera,Attalea oleifera,NA,LC,VU,Attalea oleifera Barb.Rodr.,VU,NA,NA,NA,NA,NA
Blechnaceae,Austroblechnum,lechleri,Austroblechnum lechleri,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Austrocritonia,angulicaulis,Austrocritonia angulicaulis,NA,LC,VU,Austrocritonia angulicaulis (Baker) R.M.King & H.Rob.,VU,NA,NA,NA,NA,NA
Asteraceae,Austroeupatorium,rosmarinaceum,Austroeupatorium rosmarinaceum,VU,NA,EX,Austroeupatorium rosmarinaceum (Cabrera & Vittet) R.M.King & H.Rob.,EX,NA,NA,NA,VU,Portaria 443/2014
Poaceae,Axonopus,argentinus,Axonopus argentinus,EN,NA,EX,NA,NA,NA,NA,NA,NA,NA
Poaceae,Axonopus,carajasensis,Axonopus carajasensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Axonopus,chrysoblepharis,Axonopus chrysoblepharis,NA,LC,EX,Axonopus chrysoblepharis (Lag.) Chase,EX,NA,NA,NA,NA,NA
Poaceae,Axonopus,comans,Axonopus comans,NA,LC,EX,Axonopus comans (Trin. ex Döll) Kuhlm.,EX,NA,NA,NA,NA,NA
Poaceae,Axonopus,complanatus,Axonopus complanatus,NA,LC,EX,Axonopus complanatus (Nees) Dedecca,EX,NA,NA,NA,NA,NA
Poaceae,Axonopus,fastigiatus,Axonopus fastigiatus,VU,NA,EX,Axonopus fastigiatus (Nees ex Trin.) Kuhlm.,EX,NA,NA,NA,VU,Portaria 443/2014
Poaceae,Axonopus,hydrolithicus,Axonopus hydrolithicus,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Axonopus,monticola,Axonopus monticola,EN,NA,EX,Axonopus monticola G.A.Black,EX,NA,NA,NA,EN,Portaria 443/2014
Poaceae,Axonopus,ramboi,Axonopus ramboi,EN,NA,NA,Axonopus ramboi G.A.Black,EX,NA,NA,NA,EN,Portaria 443/2014
Poaceae,Axonopus,uninodis,Axonopus uninodis,CR,NA,EX,Axonopus uninodis (Hack.) G.A.Black,EX,NA,NA,NA,CR,Portaria 443/2014
Salicaceae,Azara,uruguayensis,Azara uruguayensis,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,aracatubensis,Baccharis aracatubensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,concinna,Baccharis concinna,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,elliptica,Baccharis elliptica,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,grandimucronata,Baccharis grandimucronata,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,hypericifolia,Baccharis hypericifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,lychnophora,Baccharis lychnophora,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,megapotamica,Baccharis megapotamica,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,paranensis,Baccharis paranensis,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,penningtonii,Baccharis penningtonii,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,polyphylla,Baccharis polyphylla,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,pseudoalpestris,Baccharis pseudoalpestris,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Baccharis,sphenophylla,Baccharis sphenophylla,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Plantaginaceae,Bacopa,cochlearia,Bacopa cochlearia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantaginaceae,Bacopa,congesta,Bacopa congesta,NA,LC,EX,Bacopa congesta Chodat & Hassl.,EX,NA,NA,NA,NA,NA
Arecaceae,Bactris,timbuiensis,Bactris timbuiensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Banisteriopsis,andersonii,Banisteriopsis andersonii,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Banisteriopsis,basifixa,Banisteriopsis basifixa,VU,NA,EX,Banisteriopsis basifixa B. Gates,EX,NA,NA,NA,NA,NA
Malpighiaceae,Banisteriopsis,cipoensis,Banisteriopsis cipoensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Banisteriopsis,hatschbachii,Banisteriopsis hatschbachii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Banisteriopsis,hirsuta,Banisteriopsis hirsuta,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Banisteriopsis,magdalenensis,Banisteriopsis magdalenensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Banisteriopsis,pseudojanusia,Banisteriopsis pseudojanusia,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Banisteriopsis,salicifolia,Banisteriopsis salicifolia,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Banisteriopsis,sellowiana,Banisteriopsis sellowiana,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Baptistonia,kautskyi,Baptistonia kautskyi,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Baptistonia,truncata,Baptistonia truncata,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,delicatula,Barbacenia delicatula,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,ensifolia,Barbacenia ensifolia,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,exscapa,Barbacenia exscapa,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,glutinosa,Barbacenia glutinosa,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,gounelleana,Barbacenia gounelleana,EN,NA,EN,Barbacenia gounelleana Beauverd,EN,NA,NA,NA,EN,Portaria 443/2014
Velloziaceae,Barbacenia,hirtiflora,Barbacenia hirtiflora,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,longiscapa,Barbacenia longiscapa,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,paranaensis,Barbacenia paranaensis,EN,NA,EN,Barbacenia paranaensis L.B.Sm.,EN,NA,NA,NA,EN,Portaria 443/2014
Velloziaceae,Barbacenia,pungens,Barbacenia pungens,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,riparia,Barbacenia riparia,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,rodriguesii,Barbacenia rodriguesii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,spectabilis,Barbacenia spectabilis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velloziaceae,Barbacenia,spiralis,Barbacenia spiralis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Barbosella,dusenii,Barbosella dusenii,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Barbosella,spiritu-sanctensis,Barbosella spiritu-sanctensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Barbosella,trilobata,Barbosella trilobata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Barjonia,erecta,Barjonia erecta,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Barrosoa,apiculata,Barrosoa apiculata,NA,LC,EX,Barrosoa apiculata (Gardner) R.M.King & H.Rob.,EX,NA,NA,NA,NA,NA
Fabaceae,Bauhinia,integerrima,Bauhinia integerrima,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Bauhinia,marginata,Bauhinia marginata,NA,DD,EX,Bauhinia marginata (Bong.) Steud.,EX,NA,NA,NA,NA,NA
Begoniaceae,Begonia,albidula,Begonia albidula,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
