"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","relatedCatalogItem"
"249","2019-12-19 11:16:56-03","UFG","UFG","3494","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Barroso, G.M.","Rizzo, J.A.; Barbosa, A.","1975","1968","08","08",NA,"Brasil","Goiás","Goiânia","12km de Goiânia para Trindade, a esquerda da rodovia. Campo cerrado.","-49.2538986206055","-16.6786003112793",NA,"&nf;Herbácea.","UFG0003494","UFG0003494",NA,"25250","auto",NA,NA,NA,NA,"1969","07",NA,NA,NA,NA,NA,NA
"250","2019-12-19 11:16:56-03","UFG","UFG","11634","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A.","Hoehne, W.","s.n.","1949","08","30",NA,"Brasil","São Paulo","São José dos Campos","Cerrado.","-45.8800010681152","-23.1700000762939",NA,NA,"UFG0011634","UFG0011634",NA,"39297","auto",NA,NA,NA,NA,"1983","04",NA,NA,NA,NA,NA,NA
"251","2019-12-19 11:16:56-03","UFG","UFG","9298","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Siqueira, J.C.","Rizzo, J.A.","9298","1973","09","20",NA,"Brasil","Goiás","Jataí","Estrada de Jataí para Serranópolis, a 20km do ribeirão Ariranha. Campo.","-51.7144012451172","-17.8813991546631",NA,"&nf;Planta de 20cm de alt., corola amarela.","UFG0009298","UFG0009298",NA,"75073","auto",NA,NA,NA,NA,"1988","09",NA,"25",NA,NA,NA,NA
"252","2019-12-19 11:16:56-03","UFG","UFG","4437","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Barroso, G.M.","Rizzo, J.A.","4440","1969","09","01",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Reserva Biológica Serra Dourada.Área da UFG. Área da UFG -campo rupestre.","-50.2150001525879","-16.1266994476318",NA,"&nf;Herbácea, corola esbranquiçada.","UFG0004437","UFG0004437",NA,"30139","auto",NA,NA,NA,NA,"1969","11",NA,"05",NA,NA,NA,NA
"253","2019-12-19 11:16:56-03","UFG","UFG","18584","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Lutz, B.E.","Ferreira, H.D.; Lutz, B.E.","3265","1993","08","28",NA,"Brasil","Goiás","Paraúna","Serra das Galés, Serra das Galés. Coleta após queimada.","-50.448600769043","-16.9477996826172",NA,"&nf;Herbácea, cerca de 20cm de alt., folhas pilosas, cálice branco amarelado, caule verde piloso, estames amarelos.","UFG0018584","UFG0018584",NA,"62630","auto",NA,NA,NA,NA,"1996","07",NA,"09",NA,NA,NA,NA
"254","2019-12-19 11:16:56-03","UFG","UFG","18865","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Gomes-Klein, V.L.","Gomes-Klein, V.L.; César, R.","3177","1996","09","10",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Perineus, na base dos três picos.","-48.9592018127441","-15.852499961853",NA,"Herbácea delicada, flores cremes após o fogo.","UFG0018865","UFG0018865",NA,"40887","auto",NA,NA,NA,NA,"1996","09",NA,"12",NA,NA,NA,NA
"255","2019-12-19 11:16:56-03","UFG","UFG","12815","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","R.B. Pinto","Brooks, R.R.; Reeves, R.D.","428","1990","06","08",NA,"Brasil","Goiás","Hidrolândia",NA,"-49.233333","-16.9",NA,NA,"UFG0012815","UFG0012815",NA,NA,NA,"875","875","-49.233333","-16.9","2019","06",NA,NA,NA,NA,NA,NA
"256","2019-12-19 11:16:56-03","UFG","UFG","23766","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Ferreira, H.D.","4157","1999","07","01",NA,"Brasil","Goiás","Corumbá","Próximo ao Instituto Adventista. Cerrado senso strictu pós-queimada.",NA,NA,NA,"&nf;Erva cerca de 10cm, inflorescência esbranquiçada,","UFG0023766","UFG0023766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-12-19 11:16:56-03","UFG","UFG","8582","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Siqueira, J.C.","Rizzo, J.A.","8298","1972","09","05",NA,"Brasil","Goiás","Alto Paraíso","Chaopada dos Veadeiros, Chapada dos Veadeiros. Campo rupestre.",NA,NA,NA,"&nf;Cerca de 0,30cm de alt., corola vermelha.","UFG0008582","UFG0008582",NA,NA,NA,NA,NA,NA,NA,"1988","09",NA,"25",NA,NA,NA,NA
"258","2019-12-19 11:16:56-03","UFG","UFG","22727","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Ferreira, H.D.","Rizzo, J.A.; Hashimoto, M.Y. & Fonseca, A.S.","11781","1994","09","14",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Reserva Biológica Serra Dourada, da reserva até os córregos Cafundó e Piçarrão.2°transecto. Campo cerrado.","-50.2150001525879","-16.1266994476318",NA,"&nf;Planta cerca de 15cm de alt., brácteas pilosas.","UFG0022727","UFG0022727",NA,"30139","auto",NA,NA,NA,NA,"1994","09",NA,"14",NA,NA,NA,NA
"259","2019-12-19 11:16:56-03","UFG","UFG","22729","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Ferreira, H.D.","Rizzo, J.A.; Hashimoto, M.Y. & Fonseca, A.S.","11771","1994","09","14",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Reserva Biológica Serra Dourada, da reserva até os rios Cafundó e Peçarrão.2°transecto. Formação rupestre.","-50.2150001525879","-16.1266994476318",NA,"&nf;Planta de cerca de 20cm de altura.","UFG0022729","UFG0022729",NA,"30139","auto",NA,NA,NA,NA,"1994","09",NA,"14",NA,NA,NA,NA
"260","2019-12-19 11:16:56-03","UFG","UFG","22728","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Ferreira, H.D.","Rizzo, J.A.; Hashimoto, M.Y. & Fonseca, A.S.","11671","1994","08","17",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Reserva Biológica Serra Dourada, da reserva até os rios Cafundó e Piçarrão.2°transecto. Cerrado.","-50.2150001525879","-16.1266994476318",NA,"&nf;Cerca de 25cm de alt., inflorescência alva.","UFG0022728","UFG0022728",NA,"30139","auto",NA,NA,NA,NA,"1994","08",NA,"17",NA,NA,NA,NA
"261","2019-12-19 11:16:56-03","UFG","UFG","4436","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Barroso, G.M.","Rizzo, J.A.","4390","1969","08","02",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Serra Dourada, divisa do município de Mossâmedes ao sul, e Goiás ao norte. Área da UFG. Campo rupestre.","-50.2150001525879","-16.1266994476318",NA,"&nf;Subarbusto, corola branca.","UFG0004436","UFG0004436",NA,"30139","auto",NA,NA,NA,NA,"1969","10",NA,"05",NA,NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","1933007","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"L. O. Williams & V. Assis","7455","1945","9","4","South America - Neotropics","Brazil","Minas Gerais","Belo Horizonte","Morro das Pedras.","-43.937801361084","-19.9207992553711",NA,NA,"US01332930","US01332930_01",NA,"17082","auto","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","2688683","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"S. Campos","236","1960","8","18","South America - Neotropics","Brazil","São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879",NA,NA,"US01332928","US01332928_01",NA,"40712","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","2340521","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"G. Hatschbach","7306","1960","9","25","South America","Brazil","Paraná","Campo Largo","Rio Papagaios.","-49.5283012390137","-25.4585990905762",NA,NA,"US01332927","US01332927_01",NA,"53742","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","1481739","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"P. K. Dusén","17455a","1915","12","18","South America","Brazil","Paraná","Jaguariaíva","Jaguariahyva.","-49.7057991027832","-24.2511005401611",NA,NA,"US01332934","US01332934_01",NA,"44368","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","2427659","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"A. W. Archer & A. Gehrt","s.n.","1936","9","10","South America - Neotropics","Brazil","Mato Grosso do Sul","Campo Grande","Estaca","-54.6464004516602","-20.4428005218506",NA,NA,"US01332932","US01332932_01",NA,"161190","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","2059806","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"A. Macedo","3712","1952","7","28","South America - Neotropics","Brazil","Goiás","Corumbá de Goiás","Pirineus.","-48.8086013793945","-15.9236001968384",NA,NA,"US01332929","US01332929_01",NA,"41388","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","2815516","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"G. Eiten & L. T. Eiten","9339","1968","10","15","South America - Neotropics","Brazil","Goiás","Jataí","10km north of Jataí.","-51.7144012451172","-17.8813991546631",NA,NA,"US01332926","US01332926_01",NA,"75073","auto","900",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","940329","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"J. Widgren","s.n.","1905","1","18","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US01332936","US01332936_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","2678686","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"J. F. Toledo & A. Gehrt","s.n.","1940","9","25","South America - Neotropics","Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"US01332931","US01332931_01",NA,"22843","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","202068","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"A. Regnell","I.249","1848","9","29","South America - Neotropics","Brazil","Minas Gerais","Uberaba","Brasilia, prov. Minas Geraës, cidade de Uberava.","-47.9319000244141","-19.7483005523682",NA,NA,"US01332935","US01332935_01",NA,"73879","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","2845326","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"G. T. Prance, E. Lleras & D. F. Coêlho","19261","1973","10","22","South America - Neotropics","Brazil","Mato Grosso",NA,"East of town of Chapada dos Guimarães",NA,NA,NA,NA,"US01332925","US01332925_01",NA,NA,NA,"720",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","1740827","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"W. A. Archer & A. Gehrt","165","1936","9","10","South America - Neotropics","Brazil","Mato Grosso do Sul","Campo Grande",NA,"-54.6464004516602","-20.4428005218506",NA,NA,"US01332933","US01332933_01",NA,"161190","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"274","2020-09-02 16:19:12-03","Cenargen","CEN","109700","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","cf. jubata","Pfaffia cf. jubata","Mart.",NA,"Leide Rovenia Miranda de Andrade","80","2018","05","22",NA,"Brasil","GO","BARRO ALTO","Área da Mineradora Anglo American.","-49.016944","-15.106111","Exsicatas","Vegetação descontínua. Relevo: muitas rochas aparentes. Substrato: solo ultramárfico, raso (prof. > 0,50 m) argiloso - cambissolo saprolítico. Folhas opostas, lanceoladas a linear - lanceoladas, face adaxial densamente vilosa.","CEN00109700",NA,NA,NA,NA,"836","836","-49.016944","-15.106111",NA,NA,NA,NA,NA,NA,"1",NA
"275","2020-09-02 16:19:17-03","Cenargen","CEN","38410","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M. S. Marchioretto","Juliana Guimarães Faria","167","1999","06","09",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, lado direito, antes da 1ª ponte na estrada principal da fazenda.","-47.9296989440918","-15.7797002792358","Exsicatas","Planta pilosa nos ramos e folhas, flores amarelas e sépalas brancas.","CEN00038410","CEN00038410",NA,"70570","auto","1070","1070","-4801667.0","-1591667.0","2006","07",NA,NA,NA,NA,"3",NA
"276","2020-09-02 16:19:17-03","Cenargen","CEN","31014","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M. S. Marchioretto","João Marcelo de Rezende","109","1995","09","15",NA,"Brasil","DF","BRASILIA","Parque Boca da Mata, no campo de murundus.","-47.9296989440918","-15.7797002792358","Exsicatas","A flor é muito pequena, o cálice possui papus.","CEN00031014","CEN00031014",NA,"70570","auto",NA,NA,NA,NA,"2008","09",NA,NA,NA,NA,"4",NA
"277","2020-09-02 16:19:17-03","Cenargen","CEN","56290","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Anderson Cássio Sevilha","3183","2003","08","28",NA,"Brasil","GO","ALVORADA DO NORTE","Fazenda Itú, próxima a fábrica de calcário.","-46.4921989440918","-14.4807996749878","Exsicatas","Anteras amarelas. Presença de xylopódio. Em Cerrado antropizado (pastagem).","CEN00056290","CEN00056290",NA,"45394","auto",NA,NA,"-4681222.0","-1455194.0",NA,NA,NA,NA,NA,NA,"2",NA
"278","2020-09-02 16:19:17-03","Cenargen","CEN","65939","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","B. M. T. Walter","Aécio Amaral-Santos","951","2001","09","28",NA,"Brasil","TO","GOIATINS","Comunidade Indígena Krahò - Kapey (União da Aldeias), mata próxima ao campo de pouso.","-47.3142013549805","-7.71000003814697","Unicata",NA,"CEN00065939","CEN00065939",NA,"92862","auto","266","266","-4766639.0","-844278.0","2013","04",NA,NA,NA,NA,"1",NA
"279","2020-09-02 16:19:17-03","Cenargen","CEN","91626","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","B. M. T. Walter","E. R. Santos - HUTO","968","2008","08","25",NA,"Brasil","TO","PORTO NACIONAL","Coordenadas UTM-22L 0786717/8844302","-48.4171981811523","-10.7081003189087","Exsicatas","Doação do Herbário da Universidade do Tocantins-HUTO nº Reg. 1581.","CEN00091626","CEN00091626",NA,"77281","auto",NA,NA,NA,NA,"2016","01",NA,NA,NA,NA,"1",NA
"280","2020-09-02 16:19:17-03","Cenargen","CEN","22728","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M. S. Marchioretto","Bruno Machado Teles Walter","2672","1995","10","06",NA,"Brasil","GO","CAMPINACU","Região da fazenda Praia Grande, cruzando o córrego Praia Grande, margem esquerda, cerca de 6 km após o córrego.",NA,NA,"Exsicatas","Futuro reservatório do AHE Serra da Mesa.","CEN00022728","CEN00022728",NA,NA,NA,"430","430","-4838333.0","-1398333.0","2006","07",NA,NA,NA,NA,"3",NA
"281","2020-09-02 16:19:17-03","Cenargen","CEN","94540","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","B. M. T. Walter","Rafaela Luíza Rezende Machado Leite","44","2008","08","29",NA,"Brasil","MG","MOEDA","Serra da Moeda. Entrada para Moeda, cerca de 33 km S de Belo Horizonte a partir do entrocamento do anel rodoviário com a BR-040. Morros a esquerda da pista em direção a Moeda, cerca de 3 km após o entrocamento com a BR-040.","-43.951388","-20.287777","Exsicatas","Doação Herbário UFMG - BHCB n° 129072","CEN00094540","CEN00094540",NA,NA,NA,"1299","1299","-43.951388","-20.287777","2016","10",NA,NA,NA,NA,"1",NA
"282","2020-09-02 16:19:17-03","Cenargen","CEN","97550","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","B. M. T. Walter","Anderson Cássio Sevilha","5382","2015","10","19",NA,"Brasil","MA","CAROLINA","Parque Nacional Chapada das Mesas. Sítio Buenos Aires. Ponto 4 de coleta. Face de exposição norte..","-47.352777","-6.9569444","Unicata",NA,"CEN00097550","CEN00097550",NA,NA,NA,"233","233","-47.352777","-6.9569444","2017","06",NA,NA,NA,NA,"1",NA
"283","2019-12-20 14:03:32-03","UFG","HJ","6522","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Mariana Oliveira","Parralego, T.Y.F.; Silva, L.Q.; Oliveira, M.","3","2011","09","29",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica Jardim Botânico de Brasília, caminho para o Cristo, divisa com o IBGE","-47.893889","-15.92",NA,"pós fogo","HJ00006522","HJ00006522",NA,NA,NA,"1102","1102","47º53'38''W","15º55'12''S","2011","09",NA,"30",NA,NA,NA,NA
"284","2019-12-09 17:29:15-03","UFPR","EFC","16668","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Moro, R.S. et al.",NA,"2007","09","08",NA,"Brasil","Paraná","Piraí do Sul","Piraí da Serra - Fazenda São Pedro","-49.948600769043","-24.5261001586914",NA,"Campo rochoso, ponto 15","EFC016668",NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-12-09 17:29:15-03","UFPR","EFC","12257","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Moro, R.S.","Ritter, L.; et al.",NA,"2006","07","13",NA,"Brasil","Paraná","Ponta Grossa","Fazenda Cercadinho","-50.1618995666504","-25.0949993133545",NA,"Cerrado, erva ereta, aprox. 15cm alt., pouco frequente, (HUPG 13345) __COMMOM_NAME__: Corango","EFC012257",NA,NA,"46557","auto",NA,NA,NA,NA,"2006","08",NA,"01",NA,NA,NA,NA
"286","2019-11-13 11:14:16-03","USP","SPF","111501","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Anônimo","Walter, BMT","2672","1995","10","06",NA,"Brasil","Goiás","Campinaçu",NA,"-48.383333","-13.983333",NA,NA,"SPF00111501",NA,NA,NA,NA,"430","430","-48.383333","-13.983333",NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-13 11:14:16-03","USP","SPF","12540","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Hoehne, W","s.n.","1949","08","30",NA,"Brasil","São Paulo",NA,"Prox. S. José dos Campos.",NA,NA,NA,NA,"SPF00012540",NA,NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"288","2019-11-13 11:14:16-03","USP","SPF","90105","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Stannard, BL","H50806","1992","01","25",NA,"Brasil","Bahia","Abaíra","Campo de Ouro Fino","-41.9","-13.25",NA,NA,"SPF00090105",NA,NA,NA,NA,"1600","1700","-41.9","-13.25","2004","05",NA,NA,NA,NA,NA,NA
"289","2019-11-13 11:14:16-03","USP","SPF","87188","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Martens, LA","499","1990","08","14",NA,"Brasil","Minas Gerais","Brumadinho","Serra da Calçada","-44.216667","-20.133333",NA,NA,"SPF00087188",NA,NA,NA,NA,"1400","1400","-44.216667","-20.133333","2004","07",NA,NA,NA,NA,NA,NA
"290","2019-11-13 11:14:16-03","USP","SPF","186062","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Senna, LR","Forzza, RC","4930","2007","11","20",NA,"Brasil","Minas Gerais","Botumirim","Entre 16°51'30'' S 43°01'32'' W e 16°51'23'' S 43°01'41'' W.","-43.010799407959","-16.872200012207",NA,NA,"SPF00186062",NA,NA,"39434","auto","1039","1122",NA,NA,"2015","07",NA,NA,NA,NA,NA,NA
"291","2019-11-13 11:14:16-03","USP","SPF","186060","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Senna, LR","Forzza, RC","4949","2007","11","20",NA,"Brasil","Minas Gerais","Botumirim","Serra da Canastra","-43.010799407959","-16.872200012207",NA,NA,"SPF00186060",NA,NA,"39434","auto",NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,NA,NA
"292","2019-11-13 11:14:16-03","USP","SPF","33212","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Furlan, A","CFCR4632","1984","07","17",NA,"Brasil","Minas Gerais","Couto de Magalhães de Minas","Chapada do Couto","-43.4710998535156","-18.0713996887207",NA,NA,"SPF00033212",NA,NA,"32974","auto",NA,NA,NA,NA,"1984","07",NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:14:16-03","USP","SPF","21636","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Giulietti, AM","CFCR1856","1981","08","30",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"SPF00021636",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-13 11:14:16-03","USP","SPF","21668","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, MS","Furlan, A","CFCR152","1980","07","18",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"SPF00021668",NA,NA,"101169","auto",NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"295","2019-11-13 11:14:16-03","USP","SPF","31125","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Furlan, A","CFSC6462","1980","08","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00031125",NA,NA,"26557","auto",NA,NA,NA,NA,"1983","02",NA,"09",NA,NA,NA,NA
"296","2019-11-13 11:14:16-03","USP","SPF","31124","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Furlan, A","Furlan, A","CFSC6453","1980","08","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00031124",NA,NA,"26557","auto",NA,NA,NA,NA,"1983","02",NA,"09",NA,NA,NA,NA
